,Concept_ID,de,el
721,zwischen::PRP,zwischen,ανάμεσα σε
722,wegen::PRP,wegen,για
723,wegen::PRP,wegen,λόγω
724,dies::PRN,dies,αυτό
725,das::PRN,das,το
726,alles::PRN,alles,όλα
727,ich::PRN,ich,εγώ
728,du::PRN,du,σύ
729,du::PRN,du,εσύ
730,er::PRN,er,αυτός
731,wir::PRN,wir,εμείς
732,ihr::PRN,ihr,εσείς
733,sie::PRN,sie,αυτοί
734,was::FPRN,was,τι
735,wer::FPRN,wer,ποιος
736,wo::FADV,wo,πού
737,wohin::FADV,wohin,πού
738,wohin::FADV,wohin,για πού
739,wie::FADV,wie,πώς
740,warum::FADV,warum,γιατί
741,wieviel::FNUM,wieviel,πόσος
742,eins::NUM,eins,ένα
743,zwei::NUM,zwei,δύο
744,drei::NUM,drei,τρία
745,drei::NUM,drei,τρεις
746,vier::NUM,vier,τέσσερα
747,vier::NUM,vier,τέσσερις
748,fünf::NUM,fünf,πέντε
749,sechs::NUM,sechs,έξι
750,sieben::NUM,sieben,εφτά
751,acht::NUM,acht,οχτώ
752,neun::NUM,neun,εννιά
753,zehn::NUM,zehn,δέκα
754,elf::NUM,elf,έντεκα
755,zwölf::NUM,zwölf,δώδεκα
756,zwanzig::NUM,zwanzig,είκοσι
757,dreißig::NUM,dreißig,τριάντα
758,vierzig::NUM,vierzig,σαράντα
759,fünfzig::NUM,fünfzig,πενήντα
760,sechzig::NUM,sechzig,εξήντα
761,siebzig::NUM,siebzig,εβδομήντα
762,achtzig::NUM,achtzig,ογδόντα
763,neunzig::NUM,neunzig,ενενήντα
764,hundert::NUM,hundert,εκατό
765,tausend::NUM,tausend,χίλιοι
766,und::CNJ,und,και
767,oder::CNJ,oder,ή
768,stehen::V,stehen,στέκομαι
769,stehen::V,stehen,είμαι όρθιος
770,sitzen::V,sitzen,κάθομαι
771,liegen::V,liegen,είμαι ξαπλωμένος
772,hängen::V,hängen,κρέμομαι
773,werden::V,werden,γίνομαι
774,passieren::V,passieren,συμβαίνω
775,beginnen::V,beginnen,αρχίζω
776,enden::V,enden,τελειώνω
777,wechseln::V,wechseln,αλλάζω
778,aufgehen[Sonne]::V,aufgehen,βγαίνω
779,aufgehen[Sonne]::V,aufgehen,ανατέλλω
780,untergehen[Sonne]::V,untergehen,δύω
781,untergehen[Sonne]::V,untergehen,βασιλεύω
782,scheinen[Sonne]::V,scheinen,λάμπω
783,donnern::V,donnern,βροντώ
784,wehen::V,wehen,φυσώ
785,strömen::V,strömen,ρέω
786,strömen::V,strömen,τρέχω
787,fließen::V,fließen,ρέω
788,sich drehen::V,sich drehen,γυρίζω
789,sich drehen::V,sich drehen,στρέφομαι
790,schwanken::V,schwanken,ταλαντεύομαι
791,schwingen::V,schwingen,αιωρούμαι
792,schwingen::V,schwingen,ταλαντεύομαι
793,fallen::V,fallen,πέφτω
794,brennen::V,brennen,καίω
795,rauchen::V,rauchen,καπνίζω
796,regnen::V,regnen,βρέχω
797,gefrieren::V,gefrieren,παγώνω
798,tauen::V,tauen,λειώνω
799,schmelzen::V,schmelzen,λειώνω
800,trocknen::V,trocknen,στεγνώνω
801,sieden::V,sieden,βράζω
802,faulen::V,faulen,σαπίζω
803,verfaulen::V,verfaulen,σαπίζω
804,reißen::V,reißen,σχίζω
805,versinken::V,versinken,βουλιάζω
806,versinken::V,versinken,βυθίζομαι
807,vergehen::V,vergehen,περνώ
808,erscheinen::V,erscheinen,εμφανίζομαι
809,verschwinden::V,verschwinden,χάνομαι
810,verschwinden::V,verschwinden,εξαφανίζομαι
811,sinken::V,sinken,κατεβαίνω
812,abnehmen::V,abnehmen,μειώνομαι 
813,zunehmen::V,zunehmen,αυξάνω
814,zunehmen::V,zunehmen,μεγαλώνω
815,steigen::V,steigen,ανεβαίνω
816,wachsen::V,wachsen,μεγαλώνω
817,glänzen::V,glänzen,γυαλίζω
818,funkeln::V,funkeln,αστράφτω
819,funkeln::V,funkeln,σπιθοβολώ
820,lärmen::V,lärmen,θορυβώ
821,läuten::V,läuten,χτυπώ 
822,klingeln::V,klingeln,κουδουνίζω
823,klirren::V,klirren,κουδουνίζω
824,brausen::V,brausen,βουΐζω
825,rauschen::V,rauschen,βουΐζω
826,klingen::V,klingen,ηχώ
827,bellen::V,bellen,γαυγίζω
828,heulen::V,heulen,ουρλιάζω
829,blasen::V,blasen,φυσώ
830,pfeifen::V,pfeifen,σφυρίζω
831,schreien::V,schreien,κραυγάζω
832,stöhnen::V,stöhnen,βογγώ
833,zittern::V,zittern,τρέμω
834,leben::V,leben,ζω
835,geboren werden::V,geboren werden,γεννιέμαι
836,atmen::V,atmen,αναπνέω
837,trinken::V,trinken,πίνω
838,essen::V,essen,τρώω
839,schlucken::V,schlucken,καταπίνω
840,müde werden::V,müde werden,κουράζομαι
841,einschlafen::V,einschlafen,αποκοιμιέμαι
842,schlafen::V,schlafen,κοιμάμαι
843,aufwachen::V,aufwachen,ξυπνώ
844,aufstehen::V,aufstehen,σηκώνομαι
845,sich erholen::V,sich erholen,ξεκουράζομαι
846,krank werden::V,krank werden,αρρωσταίνω
847,krank sein::V,krank sein,ασθενώ
848,schmerzen::V,schmerzen,πονώ
849,husten::V,husten,βήχω
850,genesen::V,genesen,θεραπεύομαι
851,sterben::V,sterben,πεθαίνω
852,umkommen::V,umkommen,πεθαίνω
853,sich bewegen::V,sich bewegen,κουνιέμαι
854,sich rühren::V,sich rühren,σαλεύω
855,sich erheben::V,sich erheben,επαναστατώ
856,sich setzen::V,sich setzen,κάθομαι
857,hinfallen::V,hinfallen,πέφτω κάτω
858,laufen::V,laufen,τρέχω
859,schreiten::V,schreiten,βαδίζω
860,spazierengehen::V,spazierengehen,κάνω βόλτα
861,spazierengehen::V,spazierengehen,πηγαίνω περίπατο
862,eilen::V,eilen,σπεύδω
863,sich beeilen::V,sich beeilen,βιάζομαι
864,sausen::V,sausen,τρέχω γρήγορα
865,rennen::V,rennen,τρέχω
866,springen::V,springen,πηδώ
867,klettern::V,klettern,σκαρφαλώνω
868,schaukeln::V,schaukeln,κουνιέμαι
869,kriechen::V,kriechen,έρπω
870,kriechen::V,kriechen,σέρνομαι
871,schwimmen::V,schwimmen,κολυμπώ
872,tauchen::V,tauchen,βουτώ
873,rudern::V,rudern,κωπηλατώ
874,fahren::V,fahren,πηγαίνω
875,fliegen::V,fliegen,πετώ
876,gehen::V,gehen,βαδίζω
877,gehen::V,gehen,πηγαίνω
878,weggehen::V,weggehen,φεύγω
879,abfahren::V,abfahren,ξεκινώ
880,abfahren::V,abfahren,αναχωρώ
881,anhalten::V,anhalten,σταματώ
882,hineingehen::V,hineingehen,μπαίνω
883,eintreten::V,eintreten,μπαίνω
884,eintreten::V,eintreten,εισέρχομαι
885,kommen::V,kommen,έρχομαι
886,ankommen::V,ankommen,φτάνω
887,zurückkommen::V,zurückkommen,επιστρέφω
888,bleiben::V,bleiben,μένω
889,warten::V,warten,περιμένω
890,erwarten::V,erwarten,αναμένω
891,erwarten::V,erwarten,περιμένω
892,suchen::V,suchen,ψάχνω
893,finden::V,finden,βρίσκω
894,versuchen::V,versuchen,προσπαθώ
895,vorbereiten::V,vorbereiten,προετοιμάζω
896,lieben::V,lieben,αγαπώ
897,mögen::V,mögen,μου αρέσει
898,lachen::V,lachen,γελώ
899,rühren::V,rühren,συγκινώ
900,weinen::V,weinen,κλαίω
901,schimpfen::V,schimpfen,βρίζω
902,sich ärgern::V,sich ärgern,θυμώνω
903,sich fürchten::V,sich fürchten,φοβάμαι
904,fürchten::V,fürchten,φοβάμαι
905,fliehen::V,fliehen,φεύγω
906,flüchten::V,flüchten,δραπετεύω
907,sehen::V,sehen,βλέπω
908,anschauen::V,anschauen,κοιτάζω
909,ansehen::V,ansehen,βλέπω
910,hören::V,hören,ακούω
911,zuhören::V,zuhören,ακούω
912,probieren::V,probieren,δοκιμάζω
913,riechen::V,riechen,μυρίζω
914,riechen::V,riechen,οσφραίνομαι
915,fühlen::V,fühlen,αισθάνομαι
916,scheinen::V,scheinen,φαίνομαι
917,zu sehen sein::V,zu sehen sein,φαίνομαι
918,vernehmen::V,vernehmen,ακούω
919,vernehmen::V,vernehmen,μαθαίνω
920,frieren::V,frieren,κρυώνω
921,tun::V,tun,κάνω
922,können::V,können,ξέρω
923,können::V,können,μπορώ
924,wollen::V,wollen,θέλω
925,anfangen::V,anfangen,αρχίζω
926,beenden::V,beenden,τελειώνω
927,aufhören::V,aufhören,παύω
928,gelingen::V,gelingen,πετυχαίνω
929,geraten::V,geraten,γίνομαι
930,öffnen::V,öffnen,ανοίγω
931,schließen::V,schließen,κλείνω
932,stellen::V,stellen,θέτω
933,setzen::V,setzen,θέτω
934,legen::V,legen,θέτω
935,berühren::V,berühren,εγγίζω
936,verbinden::V,verbinden,συνδέω
937,bedecken::V,bedecken,σκεπάζω
938,aufhängen::V,aufhängen,κρεμώ
939,anzünden::V,anzünden,ανάβω
940,aufheben::V,aufheben,σηκώνω
941,zurücklassen::V,zurücklassen,εγκαταλείπω
942,verlieren::V,verlieren,χάνω
943,fallen lassen::V,fallen lassen,αφήνω να πέσει
944,machen::V,machen,κάνω
945,machen::V,machen,φτιάχνω
946,herstellen::V,herstellen,κατασκευάζω
947,bauen::V,bauen,χτίζω
948,bauen::V,bauen,οικοδομώ
949,reparieren::V,reparieren,επισκευάζω
950,reparieren::V,reparieren,επιδιορθώνω
951,verbessern::V,verbessern,βελτιώνω
952,verbessern::V,verbessern,καλυτερεύω
953,ändern::V,ändern,αλλάζω
954,graben::V,graben,σκάβω
955,beugen::V,beugen,λυγίζω
956,biegen::V,biegen,κάμπτω
957,drehen::V,drehen,στρέφω
958,wenden::V,wenden,γυρίζω
959,umdrehen::V,umdrehen,γυρίζω
960,heben::V,heben,υψώνω
961,heben::V,heben,σηκώνω
962,hochheben::V,hochheben,υψώνω
963,hochheben::V,hochheben,σηκώνω
964,ergreifen::V,ergreifen,πιάνω
965,ergreifen::V,ergreifen,αρπάζω
966,halten::V,halten,βαστώ
967,drücken::V,drücken,πιέζω
968,schieben::V,schieben,σπρώχνω
969,kratzen::V,kratzen,γρατσουνίζω
970,lecken::V,lecken,γλείφω
971,beißen::V,beißen,δαγκάνω
972,abreißen::V,abreißen,κόβω
973,abreißen::V,abreißen,σχίζω
974,abschneiden::V,abschneiden,αποκόπτω
975,binden::V,binden,δένω
976,stecken::V,stecken,χώνω
977,brechen::V,brechen,σπάζω
978,klopfen::V,klopfen,χτυπώ
979,klopfen::V,klopfen,τινάζω
980,hauen::V,hauen,χτυπώ
981,kleben::V,kleben,κολλώ
982,reiben::V,reiben,τρίβω
983,streichen::V,streichen,αλείφω
984,schleifen::V,schleifen,ακονίζω
985,schneiden::V,schneiden,κόβω
986,rütteln::V,rütteln,σείω
987,rütteln::V,rütteln,τινάζω
988,schütteln::V,schütteln,σείω
989,schütteln::V,schütteln,κουνώ
990,schwenken::V,schwenken,κουνώ
991,schütten::V,schütten,χύνω
992,füllen::V,füllen,γεμίζω
993,einwickeln::V,einwickeln,τυλίγω
994,tragen::V,tragen,φέρνω
995,schleppen::V,schleppen,κουβαλώ
996,ziehen::V,ziehen,τραβώ
997,aufbewahren::V,aufbewahren,φυλάω
998,werfen::V,werfen,ρίχνω
999,fangen::V,fangen,πιάνω
1000,packen::V,packen,τσακώνω
1001,verstecken::V,verstecken,κρύβω
1002,teilen::V,teilen,μερίζω
1003,schicken::V,schicken,στέλνω
1004,bringen::V,bringen,φέρνω
1005,hinzufügen::V,hinzufügen,προσθέτω
1006,bekommen::V,bekommen,προσκομίζω
1007,erhalten::V,erhalten,παίρνω
1008,erhalten::V,erhalten,λαμβάνω
1009,nehmen::V,nehmen,πιάνω
1010,nehmen::V,nehmen,παίρνω
1011,wählen::V,wählen,εκλέγω
1012,auswählen::V,auswählen,διαλέγω
1013,bewahren::V,bewahren,διατηρώ
1014,behindern::V,behindern,εμποδίζω
1015,verderben::V,verderben,χαλώ
1016,beschädigen::V,beschädigen,ζημιώνω
1017,zerbrechen::V,zerbrechen,σπάζω
1018,zerreißen::V,zerreißen,σχίζω
1019,zerstören::V,zerstören,καταστρέφω
1020,verbrennen::V,verbrennen,καίω
1021,geben::V,geben,δίνω
1022,reichen::V,reichen,δίνω
1023,schenken::V,schenken,χαρίζω
1024,versprechen::V,versprechen,υπόσχομαι
1025,wünschen::V,wünschen,εύχομαι
1026,loben::V,loben,επαινώ
1027,küssen::V,küssen,φιλώ
1028,wiegen::V,wiegen,κουνώ
1029,wiegen::V,wiegen,νανουρίζω
1030,zudecken::V,zudecken,σκεπάζω
1031,wecken::V,wecken,ξυπνώ
1032,zeigen::V,zeigen,δείχνω
1033,führen::V,führen,οδηγώ
1034,lehren::V,lehren,διδάσκω
1035,unterrichten::V,unterrichten,διδάσκω
1036,aufziehen::V,aufziehen,ανατρέφω
1037,leiten::V,leiten,ηγούμαι
1038,leiten::V,leiten,διευθύνω
1039,antreiben::V,antreiben,σπρώχνω
1040,antreiben::V,antreiben,παρακινώ
1041,lassen::V,lassen,αφήνω
1042,einladen::V,einladen,προσκαλώ
1043,vereinigen::V,vereinigen,ενώνω
1044,besuchen::V,besuchen,επισκέπτομαι
1045,treffen::V,treffen,συναντώ
1046,sich versammeln::V,sich versammeln,μαζεύομαι
1047,spielen::V,spielen,παίζω
1048,singen::V,singen,τραγουδώ
1049,tanzen::V,tanzen,χορεύω
1050,sich trennen::V,sich trennen,αποχωρίζομαι
1051,verlassen::V,verlassen,εγκαταλείπω
1052,retten::V,retten,σώζω
1053,bewachen::V,bewachen,φρουρώ
1054,schützen::V,schützen,προστατεύω
1055,verteidigen::V,verteidigen,υπερασπίζω
1056,sich schlagen::V,sich schlagen,χτυπιέμαι
1057,schießen::V,schießen,πυροβολώ
1058,siegen::V,siegen,νικώ
1059,ärgern::V,ärgern,τσαντίζω
1060,schlagen::V,schlagen,χτυπώ
1061,treten::V,treten,κλοτσώ
1062,stechen::V,stechen,τρυπώ
1063,stoßen::V,stoßen,ωθώ
1064,stoßen::V,stoßen,σπρώχνω
1065,stehlen::V,stehlen,κλέβω
1066,stören::V,stören,διαταράσσω
1067,belästigen::V,belästigen,ενοχλώ
1068,verbergen::V,verbergen,κρύβω
1069,täuschen::V,täuschen,παραπλανώ
1070,betrügen::V,betrügen,απατώ
1071,töten::V,töten,σκοτώνω
1072,töten::V,töten,θανατώνω
1073,wohnen::V,wohnen,μένω
1074,wohnen::V,wohnen,κατοικώ
1075,arbeiten::V,arbeiten,δουλεύω
1076,arbeiten::V,arbeiten,εργάζομαι
1077,sammeln::V,sammeln,μαζεύω
1078,sammeln::V,sammeln,συλλέγω
1079,pflücken::V,pflücken,κόβω
1080,jagen::V,jagen,κυνηγώ
1081,fischen::V,fischen,ψαρεύω
1082,fassen::V,fassen,πιάνω
1083,hüten::V,hüten,φυλάγω
1084,hüten::V,hüten,προσέχω
1085,treiben::V,treiben,οδηγώ
1086,anbinden::V,anbinden,δένω
1087,füttern::V,füttern,ταΐζω
1088,melken::V,melken,αρμέγω
1089,hacken::V,hacken,κόβω
1090,gießen::V,gießen,ποτίζω
1091,reifen::V,reifen,ωριμάζω
1092,zubereiten::V,zubereiten,ετοιμάζω
1093,kochen::V,kochen,βράζω
1094,backen::V,backen,ψήνω
1095,braten::V,braten,τηγανίζω
1096,umrühren::V,umrühren,ανακατεύω
1097,stricken::V,stricken,πλέκω
1098,nähen::V,nähen,ράβω
1099,färben::V,färben,βάφω
1100,färben::V,färben,χρωματίζω
1101,reinigen::V,reinigen,καθαρίζω
1102,waschen::V,waschen,πλένω
1103,abwischen::V,abwischen,σφουγγίζω
1104,spülen::V,spülen,ξεπλένω
1105,fegen::V,fegen,σκουπίζω
1106,kehren::V,kehren,σκουπίζω
1107,baden::V,baden,κάνω μπάνιο
1108,sich waschen::V,sich waschen,πλένομαι
1109,ausziehen::V,ausziehen,βγάζω
1110,anziehen::V,anziehen,φορώ
1111,sich anziehen::V,sich anziehen,ντύνομαι
1112,kämmen::V,kämmen,χτενίζω
1113,schmücken::V,schmücken,στολίζω
1114,sagen::V,sagen,λέω
1115,sprechen::V,sprechen,μιλώ
1116,reden::V,reden,μιλώ
1117,reden::V,reden,κουβεντιάζω
1118,sich unterhalten::V,sich unterhalten,συνομιλώ
1119,sich unterhalten::V,sich unterhalten,κουβεντιάζω
1120,fragen::V,fragen,ρωτώ
1121,bitten::V,bitten,ζητώ
1122,bitten::V,bitten,παρακαλώ
1123,erzählen::V,erzählen,διηγούμαι
1124,mitteilen::V,mitteilen,πληροφορώ
1125,nennen::V,nennen,ονομάζω
1126,rufen::V,rufen,φωνάζω
1127,prahlen::V,prahlen,καυχιέμαι
1128,übersetzen::V,übersetzen,μεταφράζω
1129,denken::V,denken,σκέφτομαι
1130,glauben::V,glauben,πιστεύω
1131,bemerken::V,bemerken,παρατηρώ
1132,erkennen::V,erkennen,αναγνωρίζω
1133,begreifen::V,begreifen,καταλαβαίνω
1134,verstehen::V,verstehen,ακούω
1135,lernen::V,lernen,μαθαίνω
1136,wissen::V,wissen,ξέρω
1137,sich erinnern an::V,sich erinnern an,θυμάμαι
1138,vergessen::V,vergessen,ξεχνώ
1139,messen::V,messen,μετρώ
1140,zählen::V,zählen,μετρώ
1141,rechnen::V,rechnen,λογαριάζω
1142,lesen::V,lesen,διαβάζω
1143,malen::V,malen,ζωγραφίζω
1144,zeichnen::V,zeichnen,σχεδιάζω
1145,schreiben::V,schreiben,γράφω
1146,besitzen::V,besitzen,κατέχω
1147,kaufen::V,kaufen,αγοράζω
1148,verkaufen::V,verkaufen,πουλώ
1149,bezahlen::V,bezahlen,πληρώνω
1150,zahlen::V,zahlen,πληρώνω
1151,beherrschen::V,beherrschen,κυριαρχώ
1152,ertragen::V,ertragen,βαστώ
1153,ertragen::V,ertragen,αντέχω
