,Concept_ID,zh,sq
832,wachsen::V,生长,rritem
833,glänzen::V,发光,vezulloj
834,funkeln::V,闪烁,xixoj
835,funkeln::V,闪烁,xixëlloj
836,lärmen::V,吵闹,oshtij
837,lärmen::V,吵闹,zhurmoj
838,läuten::V,响,bie
839,klingeln::V,按铃,i bie ziles
840,brausen::V,疾驶,gjëmoj
841,klingen::V,听起来,tingëlloj
842,bellen::V,吠,leh
843,heulen::V,嗥,ulërij
844,blasen::V,吹,fryj
845,pfeifen::V,吹口哨,fishkëllej
846,schreien::V,叫喊,bërtas
847,stöhnen::V,呻吟,rënkoj
848,zittern::V,颤抖,trembem
849,leben::V,生存,rroj
850,leben::V,生存,jetoj
851,geboren werden::V,出生,lind
852,atmen::V,呼吸,marr frymë
853,trinken::V,喝,pi
854,essen::V,吃,ha
855,schlucken::V,咽,gëlltis
856,schlucken::V,咽,kapërdij
857,müde werden::V,疲倦,lodhem
858,einschlafen::V,入睡,bie të fle
859,schlafen::V,睡觉,fle
860,aufwachen::V,睡醒,zgjohem
861,aufstehen::V,起床,çohem
862,aufstehen::V,起床,ngrihem
863,sich erholen::V,休养,qetësohem
864,sich erholen::V,休养,shtendosem
865,krank werden::V,生病,bie i sëmurë
866,krank sein::V,生病,jam i sëmurë
867,schmerzen::V,疼痛,dhemb
868,husten::V,咳,kollitem
869,genesen::V,痊愈,shërohem
870,sterben::V,死,vdes
871,umkommen::V,丧命,vdes
872,umkommen::V,丧命,mbaroj
873,sich bewegen::V,移动,shkundem
874,sich rühren::V,动弹,lëviz
875,sich erheben::V,站起,ngrihem
876,sich setzen::V,坐,ulem
877,hinfallen::V,跌倒,gremisem
878,laufen::V,步行,eci
879,schreiten::V,迈步,çapem
880,spazierengehen::V,散步,shëtis
881,eilen::V,急忙,ngas
882,sich beeilen::V,赶快,nxitoj
883,sausen::V,疾驰,eci shpejt
884,rennen::V,奔跑,vrapoj
885,springen::V,跳,kërcej
886,klettern::V,攀缘,hipi
887,schaukeln::V,荡秋千,kolovitem
888,kriechen::V,爬行,zvarritem
889,schwimmen::V,游泳,notoj
890,tauchen::V,潜水,zhytem
891,rudern::V,划船,vozis
892,fahren::V,行驶,shkoj
893,fliegen::V,飞,fluturoj
894,gehen::V,走,eci
895,gehen::V,走,shkoj
896,weggehen::V,离去,vete
897,abfahren::V,出发,nisem
898,anhalten::V,停住,ndalem
899,hineingehen::V,进去,futem
900,eintreten::V,进入,hyj
901,kommen::V,来,vij
902,ankommen::V,到达,arrij
903,ankommen::V,到达,mbërrij
904,zurückkommen::V,回来,kthehem
905,bleiben::V,停留,mbetem
906,bleiben::V,停留,qëndroj
907,warten::V,等,pres
908,erwarten::V,等候,pres
909,suchen::V,找,kërkoj
910,finden::V,找到,gjej
911,versuchen::V,尝试,mundohem
912,vorbereiten::V,预备,përgatis
913,lieben::V,爱,dashuroj
914,mögen::V,喜欢,dua
915,lachen::V,笑,qesh
916,weinen::V,哭,qaj
917,schimpfen::V,骂,shaj
918,sich ärgern::V,生气,bëhem verem
919,sich fürchten::V,害怕,kam frikë
920,sich fürchten::V,害怕,frikësohem
921,fürchten::V,害怕,kam frikë nga
922,fliehen::V,逃走,arratisem
923,flüchten::V,逃跑,iki
924,sehen::V,看,shoh
925,anschauen::V,注视,shikoj
926,ansehen::V,注视,shikoj
927,hören::V,听,dëgjoj
928,zuhören::V,倾听,veshtoj
929,probieren::V,尝,provoj
930,riechen::V,闻,nuhas
931,fühlen::V,感到,ndiej
932,scheinen::V,照耀,ndriçoj
933,zu sehen sein::V,可以看到,dukem
934,vernehmen::V,审讯,dëgjoj
935,frieren::V,觉得冷,mërdhij
936,tun::V,作,bëj
937,können::V,能,mund
938,wollen::V,要,dua
939,wollen::V,要,dëshiroj
940,anfangen::V,开始,filloj
941,beenden::V,结束,kryej
942,beenden::V,结束,mbaroj
943,aufhören::V,停止,pushoj
944,gelingen::V,成功,më shkon mbarë
945,geraten::V,陷于,del
946,öffnen::V,打开,hap
947,schließen::V,关,mbyll
948,stellen::V,放,vë
949,setzen::V,放,vë
950,legen::V,摆,vë
951,berühren::V,触,rrok
952,verbinden::V,联结,bashkoj
953,bedecken::V,覆盖,mbuloj
954,aufhängen::V,挂,var
955,anzünden::V,点,ndez
956,aufheben::V,拾起,ngre
957,zurücklassen::V,遗留,lë pas
958,verlieren::V,丧失,humb
959,fallen lassen::V,让掉下,lëshoj
960,machen::V,做,bëj
961,herstellen::V,生产,prodhoj
962,bauen::V,建造,ndërtoj
963,reparieren::V,修理,ndreq
964,reparieren::V,修理,meremetoj
965,verbessern::V,改进,përmirësoj
966,ändern::V,改变,ndërroj
967,graben::V,挖,gërmoj
968,beugen::V,弯下,kërrus
969,biegen::V,弯,përkul
970,drehen::V,转动,dredh
971,drehen::V,转动,rrotulloj
972,wenden::V,转动,kthej
973,umdrehen::V,转动,kthej
974,heben::V,举起,ngre
975,hochheben::V,抬高,ngre
976,ergreifen::V,抓住,rrëmbej
977,halten::V,拿着,mbaj
978,drücken::V,压,shtyp
979,schieben::V,推,shtyj
980,kratzen::V,搔,kruaj
981,kratzen::V,搔,gërvisht
982,lecken::V,舔,lëpij
983,beißen::V,咬,kafshoj
984,abreißen::V,撕下,shkëpus
985,abschneiden::V,切断,cungoj
986,binden::V,捆,lidh
987,stecken::V,插,fus
988,stecken::V,插,ngul
989,brechen::V,断裂,thyej
990,klopfen::V,敲,trokas
991,hauen::V,揍,godas
992,kleben::V,粘,ngjis
993,reiben::V,摩擦,fërkoj
994,streichen::V,涂,lyej
995,schleifen::V,拖曳,mpreh
996,schneiden::V,切,pres
997,rütteln::V,颠簸,shkund
998,schütteln::V,摇动,lëkund
999,schwenken::V,摇动,valëvit
1000,schütten::V,倒,mbush
1001,füllen::V,填满,mbush
1002,einwickeln::V,包,mbështjell
1003,tragen::V,提,mbaj
1004,tragen::V,提,mbart
1005,schleppen::V,扛,heq
1006,schleppen::V,扛,zhgërryej
1007,ziehen::V,拉,tërheq
1008,aufbewahren::V,保存,ruaj
1009,werfen::V,扔,hedh
1010,fangen::V,捕捉,kap
1011,packen::V,抓住,rrëmbej
1012,verstecken::V,藏,fsheh
1013,teilen::V,分,ndaj
1014,schicken::V,派遣,dërgoj
1015,bringen::V,带来,sjell
1016,hinzufügen::V,添加,shtoj
1017,bekommen::V,得到,kap
1018,erhalten::V,接到,marr
1019,nehmen::V,拿,marr
1020,wählen::V,挑选,zgjedh
1021,auswählen::V,选择,përzgjedh
1022,bewahren::V,保持,ruaj
1023,behindern::V,防碍,pengoj
1024,verderben::V,败坏,prish
1025,beschädigen::V,损坏,dëmtoj
1026,zerbrechen::V,破碎,thyej
1027,zerreißen::V,撕碎,çjerr
1028,zerreißen::V,撕碎,zheloj
1029,zerstören::V,毁坏,prish
1030,zerstören::V,毁坏,shkatërroj
1031,verbrennen::V,燃烧,djeg
1032,geben::V,给,jap
1033,reichen::V,递给,jap
1034,schenken::V,赠送,fal
1035,schenken::V,赠送,dhuroj
1036,versprechen::V,许诺,premtoj
1037,wünschen::V,祝,uroj
1038,loben::V,表扬,lëvdoj
1039,loben::V,表扬,lavdëroj
1040,küssen::V,亲,puth
1041,wiegen::V,轻摇,tund
1042,zudecken::V,盖上,mbuloj
1043,wecken::V,唤起,zgjoj
1044,zeigen::V,指,dëftej
1045,führen::V,带领,çoj
1046,lehren::V,教,arsej
1047,unterrichten::V,讲课,arsimoj
1048,aufziehen::V,抚养,rris
1049,leiten::V,领导,udhëheq
1050,antreiben::V,催促,nxis
1051,lassen::V,让,detyroj
1052,einladen::V,邀请,ftoj
1053,vereinigen::V,统一,bashkoj
1054,besuchen::V,参观,vizitoj
1055,treffen::V,会面,ndesh
1056,sich versammeln::V,聚集,tubohem
1057,spielen::V,玩,loz
1058,spielen::V,玩,luaj
1059,singen::V,唱歌,këndoj
1060,tanzen::V,跳舞,kërcej
1061,tanzen::V,跳舞,vallëzoj
1062,sich trennen::V,分别,ndahem
1063,verlassen::V,离开,braktis
1064,retten::V,救,shpëtoj
1065,bewachen::V,守卫,ruaj
1066,schützen::V,保护,ruaj
1067,schützen::V,保护,mbroj
1068,verteidigen::V,保卫,mbroj
1069,sich schlagen::V,打架,zihem
1070,schießen::V,射击,shtie
1071,siegen::V,获胜,fitoj
1072,siegen::V,获胜,ngadhënjej
1073,ärgern::V,激怒,zemëroj
1074,schlagen::V,打,rrah
1075,schlagen::V,打,godas
1076,treten::V,踢,shtyj
1077,treten::V,踢,shtyj më këmbë
1078,stechen::V,刺,ther
1079,stechen::V,刺,shpoj
1080,stoßen::V,撞,shtyj
1081,stehlen::V,盗窃,vjedh
1082,stören::V,干扰,pengoj
1083,belästigen::V,打搅,bezdis
1084,verbergen::V,隐藏,fsheh
1085,täuschen::V,欺骗,mashtroj
1086,betrügen::V,欺骗,kobis
1087,töten::V,杀,vras
1088,wohnen::V,居住,banoj
1089,arbeiten::V,工作,punoj
1090,arbeiten::V,工作,vardoj
1091,sammeln::V,收集,mbledh
1092,sammeln::V,收集,grumbulloj
1093,pflücken::V,采,vjel
1094,pflücken::V,采,mbledh
1095,jagen::V,打猎,gjuaj
1096,fischen::V,捕鱼,peshkoj
1097,fischen::V,捕鱼,gjuaj peshk
1098,fassen::V,捉住,zë
1099,hüten::V,守护,kullos
1100,treiben::V,漂,vë përpara
1101,anbinden::V,拴,lidh
1102,füttern::V,喂,grazhdoj
1103,melken::V,挤奶,mjel
1104,hacken::V,剁细,grij
1105,gießen::V,浇,ujis
1106,reifen::V,成熟,piqem
1107,kochen::V,煮,ziej
1108,backen::V,烤,pjek
1109,backen::V,烤,furroj
1110,braten::V,煎,fërgoj
1111,braten::V,煎,tiganis
1112,umrühren::V,搅拌,trazoj
1113,stricken::V,织,thur
1114,nähen::V,缝,qep
1115,färben::V,染色,ngjyej
1116,färben::V,染色,bojatis
1117,reinigen::V,清洁,qëroj
1118,reinigen::V,清洁,pastroj
1119,waschen::V,洗,laj
1120,waschen::V,洗,finjos
1121,abwischen::V,擦掉,fshij
1122,spülen::V,清洗,kulloj
1123,fegen::V,扫,fshij
1124,kehren::V,打扫,fshij
1125,baden::V,给...洗澡,lahem
1126,sich waschen::V,洗澡,lahem
1127,ausziehen::V,脱,heq
1128,ausziehen::V,脱,zbath
1129,anziehen::V,穿,vesh
1130,anziehen::V,穿,mbath
1131,sich anziehen::V,穿衣,vishem
1132,kämmen::V,梳,kreh
1133,schmücken::V,装饰,hijeshoj
1134,sagen::V,说,them
1135,sprechen::V,说,flas
1136,reden::V,讲,fjalos
1137,reden::V,讲,fjalëtoj
1138,sich unterhalten::V,聊天,bisedoj
1139,fragen::V,问,pyes
1140,bitten::V,请,lus
1141,bitten::V,请,lutem
1142,erzählen::V,叙述,rrëfej
1143,mitteilen::V,通知,kumtoj
1144,nennen::V,叫做,quaj
1145,rufen::V,叫,thërras
1146,prahlen::V,吹牛,mburrem
1147,prahlen::V,吹牛,kapardisem
1148,übersetzen::V,翻译,përkthej
1149,denken::V,想,mendoj
1150,glauben::V,以为,besoj
1151,bemerken::V,发觉,vërej
1152,erkennen::V,识别,njoh
1153,erkennen::V,识别,shquaj
1154,begreifen::V,理解,marr vesh
1155,verstehen::V,明白,marr vesh
1156,lernen::V,学,mësoj
1157,wissen::V,知道,di
1158,sich erinnern an::V,回忆,kujtoj
1159,vergessen::V,忘记,harroj
1160,messen::V,测量,mas
1161,zählen::V,数,njeh
1162,rechnen::V,计算,llogaris
1163,lesen::V,读,lexoj
1164,lesen::V,读,këndoj
1165,malen::V,画,lyej
1166,zeichnen::V,绘制,vizatoj
1167,schreiben::V,写,shkruaj
1168,besitzen::V,占有,kam
1169,kaufen::V,买,blej
1170,verkaufen::V,卖,shes
1171,bezahlen::V,付钱,paguaj
1172,zahlen::V,支付,paguaj
1173,beherrschen::V,统治,zotëroj
1174,ertragen::V,忍耐,duroj
1175,vergebens::ADV,,kot
1176,klirren::V,,kërcëlloj
1177,rauschen::V,,fëshfërij
1178,rühren::V,,mallëngjej
1179,zubereiten::V,,gatuaj
