,Concept_ID,el,ka
665,sauer::A,ξινός,მჟავე
666,hell::A,φωτεινός,ნათელი
667,dunkel::A,σκοτεινός,ბნელი
668,schwarz::A,μαύρος,შავი
669,schwarz::A,μελανός,შავი
670,weiß::A,άσπρος,თეთრი
671,rot::A,κόκκινος,წითელი
672,gelb::A,κίτρινος,ყვითელი
673,blau::A,μπλε,ლურჯი
674,blau::A,μπλε,ცისფერი
675,blau::A,γαλανός,ლურჯი
676,blau::A,γαλανός,ცისფერი
677,grün::A,πράσινος,მწვანე
678,grau::A,γκρίζος,რუხი
679,grau::A,γκρίζος,ნაცრისფერი
680,bunt::A,ποικιλόχρωπος,ჭრელი
681,bunt::A,ποικιλόχρωπος,ფერადი
682,billig::A,φτηνός,იაფი
683,teuer::A,ακριβός,ძვირი
684,wertvoll::A,πολύτιμος,ღირსიანი
685,blind::A,τυφλός,ბრმა
686,taub::A,κουφός,ყრუ
687,kräftig::A,δυνατός,ძალავანი
688,stark::A,γερός,ძლიერი
689,stark::A,γερός,ღონიერი
690,schwach::A,αδύνατος,სუსტი
691,fett::A,παχύς,სქელი
692,schlank::A,λεπτός,გამხდარი
693,schlank::A,λυγερός,გამხდარი
694,hübsch::A,όμορφος,ეშხიანი
695,hübsch::A,όμορφος,მშვენიერი
696,hübsch::A,χαριτωμένος,ეშხიანი
697,hübsch::A,χαριτωμένος,მშვენიერი
698,böse::A,κακός,ავი
699,böse::A,κακός,ბოროტი
700,dumm::A,κουτός,ბოთე
701,dumm::A,κουτός,სულელი
702,dumm::A,ανόητος,ბოთე
703,dumm::A,ανόητος,სულელი
704,faul::A,τεμπέλης,ზანტი
705,faul::A,τεμπέλης,ზარმაცი
706,fleißig::A,εργατικός,ბეჯითი
707,fleißig::A,εργατικός,მუყაითი
708,geizig::A,τσιγγούνης,ძუნწი
709,klug::A,έξυπνος,ჭკვიანი
710,geschickt::A,επιδέξιος,მარჯვე
711,geschickt::A,επιδέξιος,გაწაფული
712,lieb::A,φίλος,სატრფიალო
713,lieb::A,αγαπητός,სატრფიალო
714,lustig::A,εύθυμος,მხიარული
715,lustig::A,χαρούμενος,მხიარული
716,sanft::A,ήπιος,ალერსიანი
717,sanft::A,ήπιος,გრძნობიერი
718,hungrig::A,πεινασμένος,მშიერი
719,krank::A,άρρωστος,სნეული
720,krank::A,άρρωστος,ავადმყოფი
721,nackt::A,γυμνός,ტიტველი
722,traurig::A,λυπημένος,მწუხარე
723,traurig::A,λυπημένος,სევდიანი
724,lebendig::A,ζωντανός,ცოცხალი
725,gut::A,καλός,კარგი
726,schlecht::A,κακός,უხეირო
727,richtig::A,σωστός,ნამდვილი
728,schlimm::A,άσχημος,ცუდი
729,wahr::A,αληθής,სწორი
730,wahr::A,αληθής,ჭეშმარიტი
731,wahr::A,αληθινός,სწორი
732,wahr::A,αληθινός,ჭეშმარიტი
733,alt::A,παλιός,ძველი
734,neu::A,νέος,ახალი
735,neu::A,καινούργιος,ახალი
736,ehemalig::A,παλιός,ყოფილი
737,alt[Lebewesen]::A,γέρος,ბებერი
738,jung::A,νέος,ნორჩი
739,jung::A,νέος,ახალგაზრდა
740,arm::A,φτωχός,ღარიბი
741,reich::A,πλούσιος,მდიდარი
742,bekannt::A,γνωστός,ცნობილი
743,berühmt::A,περίφημος,გამოჩენილი
744,berühmt::A,ξακουσμένος,გამოჩენილი
745,fremd::A,ξένος,უცხო
746,fremd::A,ξένος,გარეშე
747,verschieden::A,διαφορετικός,სხვაგვარი
748,nah::A,κοντινός,ახლო
749,fern::A,μακριά,შორი
750,fern::A,μακριά,შორეული
751,linker::A,αριστερός,მარცხენა
752,rechter::A,δεξιός,მარჯვენა
753,anderer::A,άλλος,სხვა
754,erster::A,πρώτος,პირველი
755,zweiter::A,δεύτερος,მეორე
756,dritter::A,τρίτος,მესამე
757,letzter::A,τελευταίος,ბოლო
758,letzter::A,τελευταίος,უკანასკნელი
759,allein::ADV,μόνος,მარტო
760,auf einmal::ADV,εφάπαξ,ერთდროულად
761,zusammen::ADV,μαζί,ერთად
762,lange::ADV,πολύν καιρό,დიდხანს
763,plötzlich::ADV,έξαφνα,მოულოდნელად
764,sofort::ADV,αμέσως,ახლავე
765,später::ADV,αργότερα,მოგვიანებით
766,jetzt::ADV,τώρα,ახლა
767,heute::ADV,σήμερα,დღეს
768,morgen::ADV,αύριο,ხვალ
769,bald::ADV,σε λίγο,მალე
770,bald::ADV,εντός ολίγου,მალე
771,dann::ADV,ύστερα,მერე
772,gestern::ADV,χτες,გუშინ
773,einst::ADV,ποτέ,ოდესღაც
774,einst::ADV,άλλοτε,ოდესღაც
775,damals::ADV,τότε,მაშინ
776,danach::ADV,μετά,მერმე
777,danach::ADV,μετά,შემდეგ
778,danach::ADV,ύστερα,მერმე
779,danach::ADV,ύστερα,შემდეგ
780,vorher::ADV,πριν,ადრე
781,vorher::ADV,πριν,წინათ
782,vorher::ADV,προηγουμένως,ადრე
783,vorher::ADV,προηγουμένως,წინათ
784,zuerst::ADV,πρώτα,ჯერ
785,einmal::ADV,μία φορά,ერთხელ
786,manchmal::ADV,κάποτε,ხან
787,manchmal::ADV,κάποτε,ზოგჯერ
788,oft::ADV,συχνά,ხშირად
789,oft::ADV,πολλές φορές,ხშირად
790,immer::ADV,πάντα,მუდამ
791,immer::ADV,πάντα,ყოველთვის
792,immer::ADV,πάντοτε,მუდამ
793,immer::ADV,πάντοτε,ყოველთვის
794,niemals::ADV,ποτέ,არასდროს
795,hier::ADV,εδώ,აქ
796,hierhin::ADV,εδώ,აქეთ
797,von hier::ADV,από δω,აქედან
798,dort::ADV,εκεί,იქ
799,dorthin::ADV,προς τα κει,იქით
800,geradeaus::ADV,κατευθείαν,პირდაპირ
801,vorwärts::ADV,εμπρός,წინ
802,rückwärts::ADV,πίσω,უკან
803,zurück::ADV,πίσω,უკანვე
804,unten::ADV,κάτω,დაბლა
805,unten::ADV,κάτω,ქვევით
806,hinab::ADV,προς τα κάτω,ძირს
807,oben::ADV,πάνω,ზემოთ
808,oben::ADV,επάνω,ზემოთ
809,hinauf::ADV,προς τα πάνω,ზევით
810,überall::ADV,παντού,ყველგან
811,nicht::ADV,δεν,არ
812,ein wenig::ADV,λιγάκι,ცოტა
813,kaum::ADV,μόλις,ძლივს
814,sehr::ADV,πολύ,მეტად
815,sehr::ADV,πολύ,ძალიან
816,so::ADV,έτσι,ისე
817,noch::ADV,ακόμα,ჯერ
818,nur::ADV,μόνο,მხოლოდ
819,schon::ADV,ήδη,უკვე
820,schon::ADV,κιόλας,უკვე
821,wieder::ADV,ξανά,ისევ
822,wieder::ADV,ξανά,კიდევ
823,vergebens::ADV,μάταια,ამაოდ
824,vergebens::ADV,μάταια,ტყუილად
825,vor::PRP,μπροστά σε,წინ
826,vor::PRP,μπροστά από,წინ
827,hinter::PRP,πίσω από ,უკან
828,hinter::PRP,πίσω από ,მიღმა
829,unter::PRP,υπό,ქვეშ
830,unter::PRP,υπό,ქვევით
831,unter::PRP,κάτω από,ქვეშ
832,unter::PRP,κάτω από,ქვევით
833,durch::PRP,διά,გავლით
834,durch::PRP,διά μέσου,გავლით
835,neben::PRP,δίπλα σε,გვერდით
836,zwischen::PRP,μεταξύ,შუა
837,zwischen::PRP,μεταξύ,შორის
838,zwischen::PRP,ανάμεσα σε,შუა
839,zwischen::PRP,ανάμεσα σε,შორის
840,wegen::PRP,για,გამო
841,wegen::PRP,για,შედეგად
842,wegen::PRP,λόγω,გამო
843,wegen::PRP,λόγω,შედეგად
844,dies::PRN,αυτό,ეს
845,das::PRN,το,ეგ
846,alles::PRN,όλα,ყველაფერი
847,ich::PRN,εγώ,მე
848,du::PRN,σύ,შენ
849,du::PRN,εσύ,შენ
850,er::PRN,αυτός,ის
851,er::PRN,αυτός,იგი
852,wir::PRN,εμείς,ჩვენ
853,ihr::PRN,εσείς,თქვენ
854,sie::PRN,αυτοί,ისინი
855,was::FPRN,τι,რა
856,wer::FPRN,ποιος,ვინ
857,wo::FADV,πού,სად
858,wohin::FADV,πού,საით
859,wohin::FADV,για πού,საით
860,wie::FADV,πώς,როგორ
861,warum::FADV,γιατί,რაზე
862,warum::FADV,γιατί,რატომ
863,wieviel::FNUM,πόσος,რამდენი
864,eins::NUM,ένα,ერთი
865,zwei::NUM,δύο,ორი
866,drei::NUM,τρία,სამი
867,drei::NUM,τρεις,სამი
868,vier::NUM,τέσσερα,ოთხი
869,vier::NUM,τέσσερις,ოთხი
870,fünf::NUM,πέντε,ხუთი
871,sechs::NUM,έξι,ექვსი
872,sieben::NUM,εφτά,შვიდი
873,acht::NUM,οχτώ,რვა
874,neun::NUM,εννιά,ცხრა
875,zehn::NUM,δέκα,ათი
876,elf::NUM,έντεκα,თერთმეტი
877,zwölf::NUM,δώδεκα,თორმეტი
878,zwanzig::NUM,είκοσι,ოცი
879,dreißig::NUM,τριάντα,ოცდაათი
880,vierzig::NUM,σαράντα,ორმოცი
881,fünfzig::NUM,πενήντα,ორმოცდაათი
882,sechzig::NUM,εξήντα,სამოცი
883,siebzig::NUM,εβδομήντα,სამოცდაათი
884,achtzig::NUM,ογδόντα,ოთხმოცი
885,neunzig::NUM,ενενήντα,ოთხმოცდაათი
886,hundert::NUM,εκατό,ასი
887,tausend::NUM,χίλιοι,ათასი
888,und::CNJ,και,და
889,oder::CNJ,ή,ან
890,stehen::V,στέκομαι,დგას
891,stehen::V,είμαι όρθιος,დგას
892,sitzen::V,κάθομαι,ზის
893,liegen::V,είμαι ξαπλωμένος,აწევს
894,hängen::V,κρέμομαι,კიდია
895,werden::V,γίνομαι,გახდება
896,passieren::V,συμβαίνω,მოხდება
897,beginnen::V,αρχίζω,იწყება
898,enden::V,τελειώνω,გათავდება
899,wechseln::V,αλλάζω,იცვლება
900,aufgehen[Sonne]::V,βγαίνω,ამოდის
901,aufgehen[Sonne]::V,ανατέλλω,ამოდის
902,untergehen[Sonne]::V,δύω,ჩადის
903,untergehen[Sonne]::V,βασιλεύω,ჩადის
904,scheinen[Sonne]::V,λάμπω,ანათებს
905,donnern::V,βροντώ,ქუხს
906,wehen::V,φυσώ,ქრის
907,wehen::V,φυσώ,დაუბერავს
908,strömen::V,ρέω,იღვრება
909,strömen::V,τρέχω,იღვრება
910,fließen::V,ρέω,დის
911,fließen::V,ρέω,მიედინება
912,sich drehen::V,γυρίζω,ტრიალებს
913,sich drehen::V,στρέφομαι,ტრიალებს
914,schwanken::V,ταλαντεύομαι,ირხევა
915,schwingen::V,αιωρούμαι,ირხევა
916,schwingen::V,ταλαντεύομαι,ირხევა
917,fallen::V,πέφτω,დავარდება
918,brennen::V,καίω,იწვის
919,rauchen::V,καπνίζω,ბოლავს
920,rauchen::V,καπνίζω,აბოლებს
921,regnen::V,βρέχω,წვიმს
922,gefrieren::V,παγώνω,იყინება
923,tauen::V,λειώνω,დნება
924,schmelzen::V,λειώνω,დნება
925,trocknen::V,στεγνώνω,გაშრება
926,sieden::V,βράζω,დუღს
927,faulen::V,σαπίζω,ლპება
928,verfaulen::V,σαπίζω,ლპება
929,reißen::V,σχίζω,დაიხევა
930,versinken::V,βουλιάζω,ეფლობა
931,versinken::V,βουλιάζω,ჩაიძირება
932,versinken::V,βυθίζομαι,ეფლობა
933,versinken::V,βυθίζομαι,ჩაიძირება
934,vergehen::V,περνώ,გადის
935,erscheinen::V,εμφανίζομαι,გამოჩნდება
936,verschwinden::V,χάνομαι,გააქრება
937,verschwinden::V,χάνομαι,დაიკარგება
938,verschwinden::V,εξαφανίζομαι,გააქრება
939,verschwinden::V,εξαφανίζομαι,დაიკარგება
940,sinken::V,κατεβαίνω,დაიწევს
941,abnehmen::V,μειώνομαι ,შემცირდება
942,zunehmen::V,αυξάνω,გასუქდება
943,zunehmen::V,μεγαλώνω,გასუქდება
944,steigen::V,ανεβαίνω,მოიმატებს
945,wachsen::V,μεγαλώνω,იზრდება
946,wachsen::V,μεγαλώνω,მრავლდება
947,glänzen::V,γυαλίζω,ბრწყინავს
948,funkeln::V,αστράφτω,კაშკაშებს
949,funkeln::V,σπιθοβολώ,კაშკაშებს
950,lärmen::V,θορυβώ,ხმაურობს
951,läuten::V,χτυπώ ,დარეკავს
952,klingeln::V,κουδουνίζω,დარეკავს
953,klirren::V,κουδουνίζω,დააწკარუნებს
954,brausen::V,βουΐζω,ბობოქრობს
955,rauschen::V,βουΐζω,შრიალებს
956,klingen::V,ηχώ,ხმას გამოსცემს
957,bellen::V,γαυγίζω,უყეფს
958,heulen::V,ουρλιάζω,ღმუის
959,blasen::V,φυσώ,დაუბერავს
960,pfeifen::V,σφυρίζω,უსტვენს
961,schreien::V,κραυγάζω,ყვირის
962,stöhnen::V,βογγώ,კვნესის
963,zittern::V,τρέμω,აძაგძაგებს
964,leben::V,ζω,ცოცხლობს
965,geboren werden::V,γεννιέμαι,იშვება
966,geboren werden::V,γεννιέμαι,იბადება
967,atmen::V,αναπνέω,სუნთქავს
968,trinken::V,πίνω,სვამს
969,trinken::V,πίνω,დალევს
970,essen::V,τρώω,შეჭამს
971,schlucken::V,καταπίνω,ყლაპავს
972,müde werden::V,κουράζομαι,დაიქანცება
973,einschlafen::V,αποκοιμιέμαι,დაიძინებს
974,schlafen::V,κοιμάμαι,სძინავს
975,aufwachen::V,ξυπνώ,გაიღვიძებს
976,aufstehen::V,σηκώνομαι,ადგება
977,sich erholen::V,ξεκουράζομαι,დაისვენებს
978,krank werden::V,αρρωσταίνω,ავად გახდება
979,krank sein::V,ασθενώ,ავადმყოფობს
980,schmerzen::V,πονώ,სტკივა
981,husten::V,βήχω,ახველებს
982,genesen::V,θεραπεύομαι,მორჩება
983,sterben::V,πεθαίνω,კვდება
984,umkommen::V,πεθαίνω,დაიღუპება
985,sich bewegen::V,κουνιέμαι,იძვრის
986,sich bewegen::V,κουνιέμαι,მოძრაობს
987,sich rühren::V,σαλεύω,გაინძრევა
988,sich erheben::V,επαναστατώ,ადგება
989,sich setzen::V,κάθομαι,დაჯდება
990,hinfallen::V,πέφτω κάτω,დაეცემა
991,laufen::V,τρέχω,დადის
992,schreiten::V,βαδίζω,აბიჯებს
993,spazierengehen::V,κάνω βόλτα,დასეირნობს
994,spazierengehen::V,πηγαίνω περίπατο,დასეირნობს
995,eilen::V,σπεύδω,მიიჩქარის
996,sich beeilen::V,βιάζομαι,აჩქარდება
997,sausen::V,τρέχω γρήγορα,მიქრის
998,rennen::V,τρέχω,დარბის
999,springen::V,πηδώ,ხტის
1000,klettern::V,σκαρφαλώνω,ძვრება
1001,schaukeln::V,κουνιέμαι,ქანაობს
1002,kriechen::V,έρπω,დაბობღავს
1003,kriechen::V,σέρνομαι,დაბობღავს
1004,schwimmen::V,κολυμπώ,ცურავს
1005,tauchen::V,βουτώ,ჩაიძირება
1006,rudern::V,κωπηλατώ,ნიჩაბს უსვამს
1007,fahren::V,πηγαίνω,დადის
1008,fahren::V,πηγαίνω,მგზავრობს
1009,fliegen::V,πετώ,იფრენს
1010,fliegen::V,πετώ,გაფრინდება
1011,gehen::V,βαδίζω,მიდის
1012,gehen::V,πηγαίνω,მიდის
1013,weggehen::V,φεύγω,წამოდის
1014,abfahren::V,ξεκινώ,მიემგზავრება
1015,abfahren::V,αναχωρώ,მიემგზავრება
1016,anhalten::V,σταματώ,ჩერდება
1017,hineingehen::V,μπαίνω,შედის
1018,eintreten::V,μπαίνω,შედის
1019,eintreten::V,εισέρχομαι,შედის
1020,kommen::V,έρχομαι,მოდის
1021,ankommen::V,φτάνω,ჩადის
1022,zurückkommen::V,επιστρέφω,დაბრუნდება
1023,bleiben::V,μένω,დარჩება
1024,warten::V,περιμένω,ელოდება
1025,erwarten::V,αναμένω,ელის
1026,erwarten::V,αναμένω,დაიცდის
1027,erwarten::V,περιμένω,ელის
1028,erwarten::V,περιμένω,დაიცდის
1029,suchen::V,ψάχνω,ეძებს
1030,suchen::V,ψάχνω,მოძებნის
1031,finden::V,βρίσκω,მიაგნებს
1032,finden::V,βρίσκω,გამოძებნის
1033,versuchen::V,προσπαθώ,ცდის
1034,versuchen::V,προσπαθώ,ცდილობს
1035,vorbereiten::V,προετοιμάζω,მოამზადებს
1036,lieben::V,αγαπώ,უყვარს
1037,mögen::V,μου αρέσει,ეტრფის
1038,lachen::V,γελώ,იცინის
1039,rühren::V,συγκινώ,გულს აუჩუყებს
1040,weinen::V,κλαίω,ტირის
1041,schimpfen::V,βρίζω,შეიგინება
1042,sich ärgern::V,θυμώνω,გაბრაზობს
1043,sich fürchten::V,φοβάμαι,შიშობს
1044,fürchten::V,φοβάμαι,ფრთხილობს
1045,fliehen::V,φεύγω,გაიქცევა
1046,flüchten::V,δραπετεύω,გაიქცევა
1047,sehen::V,βλέπω,ხედავს
1048,anschauen::V,κοιτάζω,ნახავს
1049,ansehen::V,βλέπω,უყურებს
1050,hören::V,ακούω,ისმენს
1051,zuhören::V,ακούω,მოისმენს
1052,probieren::V,δοκιμάζω,გასინჯავს
1053,riechen::V,μυρίζω,ყნოსავს
1054,riechen::V,οσφραίνομαι,ყნოსავს
1055,fühlen::V,αισθάνομαι,გრძნობს
1056,scheinen::V,φαίνομαι,ეჩვენება
1057,zu sehen sein::V,φαίνομαι,მოჩანს
1058,vernehmen::V,ακούω,გაიგებს
1059,vernehmen::V,μαθαίνω,გაიგებს
1060,frieren::V,κρυώνω,იყინება
1061,tun::V,κάνω,აკეთებს
1062,können::V,ξέρω,შეიძლება
1063,können::V,μπορώ,შეიძლება
1064,wollen::V,θέλω,უნდა
1065,anfangen::V,αρχίζω,დაიწყებს
1066,beenden::V,τελειώνω,ამთავრებს
1067,aufhören::V,παύω,შეწყვეტს
1068,gelingen::V,πετυχαίνω,მოახერხებს
1069,geraten::V,γίνομαι,გამოდის
1070,öffnen::V,ανοίγω,გახსნის
1071,schließen::V,κλείνω,ხურავს
1072,schließen::V,κλείνω,დაკეტავს
1073,stellen::V,θέτω,დადგამს
1074,setzen::V,θέτω,დასვამს
1075,legen::V,θέτω,დადებს
1076,berühren::V,εγγίζω,შეახებს
1077,berühren::V,εγγίζω,მიაკარებს
1078,verbinden::V,συνδέω,შეაერთებს
1079,bedecken::V,σκεπάζω,გადააფარებს
1080,aufhängen::V,κρεμώ,დაკიდებს
1081,anzünden::V,ανάβω,დაანთებს
1082,anzünden::V,ανάβω,მოუკიდებს
1083,aufheben::V,σηκώνω,აიღებს
1084,aufheben::V,σηκώνω,აიყვანს
1085,zurücklassen::V,εγκαταλείπω,დატოვებს
1086,verlieren::V,χάνω,დაკარგავს
1087,fallen lassen::V,αφήνω να πέσει,გაუვარდება
1088,machen::V,κάνω,გააკეთებს
1089,machen::V,κάνω,გამოიწვევს
1090,machen::V,φτιάχνω,გააკეთებს
1091,machen::V,φτιάχνω,გამოიწვევს
1092,herstellen::V,κατασκευάζω,დაამზადებს
1093,bauen::V,χτίζω,ააშენებს
1094,bauen::V,οικοδομώ,ააშენებს
1095,reparieren::V,επισκευάζω,შეაკეთებს
1096,reparieren::V,επισκευάζω,გაარემონტებს
1097,reparieren::V,επιδιορθώνω,შეაკეთებს
1098,reparieren::V,επιδιορθώνω,გაარემონტებს
1099,verbessern::V,βελτιώνω,გამოაკეთებს
1100,verbessern::V,βελτιώνω,გააუმჯობესებს
1101,verbessern::V,καλυτερεύω,გამოაკეთებს
1102,verbessern::V,καλυτερεύω,გააუმჯობესებს
1103,ändern::V,αλλάζω,შეცვლის
1104,graben::V,σκάβω,თხრის
1105,beugen::V,λυγίζω,ხრის
1106,biegen::V,κάμπτω,გაღუნავს
1107,drehen::V,στρέφω,ატრიალებს
1108,wenden::V,γυρίζω,მოაბრუნებს
1109,umdrehen::V,γυρίζω,შეატრიალებს
1110,heben::V,υψώνω,ასწევს
1111,heben::V,σηκώνω,ასწევს
1112,hochheben::V,υψώνω,აიყვანს
1113,hochheben::V,σηκώνω,აიყვანს
1114,ergreifen::V,πιάνω,სტაცებს
1115,ergreifen::V,αρπάζω,სტაცებს
1116,halten::V,βαστώ,უჭირავს
1117,drücken::V,πιέζω,დააწვება
1118,schieben::V,σπρώχνω,მისწევს
1119,kratzen::V,γρατσουνίζω,მოფხანს
1120,lecken::V,γλείφω,ლოკავს
1121,beißen::V,δαγκάνω,უკბენს
1122,abreißen::V,κόβω,გლეჯს
1123,abreißen::V,κόβω,მოწყვეტს
1124,abreißen::V,σχίζω,გლეჯს
1125,abreißen::V,σχίζω,მოწყვეტს
1126,abschneiden::V,αποκόπτω,გაჭრის
1127,binden::V,δένω,შეკრავს
1128,binden::V,δένω,გადააბამს
1129,stecken::V,χώνω,ჩაასობს
1130,brechen::V,σπάζω,მოიტეხს
1131,klopfen::V,χτυπώ,აკაკუნებს
1132,klopfen::V,τινάζω,აკაკუნებს
1133,hauen::V,χτυπώ,ლეწავს
1134,kleben::V,κολλώ,წებავს
1135,kleben::V,κολλώ,დააწებებს
1136,reiben::V,τρίβω,დაზელს
1137,streichen::V,αλείφω,უსვამს
1138,schleifen::V,ακονίζω,ლესავს
1139,schneiden::V,κόβω,გაჭრის
1140,rütteln::V,σείω,არხევს
1141,rütteln::V,τινάζω,არხევს
1142,schütteln::V,σείω,არყევს
1143,schütteln::V,σείω,ანძრევს
1144,schütteln::V,κουνώ,არყევს
1145,schütteln::V,κουνώ,ანძრევს
1146,schwenken::V,κουνώ,აქნევს
1147,schütten::V,χύνω,ღვრის
1148,schütten::V,χύνω,დააქცევს
1149,füllen::V,γεμίζω,გაავსებს
1150,einwickeln::V,τυλίγω,შეახვევს
1151,tragen::V,φέρνω,მიიტანს
1152,schleppen::V,κουβαλώ,მიათრევს
1153,ziehen::V,τραβώ,წევს
1154,ziehen::V,τραβώ,ათრევს
1155,aufbewahren::V,φυλάω,შეინახავს
1156,werfen::V,ρίχνω,ისვრის
1157,fangen::V,πιάνω,დაიჭერს
1158,packen::V,τσακώνω,სტაცებს
1159,verstecken::V,κρύβω,მალავს
1160,teilen::V,μερίζω,დაყოფს
1161,schicken::V,στέλνω,გაგზავნის
1162,bringen::V,φέρνω,მოიტანს
1163,hinzufügen::V,προσθέτω,დაამატებს
1164,bekommen::V,προσκομίζω,ამოიღებს
1165,erhalten::V,παίρνω,იღებს
1166,erhalten::V,λαμβάνω,იღებს
1167,nehmen::V,πιάνω,აიღებს
1168,nehmen::V,παίρνω,აიღებს
1169,wählen::V,εκλέγω,გადაარჩევს
1170,auswählen::V,διαλέγω,ამოარჩევს
1171,bewahren::V,διατηρώ,ინარჩუნებს
1172,behindern::V,εμποδίζω,აბრკოლებს
1173,behindern::V,εμποδίζω,გააძნელებს
1174,verderben::V,χαλώ,გააფუჭებს
1175,beschädigen::V,ζημιώνω,დააზიანებს
1176,zerbrechen::V,σπάζω,დაამტვრევს
1177,zerreißen::V,σχίζω,გახევს
1178,zerstören::V,καταστρέφω,მოსპობს
1179,zerstören::V,καταστρέφω,დაანგრევს
1180,verbrennen::V,καίω,დაწვავს
1181,geben::V,δίνω,აძლევს
1182,reichen::V,δίνω,მიაწოდებს
1183,schenken::V,χαρίζω,აჩუქებს
1184,versprechen::V,υπόσχομαι,აღუთქვამს
1185,wünschen::V,εύχομαι,უსურვებს
1186,loben::V,επαινώ,აქებს
1187,loben::V,επαινώ,ამკობს
1188,küssen::V,φιλώ,აკოცებს
1189,wiegen::V,κουνώ,არხევს
1190,wiegen::V,νανουρίζω,არხევს
1191,zudecken::V,σκεπάζω,გადახურავს
1192,wecken::V,ξυπνώ,გააღვიძებს
1193,zeigen::V,δείχνω,დაანახვებს
1194,führen::V,οδηγώ,მიჰყავს
1195,lehren::V,διδάσκω,ასწავლის
1196,unterrichten::V,διδάσκω,ასწავლის
1197,aufziehen::V,ανατρέφω,აღზრდის
1198,leiten::V,ηγούμαι,აწარმოებს
1199,leiten::V,ηγούμαι,ხელმძღვანელობს
1200,leiten::V,διευθύνω,აწარმოებს
1201,leiten::V,διευθύνω,ხელმძღვანელობს
1202,antreiben::V,σπρώχνω,დააჩქარებს
1203,antreiben::V,παρακινώ,დააჩქარებს
1204,lassen::V,αφήνω,ა--ინებს
1205,einladen::V,προσκαλώ,მოიპატიჟებს
1206,vereinigen::V,ενώνω,შეაერთებს
1207,besuchen::V,επισκέπτομαι,სანახავად მიდის
1208,treffen::V,συναντώ,შეხვდება
1209,sich versammeln::V,μαζεύομαι,შეიკრიბება
1210,spielen::V,παίζω,ეთამაშება
1211,singen::V,τραγουδώ,მღერის
1212,tanzen::V,χορεύω,ცეკვავს
1213,sich trennen::V,αποχωρίζομαι,მოშორდება
1214,verlassen::V,εγκαταλείπω,მიატოვებს
1215,retten::V,σώζω,იხსნის
1216,retten::V,σώζω,გადაარჩენს
1217,bewachen::V,φρουρώ,დარაჯობს
1218,bewachen::V,φρουρώ,უთვალთვალებს
1219,schützen::V,προστατεύω,დაიფარავს
1220,verteidigen::V,υπερασπίζω,დაიცავს
1221,sich schlagen::V,χτυπιέμαι,იჩხუბებს
1222,schießen::V,πυροβολώ,ისვრის
1223,siegen::V,νικώ,გაიმარჯვებს
1224,ärgern::V,τσαντίζω,აჯავრებს
1225,schlagen::V,χτυπώ,ცემს
1226,treten::V,κλοτσώ,პანღურს ამოჰკრავს
1227,stechen::V,τρυπώ,სჩხვლეტს
1228,stoßen::V,ωθώ,დაეჯახება
1229,stoßen::V,σπρώχνω,დაეჯახება
1230,stehlen::V,κλέβω,ქურდობს
1231,stehlen::V,κλέβω,მოიპარავს
1232,stören::V,διαταράσσω,შეაწუხებს
1233,belästigen::V,ενοχλώ,მობეზრდება
1234,verbergen::V,κρύβω,დამალავს
1235,täuschen::V,παραπλανώ,შეცდებს
1236,betrügen::V,απατώ,მოატყუებს
1237,töten::V,σκοτώνω,მოკლავს
1238,töten::V,θανατώνω,მოკლავს
1239,wohnen::V,μένω,ცხოვრობს
1240,wohnen::V,μένω,ბინადრობს
1241,wohnen::V,κατοικώ,ცხოვრობს
1242,wohnen::V,κατοικώ,ბინადრობს
1243,arbeiten::V,δουλεύω,მუშაობს
1244,arbeiten::V,εργάζομαι,მუშაობს
1245,sammeln::V,μαζεύω,შეკრებს
1246,sammeln::V,συλλέγω,შეკრებს
1247,pflücken::V,κόβω,კრეფს
1248,jagen::V,κυνηγώ,ნადირობს
1249,fischen::V,ψαρεύω,თევზაობს
1250,fassen::V,πιάνω,დააჭერს
1251,hüten::V,φυλάγω,მწყემსავს
1252,hüten::V,προσέχω,მწყემსავს
1253,treiben::V,οδηγώ,მიერეკება
1254,anbinden::V,δένω,მიაბამს
1255,füttern::V,ταΐζω,აჭმევს
1256,melken::V,αρμέγω,წველის
1257,hacken::V,κόβω,კეპავს
1258,gießen::V,ποτίζω,რწყავს
1259,reifen::V,ωριμάζω,მწიფდება
1260,zubereiten::V,ετοιμάζω,მოამზადებს
1261,kochen::V,βράζω,მოხარშავს
1262,backen::V,ψήνω,გამოაცხობს
1263,braten::V,τηγανίζω,შეწვავს
1264,umrühren::V,ανακατεύω,შეურევს
1265,umrühren::V,ανακατεύω,გათქვეფს
1266,stricken::V,πλέκω,ქსოვს
1267,nähen::V,ράβω,გაკერავს
1268,färben::V,βάφω,შეღებავს
1269,färben::V,χρωματίζω,შეღებავს
1270,reinigen::V,καθαρίζω,გაწმენდს
1271,reinigen::V,καθαρίζω,გასუფთავებს
1272,waschen::V,πλένω,გარეცხავს
1273,abwischen::V,σφουγγίζω,წაშლის
1274,spülen::V,ξεπλένω,გაავლებს
1275,fegen::V,σκουπίζω,დაბლანდავს
1276,kehren::V,σκουπίζω,დაგვის
1277,baden::V,κάνω μπάνιο,ბანაობს
1278,sich waschen::V,πλένομαι,იბანება
1279,ausziehen::V,βγάζω,გაიხდის
1280,anziehen::V,φορώ,ჩაიცვამს
1281,sich anziehen::V,ντύνομαι,ჩაიცვამს
