,Concept_ID,is,ps
794,zusammen::ADV,saman,یو ځای
795,lange::ADV,lengi,ډېر وخت
796,lange::ADV,lengi,ډېره موده
797,plötzlich::ADV,skyndilega,ناببره
798,plötzlich::ADV,skyndilega,یوناڅاپه
799,sofort::ADV,strax,فوراً
800,sofort::ADV,strax,سمدلاسه
801,sofort::ADV,þegar í stað,فوراً
802,sofort::ADV,þegar í stað,سمدلاسه
803,später::ADV,seinna,وروسته
804,jetzt::ADV,nú,اوس
805,jetzt::ADV,núna,اوس
806,heute::ADV,í dag,نن
807,morgen::ADV,á morgun,سبا
808,bald::ADV,brátt,ژر
809,bald::ADV,bráðum,ژر
810,dann::ADV,svo,پس
811,dann::ADV,svo,وروسته
812,dann::ADV,síðan,پس
813,dann::ADV,síðan,وروسته
814,gestern::ADV,í gær,پرون
815,einst::ADV,forðum,پخوا
816,damals::ADV,þá,هغه وخت
817,damals::ADV,á þeim tímum,هغه وخت
818,danach::ADV,á eftir því,بیا
819,vorher::ADV,áður,دمخه
820,zuerst::ADV,fyrst,لومړی
821,einmal::ADV,einu sinni,یو ځل
822,manchmal::ADV,stundum,ګاهی ګاهی
823,oft::ADV,oft,ډېر ځله
824,immer::ADV,alltaf,تل
825,immer::ADV,alltaf,همېشه
826,immer::ADV,sífellt,تل
827,immer::ADV,sífellt,همېشه
828,niemals::ADV,aldrei,هیڅکله نه
829,hier::ADV,hér,دلته
830,hierhin::ADV,hingað,دلته
831,hierhin::ADV,hingað,دې ځای ته
832,von hier::ADV,héðan,د دې ځای نه
833,dort::ADV,þar,هلته
834,dort::ADV,þarna,هلته
835,dorthin::ADV,þangað,هلته
836,dorthin::ADV,þangað,هغه ځای ته
837,geradeaus::ADV,beint áfram,مخامخ
838,vorwärts::ADV,áfram,مخ پهٔ وړاندې
839,rückwärts::ADV,aftur á bak,بېرته
840,zurück::ADV,aftur,بېرته
841,zurück::ADV,til baka,بېرته
842,unten::ADV,niðri,لاندي
843,unten::ADV,fyrir neðan,لاندي
844,hinab::ADV,niður,ښکته
845,hinab::ADV,niður eftir,ښکته
846,oben::ADV,uppi,پورته
847,hinauf::ADV,upp,پاس
848,hinauf::ADV,upp eftir,پاس
849,überall::ADV,alls staðar,هره خوا
850,nicht::ADV,ekki,نه
851,ein wenig::ADV,dálítið,یو څه
852,kaum::ADV,varla,ایله
853,kaum::ADV,tæplega,ایله
854,sehr::ADV,mjög,ډېر
855,sehr::ADV,mjög,زيات
856,so::ADV,svo,داسې
857,so::ADV,svo,دومره
858,so::ADV,þannig,داسې
859,so::ADV,þannig,دومره
860,noch::ADV,enn,نور
861,noch::ADV,ennþá,نور
862,nur::ADV,bara,تش
863,nur::ADV,bara,صرف
864,nur::ADV,aðeins,تش
865,nur::ADV,aðeins,صرف
866,schon::ADV,nú þegar,دمخه
867,wieder::ADV,aftur,بیا
868,wieder::ADV,að nýju,بیا
869,vergebens::ADV,árangurslaust,عبث
870,vor::PRP,fyrir,دمخه
871,hinter::PRP,bak við,شاته
872,hinter::PRP,aftur fyrir,شاته
873,unter::PRP,undir,لاندي
874,durch::PRP,gegnum,د مینځ نه
875,neben::PRP,hjá,نژدې
876,neben::PRP,við hliðina á,نژدې
877,zwischen::PRP,milli,ترمینځ
878,zwischen::PRP,á milli,ترمینځ
879,wegen::PRP,vegna,د ... له لاسه
880,dies::PRN,þetta,دا
881,das::PRN,það,دا
882,alles::PRN,allt,هرڅهٔ
883,ich::PRN,ég,زه
884,du::PRN,þú,ته
885,er::PRN,hann,دی
886,wir::PRN,við,مونږ
887,ihr::PRN,þið,تاسې
888,sie::PRN,þær,هغوی
889,sie::PRN,þeir,هغوی
890,was::FPRN,hvað,څهٔ
891,wer::FPRN,hver,چا
892,wer::FPRN,hver,څوک
893,wo::FADV,hvar,چيری
894,wo::FADV,hvar,چېرته
895,wohin::FADV,hvert,چېرته
896,wie::FADV,hvernig,څنګه
897,warum::FADV,hvers vegna,ولې
898,wieviel::FNUM,hve mikill,څو
899,wieviel::FNUM,hve mikill,څومره
900,eins::NUM,einn,یو
901,zwei::NUM,tveir,دوه
902,drei::NUM,þrír,درې
903,vier::NUM,fjórir,څلور
904,fünf::NUM,fimm,پنځه
905,sechs::NUM,sex,شپږ
906,sieben::NUM,sjö,اوه
907,acht::NUM,átta,اته
908,neun::NUM,níu,نهه
909,zehn::NUM,tíu,لس
910,elf::NUM,ellefu,یوولس
911,zwölf::NUM,tólf,دولس
912,zwanzig::NUM,tuttugu,شل
913,dreißig::NUM,þrjátíu,دېرش
914,vierzig::NUM,fjörutíu,څلوېښت
915,fünfzig::NUM,fimmtíu,پنځوس
916,sechzig::NUM,sextíu,شپېته
917,siebzig::NUM,sjötíu,اویا
918,achtzig::NUM,áttatíu,اتیا
919,neunzig::NUM,níutíu,نوي
920,hundert::NUM,hundrað,سل
921,tausend::NUM,þúsund,زر
922,und::CNJ,og,او
923,oder::CNJ,eða,ېا
924,stehen::V,standa,درېدل
925,sitzen::V,sitja,کښېنستل
926,liegen::V,liggja,ملاستل
927,hängen::V,hanga,ځړېدل
928,werden::V,verða,کېدل
929,passieren::V,gerast,پېښېدل
930,beginnen::V,byrja,شروع کېدل
931,enden::V,enda,خلاصدل
932,enden::V,enda,تمامېدل
933,enden::V,lykta,خلاصدل
934,enden::V,lykta,تمامېدل
935,wechseln::V,skipta,تغییر موندل
936,aufgehen[Sonne]::V,koma upp,ختل
937,untergehen[Sonne]::V,ganga til viðar,لوېدل
938,untergehen[Sonne]::V,ganga til viðar,پرېوتل
939,scheinen[Sonne]::V,skína,رڼا کول
940,donnern::V,þruma,تنېدل
941,donnern::V,þruma,غړمبېدل
942,wehen::V,blása,چلېدل
943,strömen::V,streyma,بهېدل
944,fließen::V,fljóta,بهېدل
945,fließen::V,fljóta,تویېدل
946,sich drehen::V,snúast,ګرځېدل
947,sich drehen::V,snúast,چورلېدل
948,schwanken::V,riða,زنګېدل
949,schwanken::V,rugga,زنګېدل
950,schwingen::V,sveiflast,زنګېدل
951,fallen::V,falla,ولېدل
952,brennen::V,brenna,سوځېدل
953,rauchen::V,reykja,لوګی کول
954,regnen::V,rigna,باران اورېدل
955,gefrieren::V,frjósa,کنګل نيول
956,tauen::V,þiðna,وېلې کېدل
957,schmelzen::V,bráðna,وېلې کېدل
958,trocknen::V,þorna,وچېدل
959,sieden::V,sjóða,اېشېدل
960,faulen::V,rotna,خرابېدل
961,verfaulen::V,rotna,ورستېدل
962,reißen::V,rifna,شلېدل
963,versinken::V,sökkva,ډوېېدل
964,vergehen::V,líða,تېرېدل
965,erscheinen::V,birtast,ښکارېدل
966,verschwinden::V,hverfa,ورکېدل
967,sinken::V,síga,ښکته کېدل
968,abnehmen::V,lækka,کمېدل
969,abnehmen::V,minnka,کمېدل
970,zunehmen::V,aukast,زیاتېدل
971,steigen::V,stíga,جګېدل
972,steigen::V,stíga,پورته کېدل
973,wachsen::V,vaxa,وده کول
974,glänzen::V,glóa,ځلېدل
975,glänzen::V,glampa,ځلېدل
976,funkeln::V,leiftra,پړکېدل
977,lärmen::V,hafa hátt,غال و غول کول
978,läuten::V,hringja,زنګ وهل
979,klingeln::V,hringja,زنګ وهل
980,klirren::V,glamra,کړنګېدل
981,klirren::V,skrölta,کړنګېدل
982,brausen::V,ólga,تلاطم کول
983,rauschen::V,suða,شڼهار کول
984,klingen::V,hljóma,آواز کول
985,bellen::V,gelta,غپېدل
986,heulen::V,væla,انګلل
987,heulen::V,ýlfra,انګلل
988,blasen::V,blása,پو کول
989,pfeifen::V,blístra,شپېلک وهل
990,schreien::V,æpa,ناره کول
991,stöhnen::V,stynja,زګېروی کول
992,zittern::V,titra,لړزېدل
993,zittern::V,skjálfa,لړزېدل
994,leben::V,lifa,ژوند کول
995,geboren werden::V,fæðast,زېږېدل
996,atmen::V,anda,ساه کښل
997,atmen::V,anda,تنفس کول
998,atmen::V,draga andann,ساه کښل
999,atmen::V,draga andann,تنفس کول
1000,trinken::V,drekka,څښل
1001,essen::V,borða,خوړل
1002,schlucken::V,kingja,غړپول
1003,müde werden::V,þreytast,ستړی کېدل
1004,einschlafen::V,sofna,ویده کېدل
1005,schlafen::V,sofa,خوب کول
1006,aufwachen::V,vakna,ویښېدل
1007,aufstehen::V,fara á fætur,پاڅېدل
1008,sich erholen::V,hvíla sig,استراحت کول
1009,krank werden::V,veikjast,رنځورېدل
1010,krank werden::V,verða veikur,رنځورېدل
1011,krank sein::V,vera veikur,ناجوړېدل
1012,schmerzen::V,kenna til,خوږېدل
1013,schmerzen::V,kenna til,درد کول
1014,husten::V,hósta,ټوخېدل
1015,genesen::V,batna,رغېدل
1016,genesen::V,frískast,رغېدل
1017,sterben::V,deyja,مړل
1018,umkommen::V,farast,تلفېدل
1019,sich bewegen::V,bifast,چلېدل
1020,sich bewegen::V,bifast,حرکت کول
1021,sich rühren::V,hreyfast,ښورېدل
1022,sich erheben::V,standa upp,درېدل
1023,sich setzen::V,setjast,کښېنستل
1024,hinfallen::V,detta,لوېدل
1025,laufen::V,labba,منډې وهل
1026,schreiten::V,ganga,قدم ایښودل
1027,spazierengehen::V,ganga sér til skemmtunar,چکر وهل
1028,eilen::V,fara hratt,بېړه کول
1029,sich beeilen::V,flýta sér,عجله کول
1030,sausen::V,þjóta,ځغستل
1031,rennen::V,hlaupa,زغلېدل
1032,springen::V,stökkva,ټوپ وهل
1033,klettern::V,klifra,ختل
1034,schaukeln::V,róla,زنګېدل
1035,schaukeln::V,rugga,زنګېدل
1036,kriechen::V,skríða,خاپوړی وهل
1037,schwimmen::V,synda,لامبو وهل
1038,tauchen::V,kafa,غوټه وهل
1039,rudern::V,róa,پارو وهل
1040,fahren::V,aka,تلل
1041,fahren::V,fara,تلل
1042,fliegen::V,fljúga,الوتل
1043,gehen::V,fara,تلل
1044,gehen::V,ganga,تلل
1045,weggehen::V,fara burt,بهر وتل
1046,weggehen::V,ganga burt,بهر وتل
1047,abfahren::V,aka burt,تلل
1048,anhalten::V,stöðva,ودرېدل
1049,hineingehen::V,ganga inn,داخلېدل
1050,eintreten::V,koma inn,ننوتل
1051,eintreten::V,ganga inn,ننوتل
1052,kommen::V,koma,راتلل
1053,ankommen::V,koma til,رسېدل
1054,zurückkommen::V,koma til baka,بېرته راتلل
1055,bleiben::V,haldast,پاتې کېدل
1056,bleiben::V,vera kyrr,پاتې کېدل
1057,warten::V,bíða,انتظار وېستل
1058,erwarten::V,búast við,انتظار کول
1059,erwarten::V,eiga von á,انتظار کول
1060,suchen::V,leita,لټول
1061,finden::V,finna,میندل
1062,finden::V,finna,پیدا کول
1063,versuchen::V,reyna,هڅه کول
1064,vorbereiten::V,undirbúa,چمتوکول
1065,lieben::V,elska,مینه لرل
1066,mögen::V,þykja gott,خوښول
1067,mögen::V,þykja gott,علاقه لرل
1068,mögen::V,falla í geð,خوښول
1069,mögen::V,falla í geð,علاقه لرل
1070,lachen::V,hlæja,خندېدل
1071,rühren::V,snerta,اغېزه کول
1072,weinen::V,gráta,ژړل
1073,schimpfen::V,skammast,ښکنځا کول
1074,sich ärgern::V,sárna,قهر راتلل
1075,sich ärgern::V,gremjast,قهر راتلل
1076,sich fürchten::V,óttast,ډارېدل
1077,fürchten::V,óttast,ډارېدل
1078,fliehen::V,flýja,تښتېدل
1079,flüchten::V,strjúka,تښتېدل
1080,sehen::V,sjá,لیدل
1081,anschauen::V,horfa á,کتل
1082,ansehen::V,líta á,ننداره کول
1083,hören::V,heyra,اورېدل
1084,zuhören::V,hlusta,غوږ نیول
1085,probieren::V,smakka,څکه کول
1086,probieren::V,smakka,چاشنی کول
1087,riechen::V,þefa,بويول
1088,fühlen::V,finna til,حسول
1089,scheinen::V,virðast,ښکارېدل
1090,zu sehen sein::V,vera að sjá,ښکارېدل
1091,vernehmen::V,heyra,خبرېدل
1092,vernehmen::V,greina,خبرېدل
1093,frieren::V,frjósa,ساړه کېتل
1094,tun::V,gera,کول
1095,können::V,geta,کولای شول
1096,können::V,geta,د لاسه کېدل
1097,wollen::V,ætla,غوښتل
1098,wollen::V,vilja,غوښتل
1099,anfangen::V,hefja,شروع کول
1100,beenden::V,enda,ختمول
1101,beenden::V,enda,پای ته رسول
1102,beenden::V,ljúka,ختمول
1103,beenden::V,ljúka,پای ته رسول
1104,aufhören::V,lykta,بس کول
1105,gelingen::V,heppnast,موفق کېدل
1106,gelingen::V,heppnast,بریالی کېدل
1107,geraten::V,lukkast,کېدل
1108,öffnen::V,opna,خلاصول
1109,öffnen::V,opna,پرانیستل
1110,schließen::V,loka,تړل
1111,stellen::V,láta,ایښودل
1112,stellen::V,setja,ایښودل
1113,setzen::V,láta,کښېنول
1114,setzen::V,setja,کښېنول
1115,legen::V,láta,ایښودل
1116,legen::V,leggja,ایښودل
1117,berühren::V,koma við,لاس وهل
1118,verbinden::V,sameina,تړل
1119,bedecken::V,hylja,پوښول
1120,aufhängen::V,hengja,ځوړندول
1121,aufhängen::V,hengja upp,ځوړندول
1122,anzünden::V,kveikja í,بلول
1123,aufheben::V,taka upp,پورته کول
1124,aufheben::V,lyfta upp,پورته کول
1125,zurücklassen::V,skilja eftir,پرېښودل
1126,verlieren::V,týna,ورکول
1127,verlieren::V,glata,ورکول
1128,fallen lassen::V,missa,له لاسه لوېدل
1129,machen::V,búa til,کول
1130,herstellen::V,framleiða,جوړول
1131,herstellen::V,framleiða,توليدول
1132,bauen::V,smíða,جوړول
1133,bauen::V,byggja,جوړول
1134,reparieren::V,gera við,ترمیمول
1135,verbessern::V,bæta,اصلاح کول
1136,ändern::V,breyta,تغیر ورکول
1137,graben::V,grafa,کيندل
1138,beugen::V,beygja,ټیټول
1139,biegen::V,sveigja,کږول
1140,drehen::V,snúa,ګرځول
1141,wenden::V,snúa,اړول
1142,wenden::V,venda,اړول
1143,umdrehen::V,venda,اړول
1144,umdrehen::V,snúa við,اړول
1145,heben::V,hefja,جګول
1146,heben::V,hefja,پورته کول
1147,hochheben::V,lyfta upp,جګول
1148,ergreifen::V,grípa,نیول
1149,halten::V,rúma,نیول
1150,halten::V,halda,نیول
1151,drücken::V,þjá,کښېکښل
1152,drücken::V,þrýsta,کښېکښل
1153,schieben::V,ýta,پوری وهل
1154,kratzen::V,klóra,ګرول
1155,lecken::V,sleikja,څټل
1156,beißen::V,bíta,چیچل
1157,abreißen::V,rífa af,شکول
1158,abreißen::V,rífa frá,شکول
1159,abschneiden::V,skera af,پرېکول
1160,abschneiden::V,klippa af,پرېکول
1161,binden::V,binda,تړل
1162,stecken::V,stinga,ټومبل
1163,brechen::V,brjóta,ماتول
1164,klopfen::V,berja,ټکول
1165,klopfen::V,klappa,ټکول
1166,hauen::V,berja,ټکول
1167,hauen::V,höggva,ټکول
1168,kleben::V,líma,نښلول
1169,kleben::V,líma,سرېښول
1170,reiben::V,núa,مږل
1171,streichen::V,smyrja,مښل
1172,schleifen::V,slípa,تېره کول
1173,schneiden::V,skera,غوڅول
1174,schneiden::V,skera,پرېکول
1175,schneiden::V,klippa,غوڅول
1176,schneiden::V,klippa,پرېکول
1177,rütteln::V,skaka,خوڅول
1178,schütteln::V,hrista,ښورول
1179,schwenken::V,sveifla,خوڅول
1180,schütten::V,hella,اچول
1181,schütten::V,hella,تویول
1182,füllen::V,fylla,ډکول
1183,einwickeln::V,vefja inn í,پېچل
1184,einwickeln::V,vefja inn í,نغښتل
1185,tragen::V,bera,وړل
1186,schleppen::V,draga,وړل
1187,ziehen::V,toga,کښل
1188,ziehen::V,draga,کښل
1189,aufbewahren::V,geyma,ساتل
1190,werfen::V,kasta,اچول
1191,werfen::V,kasta,غورځول
1192,fangen::V,grípa,نیول
1193,fangen::V,grípa,ګیرول
1194,packen::V,þrífa í,نیول
1195,verstecken::V,fela,پټول
1196,teilen::V,deila,وېشل
1197,teilen::V,deila,تقسیمول
1198,schicken::V,senda,لېږل
1199,schicken::V,senda,استول
1200,bringen::V,færa,راوړل
1201,bringen::V,flytja,راوړل
1202,hinzufügen::V,bæta við,زیاتول
1203,bekommen::V,hljóta,حاصلول
1204,bekommen::V,ná,حاصلول
1205,erhalten::V,fá,اخیستل
1206,nehmen::V,taka,نیول
1207,nehmen::V,taka,اخيستل
1208,wählen::V,velja,خوښول
1209,auswählen::V,velja úr,چنده کول
1210,bewahren::V,gæta,ساتل
1211,bewahren::V,vernda,ساتل
1212,behindern::V,varna,مانع کېدل
1213,behindern::V,varna,ممانعت کول
1214,verderben::V,spilla,خرابېدل
1215,beschädigen::V,skemma,ورانول
1216,zerbrechen::V,brjóta,ماتول
1217,zerreißen::V,rífa,څیرې کول
1218,zerreißen::V,rífa sundur,څیرې کول
1219,zerstören::V,rífa niður,ړنګول
1220,zerstören::V,rífa niður,ورانول
1221,verbrennen::V,brenna,سوځول
1222,geben::V,gefa,ورکول
1223,reichen::V,rétta,ورکول
1224,schenken::V,gefa,بښل
1225,versprechen::V,lofa,لوز کول
1226,versprechen::V,heita,لوز کول
1227,wünschen::V,óska,غوښتل
1228,loben::V,lofa,ستایل
1229,loben::V,lofa,تمجید کول
1230,loben::V,hrósa,ستایل
1231,loben::V,hrósa,تمجید کول
1232,küssen::V,kyssa,ښکلول
1233,wiegen::V,rugga,زنګول
1234,zudecken::V,þekja,پوښول
1235,zudecken::V,breiða yfir,پوښول
1236,wecken::V,vekja,ويښول
1237,zeigen::V,sýna,ښودل
1238,führen::V,leiða,بیول
1239,lehren::V,kenna,درس ورکول
1240,lehren::V,kenna,تعلیم ورکول
1241,unterrichten::V,fræða,درس ورکول
1242,aufziehen::V,ala upp,روزل
1243,leiten::V,stjórna,رهبری کول
1244,leiten::V,stjórna,لارښوونه کول
1245,antreiben::V,hvetja,چټک کول
1246,lassen::V,láta,اړکول
1247,einladen::V,bjóða heim,بلل
1248,vereinigen::V,sameina,متحد کول
1249,vereinigen::V,sameina,یوځای کول
1250,besuchen::V,heimsækja,کتنه کول
1251,treffen::V,hitta,ليدل
1252,treffen::V,hitta,تلقی کول
1253,sich versammeln::V,safnast saman,راغونډېدل
1254,spielen::V,leika sér,لوبه کول
1255,singen::V,syngja,سندرې وېل
1256,tanzen::V,dansa,ګډېدل
1257,sich trennen::V,skiljast,بېلېدل
1258,verlassen::V,yfirgefa,ترک کول
1259,retten::V,bjarga,نجات ورکول
1260,bewachen::V,gæta,ساتل
1261,bewachen::V,gæta,حفاظت کول
1262,bewachen::V,hafa vörð á,ساتل
1263,bewachen::V,hafa vörð á,حفاظت کول
1264,schützen::V,vernda,ژغورل
1265,verteidigen::V,verja,دفاع کول
1266,sich schlagen::V,slást,جنګېدل
1267,sich schlagen::V,berjast,جنګېدل
1268,schießen::V,skjóta,ویشتل
1269,siegen::V,sigra,غالبېدل
1270,ärgern::V,ergja,خپه کول
1271,ärgern::V,skaprauna,خپه کول
1272,schlagen::V,slá,وهل
1273,schlagen::V,lemja,وهل
1274,treten::V,sparka,په لغته وهل
1275,stechen::V,stinga,ټومبل
1276,stoßen::V,hrinda,ټېل وهل
1277,stoßen::V,hrinda,پوری وهل
1278,stehlen::V,stela,تښتول
1279,stehlen::V,stela,غلا کول
1280,stören::V,trufla,ماتول
1281,belästigen::V,ónáða,ځورول
1282,belästigen::V,ónáða,تکلیف ورکول
1283,verbergen::V,leyna,پټول
1284,täuschen::V,gabba,تېرایستل
1285,täuschen::V,gabba,خطا ایستل
1286,täuschen::V,blekkja,تېرایستل
1287,täuschen::V,blekkja,خطا ایستل
1288,betrügen::V,svíkja,غولول
1289,betrügen::V,blekkja,غولول
1290,töten::V,drepa,وژل
1291,töten::V,drepa,مړ کول
1292,wohnen::V,búa,اوسېدل
1293,arbeiten::V,vinna,کار کول
1294,sammeln::V,safna,راټولول
1295,sammeln::V,safna,راغونډول
1296,pflücken::V,tína,شکول
1297,pflücken::V,reyta,شکول
1298,jagen::V,veiða,ښکار کول
1299,fischen::V,fiska,کب نيول
1300,fassen::V,veiða,نیول
1301,fassen::V,veiða,ګیرول
1302,hüten::V,gæta,پوول
1303,hüten::V,vakta,پوول
1304,treiben::V,reka,بیول
1305,anbinden::V,binda við,تړل
1306,anbinden::V,binda fast,تړل
1307,füttern::V,fóðra,خوراک ورکول
1308,melken::V,mjólka,لوشل
1309,hacken::V,höggva,پی کول
1310,gießen::V,hella,اوبه کول
1311,reifen::V,þroskast,رسېدل
1312,zubereiten::V,elda,تیارول
1313,zubereiten::V,tilbúa,تیارول
1314,kochen::V,sjóða,پخول
1315,backen::V,baka,پخول
1316,braten::V,steikja,وريتول
1317,umrühren::V,hræra í,لړل
1318,stricken::V,prjóna,اوبدل
1319,nähen::V,sauma,ګنډل
1320,färben::V,lita,رنګول
1321,reinigen::V,hreinsa,صافول
1322,waschen::V,þvo,مینځل
1323,abwischen::V,þerra,وچول
1324,spülen::V,skola,کنګالول
1325,spülen::V,þvo upp,کنګالول
1326,fegen::V,sópa,جارو کول
1327,fegen::V,hreinsa,جارو کول
1328,kehren::V,sópa,جارو کول
1329,baden::V,baða sig,لمبېدل
1330,sich waschen::V,þvo sér,ځان مينځل
1331,ausziehen::V,fara úr,کښل
1332,ausziehen::V,fara úr,ایستل
1333,anziehen::V,fara í,اغوستل
1334,sich anziehen::V,klæðast,کالی اغوستل
1335,kämmen::V,greiða,ګمنځول
1336,schmücken::V,prýða,ښکلی کول
1337,schmücken::V,skreyta,ښکلی کول
1338,sagen::V,segja,وېل
1339,sprechen::V,tala,وېل
1340,sprechen::V,tala,غږېدل
1341,reden::V,ræða,ګړېدل
1342,reden::V,ræða,خبرې کول
1343,sich unterhalten::V,spjalla,خبری کول
1344,sich unterhalten::V,ræðast við,خبری کول
1345,fragen::V,spyrja,پوښتنه کول
1346,bitten::V,biðja,غوښتل
1347,erzählen::V,segja frá,کيسه کول
1348,erzählen::V,segja frá,حکايت کول
1349,mitteilen::V,tilkynna,خبرول
1350,mitteilen::V,tilkynna,خبر ورکول
1351,nennen::V,nefna,نوم ايښودل
1352,rufen::V,kalla,بلل
1353,prahlen::V,gorta,لاپې وهل
1354,übersetzen::V,þýða,ژباړل
1355,übersetzen::V,þýða,ترجمه کول
1356,denken::V,hugsa,فکر کول
1357,glauben::V,trúa,باور کول
1358,bemerken::V,taka eftir,لیدل
1359,erkennen::V,þekkja,پېژندل
1360,begreifen::V,skilja,رسېدل
1361,begreifen::V,skilja,پوهېدل
1362,verstehen::V,skilja,پوهېدل
1363,lernen::V,læra,زده کول
1364,lernen::V,læra,درس لوستل
1365,wissen::V,vita,پوهېدل
1366,sich erinnern an::V,minnast,یادول
1367,sich erinnern an::V,minnast,په یاد راوړل
1368,vergessen::V,gleyma,هېرول
1369,messen::V,mæla,اندازه کول
1370,zählen::V,telja,شمارل
1371,rechnen::V,reikna,حسابول
1372,lesen::V,lesa,لوستل
1373,malen::V,mála,رسمول
1374,zeichnen::V,teikna,رسمول
1375,schreiben::V,skrifa,لیکل
1376,besitzen::V,hafa,لرل
1377,kaufen::V,kaupa,رانیول
1378,verkaufen::V,selja,خرڅول
1379,bezahlen::V,borga,تأدیه کول
1380,zahlen::V,borga,کسات اخيستل
1381,beherrschen::V,hafa á valdi sínu,تسلط لرل
1382,ertragen::V,þola,زغمل
