,Concept_ID,ca,hi
783,Nutzen::N,profit,लाभ
784,Nutzen::N,profit,फ़ायदा
785,Reichtum::N,riquesa,धन
786,Reichtum::N,riquesa,दौलत
787,Welt::N,món,विश्व
788,Welt::N,món,दुनिया
789,Land::N,país,देश
790,Land::N,país,मुल्क
791,Staat::N,estat,राज्य
792,Staat::N,estat,राष्ट्र
793,König::N,rei,राजा
794,König::N,rei,बादशाह
795,Macht::N,poder,शासन
796,Macht::N,poder,सत्ता
797,Macht::N,potència,शासन
798,Macht::N,potència,सत्ता
799,Grenze::N,frontera,सरहद
800,Krieg::N,guerra,जंग
801,Krieg::N,guerra,युद्ध
802,Feind::N,enemic,शत्रु
803,Feind::N,enemic,दुश्मन
804,Gewalt::N,violència,हिंसा
805,Kampf::N,lluita,लड़ाई
806,Kampf::N,lluita,संघर्ष
807,Bogen[Waffe]::N,arc,कमान
808,Pfeil::N,fletxa,बान
809,Gewehr::N,fusell,बंदूक़
810,Gewehr::N,escopeta,बंदूक़
811,Fehler::N,falta,भूल
812,Fehler::N,falta,ग़लती
813,Lüge::N,mentida,झूठ
814,Lüge::N,mentida,असत्य
815,Schaden::N,dany,हानि
816,Schaden::N,dany,नुक़सान
817,Unglück::N,desgràcia,मुसीबत
818,Unglück::N,desgràcia,विपात्ति
819,Schuld::N,culpa,दोष
820,Schuld::N,culpa,क़सूर
821,Alter::N,edat,आयु
822,Alter::N,edat,उम्र
823,Schluss::N,fi,अंत
824,Schluss::N,fi,समाप्ति
825,Schluss::N,final,अंत
826,Schluss::N,final,समाप्ति
827,Zeit::N,temps,काल
828,Zeit::N,temps,वक़्त
829,Tag::N,dia,दिन
830,Tag::N,dia,रोज़
831,Morgen::N,matí,सुबह
832,Mittag::N,migdia,दोपहर
833,Mittag::N,migdia,मध्याह्न
834,Abend::N,vespre,शाम
835,Abend::N,vespre,संध्या
836,Nacht::N,nit,रात
837,Nacht::N,nit,रात्रि
838,Woche::N,setmana,हफ़्ता
839,Monat::N,mes,मास
840,Monat::N,mes,महीना
841,Jahr::N,any,बरस
842,Jahr::N,any,वर्ष
843,Frühling::N,primavera,वसंत
844,Sommer::N,estīu,गरमी
845,Sommer::N,estīu,ग्रीष्म
846,Herbst::N,tardor,शरत्
847,Herbst::N,tardor,पतझड़
848,Winter::N,hivērn,जाड़ा
849,Winter::N,hivērn,सर्दियाँ
850,Januar::N,gener,जनवरी
851,Februar::N,febrer,फ़रवरी
852,März::N,març,मार्च
853,April::N,abril,अप्रैल
854,Mai::N,maig,मई
855,Juni::N,juny,जून
856,Juli::N,juliol,जुलाई
857,August::N,agost,अगस्त
858,September::N,setembre,सितंबर
859,Oktober::N,octubre,अक्तूबर
860,November::N,novembre,नवंबर
861,Dezember::N,desembre,दिसंबर
862,Montag::N,dilluns,पीर
863,Montag::N,dilluns,सोमवार
864,Dienstag::N,dimarts,मंगलवार
865,Mittwoch::N,dimecres,बुधवार
866,Donnerstag::N,dijous,गुरुवार
867,Donnerstag::N,dijous,बृहस्पतिवार
868,Freitag::N,divendres,शुक्रवार
869,Samstag::N,dissabte,सनीचर
870,Samstag::N,dissabte,शनिवार
871,Sonntag::N,diumenge,इतवार
872,Sonntag::N,diumenge,रविवार
873,groß::A,gros,बड़ा
874,klein::A,petīt,कम
875,klein::A,petīt,छोटा
876,lang::A,llarg,लंबा
877,lang::A,llarg,दीर्घ
878,kurz::A,curt,लधु
879,kurz::A,curt,छोटा
880,breit::A,ample,चौड़ा
881,schmal::A,estret,तंग
882,schmal::A,estret,सँकरा
883,dicht::A,dens,सघन
884,dick[Gegenstand]::A,gruixūt,मोटा
885,dünn::A,prim,महीन
886,dünn::A,prim,बारीक
887,fein::A,fi,कोमल
888,fein::A,fi,सूक्ष्म
889,fest::A,ferm,दृढ़
890,fest::A,ferm,मज़बूत
891,fest::A,sòlid,दृढ़
892,fest::A,sòlid,मज़बूत
893,flach::A,pla,चपटा
894,glatt::A,llis,चौरस
895,glatt::A,llis,चिकना
896,hart::A,dur,कठोर
897,hart::A,dur,सख़्त
898,weich::A,tou,नरम
899,weich::A,tou,मुलायम
900,rund::A,rodó,गोल
901,rund::A,rodó,वर्तुल
902,spitz::A,punxegut,नुकीला
903,scharf::A,agut,पैना
904,stumpf::A,rom,भोथरा
905,stumpf::A,esmussat,भोथरा
906,schwer::A,pesāt,भारी
907,schwer::A,pesāt,वज़नी
908,schön::A,bonīc,सुंदर
909,heiß::A,calēnt,उष्ण
910,warm::A,càlid,गरम
911,kalt::A,fred,सर्द
912,kühl::A,fresc,ठंडा
913,frisch::A,fresc,तर
914,frisch::A,fresc,ताज़ा
915,feucht::A,humit,नम
916,feucht::A,humit,भीगा
917,nass::A,mullat,गीला
918,trocken::A,sec,सूखा
919,trocken::A,sec,ख़ुश्क
920,voll::A,ple,भरा
921,voll::A,ple,पूरा
922,leer::A,buit,ख़ाली
923,offen::A,obert,खुला
924,geschlossen::A,tancat,बंद
925,sauber::A,net,साफ़
926,sauber::A,net,सुथरा
927,schmutzig::A,brut,गंदा
928,roh::A,cru,कच्चा
929,reif::A,madur,पक्व
930,reif::A,madur,पक्का
931,lecker::A,deliciós,मज़ेदार
932,lecker::A,deliciós,स्वादिष्ट
933,süß::A,dolç,मीठा
934,bitter::A,amarg,कटु
935,bitter::A,amarg,कड़वा
936,sauer::A,agre,खट्टा
937,hell::A,clar,रोशन
938,dunkel::A,fosc,अँधेरा
939,schwarz::A,negre,काला
940,schwarz::A,negre,स्याह
941,weiß::A,blanc,सफ़ेद
942,rot::A,vermēll,लाल
943,rot::A,vermēll,सुर्ख़
944,gelb::A,groc,पीला
945,gelb::A,groc,ज़र्द
946,blau::A,blau,नीला
947,blau::A,blau,आसमानी
948,grün::A,verd,हरा
949,grau::A,gris,धूसर
950,bunt::A,multicolor,रंगीन
951,bunt::A,multicolor,बहुरंगा
952,billig::A,barat,सस्ता
953,teuer::A,car,महँगा
954,wertvoll::A,preciós,क़ीमती
955,wertvoll::A,preciós,मूल्यवान्
956,blind::A,cec,अंधा
957,taub::A,sord,बहरा
958,kräftig::A,fort,ताक़तवर
959,kräftig::A,fort,शक्तिशाली
960,kräftig::A,vigorós,ताक़तवर
961,kräftig::A,vigorós,शक्तिशाली
962,stark::A,fort,प्रबल
963,stark::A,fort,बलवान्
964,schwach::A,feble,कमज़ोर
965,fett::A,gras,मोटा
966,fett::A,gras,मांसल
967,schlank::A,esvelt,पतला
968,schlank::A,esvelt,छरहरा
969,hübsch::A,maco,सुंदर
970,hübsch::A,maco,ख़ूबसूरत
971,böse::A,dolent,पापी
972,böse::A,dolent,दुष्ट
973,dumm::A,ximple,मूर्ख
974,dumm::A,ximple,बुद्धू
975,dumm::A,estúpid,मूर्ख
976,dumm::A,estúpid,बुद्धू
977,faul::A,gandūl,आलसी
978,faul::A,gandūl,सुस्त
979,faul::A,mandrós,आलसी
980,faul::A,mandrós,सुस्त
981,fleißig::A,diligēnt,मेहनती
982,fleißig::A,diligēnt,परिश्रमी
983,geizig::A,avar,कृपण
984,geizig::A,avar,कंजूस
985,klug::A,intel·ligent,समझदार
986,klug::A,intel·ligent,होशियार
987,klug::A,intel·ligent,अक़्लमंद
988,geschickt::A,hàbil,किशल
989,lieb::A,amat,प्रिय
990,lieb::A,amat,प्यारा
991,lieb::A,estimat,प्रिय
992,lieb::A,estimat,प्यारा
993,lustig::A,alegre,हँसमुख
994,lustig::A,alegre,ख़ुशदिल
995,sanft::A,suau,नम्र
996,hungrig::A,afamat,भूखा
997,krank::A,malālt,बीमार
998,krank::A,malālt,अस्वस्थ
999,nackt::A,nu,नग्न
1000,traurig::A,trist,उदास
1001,traurig::A,trist,रंजीदा
1002,lebendig::A,viu,जीता
1003,lebendig::A,viu,ज़िंदा
1004,gut::A,bo,अच्छा
1005,schlecht::A,dolēnt,बुरा
1006,schlecht::A,dolēnt,ख़राब
1007,richtig::A,just,ठीक
1008,richtig::A,correcte,ठीक
1009,schlimm::A,greu,बुरा
1010,schlimm::A,greu,अप्रिय
1011,wahr::A,vertader,सच
1012,wahr::A,veritable,सच
1013,alt::A,vell,पुराना
1014,neu::A,nou,नया
1015,ehemalig::A,antic,भूतपूर्व
1016,alt[Lebewesen]::A,vell,बूढ़ा
1017,alt[Lebewesen]::A,vell,वृद्ध
1018,jung::A,jove,जवान
1019,arm::A,pobre,ग़रीब
1020,reich::A,ric,धनी
1021,reich::A,ric,अमीर
1022,bekannt::A,conegut,मालूम
1023,berühmt::A,famós,मशहूर
1024,berühmt::A,famós,प्रसिद्ध
1025,fremd::A,estrany,विदेशी
1026,fremd::A,estrany,अपरिचित
1027,verschieden::A,diferent,अलग
1028,verschieden::A,diferent,भिन्न
1029,nah::A,pròxim,नज़दीकी
1030,fern::A,llunyà,दूर
1031,fern::A,llunyà,दूरस्थ
1032,fern::A,distant,दूर
1033,fern::A,distant,दूरस्थ
1034,linker::A,esquerre,बायाँ
1035,rechter::A,dret,दायाँ
1036,rechter::A,dret,दाहिना
1037,anderer::A,altre,अन्य
1038,anderer::A,altre,दूसरा
1039,erster::A,primer,पहला
1040,erster::A,primer,प्रथम
1041,zweiter::A,segon,दूसरा
1042,zweiter::A,segon,द्वितीय
1043,dritter::A,tercer,तीसरा
1044,letzter::A,últim,अंतिम
1045,letzter::A,últim,आख़िरी
1046,allein::ADV,sol,तनहा
1047,allein::ADV,sol,अकेले
1048,auf einmal::ADV,d'una vegada,वक़्त में
1049,zusammen::ADV,junt,एक साथ
1050,zusammen::ADV,junt,साथ साथ
1051,lange::ADV,molt de temps,देर तक
1052,plötzlich::ADV,de cop,सहसा
1053,plötzlich::ADV,de cop,अचानक
1054,plötzlich::ADV,de sobte,सहसा
1055,plötzlich::ADV,de sobte,अचानक
1056,sofort::ADV,de seguida,तुरंत
1057,später::ADV,més tard,बाद को
1058,später::ADV,més tard,बाद में
1059,jetzt::ADV,ara,अब
1060,jetzt::ADV,ara,अभी
1061,heute::ADV,avūi,आज
1062,morgen::ADV,demà,कल
1063,bald::ADV,aviāt,जल्दी
1064,dann::ADV,després,तब
1065,gestern::ADV,ahir,कल
1066,einst::ADV,anteriorment,एक दिन
1067,einst::ADV,anteriorment,पहले कभी
1068,damals::ADV,llavōrs,उस समय
1069,damals::ADV,llavōrs,उन दिनों
1070,damals::ADV,aleshores,उस समय
1071,damals::ADV,aleshores,उन दिनों
1072,danach::ADV,després,इसके बाद
1073,danach::ADV,després,इसके पश्चात्
1074,vorher::ADV,abāns,पहले
1075,vorher::ADV,abāns,पेशतर
1076,zuerst::ADV,primer,पहले
1077,einmal::ADV,una vegada,एक बार
1078,einmal::ADV,una vegada,एक दफ़ा
1079,manchmal::ADV,de vegades,कभी कभी
1080,oft::ADV,sovint,अक्सर
1081,immer::ADV,sempre,सदा
1082,immer::ADV,sempre,हमेशा
1083,niemals::ADV,no ... mai,कभी नहीं
1084,niemals::ADV,no ... mai,कदापि नहीं
1085,hier::ADV,aquí,इधर
1086,hier::ADV,aquí,यहाँ
1087,hierhin::ADV,per aquí,इधर को
1088,hierhin::ADV,per aquí,यहाँ को
1089,von hier::ADV,des d'aquí,यहाँ से
1090,dort::ADV,allí,उधर
1091,dort::ADV,allí,वहाँ
1092,dorthin::ADV,hi,उधर को
1093,dorthin::ADV,hi,वहाँ को
1094,geradeaus::ADV,tot dret,सीधे
1095,vorwärts::ADV,endavānt,आगे
1096,vorwärts::ADV,endavānt,आगे को
1097,rückwärts::ADV,endarrera,पीछे को
1098,zurück::ADV,darrere,वापस
1099,unten::ADV,a baix,नीचे
1100,hinab::ADV,cap avall,नीचे को
1101,oben::ADV,dalt,ऊपर
1102,hinauf::ADV,cap amunt,ऊपर को
1103,überall::ADV,pertot,हर जगह
1104,überall::ADV,pertot,हर स्थान
1105,überall::ADV,per tot arreu,हर जगह
1106,überall::ADV,per tot arreu,हर स्थान
1107,nicht::ADV,no,न
1108,nicht::ADV,no,नहीं
1109,ein wenig::ADV,una mica,कुछ
1110,ein wenig::ADV,una mica,ज़रा
1111,ein wenig::ADV,una mica,थोड़ा
1112,kaum::ADV,a penes,लगभग नहीं
1113,kaum::ADV,a penes,बराबर नहीं
1114,sehr::ADV,molt,बहुत
1115,so::ADV,així,ऐसा
1116,noch::ADV,encara,अभी तक
1117,nur::ADV,només,केवल
1118,nur::ADV,només,सिर्फ़
1119,schon::ADV,ja,चुकना
1120,wieder::ADV,de nou,फिर
1121,wieder::ADV,de nou,दुबारा
1122,vergebens::ADV,en va,व्यर्थ
1123,vor::PRP,davānt,के आगे
1124,vor::PRP,davānt,के सामने
1125,vor::PRP,enfront de,के आगे
1126,vor::PRP,enfront de,के सामने
1127,hinter::PRP,darrera,के पीछे
1128,unter::PRP,sota,के तले
1129,unter::PRP,sota,के नीचे
1130,durch::PRP,per,के पार
1131,neben::PRP,al costāt de,के पास
1132,neben::PRP,al costāt de,की बग़ल में
1133,zwischen::PRP,entre,के बीच
1134,wegen::PRP,a causa de,के कारण
1135,wegen::PRP,a causa de,की वजह से
1136,dies::PRN,aquest,यह
1137,das::PRN,això,वह
1138,alles::PRN,tot,सब
1139,alles::PRN,tot,सब कुछ
1140,ich::PRN,jo,मैं
1141,du::PRN,tu,तू
1142,er::PRN,ell,यह
1143,wir::PRN,nosaltres,हम
1144,ihr::PRN,vosaltres,तुम
1145,sie::PRN,ells,ये
1146,sie::PRN,elles,ये
1147,was::FPRN,què,क्या
1148,wer::FPRN,qui,कौन
1149,wo::FADV,on,किधर
1150,wohin::FADV,cap a on,किधर
1151,wie::FADV,com,कैसे
1152,warum::FADV,per què,क्यों
1153,wieviel::FNUM,quant,कितना
1154,eins::NUM,u,एक
1155,zwei::NUM,dos,दो
1156,drei::NUM,tres,तीन
1157,vier::NUM,quatre,चार
1158,fünf::NUM,cinc,पाँच
1159,sechs::NUM,sis,छह
1160,sieben::NUM,set,सात
1161,acht::NUM,vuit,आठ
1162,neun::NUM,nou,नौ
1163,zehn::NUM,deu,दस
1164,elf::NUM,onze,ग्यारह
1165,zwölf::NUM,dotze,बारह
1166,zwanzig::NUM,vint,बीस
1167,dreißig::NUM,trenta,तीस
1168,vierzig::NUM,quaranta,चालीस
1169,fünfzig::NUM,cinquanta,पचास
1170,sechzig::NUM,seixanta,साठ
1171,siebzig::NUM,setanta,सत्तर
1172,achtzig::NUM,vuitanta,अस्सी
1173,neunzig::NUM,noranta,नव्वे
1174,hundert::NUM,cent,सौ
1175,tausend::NUM,mil,हज़ार
1176,und::CNJ,i,और
1177,oder::CNJ,o,या
1178,stehen::V,estar de peu,खड़ा होना
1179,sitzen::V,seure,बैठना
1180,liegen::V,jeure,लेटना
1181,hängen::V,penjar,लटकना
1182,werden::V,fer-se,बनना
1183,werden::V,posar-se,बनना
1184,passieren::V,succeir,होना
1185,beginnen::V,iniciar-se,आरंभ होना
1186,beginnen::V,iniciar-se,प्रारंभ होना
1187,enden::V,acabar-se,अंत होना
1188,enden::V,acabar-se,ख़तम होना
1189,enden::V,terminar-se,अंत होना
1190,enden::V,terminar-se,ख़तम होना
1191,wechseln::V,canviar,बदलना
1192,aufgehen[Sonne]::V,sortir,चढ़ना
1193,aufgehen[Sonne]::V,sortir,उदित होना
1194,untergehen[Sonne]::V,posar-se,अस्त हो जाना
1195,scheinen[Sonne]::V,brillar,रोशनी देना
1196,donnern::V,tronar,गरजना
1197,wehen::V,bufar,चलना
1198,strömen::V,afluir,बहना
1199,strömen::V,afluir,प्रवाहित होना
1200,fließen::V,fluir,बहना
1201,fließen::V,fluir,प्रवाहित होना
1202,sich drehen::V,girar,घूमना
1203,schwanken::V,vacil·lar,हिलना
1204,schwingen::V,oscil·lar,हिलना
1205,fallen::V,caure,गिरना
1206,fallen::V,tombar,गिरना
1207,brennen::V,cremar,जलना
1208,rauchen::V,fumejar,धुआँ उड़ाना
1209,regnen::V,ploure,बरसना
1210,gefrieren::V,gelar-se,जमना
1211,tauen::V,fondre's,गलना
1212,tauen::V,fondre's,पिघलना
1213,schmelzen::V,fondre's,गलना
1214,schmelzen::V,fondre's,पिघलना
1215,trocknen::V,assecar-se,सूखना
1216,sieden::V,bullir,उबलना
1217,faulen::V,podrir-se,गलना
1218,faulen::V,podrir-se,सड़ना
1219,verfaulen::V,podrir-se,गलना
1220,verfaulen::V,podrir-se,सड़ना
1221,reißen::V,trencar-se,फटना
1222,versinken::V,enfonsar-se,डूबना
1223,vergehen::V,passar,बीतना
1224,vergehen::V,passar,गुज़रना
1225,erscheinen::V,aparèixer,दिखाई देना
1226,verschwinden::V,desaparèixer,ग़ायब होना
1227,sinken::V,baixar,घटना
1228,sinken::V,baixar,उतरना
1229,sinken::V,descendir,घटना
1230,sinken::V,descendir,उतरना
1231,abnehmen::V,decréixer,घटना
1232,zunehmen::V,augmentar,बढ़ना
1233,steigen::V,pujar,बढ़ना
1234,wachsen::V,créixer,उगना
1235,glänzen::V,brillar,चमकना
1236,glänzen::V,resplendir,चमकना
1237,funkeln::V,espurnejar,जगमगाना
1238,funkeln::V,espurnejar,टिमटिमाना
1239,lärmen::V,fer soroll,शोर मचाना
1240,läuten::V,sonar,बजना
1241,klingeln::V,trucar,बजना
1242,klirren::V,dringar,झनझनाना
1243,brausen::V,rugir,साँय-साँय करना
1244,rauschen::V,murmurar,सरसराना
1245,klingen::V,sonar,बजना
1246,bellen::V,lladrar,भौंकना
1247,heulen::V,udolar,गुर्राना
1248,blasen::V,bufar,फूँकना
1249,pfeifen::V,xiular,सीटी देना
1250,schreien::V,cridar,चिल्लाना
1251,stöhnen::V,gemegar,कराहना
1252,stöhnen::V,gemegar,आहें भरना
1253,zittern::V,tremolar,काँपना
1254,leben::V,vīure,जीना
1255,geboren werden::V,néixer,पैदा होना
1256,atmen::V,respirar,साँस लेना
1257,trinken::V,beure,पीना
1258,essen::V,menjar,खाना
1259,schlucken::V,empassar-se,निगलना
1260,müde werden::V,cansar-se,थकना
1261,müde werden::V,cansar-se,उकताना
1262,einschlafen::V,adormir-se,सो जाना
1263,schlafen::V,dormir,सोना
1264,aufwachen::V,despertar-se,जागना
1265,aufstehen::V,llevar-se,उठना
1266,sich erholen::V,descansar,सुस्ताना
1267,sich erholen::V,descansar,आराम करना
1268,krank werden::V,posar-se malalt,बीमार पड़ना
1269,krank sein::V,estar malalt,बीमार होना
1270,schmerzen::V,doldre,दुखना
1271,schmerzen::V,doldre,दर्द करना
1272,husten::V,tossir,खाँसना
1273,genesen::V,recuperar-se,ठीक हो जाना
1274,genesen::V,recuperar-se,स्वस्थ हो जाना
1275,sterben::V,morir,मरना
1276,umkommen::V,perir,मरना
1277,sich bewegen::V,moure's,चलना
1278,sich bewegen::V,moure's,हिलना
1279,sich rühren::V,moure's,हिलना
1280,sich erheben::V,aixecar-se,उठना
1281,sich setzen::V,asseure's,बैठना
1282,hinfallen::V,caure's,गिरना
1283,laufen::V,caminar,चलना
1284,schreiten::V,procedir,क़दम जाना
1285,spazierengehen::V,passejar,सैर करना
1286,eilen::V,anar corrent,तेज़ी से जाना
1287,eilen::V,anar corrent,शीघ्रता से चलना
1288,sich beeilen::V,afanyar-se,जल्दी करना
1289,sich beeilen::V,afanyar-se,शीघ्रता करना
1290,sausen::V,córrer,बड़ी तेज़ी से चलना
1291,rennen::V,córrer,भागना
1292,rennen::V,córrer,दौड़ना
1293,springen::V,saltar,उछलना
1294,klettern::V,escalar,चढ़ना
1295,schaukeln::V,gronxar-se,झूलना
1296,schaukeln::V,balancejar-se,झूलना
1297,kriechen::V,reptar,रेंगना
1298,kriechen::V,arrossegar-se,रेंगना
1299,schwimmen::V,nadar,तैरना
1300,tauchen::V,bussejar,डूबना
1301,tauchen::V,submergir-se,डूबना
1302,rudern::V,remar,खेना
1303,rudern::V,remar,चप्पू चलाना
1304,fahren::V,anar,चलना
1305,fahren::V,anar,यात्रा करना
1306,fliegen::V,volar,उड़ना
1307,gehen::V,caminar,जाना
1308,weggehen::V,anar-se'n,चला जाना
1309,weggehen::V,anar-se'n,बाहर जाना
1310,abfahren::V,partir,छूटना
1311,abfahren::V,partir,रवाना होना
1312,anhalten::V,aturar-se,रुकना
1313,anhalten::V,aturar-se,खड़ा होना
1314,hineingehen::V,entrar,घुसना
1315,hineingehen::V,entrar,अंदर जाना
1316,eintreten::V,entrar,प्रवेश करना
1317,kommen::V,venir,आना
1318,ankommen::V,arribar,पहुँचना
1319,zurückkommen::V,tornar,लौटना
1320,zurückkommen::V,tornar,वापस आना
1321,bleiben::V,quedar-se,रहना
1322,bleiben::V,quedar-se,रुकना
1323,warten::V,esperar,इंतज़ार करना
1324,erwarten::V,esperar,प्रतीक्षा करना
1325,suchen::V,buscar,ढूँढ़ना
1326,finden::V,trobar,पाना
1327,finden::V,trobar,ढूँढ़ निकालना
1328,versuchen::V,intentar,कोशिश करना
1329,vorbereiten::V,preparar,तैयार करना
1330,lieben::V,estimar,प्यार करना
1331,mögen::V,agradar a,पसंद होना
1332,lachen::V,riure,हँसना
1333,rühren::V,commoure,छूना
1334,rühren::V,emocionar,छूना
1335,weinen::V,plorar,रोना
1336,schimpfen::V,renyar,गाली देना
1337,sich ärgern::V,enfadar-se,चिढ़ना
1338,sich ärgern::V,enfadar-se,नाराज़ होना
1339,sich fürchten::V,tenir por,डरना
1340,sich fürchten::V,tenir por,भय खाना
1341,fürchten::V,témer,डरना से
1342,fürchten::V,témer,भय खाना से
1343,fliehen::V,fugir,भागना
1344,flüchten::V,refugiar-se,निकल भागना
1345,sehen::V,veure,देखना
1346,anschauen::V,mirar,देखना
1347,ansehen::V,mirar,दृष्टि डालना पर
1348,hören::V,oir,सुनना
1349,zuhören::V,escoltar,सुनना
1350,probieren::V,provar,चखना
1351,riechen::V,olorar,सूँघना
1352,fühlen::V,sentīr,महसूस करना
1353,scheinen::V,semblar,लगना
1354,zu sehen sein::V,poder-se veure,दिखाई देना
1355,vernehmen::V,percebre,सुनना
1356,frieren::V,tenir fred,ठंड लगना
1357,frieren::V,tenir fred,सर्दी लगना
1358,tun::V,fer,करना
1359,können::V,poder,सकना
1360,können::V,poder,जानना
1361,wollen::V,voler,चाहना
1362,anfangen::V,iniciar,शुरू करना
1363,beenden::V,acabar,ख़त्म करना
1364,beenden::V,acabar,समाप्त करना
1365,aufhören::V,deixar,बंद जाना
1366,aufhören::V,deixar,समाप्त जाना
1367,gelingen::V,sortir bé,बनना
1368,gelingen::V,sortir bé,अच्छा होना
1369,geraten::V,sortir,बन पड़ना
1370,öffnen::V,obrir,खोलना
1371,schließen::V,tancar,बंद करना
1372,stellen::V,posar,रखना
1373,stellen::V,col·locar,रखना
1374,setzen::V,assentar,रखना
1375,setzen::V,assentar,बिठाना
1376,legen::V,posar,रखना
1377,legen::V,posar,लिटाना
1378,berühren::V,tocar,छूना
1379,berühren::V,tocar,स्पर्श करना
1380,verbinden::V,unir,बाँधना
1381,verbinden::V,connectar,बाँधना
1382,bedecken::V,tapar,ढकना
1383,bedecken::V,cobrir,ढकना
1384,aufhängen::V,penjar,लटकाना
1385,anzünden::V,encendre,जलाना
1386,aufheben::V,aixecar,उठाना
1387,zurücklassen::V,deixar,पीछे छोड़ना
1388,verlieren::V,pērdre,खोना
1389,verlieren::V,pērdre,गँवाना
1390,fallen lassen::V,deixar caure,गिराना
1391,machen::V,fer,करना
1392,machen::V,fer,बनाना
1393,herstellen::V,producir,बनाना
1394,herstellen::V,producir,तैयार करना
1395,bauen::V,construir,बनाना
1396,bauen::V,construir,निर्माण करना
1397,reparieren::V,reparar,मरम्मत करना
1398,verbessern::V,millorar,सुधारना
1399,ändern::V,canviar,बदलना
1400,ändern::V,canviar,परीवर्तन करना
1401,graben::V,cavar,खोदना
1402,beugen::V,doblegar,झुकाना
1403,biegen::V,corbar,झुकाना
1404,biegen::V,arquejar,झुकाना
1405,drehen::V,girar,फेरना
1406,drehen::V,girar,घुमाना
1407,wenden::V,girar,पलटना
1408,wenden::V,girar,मोड़ना
1409,umdrehen::V,voltar,घुमाना
1410,heben::V,pujar,उठाना
1411,heben::V,pujar,ऊँचा करना
1412,heben::V,aixecar,उठाना
1413,heben::V,aixecar,ऊँचा करना
1414,hochheben::V,aixecar,उठाना
1415,hochheben::V,aixecar,ऊपर को उठाना
1416,ergreifen::V,agafar,पकड़ना
1417,ergreifen::V,agafar,हाथ में लेना
1418,halten::V,mantenir,धरना
1419,halten::V,mantenir,पकड़ना
1420,drücken::V,prémer,दबाना
1421,drücken::V,estrènyer,दबाना
1422,schieben::V,empènyer,सरकाना
1423,schieben::V,empènyer,खिसकाना
1424,kratzen::V,raspar,खुरचना
1425,kratzen::V,raspar,खुजलाना
1426,lecken::V,llepar,चाटना
1427,beißen::V,mossegar,काटना
1428,abreißen::V,arrencar,तोड़ना
1429,abschneiden::V,tallar,काट करना
1430,binden::V,lligar,बाँधना
1431,stecken::V,ficar,खोंसना
1432,brechen::V,trencar,तोड़ना
1433,klopfen::V,trucar,खटखटाना
1434,hauen::V,picar,ठोकना
1435,hauen::V,colpejar,ठोकना
1436,kleben::V,enganxar,चिपकाना
1437,reiben::V,fregar,घिसना
1438,reiben::V,fregar,रगड़ना
1439,streichen::V,untar,लगाना
1440,schleifen::V,afilar,तेज़ करना
1441,schleifen::V,esmolar,तेज़ करना
1442,schneiden::V,tallar,कतरना
1443,rütteln::V,sacsejar,झकझोरना
1444,schütteln::V,agitar,हिलाना
1445,schütteln::V,sacsejar,हिलाना
1446,schwenken::V,agitar,घुमाना
1447,schütten::V,abocar,उँडेलना
1448,füllen::V,omplir,भरना
1449,füllen::V,omplir,ठूसना
1450,einwickeln::V,embolicar,लपेटना
1451,tragen::V,dur,ढोना
1452,tragen::V,portar,ढोना
1453,schleppen::V,arrossegar,घसीटना
1454,ziehen::V,tirar,खींचना
1455,ziehen::V,estirar,खींचना
1456,aufbewahren::V,conservar,रखना
1457,werfen::V,llançar,फेंकना
1458,fangen::V,agafar,पकड़ना
1459,fangen::V,atrapar,पकड़ना
1460,packen::V,engrapar,पकड़ना
1461,verstecken::V,amagar,छिपाना
1462,teilen::V,dividir,बाँटना
1463,schicken::V,enviar,भेजना
1464,bringen::V,portar,लाना
1465,hinzufügen::V,afegir,जोड़ना
1466,bekommen::V,obtenir,पाना
1467,erhalten::V,rebre,पाना
1468,erhalten::V,rebre,मिलना
1469,nehmen::V,prendre,लेना
1470,wählen::V,triar,चुनना
1471,wählen::V,elegir,चुनना
1472,auswählen::V,escollir,चुनना
1473,auswählen::V,seleccionar,चुनना
1474,bewahren::V,conservar,बनाए रखना
1475,behindern::V,impedir,रोकना
1476,behindern::V,obstaculitzar,रोकना
1477,verderben::V,espatllar,ख़राब करना
1478,beschädigen::V,danyar,नुक़सान पहुँचाना
1479,beschädigen::V,destrossar,नुक़सान पहुँचाना
1480,zerbrechen::V,trencar,तोड़ना
1481,zerreißen::V,estripar,तोड़ना
1482,zerstören::V,destruir,नष्ट करना
1483,zerstören::V,destruir,बरबाद करना
1484,verbrennen::V,cremar,जलाना
1485,geben::V,donar,देना
1486,reichen::V,passar,थमाना
1487,schenken::V,regalar,भेंट देना
1488,versprechen::V,prometre,वादा करना
1489,wünschen::V,desitjar,कामना करना
1490,loben::V,elogiar,तारीफ़ करना
1491,küssen::V,fer un petó a,चूमना
1492,wiegen::V,bressolar,झुलाना
1493,zudecken::V,tapar,ढकना
1494,zudecken::V,cobrir,ढकना
1495,wecken::V,despertar,जगाना
1496,zeigen::V,mostrar,दिखाना
1497,zeigen::V,ensenyar,दिखाना
1498,führen::V,guiar,रास्ता दिखाना
1499,führen::V,conduir,रास्ता दिखाना
1500,lehren::V,ensenyar,पढ़ाना
1501,unterrichten::V,ensenyar,सिखाना
1502,aufziehen::V,criar,पालना
1503,leiten::V,dirigir,संचालन करना
1504,antreiben::V,impel·lir,हड़बड़ाना
