,Concept_ID,fa,lez
782,morgen::ADV,فردا,пака
783,bald::ADV,زود,мукьва
784,bald::ADV,زود,мукьвара
785,bald::ADV,بزودی,мукьва
786,bald::ADV,بزودی,мукьвара
787,dann::ADV,سپس,ахпа
788,dann::ADV,آنوقت,ахпа
789,gestern::ADV,دیروز,накь
790,einst::ADV,وقتی,садра
791,einst::ADV,زمانی,садра
792,damals::ADV,آنوقت,а чӏавуз
793,damals::ADV,آنزمان,а чӏавуз
794,danach::ADV,بعد,ахпа
795,vorher::ADV,قبلاً,вилик
796,zuerst::ADV,اول,сифте
797,zuerst::ADV,ابتداء,сифте
798,einmal::ADV,یکدفعه,садра
799,manchmal::ADV,گاهی,гагь-гагь
800,manchmal::ADV,بعضی اوقات,гагь-гагь
801,oft::ADV,اغلب,гзаф вахтара
802,immer::ADV,همیشه,гьамиша
803,niemals::ADV,هرگز,са чӏавузни
804,niemals::ADV,هرگز,са вахтундани
805,hier::ADV,اینجا,ина
806,hierhin::ADV,به اینجا,иниз
807,von hier::ADV,از اینجا,инай
808,dort::ADV,آنجا,ана
809,dorthin::ADV,به آنجا,аниз
810,geradeaus::ADV,راست,дуьз
811,vorwärts::ADV,جلو,вилик
812,vorwärts::ADV,جلو,виликди
813,vorwärts::ADV,به پیش,вилик
814,vorwärts::ADV,به پیش,виликди
815,rückwärts::ADV,عقب,кьулухъ
816,zurück::ADV,پس,
817,zurück::ADV,عقب,
818,zurück::ADV,بالعکس,
819,unten::ADV,زیر,агъада
820,unten::ADV,پایین,агъада
821,hinab::ADV,به پایین,агъуз
822,oben::ADV,بالا,винел
823,hinauf::ADV,به بالا,виниз
824,überall::ADV,همه‌جا,вирина
825,nicht::ADV,نه,ваъ
826,ein wenig::ADV,کمی,са тӏимил
827,kaum::ADV,به سختی,жизви
828,sehr::ADV,خیلی,лап
829,sehr::ADV,بسیار,лап
830,so::ADV,چنین,икӏ
831,so::ADV,اینطور,икӏ
832,noch::ADV,هنوز,гьеле
833,nur::ADV,فقط,анжах
834,nur::ADV,تنها,анжах
835,schon::ADV,قبلاً,хъувуна
836,schon::ADV,قبلاً,мадни дардиз
837,schon::ADV,قبلاً,мадни гуьтӏуьз
838,schon::ADV,قبلاً,мадни гуьтӏуь я
839,schon::ADV,به این زودی,хъувуна
840,schon::ADV,به این زودی,мадни дардиз
841,schon::ADV,به این زودی,мадни гуьтӏуьз
842,schon::ADV,به این زودی,мадни гуьтӏуь я
843,wieder::ADV,باز,
844,wieder::ADV,دوباره,
845,vergebens::ADV,بیهوده,нагьакь
846,vergebens::ADV,بیهوده,нагьакьа
847,vor::PRP,در جلوی,вилик
848,hinter::PRP,پشت,кьулухъ
849,unter::PRP,تحت,кӏаник
850,durch::PRP,از وسط,арадай
851,durch::PRP,از وسط,-кай хкатна
852,durch::PRP,از ميان,арадай
853,durch::PRP,از ميان,-кай хкатна
854,neben::PRP,کنار,патав
855,neben::PRP,کنار,мукьув
856,neben::PRP,پهلوی,патав
857,neben::PRP,پهلوی,мукьув
858,zwischen::PRP,بین,ара
859,zwischen::PRP,بین,арада
860,zwischen::PRP,میان,ара
861,zwischen::PRP,میان,арада
862,wegen::PRP,برای,гъиляй
863,wegen::PRP,بخاطر,гъиляй
864,dies::PRN,این,и
865,dies::PRN,این,им
866,das::PRN,آن,а
867,das::PRN,آن,ам
868,alles::PRN,تمام,вири
869,alles::PRN,تمام,михьиз
870,alles::PRN,همه‌چیر,вири
871,alles::PRN,همه‌چیر,михьиз
872,ich::PRN,من,за
873,ich::PRN,من,зун
874,du::PRN,تو,вун
875,er::PRN,او,ам
876,er::PRN,او,гьа
877,wir::PRN,ما,чун
878,ihr::PRN,شما,куьн
879,sie::PRN,آنها,абур
880,was::FPRN,چه,вуч
881,wer::FPRN,کی,вуж
882,wo::FADV,کجا,гьина
883,wohin::FADV,بکجا,гьиниз
884,wie::FADV,چطور,гьикӏ
885,wie::FADV,چگونه,гьикӏ
886,warum::FADV,چرا,вучиз
887,warum::FADV,برای چه,вучиз
888,wieviel::FNUM,چند,шумуд
889,wieviel::FNUM,چقدر,шумуд
890,eins::NUM,یک,са
891,zwei::NUM,دو,кьвед
892,drei::NUM,سه,пуд
893,vier::NUM,چهار,кьуд
894,fünf::NUM,پنج,вад
895,sechs::NUM,شش,ругуд
896,sieben::NUM,هفت,ирид
897,acht::NUM,هشت,муьжуьд
898,neun::NUM,نه,кӏуьд
899,zehn::NUM,ده,цӏуд
900,elf::NUM,یازده,цӏусад
901,zwölf::NUM,دوازده,цӏикьвед
902,zwanzig::NUM,بیست,къад
903,dreißig::NUM,سی,къанницӏуд
904,vierzig::NUM,چهل,яхцӏур
905,fünfzig::NUM,پنجاه,яхцӏурни цӏуд
906,sechzig::NUM,شصت,пудкъад
907,siebzig::NUM,هفتاد,пудкъанни цӏуд
908,achtzig::NUM,هشتاد,кьудкъад
909,neunzig::NUM,نود,кьудкъанни цӏуд
910,hundert::NUM,صد,виш
911,tausend::NUM,هزار,агъзур
912,und::CNJ,و,ва
913,oder::CNJ,یا,я
914,stehen::V,ایستادن,акъвазун
915,sitzen::V,نشستن,ацукьун
916,liegen::V,خوابیدن,къаткун
917,liegen::V,دراز کشیدن,къаткун
918,hängen::V,آویزان بودن,куьрс хьун
919,werden::V,شدن,хьун
920,passieren::V,گذشتن,хьун
921,passieren::V,اتفاق افتادن,хьун
922,beginnen::V,شروع شدن,башламиш хьун
923,enden::V,تمام شدن,куьтягь хьун
924,wechseln::V,عوض شدن,дегиш хьун
925,aufgehen[Sonne]::V,برآمدن,экъечӏун
926,aufgehen[Sonne]::V,طلوع کردن,экъечӏун
927,untergehen[Sonne]::V,غروب کردن,акӏун
928,scheinen[Sonne]::V,تابیدن,ишигь гун
929,donnern::V,رعد زدن,къукърумар авун
930,wehen::V,دمیدن,
931,strömen::V,روان شدن,авахьун
932,fließen::V,روان شدن,авахьун
933,sich drehen::V,چرخیدن,элкъуьн
934,schwanken::V,خم و راست شدن,юзун
935,schwingen::V,تاب خوردن,галтад хьун
936,schwingen::V,نوسان کردن,галтад хьун
937,fallen::V,افتادن,аватун
938,fallen::V,سقوط کردن,аватун
939,brennen::V,سوزاندن,кун
940,brennen::V,سوزاندن,ккун
941,rauchen::V,دود کردن,
942,regnen::V,باران آمدن,къун
943,gefrieren::V,یخ بستن,муркӏади кьун
944,tauen::V,آب شدن,цӏурун
945,schmelzen::V,آب شدن,цӏурун
946,trocknen::V,خشک شدن,кьурун
947,sieden::V,جوشیدن,ругун
948,faulen::V,فاسد شدن,кутӏун
949,verfaulen::V,پوسیدن,чуьруьтмиш хьун
950,verfaulen::V,پوسیدن,кутӏун
951,reißen::V,پاره شدن,атӏун
952,reißen::V,پاره شدن,къазунун
953,versinken::V,غرق شدن,батмиш хьун
954,vergehen::V,گذشتن,алатун
955,erscheinen::V,ظاهر شدن,майдандиз акъатун
956,verschwinden::V,گم شدن,квахьун
957,verschwinden::V,از بین رفتن,квахьун
958,sinken::V,پایین آمدن,элекьун
959,abnehmen::V,کم شدن,тӏимил хьун
960,abnehmen::V,کم شدن,гъвечӏи хьун
961,zunehmen::V,زیاد شدن,артух хьун
962,steigen::V,بالا رفتن,хкаж хьун
963,wachsen::V,قد کشیدن,экъечӏун
964,glänzen::V,برق زدن,цӏарцӏар гун
965,funkeln::V,جرقه زدن,нур гун
966,lärmen::V,شلوغ کردن,ван авун
967,läuten::V,زنگ زدن,зенг ягъун
968,klingeln::V,زنگ زدن,зенг ягъун
969,klirren::V,جرنگ جرنگ صدا کردن,зигринг авун
970,brausen::V,طوفانی بودن,къати хьун
971,rauschen::V,خش‌خش کردن,вишриш авун
972,klingen::V,صدا دادن,ван авун
973,bellen::V,عوعو کردن,элуькьун
974,heulen::V,زوزه کشیدن,къув ягъун
975,blasen::V,فوت کردن,уф гун
976,pfeifen::V,سوت زدن,уьфт ягъун
977,schreien::V,فریاد زدن,гьараюн
978,stöhnen::V,نالیدن,суза авун
979,zittern::V,لرزیدن,зурзун
980,leben::V,زیستن,яшамиш хьун
981,leben::V,زندگی کردن,яшамиш хьун
982,geboren werden::V,متولد شدن,хьун
983,atmen::V,تنفس کردن,нефес чӏугун
984,trinken::V,نوشیدن,хъун
985,essen::V,خوردن,тӏуьн
986,schlucken::V,بلعیدن,туькьуьнун
987,schlucken::V,قورت دادن,туькьуьнун
988,müde werden::V,خسته شدن,галатун
989,müde werden::V,خسته شدن,юргъун хьун
990,einschlafen::V,خواب رفتن,ксун
991,schlafen::V,خوابیدن,ксун
992,aufwachen::V,از خواب بیدار شدن,ахварай аватун
993,aufstehen::V,بیدار شدن,къарагъун
994,sich erholen::V,استراحت کردن,ял ягъун
995,krank werden::V,مریض شدن,кефсуз хьун
996,krank sein::V,بیمار بودن,тӏа хьун
997,schmerzen::V,درد کردن,тӏа хьун
998,husten::V,سرفه کردن,уьгьуь ягъун
999,genesen::V,بهبود یافتن,сагъ хъхьун
1000,sterben::V,مردن,кьин
1001,umkommen::V,کشته شدن,терг хьун
1002,sich bewegen::V,حرکت کردن,юзун
1003,sich rühren::V,تکان خوردن,юзун
1004,sich erheben::V,برخواستن,къарагъун
1005,sich setzen::V,نشستن,ацукьун
1006,hinfallen::V,زمین خوردن,алукьун
1007,laufen::V,پیاده رفتن,къекъуьн
1008,schreiten::V,قدم زدن,ккамар къачун
1009,spazierengehen::V,گردش رفتن,сейр авун
1010,eilen::V,شتاب کردن,тади авун
1011,sich beeilen::V,عجله کردن,гьерекатун
1012,sausen::V,صفیر کشیدن,чкурун
1013,rennen::V,دویدن,катун
1014,rennen::V,دویدن,зверун
1015,springen::V,پریدن,хкадарун
1016,klettern::V,بالا رفتن,акьахун
1017,schaukeln::V,تاب خوردن,
1018,kriechen::V,خزیدن,капаралди фин
1019,schwimmen::V,شنا کردن,сирнав авун
1020,tauchen::V,غواصی کردن,кьилихъди циз вегьин
1021,rudern::V,پارو زدن,кьусуйралди лодка гьалун
1022,rudern::V,پارو زدن,цуьруьгъуьлдалди кӏватӏун
1023,fahren::V,سواره رفتن,фин
1024,fliegen::V,پریدن,лув гун
1025,fliegen::V,پریدن,цавай фин
1026,gehen::V,رفتن,фин
1027,weggehen::V,رفتن,хъфин
1028,abfahren::V,حرکت کردن,фин
1029,abfahren::V,حرکت کردن,рекье гьатун
1030,anhalten::V,ایست کردن,акъвазун
1031,hineingehen::V,داخل شدن,гьахьун
1032,eintreten::V,وارد شدن,гьахьун
1033,kommen::V,آمدن,атун
1034,ankommen::V,رسیدن,атун
1035,zurückkommen::V,برگشتن,хтун
1036,bleiben::V,ماندن,амукьун
1037,warten::V,منتظر بودن,гуьзлемишун
1038,erwarten::V,انتظار داشتن,вил алаз акъвазун
1039,suchen::V,جستجو کردن,къекъуьн
1040,finden::V,یافتن,жугъун
1041,finden::V,پیدا کردن,жугъун
1042,versuchen::V,سعی کردن,алахъун
1043,versuchen::V,کوشش کردن,алахъун
1044,vorbereiten::V,آماده کردن,гьазурун
1045,lieben::V,عاشق بودن,кӏан хьун
1046,mögen::V,میل داشتن,рикӏ ацукьун
1047,mögen::V,دوست داشتن,рикӏ ацукьун
1048,lachen::V,خندیدن,хъуьруьн
1049,rühren::V,به رقت آوردن,
1050,weinen::V,گریه کردن,шехьун
1051,schimpfen::V,فحاشی کردن,сеперар гун
1052,schimpfen::V,فحاشی کردن,экъуьгъунар авун
1053,sich ärgern::V,ناراحت شدن,хъел акатун
1054,sich fürchten::V,واهمه کردن,кичӏе хьун
1055,fürchten::V,ترسیدن,къурхутмиш хьун
1056,fliehen::V,گریختن,катун
1057,flüchten::V,فرار کردن,катун
1058,sehen::V,دیدن,акун
1059,anschauen::V,نگاه کردن,вил вегьин
1060,ansehen::V,تماشا کردن,килигун
1061,hören::V,شنیدن,ван хьун
1062,zuhören::V,گوش دادن,яб гун
1063,probieren::V,چشیدن,дад акун
1064,riechen::V,بوییدن,ни чӏугун
1065,riechen::V,بو کردن,ни чӏугун
1066,fühlen::V,احساس کردن,гьисс авун
1067,scheinen::V,بنظر آمدن,
1068,zu sehen sein::V,دیده شدن,
1069,vernehmen::V,شنیدن,
1070,frieren::V,سرد بودن,кьун
1071,frieren::V,سرد بودن,мекьи хьун
1072,tun::V,کردن,авун
1073,können::V,توانستن,хьун
1074,können::V,توانستن,акъакьун
1075,wollen::V,خواستن,кӏан хьун
1076,anfangen::V,شروع کردن,башламишун
1077,beenden::V,تمام کردن,куьтягьун
1078,beenden::V,پایان دادن,куьтягьун
1079,aufhören::V,دست کشیدن,акъвазун
1080,gelingen::V,موفق شدن,арадал атун
1081,geraten::V,نتیجه دادن,акъатун
1082,öffnen::V,گشودن,ахъаюн
1083,öffnen::V,باز کردن,ахъаюн
1084,schließen::V,بستن,акьалун
1085,schließen::V,قفل کردن,акьалун
1086,stellen::V,گذاردن,эцигун
1087,setzen::V,نشاندن,ацукьарун
1088,legen::V,گذاشتن,эцигун
1089,berühren::V,دست زدن,хкӏурун
1090,berühren::V,لمس کردن,хкӏурун
1091,verbinden::V,وصل کردن,гилигун
1092,bedecken::V,پوشاندن,кӏевун
1093,aufhängen::V,آویختن,куьрсарун
1094,anzünden::V,سوزاندن,куькӏуьрун
1095,aufheben::V,برداشتن,хкажун
1096,aufheben::V,بلند کردن,хкажун
1097,zurücklassen::V,گذاشتن,тун
1098,verlieren::V,گم کردن,квадарун
1099,fallen lassen::V,انداختن,авадрун
1100,machen::V,کردن,авун
1101,machen::V,کردن,кар авун
1102,machen::V,ساختن,авун
1103,machen::V,ساختن,кар авун
1104,herstellen::V,ساختن,расун
1105,herstellen::V,تولید کردن,расун
1106,bauen::V,ساختن,туькӏуьрун
1107,bauen::V,بنا کردن,туькӏуьрун
1108,reparieren::V,درست کردن,расун
1109,reparieren::V,تعمیر کردن,расун
1110,verbessern::V,بهتر کردن,хъсанрун
1111,ändern::V,تغییر دادن,табдил авун
1112,graben::V,کندن,эгъуьнун
1113,graben::V,گود کردن,эгъуьнун
1114,beugen::V,کج کردن,акӏажарун
1115,beugen::V,کج کردن,кангур авун
1116,biegen::V,خم کردن,патахъарун
1117,drehen::V,چرخاندن,алчударун
1118,wenden::V,برگرداندن,
1119,umdrehen::V,برگرداندن,элкъуьрун
1120,heben::V,برداشتن,хкажун
1121,hochheben::V,برآوردن,хкажун
1122,hochheben::V,بلند کردن,хкажун
1123,ergreifen::V,گرفتن,агалчна кьун
1124,halten::V,نگاه داشتن,кьун
1125,drücken::V,فشار دادن,чуькьуьн
1126,drücken::V,فشار آوردن,чуькьуьн
1127,schieben::V,هل دادن,хуртӏ гун
1128,kratzen::V,خاریدن,къадгъунун
1129,lecken::V,لیسیدن,мез гун
1130,beißen::V,گاز زدن,кӏасун
1131,abreißen::V,پاره کردن,галудун
1132,abschneiden::V,بریدن,атӏун
1133,abschneiden::V,قطع کردن,атӏун
1134,binden::V,بستن,
1135,stecken::V,فرو کردن,сухун
1136,brechen::V,شکستن,хун
1137,brechen::V,شکستن,кукӏварун
1138,klopfen::V,کوبیدن,тахъ-тахъ авун
1139,hauen::V,زدن,ягъун
1140,kleben::V,چسباندن,алкӏурун
1141,kleben::V,چسباندن,кукӏурун
1142,reiben::V,مالش دادن,тӏушунун
1143,streichen::V,مالیدن,алтадун
1144,schleifen::V,تیز کردن,кӏвенкӏв авун
1145,schneiden::V,چیدن,атӏун
1146,schneiden::V,بریدن,атӏун
1147,rütteln::V,لرزاندن,къарсурун
1148,rütteln::V,تکان دادن,къарсурун
1149,schütteln::V,تکان دادن,къарсурун
1150,schwenken::V,تاب دادن,элягъун
1151,schwenken::V,تاب دادن,галтадун
1152,schütten::V,ریختن,цун
1153,füllen::V,پر کردن,ацӏурун
1154,einwickeln::V,پیچیدن,кутун
1155,einwickeln::V,پیچیدن,элкъуьрун
1156,tragen::V,بردن,тухун
1157,tragen::V,حمل کردن,тухун
1158,schleppen::V,کشیدن,галчӏурун
1159,ziehen::V,کشیدن,ялун
1160,ziehen::V,کشیدن,чӏугун
1161,aufbewahren::V,نگهداری کردن,хуьн
1162,werfen::V,انداختن,гадрун
1163,werfen::V,پرتاب کردن,гадрун
1164,fangen::V,گرفتن,кьун
1165,packen::V,گرفتن,кьун
1166,verstecken::V,قایم کردن,кӏевун
1167,verstecken::V,پنهان کردن,кӏевун
1168,teilen::V,قسمت کردن,паюн
1169,teilen::V,تقسیم کردن,паюн
1170,schicken::V,فرستادن,ракъурун
1171,schicken::V,ارسال کردن,ракъурун
1172,bringen::V,آوردن,гъун
1173,hinzufügen::V,افزودن,алава авун
1174,hinzufügen::V,اضافه کردن,алава авун
1175,bekommen::V,گرفتن,къачун
1176,bekommen::V,گرفتن,жугъурун
1177,erhalten::V,دریافت کردن,къачун
1178,nehmen::V,گرفتن,къачун
1179,nehmen::V,برداشتن,къачун
1180,wählen::V,انتخاب کردن,хкягъун
1181,auswählen::V,برگزیدن,хкягъун
1182,bewahren::V,حفظ کردن,хуьн
1183,bewahren::V,حفاظت کردن,хуьн
1184,behindern::V,مانع بودن,манийвал авун
1185,verderben::V,از بین بردن,чӏурун
1186,beschädigen::V,صدمه زدن,нукьсанвал гун
1187,zerbrechen::V,شکستن,хун
1188,zerreißen::V,دریدن,къазунун
1189,zerreißen::V,پاره کردن,къазунун
1190,zerstören::V,خراب کردن,чӏурун
1191,zerstören::V,خراب کردن,барбатӏун
1192,zerstören::V,ویران کردن,чӏурун
1193,zerstören::V,ویران کردن,барбатӏун
1194,verbrennen::V,سوزاندن,ккун
1195,geben::V,دادن,гун
1196,reichen::V,دادن,вугун
1197,reichen::V,دادن,гун
1198,schenken::V,هدیه دادن,пишкеш авун
1199,versprechen::V,قول دادن,гаф гун
1200,versprechen::V,وعده دادن,гаф гун
1201,wünschen::V,آرزو کردن,дуьа авун
1202,loben::V,ستایش کردن,тариф авун
1203,küssen::V,بوسیدن,темен гун
1204,wiegen::V,نوسان کردن,эчӏягъун
1205,zudecken::V,پوشاندن,гьалдун
1206,wecken::V,بیدار کردن,ахварай авудун
1207,zeigen::V,نشان دادن,къалурун
1208,führen::V,رهنمائی کردن,тухун
1209,lehren::V,آموختن,кӏелиз тун
1210,lehren::V,یاد دادن,кӏелиз тун
1211,unterrichten::V,درس دادن,тарс гун
1212,unterrichten::V,تدریس کردن,тарс гун
1213,aufziehen::V,تربیت کردن,тербия гун
1214,aufziehen::V,تربیت کردن,тербияламишун
1215,leiten::V,اداره کردن,идара авун
1216,antreiben::V,عجله دادن,тади кутун
1217,lassen::V,وادار کردن,
1218,einladen::V,دعوت کردن,теклиф авун
1219,einladen::V,مهمان کردن,теклиф авун
1220,vereinigen::V,یکی کردن,сад авун
1221,vereinigen::V,متحد کردن,сад авун
1222,besuchen::V,دیدار کردن,кьилив атун
1223,treffen::V,ملاقات کردن,гьалтун
1224,sich versammeln::V,جمع شدن,алтӏушун
1225,spielen::V,بازی کردن,къугъун
1226,singen::V,آواز خواندن,лугьун
1227,singen::V,آواز خواندن,мани лугьун
1228,tanzen::V,رقصیدن,кьуьл авун
1229,sich trennen::V,جدا شدن,къакъатун
1230,verlassen::V,ترک کردن,гъил къачун
1231,retten::V,نجات دادن,къутармишун
1232,bewachen::V,حراست کردن,хуьн
1233,schützen::V,حفظ کردن,хуьн
1234,verteidigen::V,دفاع کردن,хуьн
1235,sich schlagen::V,کتک‌کاری کردن,кукӏун
1236,schießen::V,تیر زدن,акъатун
1237,siegen::V,پیروز شدن,гъалиб хьун
1238,ärgern::V,ناراحت کردن,хъел гъун
1239,ärgern::V,ناراحت کردن,хъел кутун
1240,schlagen::V,زدن,ягъун
1241,schlagen::V,زدن,галукьарун
1242,schlagen::V,کوبیدن,ягъун
1243,schlagen::V,کوبیدن,галукьарун
1244,treten::V,لگد زدن,кьуьл къекъягъун
1245,treten::V,لگد زدن,кьуьл эцягъун
1246,stechen::V,چاقو زدن,акьадарун
1247,stoßen::V,هل دادن,эцягъун
1248,stehlen::V,دزدیدن,чуьнуьхун
1249,stören::V,مزاحم شدن,хкуьрун
1250,belästigen::V,زحمت دادن,хкуьрун
1251,belästigen::V,زحمت دادن,азият гун
1252,verbergen::V,پنهان کردن,далдаламишун
1253,täuschen::V,گول زدن,алцурарун
1254,täuschen::V,گول زدن,алцуррун
1255,täuschen::V,فریب دادن,алцурарун
1256,täuschen::V,فریب دادن,алцуррун
1257,betrügen::V,گول زدن,алцурарун
1258,betrügen::V,گول زدن,гьарамзадавал авун
1259,betrügen::V,فریب دادن,алцурарун
1260,betrügen::V,فریب دادن,гьарамзадавал авун
1261,töten::V,کشتن,яна кьин
1262,wohnen::V,منزل داشتن,дуланмиш хьун
1263,wohnen::V,سکونت داشتن,дуланмиш хьун
1264,arbeiten::V,کار کردن,кӏвалахун
1265,arbeiten::V,کار کردن,кӏвалах авун
1266,sammeln::V,جمع کردن,кӏватӏун
1267,pflücken::V,چیدن,атӏун
1268,jagen::V,شکار کردن,гъуьрч авун
1269,fischen::V,صید کردن,гъетер кьун
1270,fischen::V,ماهی‌گیری کردن,гъетер кьун
1271,fassen::V,گرفتن,кьун
1272,hüten::V,چراندن,чӏура хуьн
1273,hüten::V,مراقبت کردن,чӏура хуьн
1274,treiben::V,راندن,гьалун
1275,anbinden::V,متصل کردن,акалун
1276,füttern::V,غذا دادن,ем гун
1277,melken::V,دوشیدن,ацун
1278,hacken::V,خرد کردن,куьткуьнун
1279,gießen::V,ریختن,яд гун
1280,reifen::V,رسیدن,чурун
1281,reifen::V,رسیدن,агакьун
1282,zubereiten::V,طبخ کردن,гьазурун
1283,zubereiten::V,آماده کردن,гьазурун
1284,kochen::V,پختن,ругун
1285,kochen::V,آشپزی کردن,ругун
1286,backen::V,پختن,чурун
1287,braten::V,سرخ کردن,чурун
1288,umrühren::V,هم زدن,какадарун
1289,stricken::V,بافتن,хурун
1290,nähen::V,دوختن,цун
1291,färben::V,رنگ زدن,шир ягъун
1292,reinigen::V,پاک کردن,михьун
1293,reinigen::V,تمیز کردن,михьун
1294,waschen::V,شستن,чуьхуьн
1295,abwischen::V,زدودن,гуьцӏун
1296,spülen::V,شستن,экъуьрун
1297,fegen::V,جارو کردن,шуткун
1298,kehren::V,جارو کردن,кул алтадун
1299,baden::V,شنا کردن,эхъуьн
1300,baden::V,حمام کردن,эхъуьн
1301,sich waschen::V,شستشو کردن,жендек чуьхуьн
1302,ausziehen::V,درآوردن,хутӏунун
1303,ausziehen::V,درآوردن,галудун
1304,anziehen::V,پوشیدن,алукӏун
1305,sich anziehen::V,لباس پوشیدن,алукӏун
1306,sich anziehen::V,لباس پوشیدن,парталар алукӏун
1307,kämmen::V,شانه زدن,эвягъун
1308,schmücken::V,زینت دادن,безетмишун
1309,schmücken::V,زینت دادن,гуьрчегарун
1310,sagen::V,گفتن,лугьун
1311,sprechen::V,حرف زدن,рахун
1312,sprechen::V,صحبت کردن,рахун
1313,reden::V,حرف زدن,рахун
1314,reden::V,صحبت کردن,рахун
1315,sich unterhalten::V,گپ زدن,ихтилат авун
1316,fragen::V,پرسیدن,жузун
1317,fragen::V,سؤال کردن,жузун
1318,bitten::V,خواهش کردن,тӏалабун
1319,bitten::V,درخواست کردن,тӏалабун
1320,erzählen::V,نقل کردن,ахъаюн
1321,erzählen::V,حکایت کردن,ахъаюн
1322,mitteilen::V,خبر دادن,хабар гун
1323,nennen::V,نامیدن,тӏвар гун
1324,rufen::V,صدا کردن,эверун
1325,prahlen::V,پز آمدن,яцӏу гафар авун
1326,übersetzen::V,ترجمه کردن,таржума авун
1327,übersetzen::V,ترجمه کردن,гафладун
1328,denken::V,فکر کردن,фикир авун
1329,glauben::V,باور کردن,агъун
1330,glauben::V,عقیده داشتن,агъун
1331,bemerken::V,متوجه شدن,фикир гун
1332,erkennen::V,شناختن,
1333,erkennen::V,تشخیص دادن,
1334,begreifen::V,فهمیدن,гъавурда акьун
1335,begreifen::V,درک کردن,гъавурда акьун
1336,verstehen::V,فهمیدن,
1337,lernen::V,آموختن,кӏелун
1338,lernen::V,یاد گرفتن,кӏелун
1339,wissen::V,دانستن,чир хьун
1340,wissen::V,دانستن,чирхьун
1341,sich erinnern an::V,به یاد آوردن,рикӏел хуьн
1342,vergessen::V,فراموش کردن,рикӏелай фин
1343,vergessen::V,فراموش کردن,рикӏелай алатун
1344,messen::V,اندازه گرفتن,алцумун
1345,zählen::V,شمردن,гьисабун
1346,rechnen::V,حساب کردن,гьисабун
1347,lesen::V,خواندن,кӏелун
1348,malen::V,نقاشی کردن,кхьин
1349,malen::V,نقاشی کردن,шикилар чӏугун
1350,zeichnen::V,کشیدن,чӏугун
1351,zeichnen::V,رسم کردن,чӏугун
1352,schreiben::V,نوشتن,кхьин
1353,besitzen::V,داشتن,иеси хьун
1354,kaufen::V,خریدن,къачун
1355,kaufen::V,خریدن,маса къачун
1356,kaufen::V,خرید کردن,къачун
1357,kaufen::V,خرید کردن,маса къачун
1358,verkaufen::V,فروختن,гун
1359,verkaufen::V,فروختن,маса гун
1360,bezahlen::V,پرداختن,къимет гун
1361,bezahlen::V,پرداختن,эвезда авун
1362,bezahlen::V,پرداختن,гьакъи агакьрун
1363,zahlen::V,پرداخت کردن,къимет гун
1364,zahlen::V,پرداخت کردن,эвезда авун
1365,zahlen::V,پرداخت کردن,гьакъи агакьрун
1366,beherrschen::V,مسلط بودن,иеси хьун
1367,ertragen::V,تحمل کردن,таб гун
