,Concept_ID,lbe,ko
762,acht::NUM,мяйва,여덟
763,neun::NUM,урчӏва,아홉
764,zehn::NUM,ацӏва,열
765,elf::NUM,ацӏния цава,열하나
766,zwölf::NUM,ацӏиия кӏива,열둘
767,zwanzig::NUM,кьува,스물
768,dreißig::NUM,зувира,서름
769,vierzig::NUM,мукьцӏала,마흔
770,fünfzig::NUM,ххюцӏала,숸
771,sechzig::NUM,ряхцӏала,에순
772,achtzig::NUM,мяйцӏала,여든
773,neunzig::NUM,урчӏцӏала,아흔
774,hundert::NUM,ттурш,백
775,hundert::NUM,ттуршва,백
776,tausend::NUM,азарва,천
777,und::CNJ,-гу,와
778,oder::CNJ,я,아니면
779,oder::CNJ,ягу,아니면
780,stehen::V,ацӏан,서다
781,sitzen::V,щяивкӏун икӏан,앉다
782,liegen::V,утту нвхьуну икӏан,눕다
783,hängen::V,зурчӏай тӏун,달다
784,werden::V,хьун,되다
785,passieren::V,хьун,지장옶다
786,beginnen::V,дайдишин,시작되다
787,beginnen::V,дайдирхьуну дикӏан,시작되다
788,enden::V,къуртал дан,큳내다
789,wechseln::V,даххана хьун,병경하다
790,wechseln::V,даххана дуллан,병경하다
791,aufgehen[Sonne]::V,буклай бур,뜨다
792,untergehen[Sonne]::V,лаглай бур,지다
793,scheinen[Sonne]::V,битан,빛나다
794,scheinen[Sonne]::V,чани буллан,빛나다
795,donnern::V,тӏий бур,천둥치다
796,wehen::V,бишлай бур,풀다
797,strömen::V,экьинан,흐르다
798,fließen::V,экьинан,흐르다
799,sich drehen::V,гьанан,돌다
800,schwanken::V,хъюлчу тӏун,동요하다
801,schwanken::V,хӏуркку тӏун,동요하다
802,schwingen::V,хъюлчай тӏун,흔들다
803,schwingen::V,хъюлчу тӏун,흔들다
804,fallen::V,багьлан,떨어지다
805,brennen::V,ччучлан,타다
806,rauchen::V,пуркӏу тӏун,김이나다
807,regnen::V,лачӏун,비가오다
808,regnen::V,лачIлай дур,비가오다
809,gefrieren::V,микӏ лачӏун,얼다
810,tauen::V,баслан,녹다
811,schmelzen::V,баслан,녹다
812,trocknen::V,кьакьан,홈치다
813,sieden::V,щаран,끓다
814,faulen::V,аьллан,부패하다
815,verfaulen::V,аьллан,썩다
816,verfaulen::V,аьян,썩다
817,reißen::V,ххя дукан,지바찢다
818,versinken::V,оькьлан,가라앉다
819,versinken::V,оькьан,가라앉다
820,vergehen::V,лялиян,지나가다
821,erscheinen::V,буккан,나타나다
822,erscheinen::V,загьир хьун,나타나다
823,verschwinden::V,бат хьун,사라지다
824,verschwinden::V,акъа хьун,사라지다
825,sinken::V,чахь учин,가라앉다
826,abnehmen::V,чан хьун,떼어내다
827,abnehmen::V,ссуссукьу хьун,떼어내다
828,zunehmen::V,гьарза хьун,증가하다
829,steigen::V,гьаз хьун,상승하다
830,wachsen::V,ххяххан,생기하다
831,glänzen::V,цӏай буккан,뛰오나다
832,funkeln::V,цӏай-цӏай тӏун,불티가잍어나다
833,lärmen::V,чӏу буллан,떠들다
834,lärmen::V,аьлагъужа буллан,떠들다
835,läuten::V,занг ришлан,울시다
836,läuten::V,занг дуллан,울시다
837,klingeln::V,занг ришлан,초닌총을울리다
838,klingeln::V,занг дуллан,초닌총을울리다
839,brausen::V,никъащилан,쏴쏴소리내다
840,rauschen::V,щурщур тӏун,솨솨
841,klingen::V,чӏу буклан,반향하다
842,bellen::V,хӏап тӏун,짖다
843,blasen::V,уф тӏун,불다
844,pfeifen::V,щютӏа тӏун,피리를불다
845,schreien::V,чӏу бан,절규하다
846,stöhnen::V,угь-къак тӏун,신음하다
847,zittern::V,зурзу чин,저뉼하다
848,zittern::V,зурзу тӏун,저뉼하다
849,leben::V,ялапар хъанан,살다
850,geboren werden::V,ан,태어난
851,atmen::V,ссихӏ ласлан,숨쉬다
852,atmen::V,ссихӏ бигьлан,숨쉬다
853,trinken::V,хӏачӏан,마시다
854,trinken::V,хӏачӏлан,마시다
855,essen::V,канан,먹다
856,schlucken::V,кьюлтӏа тӏун,들이켜다
857,müde werden::V,аьхчӏин,
858,einschlafen::V,шанан икӏан,잠들다
859,schlafen::V,шанан,자다
860,aufwachen::V,чантӏ учин,눈트다
861,aufstehen::V,бизан,서다
862,sich erholen::V,бигьалаган,회복하다
863,krank werden::V,къашай хьун,
864,krank sein::V,къашай хъанан,
865,krank sein::V,къашавай икӏан,
866,schmerzen::V,цӏун,아프다
867,husten::V,хъугьу чин,잔기침하다
868,husten::V,хъугьу тӏун,잔기침하다
869,genesen::V,хъин хьун,낫다
870,genesen::V,сагъ лаган,낫다
871,sterben::V,ивчӏан,죽다
872,umkommen::V,лиллан,못쓰게되다
873,umkommen::V,литӏлан,못쓰게되다
874,umkommen::V,ажал биян,못쓰게되다
875,umkommen::V,личӏи хьун,못쓰게되다
876,umkommen::V,иакьлу хьун,못쓰게되다
877,umkommen::V,ахир жан хъанан,못쓰게되다
878,umkommen::V,рухӏирачӏа икӏан,못쓰게되다
879,sich bewegen::V,сукку хьун,움직이다
880,sich rühren::V,сукку хьун,움직이다
881,sich erheben::V,бизан,이러서다
882,sich setzen::V,щяикӏан,앉히다
883,sich setzen::V,щябикӏан,앉히다
884,hinfallen::V,багьан,넘어지다
885,laufen::V,занан,걷다
886,schreiten::V,ша ласлан,보행하다
887,spazierengehen::V,сайр буллан,산보하다
888,eilen::V,анавар буккан,서둘다
889,sich beeilen::V,анавар буккан,서둘게하다
890,sausen::V,никъа щилан,서들러 떠나다
891,sausen::V,никъа щун,서들러 떠나다
892,rennen::V,лечлан,달리다
893,springen::V,тӏанкӏ дан,도약하다
894,klettern::V,лахълан,갑겨오르다
895,schaukeln::V,гьайжак бигьлан,흔들리게하다
896,kriechen::V,ххярк тӏун,기다
897,schwimmen::V,гьузун,헤엄치다
898,tauchen::V,лултту уккан,잠기다
899,rudern::V,бяхлан,물을헤치다
900,rudern::V,батӏлан,물을헤치다
901,rudern::V,ххялаххи дуклан,물을헤치다
902,fahren::V,гьан,가다
903,fahren::V,гьан,나르다
904,fliegen::V,лехлан,날다
905,gehen::V,нан,가다
906,weggehen::V,ялагьан,팔리다
907,abfahren::V,гьан,출발하다
908,anhalten::V,бацӏан,멈추다
909,hineingehen::V,буххан,(그리로)가다
910,eintreten::V,буххан,들러가다
911,kommen::V,учӏан,오다
912,ankommen::V,биян,고챀하다
913,ankommen::V,бучӏан,고챀하다
914,zurückkommen::V,зана хъун,보기
915,zurückkommen::V,зана бикӏан,보기
916,bleiben::V,личӏан,체류
917,warten::V,ялугьлан,기다리다
918,erwarten::V,ялугьлан,기대하다
919,suchen::V,луглан,찾다
920,suchen::V,луглан,구하다
921,finden::V,лякъин,찾아내다
922,versuchen::V,ххал буллан,시험하다
923,vorbereiten::V,хӏадур бан,재비하다
924,lieben::V,эшкьи хьуиу бикӏан,사랑하다
925,mögen::V,ххиран бикӏан,줗아하다
926,lachen::V,хъян,웃다
927,weinen::V,аьтӏун,울다
928,schimpfen::V,дяъван,꾸짖다
929,schimpfen::V,ссугайи агьан,꾸짖다
930,sich ärgern::V,ссибизлан,화를내게 하다
931,sich fürchten::V,ингъауслан,두려원하다
932,fürchten::V,хӏучӏ тӏун,두려원하다
933,fliehen::V,ака бан,도망치다
934,flüchten::V,лихъан,도주하다
935,sehen::V,чӏалан,보다
936,anschauen::V,урган,바라보다
937,ansehen::V,буруглан,바라보다
938,hören::V,баллан,듣다
939,zuhören::V,вичӏи дихьлан,듣다
940,probieren::V,тӏин ххал буллан,시식하다
941,riechen::V,ссунтӏа тӏун,내새를맡다
942,fühlen::V,дакӏнил буслан,느끼다
943,scheinen::V,ххан,...것같다
944,scheinen::V,бизан,...것같다
945,scheinen::V,ххан бикӏлай бикӏан,...것같다
946,vernehmen::V,баян,듣다
947,vernehmen::V,баян,들어서일다
948,frieren::V,лигьулул хъанан,춥다
949,tun::V,бан,하다
950,können::V,хьун,할주릴다
951,anfangen::V,дайдишин,시작하다
952,beenden::V,къуртал бан,다하다
953,aufhören::V,кьабагьан,그만두다
954,gelingen::V,бюхъан,성국하다
955,öffnen::V,тӏитӏин,열다
956,schließen::V,лакьин,추측하다
957,stellen::V,дацӏан дан,세우다
958,stellen::V,бишин,세우다
959,setzen::V,щяитан,놓다
960,legen::V,бишин,눕히다
961,berühren::V,ка щун,대다
962,verbinden::V,бахӏин,옝열하다
963,verbinden::V,дахӏин,옝열하다
964,bedecken::V,ялтту бущин,덮다
965,bedecken::V,ялтту бакьин,덮다
966,aufhängen::V,лахъан,매달다
967,anzünden::V,лахъан,점화하다
968,aufheben::V,гьаз бан,위로올리다
969,zurücklassen::V,кьаитан,튀에남기다
970,zurücklassen::V,битан,튀에남기다
971,verlieren::V,дакъа дан,잃다
972,fallen lassen::V,рутан,떨어뜨리다
973,machen::V,дан,하다
974,herstellen::V,яраг ишла бувиу бан,제조하다
975,bauen::V,дан,짓다
976,reparieren::V,дакьин дан,수셩자다
977,verbessern::V,ххуй дан,정정하다
978,ändern::V,баххана бан,바꾸다
979,graben::V,дуклан,파다
980,beugen::V,лахӏан бан,구부리다
981,beugen::V,кьус бикӏан,구부리다
982,biegen::V,баччин,굽히다
983,biegen::V,лахӏан бан,굽히다
984,drehen::V,гьанан,회전
985,wenden::V,кӏура баен бан,회전시키다
986,umdrehen::V,кӏура баен бан,회전시키다
987,heben::V,гьаз бан,일으아키다
988,hochheben::V,гьаз бан,틀어올리다
989,ergreifen::V,хъап дан,잡다
990,ergreifen::V,хъап увиу угьан,잡다
991,halten::V,бугьлан,잡다
992,drücken::V,кьюч бигьлан,누르다
993,schieben::V,щун,밀다
994,lecken::V,ланцӏа тӏун,핥다
995,beißen::V,хъапа тӏун,물다
996,beißen::V,кьацӏа тӏун,물다
997,abreißen::V,буцан,
998,abschneiden::V,бухъан,귾어내다
999,abschneiden::V,кьукьин,귾어내다
1000,binden::V,бахӏин,매다
1001,binden::V,дахӏин,매다
1002,brechen::V,гъагъан,금
1003,klopfen::V,кьутӏа тӏун,치다
1004,hauen::V,рищун,때리다
1005,kleben::V,лачӏун буллан,들러붙다
1006,reiben::V,ссуку буллан,문지르다
1007,streichen::V,дугъан,쓰다듬다
1008,streichen::V,аьгъу дан,쓰다듬다
1009,schneiden::V,духълан,베다
1010,schneiden::V,кьукьлан,베다
1011,schütteln::V,хъюлчу буллан,흔들다
1012,schwenken::V,палцӏ дуллан,흔들다
1013,schütten::V,рутӏин,따르다
1014,füllen::V,буцӏин бан,담다
1015,einwickeln::V,кай-кай бан,싸다
1016,tragen::V,ларсун занан,지우다
1017,tragen::V,ларсун ачин,지우다
1018,schleppen::V,ххилан,끌다
1019,aufbewahren::V,ядан,간직하다
1020,aufbewahren::V,ядуллан,간직하다
1021,werfen::V,личин,던지다
1022,fangen::V,бугьан,밥다
1023,fangen::V,бугьлан,밥다
1024,verstecken::V,ладитан,숨기다
1025,verstecken::V,кьюлтӏ дан,숨기다
1026,verstecken::V,дахьлаган дан,숨기다
1027,teilen::V,бачӏин,나누다
1028,teilen::V,бутӏа бан,나누다
1029,schicken::V,тӏайла буккан,보내다
1030,bringen::V,диян дан,가겨
1031,hinzufügen::V,ххи бан,부가하다
1032,bekommen::V,ласун,얻다
1033,erhalten::V,ласун,지니다
1034,nehmen::V,ласун,잡다
1035,wählen::V,бувчӏин,선거하다
1036,auswählen::V,бувчӏин,선출하다
1037,auswählen::V,язи бугьан,선출하다
1038,bewahren::V,ядан,저장보종
1039,behindern::V,дайщишруду дуллан,훼방하다
1040,verderben::V,зия дан,못쓰게 되다
1041,beschädigen::V,зарал буллан,상하게하다
1042,zerbrechen::V,гьагъан,깨뜨리다
1043,zerbrechen::V,гьагъан бан,깨뜨리다
1044,zerreißen::V,ххяхха дуккан,잡아쫓다
1045,zerstören::V,лекьан дан,파괴하다
1046,verbrennen::V,ччуччин,소실하다
1047,geben::V,дулун,주다
1048,reichen::V,дулун,내일다
1049,schenken::V,пишкаш дан,주다
1050,schenken::V,багъишла дан,주다
1051,schenken::V,ихӏсандалун дуллун,주다
1052,versprechen::V,банна чин,약속하다
1053,loben::V,цӏа дан,칭찬하다
1054,küssen::V,ппай тӏун,키스하다
1055,wiegen::V,гьуркку тӏун,어르다
1056,wiegen::V,гьуркку буллан,어르다
1057,wiegen::V,гьуркку бан,어르다
1058,wecken::V,чантӏ учин ан,깨우다
1059,zeigen::V,ккаккан бан,보이다
1060,führen::V,буцин,가게하다
1061,lehren::V,лахьхьин бан,가르치다
1062,lehren::V,лахьхьин буллан,가르치다
1063,unterrichten::V,дарс дишаван,가르지다
1064,aufziehen::V,хъуна ан,사육하다
1065,aufziehen::V,тарбия ан,사육하다
1066,leiten::V,каялувшиву дан,이끌다
1067,einladen::V,хъамалу оьвчин,초청하다
1068,vereinigen::V,ца бан,하나로하다
1069,besuchen::V,ялун уххан,방문하다
1070,treffen::V,хьуна бакьин,만나다
1071,sich versammeln::V,батӏин,조립하다
1072,spielen::V,тӏуркӏу тӏун,눌다
1073,singen::V,балай тӏун,노래하다
1074,tanzen::V,къавтӏун,춤추하다
1075,sich trennen::V,ппив хьун,가르다
1076,verlassen::V,увккун гьан,버림받은
1077,retten::V,ххассал бан,구조하다
1078,bewachen::V,къарал бан,치키다
1079,schützen::V,ябан,보호하다
1080,verteidigen::V,буруччин,막다
1081,sich schlagen::V,биян,치다
1082,schießen::V,битлан,쏘다
1083,siegen::V,ххув хьун,이기다
1084,siegen::V,ххувшаву ласун,이기다
1085,ärgern::V,ссибизан уллан,성을내게하다
1086,schlagen::V,рищун,치다
1087,stechen::V,кьутӏин,찌르다
1088,stoßen::V,щун,찌르다
1089,stehlen::V,дацин,훔치다
1090,stören::V,кьючин,움직이다
1091,belästigen::V,бизар уллан,괴롭히다
1092,verbergen::V,лабитан,숨기다
1093,verbergen::V,кӏучӏ бан,숨기다
1094,täuschen::V,хъяврин ан,속이다
1095,betrügen::V,аьикьин ан,속이다
1096,töten::V,ивчӏан,죽이다
1097,wohnen::V,оьрму бутлан,실다
1098,arbeiten::V,зун,일하다
1099,sammeln::V,ттихӏин,모으다
1100,sammeln::V,вив дишин,모으다
1101,pflücken::V,риттун,꿔다
1102,jagen::V,авли занан,사냥하다
1103,fischen::V,чавахъру бугьлан,고기를잡다
1104,fassen::V,бугьан,움켜쥐다
1105,hüten::V,урттуйн бакьлан,망보다
1106,treiben::V,дачин дуллан,몰아세우다
1107,treiben::V,лихъан буллан,몰아세우다
1108,anbinden::V,бахӏин,묶다
1109,füttern::V,канаки буллан,사료를주다
1110,melken::V,ттизин,젖을짜다
1111,hacken::V,мюрш буллан,자르다
1112,hacken::V,мюрш бан,자르다
1113,gießen::V,щин дишин,물을대다
1114,reifen::V,диян,성숙하다
1115,zubereiten::V,хӏадур дан,조제하다
1116,zubereiten::V,хӏадур бан,조제하다
1117,kochen::V,шашан,요리하다
1118,kochen::V,шашан дуллан,요리하다
1119,backen::V,бишлан,쿱다
1120,backen::V,шахьлан,쿱다
1121,braten::V,цӏарайх дуллан,굽다
1122,umrühren::V,хӏала бан,교반하다
1123,stricken::V,щащлан,뜨개질하다
1124,stricken::V,щащан,뜨개질하다
1125,nähen::V,дуруххан,꿰매다
1126,färben::V,ранг щун,채색하다
1127,reinigen::V,марцӏ бан,청소하다
1128,waschen::V,шюшин,씻다
1129,abwischen::V,лишин,닦다
1130,spülen::V,вилаган,씻다
1131,fegen::V,башин,소체하다
1132,kehren::V,бахьлан,청소하다
1133,baden::V,щинавун учӏлан,감다
1134,sich waschen::V,диссун,모믈 씻다
1135,sich waschen::V,лажин диссун,모믈 씻다
1136,sich waschen::V,лажин дислан,모믈 씻다
1137,sich waschen::V,биссун,모믈 씻다
1138,sich waschen::V,чурх бислан,모믈 씻다
1139,ausziehen::V,ликкан,벗다
1140,anziehen::V,лаххан,끌어움직이다
1141,sich anziehen::V,янна лаххан,
1142,kämmen::V,ттарал дуккан,빗다
1143,schmücken::V,чӏюлу бан,치레하다
1144,sagen::V,учин,말하다
1145,sprechen::V,гъалгъа тӏун,말하다
1146,reden::V,гъалгъа тӏун,이야기하다
1147,sich unterhalten::V,гъалгъа тӏун,
1148,fragen::V,цӏуххин,질문하다
1149,bitten::V,тавакъю буллан,원하다
1150,erzählen::V,хавар бусан,이야기하다
1151,mitteilen::V,баян бан,이야기하다
1152,mitteilen::V,хавар бан,이야기하다
1153,nennen::V,цӏа дизан,부르다
1154,rufen::V,оьвтӏун,불러내다
1155,prahlen::V,цӏа дуллан,자랑하다
1156,übersetzen::V,таржума бан,번역하다
1157,denken::V,пикри буллан,생각하다
1158,glauben::V,вих хьун,믿다
1159,bemerken::V,хӏисав хъун,인자하다
1160,erkennen::V,увчӏин,인식하다
1161,begreifen::V,бувчӏин,파악하다
1162,lernen::V,лахьлан,배우다
1163,lernen::V,лахьхьин,배우다
1164,wissen::V,кӏулну бикӏан,알다
1165,wissen::V,хавар бикӏан,알다
1166,sich erinnern an::V,дакӏнин бутан,상기하다
1167,vergessen::V,хъама битан,잊다
1168,messen::V,дуцин дуллан,측정하다
1169,messen::V,дуцин дан,측정하다
1170,zählen::V,дуккин,세다
1171,rechnen::V,хӏисав дан,게산하다
1172,lesen::V,ккалан,읽다
1173,malen::V,сурат дуллан,그리다
1174,zeichnen::V,сурат дуллан,소묘하다
1175,schreiben::V,чичин,쓰다
1176,schreiben::V,чичлан,쓰다
1177,besitzen::V,дуну икӏан,소유하다
1178,besitzen::V,дуну дикӏан,소유하다
1179,besitzen::V,заллуну икӏан,소유하다
1180,kaufen::V,машан ласун,사다
1181,verkaufen::V,баххан,팔다
1182,bezahlen::V,арцу дулун,지불하다
1183,bezahlen::V,багьа булун,지불하다
1184,zahlen::V,арцу дулун,치르다
1185,zahlen::V,багьа булун,치르다
1186,beherrschen::V,дуну икӏан,지배하다
1187,beherrschen::V,заллуну икӏан,지배하다
1188,ertragen::V,бухӏан,참다
1189,Leber::N,,간
1190,Moor::N,,저습지
1191,Anhöhe::N,,언덕
1192,Bucht::N,,협만
1193,Barsch::N,,농어
1194,Hecht::N,,에속스
1195,Laus::N,,이
1196,Ruf::N,,부름
1197,Platz::N,,장소
1198,Kante::N,,귀퉁
1199,Größe::N,,신장
1200,Menge::N,,수양
1201,Figur::N,,몸메
1202,Tasche::N,,가방
1203,Öl::N,,올리브유
1204,Schuh::N,,구두
1205,Leine::N,,고삐줄
1206,König::N,,국왕
1207,fein::A,,미세한
1208,auf einmal::ADV,,갑자기
1209,bald::ADV,,곱
1210,einst::ADV,,옛날에
1211,schon::ADV,,이미
1212,sie::PRN,,그들
1213,siebzig::NUM,,일흔
1214,klirren::V,,탁탁울리다
1215,heulen::V,,포효하다
1216,rühren::V,,건드리다
1217,zu sehen sein::V,,보이는
1218,wollen::V,,바라다
1219,geraten::V,,잘되어가다
1220,kratzen::V,,긁다
1221,stecken::V,,찌르다
1222,schleifen::V,,갈다
1223,rütteln::V,,흔들다
1224,ziehen::V,,당기다
1225,packen::V,,쥐다
1226,wünschen::V,,바라다
1227,zudecken::V,,뚜꺼을하다
1228,antreiben::V,,몰다
1229,lassen::V,,내버려두다
1230,treten::V,,디디다
1231,verstehen::V,,이해하다
