,Concept_ID,os,lt
1385,bekommen::V,сфæрæз кæнын,gauti
1386,bekommen::V,самал кæнын,gauti
1387,erhalten::V,райсын,gauti
1388,nehmen::V,райсын,paimti
1389,wählen::V,равзарын,rinkti
1390,wählen::V,равзарын,išsirinkti
1391,auswählen::V,авзарын,išrinkti
1392,bewahren::V,бавæрын,išsaugoti
1393,bewahren::V,нывæрын,išsaugoti
1394,behindern::V,цæлхдур æвæрын,trukdyti
1395,behindern::V,ныхдур æвæрын,trukdyti
1396,behindern::V,къуылымпы кæнын,trukdyti
1397,behindern::V,хъыг дарын,trukdyti
1398,verderben::V,фесафын,sugadinti
1399,beschädigen::V,халын,žaloti
1400,beschädigen::V,халын,gadinti
1401,zerbrechen::V,асӕттын,sukulti
1402,zerbrechen::V,асӕттын,sudaužyti
1403,zerreißen::V,аскъуынын,perplėšti
1404,zerreißen::V,аскъуынын,suplėšyti
1405,zerstören::V,фехалын,suardyti
1406,zerstören::V,фехалын,sugriauti
1407,verbrennen::V,басудзын,deginti
1408,verbrennen::V,басудзын,sudeginti
1409,geben::V,дӕттын,duoti
1410,geben::V,дӕттын,paduoti
1411,reichen::V,адæттын,paduoti
1412,schenken::V,лæвар кæнын,dovanoti
1413,versprechen::V,дзырд раттын,žadėti
1414,versprechen::V,дзырд раттын,pažadėti
1415,versprechen::V,зӕрдӕ бавӕрын,žadėti
1416,versprechen::V,зӕрдӕ бавӕрын,pažadėti
1417,wünschen::V,зæрдæ зæгъы,norėti
1418,wünschen::V,зæрдæ зæгъы,linḱėti
1419,loben::V,раппӕлын,girti
1420,loben::V,раппӕлын,pagirti
1421,küssen::V,пъа кæнын,bučiuoti
1422,küssen::V,ба кæнын,bučiuoti
1423,wiegen::V,узын,supti
1424,zudecken::V,бамбӕрзын,užkloti
1425,zudecken::V,бамбӕрзын,uždengti
1426,wecken::V,райхъал кӕнын,žadinti
1427,zeigen::V,амонын,rodyti
1428,führen::V,кӕнын,vesti
1429,führen::V,кӕнын,vadovauti
1430,führen::V,фæкæнын,vesti
1431,führen::V,фæкæнын,vadovauti
1432,lehren::V,ахуыр кæнын,mokyti
1433,lehren::V,ахуыр кæнын,išmokyti
1434,unterrichten::V,ахуыр кæнын,dėstyti
1435,aufziehen::V,хъомыл кӕнын,išauginti
1436,leiten::V,разамынд дӕттын,valdyti
1437,leiten::V,разамынд дӕттын,vadovauti
1438,antreiben::V,тагъд кæнын,uiti
1439,antreiben::V,тагъд кæнын,raginti
1440,antreiben::V,тагъд кæнын,skubinti
1441,antreiben::V,рог кæнын,uiti
1442,antreiben::V,рог кæнын,raginti
1443,antreiben::V,рог кæнын,skubinti
1444,lassen::V,кæнын,paliepti
1445,einladen::V,ӕрхонын,kviesti
1446,einladen::V,ӕрхонын,pakviesti
1447,einladen::V,ӕрбахонын,kviesti
1448,einladen::V,ӕрбахонын,pakviesti
1449,vereinigen::V,баиу кӕнын,sujungti
1450,vereinigen::V,баиу кӕнын,suvienyti
1451,besuchen::V,абæрæг кæнын,lankyti
1452,besuchen::V,абæрæг кæнын,aplankyti
1453,besuchen::V,бабæрæг кæнын,lankyti
1454,besuchen::V,бабæрæг кæнын,aplankyti
1455,besuchen::V,бауайын,lankyti
1456,besuchen::V,бауайын,aplankyti
1457,treffen::V,фембæлын,sutikti
1458,treffen::V,фембæлын,pasitikti
1459,sich versammeln::V,æрæмбырд уын,susirinkti
1460,spielen::V,хъазын,groti
1461,spielen::V,хъазын,žaisti
1462,singen::V,зарын,dainuoti
1463,tanzen::V,кафын,šokti
1464,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,skirtis
1465,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,išsiskirti
1466,verlassen::V,ныууадзын,palikti
1467,retten::V,фервӕзын кӕнын,gelbėti
1468,bewachen::V,хъахъхъӕнын,sergėti
1469,schützen::V,хъахъхъӕнын,ginti
1470,schützen::V,хъахъхъӕнын,apginti
1471,verteidigen::V,бахизын,ginti
1472,verteidigen::V,бахизын,apginti
1473,sich schlagen::V,хыл кæнын,muštis
1474,schießen::V,ӕхсын,šauti
1475,schießen::V,ӕхсын,šaudyti
1476,siegen::V,басӕттын,nugalėti
1477,siegen::V,фӕуӕлахиз уӕвын,nugalėti
1478,ärgern::V,мӕсты кӕнын,pykinti
1479,schlagen::V,ныццæвын,mušti
1480,schlagen::V,ныццæвын,smogti
1481,schlagen::V,ныццæвын,trenkti
1482,stechen::V,фæрæхойын,gelti
1483,stechen::V,фæрæхойын,smeigti
1484,stoßen::V,риуыгъын,stumti
1485,stoßen::V,риуыгъын,pastumti
1486,stehlen::V,давын,vogti
1487,stören::V,хъыгдарын,trikdyti
1488,belästigen::V,хъыгдарын,apsunkinti
1489,verbergen::V,бамбӕхсын,slėpti
1490,verbergen::V,бамбӕхсын,paslėpti
1491,verbergen::V,басусӕг кӕнын,slėpti
1492,verbergen::V,басусӕг кӕнын,paslėpti
1493,täuschen::V,фӕливын,klaidinti
1494,täuschen::V,асайын,klaidinti
1495,betrügen::V,асайын,apgauti
1496,töten::V,амарын,žudyti
1497,töten::V,амарын,nužudyti
1498,wohnen::V,цӕрын,gyventi
1499,arbeiten::V,кусын,dirbti
1500,arbeiten::V,кусын,triūsti
1501,sammeln::V,æртонын,rinkti
1502,pflücken::V,тонын,skinti
1503,pflücken::V,тонын,raškyti
1504,jagen::V,цуан кæнын,medžioti
1505,fischen::V,кæсаг ахсын æнгуырæй,žvejoti
1506,fischen::V,æнгуыр дарын,žvejoti
1507,fassen::V,ӕрцахсын,sučiupti
1508,hüten::V,хизын,ganyti
1509,treiben::V,скъӕрын,ginti
1510,anbinden::V,бабæттын,pririšti
1511,anbinden::V,æрбæттын,pririšti
1512,füttern::V,холлаг дæттын,šerti
1513,füttern::V,холлаг æвæрын,šerti
1514,füttern::V,дарын,šerti
1515,melken::V,дуцын,melžti
1516,hacken::V,кæрдын,kapoti
1517,hacken::V,лыгтæ кæнын,kapoti
1518,gießen::V,бакалын,lieti
1519,gießen::V,бакалын,laistyti
1520,reifen::V,срæгъæд уын,nokti
1521,reifen::V,срæгъæд уын,sirpti
1522,reifen::V,сцæттæ уын,nokti
1523,reifen::V,сцæттæ уын,sirpti
1524,zubereiten::V,сцӕттӕ кӕнын,ruošti
1525,zubereiten::V,сцӕттӕ кӕнын,gaminti
1526,kochen::V,фыцын,virti
1527,kochen::V,фыцын,virinti
1528,backen::V,фыцын,kepti
1529,braten::V,цурын,kepti
1530,braten::V,цурын,kepinti
1531,umrühren::V,ахæццæ кæнын,maišyti
1532,umrühren::V,ахæццæ кæнын,pamaišyti
1533,umrühren::V,азмæнтын,maišyti
1534,umrühren::V,азмæнтын,pamaišyti
1535,umrühren::V,астауын,maišyti
1536,umrühren::V,астауын,pamaišyti
1537,stricken::V,кæнын,megzti
1538,stricken::V,бийын,megzti
1539,nähen::V,хуыйын,siūti
1540,färben::V,ахорын,dažyti
1541,färben::V,ахорын,nudažyti
1542,reinigen::V,ссыгъдæг кæнын,valyti
1543,reinigen::V,ссыгъдæг кæнын,švarinti
1544,reinigen::V,ныссыгъдæг кæнын,valyti
1545,reinigen::V,ныссыгъдæг кæнын,švarinti
1546,reinigen::V,ныссæрфын,valyti
1547,reinigen::V,ныссæрфын,švarinti
1548,waschen::V,ӕхсын,plauti
1549,waschen::V,ӕхсын,mazgoti
1550,waschen::V,ӕхсын,skalbti
1551,abwischen::V,сӕрфын,nušluostyti
1552,spülen::V,æнхъæвзын,plauti
1553,spülen::V,æнхъæвзын,skalauti
1554,fegen::V,мӕрзын,šluoti
1555,kehren::V,мӕрзын,šluoti
1556,baden::V,хи найын,maudytis
1557,sich waschen::V,хи æхсын,praustis
1558,ausziehen::V,ласын,numauti
1559,ausziehen::V,ласын,nuvilkti
1560,anziehen::V,скæнын,mauti
1561,anziehen::V,скæнын,apsivilkti
1562,sich anziehen::V,дзаума скæнын,rengtis
1563,sich anziehen::V,дзаума скæнын,apsirengti
1564,sich anziehen::V,дарæс скæнын,rengtis
1565,sich anziehen::V,дарæс скæнын,apsirengti
1566,kämmen::V,ныффасын,šukuoti
1567,kämmen::V,æрфасын,šukuoti
1568,schmücken::V,фӕлындын,puošti
1569,schmücken::V,фӕлындын,dabinti
1570,schmücken::V,фӕлындын,gražinti
1571,sagen::V,зæгъын,tarti
1572,sprechen::V,дзурын,kalbėti
1573,reden::V,ныхас кӕнын,šnekėti
1574,sich unterhalten::V,ныхас кæнын,kalbėtis
1575,sich unterhalten::V,ныхас кæнын,šnekučiuotis
1576,fragen::V,фӕрсын,klausti
1577,bitten::V,курын,prašyti
1578,erzählen::V,радзурын,pasakoti
1579,erzählen::V,ратаурæгъ кæнын,pasakoti
1580,mitteilen::V,фехъусын кæнын,skelbti
1581,mitteilen::V,фехъусын кæнын,pranešti
1582,nennen::V,хонын,vadinti
1583,nennen::V,хонын,vardyti
1584,rufen::V,сидын,šaukti
1585,rufen::V,сидын,kviesti
1586,prahlen::V,ӕппӕлын,girtis
1587,übersetzen::V,ратæлмац кæнын,versti
1588,übersetzen::V,ратæлмац кæнын,išversti
1589,denken::V,ӕнхъӕлын,galvoti
1590,denken::V,хъуыды кӕнын,galvoti
1591,glauben::V,уырнын,manyti
1592,glauben::V,уырнын,tikėti
1593,bemerken::V,фенын,pamatyti
1594,bemerken::V,фенын,pastebėti
1595,erkennen::V,базонын,pažinti
1596,erkennen::V,базонын,atpažinti
1597,begreifen::V,ӕмбарын,suvokti
1598,begreifen::V,бамбарын,suvokti
1599,lernen::V,ахуыр кӕнын,mokytis
1600,wissen::V,зонын,žinoti
1601,sich erinnern an::V,зæрдыл æрлæууын,prisiminti
1602,sich erinnern an::V,æрымысын,prisiminti
1603,sich erinnern an::V,æрбаймысын,prisiminti
1604,sich erinnern an::V,æрхъуыды кæнын,prisiminti
1605,vergessen::V,ферох кæнын,užmiršti
1606,vergessen::V,айрох кæнын,užmiršti
1607,messen::V,барын,matuoti
1608,zählen::V,нымайын,skaičiuoti
1609,rechnen::V,хынцын,skaičiuoti
1610,lesen::V,кӕсын,skaityti
1611,lesen::V,фӕрсын,skaityti
1612,malen::V,ныв кӕнын,tapyti
1613,zeichnen::V,ныв кӕнын,piešti
1614,zeichnen::V,ныв кӕнын,žymėti
1615,zeichnen::V,ныв кӕнын,braižyti
1616,schreiben::V,фыссын,rašyti
1617,besitzen::V,хицау уын,turėti
1618,kaufen::V,балхӕнын,pirkti
1619,verkaufen::V,уӕй кӕнын,parduoti
1620,bezahlen::V,бафидын,apmokėti
1621,zahlen::V,фидын,mokėti
1622,beherrschen::V,æлдариуæг кæнын,valdyti
1623,ertragen::V,бавзарын,kę̃sti
1624,ertragen::V,бавзарын,pakelti
1625,ertragen::V,бавзарын,iškę̃sti
1626,Leine::N,,pavadėlis
1627,rauschen::V,,ošti
1628,rauschen::V,,šlamėti
1629,treten::V,,mygti
1630,verstehen::V,,suprasti
