,Concept_ID,ady,cy
678,anderer::A,нэмы́кӏ,arall
679,erster::A,апэр,cyntaf
680,zweiter::A,я́тӏонэр,ail
681,dritter::A,ящэнэр,trydydd
682,letzter::A,аужыр,olaf
683,allein::ADV,зы,unig
684,allein::ADV,зы,ar ei ben ei hun
685,auf einmal::ADV,ардэдэм,ar yr un pryd
686,auf einmal::ADV,асыхьатым,ar yr un pryd
687,zusammen::ADV,зэгъусэхэ́у,ynghyd
688,zusammen::ADV,зэгъусэхэ́у,gyda'i gilydd
689,lange::ADV,бэрэ́,amser hir
690,plötzlich::ADV,зэкӏэм,yn sydyn
691,sofort::ADV,ардэдэм,ar unwaith
692,sofort::ADV,асыхьатым,ar unwaith
693,später::ADV,нэужым,yn ddiweddarach
694,jetzt::ADV,джы,yn awr
695,heute::ADV,непэ́,heddiw
696,morgen::ADV,неу́щы,yfory
697,bald::ADV,псынкӏэу,yn fuan
698,bald::ADV,псынкӏэу,gyda hyn
699,dann::ADV,нэужым,yna
700,dann::ADV,нэужым,y pryd hwnnw
701,gestern::ADV,тыгъуа́с,ddoe
702,einst::ADV,зэгорэ́м,gynt
703,damals::ADV,армэ,ar y pryd
704,damals::ADV,армэ,bryd hynny
705,damals::ADV,ащыгъум,ar y pryd
706,damals::ADV,ащыгъум,bryd hynny
707,danach::ADV,нэужым,wedyn
708,vorher::ADV,нахьыпэм,o'r blaen
709,einmal::ADV,зэ,unwaith
710,oft::ADV,бэрэ,yn aml
711,oft::ADV,бэрэ,yn fynych
712,immer::ADV,ренэ́у,bob amser
713,dort::ADV,модэ,acw
714,dorthin::ADV,модэ́,tuag yno
715,geradeaus::ADV,занкӏэу,syth ymlaen
716,vorwärts::ADV,ыпэкӏэ,ymlaen
717,rückwärts::ADV,ыужыкӏэ́,yn ôl
718,zurück::ADV,ыужыкӏэ́,yn ôl
719,unten::ADV,ычӏэкӏэ́,isod
720,unten::ADV,ычӏэкӏэ́,oddi tanodd
721,hinab::ADV,ычӏэгъы́,i lawr
722,hinab::ADV,ычӏэгъы́,i waered
723,hinab::ADV,ычӏэкӏэ́,i lawr
724,hinab::ADV,ычӏэкӏэ́,i waered
725,oben::ADV,ышъхьагъы,fry
726,hinauf::ADV,ышъхьагъыкӏэ,i fyny
727,hinauf::ADV,ышъхьагъыкӏэ,i'r lan
728,überall::ADV,тыди́,ym mhobman
729,überall::ADV,тыдэкӏи́,ym mhobman
730,nicht::ADV,-п,ni
731,nicht::ADV,-п,nid
732,nicht::ADV,мы-,ni
733,nicht::ADV,мы-,nid
734,ein wenig::ADV,тӏэкӏу,tipyn
735,ein wenig::ADV,тӏэкӏу,ychydig
736,kaum::ADV,къоды́й,prin
737,sehr::ADV,дэд,iawn
738,so::ADV,ащ фэд,fel
739,so::ADV,ащ фэд,felly
740,so::ADV,мыщ фэд,fel
741,so::ADV,мыщ фэд,felly
742,so::ADV,джащ фэд,fel
743,so::ADV,джащ фэд,felly
744,noch::ADV,джыри,eto
745,nur::ADV,ныӏэ́п,yn unig
746,wieder::ADV,джыри,drachefn
747,vergebens::ADV,пкӏэнчъэ́у,yn ofer
748,vor::PRP,пашъхьэ́,o flaen
749,hinter::PRP,кӏы́б,ar ôl
750,unter::PRP,чӏэ-,islaw
751,durch::PRP,пхыры-,trwy
752,neben::PRP,дэжь,ar bwys
753,zwischen::PRP,азыфа́гу,rhwng
754,zwischen::PRP,азыфа́гу,cydrhwng
755,wegen::PRP,къы-,o achos
756,wegen::PRP,къы-,oherwydd
757,dies::PRN,ар,hyn
758,das::PRN,а,hynny
759,das::PRN,мо,hynny
760,alles::PRN,зэкӏэ́,popeth
761,ich::PRN,сэ,fi
762,du::PRN,о,ti
763,er::PRN,ар,fe
764,wir::PRN,тэ,ni
765,ihr::PRN,шъо,chi
766,sie::PRN,ахэр,hwy
767,was::FPRN,сыд,pa beth
768,wer::FPRN,хэт,pwy
769,wo::FADV,тыдэ́,ble
770,wo::FADV,тыдэ́,ym mha le
771,wohin::FADV,тыдэ́,i ble
772,wohin::FADV,тыдэ́,i ba le
773,wie::FADV,сыдэущтэ́у,sut
774,warum::FADV,сыд пае́,pam
775,wieviel::FNUM,тхьапш,faint
776,wieviel::FNUM,сыд фэди́з,faint
777,eins::NUM,зы,un
778,zwei::NUM,тӏу,dau
779,drei::NUM,щы,tri
780,vier::NUM,плӏы,pedwar
781,fünf::NUM,тфы,pump
782,sechs::NUM,хы,chwech
783,sieben::NUM,блы,saith
784,acht::NUM,и,wyth
785,neun::NUM,бгъу,naw
786,zehn::NUM,пшӏы,deg
787,elf::NUM,пшӏыкӏузы́,un ar ddeg
788,zwölf::NUM,пшӏыкӏутӏу,deuddeg
789,zwölf::NUM,пшӏыкӏутӏу,un deg dau
790,zwanzig::NUM,тӏокӏы́,ugain
791,dreißig::NUM,щэкӏы,tri deg
792,dreißig::NUM,щэкӏы,deg ar hugain
793,vierzig::NUM,тӏокӏи́тӏу,deugain
794,fünfzig::NUM,шъэны́ыкъу,hanner cant
795,sechzig::NUM,тӏокӏи́щ,chwe deg
796,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,saith deg
797,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,deg a thrigain
798,achtzig::NUM,тӏокӏи́пӏ,wyth deg
799,achtzig::NUM,тӏокӏи́пӏ,pedar ugain
800,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,naw deg
801,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,deg a phedwar ugain
802,hundert::NUM,шъэ,cant
803,tausend::NUM,мин,mil
804,und::CNJ,ыкӏи,a
805,oder::CNJ,е,neu
806,stehen::V,ущытын,sefyll
807,stehen::V,умыхъыен,sefyll
808,sitzen::V,уисын,eistedd
809,sitzen::V,утесын,eistedd
810,liegen::V,телъы́н,gorwedd
811,hängen::V,къыщылэлын,hongian
812,hängen::V,къыщылэлын щыгъын быхъур,hongian
813,werden::V,хъун,dod yn
814,werden::V,хъун,mynd yn
815,passieren::V,къэхъун,digwydd
816,beginnen::V,къежьэн,cychwyn
817,beginnen::V,къыублэн,cychwyn
818,enden::V,ухы́н,gorffen
819,wechseln::V,зэхъожьы́н,newid
820,aufgehen[Sonne]::V,къыкъокӏы́н,codi
821,untergehen[Sonne]::V,къохьан,machlud
822,scheinen[Sonne]::V,къепсыи,tywynnu
823,donnern::V,гъогъон,taranu
824,wehen::V,епщэ́н,chwythu
825,strömen::V,чъэн,ffrydio
826,fließen::V,чъэн,llifo
827,sich drehen::V,зыгъэчэрэгъу́н,troi
828,sich drehen::V,зыгъэчэрэгъу́н,cylchdroi
829,schwanken::V,хъые́н,siglo
830,schwingen::V,зыгъэхъые́н,siglo
831,fallen::V,къефэхы́н,cwympo
832,brennen::V,стын,llosgi
833,rauchen::V,ӏугъо къикӏын,mygu
834,regnen::V,къещхы́н,glawio
835,gefrieren::V,дыкъын,rhewi
836,tauen::V,жъун,toddi
837,tauen::V,жъун,meirioli
838,schmelzen::V,ткӏун,toddi
839,trocknen::V,гъушъы́н,sychu
840,trocknen::V,чъэпхъу́н,sychu
841,sieden::V,жъон,berwi
842,faulen::V,шъун,pydru
843,faulen::V,шъун,braenu
844,verfaulen::V,шъун,pydru
845,verfaulen::V,шъун,dadfeilio
846,reißen::V,зэӏэтхъы́н,clecian
847,reißen::V,зэӏэтхъы́н,torri'n glats
848,versinken::V,чӏихьан,suddo
849,vergehen::V,блэкӏы́н,myned heibio
850,vergehen::V,блэкӏы́н,pasio
851,erscheinen::V,къэлъэгъон,ymddangos
852,verschwinden::V,кӏодыжьы́н,diflannu
853,abnehmen::V,къыкӏичын,lleihau
854,zunehmen::V,хэхъо́н,cynyddu
855,steigen::V,къежьэн,codi
856,wachsen::V,хэхъо́н,tyfu
857,wachsen::V,къэкӏы́н,tyfu
858,glänzen::V,цӏыу́н,disgleirio
859,funkeln::V,жъыу́н,pefrio
860,lärmen::V,бырсыры́н,cadw sŵn
861,lärmen::V,бырсыры́н,gwneud twrw
862,läuten::V,теон,canu
863,klingeln::V,теон,canu
864,klingeln::V,теон,seinio
865,brausen::V,шъуин,rhuo
866,rauschen::V,макъэ гъэӏун,siffrwd
867,rauschen::V,макъэ гъэӏун,chwithrwd
868,klingen::V,къыхэӏукӏын,seinio
869,bellen::V,хьакъу́н,cyfarth
870,heulen::V,быун,udo
871,heulen::V,быун,oernadu
872,blasen::V,епщэ́н,chwythu
873,pfeifen::V,шъуин,chwibanu
874,schreien::V,куо́н,gweiddi
875,schreien::V,куо́н,bloeddio
876,schreien::V,кӏыи́н,gweiddi
877,schreien::V,кӏыи́н,bloeddio
878,stöhnen::V,щэӏун,griddfan
879,zittern::V,кӏэзэзын,crynu
880,leben::V,псэу́н,byw
881,geboren werden::V,къэхъун,cael eich geni
882,atmen::V,жьы къэщэ́н,anadlu
883,trinken::V,ешъо́н,yfed
884,essen::V,шхын,bwyta
885,schlucken::V,бдырыин,llyncu
886,müde werden::V,пшъын,blino
887,einschlafen::V,хэчъыен,mynd i gysgu
888,einschlafen::V,хэчъыен,syrthio i gysgu
889,schlafen::V,чъые́н,huno
890,schlafen::V,чъые́н,cysgu
891,aufwachen::V,къэущы́н,dihuno
892,aufstehen::V,уцу́н,codi
893,sich erholen::V,зыгъэпсэфын,ymlacio
894,sich erholen::V,зыгъэпсэфын,dadflino
895,krank werden::V,сымаджэ́ хъун,mynd yn sâl
896,krank werden::V,сымаджэ́ хъун,mynd yn wael
897,krank sein::V,сымэджэ́н,gwaelu
898,schmerzen::V,сымэджэ́н,brifo
899,husten::V,пскэ́н,pesychu
900,genesen::V,хъужьын,gwella
901,genesen::V,хъужьын,cael yn ôl
902,sterben::V,лӏэн,marw
903,umkommen::V,хэкӏодэн,trengi
904,sich bewegen::V,хъые́н,symud
905,sich rühren::V,хъые́н,syflyd
906,sich erheben::V,къэтэджын,codi
907,sich setzen::V,тӏысы́н,eistedd
908,hinfallen::V,ебэджы́н,cwympo
909,laufen::V,кӏон,cerdded
910,schreiten::V,кӏон,camu
911,spazierengehen::V,къэкӏухьэн,mynd am dro
912,eilen::V,гузэжъон,rhuthro
913,sich beeilen::V,гуӏэ́н,brysio
914,sausen::V,псынкӏэ́у чъэн,rhuthro
915,rennen::V,чъэн,rhedeg
916,springen::V,пкӏэн,llamu
917,springen::V,пкӏэн,neidio
918,klettern::V,дэцохъоен,dringo
919,schaukeln::V,уешӏэн,siglo
920,kriechen::V,цохъо́н,cropian
921,schwimmen::V,есы́н,nofio
922,tauchen::V,зычӏэгъэо́н,plymio
923,tauchen::V,зычӏэгъэо́н,ymsuddo
924,rudern::V,къошъо бэщкӏэ фын,rhwyfo
925,fahren::V,кӏон,gyrru
926,fahren::V,кӏон,dreifio
927,fliegen::V,быбы́н,hedfan
928,gehen::V,кӏон,mynd
929,weggehen::V,ӏукӏын,mynd
930,weggehen::V,ӏукӏын,ymadael
931,abfahren::V,ежьэн,ymadael
932,anhalten::V,къэуцу́н,stopio
933,hineingehen::V,ихьан,mynd i mewn
934,eintreten::V,чӏэхьан,mynd i
935,kommen::V,къэкӏо́н,dod
936,ankommen::V,къэсы́н,cyrraedd
937,zurückkommen::V,гъэзэжьын,dychwelyd
938,bleiben::V,къэнэ́н,aros
939,bleiben::V,къэнэ́н,sefyll
940,warten::V,пэплъэ́н,aros
941,warten::V,пэплъэ́н,disgwyl
942,erwarten::V,ежэн,disgwyl
943,suchen::V,лъыхъу́н,chwilio am
944,finden::V,къэгъоты́н,darganfod
945,finden::V,къыхэгъэщы́н,darganfod
946,versuchen::V,пылъы́н,profi
947,versuchen::V,пылъы́н,ceisio
948,vorbereiten::V,гъэхьазыры́н,paratoi
949,lieben::V,шӏу плъэгъу́н,caru
950,mögen::V,шӏу плъэгъу́н,hoffi
951,lachen::V,щхын,chwerthin
952,rühren::V,гур гъэузын,cynhyrfu
953,weinen::V,гъын,wylo
954,weinen::V,гъын,llefain
955,schimpfen::V,хъонэн,grwgnach
956,sich ärgern::V,губжы́н,gofidio
957,sich fürchten::V,щынэ́н,ofni
958,fürchten::V,щынэ́н,arswydo
959,sehen::V,льэгъу́н,gweld
960,anschauen::V,плъэн,syllu
961,anschauen::V,плъэн,edrych
962,anschauen::V,еплъы́н,syllu
963,anschauen::V,еплъы́н,edrych
964,ansehen::V,плъэн,gwylio
965,hören::V,зэхэхын,clywed
966,zuhören::V,дэӏо́н,gwrando
967,probieren::V,хэӏэн,profi
968,riechen::V,пэмэ́н,arogli
969,fühlen::V,зэхэпшӏэн,teimlo
970,fühlen::V,зэхэпшӏэн,clywed
971,scheinen::V,уащыхъу́н,ymddangos
972,scheinen::V,уашӏошӏы́н,ymddangos
973,zu sehen sein::V,зэрэлъэгъу́н,dod i'r golwg
974,vernehmen::V,зэхэхын,clywed sôn am
975,frieren::V,дыкъын,bod yn oer
976,frieren::V,пӏыкӏэн,bod yn oer
977,frieren::V,чъыӏэ́ лӏэн,bod yn oer
978,tun::V,шӏын,gwneud
979,können::V,лъэкӏы́н,gallu
980,wollen::V,фэе́н,bod mewn angen
981,anfangen::V,ублэн,dechrau
982,beenden::V,ухы́н,darfod
983,beenden::V,ухы́н,gorffen
984,aufhören::V,щыгъэтын,peidio
985,gelingen::V,хъун,llwyddo
986,öffnen::V,ӏухы́н,agor
987,schließen::V,игъэсэн,cau
988,stellen::V,бгъэуцун,gosod
989,setzen::V,гъэтӏысы́н,gosod
990,legen::V,хэлъхьа́н,gosod
991,berühren::V,эӏэн,cyffwrdd
992,berühren::V,нэсын,cyffwrdd
993,verbinden::V,зэхэпхэ́н,cysylltu
994,verbinden::V,пхын,cysylltu
995,bedecken::V,техъо́н,gorchuddio
996,aufhängen::V,пылъэ́н,crogi
997,aufhängen::V,пылъэ́н,hongian
998,anzünden::V,хэгъэнэ́н,cynnau
999,zurücklassen::V,къэгъэнэ́н,gadael
1000,verlieren::V,чӏэ́нэн,colli
1001,verlieren::V,шӏокӏоды́н,colli
1002,fallen lassen::V,чӏэунэн,gollwng
1003,fallen lassen::V,пӏэпызын,gollwng
1004,machen::V,шӏын,gwneud
1005,herstellen::V,шӏы́н,cynhyrchu
1006,bauen::V,шӏы́н,adeiladu
1007,reparieren::V,дыжьы́н,trwsio
1008,reparieren::V,дыжьы́н,atgyweirio
1009,verbessern::V,нахьышӏу пшӏын,diwygio
1010,verbessern::V,нахь дэгъу пшӏын,diwygio
1011,ändern::V,зэблэхъу́н,altro
1012,graben::V,тӏын,palu
1013,graben::V,тӏын,cloddio
1014,biegen::V,уфэн,plygu
1015,drehen::V,гъэчэрегъу́,troelli
1016,wenden::V,пӏонтӏэн,troi
1017,wenden::V,бгъэзэн,troi
1018,wenden::V,уӏубын,troi
1019,heben::V,ӏэты́н,codi
1020,hochheben::V,ӏэты́н,dyrchafu
1021,ergreifen::V,къэубыты́н,gafael
1022,halten::V,ӏыгъы́н,dal
1023,drücken::V,тэӏункӏэн,pwyso
1024,drücken::V,тэӏункӏэн,gwasgu
1025,schieben::V,уеӏункӏын,gwthio
1026,schieben::V,уетӏыргун,gwthio
1027,kratzen::V,цӏэнтхъун,crafu
1028,lecken::V,бзэи́н,llyfu
1029,beißen::V,ецэкъэ́н,cnoi
1030,beißen::V,ецэкъэ́н,brathu
1031,abreißen::V,къичын,tynnu ymaith
1032,abreißen::V,пытхъын,tynnu ymaith
1033,abschneiden::V,пыупкӏын,torri
1034,abschneiden::V,гобзыкӏын,torri
1035,binden::V,епхын,clymu
1036,stecken::V,хэсэн,plannu
1037,brechen::V,зэпыпкӏын,torri
1038,klopfen::V,теон,taro
1039,hauen::V,теон,taro
1040,kleben::V,щхэн,gludio
1041,reiben::V,пӏотын,rhwbio
1042,streichen::V,щыфэн,taenu
1043,schleifen::V,гъэчаны́н,hogi
1044,schleifen::V,кӏэлыкӏы́н,hogi
1045,schneiden::V,бзын,torri
1046,rütteln::V,гъэсысын,ysgytio
1047,schütteln::V,гъэсысын,siglo
1048,schütteln::V,гъэсысын,ysgwyd
1049,schwenken::V,ӏэ шӏын,siglo
1050,schütten::V,икӏэ́н,tywallt
1051,füllen::V,из шӏын,llenwi
1052,einwickeln::V,кӏоцӏыщыхьа́н,lapio
1053,tragen::V,хьын,cludo
1054,schleppen::V,пхьын,llusgo
1055,schleppen::V,плъэшъун,llusgo
1056,ziehen::V,пкъудыин,tynnu
1057,ziehen::V,пщэн,tynnu
1058,ziehen::V,плъэшъун,tynnu
1059,aufbewahren::V,пӏыгъын,cadw
1060,aufbewahren::V,уухъумэн,cadw
1061,werfen::V,дзын,taflu
1062,fangen::V,къэубыты́н,dal
1063,packen::V,къэубыты́н,cipio
1064,packen::V,къэубыты́н,crafangu
1065,verstecken::V,бгъэбылъын,celu
1066,verstecken::V,бгъэбылъын,cuddio
1067,teilen::V,гощы́н,rhannu
1068,schicken::V,гъахьы́н,anfon
1069,bringen::V,къэхьы́н,dod â
1070,hinzufügen::V,хэгъэхъо́н,chwanegu
1071,nehmen::V,къытехы́н,cymryd
1072,wählen::V,къыхэхы́н,dewis
1073,auswählen::V,къыхэхы́н,dethol
1074,bewahren::V,къэухъумэн,cadw
1075,behindern::V,пэрыохъу хъун,atal
1076,behindern::V,пэрыохъу хъун,rhwystro
1077,verderben::V,къутэн,difetha
1078,beschädigen::V,къутэн,niweidio
1079,zerbrechen::V,къутэн,torri
1080,zerreißen::V,зэӏэтхъы́н,rhwygo
1081,zerstören::V,къутэ́н,dinistrio
1082,verbrennen::V,гъэсты́н,llosgi
1083,geben::V,еты́н,rhoi
1084,reichen::V,еты́н,estyn
1085,schenken::V,еты́н,rhoddi
1086,versprechen::V,гъэгугъэ́н,addo
1087,wünschen::V,шӏоигъо́н,dymuno
1088,loben::V,щытхъун,canmol
1089,küssen::V,ебэу́н,cusanu
1090,wiegen::V,гъэхъыен,siglo
1091,zudecken::V,техъо́н,gorchuddio
1092,wecken::V,къэгъэущы́н,deffro
1093,zeigen::V,гъэлъэгъо́н,dangos
1094,führen::V,щэн,arwain
1095,lehren::V,егъэджэ́н,dysgu
1096,lehren::V,егъэшӏэн,dysgu
1097,unterrichten::V,егъэджэ́н,hyfforddi
1098,aufziehen::V,пӏун,dod i fyny
1099,leiten::V,гъэзекӏон,arwain
1100,antreiben::V,къепфылӏэн,annog
1101,lassen::V,еты́н,gadael
1102,einladen::V,къегъэблэгъэн,gwahodd
1103,vereinigen::V,зэгогъэхьан,uno
1104,vereinigen::V,зэгогъэхьан,cyfuno
1105,besuchen::V,щыӏэ́н,ymweld â
1106,treffen::V,ӏукӏэ́н,cwrdd
1107,treffen::V,ӏукӏэ́н,cyfarfod
1108,treffen::V,пэгъокӏы́н,cwrdd
1109,treffen::V,пэгъокӏы́н,cyfarfod
1110,sich versammeln::V,зэхэхьан,casglu
1111,sich versammeln::V,зэхэхьан,cynnull
1112,spielen::V,джэгу́н,chwarae
1113,singen::V,орэ́д къэӏо́н,canu
1114,tanzen::V,къэшъо́н,dawnsio
1115,sich trennen::V,зэгокӏыжьы́ных,ymwahanu
1116,verlassen::V,бгынэн,gadael
1117,verlassen::V,хэкӏыжьын,gadael
1118,retten::V,къыхэпхыжьын,achub
1119,retten::V,къэбгъэнэжьын,achub
1120,bewachen::V,къэгъэгъунэн,gwarchod
1121,schützen::V,ухъумэ́н,noddi
1122,verteidigen::V,къэухъумэн,amddiffyn
1123,sich schlagen::V,эзэон,ffraeo
1124,sich schlagen::V,эзэон,terfysgu
1125,schießen::V,он,saethu
1126,siegen::V,текӏо́н,ennill
1127,ärgern::V,бгъэгубжын,cythruddo
1128,schlagen::V,ео́н,curo
1129,stechen::V,хэӏун,pigo
1130,stoßen::V,тӏыро́н,gwthio
1131,stoßen::V,уеӏункӏын,gwthio
1132,stehlen::V,тыгъу́н,dwyn
1133,stehlen::V,тыгъу́н,lladrata
1134,stören::V,бгъэгумэкӏын,aflonyddu
1135,belästigen::V,бгъэгумэкӏын,trafferthu
1136,verbergen::V,ушъэфын,cuddio
1137,täuschen::V,гъэпцӏэ́н,twyllo
1138,betrügen::V,гъэпцӏэ́н,hocedu
1139,töten::V,уикӏын,lladd
1140,wohnen::V,дэсын,byw
1141,arbeiten::V,лэжьэ́н,gweithio
1142,sammeln::V,угъои́н,casglu
1143,pflücken::V,къыпычы́н,casglu
1144,jagen::V,шэкӏон,hela
1145,jagen::V,ешэкӏон,hela
1146,fischen::V,пцэжъые уешэн,pysgota
1147,fassen::V,къэубыты́н,dal
1148,hüten::V,хэхъо́н,bugeilio
1149,treiben::V,пфын,gyrru
1150,anbinden::V,епхын,clymu
1151,füttern::V,гъэшхэ́н,porthi
1152,melken::V,щын,godro
1153,hacken::V,упкӏэтэн,torri
1154,gießen::V,тепкӏэн,dyfrhau
1155,reifen::V,игъо хъун,aeddfedu
1156,zubereiten::V,бгъэхьазырын,coginio
1157,kochen::V,шӏы́н,berwi
1158,backen::V,гъэжъэ́н,pobi
1159,backen::V,гъэжъэ́н,crasu
1160,braten::V,гъэжъэ́н,ffrio
1161,umrühren::V,зэхэгъэкӏухьан,cyffroi
1162,stricken::V,хъын,gwau
1163,nähen::V,дэн,gwnïo
1164,färben::V,бгъэлэн,lliwio
1165,reinigen::V,укъэбзы́н,glanhau
1166,waschen::V,бгыкӏын,golchi
1167,abwischen::V,лъэкӏы́н,sychu
1168,spülen::V,дэгъэчъыхьан,streulio
1169,fegen::V,пхъэнкӏы́н,ysgubo
1170,kehren::V,пхъэнкӏы́н,ysgubo
1171,baden::V,зыгъэпскӏын,cael bath
1172,sich waschen::V,зытхьакӏы́н,ymolchi
1173,ausziehen::V,къытехы́н,tynnu
1174,anziehen::V,щылъэ́н,gwisgo
1175,sich anziehen::V,зыфэпэн,ymwisgo
1176,kämmen::V,жьын,cribo
1177,schmücken::V,гъэдэхэ́н,harddu
1178,schmücken::V,гъэдэхэ́н,addurno
1179,sagen::V,къэӏон,dweud
1180,sprechen::V,псэлъэ́н,llefaru
1181,reden::V,гущыӏэ́н,siarad
1182,sich unterhalten::V,зэдэгущыӏэн,sgwrsio
1183,fragen::V,упчӏэ́н,gofyn
1184,bitten::V,лъэӏо́н,gofyn am
1185,erzählen::V,къэпӏотэ́н,dweud
1186,mitteilen::V,макъэ егъэӏун,cyfleu
1187,nennen::V,цӏэ фэусы́н,enwi
1188,rufen::V,джэн,galw
1189,prahlen::V,узыщытхъужьы́н,brolio
1190,prahlen::V,узыщытхъужьы́н,ymffrostio
1191,übersetzen::V,бгъэкӏотэн,cyfieithu
1192,denken::V,егупшысэ́н,meddwl
1193,glauben::V,уивыхъэ́ телъы́н,credu
1194,glauben::V,уивыхъэ́ телъы́н,coelio
1195,bemerken::V,гу лъыптэ́н,sylwi
1196,erkennen::V,зэхэпхын,adnabod
1197,erkennen::V,зэбгъэшӏэн,adnabod
1198,begreifen::V,гурыӏо́н,amgyffred
1199,verstehen::V,зэхэхын,deall
1200,lernen::V,еджэ́н,dysgu
1201,wissen::V,шӏэн,gwybod
1202,sich erinnern an::V,къэшӏэжьын,cofio
1203,vergessen::V,пщыгъупшэжьы́н,anghofio
1204,messen::V,шын,mesur
1205,zählen::V,плъытэ́н,cyfrif
1206,rechnen::V,плъытэ́н,cyfrifo
1207,rechnen::V,угугъэ́н,cyfrifo
1208,lesen::V,еджэ́н,darllen
1209,malen::V,шӏын,peintio
1210,zeichnen::V,шӏын,tynnu
1211,schreiben::V,тхын,ysgrifennu
1212,besitzen::V,иӏэн,meddu
1213,kaufen::V,щэфы́н,prynu
1214,verkaufen::V,щэн,gwerthu
1215,bezahlen::V,птын,talu am
1216,bezahlen::V,лъыптын,talu am
1217,bezahlen::V,птыжьы́н,talu am
1218,zahlen::V,птын,talu
1219,zahlen::V,лъыптын,talu
1220,beherrschen::V,иунаеу иӏэн,rheoli
1221,beherrschen::V,иунаеу иӏэн,llywodraethu
1222,ertragen::V,щэчы́н,dioddef
1223,Schnurrbart::N,,mwstas
1224,Nabel::N,,bogail
1225,Wetter::N,,tywydd
1226,Frost::N,,rhew
1227,Raureif::N,,barrug
1228,Adler::N,,eryr
1229,Schwan::N,,alarch
1230,Ton::N,,tôn
1231,Sache::N,,peth
1232,Schlitten::N,,sled
1233,Schlitten::N,,car llusg
1234,Last::N,,llwyth
1235,Figur::N,,ffigur
1236,Bündel::N,,bwndel
1237,Bündel::N,,coflaid
1238,Schuh::N,,esgid
1239,Arzt::N,,meddyg
1240,lebendig::A,,yn fyw
1241,zuerst::ADV,,yn gyntaf
1242,manchmal::ADV,,weithiau
1243,manchmal::ADV,,ar brydiau
1244,niemals::ADV,,ni ... byth
1245,niemals::ADV,,ni ... erioed
1246,hier::ADV,,yma
1247,hierhin::ADV,,hyd yma
1248,von hier::ADV,,oddi yma
1249,schon::ADV,,eisoes
1250,schon::ADV,,yn barod
1251,sinken::V,,syrthio
1252,klirren::V,,tincian
1253,fliehen::V,,ffoi
1254,flüchten::V,,dianc
1255,geraten::V,,diweddu
1256,aufheben::V,,codi
1257,beugen::V,,plygu
1258,umdrehen::V,,troi
1259,bekommen::V,,cael
1260,erhalten::V,,derbyn
1261,treten::V,,cicio
