,Concept_ID,hr,ce
808,rückwärts::ADV,natrag,юха
809,zurück::ADV,nazad,юха
810,zurück::ADV,natrag,юха
811,unten::ADV,dolje,лахахь
812,hinab::ADV,nizbrdo,охьа
813,oben::ADV,gore,лакхахь
814,hinauf::ADV,uzbrdo,хьала
815,überall::ADV,svuda,массанхьа
816,überall::ADV,svagdje,массанхьа
817,nicht::ADV,ne,ца
818,ein wenig::ADV,malo,кӏеззиг
819,kaum::ADV,tek,халла
820,kaum::ADV,jedva,халла
821,sehr::ADV,jako,вуно
822,sehr::ADV,veoma,вуно
823,so::ADV,tako,
824,so::ADV,ovako,
825,noch::ADV,još,кхин
826,nur::ADV,samo,бен ...ца
827,schon::ADV,već,хӏинцале
828,wieder::ADV,opet,юха а
829,wieder::ADV,ponovo,юха а
830,vergebens::ADV,uzalud,эрна
831,vergebens::ADV,zabadava,эрна
832,vor::PRP,pred,хьалха
833,vor::PRP,ispred,хьалха
834,hinter::PRP,za,тӏехьа
835,hinter::PRP,iza,тӏехьа
836,unter::PRP,pod,кIелахь
837,unter::PRP,ispod,кIелахь
838,durch::PRP,po,чекх
839,durch::PRP,kroz,чекх
840,neben::PRP,kraj,юххе
841,neben::PRP,pored,юххе
842,neben::PRP,pokraj,юххе
843,zwischen::PRP,među,юккъехь
844,zwischen::PRP,između,юккъехь
845,wegen::PRP,radi,дуьхьа
846,wegen::PRP,zbog,дуьхьа
847,dies::PRN,ovo,и
848,dies::PRN,ovo,иза
849,das::PRN,to,и
850,das::PRN,to,иза
851,das::PRN,ono,и
852,das::PRN,ono,иза
853,alles::PRN,sve,дерриг
854,ich::PRN,ja,cо
855,du::PRN,ti,хьо
856,er::PRN,on,и
857,er::PRN,on,иза
858,wir::PRN,mi,тхо
859,wir::PRN,mi,вай
860,ihr::PRN,vi,шу
861,sie::PRN,oni,уьш
862,was::FPRN,što,хӏун
863,wer::FPRN,tko,мила
864,wo::FADV,gdje,мичaхь
865,wohin::FADV,kuda,мича
866,wohin::FADV,kamo,мича
867,wie::FADV,kako,муха
868,warum::FADV,zašto,хӏунда
869,wieviel::FNUM,koliko,мел
870,wieviel::FNUM,koliko,маса
871,eins::NUM,jedan,цхьаъ
872,zwei::NUM,dva,шиъ
873,drei::NUM,tri,кхоъ
874,vier::NUM,četiri,диъ
875,fünf::NUM,pet,пхиъ
876,sechs::NUM,šest,ялх
877,sieben::NUM,sedam,ворхӏ
878,acht::NUM,osam,бархӏ
879,neun::NUM,devet,исс
880,zehn::NUM,deset,итт
881,elf::NUM,jedanaest,цхьайтта
882,zwölf::NUM,dvanaest,шийтта
883,zwanzig::NUM,dvadeset,ткъа
884,dreißig::NUM,trideset,ткъе итт
885,vierzig::NUM,četrdeset,шовзткъа
886,fünfzig::NUM,pedeset,шовзткъе итт
887,sechzig::NUM,šezdeset,кхузткъа
888,siebzig::NUM,sedamdeset,кхузткъе итт
889,achtzig::NUM,osamdeset,дезткъа
890,neunzig::NUM,devetdeset,дезткъе итт
891,hundert::NUM,sto,бӏе
892,tausend::NUM,tisuća,эзар
893,und::CNJ,i,a
894,und::CNJ,te,a
895,oder::CNJ,ili,я
896,stehen::V,stajati,латта
897,sitzen::V,sjediti,хиъна ӏан
898,liegen::V,ležati,ӏилла
899,hängen::V,visiti,кхаза
900,werden::V,postati,хила
901,werden::V,činiti se,хила
902,passieren::V,desiti se,хила
903,passieren::V,dogoditi se,хила
904,beginnen::V,početi,доло
905,enden::V,prestati,дӏадерза
906,enden::V,svršiti se,дӏадерза
907,wechseln::V,mijenjati se,хийца
908,aufgehen[Sonne]::V,izići,кхета
909,untergehen[Sonne]::V,zaći,чубуза
910,scheinen[Sonne]::V,sijati,серло яла
911,donnern::V,grmjeti,къекъа
912,wehen::V,duhati,хьекха
913,strömen::V,strujati,эха
914,fließen::V,teći,охьаэха
915,sich drehen::V,obrtati se,хьийза
916,sich drehen::V,vrtjeti se,хьийза
917,schwanken::V,teturati,леста
918,schwanken::V,kolebati se,леста
919,schwingen::V,njihati,лесто
920,schwingen::V,titrati,лесто
921,fallen::V,padati,охьакхета
922,brennen::V,gorjeti,дага
923,rauchen::V,dimiti se,оза
924,regnen::V,kišiti,догlа догlу
925,regnen::V,daždjeti,догlа догlу
926,gefrieren::V,smrznuti se,гӏоро
927,tauen::V,kopnjeti,даша
928,tauen::V,kraviti se,даша
929,schmelzen::V,topiti se,лала
930,trocknen::V,sušiti se,дакъо
931,sieden::V,kipjeti,кхехка
932,sieden::V,ključati,кхехка
933,faulen::V,gnjiti,дахкадала
934,verfaulen::V,sagnjiti,дахкадала
935,reißen::V,otrgnuti se,хеда
936,versinken::V,tonuti,хичудаха
937,versinken::V,propasti,хичудаха
938,vergehen::V,prolaziti,дlаэха
939,erscheinen::V,pojaviti se,схьадала
940,erscheinen::V,pojaviti se,ӏоттадала
941,verschwinden::V,nestati,къайладала
942,verschwinden::V,izgubiti se,къайладала
943,sinken::V,trgnuti,лахдала
944,sinken::V,spustiti se,лахдала
945,abnehmen::V,opasti,
946,zunehmen::V,povećati se,лакхадала
947,steigen::V,uzići,хьаладала
948,steigen::V,nadoći,хьаладала
949,wachsen::V,rasti,кхиа
950,glänzen::V,blistati,лепа
951,glänzen::V,sjati se,лепа
952,funkeln::V,svjetlucati,къега
953,lärmen::V,bučati,гӏовгӏаян
954,lärmen::V,galamiti,гӏовгӏаян
955,läuten::V,zvoniti,детта
956,klingeln::V,zvoniti,дека
957,klirren::V,zvečati,дека
958,brausen::V,hujati,хьаьдда даха
959,rauschen::V,šumiti,леста
960,rauschen::V,šuškati,леста
961,klingen::V,zvučati,дека
962,bellen::V,lajati,лета
963,heulen::V,zavijati,угӏа
964,blasen::V,puhati,хӏуп баха
965,pfeifen::V,fućkati,шок етта
966,schreien::V,vikati,мохь бетта
967,schreien::V,kričati,мохь бетта
968,stöhnen::V,stenjati,узарш дан
969,zittern::V,drhtati,дега
970,zittern::V,trepetati,дега
971,leben::V,živjeti,даха
972,geboren werden::V,roditi se,хила
973,atmen::V,disati,садеӏа
974,trinken::V,piti,мала
975,essen::V,jesti,кхалла
976,schlucken::V,gutati,къурдбан
977,müde werden::V,umoriti se,кӏаддала
978,einschlafen::V,usnuti,наб кхета
979,einschlafen::V,zaspati,наб кхета
980,schlafen::V,spati,вижа
981,schlafen::V,spati,наб ян
982,schlafen::V,spati,дижина хила
983,aufwachen::V,probuditi se,самадала
984,aufstehen::V,ustati,гӏатта
985,sich erholen::V,odmoriti se,садаӏа
986,krank werden::V,oboljeti se,цомгуш хила
987,krank werden::V,razboljeti se,цомгуш хила
988,krank sein::V,bolovati,цомгуш хила
989,schmerzen::V,boljeti,лаза
990,schmerzen::V,boljeti,ӏийжа
991,husten::V,kašljati,йовхарш етта
992,genesen::V,ozdraviti,тадала
993,genesen::V,oporaviti se,тадала
994,sterben::V,umrijeti,дала
995,umkommen::V,skapati,хӏаллакхила
996,sich bewegen::V,gibati se,лела
997,sich bewegen::V,kretati se,лела
998,sich rühren::V,maknuti se,меттахъхьен
999,sich erheben::V,dići se,хьалагlатта
1000,sich setzen::V,sjesti,хаа
1001,hinfallen::V,pasti,дожа
1002,hinfallen::V,pasti,охьакхета
1003,laufen::V,hodati,вада
1004,laufen::V,hodati,хьада
1005,schreiten::V,stupati,болар дан
1006,schreiten::V,stupati,ког баккха
1007,spazierengehen::V,šetati se,доладала
1008,eilen::V,hitati,сихдала
1009,sich beeilen::V,požuriti se,сихдала
1010,sausen::V,juriti,
1011,rennen::V,trčati,дада
1012,springen::V,skakati,ирхкхийсадала
1013,klettern::V,popeti se,тӏедийла
1014,klettern::V,penjati se,тӏедийла
1015,schaukeln::V,ljuljati se,техко
1016,kriechen::V,puzati,такха
1017,kriechen::V,gmizati,такха
1018,schwimmen::V,plivati,некадан
1019,tauchen::V,roniti,чулелха
1020,tauchen::V,gnjuriti,чулелха
1021,rudern::V,veslati,дига лело
1022,rudern::V,veslati,кема лело
1023,fahren::V,voziti se,хахка
1024,fliegen::V,letjeti,тӏемадала
1025,fliegen::V,lijetati,тӏемадала
1026,gehen::V,ići,лeла
1027,weggehen::V,otići,дӏадаха
1028,abfahren::V,krenuti,дӏадаха
1029,abfahren::V,otputovati,дӏадаха
1030,anhalten::V,stati,саца
1031,anhalten::V,zaustaviti,саца
1032,hineingehen::V,ulaziti,чудала
1033,eintreten::V,ući,чудала
1034,kommen::V,doći,кхача
1035,kommen::V,doći,дӏакхача
1036,kommen::V,doći,схьакхача
1037,ankommen::V,stići,кхача
1038,ankommen::V,stići,схьакхача
1039,zurückkommen::V,vratiti se,юхада
1040,zurückkommen::V,povratiti se,юхада
1041,bleiben::V,ostati,диса
1042,warten::V,čekati,хьежа
1043,warten::V,čekati,cобар дан
1044,erwarten::V,očekivati,хьоьжуш ӏан
1045,suchen::V,tražiti,леха
1046,finden::V,naći,каро
1047,versuchen::V,pokušati,дан хьажа
1048,vorbereiten::V,spremiti,кечъян
1049,vorbereiten::V,pripremiti,кечъян
1050,lieben::V,voljeti,деза
1051,mögen::V,voljeti,безамхила
1052,lachen::V,smijati se,дела
1053,rühren::V,taknuti,хьедан
1054,weinen::V,plakati,делха
1055,schimpfen::V,psovati,чехо
1056,sich ärgern::V,ljutiti se,оьгӏазъэха
1057,sich fürchten::V,bojati se,кхера
1058,fürchten::V,bojati se,кхера
1059,fliehen::V,pobjeći,дӏадада
1060,flüchten::V,utjeći,дӏадада
1061,sehen::V,vidjeti,ган
1062,anschauen::V,ogledati,хьажа
1063,anschauen::V,ogledati,хьежа
1064,ansehen::V,gledati,хьовса
1065,hören::V,čuti,хаза
1066,zuhören::V,slušati,ладогӏа
1067,probieren::V,probati,хьажа
1068,riechen::V,osjećati miris,хьожа яха
1069,fühlen::V,osjećati,хаадала
1070,scheinen::V,činiti se,мотта
1071,zu sehen sein::V,biti vidljiv,гуш хила
1072,vernehmen::V,saznati,бартхатта
1073,frieren::V,zima je,гӏоро
1074,tun::V,raditi,дан
1075,können::V,moći,дадала
1076,wollen::V,htjeti,тӏергӏа
1077,anfangen::V,početi,доло
1078,beenden::V,svršiti,довла
1079,beenden::V,dovršiti,довла
1080,aufhören::V,prestati,саца
1081,gelingen::V,uspjeti,кадала
1082,geraten::V,desiti se,хила
1083,öffnen::V,otvoriti,дӏаделла
1084,öffnen::V,otvoriti,схьаделла
1085,schließen::V,zatvoriti,къовла
1086,schließen::V,zatvoriti,дӏачӏагӏа
1087,stellen::V,metnuti,хlотто
1088,stellen::V,postaviti,хlотто
1089,setzen::V,posaditi,дийгӏа
1090,legen::V,polagati,охьадилла
1091,berühren::V,doticati,хьедан
1092,berühren::V,dodirivati,хьедан
1093,verbinden::V,spojiti,вовшахтаса
1094,verbinden::V,zavezati,вовшахтаса
1095,bedecken::V,pokriti,тилла
1096,bedecken::V,pokriti,тӏетаса
1097,aufhängen::V,objesiti,хьалаолла
1098,anzünden::V,upaliti,лато
1099,anzünden::V,zapaliti,лато
1100,aufheben::V,podići,айа
1101,aufheben::V,podignuti,айа
1102,zurücklassen::V,ostaviti,дита
1103,zurücklassen::V,pustiti natrag,дита
1104,verlieren::V,izgubiti,дайа
1105,fallen lassen::V,ispustiti,охьадожо
1106,machen::V,uraditi,дан
1107,machen::V,načiniti,дан
1108,machen::V,napraviti,дан
1109,herstellen::V,proizvesti,дан
1110,bauen::V,graditi,гӏишлоян
1111,reparieren::V,popraviti,тадан
1112,verbessern::V,poboljšati,нисдан
1113,ändern::V,promijeniti,хийца
1114,graben::V,kopati,ахка
1115,graben::V,kopkati,ахка
1116,beugen::V,saviti,сатто
1117,biegen::V,saviti,сатто
1118,biegen::V,sagnuti,сатто
1119,drehen::V,vrtjeti,хьовзо
1120,wenden::V,obrnuti,
1121,umdrehen::V,okrenuti,хьовзo
1122,umdrehen::V,prevŕnuti,хьовзo
1123,heben::V,dizati,айа
1124,heben::V,dizati,хьалаайа
1125,hochheben::V,dignuti,хьалаайа
1126,ergreifen::V,uhvatiti,дӏалаца
1127,ergreifen::V,prihvatiti,дӏалаца
1128,halten::V,držati,латто
1129,drücken::V,pritiskivati,тӏетаӏо
1130,schieben::V,gurati,татта
1131,kratzen::V,česati,мӏараш тийса
1132,kratzen::V,grepsti,мӏараш тийса
1133,lecken::V,lizati,мотт хьекха
1134,beißen::V,ujesti,катoха
1135,beißen::V,gristi,катoха
1136,abreißen::V,otkinuti,схьадаккха
1137,abschneiden::V,odrezati,кхада
1138,binden::V,vezati,дӏадехка
1139,binden::V,vezati,вовшахтаса
1140,stecken::V,turiti,чудахийта
1141,brechen::V,slomiti,кагдан
1142,klopfen::V,lupati,детта
1143,klopfen::V,kucati,детта
1144,hauen::V,tući,етта
1145,hauen::V,udarati,етта
1146,kleben::V,lijepiti,тӏелато
1147,reiben::V,trti,хьекхо
1148,streichen::V,namazati,тlехьакха
1149,schleifen::V,brusiti,ирдан
1150,schneiden::V,rezati,ларга
1151,rütteln::V,drmati,лесто
1152,schütteln::V,tresti,лесто
1153,schwenken::V,mahati,лесто
1154,schütten::V,sipati,дотта
1155,schütten::V,lijevati,дотта
1156,füllen::V,napuniti,дуза
1157,einwickeln::V,umotati,хьарчо
1158,einwickeln::V,zamotati,хьарчо
1159,tragen::V,nositi,дахьа
1160,schleppen::V,tegliti,ийзо
1161,ziehen::V,vući,озо
1162,aufbewahren::V,čuvati,ӏалашдан
1163,werfen::V,bacati,кхосса
1164,fangen::V,loviti,леца
1165,fangen::V,hvatati,леца
1166,packen::V,ščepati,леца
1167,packen::V,zgrabiti,леца
1168,verstecken::V,sakriti,къайладаккха
1169,teilen::V,podijeliti,декъа
1170,schicken::V,slati,дӏадахьийта
1171,bringen::V,donijeti,дан
1172,hinzufügen::V,dodati,тӏетоха
1173,hinzufügen::V,pridati,тӏетоха
1174,bekommen::V,dobiti,даккха
1175,erhalten::V,primiti,даккха
1176,nehmen::V,uzeti,схьаэца
1177,wählen::V,izabrati,харжа
1178,auswählen::V,odabrati,харжа
1179,bewahren::V,sačuvati,lалашдан
1180,behindern::V,smetati,новкъарло ян
1181,verderben::V,pokvariti,талхо
1182,beschädigen::V,oštetiti,дохо
1183,zerbrechen::V,razbiti,дохо
1184,zerbrechen::V,razbiti,кагдан
1185,zerbrechen::V,prelomiti,дохо
1186,zerbrechen::V,prelomiti,кагдан
1187,zerreißen::V,poderati,хадо
1188,zerreißen::V,rastrgnuti,хадо
1189,zerstören::V,razoriti,дохо
1190,zerstören::V,razoriti,кагдан
1191,zerstören::V,razrušiti,дохо
1192,zerstören::V,razrušiti,кагдан
1193,verbrennen::V,spaliti,даго
1194,verbrennen::V,sagorjeti,даго
1195,geben::V,dati,яла
1196,reichen::V,pružiti,дӏадала
1197,reichen::V,pružiti,дӏакховдо
1198,schenken::V,darivati,совгӏат дан
1199,versprechen::V,obećati,ваӏда дан
1200,wünschen::V,željeti,лаа
1201,loben::V,hvaliti,хасто
1202,küssen::V,ljubiti,оба яккха
1203,wiegen::V,njihati,тахка
1204,wiegen::V,ljuljati,тахка
1205,zudecken::V,pokriti,тӏетаса
1206,wecken::V,probuditi,самадаккха
1207,zeigen::V,pokazati,гайта
1208,führen::V,voditi,дига
1209,lehren::V,učiti,ӏамо
1210,unterrichten::V,poučiti,хьеха
1211,aufziehen::V,uzgajati,кхио
1212,leiten::V,upravljati,урхалла дан
1213,antreiben::V,natjeravati,сихдан
1214,lassen::V,dati,-йта
1215,einladen::V,pozvati,кхайкха
1216,vereinigen::V,ujediniti,цхьаьнатоха
1217,besuchen::V,posjetiti,хьажахIотта
1218,treffen::V,sresti,дуьхьалкхета
1219,sich versammeln::V,okupiti se,гулдан
1220,spielen::V,igrati se,ловза
1221,singen::V,pjevati,лакха
1222,tanzen::V,plesati,хелхадала
1223,sich trennen::V,razići se,къаста
1224,verlassen::V,ostaviti,дита
1225,verlassen::V,napustiti,дита
1226,retten::V,spasiti,кӏелхьардаккха
1227,bewachen::V,čuvati,ха дан
1228,bewachen::V,stražariti,ха дан
1229,schützen::V,čuvati,лардан
1230,verteidigen::V,obraniti,лардан
1231,sich schlagen::V,biti se,етта
1232,sich schlagen::V,udariti se,етта
1233,schießen::V,pucati,детта
1234,schießen::V,strijeljati,детта
1235,siegen::V,pobijediti,тола
1236,ärgern::V,ljutiti,оьгӏаздахийта
1237,schlagen::V,biti,тоха
1238,schlagen::V,udariti,тоха
1239,treten::V,šutnuti,мийра тоха
1240,stechen::V,ubosti,ӏотта
1241,stechen::V,ubosti,къовзо
1242,stoßen::V,gurnuti,татта
1243,stehlen::V,ukrasti,лачкъо
1244,stören::V,smetati,новкъарло ян
1245,belästigen::V,smetati,сагатдан
1246,belästigen::V,dosaditi,сагатдан
1247,verbergen::V,skriti,къайладаккха
1248,täuschen::V,obmanuti,ӏexo
1249,betrügen::V,prevarati,ледан
1250,töten::V,ubiti,ден
1251,wohnen::V,stanovati,даха
1252,arbeiten::V,raditi,къахьега
1253,sammeln::V,sabrati,гулдан
1254,pflücken::V,ubrati,даха
1255,jagen::V,loviti,талла
1256,fischen::V,ribati,чӏерий леца
1257,fischen::V,loviti ribu,чӏерий леца
1258,fassen::V,uloviti,лаца
1259,fassen::V,uloviti,схьалаца
1260,hüten::V,pasti,лардан
1261,treiben::V,goniti,лахка
1262,anbinden::V,privezati,дӏадехка
1263,füttern::V,hraniti,хӏума яла
1264,melken::V,musti,оза
1265,hacken::V,sjeckati,
1266,gießen::V,politi,хи тоха
1267,reifen::V,sazreti,хьекъа
1268,zubereiten::V,prigotoviti,кечъян
1269,zubereiten::V,prigotoviti,кхача бан
1270,kochen::V,kuhati,кхача бан
1271,backen::V,peći,датта
1272,braten::V,peći,кхарза
1273,braten::V,pržiti,кхарза
1274,umrühren::V,promiješati,кего
1275,stricken::V,plesti,
1276,nähen::V,šiti,тега
1277,färben::V,obojiti,басардан
1278,reinigen::V,očistiti,цӏандан
1279,reinigen::V,počistiti,цӏандан
1280,waschen::V,prati,йила
1281,waschen::V,prati,йитта
1282,waschen::V,prati,дӏадайа
1283,abwischen::V,otrti,дӏадайа
1284,spülen::V,isprati,хи кхарза
1285,spülen::V,oplakati,хи кхарза
1286,fegen::V,mesti,нуй хьакха
1287,fegen::V,pomesti,нуй хьакха
1288,kehren::V,mesti,нуй хьакха
1289,baden::V,kupati se,лийча
1290,sich waschen::V,umiti se,юьхь йила
1291,sich waschen::V,prati se,юьхь йила
1292,ausziehen::V,svući,духар дӏадаккха
1293,anziehen::V,obući,
1294,sich anziehen::V,obući se,духа
1295,kämmen::V,češljati,ехк хьакха
1296,schmücken::V,uresiti,хаздан
1297,schmücken::V,nakititi,хаздан
1298,sagen::V,reći,ала
1299,sagen::V,kazati,ала
1300,sprechen::V,govoriti,баха
1301,sprechen::V,govoriti,мотт бийца
1302,reden::V,govoriti,къамел дан
1303,reden::V,besjediti,къамел дан
1304,sich unterhalten::V,razgovarati se,къамел дан
1305,fragen::V,pitati,хатта
1306,bitten::V,moliti,деха
1307,erzählen::V,ispričati,дийца
1308,erzählen::V,pripovjediti,дийца
1309,mitteilen::V,saopćiti,хаам бан
1310,nennen::V,nazvati,цӏе яккха
1311,rufen::V,zvati,кхайкха
1312,rufen::V,dozvati,кхайкха
1313,prahlen::V,hvalisati se,куралла ян
1314,prahlen::V,hvalisati se,дозалла дан
1315,übersetzen::V,prevesti,гоч дан
1316,denken::V,misliti,ойла ян
1317,glauben::V,vjerovati,теша
1318,bemerken::V,zapaziti,ган
1319,bemerken::V,primijetiti,ган
1320,erkennen::V,prepoznati,довза
1321,begreifen::V,pojmiti,кхета
1322,begreifen::V,shvatiti,кхета
1323,verstehen::V,razabrati,кхета
1324,lernen::V,učiti se,деша
1325,wissen::V,znati,хаа
1326,sich erinnern an::V,sjetiti se,дагадан
1327,vergessen::V,zaboraviti,дицдала
1328,messen::V,mjeriti,дуста
1329,zählen::V,brojiti,дагардан
1330,rechnen::V,računati,лара
1331,lesen::V,čitati,еша
1332,malen::V,slikati,сурт дилла
1333,zeichnen::V,crtati,сурт дилла
1334,schreiben::V,pisati,яздан
1335,besitzen::V,imati,доладан
1336,besitzen::V,posjedovati,доладан
1337,kaufen::V,kupiti,эца
1338,verkaufen::V,prodati,дохка
1339,verkaufen::V,raspačati,дохка
1340,bezahlen::V,platiti,мах бала
1341,zahlen::V,plaćati,мах бала
1342,beherrschen::V,vladati,собаре хила
1343,beherrschen::V,gospodariti,собаре хила
1344,ertragen::V,trpjeti,лан
1345,ertragen::V,trpjeti,сатоха
1346,ertragen::V,trpjeti,садетта
1347,ertragen::V,podnijeti,лан
1348,ertragen::V,podnijeti,сатоха
1349,ertragen::V,podnijeti,садетта
1350,Gehirn::N,,хье
