,Concept_ID,ar,pt
821,hierhin::ADV,إلى هنا,para cá
822,von hier::ADV,من هنا,daqui
823,dort::ADV,هناك,lá
824,dort::ADV,هناك,ali
825,dorthin::ADV,إلى هناك,lá
826,dorthin::ADV,إلى هناك,para lá
827,geradeaus::ADV,إلى الأمام,em frente
828,vorwärts::ADV,إلى الأمام,avante
829,rückwärts::ADV,إلى الوراء,para trás
830,zurück::ADV,عودا,atrás
831,zurück::ADV,إلى الخلف,atrás
832,unten::ADV,تحت,debaixo
833,unten::ADV,تحت,em baixo
834,unten::ADV,في الأسفل,debaixo
835,unten::ADV,في الأسفل,em baixo
836,hinab::ADV,إلى تحت,para baixo
837,oben::ADV,فوق,em cima
838,oben::ADV,في الأعلى,em cima
839,hinauf::ADV,إلى فوق,para cima
840,hinauf::ADV,إلى الأعلى,para cima
841,überall::ADV,في كل مكان,em toda parte
842,nicht::ADV,لا,não
843,nicht::ADV,لم,não
844,ein wenig::ADV,قليلا,um pouco
845,ein wenig::ADV,قليلا,um bocado
846,kaum::ADV,كاد لا,apenas
847,sehr::ADV,جدا,muito
848,sehr::ADV,كثيرا,muito
849,so::ADV,كذا,tão
850,so::ADV,كذا,assim
851,so::ADV,كذلك,tão
852,so::ADV,كذلك,assim
853,noch::ADV,ما زال,ainda
854,nur::ADV,فقط,só
855,nur::ADV,فقط,apenas
856,nur::ADV,فقط,somente
857,schon::ADV,قد,já
858,wieder::ADV,من جديد,outra vez
859,wieder::ADV,مرة أخرى,outra vez
860,vergebens::ADV,عبثا,em vão
861,vor::PRP,أمام,diante de
862,hinter::PRP,خلف,atrás de
863,hinter::PRP,وراء,atrás de
864,unter::PRP,تحت,sob
865,unter::PRP,تحت,debaixo de
866,durch::PRP,عبر,por
867,durch::PRP,عبر,através de
868,durch::PRP,خلال,por
869,durch::PRP,خلال,através de
870,neben::PRP,جنب,junto de
871,neben::PRP,جنب,ao lado de
872,neben::PRP,بجانب,junto de
873,neben::PRP,بجانب,ao lado de
874,zwischen::PRP,بين,entre
875,wegen::PRP,بسبب,por
876,wegen::PRP,بسبب,por causa de
877,dies::PRN,هذا,isto
878,das::PRN,ذلك,isso
879,das::PRN,ذلك,aquilo
880,alles::PRN,الكل,todo
881,ich::PRN,أنا,eu
882,du::PRN,أنت,tu
883,er::PRN,هو,ele
884,wir::PRN,نحن,nós
885,ihr::PRN,أنتم,vós
886,ihr::PRN,أنتم,vocês
887,ihr::PRN,أنتن,vós
888,ihr::PRN,أنتن,vocês
889,sie::PRN,هم,eles
890,sie::PRN,هن,eles
891,was::FPRN,ما,quê
892,wer::FPRN,من,quem
893,wo::FADV,أين,onde
894,wohin::FADV,إلى أين,aonde
895,wohin::FADV,إلى أين,para onde
896,wie::FADV,كيف,como
897,warum::FADV,لماذا,porquê
898,warum::FADV,لماذا,por que
899,wieviel::FNUM,كم,quanto
900,eins::NUM,واحد,um
901,zwei::NUM,اثنين,dois
902,drei::NUM,ثلاثة,três
903,vier::NUM,أربعة,quatro
904,fünf::NUM,خمسة,cinco
905,sechs::NUM,ستة,seis
906,sieben::NUM,سبعة,sete
907,acht::NUM,ثمانية,oito
908,neun::NUM,تسعة,nove
909,zehn::NUM,عشرة,dez
910,elf::NUM,أحد عشر,onze
911,zwölf::NUM,اثنا عشر,doze
912,zwanzig::NUM,عشرون,vinte
913,dreißig::NUM,ثلاثون,trinta
914,vierzig::NUM,أربعون,quarenta
915,fünfzig::NUM,خمسون,cinquenta
916,sechzig::NUM,ستون,sessenta
917,siebzig::NUM,سبعون,setenta
918,achtzig::NUM,ثمانون,oitenta
919,neunzig::NUM,تسعون,noventa
920,hundert::NUM,مئة,cem
921,hundert::NUM,مئة,cento
922,tausend::NUM,ألف,mil
923,und::CNJ,و,e
924,oder::CNJ,أو,ou
925,stehen::V,وقف,estar em pé
926,sitzen::V,جلس,estar sentado
927,liegen::V,رقد,jazer
928,liegen::V,رقد,estar deitado
929,hängen::V,تعلق,pender
930,hängen::V,تعلق,estar pendurado
931,werden::V,صار,tornar-se
932,werden::V,أصبح,tornar-se
933,passieren::V,حدث,acontecer
934,beginnen::V,ابتدأ,começar
935,enden::V,انتهى,acabar
936,enden::V,انتهى,terminar
937,wechseln::V,تغير,variar
938,wechseln::V,تغير,alternar
939,aufgehen[Sonne]::V,شرق,nascer
940,untergehen[Sonne]::V,غرب,pôr-se
941,scheinen[Sonne]::V,أضاء,brilhar
942,donnern::V,رعد,trovejar
943,wehen::V,هب,soprar
944,strömen::V,جرى,correr
945,fließen::V,سال,fluir
946,sich drehen::V,دار,girar
947,schwanken::V,ترنح,oscilar
948,schwingen::V,ترجح,vibrar
949,fallen::V,سقط,cair
950,brennen::V,احترق,arder
951,rauchen::V,دخن,fumegar
952,regnen::V,أمطر,chover
953,gefrieren::V,تجمد,gelar
954,gefrieren::V,تجمد,congelar
955,tauen::V,ذاب,derreter
956,tauen::V,ذاب,descongelar
957,schmelzen::V,ذاب,fundir-se
958,trocknen::V,نشف,secar
959,sieden::V,غلى,ferver
960,faulen::V,فسد,estragar-se
961,verfaulen::V,تعفن,apodrecer
962,reißen::V,انقطع,romper-se
963,versinken::V,غرق,afundar-se
964,vergehen::V,مضى,passar
965,erscheinen::V,لاح,aparecer
966,erscheinen::V,ظهر,aparecer
967,verschwinden::V,غاب,desaparecer
968,sinken::V,هبط,descer
969,abnehmen::V,نقص,diminuir
970,abnehmen::V,نقص,decrescer
971,zunehmen::V,ازداد,crescer
972,zunehmen::V,ازداد,aumentar
973,steigen::V,صعد,subir
974,steigen::V,ارتفع,subir
975,wachsen::V,نما,crescer
976,wachsen::V,نبت,crescer
977,glänzen::V,لمع,brilhar
978,funkeln::V,تلألأ,cintilar
979,lärmen::V,ضج,fazer barulho
980,lärmen::V,صخب,fazer barulho
981,läuten::V,قرع,chocalhar
982,klingeln::V,دق,tocar
983,klirren::V,قعقع,tinir
984,brausen::V,عج,bramar
985,rauschen::V,حف,murmurar
986,rauschen::V,حف,rumorejar
987,klingen::V,رن,soar
988,bellen::V,نبح,ladrar
989,heulen::V,عوى,uivar
990,blasen::V,نفخ,soprar
991,pfeifen::V,صفر,assobiar
992,schreien::V,صرخ,gritar
993,stöhnen::V,أن,gemer
994,zittern::V,ارتعش,tremer
995,leben::V,عاش,viver
996,geboren werden::V,ولد,nascer
997,atmen::V,تنفس,respirar
998,trinken::V,شرب,beber
999,essen::V,أكل,comer
1000,schlucken::V,جرع,engolir
1001,müde werden::V,تعب,cansar-se
1002,einschlafen::V,نام,adormecer
1003,schlafen::V,نام,dormir
1004,aufwachen::V,استيقظ,acordar
1005,aufstehen::V,قام,levantar-se
1006,sich erholen::V,استجم,descansar
1007,krank werden::V,مرض,adoecer
1008,krank werden::V,مرض,ficar doente
1009,krank sein::V,مرض,estar doente
1010,schmerzen::V,آلم,doer
1011,husten::V,كح,tossir
1012,husten::V,سعل,tossir
1013,genesen::V,نقه,convalescer
1014,sterben::V,مات,morrer
1015,umkommen::V,هلك,perecer
1016,sich bewegen::V,تحرك,mover-se
1017,sich rühren::V,تحرك,mexer-se
1018,sich erheben::V,قام,levantar-se
1019,sich setzen::V,جلس,sentar-se
1020,hinfallen::V,وقع,cair
1021,laufen::V,مشى,andar
1022,laufen::V,مشى,caminhar
1023,schreiten::V,خطا,andar
1024,schreiten::V,خطا,caminhar
1025,spazierengehen::V,تنزه,passear
1026,eilen::V,عجل,apressar-se
1027,sich beeilen::V,استعجل,apressar-se
1028,sich beeilen::V,استعجل,despachar-se
1029,sausen::V,أسرع,correr
1030,rennen::V,عدا,correr
1031,rennen::V,ركض,correr
1032,springen::V,قفز,saltar
1033,klettern::V,تسلق,trepar
1034,schaukeln::V,تأرجح,baloiçar
1035,kriechen::V,دب,rastejar
1036,kriechen::V,دب,arrastar-se
1037,kriechen::V,زحف,rastejar
1038,kriechen::V,زحف,arrastar-se
1039,schwimmen::V,سبح,nadar
1040,tauchen::V,غطس,mergulhar
1041,rudern::V,جذف,remar
1042,fahren::V,ركب,ir
1043,fahren::V,سافر,ir
1044,fliegen::V,طار,voar
1045,gehen::V,سار,ir
1046,gehen::V,سار,andar
1047,gehen::V,ذهب,ir
1048,gehen::V,ذهب,andar
1049,weggehen::V,ذهب,partir
1050,weggehen::V,ذهب,ir-se embora
1051,weggehen::V,انصرف,partir
1052,weggehen::V,انصرف,ir-se embora
1053,abfahren::V,رحل,sair
1054,abfahren::V,رحل,partir
1055,anhalten::V,توقف,parar
1056,hineingehen::V,دخل,entrar
1057,eintreten::V,دخل,entrar
1058,kommen::V,أتى,vir
1059,kommen::V,جاء,vir
1060,ankommen::V,وصل,chegar
1061,zurückkommen::V,عاد,voltar
1062,zurückkommen::V,عاد,regressar
1063,zurückkommen::V,رجع,voltar
1064,zurückkommen::V,رجع,regressar
1065,bleiben::V,مكث,ficar
1066,bleiben::V,مكث,permanecer
1067,warten::V,انتظر,esperar
1068,erwarten::V,ترقب,esperar
1069,erwarten::V,ترقب,aguardar
1070,erwarten::V,انتظر,esperar
1071,erwarten::V,انتظر,aguardar
1072,suchen::V,بحث,buscar
1073,suchen::V,بحث,procurar
1074,finden::V,وجد,achar
1075,finden::V,وجد,encontrar
1076,versuchen::V,حاول,tentar
1077,vorbereiten::V,أعد,preparar
1078,vorbereiten::V,حضر,preparar
1079,lieben::V,أحب,amar
1080,lieben::V,أحب,querer
1081,mögen::V,أحب,gostar de
1082,lachen::V,ضحك,rir
1083,lachen::V,ضحك,rir-se
1084,rühren::V,أثر,comover
1085,weinen::V,بكى,chorar
1086,schimpfen::V,سب,ralhar
1087,schimpfen::V,شتم,ralhar
1088,sich ärgern::V,زعل,zangar-se
1089,sich fürchten::V,هاب,ter medo de
1090,sich fürchten::V,هاب,ter receio de
1091,fürchten::V,خاف,temer
1092,fürchten::V,خاف,recear
1093,fürchten::V,خشي,temer
1094,fürchten::V,خشي,recear
1095,fliehen::V,هرب,fugir
1096,flüchten::V,فر,refugiar-se
1097,sehen::V,رأى,ver
1098,anschauen::V,نظر,olhar
1099,ansehen::V,نظر,mirar
1100,hören::V,سمع,ouvir
1101,zuhören::V,أصغى,escutar
1102,probieren::V,ذاق,provar
1103,probieren::V,ذاق,saborear
1104,riechen::V,شم,cheirar
1105,riechen::V,استنشق,cheirar
1106,fühlen::V,شعر,sentir
1107,scheinen::V,ظهر,parecer
1108,zu sehen sein::V,ظهر,estar à vista
1109,vernehmen::V,سمع,ouvir
1110,frieren::V,بردان,ter frio
1111,tun::V,فعل,fazer
1112,können::V,قدر,saber
1113,können::V,استطاع,saber
1114,wollen::V,شاء,querer
1115,wollen::V,أراد,querer
1116,anfangen::V,بدأ,iniciar
1117,beenden::V,أنهى,acabar
1118,beenden::V,أنهى,terminar
1119,aufhören::V,توقف,cessar
1120,aufhören::V,توقف,desistir
1121,aufhören::V,انقطع,cessar
1122,aufhören::V,انقطع,desistir
1123,gelingen::V,نجح,sair bem
1124,gelingen::V,نجح,dar bom resultado
1125,geraten::V,طلع,sair
1126,geraten::V,طلع,dar resultado
1127,öffnen::V,فتح,abrir
1128,schließen::V,أغلق,fechar
1129,stellen::V,وضع,pôr
1130,stellen::V,وضع,colocar
1131,stellen::V,أقام,pôr
1132,stellen::V,أقام,colocar
1133,setzen::V,أجلس,pôr
1134,setzen::V,أجلس,meter
1135,legen::V,وضع,pôr
1136,legen::V,وضع,meter
1137,berühren::V,مس,tocar
1138,berühren::V,لمس,tocar
1139,verbinden::V,ربط,unir
1140,verbinden::V,ربط,ligar
1141,verbinden::V,وصل,unir
1142,verbinden::V,وصل,ligar
1143,bedecken::V,غطى,cobrir
1144,aufhängen::V,علق,pendurar
1145,anzünden::V,أوقد,acender
1146,aufheben::V,لقط,apanhar
1147,aufheben::V,لقط,levantar
1148,zurücklassen::V,ترك,deixar
1149,verlieren::V,فقد,perder
1150,fallen lassen::V,أسقط,deixar cair
1151,machen::V,فعل,fazer
1152,herstellen::V,صنع,produzir
1153,herstellen::V,أنتج,produzir
1154,bauen::V,بنى,edificar
1155,bauen::V,بنى,construir
1156,bauen::V,شيد,edificar
1157,bauen::V,شيد,construir
1158,reparieren::V,صلح,reparar
1159,reparieren::V,صلح,consertar
1160,verbessern::V,صحح,melhorar
1161,ändern::V,غير,mudar
1162,ändern::V,غير,alterar
1163,graben::V,حفر,cavar
1164,beugen::V,ثنى,curvar
1165,beugen::V,أحنى,curvar
1166,biegen::V,لوى,vergar
1167,drehen::V,أدار,girar
1168,drehen::V,دور,girar
1169,wenden::V,قلب,virar
1170,wenden::V,قلب,voltar
1171,umdrehen::V,قلب,virar
1172,umdrehen::V,قلب,revolver
1173,heben::V,رفع,levantar
1174,hochheben::V,رفع,erguer
1175,hochheben::V,رفع,levantar
1176,ergreifen::V,مسك,apanhar
1177,halten::V,مسك,segurar
1178,drücken::V,ضغط,apertar
1179,schieben::V,حرك,empurrar
1180,kratzen::V,خدش,raspar
1181,lecken::V,لعق,lamber
1182,beißen::V,عض,morder
1183,abreißen::V,قلع,arrancar
1184,abschneiden::V,قطع,talhar
1185,binden::V,ربط,ligar
1186,stecken::V,دس,meter
1187,stecken::V,دس,enfiar
1188,brechen::V,كسر,romper
1189,brechen::V,كسر,quebrar
1190,klopfen::V,طرق,bater
1191,hauen::V,ضرب,bater
1192,kleben::V,ألصق,colar
1193,reiben::V,حك,esfregar
1194,streichen::V,نشر,barrar
1195,schleifen::V,سن,afiar
1196,schneiden::V,قطع,cortar
1197,rütteln::V,رج,sacudir
1198,schütteln::V,هز,abanar
1199,schütteln::V,هز,sacudir
1200,schwenken::V,لوح,agitar
1201,schütten::V,صب,deitar
1202,füllen::V,ملأ,encher
1203,einwickeln::V,لف,envolver
1204,einwickeln::V,لف,embrulhar
1205,tragen::V,حمل,levar
1206,tragen::V,حمل,trazer
1207,schleppen::V,سحب,arrastar
1208,ziehen::V,سحب,puxar
1209,aufbewahren::V,حفظ,guardar
1210,aufbewahren::V,حفظ,conservar
1211,werfen::V,رمى,lançar
1212,werfen::V,ألقى,lançar
1213,fangen::V,التقط,apanhar
1214,packen::V,مسك,agarrar
1215,verstecken::V,خبأ,esconder
1216,teilen::V,قسم,partir
1217,teilen::V,قسم,dividir
1218,schicken::V,بعث,enviar
1219,schicken::V,أرسل,enviar
1220,bringen::V,جلب,trazer
1221,hinzufügen::V,أضاف,acrescentar
1222,bekommen::V,حصل,obter
1223,erhalten::V,استلم,receber
1224,nehmen::V,أخذ,tomar
1225,wählen::V,اختار,eleger
1226,wählen::V,اختار,escolher
1227,auswählen::V,انتقى,escolher
1228,auswählen::V,انتقى,seleccionar
1229,bewahren::V,حافظ,guardar
1230,bewahren::V,حافظ,conservar
1231,behindern::V,عاق,impedir
1232,verderben::V,أفسد,estragar
1233,verderben::V,أفسد,corromper
1234,beschädigen::V,أضر,danificar
1235,zerbrechen::V,كسر,romper
1236,zerbrechen::V,كسر,quebrar
1237,zerreißen::V,مزق,rasgar
1238,zerstören::V,دمر,destruir
1239,verbrennen::V,حرق,queimar
1240,geben::V,أعطى,dar
1241,reichen::V,ناول,passar
1242,schenken::V,وهب,oferecer
1243,versprechen::V,وعد,prometer
1244,wünschen::V,تمنى,desejar
1245,loben::V,مدح,louvar
1246,küssen::V,قبل,beijar
1247,wiegen::V,هدهد,embalar
1248,zudecken::V,غطى,tapar
1249,zudecken::V,غطى,cobrir
1250,wecken::V,أيقظ,acordar
1251,wecken::V,أيقظ,despertar
1252,zeigen::V,أرى,mostrar
1253,führen::V,دل,guiar
1254,führen::V,دل,conduzir
1255,lehren::V,علم,ensinar
1256,unterrichten::V,علم,instruir
1257,aufziehen::V,ربى,criar
1258,leiten::V,دل,dirigir
1259,leiten::V,دل,conduzir
1260,leiten::V,أدار,dirigir
1261,leiten::V,أدار,conduzir
1262,antreiben::V,حث,impelir
1263,lassen::V,حدا,fazer
1264,einladen::V,دعا,convidar
1265,vereinigen::V,وحد,unir
1266,vereinigen::V,وحد,reunir
1267,besuchen::V,زار,ir ver
1268,besuchen::V,زار,visitar
1269,treffen::V,قابل,encontrar
1270,sich versammeln::V,اجتمع,reunir-se
1271,spielen::V,لعب,jogar
1272,spielen::V,لعب,brincar
1273,singen::V,غنى,cantar
1274,tanzen::V,رقص,bailar
1275,sich trennen::V,افترق,apartar-se
1276,verlassen::V,ترك,deixar
1277,verlassen::V,ترك,abandonar
1278,retten::V,نجى,salvar
1279,retten::V,أنقذ,salvar
1280,bewachen::V,حرس,vigiar
1281,bewachen::V,حرس,guardar
1282,schützen::V,حمى,proteger
1283,verteidigen::V,دافع,defender
1284,sich schlagen::V,تضارب,brigar
1285,sich schlagen::V,تضارب,bater-se
1286,schießen::V,أطلق,disparar
1287,siegen::V,انتصر,vencer
1288,ärgern::V,أزعل,irritar
1289,ärgern::V,أزعل,aborrecer
1290,schlagen::V,ضرب,bater
1291,treten::V,رفس,pisar
1292,stechen::V,شك,picar
1293,stoßen::V,دفع,empurrar
1294,stehlen::V,سرق,furtar
1295,stören::V,ضايق,perturbar
1296,belästigen::V,أزعج,incomodar
1297,belästigen::V,أزعج,importunar
1298,verbergen::V,كتم,ocultar
1299,verbergen::V,كتم,esconder
1300,täuschen::V,خدع,iludir
1301,täuschen::V,خدع,enganar
1302,betrügen::V,غش,burlar
1303,betrügen::V,غش,enganar
1304,töten::V,قتل,matar
1305,wohnen::V,سكن,morar
1306,arbeiten::V,عمل,trabalhar
1307,arbeiten::V,اشتغل,trabalhar
1308,sammeln::V,جمع,recolher
1309,sammeln::V,جمع,coleccionar
1310,pflücken::V,جنى,colher
1311,pflücken::V,قطف,colher
1312,jagen::V,صاد,caçar
1313,fischen::V,اصطاد,pescar
1314,fassen::V,قبض,apanhar
1315,hüten::V,رعى,guardar
1316,treiben::V,ساق,conduzir
1317,anbinden::V,ربط,atar
1318,füttern::V,علف,dar de comer a
1319,melken::V,حلب,ordenhar
1320,hacken::V,فرم,rachar
1321,gießen::V,سقى,regar
1322,reifen::V,نضج,amadurecer
1323,zubereiten::V,حضر,preparar
1324,kochen::V,طبخ,cozer
1325,backen::V,خبز,cozer
1326,braten::V,قلى,assar
1327,braten::V,قلى,fritar
1328,braten::V,حمر,assar
1329,braten::V,حمر,fritar
1330,umrühren::V,قلب,remexer
1331,stricken::V,حاك,tricotar
1332,stricken::V,حاك,fazer malha
1333,nähen::V,خاط,coser
1334,nähen::V,خاط,costurar
1335,färben::V,صبغ,tingir
1336,färben::V,صبغ,colorir
1337,färben::V,لون,tingir
1338,färben::V,لون,colorir
1339,reinigen::V,نظف,limpar
1340,reinigen::V,نظف,purificar
1341,waschen::V,غسل,lavar
1342,abwischen::V,مسح,limpar
1343,abwischen::V,مسح,esfregar
1344,spülen::V,شطف,lavar
1345,spülen::V,شطف,enxaguar
1346,fegen::V,كنس,varrer
1347,kehren::V,كنس,varrer
1348,baden::V,استحم,banhar
1349,baden::V,استحم,tomar banho
1350,sich waschen::V,اغتسل,lavar-se
1351,ausziehen::V,خلع,despir
1352,anziehen::V,لبس,vestir
1353,sich anziehen::V,اكتسى,vestir-se
1354,kämmen::V,مشط,pentear
1355,schmücken::V,زين,adornar
1356,sagen::V,قال,dizer
1357,sprechen::V,تكلم,falar
1358,reden::V,تكلم,falar
1359,sich unterhalten::V,تحادث,conversar
1360,fragen::V,سأل,perguntar
1361,bitten::V,رجا,pedir
1362,erzählen::V,حكي,contar
1363,mitteilen::V,بلغ,comunicar
1364,mitteilen::V,بلغ,participar
1365,nennen::V,سمى,nomear
1366,nennen::V,سمى,apelidar
1367,rufen::V,نادى,chamar
1368,prahlen::V,فشر,gabar-se
1369,prahlen::V,فشر,vangloriar-se
1370,prahlen::V,تفاخر,gabar-se
1371,prahlen::V,تفاخر,vangloriar-se
1372,übersetzen::V,ترجم,traduzir
1373,denken::V,فكر,pensar
1374,glauben::V,اعتقد,crer
1375,bemerken::V,لاحظ,notar
1376,bemerken::V,لاحظ,observar
1377,erkennen::V,عرف,reconhecer
1378,begreifen::V,فهم,apreender
1379,begreifen::V,فهم,compreender
1380,begreifen::V,أدرك,apreender
1381,begreifen::V,أدرك,compreender
1382,verstehen::V,فهم,entender
1383,verstehen::V,فهم,compreender
1384,lernen::V,درس,aprender
1385,wissen::V,علم,saber
1386,sich erinnern an::V,تذكر,lembrar-se de
1387,sich erinnern an::V,تذكر,recordar-se de
1388,vergessen::V,نسي,esquecer
1389,messen::V,قاس,medir
1390,zählen::V,عد,contar
1391,zählen::V,أحصى,contar
1392,rechnen::V,حسب,calcular
1393,lesen::V,قرأ,ler
1394,malen::V,صور,pintar
1395,zeichnen::V,رسم,desenhar
1396,schreiben::V,كتب,escrever
1397,besitzen::V,حاز,possuir
1398,besitzen::V,ملك,possuir
1399,kaufen::V,اشترى,comprar
1400,verkaufen::V,باع,vender
1401,bezahlen::V,دفع,pagar
1402,zahlen::V,سدد,pagar
1403,beherrschen::V,حكم,imperar
1404,ertragen::V,أطاق,suportar
1405,ertragen::V,تحمل,suportar
