,Concept_ID,ro,udm
819,ehemalig::A,fost,азьвылэз
820,ehemalig::A,anterior,азьвылэз
821,alt[Lebewesen]::A,bătrîn,пересь
822,jung::A,tânăr,егит
823,jung::A,tânăr,пинал
824,arm::A,sărac,начар
825,arm::A,sărac,куанер
826,arm::A,sărman,начар
827,arm::A,sărman,куанер
828,reich::A,avut,узыр
829,reich::A,bogat,узыр
830,bekannt::A,cunoscut,тодмо
831,berühmt::A,renumit,дано
832,fremd::A,străin,ят
833,verschieden::A,diferit,пӧртэм
834,verschieden::A,deosebit,пӧртэм
835,nah::A,apropiat,матысь
836,fern::A,departe,кыдёкысь
837,linker::A,stâng,паллян
838,rechter::A,drept,бур
839,rechter::A,drept,бурпал
840,anderer::A,alt,мукет
841,erster::A,prim,нырысетӥез
842,zweiter::A,al doilea,кыктэтӥез
843,dritter::A,treilea,кунньметӥез
844,letzter::A,final,берло
845,letzter::A,final,берпум
846,allein::ADV,singur,огназ
847,auf einmal::ADV,dintrodată,огдыре
848,zusammen::ADV,împreună,ӵош
849,zusammen::ADV,împreună,валче
850,lange::ADV,îndelung,кема
851,lange::ADV,mult timp,кема
852,plötzlich::ADV,deodată,мапламтэ шорысь
853,plötzlich::ADV,pe neașteptate,мапламтэ шорысь
854,sofort::ADV,imediat,али ик
855,sofort::ADV,numaidecît,али ик
856,später::ADV,mai apoi,бергес
857,später::ADV,mai apoi,берлогес
858,später::ADV,mai târziu,бергес
859,später::ADV,mai târziu,берлогес
860,jetzt::ADV,acum,али
861,jetzt::ADV,acum,табере
862,heute::ADV,azi,туннэ
863,heute::ADV,astăzi,туннэ
864,morgen::ADV,mâine,ӵуказе
865,bald::ADV,curând,ӝоген
866,dann::ADV,apoi,берло
867,gestern::ADV,ieri,толон
868,einst::ADV,odată,огпол
869,einst::ADV,odată,одӥг пол
870,einst::ADV,odinioară,огпол
871,einst::ADV,odinioară,одӥг пол
872,damals::ADV,atunci,соку
873,damals::ADV,pe atunci,соку
874,danach::ADV,după aceasta,собере
875,vorher::ADV,mai întâi,азьло
876,vorher::ADV,mai întâi,азьвыл
877,vorher::ADV,în prealabil,азьло
878,vorher::ADV,în prealabil,азьвыл
879,zuerst::ADV,întâi,азьло
880,zuerst::ADV,în primul rând,азьло
881,einmal::ADV,odată,огпол
882,manchmal::ADV,uneori,куддыръя
883,manchmal::ADV,câteodată,куддыръя
884,oft::ADV,des,ӵем
885,oft::ADV,deseori,ӵем
886,immer::ADV,mereu,пыр
887,immer::ADV,mereu,котьку
888,immer::ADV,întotdeauna,пыр
889,immer::ADV,întotdeauna,котьку
890,niemals::ADV,niciodată,уз ноку
891,hier::ADV,aci,татын
892,hier::ADV,aici,татын
893,hierhin::ADV,încoace,татчы
894,von hier::ADV,de aici,татысь
895,dort::ADV,acolo,отӥ
896,dort::ADV,acolo,отын
897,dorthin::ADV,dincolo,отчы
898,geradeaus::ADV,drept înainte,меӵак
899,vorwärts::ADV,înainte,азьлань
900,rückwärts::ADV,îndărăt,берлань
901,zurück::ADV,înapoi,берен
902,zurück::ADV,înapoi,берлань
903,unten::ADV,jos,улын
904,unten::ADV,dedesubt,улын
905,hinab::ADV,în jos,улэ
906,hinab::ADV,de vale,улэ
907,oben::ADV,sus,вылын
908,oben::ADV,sus,вылӥын
909,oben::ADV,deasupra,вылын
910,oben::ADV,deasupra,вылӥын
911,hinauf::ADV,în sus,вылэ
912,hinauf::ADV,în sus,вылӥе
913,hinauf::ADV,în sus,выллань
914,überall::ADV,peste tot,котькытын
915,überall::ADV,peste tot,пасьтана
916,überall::ADV,pretutindeni,котькытын
917,überall::ADV,pretutindeni,пасьтана
918,nicht::ADV,nu,уз
919,ein wenig::ADV,puțin,ичи
920,ein wenig::ADV,puțin,ӧжыт
921,ein wenig::ADV,puțin,огшап
922,kaum::ADV,cu greu,муртса
923,kaum::ADV,cu anevoie,муртса
924,sehr::ADV,mult,туж
925,sehr::ADV,mult,лекос
926,sehr::ADV,foarte,туж
927,sehr::ADV,foarte,лекос
928,so::ADV,așa,озьы
929,so::ADV,așa,тазьы
930,so::ADV,atât,озьы
931,so::ADV,atât,тазьы
932,noch::ADV,încă,на
933,nur::ADV,doar,гинэ
934,schon::ADV,și,ни
935,schon::ADV,și,ини
936,schon::ADV,deja,ни
937,schon::ADV,deja,ини
938,wieder::ADV,iar,нош
939,wieder::ADV,iar,кайта
940,wieder::ADV,iarăși,нош
941,wieder::ADV,iarăși,кайта
942,vergebens::ADV,în zadar,юнме
943,vor::PRP,înainte de,азьын
944,hinter::PRP,după,берын
945,hinter::PRP,după,бӧрсьы
946,hinter::PRP,în spatele,берын
947,hinter::PRP,în spatele,бӧрсьы
948,unter::PRP,sub,улын
949,durch::PRP,prin,пыр
950,durch::PRP,prin,пыртӥ
951,neben::PRP,lângă,бордын
952,neben::PRP,alături de,бордын
953,zwischen::PRP,între,вискын
954,zwischen::PRP,dintre,вискын
955,wegen::PRP,pentru,сэрен
956,dies::PRN,acesta,та
957,das::PRN,asta,со
958,alles::PRN,tot,ваньмыз
959,ich::PRN,eu,мон
960,du::PRN,tu,тон
961,er::PRN,el,со
962,er::PRN,dânsul,со
963,wir::PRN,noi,ми
964,ihr::PRN,voi,тӥ
965,sie::PRN,ei,соос
966,sie::PRN,dânșii,соос
967,was::FPRN,ce,ма
968,wer::FPRN,cine,кин
969,wo::FADV,unde,кытын
970,wohin::FADV,încotro,кытчы
971,wie::FADV,cum,кызьы
972,warum::FADV,de ce,малы
973,warum::FADV,pentru ce,малы
974,wieviel::FNUM,cât,кӧня
975,eins::NUM,unu,одӥг
976,zwei::NUM,doi,кык
977,drei::NUM,trei,куинь
978,vier::NUM,patru,ньыль
979,fünf::NUM,cinci,вить
980,sechs::NUM,șase,куать
981,sieben::NUM,șapte,сизьым
982,acht::NUM,opt,тямыс
983,neun::NUM,nouă,укмыс
984,zehn::NUM,zece,дас
985,elf::NUM,unsprezece,дас одӥг
986,zwölf::NUM,douăsprezece,дас кык
987,zwanzig::NUM,douăzeci,кызь
988,dreißig::NUM,treizeci,куамын
989,vierzig::NUM,patruzeci,ньыльдон
990,fünfzig::NUM,cincizeci,витьтон
991,sechzig::NUM,șaizeci,куатьтон
992,siebzig::NUM,șaptezeci,сизьымдон
993,achtzig::NUM,optzeci,тямыстон
994,neunzig::NUM,nouăzeci,укмыстон
995,hundert::NUM,sută,сю
996,tausend::NUM,mie,сюрс
997,und::CNJ,și,и
998,und::CNJ,și,но
999,oder::CNJ,ori,яке
1000,stehen::V,sta,сылыны
1001,sitzen::V,ședea,пукыны
1002,liegen::V,zăcea,кылльыны
1003,liegen::V,fi culcat,кылльыны
1004,hängen::V,atârna,ошкыса улыны
1005,werden::V,deveni,луыны
1006,werden::V,se face,луыны
1007,passieren::V,se întâmpla,луыны
1008,beginnen::V,începe,кутскыны
1009,enden::V,se sfârși,бырыны
1010,enden::V,se termina,бырыны
1011,wechseln::V,se schimba,воштӥськыны
1012,aufgehen[Sonne]::V,răsări,ӝужаны
1013,untergehen[Sonne]::V,apune,пуксьыны
1014,scheinen[Sonne]::V,străluci,пиштыны
1015,scheinen[Sonne]::V,străluci,чиляны
1016,donnern::V,tuna,гудыръяны
1017,wehen::V,bate,пелляськыны
1018,strömen::V,curge în șiroaie,киськыны
1019,strömen::V,curge în șiroaie,исьтӥськыны
1020,fließen::V,curge,бызьыны
1021,sich drehen::V,se învârti,берганы
1022,schwanken::V,se clătina,вошъяськыны
1023,schwingen::V,vibra,шонаськыны
1024,schwingen::V,flutura,шонаськыны
1025,fallen::V,cădea,усьыны
1026,brennen::V,arde,ӝуаны
1027,rauchen::V,fuma,ӵындыны
1028,regnen::V,ploua,зорыны
1029,gefrieren::V,îngheța,кынмыны
1030,tauen::V,se dezgheța,шунаны
1031,schmelzen::V,se topi,шунаны
1032,trocknen::V,se usca,куасьмыны
1033,sieden::V,fierbe,пӧзьыны
1034,sieden::V,clocoti,пӧзьыны
1035,faulen::V,se împuți,сисьмыны
1036,verfaulen::V,putrezi,сисьмыны
1037,reißen::V,se rupe,кеськыны
1038,reißen::V,se sfâșia,кеськыны
1039,versinken::V,se scufunda,выйыны
1040,vergehen::V,trece,ортчыны
1041,vergehen::V,se scurge,ортчыны
1042,erscheinen::V,apărea,адскыны
1043,verschwinden::V,dispărea,бырыны
1044,sinken::V,cădea,усьыны
1045,sinken::V,coborî,усьыны
1046,abnehmen::V,scădea,синыны
1047,abnehmen::V,descrește,синыны
1048,zunehmen::V,spori,йылыны
1049,zunehmen::V,crește,йылыны
1050,zunehmen::V,augmenta,йылыны
1051,steigen::V,urca,лӧпкыны
1052,wachsen::V,crește,будыны
1053,glänzen::V,luci,чиляны
1054,glänzen::V,luci,пиштыны
1055,glänzen::V,străluci,чиляны
1056,glänzen::V,străluci,пиштыны
1057,funkeln::V,scânteia,чилекъяны
1058,lärmen::V,face larmă,уретыны
1059,lärmen::V,face larmă,ӵашетыны
1060,läuten::V,suna,жингыртыны
1061,klingeln::V,suna,жингыртыны
1062,klirren::V,zăngăni,жильккетыны
1063,brausen::V,vui,лекъяськыны
1064,rauschen::V,vâjâi,ӵашетыны
1065,klingen::V,suna,кылӥськыны
1066,bellen::V,lătra,утыны
1067,heulen::V,urla,вузыны
1068,blasen::V,sufla,пельтыны
1069,pfeifen::V,fluiera,шуланы
1070,schreien::V,țipa,черекъяны
1071,schreien::V,țipa,кесяськыны
1072,stöhnen::V,geme,ӝуштыны
1073,zittern::V,tremura,дырекъяны
1074,zittern::V,tremura,куалекъяны
1075,leben::V,trăi,улыны
1076,geboren werden::V,se naște,вордӥськыны
1077,atmen::V,respira,шоканы
1078,trinken::V,bea,юыны
1079,essen::V,mânca,сиыны
1080,schlucken::V,înghiți,ньылыны
1081,müde werden::V,se obosi,жадьыны
1082,einschlafen::V,adormi,умме усьыны
1083,schlafen::V,dormi,кӧлыны
1084,aufwachen::V,se deștepta,сайканы
1085,aufstehen::V,fi se scula,султыны
1086,sich erholen::V,se relaxa,шутэтскыны
1087,sich erholen::V,se destinde,шутэтскыны
1088,krank werden::V,se îmbolnăvi,висьыны
1089,krank sein::V,zăcea,висьыны
1090,krank sein::V,fi bolnav,висьыны
1091,schmerzen::V,durea,висьыны
1092,husten::V,tuși,кызыны
1093,genesen::V,se însănătoși,юнматскыны
1094,genesen::V,se însănătoși,бурмытскылыны
1095,sterben::V,muri,кулыны
1096,umkommen::V,pieri,бырыны
1097,sich bewegen::V,se mișca,вырыны
1098,sich rühren::V,se mișca,вырӟыны
1099,sich rühren::V,se mișca,вырӟылыны
1100,sich erheben::V,se ridica,султыны
1101,sich setzen::V,lua loc,пуксьыны
1102,sich setzen::V,se așeza,пуксьыны
1103,hinfallen::V,cădea jos,усьыны
1104,laufen::V,merge,мыныны
1105,laufen::V,merge pe jos,мыныны
1106,schreiten::V,păși,вамышъяны
1107,spazierengehen::V,se plimba,мыныны
1108,spazierengehen::V,se plimba,ветлыны
1109,eilen::V,fi se grăbi,дыртыны
1110,sich beeilen::V,se grăbi,дыртыны
1111,sausen::V,țâșni,туж ӝог мыныны
1112,rennen::V,fugi,бызьылыны
1113,rennen::V,alerga,бызьылыны
1114,springen::V,sări,тэтчаны
1115,klettern::V,urca,тубаны
1116,klettern::V,se cățăra,тубаны
1117,schaukeln::V,legăna,лэйканы
1118,schaukeln::V,legăna,шонаськыны
1119,kriechen::V,se târî,нюж ветлыны
1120,schwimmen::V,înota,уяны
1121,tauchen::V,se scufunda,зумылыны
1122,rudern::V,vâsli,полсаны
1123,rudern::V,lopăta,полсаны
1124,fahren::V,merge,ветлыны
1125,fliegen::V,zbura,лобаны
1126,gehen::V,merge,мыныны
1127,weggehen::V,se duce,кошкыны
1128,abfahren::V,pleca,кошкыны
1129,anhalten::V,se opri,дугдыны
1130,hineingehen::V,intra,пырыны
1131,eintreten::V,intra,пырыны
1132,kommen::V,veni,вуыны
1133,kommen::V,veni,лыктыны
1134,ankommen::V,sosi,вуыны
1135,ankommen::V,ajunge,вуыны
1136,zurückkommen::V,se întoarce,берытскыны
1137,bleiben::V,rămâne,кыльыны
1138,warten::V,aștepta,витьыны
1139,erwarten::V,aștepta,витьыны
1140,erwarten::V,aștepta,возьманы
1141,suchen::V,căuta,утчаны
1142,finden::V,găsi,шедьтыны
1143,versuchen::V,încerca,турттыны
1144,vorbereiten::V,pregăti,дасяны
1145,lieben::V,iubi,гажаны
1146,mögen::V,plăcea a,яратыны
1147,lachen::V,râde,серекъяны
1148,rühren::V,mișca,сюлме йӧтыны
1149,rühren::V,înduioșa,сюлме йӧтыны
1150,weinen::V,plânge,бӧрдыны
1151,schimpfen::V,înjura,даллашыны
1152,sich ärgern::V,se supăra,лекъяськыны
1153,sich fürchten::V,se teme,кышканы
1154,sich fürchten::V,se teme,курданы
1155,sich fürchten::V,fi teamă a,кышканы
1156,sich fürchten::V,fi teamă a,курданы
1157,fürchten::V,se teme de,курданы
1158,fürchten::V,se teme de,кышканы
1159,fliehen::V,fugi,пегӟыны
1160,flüchten::V,evada,пегӟыны
1161,sehen::V,vedea,адӟыны
1162,anschauen::V,privi,учкыны
1163,ansehen::V,privi,учкыны
1164,hören::V,auzi,кылыны
1165,zuhören::V,asculta,кылзыны
1166,probieren::V,gusta,веръяны
1167,riechen::V,mirosi,зынъяны
1168,fühlen::V,simți,шӧдыны
1169,fühlen::V,resimți,шӧдыны
1170,scheinen::V,părea,адскыны
1171,zu sehen sein::V,se vedea,адӟиськыны
1172,vernehmen::V,auzi,кылыны
1173,frieren::V,fi frig,кынмыны
1174,tun::V,face,карыны
1175,können::V,ști,быгатыны
1176,können::V,putea,быгатыны
1177,wollen::V,dori,потыны
1178,anfangen::V,începe,кутскыны
1179,beenden::V,sfârși,быдтыны
1180,beenden::V,sfârși,быдэстыны
1181,beenden::V,termina,быдтыны
1182,beenden::V,termina,быдэстыны
1183,aufhören::V,înceta,дугдыны
1184,gelingen::V,reuși,быгатыны
1185,gelingen::V,reuși,луыны
1186,gelingen::V,izbuti,быгатыны
1187,gelingen::V,izbuti,луыны
1188,geraten::V,reuși,лэсяны
1189,öffnen::V,deschide,усьтыны
1190,schließen::V,închide,пытсаны
1191,stellen::V,pune,пуктыны
1192,stellen::V,așeza,пуктыны
1193,setzen::V,pune,пуктыны
1194,setzen::V,așeza,пуктыны
1195,legen::V,pune,поныны
1196,berühren::V,atinge,исаны
1197,verbinden::V,lega,герӟаны
1198,bedecken::V,acoperi,пытсаны
1199,aufhängen::V,atârna,ошыны
1200,aufhängen::V,spânzura,ошыны
1201,anzünden::V,aprinde,ӝуатыны
1202,aufheben::V,ridica,ӝутыны
1203,aufheben::V,lua de jos,ӝутыны
1204,zurücklassen::V,lăsa,кельтыны
1205,zurücklassen::V,lăsa în urmă,кельтыны
1206,verlieren::V,pierde,ыштыны
1207,fallen lassen::V,scăpa,уськытыны
1208,fallen lassen::V,arunca,уськытыны
1209,machen::V,face,лэсьтыны
1210,herstellen::V,fabrica,лэсьтыны
1211,herstellen::V,confecționa,лэсьтыны
1212,bauen::V,clădi,пуктыны
1213,bauen::V,construi,пуктыны
1214,reparieren::V,repara,тупатыны
1215,verbessern::V,ameliora,умоятыны
1216,verbessern::V,îmbunătăți,умоятыны
1217,ändern::V,schimba,воштыны
1218,ändern::V,modifica,воштыны
1219,graben::V,săpa,копаны
1220,beugen::V,curba,губыртыны
1221,biegen::V,îndoi,куасаны
1222,biegen::V,încovoia,куасаны
1223,drehen::V,învârti,бергатыны
1224,wenden::V,întoarce,берыктыны
1225,umdrehen::V,învârti,берыктыны
1226,umdrehen::V,întoarce,берыктыны
1227,heben::V,ridica,ӝутыны
1228,hochheben::V,ridica,ӝутъяны
1229,ergreifen::V,lua,кутыны
1230,ergreifen::V,lua,кырмыны
1231,ergreifen::V,apuca,кутыны
1232,ergreifen::V,apuca,кырмыны
1233,halten::V,ține,возьыны
1234,drücken::V,apăsa,зӥбыны
1235,drücken::V,apăsa,пачкатыны
1236,drücken::V,strânge,зӥбыны
1237,drücken::V,strânge,пачкатыны
1238,schieben::V,împinge,донганы
1239,kratzen::V,zgâria,вуштыны
1240,lecken::V,linge,нюлыны
1241,beißen::V,mușca,куртчыны
1242,abreißen::V,rupe,ишкалтыны
1243,abreißen::V,smulge,ишкалтыны
1244,abschneiden::V,scurta,шорыны
1245,abschneiden::V,scurta,вандыны
1246,binden::V,lega,керттыны
1247,stecken::V,pune,мертчытыны
1248,brechen::V,rupe,тӥяны
1249,brechen::V,frânge,тӥяны
1250,klopfen::V,ciocăni,йыганы
1251,klopfen::V,ciocăni,шарккетыны
1252,hauen::V,lovi,жугыны
1253,hauen::V,lovi,тышканы
1254,kleben::V,lipi,лякыны
1255,reiben::V,freca,зыраны
1256,reiben::V,freca,вуштыны
1257,reiben::V,fricționa,зыраны
1258,reiben::V,fricționa,вуштыны
1259,streichen::V,unge,зыраны
1260,schleifen::V,ascuți,шерыны
1261,schneiden::V,tăia,вандыны
1262,rütteln::V,zgâlțâi,зуркатыны
1263,schütteln::V,scutura,куалекъятыны
1264,schwenken::V,agita,шонаны
1265,schütten::V,vărsa,лэзьыны
1266,füllen::V,umple,тырмытыны
1267,einwickeln::V,înveli,биньыны
1268,einwickeln::V,înfășura,биньыны
1269,tragen::V,căra,нуыны
1270,schleppen::V,târî,кыскыны
1271,ziehen::V,trage,кыскыны
1272,aufbewahren::V,păstra,возьыны
1273,aufbewahren::V,conserva,возьыны
1274,werfen::V,arunca,куяны
1275,werfen::V,arunca,лэзяны
1276,fangen::V,prinde,кутыны
1277,packen::V,apuca,кутыны
1278,packen::V,apuca,кырмыны
1279,verstecken::V,ascunde,ватыны
1280,teilen::V,împărți,люкыны
1281,schicken::V,trimite,ыстыны
1282,bringen::V,aduce,вайыны
1283,hinzufügen::V,adăuga,ватсаны
1284,bekommen::V,obține,басьтыны
1285,bekommen::V,dobândi,басьтыны
1286,erhalten::V,primi,басьтыны
1287,erhalten::V,căpăta,басьтыны
1288,nehmen::V,lua,кутыны
1289,nehmen::V,lua,басьтыны
1290,wählen::V,opta,бырйыны
1291,wählen::V,alege,бырйыны
1292,auswählen::V,selecta,бырйыны
1293,bewahren::V,păstra,возьыны
1294,behindern::V,stingheri,могӟытыны
1295,verderben::V,strica,сӧрыны
1296,beschädigen::V,strica,урод лэсьтыны
1297,zerbrechen::V,rupe,сӧрыны
1298,zerbrechen::V,frânge,сӧрыны
1299,zerreißen::V,rupe,кесяны
1300,zerreißen::V,sfâșia,кесяны
1301,zerstören::V,distruge,куашкатыны
1302,verbrennen::V,arde,сутыны
1303,verbrennen::V,incendia,сутыны
1304,geben::V,da,сётыны
1305,reichen::V,întinde,сётыны
1306,schenken::V,dărui,кузьманы
1307,versprechen::V,făgădui,кыл сётыны
1308,wünschen::V,ura,сӥзьыны
1309,loben::V,lăuda,ушъяны
1310,küssen::V,săruta,чупаны
1311,wiegen::V,legăna,веттаны
1312,wiegen::V,legăna,лэйкатыны
1313,zudecken::V,acoperi,шобыртыны
1314,wecken::V,trezi,сайкатыны
1315,wecken::V,deștepta,сайкатыны
1316,zeigen::V,arăta,возьматыны
1317,führen::V,călăuzi,нуыны
1318,lehren::V,preda,дышетыны
1319,lehren::V,învăța,дышетыны
1320,unterrichten::V,învăța,дышетыны
1321,unterrichten::V,instrui,дышетыны
1322,aufziehen::V,crește,будэтыны
1323,leiten::V,duce,кивалтыны
1324,leiten::V,conduce,кивалтыны
1325,antreiben::V,împinge,дыртытыны
1326,antreiben::V,încuraja,дыртытыны
1327,lassen::V,pune pe să,-ытыны
1328,einladen::V,invita,ӧтьыны
1329,vereinigen::V,uni,огазеяны
1330,vereinigen::V,întruni,огазеяны
1331,besuchen::V,vizita,адӟыськыны
1332,besuchen::V,face o vizită,адӟыськыны
1333,treffen::V,întâlni,пумитаны
1334,sich versammeln::V,se aduna,люкаськыны
1335,spielen::V,se juca,шудыны
1336,singen::V,cânta,кырӟаны
1337,tanzen::V,dansa,эктыны
1338,sich trennen::V,se separa,люкиськыны
1339,sich trennen::V,se despărți,люкиськыны
1340,verlassen::V,părăsi,куштыны
1341,verlassen::V,abandona,куштыны
1342,retten::V,salva,утьыны
1343,bewachen::V,păzi,возьманы
1344,schützen::V,ocroti,утялтыны
1345,schützen::V,proteja,утялтыны
1346,verteidigen::V,apăra,возьманы
1347,sich schlagen::V,se bate,жугиськыны
1348,schießen::V,trage,ыбылӥськны
1349,siegen::V,birui,вормыны
1350,siegen::V,învinge,вормыны
1351,ärgern::V,supăra,вожпоттыны
1352,schlagen::V,lovi,жуккыны
1353,treten::V,călca,лёганы
1354,stechen::V,înțepa,бышкалтыны
1355,stechen::V,împunge,бышкалтыны
1356,stoßen::V,împinge,донгыны
1357,stehlen::V,fura,вораны
1358,stehlen::V,fura,лушканы
1359,stören::V,deranja,люкетыны
1360,belästigen::V,importuna,акыльтыны
1361,belästigen::V,importuna,вукылмыны
1362,verbergen::V,ascunde,ватыны
1363,täuschen::V,amăgi,алданы
1364,betrügen::V,înșela,пӧяны
1365,töten::V,omorî,виыны
1366,wohnen::V,sta,улыны
1367,wohnen::V,locui,улыны
1368,arbeiten::V,lucra,ужаны
1369,sammeln::V,aduna,бичаны
1370,sammeln::V,colecționa,бичаны
1371,pflücken::V,culege,ишкыны
1372,jagen::V,vâna,пӧйшураны
1373,fischen::V,pescui,чорыганы
1374,fassen::V,prinde,кутыны
1375,hüten::V,paște,возьманы
1376,treiben::V,mână,улляны
1377,anbinden::V,lega,думыны
1378,füttern::V,da de mâncare,сюдыны
1379,melken::V,mulge,кыскыны
1380,hacken::V,toca,кораны
1381,hacken::V,sparge,кораны
1382,gießen::V,uda,киськаны
1383,reifen::V,pârgui,вуыны
1384,reifen::V,pârgui,кисьманы
1385,zubereiten::V,găti,лесьтыны
1386,kochen::V,găti,пӧзьтыны
1387,backen::V,coace,пыжыны
1388,braten::V,coace,пыжыны
1389,umrühren::V,mesteca,сураны
1390,stricken::V,împleti,керттыны
1391,nähen::V,coase,вурыны
1392,färben::V,vopsi,буяны
1393,färben::V,colora,буяны
1394,reinigen::V,curăți,сузяны
1395,waschen::V,spăla,мисьтаськыны
1396,abwischen::V,șterge,ӵушылыны
1397,spülen::V,clăti,гылъяны
1398,fegen::V,mătura,ӵужыны
1399,kehren::V,mătura,ӵужыны
1400,baden::V,se scălda,пыласькыны
1401,sich waschen::V,se spăla,пыласькыны
1402,ausziehen::V,și scoate,кыльыны
1403,anziehen::V,îmbrăca,дӥсяны
1404,sich anziehen::V,se îmbrăca,дӥсьяськыны
1405,kämmen::V,pieptăna,сынаны
1406,schmücken::V,împodobi,чеберъяны
1407,sagen::V,zice,шуыны
1408,sagen::V,zice,вераны
1409,sagen::V,spune,шуыны
1410,sagen::V,spune,вераны
1411,sprechen::V,vorbi,вераськыны
1412,reden::V,vorbi,вераськыны
1413,reden::V,discuta,вераськыны
1414,sich unterhalten::V,conversa,вераськыны
1415,sich unterhalten::V,sta de vorbă,вераськыны
1416,fragen::V,întreba,юаны
1417,bitten::V,ruga,курыны
1418,erzählen::V,spune,вераны
1419,erzählen::V,spune,мадьыны
1420,erzählen::V,povesti,вераны
1421,erzählen::V,povesti,мадьыны
1422,mitteilen::V,comunica,ивортыны
1423,mitteilen::V,înștiința,ивортыны
1424,nennen::V,numi,шуыны
1425,nennen::V,chema,шуыны
1426,rufen::V,chema,ӧтьыны
1427,prahlen::V,se făli,ушъяськыны
1428,übersetzen::V,traduce,берыктыны
1429,denken::V,gândi,малпаны
1430,glauben::V,crede,оскыны
1431,bemerken::V,observa,адӟыны
1432,erkennen::V,cunoaște,тодыны
1433,erkennen::V,recunoaște,тодыны
1434,begreifen::V,pricepe,валаны
1435,begreifen::V,înțelege,валаны
1436,verstehen::V,înțelege,валаны
1437,lernen::V,învăța,дышетскыны
1438,wissen::V,ști,тодыны
1439,sich erinnern an::V,a-și aminti de,тодэ вайыны
1440,vergessen::V,uita,вунэтыны
1441,messen::V,măsura,мертаны
1442,zählen::V,număra,лыдъяны
1443,rechnen::V,calcula,лыдъяны
1444,lesen::V,citi,лыдӟыны
1445,malen::V,picta,суреданы
1446,zeichnen::V,desena,суреданы
1447,schreiben::V,scrie,гожъяны
1448,besitzen::V,avea,луыны
1449,besitzen::V,poseda,луыны
1450,kaufen::V,cumpăra,басьтыны
1451,verkaufen::V,vinde,вузаны
1452,bezahlen::V,plăti,тырыны
1453,bezahlen::V,achita,тырыны
1454,zahlen::V,plăti,тырыны
1455,beherrschen::V,stăpâni,кузёяськыны
1456,ertragen::V,răbda,чиданы
1457,ertragen::V,suporta,чиданы
