,Concept_ID,ga,hr
828,rot::A,dearg,crven
829,gelb::A,buí,žut
830,blau::A,gorm,plav
831,blau::A,gorm,modar
832,grün::A,glas,zelen
833,grün::A,uaine,zelen
834,grau::A,liath,siv
835,bunt::A,ildathach,šaren
836,bunt::A,dathannach,šaren
837,billig::A,saor,jeftin
838,teuer::A,daor,skup
839,teuer::A,costasach,skup
840,wertvoll::A,luachmhar,vrijedan
841,wertvoll::A,luachmhar,dragocjen
842,blind::A,dall,slijep
843,blind::A,caoch,slijep
844,taub::A,bodhar,gluh
845,kräftig::A,cumhachtach,snažan
846,stark::A,tréan,jak
847,stark::A,tréan,snažan
848,stark::A,láidir,jak
849,stark::A,láidir,snažan
850,schwach::A,lag,slab
851,schwach::A,fann,slab
852,fett::A,ramhar,pretio
853,schlank::A,caol,vitak
854,schlank::A,seang,vitak
855,hübsch::A,álainn,zgodan
856,hübsch::A,dathúil,zgodan
857,böse::A,olc,zao
858,böse::A,olc,opak
859,dumm::A,dúr,glup
860,dumm::A,amaideach,glup
861,faul::A,falsa,lijen
862,faul::A,leisciúil,lijen
863,fleißig::A,dícheallach,radin
864,fleißig::A,dícheallach,marljiv
865,geizig::A,barainneach,škrt
866,geizig::A,sprionlaithe,škrt
867,klug::A,cliste,razborit
868,geschickt::A,oilte,vješt
869,geschickt::A,ealaíonta,vješt
870,lieb::A,dil,drag
871,lieb::A,dílis,drag
872,lustig::A,aerach,veseo
873,lustig::A,meidhreach,veseo
874,sanft::A,bog,blag
875,sanft::A,séimh,blag
876,hungrig::A,ocrach,gladan
877,krank::A,tinn,bolestan
878,krank::A,breoite,bolestan
879,nackt::A,nocht,nag
880,traurig::A,brónach,tužan
881,traurig::A,brónach,žalostan
882,lebendig::A,beo,živ
883,gut::A,maith,dobar
884,schlecht::A,dona,loš
885,schlecht::A,dona,rđav
886,schlecht::A,droch-,loš
887,schlecht::A,droch-,rđav
888,richtig::A,ceart,tačan
889,richtig::A,ceart,ispravan
890,schlimm::A,gránna,zao
891,schlimm::A,gránna,zločest
892,schlimm::A,tubaisteach,zao
893,schlimm::A,tubaisteach,zločest
894,wahr::A,fíor,istinit
895,alt::A,sean,star
896,neu::A,úr,nov
897,neu::A,nua,nov
898,ehemalig::A,iar-,bivši
899,ehemalig::A,sean-,bivši
900,alt[Lebewesen]::A,sean,star
901,alt[Lebewesen]::A,aosta,star
902,jung::A,óg,mlad
903,arm::A,bocht,ubog
904,arm::A,bocht,siromašan
905,reich::A,saibhir,bogat
906,reich::A,rachmasach,bogat
907,bekannt::A,atá eolas air,poznat
908,berühmt::A,cailiúil,čuven
909,berühmt::A,cailiúil,slavan
910,berühmt::A,clúiteach,čuven
911,berühmt::A,clúiteach,slavan
912,fremd::A,coimhthíoch,tuđ
913,fremd::A,coimhthíoch,stran
914,verschieden::A,éagsúil,razan
915,verschieden::A,éagsúil,različan
916,verschieden::A,difriúil,razan
917,verschieden::A,difriúil,različan
918,nah::A,gar,blizak
919,nah::A,deas,blizak
920,fern::A,i bhfad uainn,dalek
921,fern::A,i bhfad uainn,daljnji
922,fern::A,i bhfad i gcéin,dalek
923,fern::A,i bhfad i gcéin,daljnji
924,linker::A,clé,lijevi
925,rechter::A,deas,desni
926,anderer::A,eile,drugi
927,anderer::A,eile,drugačiji
928,erster::A,céad,prvi
929,zweiter::A,dóú,drugi
930,zweiter::A,dara,drugi
931,dritter::A,tríú,treći
932,dritter::A,treas,treći
933,letzter::A,déanach,zadnji
934,letzter::A,deireanach,zadnji
935,allein::ADV,i d'aonar,sam
936,auf einmal::ADV,ag an am céanna,istodobno
937,zusammen::ADV,le chéile,skupa
938,zusammen::ADV,le chéile,zajedno
939,zusammen::ADV,in eineacht,skupa
940,zusammen::ADV,in eineacht,zajedno
941,lange::ADV,fada,dugo
942,plötzlich::ADV,go tobann,naglo
943,plötzlich::ADV,go tobann,iznenada
944,plötzlich::ADV,i dtobainne,naglo
945,plötzlich::ADV,i dtobainne,iznenada
946,sofort::ADV,ar an toirt,odmah
947,sofort::ADV,ar an bpointe,odmah
948,später::ADV,níos déanaí,kasnije
949,jetzt::ADV,anois,sad
950,jetzt::ADV,anois,sada
951,heute::ADV,inniu,danas
952,morgen::ADV,amárach,sutra
953,bald::ADV,go luath,skoro
954,bald::ADV,go luath,doskora
955,bald::ADV,gan mhoill,skoro
956,bald::ADV,gan mhoill,doskora
957,dann::ADV,ansin,zatim
958,gestern::ADV,inné,juče
959,gestern::ADV,inné,jučer
960,einst::ADV,tráth,negda
961,einst::ADV,tráth,nekada
962,einst::ADV,uair amháin,negda
963,einst::ADV,uair amháin,nekada
964,damals::ADV,ag an am,tada
965,damals::ADV,ag an am,onda
966,damals::ADV,an t-am sin,tada
967,damals::ADV,an t-am sin,onda
968,danach::ADV,ina dhiaidh sin,poslije
969,danach::ADV,ina dhiaidh sin,nakon toga
970,vorher::ADV,cheana,prije
971,vorher::ADV,cheana,prije toga
972,vorher::ADV,roimhe sin,prije
973,vorher::ADV,roimhe sin,prije toga
974,zuerst::ADV,ar dtús,prvo
975,zuerst::ADV,ar dtús,najprije
976,einmal::ADV,uair amháin,jednom
977,einmal::ADV,uair amháin,jedanput
978,manchmal::ADV,uaireanta,katkad
979,manchmal::ADV,uaireanta,katkada
980,oft::ADV,minic,često
981,immer::ADV,i gcónaí,vazda
982,immer::ADV,i gcónaí,uvijek
983,niemals::ADV,riamh,nikad
984,niemals::ADV,riamh,nikada
985,hier::ADV,anseo,tu
986,hier::ADV,anseo,ovdje
987,hierhin::ADV,anseo,amo
988,hierhin::ADV,anseo,ovamo
989,von hier::ADV,an áit seo,odavde
990,dort::ADV,ann,ondje
991,dort::ADV,ansin,ondje
992,dorthin::ADV,ann,onamo
993,dorthin::ADV,ansin,onamo
994,geradeaus::ADV,ar aghaidh,ravno
995,rückwärts::ADV,siar,natrag
996,zurück::ADV,ar ais,nazad
997,zurück::ADV,ar ais,natrag
998,unten::ADV,thíos,dolje
999,hinab::ADV,síos,nizbrdo
1000,oben::ADV,thuas,gore
1001,hinauf::ADV,suas,uzbrdo
1002,überall::ADV,i ngach áit,svuda
1003,überall::ADV,i ngach áit,svagdje
1004,überall::ADV,ar fud na háite,svuda
1005,überall::ADV,ar fud na háite,svagdje
1006,nicht::ADV,ní,ne
1007,nicht::ADV,cha,ne
1008,ein wenig::ADV,beagán,malo
1009,kaum::ADV,ar éigean,tek
1010,kaum::ADV,ar éigean,jedva
1011,sehr::ADV,an-,jako
1012,sehr::ADV,an-,veoma
1013,so::ADV,chomh,tako
1014,so::ADV,chomh,ovako
1015,so::ADV,mar sin,tako
1016,so::ADV,mar sin,ovako
1017,noch::ADV,fós,još
1018,noch::ADV,go fóill,još
1019,nur::ADV,amháin,samo
1020,nur::ADV,níl ach,samo
1021,schon::ADV,cheana,već
1022,schon::ADV,cheana féin,već
1023,wieder::ADV,arís,opet
1024,wieder::ADV,arís,ponovo
1025,wieder::ADV,athuair,opet
1026,wieder::ADV,athuair,ponovo
1027,vergebens::ADV,amú,uzalud
1028,vergebens::ADV,amú,zabadava
1029,vergebens::ADV,in aisce,uzalud
1030,vergebens::ADV,in aisce,zabadava
1031,vor::PRP,ar thosach,pred
1032,vor::PRP,ar thosach,ispred
1033,hinter::PRP,laistiar de,za
1034,hinter::PRP,laistiar de,iza
1035,hinter::PRP,taobh thiar de,za
1036,hinter::PRP,taobh thiar de,iza
1037,unter::PRP,faoi,pod
1038,unter::PRP,faoi,ispod
1039,durch::PRP,trí,po
1040,durch::PRP,trí,kroz
1041,neben::PRP,taobh le,kraj
1042,neben::PRP,taobh le,pored
1043,neben::PRP,taobh le,pokraj
1044,neben::PRP,in aice le,kraj
1045,neben::PRP,in aice le,pored
1046,neben::PRP,in aice le,pokraj
1047,zwischen::PRP,idir,među
1048,zwischen::PRP,idir,između
1049,wegen::PRP,de bharr,radi
1050,wegen::PRP,de bharr,zbog
1051,wegen::PRP,mar gheall ar,radi
1052,wegen::PRP,mar gheall ar,zbog
1053,dies::PRN,seo,ovo
1054,das::PRN,sin,to
1055,das::PRN,sin,ono
1056,alles::PRN,gach rud,sve
1057,ich::PRN,mé,ja
1058,ich::PRN,mise,ja
1059,du::PRN,tú,ti
1060,du::PRN,tusa,ti
1061,er::PRN,sé,on
1062,er::PRN,seisean,on
1063,wir::PRN,sinn,mi
1064,ihr::PRN,sibh,vi
1065,ihr::PRN,sibhse,vi
1066,sie::PRN,siad,oni
1067,sie::PRN,siadsan,oni
1068,was::FPRN,cad,što
1069,was::FPRN,céard,što
1070,wer::FPRN,cé,tko
1071,wo::FADV,cá,gdje
1072,wo::FADV,cén áit,gdje
1073,wohin::FADV,cá,kuda
1074,wohin::FADV,cá,kamo
1075,wohin::FADV,cén áit,kuda
1076,wohin::FADV,cén áit,kamo
1077,wie::FADV,conas,kako
1078,wie::FADV,cén chaoi,kako
1079,warum::FADV,cén fáth,zašto
1080,warum::FADV,cad chuige,zašto
1081,wieviel::FNUM,cá mhéad,koliko
1082,eins::NUM,aon,jedan
1083,zwei::NUM,dhá,dva
1084,drei::NUM,trí,tri
1085,vier::NUM,ceathair,četiri
1086,fünf::NUM,cúig,pet
1087,sechs::NUM,sé,šest
1088,sieben::NUM,seacht,sedam
1089,acht::NUM,ocht,osam
1090,neun::NUM,naoi,devet
1091,zehn::NUM,deich,deset
1092,elf::NUM,aon déag,jedanaest
1093,zwölf::NUM,dó dhéag,dvanaest
1094,zwanzig::NUM,fiche,dvadeset
1095,dreißig::NUM,tríocha,trideset
1096,vierzig::NUM,daichead,četrdeset
1097,vierzig::NUM,ceathracha,četrdeset
1098,fünfzig::NUM,caoga,pedeset
1099,sechzig::NUM,seasca,šezdeset
1100,siebzig::NUM,seachtó,sedamdeset
1101,achtzig::NUM,ochtó,osamdeset
1102,neunzig::NUM,nócha,devetdeset
1103,hundert::NUM,céad,sto
1104,tausend::NUM,míle,tisuća
1105,und::CNJ,agus,i
1106,und::CNJ,agus,te
1107,oder::CNJ,nó,ili
1108,stehen::V,seas,stajati
1109,sitzen::V,suigh,sjediti
1110,liegen::V,luigh,ležati
1111,hängen::V,tá crochta,visiti
1112,werden::V,éirigh,postati
1113,werden::V,éirigh,činiti se
1114,passieren::V,tarlaigh,desiti se
1115,passieren::V,tarlaigh,dogoditi se
1116,beginnen::V,tosaigh,početi
1117,enden::V,críochnaigh,prestati
1118,enden::V,críochnaigh,svršiti se
1119,wechseln::V,athraigh,mijenjati se
1120,aufgehen[Sonne]::V,éirigh,izići
1121,untergehen[Sonne]::V,fuin,zaći
1122,untergehen[Sonne]::V,téigh faoi,zaći
1123,scheinen[Sonne]::V,taitin,sijati
1124,scheinen[Sonne]::V,soilsigh,sijati
1125,donnern::V,tá toirneach ann,grmjeti
1126,wehen::V,séid,duhati
1127,strömen::V,sil,strujati
1128,fließen::V,rith,teći
1129,fließen::V,snigh,teći
1130,sich drehen::V,cas,obrtati se
1131,sich drehen::V,cas,vrtjeti se
1132,sich drehen::V,imrothlaigh,obrtati se
1133,sich drehen::V,imrothlaigh,vrtjeti se
1134,schwanken::V,luasc,teturati
1135,schwanken::V,luasc,kolebati se
1136,schwingen::V,luasc,njihati
1137,schwingen::V,luasc,titrati
1138,fallen::V,tit,padati
1139,brennen::V,dóigh,gorjeti
1140,rauchen::V,plúch toite,dimiti se
1141,regnen::V,báistigh,kišiti
1142,regnen::V,báistigh,daždjeti
1143,regnen::V,tá ag cur báistí,kišiti
1144,regnen::V,tá ag cur báistí,daždjeti
1145,gefrieren::V,sioc,smrznuti se
1146,gefrieren::V,reoigh,smrznuti se
1147,tauen::V,leáigh,kopnjeti
1148,tauen::V,leáigh,kraviti se
1149,tauen::V,coscair,kopnjeti
1150,tauen::V,coscair,kraviti se
1151,schmelzen::V,leáigh,topiti se
1152,trocknen::V,triomaigh,sušiti se
1153,sieden::V,fiuch,kipjeti
1154,sieden::V,fiuch,ključati
1155,sieden::V,beirigh,kipjeti
1156,sieden::V,beirigh,ključati
1157,faulen::V,lobh,gnjiti
1158,faulen::V,dreoigh,gnjiti
1159,verfaulen::V,lobh,sagnjiti
1160,verfaulen::V,feoigh,sagnjiti
1161,reißen::V,bris,otrgnuti se
1162,versinken::V,téigh síos,tonuti
1163,versinken::V,téigh síos,propasti
1164,vergehen::V,téigh thart,prolaziti
1165,erscheinen::V,tar,pojaviti se
1166,verschwinden::V,imigh,nestati
1167,verschwinden::V,imigh,izgubiti se
1168,sinken::V,tit,trgnuti
1169,sinken::V,tit,spustiti se
1170,sinken::V,ísligh,trgnuti
1171,sinken::V,ísligh,spustiti se
1172,abnehmen::V,maolaigh,opasti
1173,abnehmen::V,laghdaigh,opasti
1174,zunehmen::V,méadaigh,povećati se
1175,steigen::V,éirigh,uzići
1176,steigen::V,éirigh,nadoći
1177,wachsen::V,fás,rasti
1178,glänzen::V,lonraigh,blistati
1179,glänzen::V,lonraigh,sjati se
1180,funkeln::V,drithligh,svjetlucati
1181,lärmen::V,tóg callán,bučati
1182,lärmen::V,tóg callán,galamiti
1183,läuten::V,buail,zvoniti
1184,klingeln::V,buail,zvoniti
1185,klirren::V,cling,zvečati
1186,brausen::V,búir,hujati
1187,rauschen::V,tá ag siosarnach,šumiti
1188,rauschen::V,tá ag siosarnach,šuškati
1189,klingen::V,tá glór ag,zvučati
1190,bellen::V,amhastraigh,lajati
1191,heulen::V,glam,zavijati
1192,blasen::V,séid,puhati
1193,pfeifen::V,lig fead,fućkati
1194,schreien::V,béic,vikati
1195,schreien::V,béic,kričati
1196,schreien::V,glaoigh,vikati
1197,schreien::V,glaoigh,kričati
1198,stöhnen::V,lig cnead,stenjati
1199,zittern::V,crith,drhtati
1200,zittern::V,crith,trepetati
1201,zittern::V,creathnaigh,drhtati
1202,zittern::V,creathnaigh,trepetati
1203,leben::V,mair,živjeti
1204,geboren werden::V,rugadh,roditi se
1205,atmen::V,análaigh,disati
1206,trinken::V,ól,piti
1207,essen::V,ith,jesti
1208,schlucken::V,slog,gutati
1209,müde werden::V,tuirsigh,umoriti se
1210,einschlafen::V,tit ina chodladh,usnuti
1211,einschlafen::V,tit ina chodladh,zaspati
1212,schlafen::V,codail,spati
1213,aufwachen::V,múscail,probuditi se
1214,aufstehen::V,éirigh,ustati
1215,sich erholen::V,lig scíth,odmoriti se
1216,krank werden::V,éirigh tinn,oboljeti se
1217,krank werden::V,éirigh tinn,razboljeti se
1218,krank sein::V,tá tinn,bolovati
1219,schmerzen::V,tá pian i,boljeti
1220,husten::V,déan casacht,kašljati
1221,genesen::V,téarnaigh,ozdraviti
1222,genesen::V,téarnaigh,oporaviti se
1223,sterben::V,éag,umrijeti
1224,sterben::V,faigh bás,umrijeti
1225,umkommen::V,caill,skapati
1226,sich bewegen::V,bog,gibati se
1227,sich bewegen::V,bog,kretati se
1228,sich bewegen::V,gluais,gibati se
1229,sich bewegen::V,gluais,kretati se
1230,sich rühren::V,corraigh,maknuti se
1231,sich erheben::V,seas suas,dići se
1232,sich setzen::V,suigh,sjesti
1233,hinfallen::V,tit,pasti
1234,laufen::V,siúil,hodati
1235,schreiten::V,siúil,stupati
1236,spazierengehen::V,téigh ag spaisteoireacht,šetati se
1237,eilen::V,deifrigh,hitati
1238,eilen::V,brostaigh,hitati
1239,sich beeilen::V,deifrigh,požuriti se
1240,sich beeilen::V,déan deifir,požuriti se
1241,sausen::V,luathaigh,juriti
1242,rennen::V,rith,trčati
1243,springen::V,léim,skakati
1244,klettern::V,dreap,popeti se
1245,klettern::V,dreap,penjati se
1246,schaukeln::V,téigh ar an maide corrach,ljuljati se
1247,kriechen::V,snámh,puzati
1248,kriechen::V,snámh,gmizati
1249,schwimmen::V,snámh,plivati
1250,tauchen::V,tum,roniti
1251,tauchen::V,tum,gnjuriti
1252,rudern::V,iomair,veslati
1253,rudern::V,rámhaigh,veslati
1254,fahren::V,tiomáin,voziti se
1255,fliegen::V,eitil,letjeti
1256,fliegen::V,eitil,lijetati
1257,gehen::V,téigh,ići
1258,weggehen::V,imigh,otići
1259,abfahren::V,imigh,krenuti
1260,abfahren::V,imigh,otputovati
1261,anhalten::V,stad,stati
1262,anhalten::V,stad,zaustaviti
1263,hineingehen::V,téigh isteach,ulaziti
1264,eintreten::V,téigh isteach,ući
1265,kommen::V,tar,doći
1266,ankommen::V,tar,stići
1267,zurückkommen::V,fill,vratiti se
1268,zurückkommen::V,fill,povratiti se
1269,bleiben::V,fan,ostati
1270,warten::V,fan,čekati
1271,erwarten::V,tá ag súil le,očekivati
1272,erwarten::V,tá ag dréim le,očekivati
1273,suchen::V,lorg,tražiti
1274,finden::V,faigh,naći
1275,finden::V,aimsigh,naći
1276,versuchen::V,triail,pokušati
1277,vorbereiten::V,réitigh,spremiti
1278,vorbereiten::V,réitigh,pripremiti
1279,lieben::V,gráigh,voljeti
1280,mögen::V,taitin le,voljeti
1281,mögen::V,is maith le,voljeti
1282,lachen::V,gáir,smijati se
1283,rühren::V,téigh i bhfeidhm ar,taknuti
1284,weinen::V,goil,plakati
1285,weinen::V,caoin,plakati
1286,schimpfen::V,tá ag clamhsán,psovati
1287,sich ärgern::V,tá corraithe,ljutiti se
1288,sich fürchten::V,tá eagla ar,bojati se
1289,fürchten::V,tá eagla ar,bojati se
1290,fliehen::V,teith,pobjeći
1291,flüchten::V,éalaigh,utjeći
1292,sehen::V,feic,vidjeti
1293,anschauen::V,dearc,ogledati
1294,anschauen::V,féach ar,ogledati
1295,ansehen::V,breathnaigh,gledati
1296,hören::V,cluin,čuti
1297,zuhören::V,éist,slušati
1298,probieren::V,bliais,probati
1299,riechen::V,bolaigh,osjećati miris
1300,fühlen::V,braith,osjećati
1301,fühlen::V,mothaigh,osjećati
1302,scheinen::V,tá an chuma ar,činiti se
1303,zu sehen sein::V,tá le feiceáil,biti vidljiv
1304,vernehmen::V,clois,saznati
1305,frieren::V,tá fuar,zima je
1306,tun::V,déan,raditi
1307,können::V,féad,moći
1308,können::V,is féidir le,moći
1309,wollen::V,tá ag iarraidh,htjeti
1310,anfangen::V,tosaigh,početi
1311,anfangen::V,cuir tús le,početi
1312,beenden::V,críochnaigh,svršiti
1313,beenden::V,críochnaigh,dovršiti
1314,beenden::V,cuir deireadh le,svršiti
1315,beenden::V,cuir deireadh le,dovršiti
1316,aufhören::V,stad,prestati
1317,gelingen::V,éirigh le,uspjeti
1318,geraten::V,tá deireadh ar,desiti se
1319,öffnen::V,oscail,otvoriti
1320,schließen::V,dún,zatvoriti
1321,schließen::V,iaigh,zatvoriti
1322,stellen::V,cuir,metnuti
1323,stellen::V,cuir,postaviti
1324,setzen::V,cuir,posaditi
1325,setzen::V,socraigh,posaditi
1326,legen::V,cuir,polagati
1327,berühren::V,teagmhaigh le,doticati
1328,berühren::V,teagmhaigh le,dodirivati
1329,verbinden::V,ceangail,spojiti
1330,verbinden::V,ceangail,zavezati
1331,bedecken::V,clúdaigh,pokriti
1332,bedecken::V,cumhdaigh,pokriti
1333,aufhängen::V,croch,objesiti
1334,anzünden::V,las,upaliti
1335,anzünden::V,las,zapaliti
1336,anzünden::V,adhain,upaliti
1337,anzünden::V,adhain,zapaliti
1338,aufheben::V,tóg,podići
1339,aufheben::V,tóg,podignuti
1340,aufheben::V,ardaigh,podići
1341,aufheben::V,ardaigh,podignuti
1342,zurücklassen::V,fág,ostaviti
1343,zurücklassen::V,fág,pustiti natrag
1344,verlieren::V,caill,izgubiti
1345,fallen lassen::V,lig uait,ispustiti
1346,fallen lassen::V,caith uait,ispustiti
1347,machen::V,déan,uraditi
1348,machen::V,déan,načiniti
1349,machen::V,déan,napraviti
1350,machen::V,réitigh,uraditi
1351,machen::V,réitigh,načiniti
1352,machen::V,réitigh,napraviti
1353,herstellen::V,táirg,proizvesti
1354,bauen::V,tóg,graditi
1355,reparieren::V,deisigh,popraviti
1356,verbessern::V,feabhsaigh,poboljšati
1357,ändern::V,athraigh,promijeniti
1358,graben::V,tochail,kopati
1359,graben::V,tochail,kopkati
1360,beugen::V,crom,saviti
1361,biegen::V,lúb,saviti
1362,biegen::V,lúb,sagnuti
1363,drehen::V,cas,vrtjeti
1364,wenden::V,tiontaigh,obrnuti
1365,umdrehen::V,iompaigh,okrenuti
1366,umdrehen::V,iompaigh,prevŕnuti
1367,umdrehen::V,tiontaigh,okrenuti
1368,umdrehen::V,tiontaigh,prevŕnuti
1369,heben::V,ardaigh,dizati
1370,hochheben::V,tóg,dignuti
1371,ergreifen::V,beir ar,uhvatiti
1372,ergreifen::V,beir ar,prihvatiti
1373,halten::V,coimeád,držati
1374,halten::V,coinnigh,držati
1375,drücken::V,brúigh,pritiskivati
1376,schieben::V,brúigh,gurati
1377,kratzen::V,scríob,česati
1378,kratzen::V,scríob,grepsti
1379,lecken::V,ligh,lizati
1380,lecken::V,leadhb,lizati
1381,beißen::V,bain greim as,ujesti
1382,beißen::V,bain greim as,gristi
1383,abreißen::V,stróic,otkinuti
1384,abreißen::V,tarraing,otkinuti
1385,abschneiden::V,scoith,odrezati
1386,binden::V,ceangail,vezati
1387,stecken::V,sáigh,turiti
1388,brechen::V,bris,slomiti
1389,klopfen::V,cnag,lupati
1390,klopfen::V,cnag,kucati
1391,hauen::V,buail,tući
1392,hauen::V,buail,udarati
1393,kleben::V,gliúáil,lijepiti
1394,reiben::V,cuimil,trti
1395,streichen::V,leath,namazati
1396,schleifen::V,líomh,brusiti
1397,schneiden::V,gearr,rezati
1398,rütteln::V,croith,drmati
1399,schütteln::V,croith,tresti
1400,schwenken::V,luasc,mahati
1401,schütten::V,doirt,sipati
1402,schütten::V,doirt,lijevati
1403,füllen::V,líon,napuniti
1404,einwickeln::V,cuach,umotati
1405,einwickeln::V,cuach,zamotati
1406,einwickeln::V,clúdaigh,umotati
1407,einwickeln::V,clúdaigh,zamotati
1408,tragen::V,iompair,nositi
1409,schleppen::V,tarraing,tegliti
1410,ziehen::V,tarraing,vući
1411,aufbewahren::V,coinnigh,čuvati
1412,werfen::V,caith,bacati
1413,fangen::V,ceap,loviti
1414,fangen::V,ceap,hvatati
1415,packen::V,beir ar,ščepati
1416,packen::V,beir ar,zgrabiti
1417,verstecken::V,folaigh,sakriti
1418,verstecken::V,cuir i bhfolach,sakriti
1419,teilen::V,roinn,podijeliti
1420,schicken::V,seol,slati
1421,bringen::V,beir,donijeti
1422,bringen::V,tabhair,donijeti
1423,hinzufügen::V,cuir le,dodati
1424,hinzufügen::V,cuir le,pridati
1425,bekommen::V,faigh,dobiti
1426,erhalten::V,faigh,primiti
1427,nehmen::V,tóg,uzeti
1428,nehmen::V,glac,uzeti
1429,wählen::V,pioc,izabrati
1430,wählen::V,roghnaigh,izabrati
1431,auswählen::V,roghnaigh,odabrati
1432,bewahren::V,caomhnaigh,sačuvati
1433,behindern::V,cuir bac ar,smetati
1434,verderben::V,mill,pokvariti
1435,beschädigen::V,loit,oštetiti
1436,beschädigen::V,déan damáiste do,oštetiti
1437,zerbrechen::V,bris,razbiti
1438,zerbrechen::V,bris,prelomiti
1439,zerreißen::V,stiall,poderati
1440,zerreißen::V,stiall,rastrgnuti
1441,zerstören::V,mill,razoriti
1442,zerstören::V,mill,razrušiti
1443,zerstören::V,scrios,razoriti
1444,zerstören::V,scrios,razrušiti
1445,verbrennen::V,las,spaliti
1446,verbrennen::V,las,sagorjeti
1447,verbrennen::V,dóigh,spaliti
1448,verbrennen::V,dóigh,sagorjeti
1449,geben::V,tabhair,dati
1450,reichen::V,sín,pružiti
1451,reichen::V,cuir,pružiti
1452,schenken::V,bronn,darivati
1453,schenken::V,tabhair,darivati
1454,versprechen::V,geall,obećati
1455,wünschen::V,guigh,željeti
1456,loben::V,mol,hvaliti
1457,küssen::V,póg,ljubiti
1458,wiegen::V,bog,njihati
1459,wiegen::V,bog,ljuljati
1460,wiegen::V,luasc,njihati
1461,wiegen::V,luasc,ljuljati
1462,zudecken::V,clúdaigh,pokriti
1463,wecken::V,dúisigh,probuditi
1464,zeigen::V,taispeáin,pokazati
1465,führen::V,treoraigh,voditi
1466,lehren::V,múin,učiti
1467,lehren::V,teagasc,učiti
1468,unterrichten::V,múin,poučiti
1469,unterrichten::V,teagasc,poučiti
1470,aufziehen::V,tóg,uzgajati
1471,leiten::V,tá i gceannas ar,upravljati
1472,antreiben::V,gríosaigh,natjeravati
1473,lassen::V,cuir ag,dati
1474,einladen::V,cuir cuireadh ar,pozvati
1475,vereinigen::V,aontaigh,ujediniti
1476,besuchen::V,tabhair cuairt ar,posjetiti
1477,treffen::V,cas ar,sresti
1478,treffen::V,buail le,sresti
1479,sich versammeln::V,bailigh,okupiti se
1480,sich versammeln::V,cruinnigh,okupiti se
1481,spielen::V,imir,igrati se
1482,spielen::V,tá ag spraoi,igrati se
1483,singen::V,can,pjevati
1484,tanzen::V,rinc,plesati
1485,tanzen::V,damhsaigh,plesati
1486,sich trennen::V,scar,razići se
1487,verlassen::V,fág,ostaviti
1488,verlassen::V,fág,napustiti
1489,retten::V,tarrtháil,spasiti
1490,bewachen::V,cosain,čuvati
1491,bewachen::V,cosain,stražariti
1492,bewachen::V,gardáil,čuvati
1493,bewachen::V,gardáil,stražariti
1494,schützen::V,cosain,čuvati
1495,verteidigen::V,cosain,obraniti
1496,sich schlagen::V,tá ag bruíon,biti se
1497,sich schlagen::V,tá ag bruíon,udariti se
1498,schießen::V,caith,pucati
1499,schießen::V,caith,strijeljati
1500,schießen::V,scaoil,pucati
1501,schießen::V,scaoil,strijeljati
1502,siegen::V,bain,pobijediti
1503,siegen::V,buaigh,pobijediti
1504,ärgern::V,cuir isteach ar,ljutiti
1505,schlagen::V,buail,biti
1506,schlagen::V,buail,udariti
1507,treten::V,ciceáil,šutnuti
1508,stechen::V,sáigh,ubosti
1509,stoßen::V,brúigh,gurnuti
1510,stoßen::V,soncáil,gurnuti
1511,stehlen::V,goid,ukrasti
1512,stören::V,cuir isteach ar,smetati
1513,belästigen::V,cuir as do,smetati
1514,belästigen::V,cuir as do,dosaditi
1515,verbergen::V,ceil,skriti
1516,täuschen::V,cuir dallamullóg ar,obmanuti
1517,betrügen::V,déan calaois ar,prevarati
1518,töten::V,maraigh,ubiti
1519,wohnen::V,cuir faoi,stanovati
1520,wohnen::V,tá ina chónaí,stanovati
1521,arbeiten::V,oibrigh,raditi
1522,sammeln::V,bailigh,sabrati
1523,sammeln::V,cruinnigh,sabrati
1524,pflücken::V,pioc,ubrati
1525,jagen::V,seilg,loviti
1526,fischen::V,iasc,ribati
1527,fischen::V,iasc,loviti ribu
1528,fassen::V,beir ar,uloviti
1529,hüten::V,aoirigh,pasti
1530,treiben::V,seol,goniti
1531,treiben::V,tiomáin,goniti
1532,anbinden::V,ceangail,privezati
1533,füttern::V,cothaigh,hraniti
1534,füttern::V,beathaigh,hraniti
1535,melken::V,bligh,musti
1536,melken::V,crúigh,musti
1537,hacken::V,gearr,sjeckati
1538,gießen::V,uiscigh,politi
1539,reifen::V,aibigh,sazreti
1540,zubereiten::V,cócaráil,prigotoviti
1541,kochen::V,bruith,kuhati
1542,kochen::V,beirigh,kuhati
1543,backen::V,bácáil,peći
1544,braten::V,róst,peći
1545,braten::V,róst,pržiti
1546,braten::V,frioch,peći
1547,braten::V,frioch,pržiti
1548,umrühren::V,measc,promiješati
1549,stricken::V,cniotáil,plesti
1550,nähen::V,fuaigh,šiti
1551,färben::V,dathaigh,obojiti
1552,reinigen::V,glan,očistiti
1553,reinigen::V,glan,počistiti
1554,waschen::V,nigh,prati
1555,abwischen::V,glan,otrti
1556,spülen::V,sruthlaigh,isprati
1557,spülen::V,sruthlaigh,oplakati
1558,fegen::V,scuab,mesti
1559,fegen::V,scuab,pomesti
1560,kehren::V,scuab,mesti
1561,baden::V,folc,kupati se
1562,sich waschen::V,nigh é féin,umiti se
