,Concept_ID,vep,myv
820,sechs::NUM,kuz',кото
821,sieben::NUM,seičeme,сисем
822,acht::NUM,kahesa,кавксо
823,neun::NUM,ühesa,вейксэ
824,zehn::NUM,kümne,кемень
825,elf::NUM,üks'toštkümne,кевейкее
826,zwölf::NUM,kaks'toštkümne,кемгавтово
827,zwanzig::NUM,kaks'kümne,комсь
828,dreißig::NUM,koumekümne,колоньгемень
829,vierzig::NUM,nel'l'kümne,ниленьгемень
830,fünfzig::NUM,vižkümne,ведьгемень
831,sechzig::NUM,kuz'kümne,кодгемень
832,siebzig::NUM,seičemekümne,сизьгемень
833,achtzig::NUM,kahesakümne,кавксоньгемень
834,neunzig::NUM,ühesakümne,вейксэньгемень
835,hundert::NUM,sada,сядо
836,tausend::NUM,tuha,тыща
837,und::CNJ,i,ды
838,und::CNJ,da,ды
839,oder::CNJ,vai,или
840,stehen::V,seišta,аштемс стядо
841,sitzen::V,ištta,аштемс озадо
842,liegen::V,venuda,мадезь аштемс
843,hängen::V,ripta,нурьгемс
844,werden::V,lindä,арамс
845,werden::V,tehtas,арамс
846,passieren::V,ozaitas,лисэмс
847,beginnen::V,augotadas,ушодомс
848,enden::V,loptas,лоткамс
849,wechseln::V,vajehtadas,полавтнемс
850,aufgehen[Sonne]::V,nousta,лисемс
851,aufgehen[Sonne]::V,nousta,стямс
852,untergehen[Sonne]::V,lasktas,валгомс
853,scheinen[Sonne]::V,paštta,валдомтомс
854,donnern::V,juraita,цярномс
855,donnern::V,juraita,галдордомс
856,wehen::V,dölta,пувамс
857,wehen::V,puhuda,пувамс
858,strömen::V,valadas,чудемс
859,fließen::V,valuda,чудемс
860,sich drehen::V,punotas,велямс
861,schwanken::V,čibuda,лыкамс
862,schwanken::V,čibuda,якамс
863,schwingen::V,čibuda,нурсемс
864,schwingen::V,čibuda,лыкамс
865,fallen::V,langeta,прамс
866,fallen::V,langeta,сяворемс
867,brennen::V,pallada,паломс
868,rauchen::V,savustada,качадомс
869,regnen::V,vihmda,пиземс
870,gefrieren::V,jäduda,кельмемс
871,gefrieren::V,kül'mdä,кельмемс
872,tauen::V,sulada,соламс
873,schmelzen::V,sulada,соламс
874,trocknen::V,kuida,коськемс
875,trocknen::V,kuivehtuda,коськемс
876,sieden::V,kehuda,лакамс
877,sieden::V,kehuda,пиксемс
878,faulen::V,hapata,наксадомс
879,faulen::V,traudäs,наксадомс
880,verfaulen::V,hapata,наксадомс
881,reißen::V,rebita,сезневемс
882,versinken::V,upota,ваямс
883,vergehen::V,mända,ютамс
884,erscheinen::V,ozutadas,лисемс
885,verschwinden::V,hajeta,ёмамс
886,sinken::V,väheta,явамс
887,sinken::V,lasktas,явамс
888,abnehmen::V,peneta,киремемс
889,zunehmen::V,ližaduda,ламолгадомс
890,zunehmen::V,ližaduda,раштамс
891,steigen::V,nousta,куземс
892,steigen::V,nousta,кепсевемс
893,wachsen::V,kazda,касомс
894,glänzen::V,loštta,цитнемс
895,funkeln::V,hoštta,пиндолдомс
896,funkeln::V,hoštta,цивтёрдомс
897,lärmen::V,robaita,шалномс
898,läuten::V,judaita,гайгезевемс
899,klingeln::V,kelotada,чавомс баягас
900,klirren::V,biraita,калдордомс
901,klirren::V,biraita,кальцяемс
902,brausen::V,bruncta,лакамс
903,rauschen::V,šobaita,лажномс
904,klingen::V,heläita,гайгемс
905,bellen::V,nutta,онгомс
906,heulen::V,ulaita,урномс
907,blasen::V,puhuda,пувамс
908,pfeifen::V,pistta,вешкемс
909,pfeifen::V,vihelta,вешкемс
910,schreien::V,kirkta,пижнемс
911,schreien::V,kidastada,пижнемс
912,stöhnen::V,ohkta,кувсемс
913,stöhnen::V,voivotada,кувсемс
914,zittern::V,säraita,тарномс
915,leben::V,eläda,эрямс
916,geboren werden::V,sünduda,чачомс
917,atmen::V,henktä,лексемс
918,trinken::V,joda,симемс
919,essen::V,söda,ярсамс
920,schlucken::V,lainata,нилемс
921,schlucken::V,lainata,порнемс
922,müde werden::V,väzuda,сиземс
923,müde werden::V,šuštuda,сиземс
924,einschlafen::V,uinota,матедевемс
925,schlafen::V,magata,удомс
926,schlafen::V,nukkuda,удомс
927,aufwachen::V,heraštuda,сыргоземс
928,aufstehen::V,nousta,стямс
929,sich erholen::V,lebaitas,оймсемс
930,krank werden::V,läžegata,сэредезевемс
931,krank sein::V,läžuda,сэредемс
932,schmerzen::V,kibištada,сэредемс
933,husten::V,rügda,козомс
934,genesen::V,tervehtuda,пичкамс
935,sterben::V,kolda,куломс
936,umkommen::V,kolda,чавовомс
937,umkommen::V,kolda,ёмамс
938,sich bewegen::V,likkuda,шаштомс
939,sich rühren::V,likahtada,сыргамс
940,sich rühren::V,kubahtada,сыргамс
941,sich erheben::V,nousta,куземс
942,sich setzen::V,išttas,озамс
943,hinfallen::V,langeta,прамс
944,hinfallen::V,langeta,сяворемс
945,laufen::V,kävuda,якамс
946,schreiten::V,astta,эскелямс
947,schreiten::V,astta,молемс
948,schreiten::V,haškta,эскелямс
949,schreiten::V,haškta,молемс
950,spazierengehen::V,kävelta,якамс
951,eilen::V,kiruhtada,эрзкалемс
952,eilen::V,kiruhtada,капшамс
953,sich beeilen::V,kiruhtada,капшамс
954,sausen::V,fun'urta,ливтямс
955,rennen::V,joksta,чийнемс
956,rennen::V,joksta,ардтнемс
957,springen::V,hüptä,кирнявтнемс
958,klettern::V,libuda,куземс
959,schaukeln::V,čibuda,нурямс
960,kriechen::V,ličtas,ёзмолдомс
961,schwimmen::V,ujuda,уемс
962,tauchen::V,čukautas,чопавтомс
963,tauchen::V,čukautas,чопавтнемс
964,rudern::V,souta,миледемс
965,fahren::V,ajada,ардомс
966,fahren::V,ajelda,ардомс
967,fliegen::V,leta,ливтямс
968,gehen::V,mända,туемс
969,gehen::V,mända,молемс
970,gehen::V,kävuda,туемс
971,gehen::V,kävuda,молемс
972,weggehen::V,päzda,туемс
973,weggehen::V,lähtta,туемс
974,abfahren::V,tönduda,туемс
975,anhalten::V,seižutadas,лоткамс
976,hineingehen::V,mända südäimehe,совамс
977,eintreten::V,tulda,совамс
978,eintreten::V,tulda,эскельдямс
979,kommen::V,tulda,самс
980,ankommen::V,tulda,самс
981,ankommen::V,tulda,пачкодемс
982,zurückkommen::V,pörtas,велявтомс
983,bleiben::V,jäda,кадовомс
984,warten::V,varastada,учомс
985,erwarten::V,varastada,учомс
986,suchen::V,ectä,вешнемс
987,finden::V,löuta,муемс
988,versuchen::V,ladida,варштамс
989,versuchen::V,rohkaita,варштамс
990,vorbereiten::V,vaumita,анокстамс
991,lieben::V,armastada,вечкемс
992,mögen::V,navedida,вечкемс
993,lachen::V,nagrda,пейдемс
994,rühren::V,likutada,токамс седейс
995,weinen::V,itkta,авардемс
996,schimpfen::V,laidas,сёвномс
997,schimpfen::V,pačatada,сёвномс
998,sich ärgern::V,rändüda,кежиявтнемс
999,sich fürchten::V,varaita,пелемс
1000,fürchten::V,varaita,пелемс
1001,fliehen::V,pageta,оргодемс
1002,flüchten::V,pageta,ворьгодемс
1003,flüchten::V,pageta,чадомс
1004,flüchten::V,joksta,ворьгодемс
1005,flüchten::V,joksta,чадомс
1006,sehen::V,nähta,неемс
1007,anschauen::V,kacta,ваномс
1008,ansehen::V,kacta,ваномс
1009,hören::V,kulda,марямс
1010,zuhören::V,kundeltas,кунсоломс
1011,probieren::V,mujada,варшамс
1012,riechen::V,rižada,никсемс
1013,fühlen::V,mujada,марямс
1014,scheinen::V,näguda,марявомс
1015,zu sehen sein::V,näguda,неявомс
1016,vernehmen::V,kulištada,марямс
1017,frieren::V,kül'mdä,кельмемс
1018,tun::V,tehta,теемс
1019,können::V,voida,маштомс
1020,können::V,mahtta,маштомс
1021,wollen::V,himoita,бажамс
1022,wollen::V,tahtoida,бажамс
1023,anfangen::V,zavottä,кармамс
1024,anfangen::V,augotada,кармамс
1025,beenden::V,loptä,прядомс
1026,aufhören::V,loptas,лоткамс
1027,gelingen::V,lähtta,удаламс
1028,gelingen::V,tehtas,удаламс
1029,geraten::V,tulda,лисемс
1030,öffnen::V,avaita,панжомс
1031,schließen::V,saubata,пекстамс
1032,schließen::V,saubata,сёлгомс
1033,schließen::V,saubata,конямс
1034,stellen::V,panda,аравтомс
1035,stellen::V,seižutada,аравтомс
1036,setzen::V,ištutada,ойсевтемс
1037,setzen::V,ištutada,озавтнемс
1038,legen::V,panda,путомс
1039,berühren::V,koskta,токамс
1040,berühren::V,käziduda,токамс
1041,verbinden::V,ühtenzoitta,содомс
1042,bedecken::V,katta,вельтямс
1043,bedecken::V,peitta,вельтямс
1044,aufhängen::V,riputada,понгавтомс
1045,anzünden::V,sütutada,кирвастемс
1046,aufheben::V,leta,кепедемс
1047,zurücklassen::V,jätta,кадомс
1048,verlieren::V,kadotada,ёмавтомс
1049,fallen lassen::V,kirbotada,правтомс
1050,machen::V,säta,теемс
1051,machen::V,tehta,теемс
1052,herstellen::V,tehta,анокстамс
1053,bauen::V,leta,путомс
1054,bauen::V,sauda,путомс
1055,reparieren::V,koheta,витемс
1056,verbessern::V,paremboita,паролгавтомс
1057,verbessern::V,paremboita,вадрялгавтомс
1058,ändern::V,vajehtada,полавтомс
1059,graben::V,kaida,чувомс
1060,graben::V,kaida,таргамс
1061,graben::V,čongoida,чувомс
1062,graben::V,čongoida,таргамс
1063,beugen::V,koverta,мендемс
1064,biegen::V,painda,комавтомс
1065,drehen::V,punotada,чаравтомс
1066,drehen::V,punotada,велявтнемс
1067,wenden::V,käta,велявтомс
1068,wenden::V,kärauta,велявтомс
1069,umdrehen::V,käta,велявтомс
1070,heben::V,leta,кепедемс
1071,hochheben::V,libutada,кепедемс
1072,ergreifen::V,tabata,кундамс
1073,halten::V,pidada,кирдемс
1074,drücken::V,painda,нуемс
1075,schieben::V,žigutada,шаштомс
1076,kratzen::V,künstä,ангордамс
1077,lecken::V,nolda,нолсемс
1078,beißen::V,purda,сускомс
1079,beißen::V,hambastada,сускомс
1080,abreißen::V,ratketa,сеземс
1081,abschneiden::V,čapata,печкемс
1082,abschneiden::V,leikata,печкемс
1083,binden::V,sidoda,кодамс
1084,binden::V,sidoda,сюлмамс
1085,stecken::V,čokaita,сялгомс
1086,brechen::V,katkaita,синдемс
1087,brechen::V,katkaita,калавтомс
1088,klopfen::V,kolkotada,калтаямс
1089,hauen::V,löda,чавомс
1090,kleben::V,klejata,педявтнемс
1091,reiben::V,hosta,ёзамс
1092,reiben::V,törkita,ёзамс
1093,reiben::V,jorotada,ёзамс
1094,streichen::V,voita,вадемс
1095,schleifen::V,hijoida,човамс
1096,schleifen::V,teravzoitta,човамс
1097,schneiden::V,leikata,керямс
1098,rütteln::V,heilutada,чукамс
1099,rütteln::V,heilutada,лыкавтомс
1100,schütteln::V,pudištada,чукамс
1101,schwenken::V,maihutada,яхолемс
1102,schütten::V,valada,каямс
1103,füllen::V,täutta,пештямс
1104,einwickeln::V,kärdä,тапарямс
1105,tragen::V,kantta,кандомс
1106,tragen::V,kandišta,кандомс
1107,schleppen::V,vedätada,ускомс
1108,ziehen::V,vedada,ускомс
1109,aufbewahren::V,kaita,ванстомс
1110,werfen::V,čuta,ёртомс
1111,werfen::V,tactä,ёртомс
1112,fangen::V,püta,кундамс
1113,packen::V,tabata,кундамс
1114,verstecken::V,peitta,кекшемс
1115,teilen::V,jagada,явомс
1116,schicken::V,oigeta,кучомс
1117,bringen::V,veda,кандомс
1118,hinzufügen::V,ližata,путомс
1119,hinzufügen::V,ližata,максомс
1120,bekommen::V,sada,саемс
1121,erhalten::V,sada,саемс
1122,nehmen::V,otta,саемс
1123,wählen::V,valita,кочкамс
1124,auswählen::V,valita,кочкамс
1125,bewahren::V,kaita,ванстомс
1126,behindern::V,telustada,кирдемс
1127,verderben::V,travida,коламс
1128,beschädigen::V,satatada,теемс зыян
1129,zerbrechen::V,mureta,коламс
1130,zerreißen::V,rebitada,сеземс
1131,zerstören::V,mureta,калавтомс
1132,verbrennen::V,poltta,пултамс
1133,geben::V,antta,максомс
1134,reichen::V,antta,максомс
1135,schenken::V,lahjoita,каземс
1136,versprechen::V,toivotada,алтамс
1137,wünschen::V,toivotada,арсемс
1138,loben::V,kitta,шнамс
1139,küssen::V,tervehtada,палсемс
1140,wiegen::V,likutada,нурсемс
1141,zudecken::V,katta,тавадомс
1142,zudecken::V,katta,вельтямс
1143,wecken::V,noustatada,стявтомс
1144,zeigen::V,ozutada,невтемс
1145,führen::V,astutada,ветямс
1146,lehren::V,opeta,тонавтомс
1147,unterrichten::V,opeta,тонавтомс
1148,aufziehen::V,kazvatada,трямс
1149,aufziehen::V,kazvatada,кастомс
1150,leiten::V,ohjata,ветямс
1151,leiten::V,ohjata,азоркстамс
1152,antreiben::V,rigehtoitta,ветямс
1153,lassen::V,käskta,кармавтомс
1154,einladen::V,kucta,тердемс
1155,vereinigen::V,ühtenzoitta,вейсэндямс
1156,vereinigen::V,ühtenzoitta,вейс путомс
1157,vereinigen::V,ühtenzoitta,вейс пурнамс
1158,besuchen::V,rižada,варштамс
1159,treffen::V,vastata,вастомс
1160,sich versammeln::V,kägeta,промокшномс
1161,sich versammeln::V,sätas,промокшномс
1162,spielen::V,väta,налксемс
1163,singen::V,pajatada,морамс
1164,tanzen::V,kargaita,киштемс
1165,sich trennen::V,erigata,явомс
1166,verlassen::V,jätta,кадомс
1167,retten::V,päzutada,идемс
1168,bewachen::V,varjoita,ванстомс
1169,schützen::V,kaita,аштемс
1170,verteidigen::V,kaita,ваномс
1171,sich schlagen::V,torata,тюремс
1172,schießen::V,ampta,ледемс
1173,siegen::V,vägestada,изнямс
1174,ärgern::V,verdutada,кежейгавтомс
1175,ärgern::V,rändütada,кежейгавтомс
1176,schlagen::V,löda,токамс
1177,schlagen::V,iškta,токамс
1178,treten::V,peksta,тапамс
1179,treten::V,topsta,тапамс
1180,stechen::V,pystiä,пупамс
1181,stoßen::V,iškta,тулкадемс
1182,stoßen::V,pudištada,тулкадемс
1183,stehlen::V,vargastada,саламс
1184,stören::V,keskustada,пирямс ки
1185,belästigen::V,tartuteldas,а максомс
1186,belästigen::V,tartuteldas,а кадомс оймамо
1187,verbergen::V,katelda,сёпомс
1188,verbergen::V,katelda,кекшемс
1189,täuschen::V,manitada,манямс
1190,betrügen::V,manitada,манчемс
1191,töten::V,rikta,чавномс
1192,töten::V,rikta,маштнемс
1193,töten::V,surmita,чавномс
1194,töten::V,surmita,маштнемс
1195,wohnen::V,eläda,эрямс
1196,arbeiten::V,rata,важодемс
1197,sammeln::V,kogota,пурнамс
1198,pflücken::V,poimda,ноцковтнемс
1199,jagen::V,mecata,кундамс
1200,fischen::V,kalatada,калонь кундамс
1201,fassen::V,tabata,кундамс
1202,hüten::V,paimeta,ваномс
1203,treiben::V,ajada,панемс
1204,anbinden::V,küttestada,сюлмамс
1205,anbinden::V,sidoda,сюлмамс
1206,füttern::V,sötta,андомс
1207,melken::V,lüpsta,потявтомс
1208,hacken::V,sauda,лазномс
1209,gießen::V,valada,валомс
1210,reifen::V,küpseta,кенеремс
1211,zubereiten::V,vaumištada,анокстамс
1212,kochen::V,keitta,пидемс
1213,backen::V,paštta,пидемс
1214,braten::V,žarda,пуштамс
1215,umrühren::V,segoitada,човорямс
1216,stricken::V,kudoda,кодамс
1217,nähen::V,ombelta,стамс
1218,färben::V,mujutada,артомс
1219,reinigen::V,puhtastada,урядамс
1220,waschen::V,pesta,муськемс
1221,abwischen::V,pühktä,нардамс
1222,spülen::V,huhtoida,ёрвалдомс
1223,fegen::V,pühkta,тенсемс
1224,kehren::V,uhoita,тенсемс
1225,baden::V,kül'ptäs,экшелямс
1226,sich waschen::V,pestas,шлямс
1227,ausziehen::V,riičta,кайсевтемс
1228,ausziehen::V,rušta,кайсевтемс
1229,anziehen::V,panda päle,оршамс
1230,anziehen::V,panda kädehe,оршамс
1231,anziehen::V,panda jaugha,оршамс
1232,sich anziehen::V,sobdas,оршамс
1233,kämmen::V,harjata,судрямс
1234,schmücken::V,čomitada,мазылгавтомс
1235,schmücken::V,čomitada,наряжамс
1236,sagen::V,sanuda,меремс
1237,sprechen::V,pagišta,кортамс
1238,reden::V,pagišta,кортамс
1239,sich unterhalten::V,lodaita,кортнемс
1240,fragen::V,küzuda,кевкстемс
1241,bitten::V,pakita,вешемс
1242,erzählen::V,sanuda,ёвтнемс
1243,erzählen::V,starinoita,ёвтнемс
1244,mitteilen::V,tedotada,ёвтамс
1245,nennen::V,nimitada,лемдемс
1246,nennen::V,nimitada,путомс лем
1247,rufen::V,kucta,тердемс
1248,rufen::V,kucta,серьгедемс
1249,prahlen::V,kittäs,шнамс пря
1250,übersetzen::V,käta,ютавтомс
1251,denken::V,meletada,арсемс
1252,glauben::V,uskta,кемемс
1253,bemerken::V,homaita,неемс
1254,erkennen::V,tundištada,содамс
1255,begreifen::V,tabata,пачкодемс
1256,verstehen::V,el'geta,чарькодемс
1257,verstehen::V,toimetada,чарькодемс
1258,lernen::V,opetas,тонавтнемс
1259,wissen::V,teta,содамс
1260,sich erinnern an::V,johtutada,ледстямс
1261,vergessen::V,unohtada,стувтомс
1262,messen::V,märita,онкстнемс
1263,zählen::V,lugeda,ловомс
1264,rechnen::V,lugeda,ловомс
1265,lesen::V,lugeda,ловномс
1266,malen::V,pirta,рисовамс
1267,zeichnen::V,pirta,рисовамс
1268,schreiben::V,kirjutada,сёрмадомс
1269,besitzen::V,omištada,улемс
1270,besitzen::V,omištada,улемс азорокс
1271,kaufen::V,ostta,рамамс
1272,verkaufen::V,möda,миемс
1273,bezahlen::V,maksta,пандомс
1274,zahlen::V,maksta,пандомс
1275,beherrschen::V,valdoita,азоркстамс
1276,ertragen::V,tirpta,кирдемс
