,Concept_ID,vep,kn
1110,erzählen::V,sanuda,ಹೇಳು
1111,erzählen::V,starinoita,ಹೇಳು
1112,mitteilen::V,tedotada,ತಿಳಿಸು
1113,nennen::V,nimitada,ಹೆಸರಿಡು
1114,rufen::V,kucta,ಕರೆ
1115,prahlen::V,kittäs,ಜಂಬ ಕೊಚ್ಚು
1116,übersetzen::V,käta,ಭಾಷಾಂತರಿಸು
1117,denken::V,meletada,ಯೋಚಿಸು
1118,glauben::V,uskta,ನಂಬು
1119,bemerken::V,homaita,ಗಮನಿಸು
1120,erkennen::V,tundištada,ಗುರುತುಹಿಡಿ
1121,begreifen::V,tabata,ಗ್ರಹಿಸು
1122,verstehen::V,el'geta,ಅರ್ಥಮಾಡಿಕೊ
1123,verstehen::V,toimetada,ಅರ್ಥಮಾಡಿಕೊ
1124,lernen::V,opetas,ಕಲಿ
1125,wissen::V,teta,ಅರಿ
1126,sich erinnern an::V,johtutada,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1127,vergessen::V,unohtada,ಮರೆತುವಿಡು
1128,messen::V,märita,ಅಳೆ
1129,zählen::V,lugeda,ಗಣಿಸು
1130,rechnen::V,lugeda,ಲೆಕ್ಕ ಹಾಕು
1131,lesen::V,lugeda,ಓದು
1132,malen::V,pirta,ಬಿಡಿಸು
1133,zeichnen::V,pirta,ಬಿಡಿಸು
1134,schreiben::V,kirjutada,ಬರೆ
1135,besitzen::V,omištada,ಒಡೆಯನಾಗಿರು
1136,kaufen::V,ostta,ಕೊಳ್ಳು
1137,verkaufen::V,möda,ಕೊಡು
1138,bezahlen::V,maksta,ಬೆಲೆತೆರು
1139,zahlen::V,maksta,ಹಣವನ್ನುಕೊಡು
1140,beherrschen::V,valdoita,ಅಧಿಕಾರ ನಡೆಸು
1141,ertragen::V,tirpta,ಸಹಿಸು
