,Concept_ID,fa,mrj
1370,sagen::V,گفتن,келесӓш
1371,sprechen::V,حرف زدن,манаш
1372,sprechen::V,صحبت کردن,манаш
1373,reden::V,حرف زدن,шайышташ
1374,reden::V,صحبت کردن,шайышташ
1375,sich unterhalten::V,گپ زدن,хытыраш
1376,sich unterhalten::V,گپ زدن,хытыргаш
1377,fragen::V,پرسیدن,ядаш
1378,fragen::V,سؤال کردن,ядаш
1379,bitten::V,خواهش کردن,ядаш
1380,bitten::V,درخواست کردن,ядаш
1381,erzählen::V,نقل کردن,келесӓш
1382,erzählen::V,حکایت کردن,келесӓш
1383,mitteilen::V,خبر دادن,попаш
1384,mitteilen::V,خبر دادن,увертӓш
1385,mitteilen::V,خبر دادن,увертӓрӓш
1386,nennen::V,نامیدن,лӹмдӓш
1387,rufen::V,صدا کردن,ӱжӓш
1388,prahlen::V,پز آمدن,хайзаш
1389,prahlen::V,پز آمدن,шаргаланаш
1390,übersetzen::V,ترجمه کردن,вашташ
1391,denken::V,فکر کردن,машанаш
1392,glauben::V,باور کردن,ӹнянӓш
1393,glauben::V,عقیده داشتن,ӹнянӓш
1394,bemerken::V,متوجه شدن,цаклаш
1395,erkennen::V,شناختن,пӓлӓш
1396,erkennen::V,تشخیص دادن,пӓлӓш
1397,begreifen::V,فهمیدن,ынгылаш
1398,begreifen::V,درک کردن,ынгылаш
1399,verstehen::V,فهمیدن,ынгылаш
1400,lernen::V,آموختن,тыменяш
1401,lernen::V,یاد گرفتن,тыменяш
1402,wissen::V,دانستن,пӓлӓш
1403,sich erinnern an::V,به یاد آوردن,ышештӓрӓш
1404,vergessen::V,فراموش کردن,монден кодаш
1405,messen::V,اندازه گرفتن,висӓш
1406,zählen::V,شمردن,шотаяш
1407,rechnen::V,حساب کردن,шотаяш
1408,lesen::V,خواندن,лыдаш
1409,malen::V,نقاشی کردن,рисуяш
1410,zeichnen::V,کشیدن,ыдырка́лаш
1411,zeichnen::V,رسم کردن,ыдырка́лаш
1412,schreiben::V,نوشتن,вазаш
1413,besitzen::V,داشتن,кы́чаш
1414,kaufen::V,خریدن,нӓлӓш
1415,kaufen::V,خرید کردن,нӓлӓш
1416,verkaufen::V,فروختن,выжалаш
1417,bezahlen::V,پرداختن,тӱлӓш
1418,zahlen::V,پرداخت کردن,тӱлӓш
1419,beherrschen::V,مسلط بودن,кы́чаш
1420,ertragen::V,تحمل کردن,цӹтӓш
