,Concept_ID,is,kn
570,feucht::A,þvalur,ಒದ್ದೆಯಾದ
571,nass::A,votur,ಒದ್ದೆಯಾದ
572,nass::A,blautur,ಒದ್ದೆಯಾದ
573,trocken::A,þurr,ಶುಷ್ಕ
574,voll::A,fullur,ತುಂಬಿದ
575,leer::A,tómur,ಖಾಲಿ
576,offen::A,opinn,ಮುಚ್ಚಲ್ಲದ
577,geschlossen::A,lokaður,ಮುಚ್ಚಿದ
578,sauber::A,þrifinn,ಶುದ್ಧ
579,schmutzig::A,óhreinn,ಅಶುದ್ಧ
580,schmutzig::A,sóðalegur,ಅಶುದ್ಧ
581,roh::A,hrár,ಹಸಿ
582,reif::A,þroskaður,ಹಣ್ಣಾದ
583,lecker::A,ljúffengur,ಗುಚಿಕರ
584,süß::A,sætur,ಸಿಹಿ
585,bitter::A,beiskur,ಕಹಿ
586,sauer::A,súr,ಹುಳಿಯಾದ
587,hell::A,bjartur,ಹೊಳೆಯುವ
588,dunkel::A,dimmur,ಮಬ್ಬಾದ
589,schwarz::A,svartur,ಕಪ್ಪು
590,weiß::A,hvítur,ಬಿಳಿಯ
591,rot::A,rauður,ಕೆಂಪು
592,gelb::A,gulur,ಹಳದಯ
593,blau::A,blár,ನೀಲ
594,grün::A,grænn,ಕಾಯಾದ
595,grau::A,grár,ಬೂದುಬಣ್ಣದ
596,bunt::A,marglitur,ವರ್ಣರಂಜಿತ
597,billig::A,ódýr,ಅಗ್ಗ
598,teuer::A,dýr,ದುಬಾರಿಯಾದ
599,wertvoll::A,verðmætur,ಅಮೂಲ್ಯ
600,blind::A,blindur,ಅಂಧ
601,taub::A,heyrnarlaus,ಕಿವುಡಾದ
602,kräftig::A,öflugur,ಪ್ರಬಲ
603,stark::A,sterkur,ಶಕ್ತಿವಂತ
604,schwach::A,veill,ದುರ್ಬಲ
605,fett::A,feitur,ಕೊಬ್ಬಿದ
606,schlank::A,grannur,ತೆಳ್ಳಗಿನ
607,schlank::A,spengilegur,ತೆಳ್ಳಗಿನ
608,hübsch::A,snotur,ಅಂದವಾದ
609,hübsch::A,laglegur,ಅಂದವಾದ
610,böse::A,illur,ಕೆಟ್ಟ
611,böse::A,vondur,ಕೆಟ್ಟ
612,dumm::A,heimskur,ಮಂದ
613,faul::A,latur,ಆಲಸ
614,fleißig::A,iðinn,ಕಡಗುವ
615,geizig::A,nískur,ಜುಗ್ಗ
616,klug::A,hygginn,ಚತುರ
617,geschickt::A,fimur,ದಕ್ಷ
618,geschickt::A,laginn,ದಕ್ಷ
619,lieb::A,kær,ಪ್ರಿಯ
620,lieb::A,ljúfur,ಪ್ರಿಯ
621,lustig::A,kátur,ಖುಷಿಯಾದ
622,sanft::A,blíður,ಸೌಮ್ಯ
623,hungrig::A,soltinn,ಹಸಿದ
624,hungrig::A,hungraður,ಹಸಿದ
625,krank::A,sjúkur,ಅಸ್ವಸ್ಥ
626,nackt::A,nakinn,ನಗ್ನ
627,traurig::A,dapur,ದುಃಖಿತ
628,traurig::A,hryggur,ದುಃಖಿತ
629,lebendig::A,lifandi,ಜೀವಂತ
630,gut::A,góður,ಒಳ್ಳೆಯ
631,schlecht::A,slæmur,ದುಷ್ಟ
632,schlecht::A,lélegur,ದುಷ್ಟ
633,richtig::A,réttur,ಸರಿ
634,schlimm::A,slæmur,ಅಸಹ್ಯ
635,wahr::A,sannur,ನಿಜ
636,alt::A,gamall,ಮುದಿ
637,neu::A,nýr,ಹೊಸ
638,ehemalig::A,fyrrverandi,ಮಾಜೀ
639,alt[Lebewesen]::A,gamall,ವೃದ್ಧ
640,jung::A,ungur,ಎಳ
641,arm::A,vesall,ಬಡ
642,arm::A,fátækur,ಬಡ
643,reich::A,ríkur,ಶ್ರೀಮಂತ
644,reich::A,auðugur,ಶ್ರೀಮಂತ
645,bekannt::A,kunnugur,ಅಪ್ತ
646,berühmt::A,frægur,ಪ್ರಸಿದ್ಧ
647,fremd::A,framandi,ಪರಕೀಯ
648,fremd::A,ókunnugur,ಪರಕೀಯ
649,verschieden::A,ýmis,ಬೇರೆ
650,nah::A,nálægur,ಹತ್ತಿರವಾದ
651,fern::A,fjarri,ದೂರದ
652,fern::A,fjarlægur,ದೂರದ
653,linker::A,vinstri,ಎಡ
654,rechter::A,hægri,ಬಲ
655,anderer::A,annar,ಇತರ
656,erster::A,fyrsti,ಪ್ರಥಮ
657,zweiter::A,annar,ದ್ವಿತೀಯ
658,dritter::A,þriðji,ಮೂರನೆಯಜಗತ್ತು
659,letzter::A,síðasti,ಅಂತ್ಯ
660,allein::ADV,einn,ಒಬ್ಬನೇ
661,allein::ADV,aleinn,ಒಬ್ಬನೇ
662,auf einmal::ADV,allt í einu,ಒಡನೆ
663,zusammen::ADV,saman,ಒಟ್ಟಿಗೆ
664,lange::ADV,lengi,ದೀರ್ಘ
665,plötzlich::ADV,skyndilega,ಅನಾಮತ್ತು
666,sofort::ADV,strax,ಜಾಗ್ರತೆ
667,sofort::ADV,þegar í stað,ಜಾಗ್ರತೆ
668,später::ADV,seinna,ತರುವಾಯ
669,jetzt::ADV,nú,ಈಗ
670,jetzt::ADV,núna,ಈಗ
671,heute::ADV,í dag,ಇಂದು
672,morgen::ADV,á morgun,ನಾಳೆ
673,bald::ADV,brátt,ಬೇಗ
674,bald::ADV,bráðum,ಬೇಗ
675,dann::ADV,svo,ಆಗ
676,dann::ADV,síðan,ಆಗ
677,gestern::ADV,í gær,ನಿನ್ನೆ
678,einst::ADV,forðum,ಪೂರ್ವದಲ್ಲಿ
679,damals::ADV,þá,ಆಗ
680,damals::ADV,á þeim tímum,ಆಗ
681,danach::ADV,á eftir því,ಆಮೇಲೆ
682,vorher::ADV,áður,ಮುಂಚೆ
683,zuerst::ADV,fyrst,ಮೊದಲಿಗೆ
684,einmal::ADV,einu sinni,ಒಮ್ಮೆ
685,manchmal::ADV,stundum,ಆಗಾಗ
686,oft::ADV,oft,ಅನೇಕಸಲ
687,immer::ADV,alltaf,ಯಾವಾಗಲೂ
688,immer::ADV,sífellt,ಯಾವಾಗಲೂ
689,niemals::ADV,aldrei,ಯಾವಾಗಲೂ ಇಲ್ಲ
690,hier::ADV,hér,ಇಲ್ಲಿ
691,hierhin::ADV,hingað,ಇತ್ತ
692,von hier::ADV,héðan,ಇಲ್ಲಿಂದ
693,dort::ADV,þar,ಅಲ್ಲಿ
694,dort::ADV,þarna,ಅಲ್ಲಿ
695,dorthin::ADV,þangað,ಅಲ್ಲಿಗೆ
696,geradeaus::ADV,beint áfram,ಸೀದಾ
697,vorwärts::ADV,áfram,ಮುನ್ನೆಡೆವ
698,rückwärts::ADV,aftur á bak,ಹಿಂದುಗಡೆಗೆ
699,zurück::ADV,aftur,ಹಿಂದಕ್ಕೆ
700,zurück::ADV,til baka,ಹಿಂದಕ್ಕೆ
701,unten::ADV,niðri,ಕೆಳಗೆ
702,unten::ADV,fyrir neðan,ಕೆಳಗೆ
703,hinab::ADV,niður,ಕೆಳಕ್ಕೆ
704,hinab::ADV,niður eftir,ಕೆಳಕ್ಕೆ
705,oben::ADV,uppi,ಮೇಲೆ
706,hinauf::ADV,upp,ಮೇಲಕ್ಕೆ
707,hinauf::ADV,upp eftir,ಮೇಲಕ್ಕೆ
708,überall::ADV,alls staðar,ಎಲ್ಲಸ್ಥಳಗಳು
709,nicht::ADV,ekki,ಇಲ್ಲ
710,nicht::ADV,ekki,ಅಲ್ಲ
711,ein wenig::ADV,dálítið,ತುಸು
712,kaum::ADV,varla,ಕಠಿನವಾಗಿ
713,kaum::ADV,tæplega,ಕಠಿನವಾಗಿ
714,sehr::ADV,mjög,ಬಹು
715,so::ADV,svo,ಅಷ್ಟು
716,so::ADV,þannig,ಅಷ್ಟು
717,noch::ADV,enn,ಇನ್ನು
718,noch::ADV,ennþá,ಇನ್ನು
719,nur::ADV,bara,ಕೇವಲ
720,nur::ADV,aðeins,ಕೇವಲ
721,schon::ADV,nú þegar,ಆಗಲೇ
722,wieder::ADV,aftur,ಪುನಃ
723,wieder::ADV,að nýju,ಪುನಃ
724,vergebens::ADV,árangurslaust,ನಿಷ್ಫಲವಾಗಿ
725,vor::PRP,fyrir,ಮುಂದೆ
726,hinter::PRP,bak við,ಹಿಂದ
727,hinter::PRP,aftur fyrir,ಹಿಂದ
728,unter::PRP,undir,ಕೆಳ
729,durch::PRP,gegnum,ನೇರವಾಗಿ
730,neben::PRP,hjá,ಅಧರ ಬಲಿಕ
731,neben::PRP,við hliðina á,ಅಧರ ಬಲಿಕ
732,zwischen::PRP,milli,ನಡುವೆ
733,zwischen::PRP,á milli,ನಡುವೆ
734,wegen::PRP,vegna,ಅಧಕ್ಕಗಿ
735,dies::PRN,þetta,ಈ
736,das::PRN,það,ಅದು
737,alles::PRN,allt,ಎಲ್ಲ
738,ich::PRN,ég,ನಾನು
739,du::PRN,þú,ನೀನು
740,er::PRN,hann,ಅವನು
741,er::PRN,hann,ಇವನು
742,wir::PRN,við,ನಾವು
743,ihr::PRN,þið,ನೀವು
744,sie::PRN,þær,ಅವರು
745,sie::PRN,þeir,ಅವರು
746,was::FPRN,hvað,ಏನು
747,wer::FPRN,hver,ಯಾರಿಗೆ
748,wo::FADV,hvar,ಎಲ್ಲಿ
749,wohin::FADV,hvert,ಎಲ್ಲಿಗೆ
750,wie::FADV,hvernig,ಹೇಗೆ
751,warum::FADV,hvers vegna,ಏಕೆ
752,wieviel::FNUM,hve mikill,ಎಷ್ಟು
753,eins::NUM,einn,ಒಂದು
754,zwei::NUM,tveir,ಎರಡು
755,drei::NUM,þrír,ಮೂರು
756,vier::NUM,fjórir,ನಾಲ್ಕು
757,fünf::NUM,fimm,ಅಯ್ದು
758,sechs::NUM,sex,ಆರು
759,sieben::NUM,sjö,ಏಳು
760,acht::NUM,átta,ಎಂಟು
761,neun::NUM,níu,ಒಂಭಬತ್ತು
762,zehn::NUM,tíu,ಹತ್ತು
763,elf::NUM,ellefu,ಹನ್ನೊಂದು
764,zwölf::NUM,tólf,ಹನ್ನೆರಡು
765,zwanzig::NUM,tuttugu,ಇಪ್ಪತ್ತು
766,dreißig::NUM,þrjátíu,ಮೂವತ್ತು
767,vierzig::NUM,fjörutíu,ನಲವತ್ತು
768,fünfzig::NUM,fimmtíu,ಐವತ್ತು
769,sechzig::NUM,sextíu,ಅರುವತ್ತು
770,siebzig::NUM,sjötíu,ಎಪ್ಪತ್ತು
771,achtzig::NUM,áttatíu,ಎಂಬತ್ತು
772,neunzig::NUM,níutíu,ತೊಂಬತ್ತು
773,hundert::NUM,hundrað,ನೂರು
774,tausend::NUM,þúsund,ಸಾವಿರ
775,und::CNJ,og,ಮತ್ತು
776,oder::CNJ,eða,ಅಥವಾ
777,stehen::V,standa,ನಿಲ್ಲು
778,sitzen::V,sitja,ಕುಳ್ಳಿರು
779,liegen::V,liggja,ಮಲಗಿಕೊ
780,hängen::V,hanga,ಇಳಿಯಬಿಡು
781,werden::V,verða,ಆಗು
782,passieren::V,gerast,ಆಗು
783,beginnen::V,byrja,ಆರಂಭಿಸು
784,enden::V,enda,ಕೊನೆಗಾಣು
785,enden::V,lykta,ಕೊನೆಗಾಣು
786,wechseln::V,skipta,ಮಾರ್ಪಡಿಸು
787,aufgehen[Sonne]::V,koma upp,ಮೂಡು
788,untergehen[Sonne]::V,ganga til viðar,ಮುಳುಗು
789,scheinen[Sonne]::V,skína,ಹೊಳೆ
790,donnern::V,þruma,ಗುಡುಗಾಗು
791,wehen::V,blása,ತೀಡು
792,strömen::V,streyma,ಹರಿ
793,fließen::V,fljóta,ಹರಿ
794,sich drehen::V,snúast,ಸುತ್ತು
795,schwanken::V,riða,ಓಲಾಡು
796,schwanken::V,rugga,ಓಲಾಡು
797,schwingen::V,sveiflast,ತೂಗು
798,fallen::V,falla,ಉದುರು
799,brennen::V,brenna,ಉರಿ
800,rauchen::V,reykja,ಹೊಗೆಬಿಡು
801,regnen::V,rigna,ಸುರಿ
802,gefrieren::V,frjósa,ಹೆಪ್ಪುಗಟ್ಟು
803,tauen::V,þiðna,ಬೆಚ್ಚಗಾಗು
804,schmelzen::V,bráðna,ಕರಗು
805,trocknen::V,þorna,ಒಣಗು
806,sieden::V,sjóða,ಕುದಿ
807,faulen::V,rotna,ಕೊಳೆ
808,verfaulen::V,rotna,ನಶಿಸು
809,reißen::V,rifna,ಒಡೆ
810,versinken::V,sökkva,ಮುಳುಗು
811,vergehen::V,líða,ಸಾಗು
812,erscheinen::V,birtast,ತೋರು
813,verschwinden::V,hverfa,ಮಾಯವಾಗು
814,sinken::V,síga,ಕುಸಿ
815,abnehmen::V,lækka,ತಗ್ಗು
816,abnehmen::V,minnka,ತಗ್ಗು
817,zunehmen::V,aukast,ಬೆಳೆ
818,steigen::V,stíga,ಉಬ್ಬು
819,wachsen::V,vaxa,ಬೆಳೆ
820,glänzen::V,glóa,ಮಿರುಗು
821,glänzen::V,glampa,ಮಿರುಗು
822,funkeln::V,leiftra,ಮಿನುಗು
823,lärmen::V,hafa hátt,ಶಬ್ದ ಮಾಡಲು
824,läuten::V,hringja,ಬಾರಿಸು
825,klingeln::V,hringja,ಅನುರಣಿಸು
826,klirren::V,glamra,ಕಿಣಿಕಿಣಿಸು
827,klirren::V,skrölta,ಕಿಣಿಕಿಣಿಸು
828,brausen::V,ólga,ಅಬ್ಬರಿಸು
829,rauschen::V,suða,ಮರ್ಮರಗುಟ್ಟಿಸು
830,klingen::V,hljóma,ಉಸಿರು
831,bellen::V,gelta,ಬಗುಳು
832,heulen::V,væla,ಅರಚು
833,heulen::V,ýlfra,ಅರಚು
834,blasen::V,blása,ಗಾಳಿ ಊದು
835,pfeifen::V,blístra,ಸಿಳ್ಳೆಯೂದು
836,schreien::V,æpa,ಕರೆ
837,stöhnen::V,stynja,ನರಳು
838,zittern::V,titra,ನಡುಗು
839,zittern::V,skjálfa,ನಡುಗು
840,leben::V,lifa,ಇರು
841,geboren werden::V,fæðast,ಉಂಟಾಗು
842,atmen::V,anda,ಉಸಿರು
843,atmen::V,draga andann,ಉಸಿರು
844,trinken::V,drekka,ಕುಡಿ
845,essen::V,borða,ತಿನ್ನು
846,schlucken::V,kingja,ನುಂಗು
847,müde werden::V,þreytast,ಬಳಲು
848,einschlafen::V,sofna,ನಿದ್ಧೆಹೋಗು
849,schlafen::V,sofa,ನಿದ್ರಿಸು
850,aufwachen::V,vakna,ಏಳು
851,aufstehen::V,fara á fætur,ಏಳು
852,sich erholen::V,hvíla sig,ಸುಧಾರಿಸು
853,krank werden::V,veikjast,ಬೇನೆಬೀಳು
854,krank werden::V,verða veikur,ಬೇನೆಬೀಳು
855,krank sein::V,vera veikur,ಕೆಟ್ಟ ಎಂದು
856,schmerzen::V,kenna til,ಕಚ್ಚು
857,husten::V,hósta,ಕೆಮ್ಮು
858,genesen::V,batna,ಮತ್ತೆಹೊದಿಸು
859,genesen::V,frískast,ಮತ್ತೆಹೊದಿಸು
860,sterben::V,deyja,ಮೃತಪಡು
861,umkommen::V,farast,ಹಾಳಾಗು
862,sich bewegen::V,bifast,ಚಲಿಸು
863,sich rühren::V,hreyfast,ಕದಲು
864,sich erheben::V,standa upp,ಏಳು
865,sich setzen::V,setjast,ಕೂರು
866,hinfallen::V,detta,ಬೀಳು
867,laufen::V,labba,ನಡೆ
868,schreiten::V,ganga,ಮೆಲ್ಲಗೆ ನಡೆ
869,spazierengehen::V,ganga sér til skemmtunar,ವಿಹರಿಸು
870,eilen::V,fara hratt,ಮುನ್ನುಗ್ಗು
871,sich beeilen::V,flýta sér,ಆತುರಪಡು
872,sausen::V,þjóta,ಒಗೆ
873,rennen::V,hlaupa,ಓಡು
874,springen::V,stökkva,ಜಿಗಿ
875,klettern::V,klifra,ಏರು
876,schaukeln::V,róla,ತೂಗು
877,schaukeln::V,rugga,ತೂಗು
878,kriechen::V,skríða,ತೆವಳು
879,schwimmen::V,synda,ಈಜು
880,tauchen::V,kafa,ಕೆಳಗಿಳಿ
881,rudern::V,róa,ಸಾಗಿಸು
882,fahren::V,aka,ನಡೆಸು
883,fahren::V,fara,ನಡೆಸು
884,fliegen::V,fljúga,ಹಾರು
885,gehen::V,fara,ಹೋಗು
886,gehen::V,ganga,ಹೋಗು
887,weggehen::V,fara burt,ಹೊರಡು
888,weggehen::V,ganga burt,ಹೊರಡು
889,abfahren::V,aka burt,ತೆರಳು
890,anhalten::V,stöðva,ನಿಲ್ಲು
891,hineingehen::V,ganga inn,ಒಳಹೊಗು
892,eintreten::V,koma inn,ಒಳಹೊಗು
893,eintreten::V,ganga inn,ಒಳಹೊಗು
894,kommen::V,koma,ಬರು
895,ankommen::V,koma til,ಬರು
896,zurückkommen::V,koma til baka,ಹಿಂದಿರುಗು
897,bleiben::V,haldast,ಇರು
898,bleiben::V,vera kyrr,ಇರು
899,warten::V,bíða,ಇರು
900,erwarten::V,búast við,ನಿರೀಕ್ಷಿಸು
901,erwarten::V,eiga von á,ನಿರೀಕ್ಷಿಸು
902,suchen::V,leita,ಹುಡುಕು
903,finden::V,finna,ಕಂಡುಕೊ
904,versuchen::V,reyna,ಪ್ರಯತ್ನಿಸು
905,vorbereiten::V,undirbúa,ಸಿದ್ಧವಾಗು
906,lieben::V,elska,ಪ್ರೀತಿಸು
907,mögen::V,þykja gott,ಇಷ್ಟಪಡು
908,mögen::V,falla í geð,ಇಷ್ಟಪಡು
909,lachen::V,hlæja,ನಗು
910,rühren::V,snerta,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
911,weinen::V,gráta,ಅಳು
912,schimpfen::V,skammast,ಗೊಣಗು
913,sich ärgern::V,sárna,ಗಣಗಾಡು
914,sich ärgern::V,gremjast,ಗಣಗಾಡು
915,sich fürchten::V,óttast,ನಡುಗು
916,fürchten::V,óttast,ಹೆದರು
917,fliehen::V,flýja,ಓಡಿಹೋಗು
918,flüchten::V,strjúka,ಪಾರಾಗು
919,sehen::V,sjá,ಕಾಣು
920,anschauen::V,horfa á,ನೋಡು
921,ansehen::V,líta á,ನಿರೀಕ್ಷಿಸು
922,hören::V,heyra,ಕೇಳು
923,zuhören::V,hlusta,ಆಲಿಸು
924,probieren::V,smakka,ರುಚಿ ನೋಡು
925,riechen::V,þefa,ಮೂಸು
926,fühlen::V,finna til,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
927,scheinen::V,virðast,ತೋರು
928,zu sehen sein::V,vera að sjá,ಕಾಣಿಸು
929,vernehmen::V,heyra,ಕೇಳು
930,vernehmen::V,greina,ಕೇಳು
931,frieren::V,frjósa,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
932,tun::V,gera,ಮಾಡು
933,können::V,geta,ಮಾಡಬಲ್ಲ
934,wollen::V,ætla,ಬಯಸು
935,wollen::V,vilja,ಬಯಸು
936,anfangen::V,hefja,ಪ್ರಾರಂಭಿಸು
937,beenden::V,enda,ನಿಲ್ಲಿಸು
938,beenden::V,ljúka,ನಿಲ್ಲಿಸು
939,aufhören::V,lykta,ಮುಗಿಸು
940,gelingen::V,heppnast,ಯಶಸ್ವಿಯಾಗು
941,geraten::V,lukkast,ಉತ್ಪತ್ತಿಮಾಡು
942,öffnen::V,opna,ತೆರೆ
943,schließen::V,loka,ಮುಚ್ಚು
944,stellen::V,láta,ಇಕ್ಕು
945,stellen::V,setja,ಇಕ್ಕು
946,setzen::V,láta,ಇಡು
947,setzen::V,setja,ಇಡು
948,legen::V,láta,ಇಡು
949,legen::V,leggja,ಇಡು
950,berühren::V,koma við,ತಾಕು
951,verbinden::V,sameina,ಕೂಡಿಸು
952,bedecken::V,hylja,ಮುಚ್ಚು
953,aufhängen::V,hengja,ತೂಗುಹಾಕು
954,aufhängen::V,hengja upp,ತೂಗುಹಾಕು
955,anzünden::V,kveikja í,ಹತ್ತಿಸು
956,aufheben::V,taka upp,ಆಯಿ
957,aufheben::V,lyfta upp,ಆಯಿ
958,zurücklassen::V,skilja eftir,ಬಿಡು
959,verlieren::V,týna,ಕಳೆ
960,verlieren::V,glata,ಕಳೆ
961,fallen lassen::V,missa,ಬೀಳಿಸು
962,machen::V,búa til,ಮಾಡು
963,herstellen::V,framleiða,ತಯಾರಿಸು
964,bauen::V,smíða,ಕಟ್ಟು
965,bauen::V,byggja,ಕಟ್ಟು
966,reparieren::V,gera við,ಸರಿಪಡಿಸು
967,verbessern::V,bæta,ತಿದ್ದು
968,ändern::V,breyta,ಬದಲಾಯಿಸು
969,graben::V,grafa,ಅಗೆ
970,beugen::V,beygja,ಬಗ್ಗಿಸು
971,biegen::V,sveigja,ಬಗ್ಗಿಸು
972,drehen::V,snúa,ತಿರುಗು
973,wenden::V,snúa,ತಿರುಗು
974,wenden::V,venda,ತಿರುಗು
975,umdrehen::V,venda,ತಿರುಗಿಸು
976,umdrehen::V,snúa við,ತಿರುಗಿಸು
977,heben::V,hefja,ಎತ್ತು
978,hochheben::V,lyfta upp,ಎತ್ತು
979,ergreifen::V,grípa,ಆಕ್ರಮಿಸು
980,halten::V,rúma,ಹಿಡಿ
981,halten::V,halda,ಹಿಡಿ
982,drücken::V,þjá,ಒತ್ತು
983,drücken::V,þrýsta,ಒತ್ತು
984,schieben::V,ýta,ನೂಕು
985,kratzen::V,klóra,ತರಚಿಕೊಳ್ಳು
986,lecken::V,sleikja,ನೆಕ್ಕು
987,beißen::V,bíta,ಕಚ್ಚು
988,abreißen::V,rífa af,ಹರಿ
989,abreißen::V,rífa frá,ಹರಿ
990,abschneiden::V,skera af,ಕತ್ತರಿಸು
991,abschneiden::V,klippa af,ಕತ್ತರಿಸು
992,binden::V,binda,ಕಟ್ಟು
993,stecken::V,stinga,ಸಿಕ್ಕಿಸು
994,brechen::V,brjóta,ಮುರಿ
995,klopfen::V,berja,ತಟ್ಟು
996,klopfen::V,klappa,ತಟ್ಟು
997,hauen::V,berja,ಹೊಡೆ
998,hauen::V,höggva,ಹೊಡೆ
999,kleben::V,líma,ಅಂಟಿಸು
1000,reiben::V,núa,ಉಜ್ಜು
1001,streichen::V,smyrja,ಹರಡು
1002,schleifen::V,slípa,ಮಸೆ
1003,schneiden::V,skera,ಕತ್ತರಿಸು
1004,schneiden::V,klippa,ಕತ್ತರಿಸು
1005,rütteln::V,skaka,ಕುಲುಕಿಸು
1006,schütteln::V,hrista,ಅಲುಗಿಸು
1007,schwenken::V,sveifla,ತೂಗಾಡು
1008,schütten::V,hella,ಎರೆ
1009,füllen::V,fylla,ತುಂಬಿಸು
1010,einwickeln::V,vefja inn í,ಹೊದಿಸು
1011,tragen::V,bera,ಹೊರು
1012,schleppen::V,draga,ಜಗ್ಗು
1013,ziehen::V,toga,ಎಳೆ
1014,ziehen::V,draga,ಎಳೆ
1015,aufbewahren::V,geyma,ಇಟ್ಟುಕೊ
1016,werfen::V,kasta,ಎಸೆ
1017,fangen::V,grípa,ಹಿಡಿ
1018,packen::V,þrífa í,ಸೆಳೆ
1019,verstecken::V,fela,ಮುಚ್ಚಿಡು
1020,teilen::V,deila,ವಿಭಜಿಸು
1021,schicken::V,senda,ಕಳುಹಿಸು
1022,bringen::V,færa,ತರು
1023,bringen::V,flytja,ತರು
1024,hinzufügen::V,bæta við,ಕೂಡಿಸು
1025,bekommen::V,hljóta,ಸಂಪಾದಿಸು
1026,bekommen::V,ná,ಸಂಪಾದಿಸು
1027,erhalten::V,fá,ಪಡೆ
1028,nehmen::V,taka,ಹಿಡಿ
1029,wählen::V,velja,ಆರಿಸು
1030,auswählen::V,velja úr,ಆಯಿ
1031,bewahren::V,gæta,ರಕ್ಷಿಸಿಡು
1032,bewahren::V,vernda,ರಕ್ಷಿಸಿಡು
1033,behindern::V,varna,ಅಡ್ಡಿಮಾಡು
1034,verderben::V,spilla,ಕೆಡಿಸು
1035,beschädigen::V,skemma,ಹಾಳುಮಾಡು
1036,zerbrechen::V,brjóta,ಮುರಿ
1037,zerreißen::V,rífa,ಸೀಳು
1038,zerreißen::V,rífa sundur,ಸೀಳು
1039,zerstören::V,rífa niður,ಅಳಿಸು
1040,verbrennen::V,brenna,ಸುಡು
1041,geben::V,gefa,ಕೊಡು
1042,reichen::V,rétta,ಕೊಡು
1043,schenken::V,gefa,ಅರ್ಪಿಸು
1044,versprechen::V,lofa,ವಾಗ್ದಾನಮಾಡು
1045,versprechen::V,heita,ವಾಗ್ದಾನಮಾಡು
1046,wünschen::V,óska,ಬಯಸು
1047,loben::V,lofa,ಹೊಗಳು
1048,loben::V,hrósa,ಹೊಗಳು
1049,küssen::V,kyssa,ಚುಂಬಿಸು
1050,wiegen::V,rugga,ತೂಗು
1051,zudecken::V,þekja,ಹಾಸು
1052,zudecken::V,breiða yfir,ಹಾಸು
1053,wecken::V,vekja,ಎಬ್ಬಿಸು
1054,zeigen::V,sýna,ತೋರಿಸು
1055,führen::V,leiða,ದಾರಿತೋರಿಸು
1056,lehren::V,kenna,ಕಲಿಸು
1057,unterrichten::V,fræða,ಬೋಧಿಸು
1058,aufziehen::V,ala upp,ಸಲಹು
1059,leiten::V,stjórna,ಮುಂದಾಳಾಗಿರು 
1060,antreiben::V,hvetja,ಓಡಿಸು
1061,lassen::V,láta,ಮಾಡಲುಬಿಡು
1062,einladen::V,bjóða heim,ಆಹ್ವಾನಿಸು
1063,vereinigen::V,sameina,ಒಂದಾಗು
1064,besuchen::V,heimsækja,ಭೇಟಿಯಾಗು
1065,treffen::V,hitta,ಸಂಧಿಸು
1066,sich versammeln::V,safnast saman,ನೆರೆ
1067,spielen::V,leika sér,ಆಡು
1068,singen::V,syngja,ಹಾಡು
1069,tanzen::V,dansa,ಕುಣಿ
1070,sich trennen::V,skiljast,ಪ್ರತ್ಯೇಮಾಡು
1071,verlassen::V,yfirgefa,ಕಳೆ
1072,retten::V,bjarga,ರಕ್ಷಿಸು
1073,bewachen::V,gæta,ಕಾಪಾಡು
1074,bewachen::V,hafa vörð á,ಕಾಪಾಡು
1075,schützen::V,vernda,ಸಂರಕ್ಷಿಸು
1076,verteidigen::V,verja,ಕಾಪಿಡು
1077,sich schlagen::V,slást,ಕಿತ್ತಾಟ
1078,sich schlagen::V,berjast,ಕಿತ್ತಾಟ
1079,schießen::V,skjóta,ಎಸೆ
1080,siegen::V,sigra,ಗೆಲ್ಲು
1081,ärgern::V,ergja,ರೇಗಿಸು
1082,ärgern::V,skaprauna,ರೇಗಿಸು
1083,schlagen::V,slá,ಹೊಡೆ
1084,schlagen::V,lemja,ಹೊಡೆ
1085,treten::V,sparka,ಒದೆ
1086,stechen::V,stinga,ಚುಚ್ಚು
1087,stoßen::V,hrinda,ತಳ್ಳು
1088,stehlen::V,stela,ಕದಿ
1089,stören::V,trufla,ಕತಕು
1090,belästigen::V,ónáða,ತೊಂದರೆ
1091,verbergen::V,leyna,ಮರೆಮಾಜು
1092,täuschen::V,gabba,ಠಕ್ಕಿಸು
1093,täuschen::V,blekkja,ಠಕ್ಕಿಸು
1094,betrügen::V,svíkja,ವಂಚಿಸು
1095,betrügen::V,blekkja,ವಂಚಿಸು
1096,töten::V,drepa,ಕೊಲ್ಲು
1097,wohnen::V,búa,ವಾಸಿಸು
1098,arbeiten::V,vinna,ಕೆಲಸ ಮಾಡು
1099,sammeln::V,safna,ಸಂಚಯಿಸು
1100,pflücken::V,tína,ಬಿಡಿಸು
1101,pflücken::V,reyta,ಬಿಡಿಸು
1102,jagen::V,veiða,ಬೇಟೆಯಾಡು
1103,fischen::V,fiska,ಮೀನು ಹಿಡಿ
1104,fassen::V,veiða,ಹಿಡಿ
1105,hüten::V,gæta,ಗುಂಪುಸೇರಿಸು
1106,hüten::V,vakta,ಗುಂಪುಸೇರಿಸು
1107,treiben::V,reka,ದಬ್ಬು
1108,anbinden::V,binda við,ಬಿಗಿ
1109,anbinden::V,binda fast,ಬಿಗಿ
