,Concept_ID,lv,ta
1342,arm::A,гӧль,ஏழ்மையான
1343,arm::A,nabags,ஏழ்மையான
1344,reich::A,озыр,செல்வம் படைத்த
1345,reich::A,bagāts,செல்வம் படைத்த
1346,bekannt::A,тӧдса,பழக்கப்பட்ட
1347,bekannt::A,zināms,பழக்கப்பட்ட
1348,bekannt::A,pazīstams,பழக்கப்பட்ட
1349,berühmt::A,нималан,புகழ்பெற்ற
1350,berühmt::A,кывсян,புகழ்பெற்ற
1351,berühmt::A,slavens,புகழ்பெற்ற
1352,fremd::A,йӧз,அயல் நாட்டு
1353,fremd::A,svešs,அயல் நாட்டு
1354,verschieden::A,абу ӧткодь,வித்தியாசமான
1355,verschieden::A,разнӧй,வித்தியாசமான
1356,verschieden::A,dažāds,வித்தியாசமான
1357,nah::A,матыс,பக்கத்தில் உள்ள
1358,nah::A,tuvs,பக்கத்தில் உள்ள
1359,fern::A,ылі,தொலை தூரத்தில்
1360,fern::A,tāls,தொலை தூரத்தில்
1361,linker::A,шуйга,மீந்திருக்கும்
1362,linker::A,kreisais,மீந்திருக்கும்
1363,rechter::A,веськыд,வலதுபக்கம்
1364,rechter::A,labais,வலதுபக்கம்
1365,anderer::A,мукӧд,மற்ற
1366,anderer::A,otrs,மற்ற
1367,erster::A,медводдза,முதனமையான
1368,erster::A,pirmais,முதனமையான
1369,zweiter::A,мӧд,இரண்டாவது
1370,zweiter::A,otrais,இரண்டாவது
1371,dritter::A,коймӧд,மூன்றாவது
1372,dritter::A,trešais,மூன்றாவது
1373,letzter::A,бӧръя,கடைசி
1374,letzter::A,beidzamais,கடைசி
1375,allein::ADV,ӧтка,தனியாக
1376,allein::ADV,viens pats,தனியாக
1377,auf einmal::ADV,ӧтпырйӧ,தடீரென்று
1378,auf einmal::ADV,reizē,தடீரென்று
1379,zusammen::ADV,тшӧтш,சேர்ந்து
1380,zusammen::ADV,kopā,சேர்ந்து
1381,zusammen::ADV,vienviet,சேர்ந்து
1382,lange::ADV,дыр,அதிக நோம்
1383,lange::ADV,ilgi,அதிக நோம்
1384,plötzlich::ADV,друг,தடீரென்று
1385,plötzlich::ADV,pēkšņi,தடீரென்று
1386,sofort::ADV,дзик пыр,உடனடியாக
1387,sofort::ADV,tūlīt,உடனடியாக
1388,später::ADV,сэсся,பிறகு
1389,später::ADV,vēlāk,பிறகு
1390,jetzt::ADV,ӧні,இப்பொழது
1391,jetzt::ADV,tagad,இப்பொழது
1392,heute::ADV,талун,இன்று
1393,heute::ADV,šodien,இன்று
1394,morgen::ADV,аски,நாளைக்கு
1395,morgen::ADV,rīt,நாளைக்கு
1396,bald::ADV,регыд,சீக்கிரம்
1397,bald::ADV,drīz,சீக்கிரம்
1398,dann::ADV,бӧрын,அப்பொழுது
1399,dann::ADV,бӧрти,அப்பொழுது
1400,dann::ADV,tad,அப்பொழுது
1401,gestern::ADV,тӧнлун,நேற்று
1402,gestern::ADV,vakar,நேற்று
1403,einst::ADV,ӧтчыд,ஒரே முறை
1404,einst::ADV,ӧтпыр,ஒரே முறை
1405,einst::ADV,citreiz,ஒரே முறை
1406,damals::ADV,сэки,அப்பொழுது
1407,damals::ADV,toreiz,அப்பொழுது
1408,danach::ADV,сэсся,பிற்பாடு
1409,danach::ADV,pēc tam,பிற்பாடு
1410,vorher::ADV,войдӧр,முன்பாக
1411,vorher::ADV,iepriekš,முன்பாக
1412,vorher::ADV,pirms tam,முன்பாக
1413,zuerst::ADV,войдӧр,முதலில்
1414,zuerst::ADV,vis'pirms,முதலில்
1415,einmal::ADV,ӧтчыдысь,ஒரே முறை
1416,einmal::ADV,reiz,ஒரே முறை
1417,einmal::ADV,vienreiz,ஒரே முறை
1418,manchmal::ADV,корсюрӧ,சில நேரங்களில்
1419,manchmal::ADV,dažkārt,சில நேரங்களில்
1420,oft::ADV,тшӧкыда,அடிக்கடி
1421,oft::ADV,bieži,அடிக்கடி
1422,immer::ADV,век,எப்பொழுதும்
1423,immer::ADV,allaž,எப்பொழுதும்
1424,immer::ADV,vien'mēr,எப்பொழுதும்
1425,niemals::ADV,оз некор,ஒருபோதும் இல்லை
1426,niemals::ADV,nemūžam,ஒருபோதும் இல்லை
1427,hier::ADV,со,இங்கே
1428,hier::ADV,тонӧ,இங்கே
1429,hier::ADV,te,இங்கே
1430,hier::ADV,šeit,இங்கே
1431,hierhin::ADV,татчӧ,இவ்விடத்திற்கு
1432,hierhin::ADV,талань,இவ்விடத்திற்கு
1433,hierhin::ADV,šurp,இவ்விடத்திற்கு
1434,hierhin::ADV,uz šejieni,இவ்விடத்திற்கு
1435,von hier::ADV,тасянь,இனி
1436,von hier::ADV,no šejienes,இனி
1437,dort::ADV,сэні,அங்கே
1438,dort::ADV,tur,அங்கே
1439,dorthin::ADV,сэтчӧ,அவ்விடத்திற்கு
1440,dorthin::ADV,turp,அவ்விடத்திற்கு
1441,dorthin::ADV,uz turieni,அவ்விடத்திற்கு
1442,geradeaus::ADV,веськыда,முன்னாலிருக்கும்
1443,geradeaus::ADV,taisni uz priekšu,முன்னாலிருக்கும்
1444,vorwärts::ADV,водзӧ,முன்புறமாக
1445,vorwärts::ADV,uz priekšu,முன்புறமாக
1446,rückwärts::ADV,бӧрӧ,பின்னோக்கி
1447,rückwärts::ADV,atmuguriski,பின்னோக்கி
1448,zurück::ADV,бӧр,பின்பக்கம்
1449,zurück::ADV,atpakāļ,பின்பக்கம்
1450,unten::ADV,улын,கீழாக
1451,unten::ADV,уліын,கீழாக
1452,unten::ADV,lejā,கீழாக
1453,unten::ADV,apakšā,கீழாக
1454,hinab::ADV,улӧ,கீழ் நோக்கி
1455,hinab::ADV,увлан,கீழ் நோக்கி
1456,hinab::ADV,uz leju,கீழ் நோக்கி
1457,oben::ADV,вылын,மேலே
1458,oben::ADV,выліын,மேலே
1459,oben::ADV,virsū,மேலே
1460,hinauf::ADV,выліӧ,மேலே
1461,hinauf::ADV,augšā,மேலே
1462,hinauf::ADV,uz augšu,மேலே
1463,überall::ADV,быдлаын,எல்லா இடத்திலும்
1464,überall::ADV,visur,எல்லா இடத்திலும்
1465,nicht::ADV,oз,இல்லை
1466,nicht::ADV,ne,இல்லை
1467,ein wenig::ADV,неуна,கொஞ்சம்
1468,ein wenig::ADV,drusku,கொஞ்சம்
1469,kaum::ADV,мырдэм,அரிதாக
1470,kaum::ADV,diezin vai,அரிதாக
1471,sehr::ADV,зэв,மிக்க
1472,sehr::ADV,ļoti,மிக்க
1473,sehr::ADV,gaužām,மிக்க
1474,so::ADV,тадз,மிகவும்
1475,so::ADV,сідз,மிகவும்
1476,so::ADV,tā,மிகவும்
1477,so::ADV,tik,மிகவும்
1478,noch::ADV,на,இப்பொழுதும்
1479,noch::ADV,нӧшта,இப்பொழுதும்
1480,noch::ADV,vēl,இப்பொழுதும்
1481,nur::ADV,куш,மட்டும்
1482,nur::ADV,сӧмын,மட்டும்
1483,nur::ADV,vien,மட்டும்
1484,nur::ADV,tikai,மட்டும்
1485,schon::ADV,нин,ஏற்கனவே
1486,schon::ADV,jau,ஏற்கனவே
1487,wieder::ADV,бара,மறுபடியும்
1488,wieder::ADV,atkal,மறுபடியும்
1489,vergebens::ADV,весьшӧрӧ,வீண்
1490,vergebens::ADV,velti,வீண்
1491,vor::PRP,водзын,முன்
1492,vor::PRP,priekš,முன்
1493,hinter::PRP,бӧрнын,பின்பக்கம்
1494,hinter::PRP,aiz,பின்பக்கம்
1495,unter::PRP,улын,கீழே
1496,unter::PRP,zem,கீழே
1497,durch::PRP,пыр,ஊடே
1498,durch::PRP,пырыс,ஊடே
1499,durch::PRP,caur,ஊடே
1500,durch::PRP,cauri,ஊடே
1501,neben::PRP,бердын,அடுத்து
1502,neben::PRP,līdzās,அடுத்து
1503,zwischen::PRP,костын,இடையில்
1504,zwischen::PRP,starp,இடையில்
1505,wegen::PRP,вӧсна,ஏனெனில்
1506,wegen::PRP,pēc,ஏனெனில்
1507,dies::PRN,тайӧ,இது
1508,dies::PRN,šis,இது
1509,das::PRN,ciйö,அது
1510,das::PRN,tas,அது
1511,alles::PRN,став,ஒவ்வொன்றும்
1512,alles::PRN,viss,ஒவ்வொன்றும்
1513,ich::PRN,ме,நான்
1514,ich::PRN,es,நான்
1515,du::PRN,тэ,நீ
1516,du::PRN,tu,நீ
1517,er::PRN,сійӧ,அவன்
1518,er::PRN,viņš,அவன்
1519,wir::PRN,ми,நாம்
1520,wir::PRN,ми,நாங்கள்
1521,wir::PRN,mēs,நாம்
1522,wir::PRN,mēs,நாங்கள்
1523,ihr::PRN,тi,நீங்கள்
1524,ihr::PRN,jūs,நீங்கள்
1525,sie::PRN,найö,அவர்கள்
1526,sie::PRN,viņi,அவர்கள்
1527,sie::PRN,viņas,அவர்கள்
1528,was::FPRN,мый,என்ன
1529,was::FPRN,kas,என்ன
1530,wer::FPRN,код,யார்
1531,wer::FPRN,kas,யார்
1532,wo::FADV,кыті,எங்கே
1533,wo::FADV,kur,எங்கே
1534,wohin::FADV,кытчӧ,எதற்கு
1535,wohin::FADV,kurp,எதற்கு
1536,wohin::FADV,uz kurieni,எதற்கு
1537,wie::FADV,кыдзи,எப்படி
1538,wie::FADV,kā,எப்படி
1539,warum::FADV,мыйла,ஏன்
1540,warum::FADV,kāpēc,ஏன்
1541,wieviel::FNUM,кымын,எவ்வளவு
1542,wieviel::FNUM,cik,எவ்வளவு
1543,eins::NUM,ӧтик,ஒன்று
1544,eins::NUM,viens,ஒன்று
1545,zwei::NUM,кык,இரண்டு
1546,zwei::NUM,divi,இரண்டு
1547,drei::NUM,куим,மூன்று
1548,drei::NUM,trīs,மூன்று
1549,vier::NUM,нель,நான்கு
1550,vier::NUM,četri,நான்கு
1551,fünf::NUM,вит,ஐந்து
1552,fünf::NUM,pieci,ஐந்து
1553,sechs::NUM,квайт,ஆறு
1554,sechs::NUM,seši,ஆறு
1555,sieben::NUM,сизим,ஏழு
1556,sieben::NUM,septiņi,ஏழு
1557,acht::NUM,кӧкъямыс,எட்டு
1558,acht::NUM,astoņi,எட்டு
1559,neun::NUM,ӧкмыс,ஒன்பது
1560,neun::NUM,deviņi,ஒன்பது
1561,zehn::NUM,дас,பத்து
1562,zehn::NUM,desmit,பத்து
1563,elf::NUM,дас ӧтик,பதினொன்று
1564,elf::NUM,vienpadsmit,பதினொன்று
1565,zwölf::NUM,дас кык,பன்னிரண்டு
1566,zwölf::NUM,divpadsmit,பன்னிரண்டு
1567,zwanzig::NUM,кызь,இருபது
1568,zwanzig::NUM,divdesmit,இருபது
1569,dreißig::NUM,комын,முப்பது
1570,dreißig::NUM,trīsdesmit,முப்பது
1571,vierzig::NUM,нелямын,நாற்பது
1572,vierzig::NUM,četrdesmit,நாற்பது
1573,fünfzig::NUM,ветымын,ஐமபது
1574,fünfzig::NUM,piecdesmit,ஐமபது
1575,sechzig::NUM,квайтымын,அறுபது
1576,sechzig::NUM,sešdesmit,அறுபது
1577,siebzig::NUM,сизимдас,எழுபது
1578,siebzig::NUM,septiņdesmit,எழுபது
1579,achtzig::NUM,кӧкъямысдас,எண்பது
1580,achtzig::NUM,astoņdesmit,எண்பது
1581,neunzig::NUM,ӧкмысдас,தொன்னூறு
1582,neunzig::NUM,deviņdesmit,தொன்னூறு
1583,hundert::NUM,сё,நூறு
1584,hundert::NUM,simt,நூறு
1585,tausend::NUM,сюрс,ஆயிரம்
1586,tausend::NUM,tūkstoš,ஆயிரம்
1587,und::CNJ,и,மற்றும்
1588,und::CNJ,un,மற்றும்
1589,oder::CNJ,либӧ,அல்லது
1590,oder::CNJ,jeb,அல்லது
1591,stehen::V,сулавны,நில்
1592,stehen::V,stāvēt,நில்
1593,sitzen::V,пукавны,உட்கார்
1594,sitzen::V,sēdēt,உட்கார்
1595,liegen::V,куйлыны,படு
1596,liegen::V,gulēt,படு
1597,hängen::V,ӧшавны,தொங்கச் செய்
1598,hängen::V,karāties,தொங்கச் செய்
1599,werden::V,лоны,ஆகு
1600,werden::V,tapt,ஆகு
1601,passieren::V,лоны,நிகழ்
1602,passieren::V,notikt,நிகழ்
1603,beginnen::V,кутчысьны,ஆரம்பி
1604,beginnen::V,кутны,ஆரம்பி
1605,beginnen::V,sākties,ஆரம்பி
1606,enden::V,помасьны,முடி
1607,enden::V,beigties,முடி
1608,wechseln::V,вежсьыны,மாற்று
1609,wechseln::V,mainīties,மாற்று
1610,aufgehen[Sonne]::V,петны,உயர எழு
1611,aufgehen[Sonne]::V,lēkt,உயர எழு
1612,aufgehen[Sonne]::V,uzlēkt,உயர எழு
1613,untergehen[Sonne]::V,пуксьыны,பொறுத்து
1614,untergehen[Sonne]::V,noiet,பொறுத்து
1615,untergehen[Sonne]::V,rietēt,பொறுத்து
1616,scheinen[Sonne]::V,югъявны,பிரகாசி
1617,scheinen[Sonne]::V,югвидзны,பிரகாசி
1618,scheinen[Sonne]::V,spīdēt,பிரகாசி
1619,donnern::V,гымавны,இடி
1620,donnern::V,dārdēt,இடி
1621,wehen::V,пӧльтны,வீசு
1622,wehen::V,pūst,வீசு
1623,strömen::V,киссьыны,பாயதல்
1624,strömen::V,līt,பாயதல்
1625,strömen::V,plūst,பாயதல்
1626,fließen::V,визувтны,நீரோட்டம் போக்கில் போ
1627,fließen::V,tecēt,நீரோட்டம் போக்கில் போ
1628,sich drehen::V,бергавны,சுழல்
1629,sich drehen::V,grozīties,சுழல்
1630,schwanken::V,легны,தள்ளாடு
1631,schwanken::V,лайкъявны,தள்ளாடு
1632,schwanken::V,līgoties,தள்ளாடு
1633,schwanken::V,grīļoties,தள்ளாடு
1634,schwingen::V,лайкъявны,ஆடு
1635,schwingen::V,люллявны,ஆடு
1636,schwingen::V,vēzēties,ஆடு
1637,fallen::V,усьны,விழு
1638,fallen::V,krist,விழு
1639,brennen::V,сотчыны,எரி
1640,brennen::V,degt,எரி
1641,rauchen::V,тшынӧдны,பகை பிடி
1642,rauchen::V,dūmot,பகை பிடி
1643,regnen::V,зэрны,மழை பெய்
1644,regnen::V,līt,மழை பெய்
1645,gefrieren::V,кынмыны,உறைந்துவிடு
1646,gefrieren::V,sasalt,உறைந்துவிடு
1647,tauen::V,сывны,உருகு
1648,tauen::V,kust,உருகு
1649,schmelzen::V,сывны,உருகு
1650,schmelzen::V,kust,உருகு
1651,schmelzen::V,nokust,உருகு
1652,trocknen::V,косьмыны,உலர்த்து
1653,trocknen::V,žūt,உலர்த்து
1654,trocknen::V,kaltēties,உலர்த்து
1655,sieden::V,пуны,கொதிக்க வை
1656,sieden::V,virt,கொதிக்க வை
1657,sieden::V,vārīties,கொதிக்க வை
1658,faulen::V,сісьмыны,அழுகச் செய்
1659,faulen::V,pūt,அழுகச் செய்
1660,faulen::V,trudēt,அழுகச் செய்
1661,verfaulen::V,сісьмыны,அழுகச் செய்
1662,verfaulen::V,sapūt,அழுகச் செய்
1663,verfaulen::V,satrūdēt,அழுகச் செய்
1664,reißen::V,орны,திடீரென அறு
1665,reißen::V,plīst,திடீரென அறு
1666,reißen::V,satrūkt,திடீரென அறு
1667,versinken::V,вӧйны,மூழ்கு
1668,versinken::V,grimt,மூழ்கு
1669,versinken::V,nogrimt,மூழ்கு
1670,vergehen::V,кольны,கடந்துசெல்
1671,vergehen::V,ордйыны,கடந்துசெல்
1672,vergehen::V,paiet,கடந்துசெல்
1673,erscheinen::V,петкӧдчыны,தோன்றச்
1674,erscheinen::V,parādīties,தோன்றச்
1675,verschwinden::V,бырны,மறைந்து போ
1676,verschwinden::V,nozust,மறைந்து போ
1677,sinken::V,вӧйны,பதைவுறு
1678,sinken::V,kristies,பதைவுறு
1679,abnehmen::V,чинны,குறை
1680,abnehmen::V,noplakt,குறை
1681,abnehmen::V,mazināties,குறை
1682,zunehmen::V,содны,உயர்த்து
1683,zunehmen::V,ыдждыны,உயர்த்து
1684,zunehmen::V,pieaugt,உயர்த்து
1685,zunehmen::V,pieņemties,உயர்த்து
1686,steigen::V,лыбны,உயர எழு
1687,steigen::V,kāpt,உயர எழு
1688,wachsen::V,быдмыны,வளர்
1689,wachsen::V,augt,வளர்
1690,glänzen::V,югъявны,மிளிர்
1691,glänzen::V,дзирдавны,மிளிர்
1692,glänzen::V,zaigot,மிளிர்
1693,glänzen::V,laistīties,மிளிர்
1694,funkeln::V,югъявны,பிரகாசி
1695,funkeln::V,дзирдавны,பிரகாசி
1696,funkeln::V,mirdzēt,பிரகாசி
1697,funkeln::V,dzirkstēt,பிரகாசி
1698,lärmen::V,жувгыны,கொம்பு
1699,lärmen::V,ыугыны,கொம்பு
1700,lärmen::V,шумитны,கொம்பு
1701,lärmen::V,ālēties,கொம்பு
1702,lärmen::V,trokšņot,கொம்பு
1703,läuten::V,жургыны,மணியொலியிசை
1704,läuten::V,zvanīt,மணியொலியிசை
1705,klingeln::V,звӧнитны,மணி அடி
1706,klingeln::V,zvanīt,மணி அடி
1707,klirren::V,гольскöдчыны,கிலுங்கு
1708,klirren::V,tinkšķēt,கிலுங்கு
1709,klirren::V,džinkstēt,கிலுங்கு
1710,brausen::V,буавны,இரைதல்
1711,brausen::V,krākt,இரைதல்
1712,brausen::V,brāzmot,இரைதல்
1713,rauschen::V,кышакывны,சலசலப்பு
1714,rauschen::V,šalkt,சலசலப்பு
1715,klingen::V,шыавны,சிலம்புதல்
1716,klingen::V,юргыны,சிலம்புதல்
1717,klingen::V,skanēt,சிலம்புதல்
1718,klingen::V,izklausīties,சிலம்புதல்
1719,bellen::V,увтны,குரை
1720,bellen::V,riet,குரை
1721,heulen::V,омлявны,ஊளையிடு
1722,heulen::V,вурзавны,ஊளையிடு
1723,heulen::V,kaukt,ஊளையிடு
1724,heulen::V,gaudot,ஊளையிடு
1725,blasen::V,пӧльтны,ஊது
1726,blasen::V,pūst,ஊது
1727,pfeifen::V,шутьлявны,சீழ்க்கை எழப்பு
1728,pfeifen::V,svilpt,சீழ்க்கை எழப்பு
1729,pfeifen::V,svilpot,சீழ்க்கை எழப்பு
1730,schreien::V,горзыны,கூச்சலிடு
1731,schreien::V,brēkt,கூச்சலிடு
1732,schreien::V,kliegt,கூச்சலிடு
1733,stöhnen::V,ымзыны,வேதனை
1734,stöhnen::V,vaidēt,வேதனை
1735,zittern::V,тіравны,நடுங்கு
1736,zittern::V,drebēt,நடுங்கு
1737,leben::V,овны,உயிருடனிரு
1738,leben::V,dzīvot,உயிருடனிரு
1739,geboren werden::V,чужны,பிற
1740,geboren werden::V,dzimt,பிற
1741,atmen::V,кашкыны,சுவாசி
1742,atmen::V,пошиктыны,சுவாசி
1743,atmen::V,elpot,சுவாசி
1744,trinken::V,юны,குடி
1745,trinken::V,dzert,குடி
1746,essen::V,сёйны,சாப்பிடு
1747,essen::V,ēst,சாப்பிடு
1748,schlucken::V,ньылавны,முழுங்கு
1749,schlucken::V,rīt,முழுங்கு
1750,müde werden::V,мудзны,கையயர்தல்
1751,müde werden::V,nokust,கையயர்தல்
1752,einschlafen::V,ланьтны,தூங்க
1753,einschlafen::V,унмовсьны,தூங்க
1754,einschlafen::V,iemigt,தூங்க
1755,einschlafen::V,aizmigt,தூங்க
1756,schlafen::V,узьны,தூங்கு
1757,schlafen::V,gulēt,தூங்கு
1758,aufwachen::V,садьмыны,எழுப்பு
1759,aufwachen::V,mosties,எழுப்பு
1760,aufstehen::V,чеччыны,எழுந்திரு
1761,aufstehen::V,celties,எழுந்திரு
1762,sich erholen::V,шойччыны,இளைப்பாறு
1763,sich erholen::V,atžirgt,இளைப்பாறு
1764,sich erholen::V,atpūsties,இளைப்பாறு
1765,krank werden::V,висьмыны,விழுதல்
1766,krank werden::V,sasirgt,விழுதல்
1767,krank sein::V,висьны,நருக்கலாயிருக்க
1768,krank sein::V,slimot,நருக்கலாயிருக்க
1769,schmerzen::V,висьны,நோவுறு
1770,schmerzen::V,sāpēt,நோவுறு
1771,schmerzen::V,smelgt,நோவுறு
1772,husten::V,кызны,இருமு
1773,husten::V,klepot,இருமு
1774,genesen::V,бурдны,குணம் அடை
1775,genesen::V,veseļoties,குணம் அடை
1776,sterben::V,кувны,மரணமடை
1777,sterben::V,mirt,மரணமடை
1778,sterben::V,nomirt,மரணமடை
1779,umkommen::V,кувны,நசி
1780,umkommen::V,apsprāgt,நசி
1781,umkommen::V,aiziet bojā,நசி
1782,sich bewegen::V,вӧрзьыны,நகர்த்து
1783,sich bewegen::V,virzīties,நகர்த்து
1784,sich rühren::V,вӧрны,அசை
1785,sich rühren::V,вӧрӧдчыны,அசை
1786,sich rühren::V,sagrozīties,அசை
1787,sich erheben::V,сувтны,எழுந்து நில்
1788,sich erheben::V,piecelties,எழுந்து நில்
1789,sich setzen::V,пуксьыны,உட்கார்
1790,sich setzen::V,sēsties,உட்கார்
1791,hinfallen::V,усьны,விழு
1792,hinfallen::V,sabirt,விழு
1793,hinfallen::V,pakrist,விழு
1794,laufen::V,мyнны,நட
1795,laufen::V,iet,நட
1796,laufen::V,skraidīt,நட
1797,schreiten::V,восьлавны,கவடுவைத்தல்
1798,schreiten::V,soļot,கவடுவைத்தல்
1799,spazierengehen::V,гуляйтны,உலவு
1800,spazierengehen::V,staigāt,உலவு
1801,spazierengehen::V,pastaigāties,உலவு
1802,eilen::V,тэрмасьны,விரைந்து
1803,eilen::V,traukt,விரைந்து
1804,sich beeilen::V,тэрмасьны,அவசரப்படுத்து
1805,sich beeilen::V,steigties,அவசரப்படுத்து
1806,sich beeilen::V,pasteigties,அவசரப்படுத்து
1807,sausen::V,тӧвзьыны,விரைந்து செல்
1808,sausen::V,drāzt,விரைந்து செல்
1809,sausen::V,brāzties,விரைந்து செல்
1810,rennen::V,котӧртны,ஓடு
1811,rennen::V,skriet,ஓடு
1812,springen::V,чеччавны,குதி
1813,springen::V,lēkt,குதி
1814,klettern::V,кышасьны,ஏறு
1815,klettern::V,кавшасьны,ஏறு
1816,klettern::V,kāpt,ஏறு
1817,klettern::V,rāpties,ஏறு
1818,schaukeln::V,гычасьны,தள்ளாடு
1819,schaukeln::V,šūpoties,தள்ளாடு
1820,schaukeln::V,zvalstīties,தள்ளாடு
1821,kriechen::V,кыссьыны,மெதுவாக நடந்து செல்
1822,kriechen::V,līst,மெதுவாக நடந்து செல்
1823,kriechen::V,rāpot,மெதுவாக நடந்து செல்
1824,schwimmen::V,уявны,நீந்து
1825,schwimmen::V,peldēt,நீந்து
1826,tauchen::V,сунавны,மூழ்கி நீச்சலடி
1827,tauchen::V,gremdēties,மூழ்கி நீச்சலடி
1828,rudern::V,пелысасьны,துடுப்புப் போடு
1829,rudern::V,airēt,துடுப்புப் போடு
1830,rudern::V,irties,துடுப்புப் போடு
1831,fahren::V,мунны,ஓட்டு
1832,fahren::V,braukt,ஓட்டு
1833,fliegen::V,лэбны,பற
1834,fliegen::V,lidot,பற
1835,fliegen::V,laisties,பற
1836,gehen::V,мyнны,போ
1837,gehen::V,iet,போ
1838,weggehen::V,мунавны,விலகிச் செல்
1839,weggehen::V,aiziet,விலகிச் செல்
1840,abfahren::V,мӧдӧдчыны,புறப்பட்டுச் செல்
1841,abfahren::V,atiet,புறப்பட்டுச் செல்
1842,abfahren::V,aizbraukt,புறப்பட்டுச் செல்
1843,anhalten::V,джӧмдыны,நின்றுவிடு
1844,anhalten::V,apstāties,நின்றுவிடு
1845,hineingehen::V,пырны,மறையச் செய்
1846,hineingehen::V,ieiet,மறையச் செய்
1847,eintreten::V,пырны,நுழை
1848,eintreten::V,ienākt,நுழை
1849,kommen::V,воны,வா
1850,kommen::V,локны,வா
1851,kommen::V,nākt,வா
1852,ankommen::V,воны,வநது சேர்
1853,ankommen::V,локны,வநது சேர்
1854,ankommen::V,nonākt,வநது சேர்
1855,ankommen::V,ierasties,வநது சேர்
1856,zurückkommen::V,косны,திரும்பி வா
1857,zurückkommen::V,бергӧдчыны,திரும்பி வா
1858,zurückkommen::V,atgriezties,திரும்பி வா
1859,bleiben::V,кольны,இரு
1860,bleiben::V,palikt,இரு
1861,warten::V,виччысьны,தாமதி
1862,warten::V,gaidīt,தாமதி
1863,erwarten::V,виччысьны,எதிர்நோக்கு
1864,erwarten::V,sagaidīt,எதிர்நோக்கு
1865,suchen::V,корсьны,தேடு
1866,suchen::V,meklēt,தேடு
1867,finden::V,казявны,கண்டுபிடி
1868,finden::V,rast,கண்டுபிடி
1869,finden::V,atrast,கண்டுபிடி
1870,versuchen::V,заводитчывны,முயற்சி செய்
1871,versuchen::V,mēģināt,முயற்சி செய்
1872,vorbereiten::V,дасьтыны,ஆயத்தம் செய்
1873,vorbereiten::V,gatavot,ஆயத்தம் செய்
1874,vorbereiten::V,sagatavot,ஆயத்தம் செய்
1875,lieben::V,радейтны,அன்பு செலுத்து
1876,lieben::V,mīlēt,அன்பு செலுத்து
1877,mögen::V,радейтны,விரும்பு
1878,mögen::V,gribēties,விரும்பு
1879,lachen::V,серавны,சிரி
1880,lachen::V,серавлыны,சிரி
1881,lachen::V,smiet,சிரி
1882,lachen::V,smieties,சிரி
1883,rühren::V,нормӧдны,இதயத்தைத் தொடு
1884,rühren::V,aizgrābt,இதயத்தைத் தொடு
1885,weinen::V,бӧрдны,அழு
1886,weinen::V,raudāt,அழு
1887,schimpfen::V,видчыны,சாபமிடு
1888,schimpfen::V,rāties,சாபமிடு
1889,schimpfen::V,lamāties,சாபமிடு
1890,sich ärgern::V,скӧравны,கோப்பபடு
1891,sich ärgern::V,īgt,கோப்பபடு
1892,sich ärgern::V,pukoties,கோப்பபடு
1893,sich ärgern::V,dusmoties,கோப்பபடு
1894,sich fürchten::V,повны,பயப்படு
1895,sich fürchten::V,bīties,பயப்படு
1896,sich fürchten::V,baidīties,பயப்படு
1897,fürchten::V,повны,பயப்படுத்து
1898,fürchten::V,baidīties no,பயப்படுத்து
1899,fliehen::V,пышйыны,ஓடு
1900,fliehen::V,bēgt,ஓடு
1901,flüchten::V,пышйыны,தப்பிவிடு
1902,flüchten::V,aizbēgt,தப்பிவிடு
1903,sehen::V,аддзыны,பார்
1904,sehen::V,redzēt,பார்
1905,anschauen::V,видзӧдны,கூர்ந்து கவனி
1906,anschauen::V,paraudzīties,கூர்ந்து கவனி
1907,ansehen::V,видзӧдны,கவனி
1908,ansehen::V,aplūkot,கவனி
1909,hören::V,кывны,கேள்
1910,hören::V,dzirdēt,கேள்
1911,zuhören::V,кывзыны,சுவைத்துப் பார்
1912,zuhören::V,klausīties,சுவைத்துப் பார்
1913,probieren::V,видлыны,ருசி
1914,probieren::V,nogaršot,ருசி
1915,riechen::V,чушкыны,முகர்ந்து பார்
1916,riechen::V,ost,முகர்ந்து பார்
1917,riechen::V,ostīt,முகர்ந்து பார்
1918,fühlen::V,вежӧртны,தொட்டுணர்
1919,fühlen::V,гӧгӧрвоны,தொட்டுணர்
1920,fühlen::V,just,தொட்டுணர்
1921,fühlen::V,izjust,தொட்டுணர்
1922,scheinen::V,кажитчыны,காணப்படு
1923,scheinen::V,šķist,காணப்படு
1924,scheinen::V,likties,காணப்படு
1925,zu sehen sein::V,тыдавны,தோன்றுதல்
1926,zu sehen sein::V,parādīties,தோன்றுதல்
1927,vernehmen::V,кывны,கேள்
1928,vernehmen::V,saklausīt,கேள்
1929,frieren::V,кынмыны,குதுகுதுகு
1930,frieren::V,salt,குதுகுதுகு
1931,tun::V,керны,செய்
1932,tun::V,darīt,செய்
1933,können::V,кужны,இயல்வது
1934,können::V,prast,இயல்வது
1935,wollen::V,кӧсйыны,விரும்பு
1936,wollen::V,gribēt,விரும்பு
1937,anfangen::V,заводитны,தொடங்கு
1938,anfangen::V,пондыны,தொடங்கு
1939,anfangen::V,sākt,தொடங்கு
1940,anfangen::V,iesākt,தொடங்கு
1941,beenden::V,помавны,முடி
1942,beenden::V,beigt,முடி
1943,beenden::V,pabeigt,முடி
1944,aufhören::V,дугӧдны,நிறுத்து
