,Concept_ID,mrj,ro
767,schwach::A,шава,debil
768,schwach::A,лӹпкӓ,slab
769,schwach::A,лӹпкӓ,debil
770,schwach::A,слабка,slab
771,schwach::A,слабка,debil
772,fett::A,таза,gras
773,schlank::A,яштака,zvelt
774,hübsch::A,сӹлнӹ,drăguț
775,hübsch::A,олмыдшы,drăguț
776,böse::A,шӹдӓн,rău
777,böse::A,шӹдӓн,răutăcios
778,dumm::A,окмак,nerod
779,dumm::A,окмак,tâmpit
780,faul::A,ялахай,leneș
781,fleißig::A,пӓшам яратышы,harnic
782,fleißig::A,пӓшам яратышы,sârguincios
783,geizig::A,шык,calic
784,geizig::A,шык,zgârcit
785,klug::A,ышан,isteț
786,klug::A,ышан,deștept
787,geschickt::A,мастар,dibaci
788,lieb::A,тыри,drag
789,lieb::A,тыри,iubit
790,lustig::A,мындыр,vesel
791,lustig::A,сусу,vesel
792,sanft::A,йӹвӹжӓ,blând
793,sanft::A,йӹвӹжӓ,blajin
794,hungrig::A,шужышы,flămând
795,krank::A,церлӹ,bolnav
796,krank::A,хворой,bolnav
797,nackt::A,цӓрӓ,gol
798,traurig::A,сы́лыкан,trist
799,traurig::A,сы́лыкан,mâhnit
800,traurig::A,кымы́лдымы,trist
801,traurig::A,кымы́лдымы,mâhnit
802,lebendig::A,живой,viu
803,gut::A,яжо,bun
804,schlecht::A,уда,rău
805,schlecht::A,уда,prost
806,schlecht::A,худа,rău
807,schlecht::A,худа,prost
808,richtig::A,вургамла,drept
809,richtig::A,вургамла,corect
810,schlimm::A,йӹрнык,rău
811,wahr::A,настоящий,adevărat
812,wahr::A,настояшый,adevărat
813,alt::A,шонгы,uzat
814,alt::A,шонгы,vechi
815,neu::A,у,nou
816,ehemalig::A,тошты,fost
817,ehemalig::A,тошты,anterior
818,alt[Lebewesen]::A,ӹлалшӹ,bătrîn
819,jung::A,нöргӹ,tânăr
820,jung::A,молода,tânăr
821,arm::A,укеӓн,sărac
822,arm::A,укеӓн,sărman
823,reich::A,паян,avut
824,reich::A,паян,bogat
825,reich::A,пурлыкан,avut
826,reich::A,пурлыкан,bogat
827,bekannt::A,палӹмӹ,cunoscut
828,berühmt::A,лӹмлы,renumit
829,fremd::A,эдемӹн,străin
830,verschieden::A,тӹрлӹ,diferit
831,verschieden::A,тӹрлӹ,deosebit
832,nah::A,лишӹл,apropiat
833,fern::A,мӹндӹр,departe
834,linker::A,шалахай,stâng
835,rechter::A,вургамла,drept
836,anderer::A,вес,alt
837,anderer::A,весӹ,alt
838,erster::A,икшӹ,prim
839,erster::A,икӹмшӹ,prim
840,zweiter::A,кокшы,al doilea
841,dritter::A,кымшы,treilea
842,letzter::A,остатка,final
843,allein::ADV,иктӹ,singur
844,allein::ADV,иктӹт,singur
845,auf einmal::ADV,тöрöк,dintrodată
846,zusammen::ADV,икараш,împreună
847,zusammen::ADV,цымырын,împreună
848,lange::ADV,кужын,îndelung
849,lange::ADV,кужын,mult timp
850,plötzlich::ADV,трӱк,deodată
851,plötzlich::ADV,трӱк,pe neașteptate
852,sofort::ADV,полт,imediat
853,sofort::ADV,полт,numaidecît
854,sofort::ADV,тöрöк,imediat
855,sofort::ADV,тöрöк,numaidecît
856,sofort::ADV,тӹшӓкок,imediat
857,sofort::ADV,тӹшӓкок,numaidecît
858,später::ADV,вара,mai apoi
859,später::ADV,вара,mai târziu
860,heute::ADV,тагачы,azi
861,heute::ADV,тагачы,astăzi
862,morgen::ADV,иргод,mâine
863,morgen::ADV,иргодым,mâine
864,bald::ADV,чӹнь,curând
865,bald::ADV,вӓшке,curând
866,bald::ADV,выртышты,curând
867,dann::ADV,пакыла,apoi
868,gestern::ADV,тенгечӹ,ieri
869,einst::ADV,икӓнӓ,odată
870,einst::ADV,икӓнӓ,odinioară
871,damals::ADV,тӹнӓм,atunci
872,damals::ADV,тӹнӓм,pe atunci
873,danach::ADV,пакыла,după aceasta
874,vorher::ADV,перви,mai întâi
875,vorher::ADV,перви,în prealabil
876,zuerst::ADV,андак,întâi
877,zuerst::ADV,андак,în primul rând
878,einmal::ADV,гӓнӓк,odată
879,einmal::ADV,гӓнӓ,odată
880,manchmal::ADV,кынамжы,uneori
881,manchmal::ADV,кынамжы,câteodată
882,oft::ADV,чӹчкӹдӹн,des
883,oft::ADV,чӹчкӹдӹн,deseori
884,immer::ADV,со,mereu
885,immer::ADV,со,întotdeauna
886,immer::ADV,соок,mereu
887,immer::ADV,соок,întotdeauna
888,niemals::ADV,нинам,niciodată
889,niemals::ADV,нигынам,niciodată
890,niemals::ADV,нигынамат,niciodată
891,hier::ADV,тиштӹ,aci
892,hier::ADV,тиштӹ,aici
893,hierhin::ADV,тишкӹ,încoace
894,von hier::ADV,тишец,de aici
895,von hier::ADV,тишецӹн,de aici
896,dort::ADV,тӹштӹ,acolo
897,dorthin::ADV,тӹшкӹ,dincolo
898,dorthin::ADV,тӹшкӹлӓ,dincolo
899,geradeaus::ADV,вик,drept înainte
900,geradeaus::ADV,тура,drept înainte
901,vorwärts::ADV,анзыкы,înainte
902,rückwärts::ADV,мӹнгеш,îndărăt
903,zurück::ADV,мӹнгеш,înapoi
904,unten::ADV,ӱлнӹ,jos
905,unten::ADV,ӱлнӹ,dedesubt
906,unten::ADV,лӹвӓлнӹ,jos
907,unten::ADV,лӹвӓлнӹ,dedesubt
908,hinab::ADV,ӱлӹкӹ,în jos
909,hinab::ADV,ӱлӹкӹ,de vale
910,hinab::ADV,лӹвӓкӹ,în jos
911,hinab::ADV,лӹвӓкӹ,de vale
912,oben::ADV,вӹлнӹ,sus
913,oben::ADV,вӹлнӹ,deasupra
914,hinauf::ADV,кӱшкӹлӓ,în sus
915,hinauf::ADV,кӱш,în sus
916,überall::ADV,йӹлт,peste tot
917,überall::ADV,йӹлт,pretutindeni
918,überall::ADV,цилӓ вӓре,peste tot
919,überall::ADV,цилӓ вӓре,pretutindeni
920,nicht::ADV,уке,nu
921,ein wenig::ADV,изиш,puțin
922,ein wenig::ADV,иклаштык,puțin
923,kaum::ADV,цылик,cu greu
924,kaum::ADV,цылик,cu anevoie
925,kaum::ADV,чучок-чучок,cu greu
926,kaum::ADV,чучок-чучок,cu anevoie
927,sehr::ADV,чоте,mult
928,sehr::ADV,чоте,foarte
929,so::ADV,тенге,așa
930,so::ADV,тенге,atât
931,so::ADV,тенгелӓ,așa
932,so::ADV,тенгелӓ,atât
933,noch::ADV,мол,încă
934,noch::ADV,моло,încă
935,nur::ADV,веле,doar
936,schon::ADV,уже,și
937,schon::ADV,уже,deja
938,schon::ADV,ӹнде,și
939,schon::ADV,ӹнде,deja
940,wieder::ADV,уэш,iar
941,wieder::ADV,уэш,iarăși
942,vergebens::ADV,зря,în zadar
943,vergebens::ADV,ӹзрӓ,în zadar
944,vergebens::ADV,ӹзӹрӓ,în zadar
945,vor::PRP,анзыц,înainte de
946,vor::PRP,анзыцын,înainte de
947,hinter::PRP,шайылан,după
948,hinter::PRP,шайылан,în spatele
949,hinter::PRP,шайылный,după
950,hinter::PRP,шайылный,în spatele
951,unter::PRP,лӹвӓкӹ,sub
952,durch::PRP,вашт,prin
953,neben::PRP,сага,lângă
954,neben::PRP,сага,alături de
955,zwischen::PRP,лош,între
956,zwischen::PRP,лош,dintre
957,zwischen::PRP,лошкы,între
958,zwischen::PRP,лошкы,dintre
959,wegen::PRP,мычыц,pentru
960,dies::PRN,тидӹ,acesta
961,dies::PRN,ти,acesta
962,das::PRN,тидӹ,asta
963,das::PRN,ти,asta
964,alles::PRN,цилӓ,tot
965,ich::PRN,мый,eu
966,du::PRN,тӹнь,tu
967,er::PRN,тӹдӹ,el
968,er::PRN,тӹдӹ,dânsul
969,wir::PRN,мӓ,noi
970,ihr::PRN,вӓ,voi
971,sie::PRN,нӹнӹ,ei
972,sie::PRN,нӹнӹ,dânșii
973,was::FPRN,ма,ce
974,wer::FPRN,кӱ,cine
975,wo::FADV,кышан,unde
976,wo::FADV,кыштакен,unde
977,wohin::FADV,кышкы,încotro
978,wie::FADV,кыце,cum
979,warum::FADV,малын,de ce
980,warum::FADV,малын,pentru ce
981,wieviel::FNUM,кынар,cât
982,wieviel::FNUM,кынары,cât
983,wieviel::FNUM,кынаркы,cât
984,eins::NUM,иктӹ,unu
985,eins::NUM,иктӹт,unu
986,zwei::NUM,кок,doi
987,zwei::NUM,кокты,doi
988,drei::NUM,кым,trei
989,drei::NUM,кымыт,trei
990,vier::NUM,нӹл,patru
991,fünf::NUM,вӹц,cinci
992,sechs::NUM,куд,șase
993,sechs::NUM,кудытмозн,șase
994,sieben::NUM,шӹм,șapte
995,sieben::NUM,шӹмӹт,șapte
996,acht::NUM,кӓндӓкш,opt
997,acht::NUM,кӓндӓкшӹ,opt
998,neun::NUM,ӹндекшшӱдӹ,nouă
999,zehn::NUM,лу,zece
1000,elf::NUM,луатик,unsprezece
1001,elf::NUM,луатиктӹ,unsprezece
1002,zwölf::NUM,луаткок,douăsprezece
1003,zwölf::NUM,луаткокты,douăsprezece
1004,zwanzig::NUM,коклы,douăzeci
1005,dreißig::NUM,кымлы,treizeci
1006,vierzig::NUM,нӹллӹ,patruzeci
1007,fünfzig::NUM,вӹцлӹ,cincizeci
1008,sechzig::NUM,кудлу,șaizeci
1009,siebzig::NUM,шӹмлу,șaptezeci
1010,achtzig::NUM,кӓндӓкшлу,optzeci
1011,neunzig::NUM,ӹндекшлу,nouăzeci
1012,hundert::NUM,шӱдӹ,sută
1013,tausend::NUM,тӹжем,mie
1014,und::CNJ,дöн,și
1015,oder::CNJ,льывы,ori
1016,stehen::V,шалшаг,sta
1017,sitzen::V,шӹнзӓш,ședea
1018,liegen::V,киӓш,zăcea
1019,liegen::V,киӓш,fi culcat
1020,hängen::V,кечӓш,atârna
1021,werden::V,шагалаш,deveni
1022,werden::V,шагалаш,se face
1023,passieren::V,ӹштӓ́лтӓш,se întâmpla
1024,beginnen::V,тӹнгӓлӓлтӓш,începe
1025,enden::V,пӹтӓш,se sfârși
1026,enden::V,пӹтӓш,se termina
1027,wechseln::V,весемӓш,se schimba
1028,wechseln::V,весемӓлтӓш,se schimba
1029,aufgehen[Sonne]::V,авараш,răsări
1030,untergehen[Sonne]::V,шӹ́нзӓш,apune
1031,scheinen[Sonne]::V,сотемдӓрӓш,străluci
1032,donnern::V,хӹдӹртӓш,tuna
1033,wehen::V,ӹфӹлӓш,bate
1034,strömen::V,йогащ,curge în șiroaie
1035,fließen::V,йогащ,curge
1036,sich drehen::V,пöрдӓш,se învârti
1037,schwanken::V,лыпшалташ,se clătina
1038,schwingen::V,кӓчӓйӓш,vibra
1039,schwingen::V,кӓчӓйӓш,flutura
1040,fallen::V,кенвазаш,cădea
1041,fallen::V,шынгалташ,cădea
1042,brennen::V,йылаш,arde
1043,rauchen::V,шыпшаш,fuma
1044,regnen::V,юраш,ploua
1045,gefrieren::V,гӓш,îngheța
1046,gefrieren::V,кӹлмаш,îngheța
1047,tauen::V,шылаш,se dezgheța
1048,schmelzen::V,шӹрӓнӓш,se topi
1049,trocknen::V,кошкаш,se usca
1050,sieden::V,шолаш,fierbe
1051,sieden::V,шолаш,clocoti
1052,faulen::V,шӱӓш,se împuți
1053,verfaulen::V,йӓнгӓрӓлтӓш,putrezi
1054,reißen::V,кышкедӓлтӓш,se rupe
1055,reißen::V,кышкедӓлтӓш,se sfâșia
1056,versinken::V,ва́лаш,se scufunda
1057,vergehen::V,эртӓш,trece
1058,vergehen::V,эртӓш,se scurge
1059,erscheinen::V,каяш,apărea
1060,verschwinden::V,ямаш,dispărea
1061,sinken::V,пычаш,cădea
1062,sinken::V,пычаш,coborî
1063,abnehmen::V,чӹдемӓш,scădea
1064,abnehmen::V,чӹдемӓш,descrește
1065,abnehmen::V,кöтӹргӓш,scădea
1066,abnehmen::V,кöтӹргӓш,descrește
1067,zunehmen::V,когоэмӓш,spori
1068,zunehmen::V,когоэмӓш,crește
1069,zunehmen::V,когоэмӓш,augmenta
1070,steigen::V,лӱлта́лташ,urca
1071,wachsen::V,кушкаш,crește
1072,glänzen::V,йӹлгӹжӓш,luci
1073,glänzen::V,йӹлгӹжӓш,străluci
1074,funkeln::V,валгалташ,scânteia
1075,lärmen::V,юкланаш,face larmă
1076,läuten::V,цоргаш,suna
1077,klingeln::V,цоргаш,suna
1078,klirren::V,цонгырталгаш,zăngăni
1079,brausen::V,ышдымыла́наш,vui
1080,rauschen::V,шу́жгаш,vâjâi
1081,klingen::V,йо́нгаш,suna
1082,bellen::V,опташ,lătra
1083,heulen::V,урмыжаш,urla
1084,blasen::V,ӹфӹлӓш,sufla
1085,pfeifen::V,ши́шкаш,fluiera
1086,schreien::V,уташ,țipa
1087,schreien::V,саслаш,țipa
1088,schreien::V,варгынзаш,țipa
1089,stöhnen::V,ӹнгӹрӓш,geme
1090,zittern::V,цӹтӹрӓш,tremura
1091,leben::V,ӹлӓш,trăi
1092,geboren werden::V,шачаш,se naște
1093,atmen::V,шӱлӓш,respira
1094,trinken::V,йӱӓш,bea
1095,essen::V,качкаш,mânca
1096,schlucken::V,нелӓш,înghiți
1097,müde werden::V,янгылаш,se obosi
1098,einschlafen::V,амален кеӓш,adormi
1099,schlafen::V,амалаш,dormi
1100,aufwachen::V,понгыжалташ,se deștepta
1101,aufstehen::V,кӹньӹл шагалаш,fi se scula
1102,sich erholen::V,кӓнаш,se relaxa
1103,sich erholen::V,кӓнаш,se destinde
1104,krank werden::V,церлӓнен вазаш,se îmbolnăvi
1105,krank sein::V,церлӓнӓш,zăcea
1106,krank sein::V,церлӓнӓш,fi bolnav
1107,krank sein::V,ясланаш,zăcea
1108,krank sein::V,ясланаш,fi bolnav
1109,krank sein::V,ясыланаш,zăcea
1110,krank sein::V,ясыланаш,fi bolnav
1111,schmerzen::V,каршташ,durea
1112,husten::V,кахыраш,tuși
1113,genesen::V,паремӓш,se însănătoși
1114,genesen::V,тöрлӓнӓш,se însănătoși
1115,sterben::V,вазын колаш,muri
1116,umkommen::V,пӹтӓш,pieri
1117,sich bewegen::V,кашташ,se mișca
1118,sich rühren::V,тӓрвӓнӓш,se mișca
1119,sich erheben::V,кӹньӹлӓш,se ridica
1120,sich setzen::V,шӹнзӓш,lua loc
1121,sich setzen::V,шӹнзӓш,se așeza
1122,hinfallen::V,кенвазаш,cădea jos
1123,hinfallen::V,шынгалташ,cădea jos
1124,laufen::V,кашташ,merge
1125,laufen::V,кашташ,merge pe jos
1126,schreiten::V,ашкедӓш,păși
1127,spazierengehen::V,мадын кашташ,se plimba
1128,eilen::V,вӓшкӓш,fi se grăbi
1129,sich beeilen::V,вӓшкӓш,se grăbi
1130,sich beeilen::V,талашаш,se grăbi
1131,sausen::V,хойхаланаш,țâșni
1132,sausen::V,хояш,țâșni
1133,rennen::V,кыргыжаш,fugi
1134,rennen::V,кыргыжаш,alerga
1135,springen::V,тӹршештӓш,sări
1136,klettern::V,ку́заш,urca
1137,klettern::V,ку́заш,se cățăra
1138,schaukeln::V,лыпшалташ,legăna
1139,kriechen::V,авалянаш,se târî
1140,kriechen::V,ньыжиклӓш,se târî
1141,schwimmen::V,илӓш,înota
1142,tauchen::V,цымаш,se scufunda
1143,rudern::V,шуалташ,vâsli
1144,rudern::V,шуалташ,lopăta
1145,fahren::V,кеӓш,merge
1146,fliegen::V,чонгештӓш,zbura
1147,gehen::V,кеӓш,merge
1148,weggehen::V,кеӓш,se duce
1149,abfahren::V,кеӓш,pleca
1150,anhalten::V,цӓрнӓш,se opri
1151,hineingehen::V,пыраш,intra
1152,eintreten::V,пыраш,intra
1153,kommen::V,толаш,veni
1154,ankommen::V,шоаш,sosi
1155,ankommen::V,шоаш,ajunge
1156,zurückkommen::V,пöртӹлӓш,se întoarce
1157,bleiben::V,кодаш,rămâne
1158,warten::V,вычаш,aștepta
1159,erwarten::V,вычаш,aștepta
1160,suchen::V,кӹчӓлӓш,căuta
1161,finden::V,моаш,găsi
1162,versuchen::V,путаяш,încerca
1163,versuchen::V,цацаш,încerca
1164,vorbereiten::V,поспейӹктӓш,pregăti
1165,lieben::V,яраташ,iubi
1166,mögen::V,яраташ,plăcea a
1167,lachen::V,ваштылаш,râde
1168,rühren::V,тӓрвӓтӓш,mișca
1169,rühren::V,тӓрвӓтӓш,înduioșa
1170,weinen::V,мӓгӹрӓш,plânge
1171,schimpfen::V,свырседӓлӓш,înjura
1172,sich ärgern::V,шӹдешкӓш,se supăra
1173,sich fürchten::V,лӱдӓш,se teme
1174,sich fürchten::V,лӱдӓш,fi teamă a
1175,fürchten::V,лӱдӓш,se teme de
1176,fliehen::V,кыргыжаш,fugi
1177,flüchten::V,кыргыж шӹлӓш,evada
1178,sehen::V,ужаш,vedea
1179,anschauen::V,анжалаш,privi
1180,ansehen::V,анжаш,privi
1181,hören::V,колаш,auzi
1182,zuhören::V,колышташ,asculta
1183,probieren::V,тотештӓш,gusta
1184,probieren::V,подыл анжаш,gusta
1185,riechen::V,ӱпшӹнзӓш,mirosi
1186,fühlen::V,шижӓш,simți
1187,fühlen::V,шижӓш,resimți
1188,scheinen::V,каяш,părea
1189,zu sehen sein::V,каяш,se vedea
1190,vernehmen::V,колын колташ,auzi
1191,frieren::V,кӹлмаш,fi frig
1192,frieren::V,тӹнгӹргӓш,fi frig
1193,tun::V,ӹштӓш,face
1194,können::V,кердӓш,ști
1195,können::V,кердӓш,putea
1196,wollen::V,жалаяш,dori
1197,anfangen::V,тӹнгӓлӓш,începe
1198,beenden::V,пӹтӓрӓш,sfârși
1199,beenden::V,пӹтӓрӓш,termina
1200,aufhören::V,цӓрнӓш,înceta
1201,gelingen::V,цӓш лиӓш,reuși
1202,gelingen::V,цӓш лиӓш,izbuti
1203,geraten::V,лиӓш,reuși
1204,öffnen::V,пачаш,deschide
1205,schließen::V,чӱчӓш,închide
1206,stellen::V,шӹндӓш,pune
1207,stellen::V,шӹндӓш,așeza
1208,setzen::V,шӹндӓш,pune
1209,setzen::V,шӹндӓш,așeza
1210,legen::V,опташ,pune
1211,legen::V,пиштӓш,pune
1212,berühren::V,тӹкӓлӓш,atinge
1213,verbinden::V,пидӓш,lega
1214,bedecken::V,леведӓш,acoperi
1215,aufhängen::V,сӓкӓш,atârna
1216,aufhängen::V,сӓкӓш,spânzura
1217,anzünden::V,чӱктӓш,aprinde
1218,aufheben::V,кузыкташ,ridica
1219,aufheben::V,кузыкташ,lua de jos
1220,zurücklassen::V,кодаш,lăsa
1221,zurücklassen::V,кодаш,lăsa în urmă
1222,verlieren::V,ямдаш,pierde
1223,fallen lassen::V,кенвацтараш,scăpa
1224,fallen lassen::V,кенвацтараш,arunca
1225,machen::V,ӹштӓш,face
1226,herstellen::V,йӓмдӹлӓш,fabrica
1227,herstellen::V,йӓмдӹлӓш,confecționa
1228,bauen::V,ӹштӓш,clădi
1229,bauen::V,ӹштӓш,construi
1230,reparieren::V,чиняш,repara
1231,reparieren::V,алалаш,repara
1232,verbessern::V,яжоэмден шӹндӓш,ameliora
1233,verbessern::V,яжоэмден шӹндӓш,îmbunătăți
1234,ändern::V,вашталташ,schimba
1235,ändern::V,вашталташ,modifica
1236,graben::V,капаяш,săpa
1237,beugen::V,лывырташ,curba
1238,beugen::V,каклярташ,curba
1239,biegen::V,лывырташ,îndoi
1240,biegen::V,лывырташ,încovoia
1241,drehen::V,сӓрӓш,învârti
1242,drehen::V,сӓрӹкӓлӓш,învârti
1243,wenden::V,сӓрӓлӓш,întoarce
1244,umdrehen::V,сӓрӓлӓш,învârti
1245,umdrehen::V,сӓрӓлӓш,întoarce
1246,heben::V,лӱктӓш,ridica
1247,hochheben::V,кузыкташ,ridica
1248,ergreifen::V,хватяш,lua
1249,ergreifen::V,хватяш,apuca
1250,halten::V,кычаш,ține
1251,drücken::V,темдӓш,apăsa
1252,drücken::V,темдӓш,strânge
1253,schieben::V,шӹкӓш,împinge
1254,kratzen::V,нӹжӓш,zgâria
1255,lecken::V,нылаш,linge
1256,beißen::V,пыралаш,mușca
1257,abreißen::V,кӹрӓш,rupe
1258,abreißen::V,кӹрӓш,smulge
1259,abreißen::V,кышкед нӓлӓш,rupe
1260,abreißen::V,кышкед нӓлӓш,smulge
1261,abschneiden::V,шулаш,scurta
1262,abschneiden::V,лаштыклаш,scurta
1263,binden::V,пидӓш,lega
1264,stecken::V,шыралаш,pune
1265,brechen::V,тодылаш,rupe
1266,brechen::V,тодылаш,frânge
1267,brechen::V,пыдырташ,rupe
1268,brechen::V,пыдырташ,frânge
1269,klopfen::V,рушткаш,ciocăni
1270,hauen::V,шелӹштӓш,lovi
1271,kleben::V,клейӓш,lipi
1272,reiben::V,нӹжӓш,freca
1273,reiben::V,нӹжӓш,fricționa
1274,streichen::V,шӹрӓш,unge
1275,schleifen::V,шымаш,ascuți
1276,schneiden::V,пӹчкӓш,tăia
1277,rütteln::V,мыльгыкташ,zgâlțâi
1278,schütteln::V,цӹтӹртӓш,scutura
1279,schütteln::V,мыльгыкташ,scutura
1280,schwenken::V,машыяш,agita
1281,schütten::V,опталаш,vărsa
1282,füllen::V,темӓш,umple
1283,einwickeln::V,пӹтӹрӓ́лӓш,înveli
1284,einwickeln::V,пӹтӹрӓ́лӓш,înfășura
1285,tragen::V,намалаш,căra
1286,schleppen::V,шӹдӹрӓш,târî
1287,ziehen::V,шыпшаш,trage
1288,aufbewahren::V,перегӓш,păstra
1289,aufbewahren::V,перегӓш,conserva
1290,werfen::V,кӹшкӓш,arunca
1291,fangen::V,кычаш,prinde
1292,packen::V,хватяш,apuca
1293,verstecken::V,шӹлтӓш,ascunde
1294,teilen::V,пайылаш,împărți
1295,schicken::V,колташ,trimite
1296,bringen::V,кандаш,aduce
1297,bekommen::V,лыкташ,obține
1298,bekommen::V,лыкташ,dobândi
1299,erhalten::V,получаяш,primi
1300,erhalten::V,получаяш,căpăta
1301,nehmen::V,налаш,lua
1302,wählen::V,айыраш,opta
1303,wählen::V,айыраш,alege
1304,auswählen::V,айыраш,selecta
1305,bewahren::V,перегӓш,păstra
1306,behindern::V,мешӓйӓш,stingheri
1307,verderben::V,портяш,strica
1308,beschädigen::V,шушырташ,strica
1309,zerbrechen::V,пыдырташ,rupe
1310,zerbrechen::V,пыдырташ,frânge
1311,zerreißen::V,кӹрӓш,rupe
1312,zerreißen::V,кӹрӓш,sfâșia
1313,zerstören::V,шӓлӓтӓш,distruge
1314,verbrennen::V,йылаташ,arde
1315,verbrennen::V,йылаташ,incendia
1316,verbrennen::V,йылалташ,arde
1317,verbrennen::V,йылалташ,incendia
1318,geben::V,пуаш,da
1319,reichen::V,пуаш,întinde
1320,schenken::V,подараш,dărui
1321,versprechen::V,сöрӓш,făgădui
1322,wünschen::V,жалаяш,ura
1323,loben::V,хваляш,lăuda
1324,küssen::V,шышшалаш,săruta
1325,wiegen::V,лӱнгӓлтӓш,legăna
1326,zudecken::V,пиштӓш,acoperi
1327,wecken::V,понгыжалтараш,trezi
1328,wecken::V,понгыжалтараш,deștepta
1329,zeigen::V,анжыкташ,arăta
1330,führen::V,видӓш,călăuzi
1331,lehren::V,тымдаш,preda
1332,lehren::V,тымдаш,învăța
1333,unterrichten::V,тымдаш,învăța
1334,unterrichten::V,тымдаш,instrui
1335,aufziehen::V,кушташ,crește
1336,leiten::V,видӓш,duce
1337,leiten::V,видӓш,conduce
1338,leiten::V,вуйлаташ,duce
1339,leiten::V,вуйлаташ,conduce
1340,leiten::V,вуйлалташ,duce
1341,leiten::V,вуйлалташ,conduce
1342,antreiben::V,талаштараш,împinge
1343,antreiben::V,талаштараш,încuraja
1344,lassen::V,-ыкт,pune pe să
1345,einladen::V,ӱжӓш,invita
1346,vereinigen::V,иктештӓш,uni
1347,vereinigen::V,иктештӓш,întruni
1348,besuchen::V,толаш,vizita
1349,besuchen::V,толаш,face o vizită
1350,treffen::V,вӓшлиӓш,întâlni
1351,treffen::V,вӓшлиӓлтӓш,întâlni
1352,sich versammeln::V,цымыргаш,se aduna
1353,spielen::V,мадаш,se juca
1354,singen::V,мыраш,cânta
1355,tanzen::V,кушташ,dansa
1356,sich trennen::V,айырлаш,se separa
1357,sich trennen::V,айырлаш,se despărți
1358,verlassen::V,шуаш,părăsi
1359,verlassen::V,шуаш,abandona
1360,retten::V,ытараш,salva
1361,bewachen::V,оролаш,păzi
1362,schützen::V,перегӓш,ocroti
1363,schützen::V,перегӓш,proteja
1364,verteidigen::V,перегӓш,apăra
1365,sich schlagen::V,шидӓлӓш,se bate
1366,sich schlagen::V,шиэдӓлӓш,se bate
1367,schießen::V,лӱӓш,trage
1368,siegen::V,сӹнгӓш,birui
1369,siegen::V,сӹнгӓш,învinge
1370,ärgern::V,шӹдештӓрӓш,supăra
1371,schlagen::V,пӓрен колташ,lovi
1372,schlagen::V,хӹрӹктен колташ,lovi
1373,treten::V,чымаш,călca
1374,stechen::V,пышкылаш,înțepa
1375,stechen::V,пышкылаш,împunge
1376,stoßen::V,шыркедӓш,împinge
1377,stehlen::V,шолышт толаш,fura
1378,stören::V,ӓрештӹлӓш,deranja
1379,belästigen::V,кӓньӹсӹрлӓндӓрӓш,importuna
1380,belästigen::V,шытырланыкташ,importuna
1381,verbergen::V,шӹлтӓш,ascunde
1382,täuschen::V,алталаш,amăgi
1383,täuschen::V,аталаш,amăgi
1384,betrügen::V,мошеньӹчӓйӓш,înșela
1385,töten::V,пуштын шуаш,omorî
1386,wohnen::V,ӹлӓш,sta
1387,wohnen::V,ӹлӓш,locui
1388,arbeiten::V,пӓшӓлӓш,lucra
1389,arbeiten::V,ровотаяш,lucra
1390,sammeln::V,погаш,aduna
1391,sammeln::V,погаш,colecționa
1392,pflücken::V,кӹрӓш,culege
1393,jagen::V,охотничӓйӓш,vâna
1394,fischen::V,кол кычаш,pescui
1395,fassen::V,кычаш,prinde
1396,hüten::V,кӹтӓш,paște
1397,treiben::V,шуруяш,mână
1398,anbinden::V,ялшташ,lega
1399,anbinden::V,ялышташ,lega
1400,füttern::V,пукшаш,da de mâncare
1401,melken::V,шыпшылаш,mulge
1402,hacken::V,роаш,toca
1403,hacken::V,роаш,sparge
1404,gießen::V,шӓвӓш,uda
1405,reifen::V,кӱӓш,pârgui
1406,reifen::V,поспейӓш,pârgui
1407,zubereiten::V,йӓмдӹлӓш,găti
1408,kochen::V,шолташ,găti
1409,backen::V,кӱктӓш,coace
1410,braten::V,жӓрӓш,coace
1411,umrühren::V,намалаш,mesteca
1412,stricken::V,пидӓш,împleti
1413,nähen::V,ыргаш,coase
1414,färben::V,пидӓш,vopsi
1415,färben::V,пидӓш,colora
1416,reinigen::V,чиӓлтӓш,curăți
1417,waschen::V,мышкаш,spăla
1418,abwischen::V,ӹштӓш,șterge
1419,spülen::V,шӱӓлтӓш,clăti
1420,fegen::V,ӹштӓш,mătura
1421,kehren::V,ӹштӓш,mătura
1422,baden::V,нӱштӹлӓш,se scălda
1423,sich waschen::V,мышкылташ,se spăla
1424,ausziehen::V,кыдашаш,și scoate
1425,anziehen::V,чиӓш,îmbrăca
1426,sich anziehen::V,чиӓш,se îmbrăca
1427,kämmen::V,шерӓш,pieptăna
1428,schmücken::V,цеверемдӓш,împodobi
1429,sagen::V,манаш,zice
1430,sagen::V,манаш,spune
1431,sagen::V,келесӓш,zice
1432,sagen::V,келесӓш,spune
1433,sprechen::V,манаш,vorbi
1434,reden::V,шайышташ,vorbi
1435,reden::V,шайышташ,discuta
1436,sich unterhalten::V,хытыраш,conversa
1437,sich unterhalten::V,хытыраш,sta de vorbă
1438,sich unterhalten::V,хытыргаш,conversa
1439,sich unterhalten::V,хытыргаш,sta de vorbă
1440,fragen::V,ядаш,întreba
1441,bitten::V,ядаш,ruga
1442,erzählen::V,келесӓш,spune
1443,erzählen::V,келесӓш,povesti
1444,mitteilen::V,попаш,comunica
1445,mitteilen::V,попаш,înștiința
