,Concept_ID,mrj,bn
668,zweiter::A,кокшы,দ্বিতীয়
669,dritter::A,кымшы,তৃতীয়
670,letzter::A,остатка,সর্বশেষ
671,allein::ADV,иктӹ,একক
672,allein::ADV,иктӹт,একক
673,auf einmal::ADV,тöрöк,জলদি
674,zusammen::ADV,икараш,একসঙ্গে
675,zusammen::ADV,цымырын,একসঙ্গে
676,lange::ADV,кужын,লম্বা
677,plötzlich::ADV,трӱк,হঠাৎ
678,sofort::ADV,полт,মুহ্ণর্তমধ্যে
679,sofort::ADV,тöрöк,মুহ্ণর্তমধ্যে
680,sofort::ADV,тӹшӓкок,মুহ্ণর্তমধ্যে
681,später::ADV,вара,পশ্চাতে
682,heute::ADV,тагачы,আজ
683,morgen::ADV,иргод,আগামিকাল
684,morgen::ADV,иргодым,আগামিকাল
685,bald::ADV,чӹнь,অস্পকালমধ্যে
686,bald::ADV,вӓшке,অস্পকালমধ্যে
687,bald::ADV,выртышты,অস্পকালমধ্যে
688,dann::ADV,пакыла,তখন
689,gestern::ADV,тенгечӹ,গতকাল
690,einst::ADV,икӓнӓ,একবার মাত্র
691,damals::ADV,тӹнӓм,তখন
692,danach::ADV,пакыла,পরে
693,vorher::ADV,перви,আগে
694,zuerst::ADV,андак,আগে
695,einmal::ADV,гӓнӓк,একবার
696,einmal::ADV,гӓнӓ,একবার
697,manchmal::ADV,кынамжы,কখনও কখনও
698,oft::ADV,чӹчкӹдӹн,ঘনঘন
699,immer::ADV,со,সর্বদা
700,immer::ADV,соок,সর্বদা
701,niemals::ADV,нинам,কখলও নহে
702,niemals::ADV,нигынам,কখলও নহে
703,niemals::ADV,нигынамат,কখলও নহে
704,hier::ADV,тиштӹ,এখানে
705,hierhin::ADV,тишкӹ,এখানে
706,von hier::ADV,тишец,ত্রই স্তান হইতে
707,von hier::ADV,тишецӹн,ত্রই স্তান হইতে
708,dort::ADV,тӹштӹ,ওখানে
709,dorthin::ADV,тӹшкӹ,ওখানে
710,dorthin::ADV,тӹшкӹлӓ,ওখানে
711,geradeaus::ADV,вик,অগ্রগামী
712,geradeaus::ADV,тура,অগ্রগামী
713,vorwärts::ADV,анзыкы,সন্মুখিকে
714,rückwärts::ADV,мӹнгеш,খিরিয়া
715,zurück::ADV,мӹнгеш,পিঠ
716,unten::ADV,ӱлнӹ,নীচে
717,unten::ADV,лӹвӓлнӹ,নীচে
718,hinab::ADV,ӱлӹкӹ,নিম্নগামী
719,hinab::ADV,лӹвӓкӹ,নিম্নগামী
720,oben::ADV,вӹлнӹ,উপরে
721,hinauf::ADV,кӱшкӹлӓ,উচ্চতর অংশে
722,hinauf::ADV,кӱш,উচ্চতর অংশে
723,überall::ADV,йӹлт,সর্বত্র
724,überall::ADV,цилӓ вӓре,সর্বত্র
725,nicht::ADV,уке,না
726,ein wenig::ADV,изиш,অল্প
727,ein wenig::ADV,иклаштык,অল্প
728,kaum::ADV,цылик,কষ্টসহকাবে
729,kaum::ADV,чучок-чучок,কষ্টসহকাবে
730,sehr::ADV,чоте,খুব
731,so::ADV,тенге,তত
732,so::ADV,тенгелӓ,তত
733,noch::ADV,мол,এখন পর্যস্ত
734,noch::ADV,моло,এখন পর্যস্ত
735,nur::ADV,веле,শুধু
736,schon::ADV,уже,ইতঃপুর্বে
737,schon::ADV,ӹнде,ইতঃপুর্বে
738,wieder::ADV,уэш,আবার
739,vergebens::ADV,зря,বিফলে
740,vergebens::ADV,ӹзрӓ,বিফলে
741,vergebens::ADV,ӹзӹрӓ,বিফলে
742,vor::PRP,анзыц,সম্মুখে
743,vor::PRP,анзыцын,সম্মুখে
744,hinter::PRP,шайылан,পশ্চাতে
745,hinter::PRP,шайылный,পশ্চাতে
746,unter::PRP,лӹвӓкӹ,নীচে
747,durch::PRP,вашт,দ্বারা
748,neben::PRP,сага,কাছে
749,zwischen::PRP,лош,মধ্যে
750,zwischen::PRP,лошкы,মধ্যে
751,wegen::PRP,мычыц,জন্য
752,dies::PRN,тидӹ,এটা
753,dies::PRN,ти,এটা
754,das::PRN,тидӹ,ওটা
755,das::PRN,ти,ওটা
756,alles::PRN,цилӓ,সব
757,ich::PRN,мый,আমি
758,du::PRN,тӹнь,তুমি
759,er::PRN,тӹдӹ,উনি
760,wir::PRN,мӓ,আমরা
761,ihr::PRN,вӓ,তোমরা
762,sie::PRN,нӹнӹ,তারা
763,was::FPRN,ма,কি
764,wer::FPRN,кӱ,কে
765,wo::FADV,кышан,কোথায়
766,wo::FADV,кыштакен,কোথায়
767,wohin::FADV,кышкы,কোথায়
768,wie::FADV,кыце,কেমন
769,warum::FADV,малын,কেন
770,wieviel::FNUM,кынар,কত
771,wieviel::FNUM,кынары,কত
772,wieviel::FNUM,кынаркы,কত
773,eins::NUM,иктӹ,অক
774,eins::NUM,иктӹт,অক
775,zwei::NUM,кок,দুই
776,zwei::NUM,кокты,দুই
777,drei::NUM,кым,তিন
778,drei::NUM,кымыт,তিন
779,vier::NUM,нӹл,চার
780,fünf::NUM,вӹц,পাঁচ
781,sechs::NUM,куд,ছয়
782,sechs::NUM,кудытмозн,ছয়
783,sieben::NUM,шӹм,সাত
784,sieben::NUM,шӹмӹт,সাত
785,acht::NUM,кӓндӓкш,আট
786,acht::NUM,кӓндӓкшӹ,আট
787,neun::NUM,ӹндекшшӱдӹ,নয়
788,zehn::NUM,лу,দশ
789,elf::NUM,луатик,এগারো
790,elf::NUM,луатиктӹ,এগারো
791,zwölf::NUM,луаткок,দ্বাদশ
792,zwölf::NUM,луаткокты,দ্বাদশ
793,zwanzig::NUM,коклы,বিশ
794,dreißig::NUM,кымлы,ত্রিশ
795,vierzig::NUM,нӹллӹ,চল্লিশ
796,fünfzig::NUM,вӹцлӹ,পঞ্চাশ
797,sechzig::NUM,кудлу,ষাট
798,siebzig::NUM,шӹмлу,সত্তর
799,achtzig::NUM,кӓндӓкшлу,আশি
800,neunzig::NUM,ӹндекшлу,নব্বুই
801,hundert::NUM,шӱдӹ,শত
802,tausend::NUM,тӹжем,হাজার
803,und::CNJ,дöн,আর
804,und::CNJ,дöн,এবং
805,oder::CNJ,льывы,বা
806,stehen::V,шалшаг,দাঁড়ানো
807,sitzen::V,шӹнзӓш,বসা
808,liegen::V,киӓш,শোয়া
809,hängen::V,кечӓш,ঝোলা
810,werden::V,шагалаш,হইয়া উঠা
811,passieren::V,ӹштӓ́лтӓш,ঘটা
812,beginnen::V,тӹнгӓлӓлтӓш,আরম্ভ হওয়া
813,enden::V,пӹтӓш,শেষ হওয়া
814,wechseln::V,весемӓш,রূপাস্তর করা
815,wechseln::V,весемӓлтӓш,রূপাস্তর করা
816,aufgehen[Sonne]::V,авараш,উদিত হওয়া
817,untergehen[Sonne]::V,шӹ́нзӓш,অস্ত যাওয়া
818,scheinen[Sonne]::V,сотемдӓрӓш,আলো দেওয়া
819,donnern::V,хӹдӹртӓш,বজ্রধ্বনি করা
820,wehen::V,ӹфӹлӓш,প্রবাহিত হওয়া
821,strömen::V,йогащ,প্রবাহিত হওয়া
822,fließen::V,йогащ,ছুটা
823,sich drehen::V,пöрдӓш,পাক খাওয়া
824,schwanken::V,лыпшалташ,দোলা
825,schwingen::V,кӓчӓйӓш,দোলা
826,fallen::V,кенвазаш,পড়া
827,fallen::V,шынгалташ,পড়া
828,brennen::V,йылаш,সেঁকা
829,rauchen::V,шыпшаш,ধোঁয়া ছড়ান
830,regnen::V,юраш,বর্ষণ_করা
831,gefrieren::V,гӓш,হিমায়িত হওয়া
832,gefrieren::V,кӹлмаш,হিমায়িত হওয়া
833,tauen::V,шылаш,গলা
834,schmelzen::V,шӹрӓнӓш,গলা
835,trocknen::V,кошкаш,শুষ্ক করা
836,sieden::V,шолаш,ফোঁড়া
837,faulen::V,шӱӓш,ক্ষয় হওয়া
838,verfaulen::V,йӓнгӓрӓлтӓш,ক্ষয় হওয়া 
839,reißen::V,кышкедӓлтӓш,ছিঁড়া
840,versinken::V,ва́лаш,ডুবা
841,vergehen::V,эртӓш,যাওয়া
842,erscheinen::V,каяш,আসা
843,verschwinden::V,ямаш,অদৃশ্য হওয়া
844,sinken::V,пычаш,হ্রাস হওয়া
845,abnehmen::V,чӹдемӓш,হ্রাস হওয়া
846,abnehmen::V,кöтӹргӓш,হ্রাস হওয়া
847,zunehmen::V,когоэмӓш,বৃদ্ধি পাওয়া
848,steigen::V,лӱлта́лташ,ওঠা
849,wachsen::V,кушкаш,বড় হওয়া
850,glänzen::V,йӹлгӹжӓш,জ্বলা
851,funkeln::V,валгалташ,জ্বল্জ্বল করা
852,lärmen::V,юкланаш,
853,läuten::V,цоргаш,রুসুঝুসু করা
854,klingeln::V,цоргаш,বাজা
855,klirren::V,цонгырталгаш,টুংটাং-শব্দ করা
856,brausen::V,ышдымыла́наш,গর্জন করা
857,rauschen::V,шу́жгаш,মর্মরধ্বনি করা
858,klingen::V,йо́нгаш,শব্দ করা
859,bellen::V,опташ,ঘেউ ঘেউ করা
860,heulen::V,урмыжаш,গর্জন করা
861,blasen::V,ӹфӹлӓш,ফুঁ দেওয়া
862,pfeifen::V,ши́шкаш,শিস্ দেওয়া
863,schreien::V,уташ,চিৎকার করা
864,schreien::V,саслаш,চিৎকার করা
865,schreien::V,варгынзаш,চিৎকার করা
866,stöhnen::V,ӹнгӹрӓш,গোঁ-গো করা
867,zittern::V,цӹтӹрӓш,কাঁপা
868,leben::V,ӹлӓш,বাঁচা
869,geboren werden::V,шачаш,জন্মানো
870,atmen::V,шӱлӓш,শ্বাস ফেলা
871,trinken::V,йӱӓш,পান করা
872,essen::V,качкаш,ভক্ষণ করা
873,schlucken::V,нелӓш,গেলা
874,müde werden::V,янгылаш,পরিশ্রান্ত হওয়া
875,einschlafen::V,амален кеӓш,নিদ্রামগ্ন হওয়া
876,schlafen::V,амалаш,নিদ্রা যাওয়া
877,aufwachen::V,понгыжалташ,জাগা
878,aufstehen::V,кӹньӹл шагалаш,জাগা
879,sich erholen::V,кӓнаш,আরাম করা
880,krank werden::V,церлӓнен вазаш,অসুস্থ হত্তয়া
881,krank sein::V,церлӓнӓш,রূগ্ণ হত্তয়া
882,krank sein::V,ясланаш,রূগ্ণ হত্তয়া
883,krank sein::V,ясыланаш,রূগ্ণ হত্তয়া
884,schmerzen::V,каршташ,কন্কন করা
885,husten::V,кахыраш,কাশা
886,genesen::V,паремӓш,আরোগ্য হওয়া
887,genesen::V,тöрлӓнӓш,আরোগ্য হওয়া
888,sterben::V,вазын колаш,মারা যাওয়া
889,umkommen::V,пӹтӓш,মারা যাওয়া
890,sich bewegen::V,кашташ,চলা
891,sich rühren::V,тӓрвӓнӓш,নড়া
892,sich erheben::V,кӹньӹлӓш,উদিত হওয়া
893,sich setzen::V,шӹнзӓш,বসা
894,hinfallen::V,кенвазаш,পড়া
895,hinfallen::V,шынгалташ,পড়া
896,laufen::V,кашташ,হাঁটা
897,schreiten::V,ашкедӓш,হাঁটা
898,spazierengehen::V,мадын кашташ,পায়চারি করা
899,eilen::V,вӓшкӓш,ত্বরাম্বিত করা
900,sich beeilen::V,вӓшкӓш,ত্বরাম্বিত করা
901,sich beeilen::V,талашаш,ত্বরাম্বিত করা
902,sausen::V,хойхаланаш,ধেয়ে যাওয়া
903,sausen::V,хояш,ধেয়ে যাওয়া
904,rennen::V,кыргыжаш,চলা
905,springen::V,тӹршештӓш,লাফানো
906,klettern::V,ку́заш,আরোহণ করা
907,schaukeln::V,лыпшалташ,দোলা
908,kriechen::V,авалянаш,হামাগুড়ি দেওয়া
909,kriechen::V,ньыжиклӓш,হামাগুড়ি দেওয়া
910,schwimmen::V,илӓш,সাঁতার কাটা
911,tauchen::V,цымаш,ডোবা
912,rudern::V,шуалташ,দাঁড় টানা
913,fahren::V,кеӓш,চালান
914,fliegen::V,чонгештӓш,ওড়া
915,gehen::V,кеӓш,যাওয়া
916,weggehen::V,кеӓш,প্রস্থান করা
917,abfahren::V,кеӓш,প্রস্থান করা
918,anhalten::V,цӓрнӓш,থামা
919,hineingehen::V,пыраш,ঢোকা
920,eintreten::V,пыраш,ঢোকা
921,kommen::V,толаш,আসা
922,ankommen::V,шоаш,আসা
923,zurückkommen::V,пöртӹлӓш,ফিরা
924,bleiben::V,кодаш,থাকা
925,warten::V,вычаш,অপেক্ষা করা
926,erwarten::V,вычаш,অপেক্ষা করা
927,suchen::V,кӹчӓлӓш,খোঁজ করা
928,finden::V,моаш,পাওয়া
929,versuchen::V,путаяш,পরখ করা
930,versuchen::V,цацаш,পরখ করা
931,vorbereiten::V,поспейӹктӓш,প্রস্তুত করা
932,lieben::V,яраташ,ভালবাসা
933,mögen::V,яраташ,পছন্দ করা
934,lachen::V,ваштылаш,হাসা
935,rühren::V,тӓрвӓтӓш,হৃদয়ম্পর্শ করা
936,weinen::V,мӓгӹрӓш,কাঁদা
937,schimpfen::V,свырседӓлӓш,নালিশ করা
938,sich ärgern::V,шӹдешкӓш,রাগ হত্তয়া
939,sich fürchten::V,лӱдӓш,ভয় করা
940,fürchten::V,лӱдӓш,ডরা
941,fliehen::V,кыргыжаш,পালানো
942,flüchten::V,кыргыж шӹлӓш,পালানো
943,sehen::V,ужаш,দেখা
944,anschauen::V,анжалаш,দেখা
945,ansehen::V,анжаш,দেখা
946,hören::V,колаш,শোনা
947,zuhören::V,колышташ,শোনা
948,probieren::V,тотештӓш,পরখ করা
949,probieren::V,подыл анжаш,পরখ করা
950,riechen::V,ӱпшӹнзӓш,শুঁকা
951,fühlen::V,шижӓш,অনুভব করা
952,scheinen::V,каяш,মনে হত্তয়া
953,zu sehen sein::V,каяш,দেখা দেত্তয়া
954,vernehmen::V,колын колташ,শোনা
955,frieren::V,кӹлмаш,শীত লাগা
956,frieren::V,тӹнгӹргӓш,শীত লাগা
957,tun::V,ӹштӓш,করা
958,können::V,кердӓш,পারা
959,wollen::V,жалаяш,ইচ্ছা করা
960,anfangen::V,тӹнгӓлӓш,আরম্ভ করা
961,beenden::V,пӹтӓрӓш,শেষ করা
962,aufhören::V,цӓрнӓш,থামা
963,gelingen::V,цӓш лиӓш,সিদ্ধিলাভ করা
964,geraten::V,лиӓш,পরিণত হত্তয়া
965,öffnen::V,пачаш,খোলা
966,schließen::V,чӱчӓш,বন্ধ করা
967,stellen::V,шӹндӓш,স্থাপন করা
968,setzen::V,шӹндӓш,স্থাপন করা
969,legen::V,опташ,স্থাপন করা
970,legen::V,пиштӓш,স্থাপন করা
971,berühren::V,тӹкӓлӓш,স্পর্শ করা
972,verbinden::V,пидӓш,সংযুক্ত করা
973,bedecken::V,леведӓш,ঢাকা
974,aufhängen::V,сӓкӓш,ঝুলানো
975,anzünden::V,чӱктӓш,জ্বালান
976,aufheben::V,кузыкташ,কুড়াইয়া তোলা
977,zurücklassen::V,кодаш,পরিত্যাগ করা
978,verlieren::V,ямдаш,হারান
979,fallen lassen::V,кенвацтараш,ফেলা
980,machen::V,ӹштӓш,গঠন করা
981,herstellen::V,йӓмдӹлӓш,সৃষ্টি করা
982,bauen::V,ӹштӓш,নির্মাণ করা
983,reparieren::V,чиняш,মেরামত করা
984,reparieren::V,алалаш,মেরামত করা
985,verbessern::V,яжоэмден шӹндӓш,উন্নতিলাভ করা
986,ändern::V,вашталташ,পরিবর্তিত করা
987,graben::V,капаяш,খনন করা
988,beugen::V,лывырташ,নোয়া
989,beugen::V,каклярташ,নোয়া
990,biegen::V,лывырташ,নোয়া
991,drehen::V,сӓрӓш,ঘোরান
992,drehen::V,сӓрӹкӓлӓш,ঘোরান
993,wenden::V,сӓрӓлӓш,উলটাইয়া দেত্তয়া
994,umdrehen::V,сӓрӓлӓш,উলটানো
995,heben::V,лӱктӓш,উত্তোলন করা
996,hochheben::V,кузыкташ,উঁচু করা
997,ergreifen::V,хватяш,দখল করা
998,halten::V,кычаш,ধরা
999,drücken::V,темдӓш,টেপা
1000,schieben::V,шӹкӓш,ঠেলা
1001,kratzen::V,нӹжӓш,চাঁচা
1002,lecken::V,нылаш,চাটা
1003,beißen::V,пыралаш,দংশন করা
1004,abreißen::V,кӹрӓш,বিচ্ছিন্ন করা
1005,abreißen::V,кышкед нӓлӓш,বিচ্ছিন্ন করা
1006,abschneiden::V,шулаш,বিচ্ছিন্ন করা
1007,abschneiden::V,лаштыклаш,বিচ্ছিন্ন করা
1008,binden::V,пидӓш,বন্ধন করা
1009,stecken::V,шыралаш,বিদ্ধ করা
1010,brechen::V,тодылаш,ভাঙা
1011,brechen::V,пыдырташ,ভাঙা
1012,klopfen::V,рушткаш,আঘাত করা
1013,hauen::V,шелӹштӓш,আঘাত করা
1014,kleben::V,клейӓш,সাঁটা
1015,reiben::V,нӹжӓш,ঘষা
1016,streichen::V,шӹрӓш,ছড়াইয়া
1017,schleifen::V,шымаш,ধার দেওয়া
1018,schneiden::V,пӹчкӓш,কাটা
1019,rütteln::V,мыльгыкташ,নাড়ান
1020,schütteln::V,цӹтӹртӓш,নড়া
1021,schütteln::V,мыльгыкташ,নড়া
1022,schwenken::V,машыяш,দোলা
1023,schütten::V,опталаш,বর্ষণ করা
1024,füllen::V,темӓш,পরিপূর্ণ করা
1025,einwickeln::V,пӹтӹрӓ́лӓш,মুড়া
1026,tragen::V,намалаш,বহন করা
1027,schleppen::V,шӹдӹрӓш,টানা
1028,ziehen::V,шыпшаш,টানা
1029,aufbewahren::V,перегӓш,রাখা
1030,werfen::V,кӹшкӓш,ছুড়া
1031,fangen::V,кычаш,লোফা
1032,packen::V,хватяш,ধরা
1033,verstecken::V,шӹлтӓш,গোপন করা
1034,teilen::V,пайылаш,বিভক্ত করা
1035,schicken::V,колташ,প্রেরণ করা
1036,bringen::V,кандаш,আনা
1037,bekommen::V,лыкташ,পাওয়া
1038,erhalten::V,получаяш,পাওয়া
1039,nehmen::V,налаш,নেওয়া
1040,wählen::V,айыраш,বাছা
1041,auswählen::V,айыраш,বাছা
1042,bewahren::V,перегӓш,বাঁচাইয়া রাখা
1043,behindern::V,мешӓйӓш,বাধা দেওয়া
1044,verderben::V,портяш,নষ্ট করা
1045,beschädigen::V,шушырташ,ক্ষতি করা
1046,zerbrechen::V,пыдырташ,ভাঙ্গিয়া যাওয়া
1047,zerreißen::V,кӹрӓш,ছিঁড়া
1048,zerstören::V,шӓлӓтӓш,বিনাশ করা
1049,verbrennen::V,йылаташ,দহন করা
1050,verbrennen::V,йылалташ,দহন করা
1051,geben::V,пуаш,দেওয়া
1052,reichen::V,пуаш,দেওয়া
1053,schenken::V,подараш,উপহার দেত্তয়া
1054,versprechen::V,сöрӓш,প্রতিশ্রুতি দেওয়া
1055,wünschen::V,жалаяш,আকাঙ্ক্ষা করা
1056,loben::V,хваляш,প্রশংসা করা
1057,küssen::V,шышшалаш,চুম্বন করা
1058,wiegen::V,лӱнгӓлтӓш,দুলানো
1059,zudecken::V,пиштӓш,ঢাকা
1060,wecken::V,понгыжалтараш,জাগানো
1061,zeigen::V,анжыкташ,দেখানো
1062,führen::V,видӓш,পথ দেখানো
1063,lehren::V,тымдаш,শেখানো
1064,unterrichten::V,тымдаш,শিক্ষা দেওয়া
1065,aufziehen::V,кушташ,পালন করা
1066,leiten::V,видӓш,পরিচালনা করা
1067,leiten::V,вуйлаташ,পরিচালনা করা
1068,leiten::V,вуйлалташ,পরিচালনা করা
1069,antreiben::V,талаштараш,চালনা করা
1070,lassen::V,-ыкт,অনুমতি দেওয়া
1071,einladen::V,ӱжӓш,নিমন্ত্রণ করা
1072,vereinigen::V,иктештӓш,এক করা
1073,besuchen::V,толаш,দেখিতে যাওয়া
1074,treffen::V,вӓшлиӓш,সন্মুখীন হওয়া
1075,treffen::V,вӓшлиӓлтӓш,সন্মুখীন হওয়া
1076,sich versammeln::V,цымыргаш,জড়ো হওয়া
1077,spielen::V,мадаш,খেলা
1078,singen::V,мыраш,গাওয়া
1079,tanzen::V,кушташ,নাচা
1080,sich trennen::V,айырлаш,পৃথক করা
1081,verlassen::V,шуаш,পরিত্যাগ করা
1082,retten::V,ытараш,উদ্ধার করা
1083,bewachen::V,оролаш,পাহারা দেওয়া
1084,schützen::V,перегӓш,রক্ষা করা
1085,verteidigen::V,перегӓш,রক্ষা করা
1086,sich schlagen::V,шидӓлӓш,লড়াই করা
1087,sich schlagen::V,шиэдӓлӓш,লড়াই করা
1088,schießen::V,лӱӓш,তীরবেগে ছোটা
1089,siegen::V,сӹнгӓш,জেতা
1090,ärgern::V,шӹдештӓрӓш,বিরক্ত করা
1091,schlagen::V,пӓрен колташ,আঘাত করা
1092,schlagen::V,хӹрӹктен колташ,আঘাত করা
1093,treten::V,чымаш,লাথি মারা
1094,stechen::V,пышкылаш,দংশন করা
1095,stoßen::V,шыркедӓш,ঠেলা
1096,stehlen::V,шолышт толаш,অপহরণ করা
1097,stören::V,ӓрештӹлӓш,ঘাঁটান
1098,belästigen::V,кӓньӹсӹрлӓндӓрӓш,বিরক্ত করা
1099,belästigen::V,шытырланыкташ,বিরক্ত করা
1100,verbergen::V,шӹлтӓш,গোপন করা
1101,täuschen::V,алталаш,প্রবঞ্চনা করা
1102,täuschen::V,аталаш,প্রবঞ্চনা করা
1103,betrügen::V,мошеньӹчӓйӓш,প্রতারণা করা
1104,töten::V,пуштын шуаш,হত্যা করা
1105,wohnen::V,ӹлӓш,বাস করা
1106,arbeiten::V,пӓшӓлӓш,কাজ করা
1107,arbeiten::V,ровотаяш,কাজ করা
1108,sammeln::V,погаш,সংগ্রহ করা
1109,pflücken::V,кӹрӓш,চয়ন করা
1110,jagen::V,охотничӓйӓш,শিকার করা
1111,fischen::V,кол кычаш,মাছ ধরা
1112,fassen::V,кычаш,ধরা
1113,hüten::V,кӹтӓш,যুথভুক্ত করা
1114,treiben::V,шуруяш,চালনা করা
1115,anbinden::V,ялшташ,বন্ধন করা
1116,anbinden::V,ялышташ,বন্ধন করা
1117,füttern::V,пукшаш,ভোজন করানো
1118,melken::V,шыпшылаш,দুগ্ধ দোহন করা
1119,hacken::V,роаш,কাটা
1120,gießen::V,шӓвӓш,বর্ষণ করা
1121,reifen::V,кӱӓш,পাকা
1122,reifen::V,поспейӓш,পাকা
1123,zubereiten::V,йӓмдӹлӓш,রন্ধন করা
1124,kochen::V,шолташ,রন্ধন করা
1125,backen::V,кӱктӓш,সেকা
1126,braten::V,жӓрӓш,ভাজা
1127,umrühren::V,намалаш,নড়ানো
1128,stricken::V,пидӓш,বোনা
1129,nähen::V,ыргаш,সেলাই করা
1130,färben::V,пидӓш,রঞ্জিত করা
1131,reinigen::V,чиӓлтӓш,পরিষ্কার করা
1132,waschen::V,мышкаш,পরিষ্কার করা
1133,abwischen::V,ӹштӓш,মুছা
1134,spülen::V,шӱӓлтӓш,পরিষ্কার করা
1135,fegen::V,ӹштӓш,ঝাঁট দেওয়া
1136,kehren::V,ӹштӓш,ঝাঁট দেওয়া
1137,baden::V,нӱштӹлӓш,অবগাহন করা
1138,sich waschen::V,мышкылташ,ধোয়া
1139,ausziehen::V,кыдашаш,খুলা
1140,anziehen::V,чиӓш,গায়ে দেত্তয়া
1141,sich anziehen::V,чиӓш,পোশাক পরা
1142,kämmen::V,шерӓш,আঁচড়ানো
1143,schmücken::V,цеверемдӓш,সাজান করা
1144,sagen::V,манаш,উচ্চারণ করা
1145,sagen::V,келесӓш,উচ্চারণ করা
1146,sprechen::V,манаш,বলা
1147,reden::V,шайышташ,আলাপ করা
1148,sich unterhalten::V,хытыраш,আড্ডা দেওয়া
1149,sich unterhalten::V,хытыргаш,আড্ডা দেওয়া
1150,fragen::V,ядаш,জিজ্ঞাসা করা
1151,bitten::V,ядаш,প্রার্থনা করা
1152,erzählen::V,келесӓш,বর্ণনা করা
1153,mitteilen::V,попаш,বলা
1154,mitteilen::V,увертӓш,বলা
1155,mitteilen::V,увертӓрӓш,বলা
1156,nennen::V,лӹмдӓш,নাম দেওয়া
1157,rufen::V,ӱжӓш,আমন্ত্রণ করা
1158,prahlen::V,хайзаш,বড়াই করা
1159,prahlen::V,шаргаланаш,বড়াই করা
1160,übersetzen::V,вашташ,ভাষাস্তরিত করা
1161,denken::V,машанаш,ভাবা
1162,glauben::V,ӹнянӓш,বিশ্বাস করা
1163,bemerken::V,цаклаш,লক্ষ্য করা
1164,erkennen::V,пӓлӓш,চিনিতে পারা
1165,begreifen::V,ынгылаш,উপলব্ধি করা
1166,verstehen::V,ынгылаш,উপলব্ধি করা
1167,lernen::V,тыменяш,শেখা
1168,wissen::V,пӓлӓш,জানা
1169,sich erinnern an::V,ышештӓрӓш,মনে করা
1170,vergessen::V,монден кодаш,বিস্মৃত হওয়া
1171,messen::V,висӓш,মাপা
1172,zählen::V,шотаяш,গণনা করা
1173,rechnen::V,шотаяш,হিসাব করা
1174,lesen::V,лыдаш,পাঠ করা
1175,malen::V,рисуяш,আঁকা
1176,zeichnen::V,ыдырка́лаш,ছকা
1177,schreiben::V,вазаш,লেখা
1178,besitzen::V,кы́чаш,অধিকার করা
1179,kaufen::V,нӓлӓш,ক্রয় করা
1180,verkaufen::V,выжалаш,বেচা
1181,bezahlen::V,тӱлӓш,প্রদান করা
1182,zahlen::V,тӱлӓш,প্রদান করা
1183,beherrschen::V,кы́чаш,শাসন করা
1184,ertragen::V,цӹтӓш,বহন করা
1185,Linie::N,,রেখা
1186,Strich::N,,কষি
1187,jetzt::ADV,,এখন
1188,hinzufügen::V,,একত্র করা
