,Concept_ID,lbe,udm
725,zusammen::ADV,цачӏу,валче
726,zusammen::ADV,архӏал,ӵош
727,zusammen::ADV,архӏал,валче
728,lange::ADV,батӏи къабуклай,кема
729,lange::ADV,хъунмасса хӏаллай,кема
730,plötzlich::ADV,цакуну,мапламтэ шорысь
731,sofort::ADV,мугьлат бакъа,али ик
732,später::ADV,махъ,бергес
733,später::ADV,махъ,берлогес
734,jetzt::ADV,утти,али
735,jetzt::ADV,утти,табере
736,jetzt::ADV,цӏана,али
737,jetzt::ADV,цӏана,табере
738,heute::ADV,хӏакьину,туннэ
739,morgen::ADV,гьуит,ӵуказе
740,morgen::ADV,гьунттий,ӵуказе
741,dann::ADV,яла,берло
742,gestern::ADV,лахьхьу,толон
743,damals::ADV,та чӏумал,соку
744,danach::ADV,яла,собере
745,vorher::ADV,хьхьнчӏ,азьло
746,vorher::ADV,хьхьнчӏ,азьвыл
747,vorher::ADV,хьхьичӏва,азьло
748,vorher::ADV,хьхьичӏва,азьвыл
749,zuerst::ADV,бакӏрай,азьло
750,zuerst::ADV,цӏу бутӏуй,азьло
751,einmal::ADV,цал,огпол
752,manchmal::ADV,ваксса-таксса,куддыръя
753,oft::ADV,чӏявуну,ӵем
754,immer::ADV,мудан,пыр
755,immer::ADV,мудан,котьку
756,immer::ADV,даиман,пыр
757,immer::ADV,даиман,котьку
758,niemals::ADV,тачӏав,уз ноку
759,hier::ADV,шикку,татын
760,hierhin::ADV,шиккун,татчы
761,von hier::ADV,шичча,татысь
762,dort::ADV,гикку,отӥ
763,dort::ADV,гикку,отын
764,dorthin::ADV,тиккун,отчы
765,geradeaus::ADV,тӏайланм,меӵак
766,vorwärts::ADV,хьхьичӏунмай,азьлань
767,rückwärts::ADV,махъа-хьхьичӏунмай,берлань
768,zurück::ADV,махъунмай,берен
769,zurück::ADV,махъунмай,берлань
770,unten::ADV,лув,улын
771,hinab::ADV,бакӏ-ялавай,улэ
772,hinab::ADV,бакӏъялавай,улэ
773,oben::ADV,ялув,вылын
774,oben::ADV,ялув,вылӥын
775,hinauf::ADV,лавай,вылэ
776,hinauf::ADV,лавай,вылӥе
777,hinauf::ADV,лавай,выллань
778,überall::ADV,гьариий,котькытын
779,überall::ADV,гьариий,пасьтана
780,überall::ADV,хьу-хьуний,котькытын
781,überall::ADV,хьу-хьуний,пасьтана
782,überall::ADV,гьарца кӏанай,котькытын
783,überall::ADV,гьарца кӏанай,пасьтана
784,nicht::ADV,къа-,уз
785,ein wenig::ADV,чанни,ичи
786,ein wenig::ADV,чанни,ӧжыт
787,ein wenig::ADV,чанни,огшап
788,ein wenig::ADV,ца чансса,ичи
789,ein wenig::ADV,ца чансса,ӧжыт
790,ein wenig::ADV,ца чансса,огшап
791,kaum::ADV,дахьа,муртса
792,sehr::ADV,оьну,туж
793,sehr::ADV,оьну,лекос
794,sehr::ADV,гужну,туж
795,sehr::ADV,гужну,лекос
796,sehr::ADV,хъинну,туж
797,sehr::ADV,хъинну,лекос
798,so::ADV,укукн,озьы
799,so::ADV,укукн,тазьы
800,noch::ADV,гьала,на
801,noch::ADV,уттигу,на
802,noch::ADV,цакьинва,на
803,noch::ADV,ттигу-шилагу,на
804,nur::ADV,анжагь,гинэ
805,wieder::ADV,цӏуницӏа,нош
806,wieder::ADV,цӏуницӏа,кайта
807,vergebens::ADV,аьдада,юнме
808,vergebens::ADV,нахӏакь,юнме
809,vor::PRP,хьхьичӏ,азьын
810,hinter::PRP,махъ,берын
811,hinter::PRP,махъ,бӧрсьы
812,unter::PRP,лув,улын
813,durch::PRP,-х,пыр
814,durch::PRP,-х,пыртӥ
815,neben::PRP,чӏарав,бордын
816,zwischen::PRP,дянив,вискын
817,wegen::PRP,цӏаний,сэрен
818,dies::PRN,ва,та
819,das::PRN,та,со
820,das::PRN,кӏа,со
821,das::PRN,га,со
822,alles::PRN,щала,ваньмыз
823,ich::PRN,на,мон
824,du::PRN,ина,тон
825,er::PRN,му,со
826,wir::PRN,жу,ми
827,ihr::PRN,зу,тӥ
828,was::FPRN,ци,ма
829,wer::FPRN,цу,кин
830,wo::FADV,чув,кытын
831,wohin::FADV,чун,кытчы
832,wie::FADV,цукун,кызьы
833,warum::FADV,цан,малы
834,wieviel::FNUM,циксса,кӧня
835,eins::NUM,ца,одӥг
836,zwei::NUM,кӏива,кык
837,drei::NUM,шамма,куинь
838,vier::NUM,мукьа,ньыль
839,vier::NUM,мукьва,ньыль
840,fünf::NUM,ххюва,вить
841,sechs::NUM,ряхва,куать
842,sieben::NUM,арула,сизьым
843,acht::NUM,мяйва,тямыс
844,neun::NUM,урчӏва,укмыс
845,zehn::NUM,ацӏва,дас
846,elf::NUM,ацӏния цава,дас одӥг
847,zwölf::NUM,ацӏиия кӏива,дас кык
848,zwanzig::NUM,кьува,кызь
849,dreißig::NUM,зувира,куамын
850,vierzig::NUM,мукьцӏала,ньыльдон
851,fünfzig::NUM,ххюцӏала,витьтон
852,sechzig::NUM,ряхцӏала,куатьтон
853,achtzig::NUM,мяйцӏала,тямыстон
854,neunzig::NUM,урчӏцӏала,укмыстон
855,hundert::NUM,ттурш,сю
856,hundert::NUM,ттуршва,сю
857,tausend::NUM,азарва,сюрс
858,und::CNJ,-гу,и
859,und::CNJ,-гу,но
860,oder::CNJ,я,яке
861,oder::CNJ,ягу,яке
862,stehen::V,ацӏан,сылыны
863,sitzen::V,щяивкӏун икӏан,пукыны
864,liegen::V,утту нвхьуну икӏан,кылльыны
865,hängen::V,зурчӏай тӏун,ошкыса улыны
866,werden::V,хьун,луыны
867,passieren::V,хьун,луыны
868,beginnen::V,дайдишин,кутскыны
869,beginnen::V,дайдирхьуну дикӏан,кутскыны
870,enden::V,къуртал дан,бырыны
871,wechseln::V,даххана хьун,воштӥськыны
872,wechseln::V,даххана дуллан,воштӥськыны
873,aufgehen[Sonne]::V,буклай бур,ӝужаны
874,untergehen[Sonne]::V,лаглай бур,пуксьыны
875,scheinen[Sonne]::V,битан,пиштыны
876,scheinen[Sonne]::V,битан,чиляны
877,scheinen[Sonne]::V,чани буллан,пиштыны
878,scheinen[Sonne]::V,чани буллан,чиляны
879,donnern::V,тӏий бур,гудыръяны
880,wehen::V,бишлай бур,пелляськыны
881,strömen::V,экьинан,киськыны
882,strömen::V,экьинан,исьтӥськыны
883,fließen::V,экьинан,бызьыны
884,sich drehen::V,гьанан,берганы
885,schwanken::V,хъюлчу тӏун,вошъяськыны
886,schwanken::V,хӏуркку тӏун,вошъяськыны
887,schwingen::V,хъюлчай тӏун,шонаськыны
888,schwingen::V,хъюлчу тӏун,шонаськыны
889,fallen::V,багьлан,усьыны
890,brennen::V,ччучлан,ӝуаны
891,rauchen::V,пуркӏу тӏун,ӵындыны
892,regnen::V,лачӏун,зорыны
893,regnen::V,лачIлай дур,зорыны
894,gefrieren::V,микӏ лачӏун,кынмыны
895,tauen::V,баслан,шунаны
896,schmelzen::V,баслан,шунаны
897,trocknen::V,кьакьан,куасьмыны
898,sieden::V,щаран,пӧзьыны
899,faulen::V,аьллан,сисьмыны
900,verfaulen::V,аьллан,сисьмыны
901,verfaulen::V,аьян,сисьмыны
902,reißen::V,ххя дукан,кеськыны
903,versinken::V,оькьлан,выйыны
904,versinken::V,оькьан,выйыны
905,vergehen::V,лялиян,ортчыны
906,erscheinen::V,буккан,адскыны
907,erscheinen::V,загьир хьун,адскыны
908,verschwinden::V,бат хьун,бырыны
909,verschwinden::V,акъа хьун,бырыны
910,sinken::V,чахь учин,усьыны
911,abnehmen::V,чан хьун,синыны
912,abnehmen::V,ссуссукьу хьун,синыны
913,zunehmen::V,гьарза хьун,йылыны
914,steigen::V,гьаз хьун,лӧпкыны
915,wachsen::V,ххяххан,будыны
916,glänzen::V,цӏай буккан,чиляны
917,glänzen::V,цӏай буккан,пиштыны
918,funkeln::V,цӏай-цӏай тӏун,чилекъяны
919,lärmen::V,чӏу буллан,уретыны
920,lärmen::V,чӏу буллан,ӵашетыны
921,lärmen::V,аьлагъужа буллан,уретыны
922,lärmen::V,аьлагъужа буллан,ӵашетыны
923,läuten::V,занг ришлан,жингыртыны
924,läuten::V,занг дуллан,жингыртыны
925,klingeln::V,занг ришлан,жингыртыны
926,klingeln::V,занг дуллан,жингыртыны
927,brausen::V,никъащилан,лекъяськыны
928,rauschen::V,щурщур тӏун,ӵашетыны
929,klingen::V,чӏу буклан,кылӥськыны
930,bellen::V,хӏап тӏун,утыны
931,blasen::V,уф тӏун,пельтыны
932,pfeifen::V,щютӏа тӏун,шуланы
933,schreien::V,чӏу бан,черекъяны
934,schreien::V,чӏу бан,кесяськыны
935,stöhnen::V,угь-къак тӏун,ӝуштыны
936,zittern::V,зурзу чин,дырекъяны
937,zittern::V,зурзу чин,куалекъяны
938,zittern::V,зурзу тӏун,дырекъяны
939,zittern::V,зурзу тӏун,куалекъяны
940,leben::V,ялапар хъанан,улыны
941,geboren werden::V,ан,вордӥськыны
942,atmen::V,ссихӏ ласлан,шоканы
943,atmen::V,ссихӏ бигьлан,шоканы
944,trinken::V,хӏачӏан,юыны
945,trinken::V,хӏачӏлан,юыны
946,essen::V,канан,сиыны
947,schlucken::V,кьюлтӏа тӏун,ньылыны
948,müde werden::V,аьхчӏин,жадьыны
949,einschlafen::V,шанан икӏан,умме усьыны
950,schlafen::V,шанан,кӧлыны
951,aufwachen::V,чантӏ учин,сайканы
952,aufstehen::V,бизан,султыны
953,sich erholen::V,бигьалаган,шутэтскыны
954,krank werden::V,къашай хьун,висьыны
955,krank sein::V,къашай хъанан,висьыны
956,krank sein::V,къашавай икӏан,висьыны
957,schmerzen::V,цӏун,висьыны
958,husten::V,хъугьу чин,кызыны
959,husten::V,хъугьу тӏун,кызыны
960,genesen::V,хъин хьун,юнматскыны
961,genesen::V,хъин хьун,бурмытскылыны
962,genesen::V,сагъ лаган,юнматскыны
963,genesen::V,сагъ лаган,бурмытскылыны
964,sterben::V,ивчӏан,кулыны
965,umkommen::V,лиллан,бырыны
966,umkommen::V,литӏлан,бырыны
967,umkommen::V,ажал биян,бырыны
968,umkommen::V,личӏи хьун,бырыны
969,umkommen::V,иакьлу хьун,бырыны
970,umkommen::V,ахир жан хъанан,бырыны
971,umkommen::V,рухӏирачӏа икӏан,бырыны
972,sich bewegen::V,сукку хьун,вырыны
973,sich rühren::V,сукку хьун,вырӟыны
974,sich rühren::V,сукку хьун,вырӟылыны
975,sich erheben::V,бизан,султыны
976,sich setzen::V,щяикӏан,пуксьыны
977,sich setzen::V,щябикӏан,пуксьыны
978,hinfallen::V,багьан,усьыны
979,laufen::V,занан,мыныны
980,schreiten::V,ша ласлан,вамышъяны
981,spazierengehen::V,сайр буллан,мыныны
982,spazierengehen::V,сайр буллан,ветлыны
983,eilen::V,анавар буккан,дыртыны
984,sich beeilen::V,анавар буккан,дыртыны
985,sausen::V,никъа щилан,туж ӝог мыныны
986,sausen::V,никъа щун,туж ӝог мыныны
987,rennen::V,лечлан,бызьылыны
988,springen::V,тӏанкӏ дан,тэтчаны
989,klettern::V,лахълан,тубаны
990,schaukeln::V,гьайжак бигьлан,лэйканы
991,schaukeln::V,гьайжак бигьлан,шонаськыны
992,kriechen::V,ххярк тӏун,нюж ветлыны
993,schwimmen::V,гьузун,уяны
994,tauchen::V,лултту уккан,зумылыны
995,rudern::V,бяхлан,полсаны
996,rudern::V,батӏлан,полсаны
997,rudern::V,ххялаххи дуклан,полсаны
998,fahren::V,гьан,ветлыны
999,fliegen::V,лехлан,лобаны
1000,gehen::V,нан,мыныны
1001,weggehen::V,ялагьан,кошкыны
1002,abfahren::V,гьан,кошкыны
1003,anhalten::V,бацӏан,дугдыны
1004,hineingehen::V,буххан,пырыны
1005,eintreten::V,буххан,пырыны
1006,kommen::V,учӏан,вуыны
1007,kommen::V,учӏан,лыктыны
1008,ankommen::V,биян,вуыны
1009,ankommen::V,бучӏан,вуыны
1010,zurückkommen::V,зана хъун,берытскыны
1011,zurückkommen::V,зана бикӏан,берытскыны
1012,bleiben::V,личӏан,кыльыны
1013,warten::V,ялугьлан,витьыны
1014,erwarten::V,ялугьлан,витьыны
1015,erwarten::V,ялугьлан,возьманы
1016,suchen::V,луглан,утчаны
1017,finden::V,лякъин,шедьтыны
1018,versuchen::V,ххал буллан,турттыны
1019,vorbereiten::V,хӏадур бан,дасяны
1020,lieben::V,эшкьи хьуиу бикӏан,гажаны
1021,mögen::V,ххиран бикӏан,яратыны
1022,lachen::V,хъян,серекъяны
1023,weinen::V,аьтӏун,бӧрдыны
1024,schimpfen::V,дяъван,даллашыны
1025,schimpfen::V,ссугайи агьан,даллашыны
1026,sich ärgern::V,ссибизлан,лекъяськыны
1027,sich fürchten::V,ингъауслан,кышканы
1028,sich fürchten::V,ингъауслан,курданы
1029,fürchten::V,хӏучӏ тӏун,курданы
1030,fürchten::V,хӏучӏ тӏун,кышканы
1031,fliehen::V,ака бан,пегӟыны
1032,flüchten::V,лихъан,пегӟыны
1033,sehen::V,чӏалан,адӟыны
1034,anschauen::V,урган,учкыны
1035,ansehen::V,буруглан,учкыны
1036,hören::V,баллан,кылыны
1037,zuhören::V,вичӏи дихьлан,кылзыны
1038,probieren::V,тӏин ххал буллан,веръяны
1039,riechen::V,ссунтӏа тӏун,зынъяны
1040,fühlen::V,дакӏнил буслан,шӧдыны
1041,scheinen::V,ххан,адскыны
1042,scheinen::V,бизан,адскыны
1043,scheinen::V,ххан бикӏлай бикӏан,адскыны
1044,vernehmen::V,баян,кылыны
1045,frieren::V,лигьулул хъанан,кынмыны
1046,tun::V,бан,карыны
1047,können::V,хьун,быгатыны
1048,anfangen::V,дайдишин,кутскыны
1049,beenden::V,къуртал бан,быдтыны
1050,beenden::V,къуртал бан,быдэстыны
1051,aufhören::V,кьабагьан,дугдыны
1052,gelingen::V,бюхъан,быгатыны
1053,gelingen::V,бюхъан,луыны
1054,öffnen::V,тӏитӏин,усьтыны
1055,schließen::V,лакьин,пытсаны
1056,stellen::V,дацӏан дан,пуктыны
1057,stellen::V,бишин,пуктыны
1058,setzen::V,щяитан,пуктыны
1059,legen::V,бишин,поныны
1060,berühren::V,ка щун,исаны
1061,verbinden::V,бахӏин,герӟаны
1062,verbinden::V,дахӏин,герӟаны
1063,bedecken::V,ялтту бущин,пытсаны
1064,bedecken::V,ялтту бакьин,пытсаны
1065,aufhängen::V,лахъан,ошыны
1066,anzünden::V,лахъан,ӝуатыны
1067,aufheben::V,гьаз бан,ӝутыны
1068,zurücklassen::V,кьаитан,кельтыны
1069,zurücklassen::V,битан,кельтыны
1070,verlieren::V,дакъа дан,ыштыны
1071,fallen lassen::V,рутан,уськытыны
1072,machen::V,дан,лэсьтыны
1073,herstellen::V,яраг ишла бувиу бан,лэсьтыны
1074,bauen::V,дан,пуктыны
1075,reparieren::V,дакьин дан,тупатыны
1076,verbessern::V,ххуй дан,умоятыны
1077,ändern::V,баххана бан,воштыны
1078,graben::V,дуклан,копаны
1079,beugen::V,лахӏан бан,губыртыны
1080,beugen::V,кьус бикӏан,губыртыны
1081,biegen::V,баччин,куасаны
1082,biegen::V,лахӏан бан,куасаны
1083,drehen::V,гьанан,бергатыны
1084,wenden::V,кӏура баен бан,берыктыны
1085,umdrehen::V,кӏура баен бан,берыктыны
1086,heben::V,гьаз бан,ӝутыны
1087,hochheben::V,гьаз бан,ӝутъяны
1088,ergreifen::V,хъап дан,кутыны
1089,ergreifen::V,хъап дан,кырмыны
1090,ergreifen::V,хъап увиу угьан,кутыны
1091,ergreifen::V,хъап увиу угьан,кырмыны
1092,halten::V,бугьлан,возьыны
1093,drücken::V,кьюч бигьлан,зӥбыны
1094,drücken::V,кьюч бигьлан,пачкатыны
1095,schieben::V,щун,донганы
1096,lecken::V,ланцӏа тӏун,нюлыны
1097,beißen::V,хъапа тӏун,куртчыны
1098,beißen::V,кьацӏа тӏун,куртчыны
1099,abreißen::V,буцан,ишкалтыны
1100,abschneiden::V,бухъан,шорыны
1101,abschneiden::V,бухъан,вандыны
1102,abschneiden::V,кьукьин,шорыны
1103,abschneiden::V,кьукьин,вандыны
1104,binden::V,бахӏин,керттыны
1105,binden::V,дахӏин,керттыны
1106,brechen::V,гъагъан,тӥяны
1107,klopfen::V,кьутӏа тӏун,йыганы
1108,klopfen::V,кьутӏа тӏун,шарккетыны
1109,hauen::V,рищун,жугыны
1110,hauen::V,рищун,тышканы
1111,kleben::V,лачӏун буллан,лякыны
1112,reiben::V,ссуку буллан,зыраны
1113,reiben::V,ссуку буллан,вуштыны
1114,streichen::V,дугъан,зыраны
1115,streichen::V,аьгъу дан,зыраны
1116,schneiden::V,духълан,вандыны
1117,schneiden::V,кьукьлан,вандыны
1118,schütteln::V,хъюлчу буллан,куалекъятыны
1119,schwenken::V,палцӏ дуллан,шонаны
1120,schütten::V,рутӏин,лэзьыны
1121,füllen::V,буцӏин бан,тырмытыны
1122,einwickeln::V,кай-кай бан,биньыны
1123,tragen::V,ларсун занан,нуыны
1124,tragen::V,ларсун ачин,нуыны
1125,schleppen::V,ххилан,кыскыны
1126,aufbewahren::V,ядан,возьыны
1127,aufbewahren::V,ядуллан,возьыны
1128,werfen::V,личин,куяны
1129,werfen::V,личин,лэзяны
1130,fangen::V,бугьан,кутыны
1131,fangen::V,бугьлан,кутыны
1132,verstecken::V,ладитан,ватыны
1133,verstecken::V,кьюлтӏ дан,ватыны
1134,verstecken::V,дахьлаган дан,ватыны
1135,teilen::V,бачӏин,люкыны
1136,teilen::V,бутӏа бан,люкыны
1137,schicken::V,тӏайла буккан,ыстыны
1138,bringen::V,диян дан,вайыны
1139,hinzufügen::V,ххи бан,ватсаны
1140,bekommen::V,ласун,басьтыны
1141,erhalten::V,ласун,басьтыны
1142,nehmen::V,ласун,кутыны
1143,nehmen::V,ласун,басьтыны
1144,wählen::V,бувчӏин,бырйыны
1145,auswählen::V,бувчӏин,бырйыны
1146,auswählen::V,язи бугьан,бырйыны
1147,bewahren::V,ядан,возьыны
1148,behindern::V,дайщишруду дуллан,могӟытыны
1149,verderben::V,зия дан,сӧрыны
1150,beschädigen::V,зарал буллан,урод лэсьтыны
1151,zerbrechen::V,гьагъан,сӧрыны
1152,zerbrechen::V,гьагъан бан,сӧрыны
1153,zerreißen::V,ххяхха дуккан,кесяны
1154,zerstören::V,лекьан дан,куашкатыны
1155,verbrennen::V,ччуччин,сутыны
1156,geben::V,дулун,сётыны
1157,reichen::V,дулун,сётыны
1158,schenken::V,пишкаш дан,кузьманы
1159,schenken::V,багъишла дан,кузьманы
1160,schenken::V,ихӏсандалун дуллун,кузьманы
1161,versprechen::V,банна чин,кыл сётыны
1162,loben::V,цӏа дан,ушъяны
1163,küssen::V,ппай тӏун,чупаны
1164,wiegen::V,гьуркку тӏун,веттаны
1165,wiegen::V,гьуркку тӏун,лэйкатыны
1166,wiegen::V,гьуркку буллан,веттаны
1167,wiegen::V,гьуркку буллан,лэйкатыны
1168,wiegen::V,гьуркку бан,веттаны
1169,wiegen::V,гьуркку бан,лэйкатыны
1170,wecken::V,чантӏ учин ан,сайкатыны
1171,zeigen::V,ккаккан бан,возьматыны
1172,führen::V,буцин,нуыны
1173,lehren::V,лахьхьин бан,дышетыны
1174,lehren::V,лахьхьин буллан,дышетыны
1175,unterrichten::V,дарс дишаван,дышетыны
1176,aufziehen::V,хъуна ан,будэтыны
1177,aufziehen::V,тарбия ан,будэтыны
1178,leiten::V,каялувшиву дан,кивалтыны
1179,einladen::V,хъамалу оьвчин,ӧтьыны
1180,vereinigen::V,ца бан,огазеяны
1181,besuchen::V,ялун уххан,адӟыськыны
1182,treffen::V,хьуна бакьин,пумитаны
1183,sich versammeln::V,батӏин,люкаськыны
1184,spielen::V,тӏуркӏу тӏун,шудыны
1185,singen::V,балай тӏун,кырӟаны
1186,tanzen::V,къавтӏун,эктыны
1187,sich trennen::V,ппив хьун,люкиськыны
1188,verlassen::V,увккун гьан,куштыны
1189,retten::V,ххассал бан,утьыны
1190,bewachen::V,къарал бан,возьманы
1191,schützen::V,ябан,утялтыны
1192,verteidigen::V,буруччин,возьманы
1193,sich schlagen::V,биян,жугиськыны
1194,schießen::V,битлан,ыбылӥськны
1195,siegen::V,ххув хьун,вормыны
1196,siegen::V,ххувшаву ласун,вормыны
1197,ärgern::V,ссибизан уллан,вожпоттыны
1198,schlagen::V,рищун,жуккыны
1199,stechen::V,кьутӏин,бышкалтыны
1200,stoßen::V,щун,донгыны
1201,stehlen::V,дацин,вораны
1202,stehlen::V,дацин,лушканы
1203,stören::V,кьючин,люкетыны
1204,belästigen::V,бизар уллан,акыльтыны
1205,belästigen::V,бизар уллан,вукылмыны
1206,verbergen::V,лабитан,ватыны
1207,verbergen::V,кӏучӏ бан,ватыны
1208,täuschen::V,хъяврин ан,алданы
1209,betrügen::V,аьикьин ан,пӧяны
1210,töten::V,ивчӏан,виыны
1211,wohnen::V,оьрму бутлан,улыны
1212,arbeiten::V,зун,ужаны
1213,sammeln::V,ттихӏин,бичаны
1214,sammeln::V,вив дишин,бичаны
1215,pflücken::V,риттун,ишкыны
1216,jagen::V,авли занан,пӧйшураны
1217,fischen::V,чавахъру бугьлан,чорыганы
1218,fassen::V,бугьан,кутыны
1219,hüten::V,урттуйн бакьлан,возьманы
1220,treiben::V,дачин дуллан,улляны
1221,treiben::V,лихъан буллан,улляны
1222,anbinden::V,бахӏин,думыны
1223,füttern::V,канаки буллан,сюдыны
1224,melken::V,ттизин,кыскыны
1225,hacken::V,мюрш буллан,кораны
1226,hacken::V,мюрш бан,кораны
1227,gießen::V,щин дишин,киськаны
1228,reifen::V,диян,вуыны
1229,reifen::V,диян,кисьманы
1230,zubereiten::V,хӏадур дан,лесьтыны
1231,zubereiten::V,хӏадур бан,лесьтыны
1232,kochen::V,шашан,пӧзьтыны
1233,kochen::V,шашан дуллан,пӧзьтыны
1234,backen::V,бишлан,пыжыны
1235,backen::V,шахьлан,пыжыны
1236,braten::V,цӏарайх дуллан,пыжыны
1237,umrühren::V,хӏала бан,сураны
1238,stricken::V,щащлан,керттыны
1239,stricken::V,щащан,керттыны
1240,nähen::V,дуруххан,вурыны
1241,färben::V,ранг щун,буяны
1242,reinigen::V,марцӏ бан,сузяны
1243,waschen::V,шюшин,мисьтаськыны
1244,abwischen::V,лишин,ӵушылыны
1245,spülen::V,вилаган,гылъяны
1246,fegen::V,башин,ӵужыны
1247,kehren::V,бахьлан,ӵужыны
1248,baden::V,щинавун учӏлан,пыласькыны
1249,sich waschen::V,диссун,пыласькыны
1250,sich waschen::V,лажин диссун,пыласькыны
1251,sich waschen::V,лажин дислан,пыласькыны
1252,sich waschen::V,биссун,пыласькыны
1253,sich waschen::V,чурх бислан,пыласькыны
1254,ausziehen::V,ликкан,кыльыны
1255,anziehen::V,лаххан,дӥсяны
1256,sich anziehen::V,янна лаххан,дӥсьяськыны
1257,kämmen::V,ттарал дуккан,сынаны
1258,schmücken::V,чӏюлу бан,чеберъяны
1259,sagen::V,учин,шуыны
1260,sagen::V,учин,вераны
1261,sprechen::V,гъалгъа тӏун,вераськыны
1262,reden::V,гъалгъа тӏун,вераськыны
1263,sich unterhalten::V,гъалгъа тӏун,вераськыны
1264,fragen::V,цӏуххин,юаны
1265,bitten::V,тавакъю буллан,курыны
1266,erzählen::V,хавар бусан,вераны
1267,erzählen::V,хавар бусан,мадьыны
1268,mitteilen::V,баян бан,ивортыны
1269,mitteilen::V,хавар бан,ивортыны
1270,nennen::V,цӏа дизан,шуыны
1271,rufen::V,оьвтӏун,ӧтьыны
1272,prahlen::V,цӏа дуллан,ушъяськыны
1273,übersetzen::V,таржума бан,берыктыны
1274,denken::V,пикри буллан,малпаны
1275,glauben::V,вих хьун,оскыны
1276,bemerken::V,хӏисав хъун,адӟыны
1277,erkennen::V,увчӏин,тодыны
1278,begreifen::V,бувчӏин,валаны
1279,lernen::V,лахьлан,дышетскыны
1280,lernen::V,лахьхьин,дышетскыны
1281,wissen::V,кӏулну бикӏан,тодыны
1282,wissen::V,хавар бикӏан,тодыны
1283,sich erinnern an::V,дакӏнин бутан,тодэ вайыны
1284,vergessen::V,хъама битан,вунэтыны
1285,messen::V,дуцин дуллан,мертаны
1286,messen::V,дуцин дан,мертаны
1287,zählen::V,дуккин,лыдъяны
1288,rechnen::V,хӏисав дан,лыдъяны
1289,lesen::V,ккалан,лыдӟыны
1290,malen::V,сурат дуллан,суреданы
1291,zeichnen::V,сурат дуллан,суреданы
1292,schreiben::V,чичин,гожъяны
1293,schreiben::V,чичлан,гожъяны
1294,besitzen::V,дуну икӏан,луыны
1295,besitzen::V,дуну дикӏан,луыны
1296,besitzen::V,заллуну икӏан,луыны
1297,kaufen::V,машан ласун,басьтыны
1298,verkaufen::V,баххан,вузаны
1299,bezahlen::V,арцу дулун,тырыны
1300,bezahlen::V,багьа булун,тырыны
1301,zahlen::V,арцу дулун,тырыны
1302,zahlen::V,багьа булун,тырыны
1303,beherrschen::V,дуну икӏан,кузёяськыны
1304,beherrschen::V,заллуну икӏан,кузёяськыны
1305,ertragen::V,бухӏан,чиданы
1306,Leber::N,,мус
1307,Moor::N,,нюр
1308,Anhöhe::N,,выр
1309,Anhöhe::N,,вырйыл
1310,Bucht::N,,вукож
1311,Barsch::N,,юш
1312,Hecht::N,,чипей
1313,Laus::N,,тэй
1314,Ruf::N,,ӧтён
1315,Ruf::N,,чортон
1316,Platz::N,,инты
1317,Kante::N,,дур
1318,Größe::N,,быдӟала
1319,Menge::N,,лыд
1320,Menge::N,,лыдпус
1321,Figur::N,,фигура
1322,Tasche::N,,пуйы
1323,Tasche::N,,сумка
1324,Öl::N,,вӧй
1325,Schuh::N,,ботинка
1326,Leine::N,,думет
1327,König::N,,эксэй
1328,fein::A,,векчи
1329,auf einmal::ADV,,огдыре
1330,bald::ADV,,ӝоген
1331,einst::ADV,,огпол
1332,einst::ADV,,одӥг пол
1333,schon::ADV,,ни
1334,schon::ADV,,ини
1335,sie::PRN,,соос
1336,siebzig::NUM,,сизьымдон
1337,klirren::V,,жильккетыны
1338,heulen::V,,вузыны
1339,rühren::V,,сюлме йӧтыны
1340,zu sehen sein::V,,адӟиськыны
1341,wollen::V,,потыны
1342,geraten::V,,лэсяны
1343,kratzen::V,,вуштыны
1344,stecken::V,,мертчытыны
1345,schleifen::V,,шерыны
1346,rütteln::V,,зуркатыны
1347,ziehen::V,,кыскыны
1348,packen::V,,кутыны
1349,packen::V,,кырмыны
1350,wünschen::V,,сӥзьыны
1351,zudecken::V,,шобыртыны
1352,antreiben::V,,дыртытыны
1353,lassen::V,,-ытыны
1354,treten::V,,лёганы
1355,verstehen::V,,валаны
