,Concept_ID,is,mrj
759,allein::ADV,aleinn,иктӹ
760,allein::ADV,aleinn,иктӹт
761,auf einmal::ADV,allt í einu,тöрöк
762,zusammen::ADV,saman,икараш
763,zusammen::ADV,saman,цымырын
764,lange::ADV,lengi,кужын
765,plötzlich::ADV,skyndilega,трӱк
766,sofort::ADV,strax,полт
767,sofort::ADV,strax,тöрöк
768,sofort::ADV,strax,тӹшӓкок
769,sofort::ADV,þegar í stað,полт
770,sofort::ADV,þegar í stað,тöрöк
771,sofort::ADV,þegar í stað,тӹшӓкок
772,später::ADV,seinna,вара
773,jetzt::ADV,nú,
774,jetzt::ADV,núna,
775,heute::ADV,í dag,тагачы
776,morgen::ADV,á morgun,иргод
777,morgen::ADV,á morgun,иргодым
778,bald::ADV,brátt,чӹнь
779,bald::ADV,brátt,вӓшке
780,bald::ADV,brátt,выртышты
781,bald::ADV,bráðum,чӹнь
782,bald::ADV,bráðum,вӓшке
783,bald::ADV,bráðum,выртышты
784,dann::ADV,svo,пакыла
785,dann::ADV,síðan,пакыла
786,gestern::ADV,í gær,тенгечӹ
787,einst::ADV,forðum,икӓнӓ
788,damals::ADV,þá,тӹнӓм
789,damals::ADV,á þeim tímum,тӹнӓм
790,danach::ADV,á eftir því,пакыла
791,vorher::ADV,áður,перви
792,zuerst::ADV,fyrst,андак
793,einmal::ADV,einu sinni,гӓнӓк
794,einmal::ADV,einu sinni,гӓнӓ
795,manchmal::ADV,stundum,кынамжы
796,oft::ADV,oft,чӹчкӹдӹн
797,immer::ADV,alltaf,со
798,immer::ADV,alltaf,соок
799,immer::ADV,sífellt,со
800,immer::ADV,sífellt,соок
801,niemals::ADV,aldrei,нинам
802,niemals::ADV,aldrei,нигынам
803,niemals::ADV,aldrei,нигынамат
804,hier::ADV,hér,тиштӹ
805,hierhin::ADV,hingað,тишкӹ
806,von hier::ADV,héðan,тишец
807,von hier::ADV,héðan,тишецӹн
808,dort::ADV,þar,тӹштӹ
809,dort::ADV,þarna,тӹштӹ
810,dorthin::ADV,þangað,тӹшкӹ
811,dorthin::ADV,þangað,тӹшкӹлӓ
812,geradeaus::ADV,beint áfram,вик
813,geradeaus::ADV,beint áfram,тура
814,vorwärts::ADV,áfram,анзыкы
815,rückwärts::ADV,aftur á bak,мӹнгеш
816,zurück::ADV,aftur,мӹнгеш
817,zurück::ADV,til baka,мӹнгеш
818,unten::ADV,niðri,ӱлнӹ
819,unten::ADV,niðri,лӹвӓлнӹ
820,unten::ADV,fyrir neðan,ӱлнӹ
821,unten::ADV,fyrir neðan,лӹвӓлнӹ
822,hinab::ADV,niður,ӱлӹкӹ
823,hinab::ADV,niður,лӹвӓкӹ
824,hinab::ADV,niður eftir,ӱлӹкӹ
825,hinab::ADV,niður eftir,лӹвӓкӹ
826,oben::ADV,uppi,вӹлнӹ
827,hinauf::ADV,upp,кӱшкӹлӓ
828,hinauf::ADV,upp,кӱш
829,hinauf::ADV,upp eftir,кӱшкӹлӓ
830,hinauf::ADV,upp eftir,кӱш
831,überall::ADV,alls staðar,йӹлт
832,überall::ADV,alls staðar,цилӓ вӓре
833,nicht::ADV,ekki,уке
834,ein wenig::ADV,dálítið,изиш
835,ein wenig::ADV,dálítið,иклаштык
836,kaum::ADV,varla,цылик
837,kaum::ADV,varla,чучок-чучок
838,kaum::ADV,tæplega,цылик
839,kaum::ADV,tæplega,чучок-чучок
840,sehr::ADV,mjög,чоте
841,so::ADV,svo,тенге
842,so::ADV,svo,тенгелӓ
843,so::ADV,þannig,тенге
844,so::ADV,þannig,тенгелӓ
845,noch::ADV,enn,мол
846,noch::ADV,enn,моло
847,noch::ADV,ennþá,мол
848,noch::ADV,ennþá,моло
849,nur::ADV,bara,веле
850,nur::ADV,aðeins,веле
851,schon::ADV,nú þegar,уже
852,schon::ADV,nú þegar,ӹнде
853,wieder::ADV,aftur,уэш
854,wieder::ADV,að nýju,уэш
855,vergebens::ADV,árangurslaust,зря
856,vergebens::ADV,árangurslaust,ӹзрӓ
857,vergebens::ADV,árangurslaust,ӹзӹрӓ
858,vor::PRP,fyrir,анзыц
859,vor::PRP,fyrir,анзыцын
860,hinter::PRP,bak við,шайылан
861,hinter::PRP,bak við,шайылный
862,hinter::PRP,aftur fyrir,шайылан
863,hinter::PRP,aftur fyrir,шайылный
864,unter::PRP,undir,лӹвӓкӹ
865,durch::PRP,gegnum,вашт
866,neben::PRP,hjá,сага
867,neben::PRP,við hliðina á,сага
868,zwischen::PRP,milli,лош
869,zwischen::PRP,milli,лошкы
870,zwischen::PRP,á milli,лош
871,zwischen::PRP,á milli,лошкы
872,wegen::PRP,vegna,мычыц
873,dies::PRN,þetta,тидӹ
874,dies::PRN,þetta,ти
875,das::PRN,það,тидӹ
876,das::PRN,það,ти
877,alles::PRN,allt,цилӓ
878,ich::PRN,ég,мый
879,du::PRN,þú,тӹнь
880,er::PRN,hann,тӹдӹ
881,wir::PRN,við,мӓ
882,ihr::PRN,þið,вӓ
883,sie::PRN,þær,нӹнӹ
884,sie::PRN,þeir,нӹнӹ
885,was::FPRN,hvað,ма
886,wer::FPRN,hver,кӱ
887,wo::FADV,hvar,кышан
888,wo::FADV,hvar,кыштакен
889,wohin::FADV,hvert,кышкы
890,wie::FADV,hvernig,кыце
891,warum::FADV,hvers vegna,малын
892,wieviel::FNUM,hve mikill,кынар
893,wieviel::FNUM,hve mikill,кынары
894,wieviel::FNUM,hve mikill,кынаркы
895,eins::NUM,einn,иктӹ
896,eins::NUM,einn,иктӹт
897,zwei::NUM,tveir,кок
898,zwei::NUM,tveir,кокты
899,drei::NUM,þrír,кым
900,drei::NUM,þrír,кымыт
901,vier::NUM,fjórir,нӹл
902,fünf::NUM,fimm,вӹц
903,sechs::NUM,sex,куд
904,sechs::NUM,sex,кудытмозн
905,sieben::NUM,sjö,шӹм
906,sieben::NUM,sjö,шӹмӹт
907,acht::NUM,átta,кӓндӓкш
908,acht::NUM,átta,кӓндӓкшӹ
909,neun::NUM,níu,ӹндекшшӱдӹ
910,zehn::NUM,tíu,лу
911,elf::NUM,ellefu,луатик
912,elf::NUM,ellefu,луатиктӹ
913,zwölf::NUM,tólf,луаткок
914,zwölf::NUM,tólf,луаткокты
915,zwanzig::NUM,tuttugu,коклы
916,dreißig::NUM,þrjátíu,кымлы
917,vierzig::NUM,fjörutíu,нӹллӹ
918,fünfzig::NUM,fimmtíu,вӹцлӹ
919,sechzig::NUM,sextíu,кудлу
920,siebzig::NUM,sjötíu,шӹмлу
921,achtzig::NUM,áttatíu,кӓндӓкшлу
922,neunzig::NUM,níutíu,ӹндекшлу
923,hundert::NUM,hundrað,шӱдӹ
924,tausend::NUM,þúsund,тӹжем
925,und::CNJ,og,дöн
926,oder::CNJ,eða,льывы
927,stehen::V,standa,шалшаг
928,sitzen::V,sitja,шӹнзӓш
929,liegen::V,liggja,киӓш
930,hängen::V,hanga,кечӓш
931,werden::V,verða,шагалаш
932,passieren::V,gerast,ӹштӓ́лтӓш
933,beginnen::V,byrja,тӹнгӓлӓлтӓш
934,enden::V,enda,пӹтӓш
935,enden::V,lykta,пӹтӓш
936,wechseln::V,skipta,весемӓш
937,wechseln::V,skipta,весемӓлтӓш
938,aufgehen[Sonne]::V,koma upp,авараш
939,untergehen[Sonne]::V,ganga til viðar,шӹ́нзӓш
940,scheinen[Sonne]::V,skína,сотемдӓрӓш
941,donnern::V,þruma,хӹдӹртӓш
942,wehen::V,blása,ӹфӹлӓш
943,strömen::V,streyma,йогащ
944,fließen::V,fljóta,йогащ
945,sich drehen::V,snúast,пöрдӓш
946,schwanken::V,riða,лыпшалташ
947,schwanken::V,rugga,лыпшалташ
948,schwingen::V,sveiflast,кӓчӓйӓш
949,fallen::V,falla,кенвазаш
950,fallen::V,falla,шынгалташ
951,brennen::V,brenna,йылаш
952,rauchen::V,reykja,шыпшаш
953,regnen::V,rigna,юраш
954,gefrieren::V,frjósa,гӓш
955,gefrieren::V,frjósa,кӹлмаш
956,tauen::V,þiðna,шылаш
957,schmelzen::V,bráðna,шӹрӓнӓш
958,trocknen::V,þorna,кошкаш
959,sieden::V,sjóða,шолаш
960,faulen::V,rotna,шӱӓш
961,verfaulen::V,rotna,йӓнгӓрӓлтӓш
962,reißen::V,rifna,кышкедӓлтӓш
963,versinken::V,sökkva,ва́лаш
964,vergehen::V,líða,эртӓш
965,erscheinen::V,birtast,каяш
966,verschwinden::V,hverfa,ямаш
967,sinken::V,síga,пычаш
968,abnehmen::V,lækka,чӹдемӓш
969,abnehmen::V,lækka,кöтӹргӓш
970,abnehmen::V,minnka,чӹдемӓш
971,abnehmen::V,minnka,кöтӹргӓш
972,zunehmen::V,aukast,когоэмӓш
973,steigen::V,stíga,лӱлта́лташ
974,wachsen::V,vaxa,кушкаш
975,glänzen::V,glóa,йӹлгӹжӓш
976,glänzen::V,glampa,йӹлгӹжӓш
977,funkeln::V,leiftra,валгалташ
978,lärmen::V,hafa hátt,юкланаш
979,läuten::V,hringja,цоргаш
980,klingeln::V,hringja,цоргаш
981,klirren::V,glamra,цонгырталгаш
982,klirren::V,skrölta,цонгырталгаш
983,brausen::V,ólga,ышдымыла́наш
984,rauschen::V,suða,шу́жгаш
985,klingen::V,hljóma,йо́нгаш
986,bellen::V,gelta,опташ
987,heulen::V,væla,урмыжаш
988,heulen::V,ýlfra,урмыжаш
989,blasen::V,blása,ӹфӹлӓш
990,pfeifen::V,blístra,ши́шкаш
991,schreien::V,æpa,уташ
992,schreien::V,æpa,саслаш
993,schreien::V,æpa,варгынзаш
994,stöhnen::V,stynja,ӹнгӹрӓш
995,zittern::V,titra,цӹтӹрӓш
996,zittern::V,skjálfa,цӹтӹрӓш
997,leben::V,lifa,ӹлӓш
998,geboren werden::V,fæðast,шачаш
999,atmen::V,anda,шӱлӓш
1000,atmen::V,draga andann,шӱлӓш
1001,trinken::V,drekka,йӱӓш
1002,essen::V,borða,качкаш
1003,schlucken::V,kingja,нелӓш
1004,müde werden::V,þreytast,янгылаш
1005,einschlafen::V,sofna,амален кеӓш
1006,schlafen::V,sofa,амалаш
1007,aufwachen::V,vakna,понгыжалташ
1008,aufstehen::V,fara á fætur,кӹньӹл шагалаш
1009,sich erholen::V,hvíla sig,кӓнаш
1010,krank werden::V,veikjast,церлӓнен вазаш
1011,krank werden::V,verða veikur,церлӓнен вазаш
1012,krank sein::V,vera veikur,церлӓнӓш
1013,krank sein::V,vera veikur,ясланаш
1014,krank sein::V,vera veikur,ясыланаш
1015,schmerzen::V,kenna til,каршташ
1016,husten::V,hósta,кахыраш
1017,genesen::V,batna,паремӓш
1018,genesen::V,batna,тöрлӓнӓш
1019,genesen::V,frískast,паремӓш
1020,genesen::V,frískast,тöрлӓнӓш
1021,sterben::V,deyja,вазын колаш
1022,umkommen::V,farast,пӹтӓш
1023,sich bewegen::V,bifast,кашташ
1024,sich rühren::V,hreyfast,тӓрвӓнӓш
1025,sich erheben::V,standa upp,кӹньӹлӓш
1026,sich setzen::V,setjast,шӹнзӓш
1027,hinfallen::V,detta,кенвазаш
1028,hinfallen::V,detta,шынгалташ
1029,laufen::V,labba,кашташ
1030,schreiten::V,ganga,ашкедӓш
1031,spazierengehen::V,ganga sér til skemmtunar,мадын кашташ
1032,eilen::V,fara hratt,вӓшкӓш
1033,sich beeilen::V,flýta sér,вӓшкӓш
1034,sich beeilen::V,flýta sér,талашаш
1035,sausen::V,þjóta,хойхаланаш
1036,sausen::V,þjóta,хояш
1037,rennen::V,hlaupa,кыргыжаш
1038,springen::V,stökkva,тӹршештӓш
1039,klettern::V,klifra,ку́заш
1040,schaukeln::V,róla,лыпшалташ
1041,schaukeln::V,rugga,лыпшалташ
1042,kriechen::V,skríða,авалянаш
1043,kriechen::V,skríða,ньыжиклӓш
1044,schwimmen::V,synda,илӓш
1045,tauchen::V,kafa,цымаш
1046,rudern::V,róa,шуалташ
1047,fahren::V,aka,кеӓш
1048,fahren::V,fara,кеӓш
1049,fliegen::V,fljúga,чонгештӓш
1050,gehen::V,fara,кеӓш
1051,gehen::V,ganga,кеӓш
1052,weggehen::V,fara burt,кеӓш
1053,weggehen::V,ganga burt,кеӓш
1054,abfahren::V,aka burt,кеӓш
1055,anhalten::V,stöðva,цӓрнӓш
1056,hineingehen::V,ganga inn,пыраш
1057,eintreten::V,koma inn,пыраш
1058,eintreten::V,ganga inn,пыраш
1059,kommen::V,koma,толаш
1060,ankommen::V,koma til,шоаш
1061,zurückkommen::V,koma til baka,пöртӹлӓш
1062,bleiben::V,haldast,кодаш
1063,bleiben::V,vera kyrr,кодаш
1064,warten::V,bíða,вычаш
1065,erwarten::V,búast við,вычаш
1066,erwarten::V,eiga von á,вычаш
1067,suchen::V,leita,кӹчӓлӓш
1068,finden::V,finna,моаш
1069,versuchen::V,reyna,путаяш
1070,versuchen::V,reyna,цацаш
1071,vorbereiten::V,undirbúa,поспейӹктӓш
1072,lieben::V,elska,яраташ
1073,mögen::V,þykja gott,яраташ
1074,mögen::V,falla í geð,яраташ
1075,lachen::V,hlæja,ваштылаш
1076,rühren::V,snerta,тӓрвӓтӓш
1077,weinen::V,gráta,мӓгӹрӓш
1078,schimpfen::V,skammast,свырседӓлӓш
1079,sich ärgern::V,sárna,шӹдешкӓш
1080,sich ärgern::V,gremjast,шӹдешкӓш
1081,sich fürchten::V,óttast,лӱдӓш
1082,fürchten::V,óttast,лӱдӓш
1083,fliehen::V,flýja,кыргыжаш
1084,flüchten::V,strjúka,кыргыж шӹлӓш
1085,sehen::V,sjá,ужаш
1086,anschauen::V,horfa á,анжалаш
1087,ansehen::V,líta á,анжаш
1088,hören::V,heyra,колаш
1089,zuhören::V,hlusta,колышташ
1090,probieren::V,smakka,тотештӓш
1091,probieren::V,smakka,подыл анжаш
1092,riechen::V,þefa,ӱпшӹнзӓш
1093,fühlen::V,finna til,шижӓш
1094,scheinen::V,virðast,каяш
1095,zu sehen sein::V,vera að sjá,каяш
1096,vernehmen::V,heyra,колын колташ
1097,vernehmen::V,greina,колын колташ
1098,frieren::V,frjósa,кӹлмаш
1099,frieren::V,frjósa,тӹнгӹргӓш
1100,tun::V,gera,ӹштӓш
1101,können::V,geta,кердӓш
1102,wollen::V,ætla,жалаяш
1103,wollen::V,vilja,жалаяш
1104,anfangen::V,hefja,тӹнгӓлӓш
1105,beenden::V,enda,пӹтӓрӓш
1106,beenden::V,ljúka,пӹтӓрӓш
1107,aufhören::V,lykta,цӓрнӓш
1108,gelingen::V,heppnast,цӓш лиӓш
1109,geraten::V,lukkast,лиӓш
1110,öffnen::V,opna,пачаш
1111,schließen::V,loka,чӱчӓш
1112,stellen::V,láta,шӹндӓш
1113,stellen::V,setja,шӹндӓш
1114,setzen::V,láta,шӹндӓш
1115,setzen::V,setja,шӹндӓш
1116,legen::V,láta,опташ
1117,legen::V,láta,пиштӓш
1118,legen::V,leggja,опташ
1119,legen::V,leggja,пиштӓш
1120,berühren::V,koma við,тӹкӓлӓш
1121,verbinden::V,sameina,пидӓш
1122,bedecken::V,hylja,леведӓш
1123,aufhängen::V,hengja,сӓкӓш
1124,aufhängen::V,hengja upp,сӓкӓш
1125,anzünden::V,kveikja í,чӱктӓш
1126,aufheben::V,taka upp,кузыкташ
1127,aufheben::V,lyfta upp,кузыкташ
1128,zurücklassen::V,skilja eftir,кодаш
1129,verlieren::V,týna,ямдаш
1130,verlieren::V,glata,ямдаш
1131,fallen lassen::V,missa,кенвацтараш
1132,machen::V,búa til,ӹштӓш
1133,herstellen::V,framleiða,йӓмдӹлӓш
1134,bauen::V,smíða,ӹштӓш
1135,bauen::V,byggja,ӹштӓш
1136,reparieren::V,gera við,чиняш
1137,reparieren::V,gera við,алалаш
1138,verbessern::V,bæta,яжоэмден шӹндӓш
1139,ändern::V,breyta,вашталташ
1140,graben::V,grafa,капаяш
1141,beugen::V,beygja,лывырташ
1142,beugen::V,beygja,каклярташ
1143,biegen::V,sveigja,лывырташ
1144,drehen::V,snúa,сӓрӓш
1145,drehen::V,snúa,сӓрӹкӓлӓш
1146,wenden::V,snúa,сӓрӓлӓш
1147,wenden::V,venda,сӓрӓлӓш
1148,umdrehen::V,venda,сӓрӓлӓш
1149,umdrehen::V,snúa við,сӓрӓлӓш
1150,heben::V,hefja,лӱктӓш
1151,hochheben::V,lyfta upp,кузыкташ
1152,ergreifen::V,grípa,хватяш
1153,halten::V,rúma,кычаш
1154,halten::V,halda,кычаш
1155,drücken::V,þjá,темдӓш
1156,drücken::V,þrýsta,темдӓш
1157,schieben::V,ýta,шӹкӓш
1158,kratzen::V,klóra,нӹжӓш
1159,lecken::V,sleikja,нылаш
1160,beißen::V,bíta,пыралаш
1161,abreißen::V,rífa af,кӹрӓш
1162,abreißen::V,rífa af,кышкед нӓлӓш
1163,abreißen::V,rífa frá,кӹрӓш
1164,abreißen::V,rífa frá,кышкед нӓлӓш
1165,abschneiden::V,skera af,шулаш
1166,abschneiden::V,skera af,лаштыклаш
1167,abschneiden::V,klippa af,шулаш
1168,abschneiden::V,klippa af,лаштыклаш
1169,binden::V,binda,пидӓш
1170,stecken::V,stinga,шыралаш
1171,brechen::V,brjóta,тодылаш
1172,brechen::V,brjóta,пыдырташ
1173,klopfen::V,berja,рушткаш
1174,klopfen::V,klappa,рушткаш
1175,hauen::V,berja,шелӹштӓш
1176,hauen::V,höggva,шелӹштӓш
1177,kleben::V,líma,клейӓш
1178,reiben::V,núa,нӹжӓш
1179,streichen::V,smyrja,шӹрӓш
1180,schleifen::V,slípa,шымаш
1181,schneiden::V,skera,пӹчкӓш
1182,schneiden::V,klippa,пӹчкӓш
1183,rütteln::V,skaka,мыльгыкташ
1184,schütteln::V,hrista,цӹтӹртӓш
1185,schütteln::V,hrista,мыльгыкташ
1186,schwenken::V,sveifla,машыяш
1187,schütten::V,hella,опталаш
1188,füllen::V,fylla,темӓш
1189,einwickeln::V,vefja inn í,пӹтӹрӓ́лӓш
1190,tragen::V,bera,намалаш
1191,schleppen::V,draga,шӹдӹрӓш
1192,ziehen::V,toga,шыпшаш
1193,ziehen::V,draga,шыпшаш
1194,aufbewahren::V,geyma,перегӓш
1195,werfen::V,kasta,кӹшкӓш
1196,fangen::V,grípa,кычаш
1197,packen::V,þrífa í,хватяш
1198,verstecken::V,fela,шӹлтӓш
1199,teilen::V,deila,пайылаш
1200,schicken::V,senda,колташ
1201,bringen::V,færa,кандаш
1202,bringen::V,flytja,кандаш
1203,hinzufügen::V,bæta við,
1204,bekommen::V,hljóta,лыкташ
1205,bekommen::V,ná,лыкташ
1206,erhalten::V,fá,получаяш
1207,nehmen::V,taka,налаш
1208,wählen::V,velja,айыраш
1209,auswählen::V,velja úr,айыраш
1210,bewahren::V,gæta,перегӓш
1211,bewahren::V,vernda,перегӓш
1212,behindern::V,varna,мешӓйӓш
1213,verderben::V,spilla,портяш
1214,beschädigen::V,skemma,шушырташ
1215,zerbrechen::V,brjóta,пыдырташ
1216,zerreißen::V,rífa,кӹрӓш
1217,zerreißen::V,rífa sundur,кӹрӓш
1218,zerstören::V,rífa niður,шӓлӓтӓш
1219,verbrennen::V,brenna,йылаташ
1220,verbrennen::V,brenna,йылалташ
1221,geben::V,gefa,пуаш
1222,reichen::V,rétta,пуаш
1223,schenken::V,gefa,подараш
1224,versprechen::V,lofa,сöрӓш
1225,versprechen::V,heita,сöрӓш
1226,wünschen::V,óska,жалаяш
1227,loben::V,lofa,хваляш
1228,loben::V,hrósa,хваляш
1229,küssen::V,kyssa,шышшалаш
1230,wiegen::V,rugga,лӱнгӓлтӓш
1231,zudecken::V,þekja,пиштӓш
1232,zudecken::V,breiða yfir,пиштӓш
1233,wecken::V,vekja,понгыжалтараш
1234,zeigen::V,sýna,анжыкташ
1235,führen::V,leiða,видӓш
1236,lehren::V,kenna,тымдаш
1237,unterrichten::V,fræða,тымдаш
1238,aufziehen::V,ala upp,кушташ
1239,leiten::V,stjórna,видӓш
1240,leiten::V,stjórna,вуйлаташ
1241,leiten::V,stjórna,вуйлалташ
1242,antreiben::V,hvetja,талаштараш
1243,lassen::V,láta,-ыкт
1244,einladen::V,bjóða heim,ӱжӓш
1245,vereinigen::V,sameina,иктештӓш
1246,besuchen::V,heimsækja,толаш
1247,treffen::V,hitta,вӓшлиӓш
1248,treffen::V,hitta,вӓшлиӓлтӓш
1249,sich versammeln::V,safnast saman,цымыргаш
1250,spielen::V,leika sér,мадаш
1251,singen::V,syngja,мыраш
1252,tanzen::V,dansa,кушташ
1253,sich trennen::V,skiljast,айырлаш
1254,verlassen::V,yfirgefa,шуаш
1255,retten::V,bjarga,ытараш
1256,bewachen::V,gæta,оролаш
1257,bewachen::V,hafa vörð á,оролаш
1258,schützen::V,vernda,перегӓш
1259,verteidigen::V,verja,перегӓш
1260,sich schlagen::V,slást,шидӓлӓш
1261,sich schlagen::V,slást,шиэдӓлӓш
1262,sich schlagen::V,berjast,шидӓлӓш
1263,sich schlagen::V,berjast,шиэдӓлӓш
1264,schießen::V,skjóta,лӱӓш
1265,siegen::V,sigra,сӹнгӓш
1266,ärgern::V,ergja,шӹдештӓрӓш
1267,ärgern::V,skaprauna,шӹдештӓрӓш
1268,schlagen::V,slá,пӓрен колташ
1269,schlagen::V,slá,хӹрӹктен колташ
1270,schlagen::V,lemja,пӓрен колташ
1271,schlagen::V,lemja,хӹрӹктен колташ
1272,treten::V,sparka,чымаш
1273,stechen::V,stinga,пышкылаш
1274,stoßen::V,hrinda,шыркедӓш
1275,stehlen::V,stela,шолышт толаш
1276,stören::V,trufla,ӓрештӹлӓш
1277,belästigen::V,ónáða,кӓньӹсӹрлӓндӓрӓш
1278,belästigen::V,ónáða,шытырланыкташ
1279,verbergen::V,leyna,шӹлтӓш
1280,täuschen::V,gabba,алталаш
1281,täuschen::V,gabba,аталаш
1282,täuschen::V,blekkja,алталаш
1283,täuschen::V,blekkja,аталаш
1284,betrügen::V,svíkja,мошеньӹчӓйӓш
1285,betrügen::V,blekkja,мошеньӹчӓйӓш
1286,töten::V,drepa,пуштын шуаш
1287,wohnen::V,búa,ӹлӓш
1288,arbeiten::V,vinna,пӓшӓлӓш
1289,arbeiten::V,vinna,ровотаяш
1290,sammeln::V,safna,погаш
1291,pflücken::V,tína,кӹрӓш
1292,pflücken::V,reyta,кӹрӓш
1293,jagen::V,veiða,охотничӓйӓш
1294,fischen::V,fiska,кол кычаш
1295,fassen::V,veiða,кычаш
1296,hüten::V,gæta,кӹтӓш
1297,hüten::V,vakta,кӹтӓш
1298,treiben::V,reka,шуруяш
1299,anbinden::V,binda við,ялшташ
1300,anbinden::V,binda við,ялышташ
1301,anbinden::V,binda fast,ялшташ
1302,anbinden::V,binda fast,ялышташ
1303,füttern::V,fóðra,пукшаш
1304,melken::V,mjólka,шыпшылаш
1305,hacken::V,höggva,роаш
1306,gießen::V,hella,шӓвӓш
1307,reifen::V,þroskast,кӱӓш
1308,reifen::V,þroskast,поспейӓш
1309,zubereiten::V,elda,йӓмдӹлӓш
1310,zubereiten::V,tilbúa,йӓмдӹлӓш
1311,kochen::V,sjóða,шолташ
1312,backen::V,baka,кӱктӓш
1313,braten::V,steikja,жӓрӓш
1314,umrühren::V,hræra í,намалаш
1315,stricken::V,prjóna,пидӓш
1316,nähen::V,sauma,ыргаш
1317,färben::V,lita,пидӓш
1318,reinigen::V,hreinsa,чиӓлтӓш
1319,waschen::V,þvo,мышкаш
1320,abwischen::V,þerra,ӹштӓш
1321,spülen::V,skola,шӱӓлтӓш
1322,spülen::V,þvo upp,шӱӓлтӓш
1323,fegen::V,sópa,ӹштӓш
1324,fegen::V,hreinsa,ӹштӓш
1325,kehren::V,sópa,ӹштӓш
1326,baden::V,baða sig,нӱштӹлӓш
1327,sich waschen::V,þvo sér,мышкылташ
1328,ausziehen::V,fara úr,кыдашаш
1329,anziehen::V,fara í,чиӓш
1330,sich anziehen::V,klæðast,чиӓш
1331,kämmen::V,greiða,шерӓш
1332,schmücken::V,prýða,цеверемдӓш
1333,schmücken::V,skreyta,цеверемдӓш
1334,sagen::V,segja,манаш
1335,sagen::V,segja,келесӓш
1336,sprechen::V,tala,манаш
1337,reden::V,ræða,шайышташ
1338,sich unterhalten::V,spjalla,хытыраш
1339,sich unterhalten::V,spjalla,хытыргаш
1340,sich unterhalten::V,ræðast við,хытыраш
1341,sich unterhalten::V,ræðast við,хытыргаш
1342,fragen::V,spyrja,ядаш
1343,bitten::V,biðja,ядаш
1344,erzählen::V,segja frá,келесӓш
1345,mitteilen::V,tilkynna,попаш
1346,mitteilen::V,tilkynna,увертӓш
1347,mitteilen::V,tilkynna,увертӓрӓш
1348,nennen::V,nefna,лӹмдӓш
1349,rufen::V,kalla,ӱжӓш
1350,prahlen::V,gorta,хайзаш
1351,prahlen::V,gorta,шаргаланаш
1352,übersetzen::V,þýða,вашташ
1353,denken::V,hugsa,машанаш
1354,glauben::V,trúa,ӹнянӓш
1355,bemerken::V,taka eftir,цаклаш
1356,erkennen::V,þekkja,пӓлӓш
1357,begreifen::V,skilja,ынгылаш
1358,verstehen::V,skilja,ынгылаш
1359,lernen::V,læra,тыменяш
1360,wissen::V,vita,пӓлӓш
1361,sich erinnern an::V,minnast,ышештӓрӓш
1362,vergessen::V,gleyma,монден кодаш
1363,messen::V,mæla,висӓш
1364,zählen::V,telja,шотаяш
1365,rechnen::V,reikna,шотаяш
1366,lesen::V,lesa,лыдаш
1367,malen::V,mála,рисуяш
1368,zeichnen::V,teikna,ыдырка́лаш
1369,schreiben::V,skrifa,вазаш
1370,besitzen::V,hafa,кы́чаш
1371,kaufen::V,kaupa,нӓлӓш
1372,verkaufen::V,selja,выжалаш
1373,bezahlen::V,borga,тӱлӓш
1374,zahlen::V,borga,тӱлӓш
1375,beherrschen::V,hafa á valdi sínu,кы́чаш
1376,ertragen::V,þola,цӹтӓш
