,Concept_ID,kn,sq
1097,töten::V,ಕೊಲ್ಲು,vras
1098,wohnen::V,ವಾಸಿಸು,banoj
1099,arbeiten::V,ಕೆಲಸ ಮಾಡು,punoj
1100,arbeiten::V,ಕೆಲಸ ಮಾಡು,vardoj
1101,sammeln::V,ಸಂಚಯಿಸು,mbledh
1102,sammeln::V,ಸಂಚಯಿಸು,grumbulloj
1103,pflücken::V,ಬಿಡಿಸು,vjel
1104,pflücken::V,ಬಿಡಿಸು,mbledh
1105,jagen::V,ಬೇಟೆಯಾಡು,gjuaj
1106,fischen::V,ಮೀನು ಹಿಡಿ,peshkoj
1107,fischen::V,ಮೀನು ಹಿಡಿ,gjuaj peshk
1108,fassen::V,ಹಿಡಿ,zë
1109,hüten::V,ಗುಂಪುಸೇರಿಸು,kullos
1110,treiben::V,ದಬ್ಬು,vë përpara
1111,anbinden::V,ಬಿಗಿ,lidh
1112,füttern::V,ಮೇಯಿಸು,grazhdoj
1113,melken::V,ಹಾಲು ಕರೆ,mjel
1114,hacken::V,ತುಂಡರಿಸು,grij
1115,gießen::V,ನೀರುಹಾಕು,ujis
1116,reifen::V,ಕಳಿ,piqem
1117,zubereiten::V,ಅಡಿಗೆಮಾಡು,gatuaj
1118,kochen::V,ಅಡು,ziej
1119,backen::V,ಬೇಯಿಸು,pjek
1120,backen::V,ಬೇಯಿಸು,furroj
1121,braten::V,ಕರಿ,fërgoj
1122,braten::V,ಕರಿ,tiganis
1123,umrühren::V,ಕಲಕು,trazoj
1124,stricken::V,ಹೆಣೆ,thur
1125,nähen::V,ಹೊಲಿ,qep
1126,färben::V,ಬಣ್ಣ ಹತ್ತು,ngjyej
1127,färben::V,ಬಣ್ಣ ಹತ್ತು,bojatis
1128,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,qëroj
1129,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,pastroj
1130,waschen::V,ತೊಳೆ,laj
1131,waschen::V,ತೊಳೆ,finjos
1132,abwischen::V,ಒರಸು,fshij
1133,spülen::V,ಗಲಬರಿಸು,kulloj
1134,fegen::V,ಗುಡಿಸು,fshij
1135,kehren::V,ಗುಡಿಸು,fshij
1136,baden::V,ಸ್ನಾನಮಾಡು,lahem
1137,sich waschen::V,ತೊಳೆ,lahem
1138,ausziehen::V,ಬಿಚ್ಚು,heq
1139,ausziehen::V,ಬಿಚ್ಚು,zbath
1140,anziehen::V,ಹಾಕು,vesh
1141,anziehen::V,ಹಾಕು,mbath
1142,sich anziehen::V,ಹಾಕು,vishem
1143,kämmen::V,ಬಾಚು,kreh
1144,schmücken::V,ಅಲಂಕರಿಸು,hijeshoj
1145,sagen::V,ಹೇಳು,them
1146,sprechen::V,ನುಡಿ,flas
1147,reden::V,ನುಡಿ,fjalos
1148,reden::V,ನುಡಿ,fjalëtoj
1149,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,bisedoj
1150,fragen::V,ವಿಚಾರಿಸು,pyes
1151,bitten::V,ಬೇಡು,lus
1152,bitten::V,ಬೇಡು,lutem
1153,erzählen::V,ಹೇಳು,rrëfej
1154,mitteilen::V,ತಿಳಿಸು,kumtoj
1155,nennen::V,ಹೆಸರಿಡು,quaj
1156,rufen::V,ಕರೆ,thërras
1157,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,mburrem
1158,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,kapardisem
1159,übersetzen::V,ಭಾಷಾಂತರಿಸು,përkthej
1160,denken::V,ಯೋಚಿಸು,mendoj
1161,glauben::V,ನಂಬು,besoj
1162,bemerken::V,ಗಮನಿಸು,vërej
1163,erkennen::V,ಗುರುತುಹಿಡಿ,njoh
1164,erkennen::V,ಗುರುತುಹಿಡಿ,shquaj
1165,begreifen::V,ಗ್ರಹಿಸು,marr vesh
1166,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,marr vesh
1167,lernen::V,ಕಲಿ,mësoj
1168,wissen::V,ಅರಿ,di
1169,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,kujtoj
1170,vergessen::V,ಮರೆತುವಿಡು,harroj
1171,messen::V,ಅಳೆ,mas
1172,zählen::V,ಗಣಿಸು,njeh
1173,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,llogaris
1174,lesen::V,ಓದು,lexoj
1175,lesen::V,ಓದು,këndoj
1176,malen::V,ಬಿಡಿಸು,lyej
1177,zeichnen::V,ಬಿಡಿಸು,vizatoj
1178,schreiben::V,ಬರೆ,shkruaj
1179,besitzen::V,ಒಡೆಯನಾಗಿರು,kam
1180,kaufen::V,ಕೊಳ್ಳು,blej
1181,verkaufen::V,ಕೊಡು,shes
1182,bezahlen::V,ಬೆಲೆತೆರು,paguaj
1183,zahlen::V,ಹಣವನ್ನುಕೊಡು,paguaj
1184,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,zotëroj
1185,ertragen::V,ಸಹಿಸು,duroj
