,Concept_ID,kl,myv
734,lange::ADV,akuni,кувать
735,plötzlich::ADV,tassanngaannaq,апак учо
736,sofort::ADV,erniinnaq,курок
737,sofort::ADV,erniinnaq,нейке
738,später::ADV,kingorna,мейле
739,jetzt::ADV,maanna,ней
740,jetzt::ADV,massakkut,ней
741,heute::ADV,ullumi,течи
742,morgen::ADV,aqagu,ванды
743,bald::ADV,erniinnaq,курок
744,dann::ADV,taava,мейле
745,dann::ADV,taava,седе мейле
746,gestern::ADV,ippassaq,исяк
747,einst::ADV,ataatsimik,весть
748,einst::ADV,ataatsimik,зярдо-бути
749,einst::ADV,ilaanni,весть
750,einst::ADV,ilaanni,зярдо-бути
751,damals::ADV,taamani,сестэ
752,damals::ADV,taamanikkut,сестэ
753,damals::ADV,taassumuunakkut,сестэ
754,danach::ADV,taava,мейле
755,danach::ADV,taava,седе мейле
756,vorher::ADV,siornagut,васняяк
757,einmal::ADV,ilaanni,весть
758,einmal::ADV,ataatsimik,весть
759,manchmal::ADV,qaqutigu,лиясто
760,manchmal::ADV,qaqutigut,лиясто
761,oft::ADV,akulikitsumik,сеетьстэ
762,immer::ADV,tamatigut,свал
763,hier::ADV,maani,тесэ
764,hierhin::ADV,maani,тей
765,dorthin::ADV,ikuuna,тов
766,geradeaus::ADV,narlumut,витьстэ
767,vorwärts::ADV,pilangavoc,икелев
768,rückwärts::ADV,kingumut,мекев
769,rückwärts::ADV,tunumut or tunummut,мекев
770,zurück::ADV,kingumut,мекев
771,zurück::ADV,tunumut or tunummut,мекев
772,unten::ADV,kana,ало
773,hinab::ADV,qiviu,алов
774,überall::ADV,tamaginni,эрьва косо
775,überall::ADV,tamani tamaani,эрьва косо
776,kaum::ADV,qaqutigorsuaq,ансяк
777,sehr::ADV,assut,пек
778,sehr::ADV,assut,вельть
779,noch::ADV,qeratavoq,таго
780,schon::ADV,taava-una,уш
781,wieder::ADV,kingumut,таго
782,vergebens::ADV,angiluk,стяко
783,dies::PRN,manna,те
784,dies::PRN,matuma,те
785,das::PRN,ua,те
786,das::PRN,ua,тона
787,ich::PRN,uanga,мон
788,du::PRN,illit,тон
789,er::PRN,una,сон
790,wir::PRN,uagut,минь
791,ihr::PRN,ilissi,тынь
792,sie::PRN,uku,сынь
793,was::FPRN,aat?,мезе
794,wer::FPRN,kikkut,ки
795,wo::FADV,sumi,косо
796,wohin::FADV,sumut,ков
797,wohin::FADV,sumut,козо
798,wie::FADV,qanoq,кода
799,warum::FADV,sooq,мекс
800,wieviel::FNUM,qassit,зяро
801,wieviel::FNUM,qanoq atsigisumik?,зяро
802,eins::NUM,ataaseq,вейке
803,zwei::NUM,marluk,кавто
804,drei::NUM,pingasut,колмо
805,vier::NUM,sisamat,ниле
806,vier::NUM,qajuusat,ниле
807,fünf::NUM,tallimat,вете
808,sechs::NUM,arfineq,кото
809,sechs::NUM,arfinillit,кото
810,sieben::NUM,arfineq-marluk,сисем
811,acht::NUM,arfineq pingasut,кавксо
812,neun::NUM,qulingiluat,вейксэ
813,neun::NUM,arfineq sisamat,вейксэ
814,zehn::NUM,qulit,кемень
815,elf::NUM,aqqaneq,кевейкее
816,zwölf::NUM,aqqaneq-marluk,кемгавтово
817,zwanzig::NUM,tyve,комсь
818,dreißig::NUM,tredive,колоньгемень
819,dreißig::NUM,pingasunik qulillit,колоньгемень
820,vierzig::NUM,fyrre,ниленьгемень
821,fünfzig::NUM,halvtreds,ведьгемень
822,fünfzig::NUM,tallimanik qulillit,ведьгемень
823,sechzig::NUM,tres,кодгемень
824,siebzig::NUM,halvfjerds,сизьгемень
825,achtzig::NUM,firs,кавксоньгемень
826,neunzig::NUM,halvfems,вейксэньгемень
827,hundert::NUM,et hundrede,сядо
828,tausend::NUM,et tusinde,тыща
829,und::CNJ,aamma,ды
830,oder::CNJ,imalluunnit,или
831,stehen::V,sikingavoq,аштемс стядо
832,sitzen::V,ingippoq,аштемс озадо
833,liegen::V,nalavoq,мадезь аштемс
834,liegen::V,aqupivoq,мадезь аштемс
835,hängen::V,nivinngarpaa,нурьгемс
836,werden::V,pinngorpoq,арамс
837,passieren::V,pivoq,лисэмс
838,beginnen::V,aallarnerpaa,ушодомс
839,enden::V,naggaserpaa,лоткамс
840,wechseln::V,immikkut ilivoq,полавтнемс
841,untergehen[Sonne]::V,ilioqqaasoq,валгомс
842,scheinen[Sonne]::V,qinnorpoq,валдомтомс
843,scheinen[Sonne]::V,qinngorpoq,валдомтомс
844,donnern::V,kalleq,цярномс
845,donnern::V,kalleq,галдордомс
846,wehen::V,timmivoq,пувамс
847,sich drehen::V,ipippaa,велямс
848,schwanken::V,aalavoq,лыкамс
849,schwanken::V,aalavoq,якамс
850,schwingen::V,issakajaat or issakatsiaarut,нурсемс
851,schwingen::V,issakajaat or issakatsiaarut,лыкамс
852,fallen::V,quasivaa,прамс
853,fallen::V,quasivaa,сяворемс
854,brennen::V,seerpoq,паломс
855,brennen::V,uuppaa,паломс
856,rauchen::V,pujoorpoq,качадомс
857,regnen::V,siallerpoq,пиземс
858,gefrieren::V,qiulerpoq,кельмемс
859,tauen::V,aappoq,соламс
860,schmelzen::V,aappoq,соламс
861,schmelzen::V,aatsippaa,соламс
862,trocknen::V,panerserpaa,коськемс
863,sieden::V,qalappoq,лакамс
864,sieden::V,qalappoq,пиксемс
865,reißen::V,qulli,сезневемс
866,reißen::V,alittorpaa,сезневемс
867,reißen::V,kimillanneq,сезневемс
868,versinken::V,kivivaa,ваямс
869,versinken::V,apparpoq,ваямс
870,vergehen::V,qaangerpaa,ютамс
871,vergehen::V,sarsuppoq,ютамс
872,erscheinen::V,takutippoq,лисемс
873,sinken::V,kivivaa,явамс
874,sinken::V,apparpoq,явамс
875,abnehmen::V,ikillipput,киремемс
876,zunehmen::V,allisippaa,ламолгадомс
877,zunehmen::V,allisippaa,раштамс
878,steigen::V,allisippaa,куземс
879,steigen::V,allisippaa,кепсевемс
880,wachsen::V,allivoq,касомс
881,glänzen::V,qinngorpoq,цитнемс
882,glänzen::V,qinnorpoq,цитнемс
883,funkeln::V,uisorilavoq,пиндолдомс
884,funkeln::V,uisorilavoq,цивтёрдомс
885,läuten::V,avilualaarpoq,гайгезевемс
886,klingeln::V,aviluarpoq,чавомс баягас
887,klingeln::V,aviluarpaluppoq,чавомс баягас
888,brausen::V,ittuk,лакамс
889,brausen::V,ittuppoq,лакамс
890,brausen::V,ittuppaluppoq,лакамс
891,bellen::V,qiluppoq,онгомс
892,heulen::V,maarpoq,урномс
893,heulen::V,maalavoq,урномс
894,heulen::V,miaggoorpoq,урномс
895,blasen::V,aporneq,пувамс
896,pfeifen::V,siggartartitsivoq,вешкемс
897,pfeifen::V,siorsulavoq,вешкемс
898,schreien::V,suaarpoq,пижнемс
899,stöhnen::V,nipiliorpoq,кувсемс
900,stöhnen::V,nipilliorpoq,кувсемс
901,zittern::V,qarsulivik,тарномс
902,leben::V,inuuvoq,эрямс
903,geboren werden::V,inuuvoq,чачомс
904,geboren werden::V,inunngorpoq,чачомс
905,atmen::V,anersaarpoq,лексемс
906,trinken::V,imerpoq,симемс
907,essen::V,tamorpoq,ярсамс
908,schlucken::V,tuluarnaq,нилемс
909,schlucken::V,tuluarnaq,порнемс
910,einschlafen::V,sinippoq,матедевемс
911,schlafen::V,sinik,удомс
912,aufwachen::V,iterpoq,сыргоземс
913,aufwachen::V,eqqumavoq,сыргоземс
914,aufstehen::V,makippoq,стямс
915,sich erholen::V,qasuerserpoq,оймсемс
916,schmerzen::V,anneraa,сэредемс
917,schmerzen::V,annernarpoq,сэредемс
918,husten::V,quersorpoq,козомс
919,genesen::V,ajunngissivoq,пичкамс
920,genesen::V,ilisimmarpoq,пичкамс
921,genesen::V,ilorrippoq,пичкамс
922,sterben::V,toquvoq,куломс
923,sich bewegen::V,ingerlavoq,шаштомс
924,sich setzen::V,ingippoq,озамс
925,laufen::V,arpappoq,якамс
926,schreiten::V,ingerlavoq,эскелямс
927,schreiten::V,ingerlavoq,молемс
928,spazierengehen::V,utertakajaarpoq,якамс
929,spazierengehen::V,utertakattajaarpoq,якамс
930,eilen::V,qaa qaa,эрзкалемс
931,eilen::V,qaa qaa,капшамс
932,eilen::V,qiilasaarpoq,эрзкалемс
933,eilen::V,qiilasaarpoq,капшамс
934,eilen::V,ingerlasaarpaa,эрзкалемс
935,eilen::V,ingerlasaarpaa,капшамс
936,sich beeilen::V,tuaviorpoq,капшамс
937,sausen::V,uiguut,ливтямс
938,rennen::V,igivoq,чийнемс
939,rennen::V,igivoq,ардтнемс
940,springen::V,upernassaq,кирнявтнемс
941,klettern::V,pilaakkeerpoq,куземс
942,schaukeln::V,aalavoq,нурямс
943,schwimmen::V,naluppoq,уемс
944,tauchen::V,allorpoq,чопавтомс
945,tauchen::V,allorpoq,чопавтнемс
946,rudern::V,ipuppaa,миледемс
947,fahren::V,qimusserpoq,ардомс
948,fliegen::V,timmivoq,ливтямс
949,weggehen::V,piiarpoq,туемс
950,anhalten::V,unitsippaa,лоткамс
951,hineingehen::V,timaappaa,совамс
952,eintreten::V,allattorpaa,совамс
953,eintreten::V,allattorpaa,эскельдямс
954,kommen::V,qaa-,самс
955,kommen::V,pivaa,самс
956,ankommen::V,tikippoq,самс
957,ankommen::V,tikippoq,пачкодемс
958,zurückkommen::V,angerlarpoq,велявтомс
959,bleiben::V,uninngavoq,кадовомс
960,warten::V,paavoq,учомс
961,warten::V,utaqqivoq,учомс
962,suchen::V,nivivaa,вешнемс
963,finden::V,nanivaa,муемс
964,versuchen::V,uuppaa,варштамс
965,versuchen::V,ussersarpaa,варштамс
966,vorbereiten::V,piareersarpaa,анокстамс
967,lieben::V,asavaa,вечкемс
968,mögen::V,akaaraa,вечкемс
969,rühren::V,qeerlerpaa,токамс седейс
970,weinen::V,qiavoq,авардемс
971,schimpfen::V,qatimaarpoq,сёвномс
972,sich ärgern::V,ugguutigaa,кежиявтнемс
973,sich fürchten::V,eqqanaarpoq,пелемс
974,fürchten::V,ersigaa,пелемс
975,fliehen::V,qimaavoq,оргодемс
976,flüchten::V,allikarfigaa,ворьгодемс
977,flüchten::V,allikarfigaa,чадомс
978,sehen::V,isigaa,неемс
979,ansehen::V,alaatsinaappaa,ваномс
980,hören::V,tusarpaa,марямс
981,zuhören::V,naalappoq,кунсоломс
982,riechen::V,tipippoq,никсемс
983,fühlen::V,misigaa,марямс
984,scheinen::V,takutippoq,марявомс
985,frieren::V,qiiavoq,кельмемс
986,tun::V,iliorpoq,теемс
987,wollen::V,piumavaa,бажамс
988,anfangen::V,pilerpoq,кармамс
989,beenden::V,naggaserpaa,прядомс
990,aufhören::V,naammatsippaa,лоткамс
991,öffnen::V,ammarpaa,панжомс
992,schließen::V,matuaa,пекстамс
993,schließen::V,matuaa,сёлгомс
994,schließen::V,matuaa,конямс
995,stellen::V,ilivaa,аравтомс
996,stellen::V,iliorarpai,аравтомс
997,stellen::V,ilioqqarpai,аравтомс
998,setzen::V,iliorarpai,ойсевтемс
999,setzen::V,iliorarpai,озавтнемс
1000,setzen::V,ilioqqarpai,ойсевтемс
1001,setzen::V,ilioqqarpai,озавтнемс
1002,legen::V,ilivaa,путомс
1003,berühren::V,attorpaa,токамс
1004,verbinden::V,taperserpaa,содомс
1005,bedecken::V,iikkerpaa,вельтямс
1006,bedecken::V,iikkersorpaa,вельтямс
1007,aufhängen::V,inivaa,понгавтомс
1008,aufhängen::V,iniorarpai,понгавтомс
1009,anzünden::V,saggaavoq,кирвастемс
1010,aufheben::V,allisippaa,кепедемс
1011,zurücklassen::V,aallarpoq,кадомс
1012,verlieren::V,annaavaa,ёмавтомс
1013,fallen lassen::V,nakkaavaa,правтомс
1014,machen::V,iliorpoq,теемс
1015,herstellen::V,anillatsippaa,анокстамс
1016,bauen::V,marrarterpaa,путомс
1017,reparieren::V,iluarsaappaa,витемс
1018,verbessern::V,naqqippaa,паролгавтомс
1019,verbessern::V,naqqippaa,вадрялгавтомс
1020,graben::V,assappaa,чувомс
1021,graben::V,assappaa,таргамс
1022,beugen::V,qappappoq,мендемс
1023,biegen::V,qappappoq,комавтомс
1024,wenden::V,assappaa,велявтомс
1025,wenden::V,assakarpoq,велявтомс
1026,umdrehen::V,assakartippaa,велявтомс
1027,heben::V,kivippaa,кепедемс
1028,hochheben::V,kissumiarpaa,кепедемс
1029,ergreifen::V,isaappaa,кундамс
1030,ergreifen::V,isaguppaa,кундамс
1031,halten::V,minarpaa,кирдемс
1032,drücken::V,naqittaat,нуемс
1033,kratzen::V,qitsuppaa,ангордамс
1034,lecken::V,aluppaa,нолсемс
1035,beißen::V,kiivaa,сускомс
1036,abreißen::V,aqqarpaa,сеземс
1037,abreißen::V,isaterpaa,сеземс
1038,abschneiden::V,kipivaa,печкемс
1039,binden::V,kakkersarpaa,кодамс
1040,binden::V,kakkersarpaa,сюлмамс
1041,stecken::V,kussunneq,сялгомс
1042,brechen::V,nallorpaa,синдемс
1043,brechen::V,nallorpaa,калавтомс
1044,klopfen::V,pattappaa,калтаямс
1045,hauen::V,aqivaa,чавомс
1046,kleben::V,qaappoq,педявтнемс
1047,reiben::V,tagiarpaa,ёзамс
1048,reiben::V,tangiarpaa,ёзамс
1049,streichen::V,erlerpoq,вадемс
1050,schleifen::V,sequppaa,човамс
1051,schneiden::V,uullivoq,керямс
1052,schütteln::V,aalavoq,чукамс
1053,schwenken::V,issarpoq,яхолемс
1054,füllen::V,immerpaa,пештямс
1055,einwickeln::V,immoqquserpaa,тапарямс
1056,tragen::V,maqippaa,кандомс
1057,tragen::V,assartorpoq,кандомс
1058,schleppen::V,assartorpoq,ускомс
1059,ziehen::V,kalippaa,ускомс
1060,ziehen::V,kalissarpoq,ускомс
1061,aufbewahren::V,toqqorpaa,ванстомс
1062,werfen::V,kuivaa,ёртомс
1063,fangen::V,anguaa,кундамс
1064,verstecken::V,anngigaa,кекшемс
1065,teilen::V,agguut,явомс
1066,teilen::V,agguusersorpaa,явомс
1067,schicken::V,nassiuppaa,кучомс
1068,bringen::V,aggiuppaa,кандомс
1069,bringen::V,nassataraa,кандомс
1070,bekommen::V,tiguaa,саемс
1071,erhalten::V,tiguaa,саемс
1072,nehmen::V,pivoq,саемс
1073,nehmen::V,tiguaa,саемс
1074,bewahren::V,sukkunik simerserpaa,ванстомс
1075,verderben::V,asiutippaa,коламс
1076,verderben::V,piuneerunnerit,коламс
1077,zerbrechen::V,ukuvoq,коламс
1078,zerreißen::V,tisavaa,сеземс
1079,zerreißen::V,alittorpaa,сеземс
1080,zerstören::V,aserorpaa,калавтомс
1081,verbrennen::V,seerpoq,пултамс
1082,geben::V,pivoq,максомс
1083,versprechen::V,neriorsorpaa,алтамс
1084,wünschen::V,kissaat,арсемс
1085,loben::V,nersorpaa,шнамс
1086,loben::V,nersornaat,шнамс
1087,küssen::V,kunippaa,палсемс
1088,küssen::V,kunissorpaa,палсемс
1089,zudecken::V,majorpaa,тавадомс
1090,zudecken::V,majorpaa,вельтямс
1091,wecken::V,itersarpaa,стявтомс
1092,zeigen::V,tikkuuppaa,невтемс
1093,führen::V,tasissiuppaa,ветямс
1094,führen::V,ilitsersorpaa,ветямс
1095,führen::V,tasissersuuppaa,ветямс
1096,lehren::V,ilinniartippaa,тонавтомс
1097,unterrichten::V,ajoqerpaa,тонавтомс
1098,unterrichten::V,ajoqersorpaa,тонавтомс
1099,unterrichten::V,ilinniartitsivoq,тонавтомс
1100,aufziehen::V,inororsarpaa,трямс
1101,aufziehen::V,inororsarpaa,кастомс
1102,leiten::V,iluatsippaa,ветямс
1103,leiten::V,iluatsippaa,азоркстамс
1104,antreiben::V,ikusimmippaa,ветямс
1105,einladen::V,qaaqquaa,тердемс
1106,einladen::V,qaasarpaa,тердемс
1107,vereinigen::V,taperserpaa,вейсэндямс
1108,vereinigen::V,taperserpaa,вейс путомс
1109,vereinigen::V,taperserpaa,вейс пурнамс
1110,besuchen::V,tikeraarpaa,варштамс
1111,treffen::V,aporappaa,вастомс
1112,sich versammeln::V,majorpoq,промокшномс
1113,spielen::V,pinnguarpoq,налксемс
1114,singen::V,erinarsorpoq,морамс
1115,tanzen::V,qitippoq,киштемс
1116,sich trennen::V,immikkoortippaa,явомс
1117,retten::V,annaappaa,идемс
1118,schützen::V,eriagaa,аштемс
1119,schützen::V,pineqartaalivaa,аштемс
1120,schießen::V,aallaavaa,ледемс
1121,schießen::V,piseriuppaa,ледемс
1122,ärgern::V,ninngassarpaa,кежейгавтомс
1123,ärgern::V,ninngassaarpaa,кежейгавтомс
1124,schlagen::V,unatarpaa,токамс
1125,treten::V,tukerpoq,тапамс
1126,stechen::V,iguppaa,пупамс
1127,stechen::V,qasilippoq,пупамс
1128,stoßen::V,ikuserpaa,тулкадемс
1129,stoßen::V,ikusimmippaa,тулкадемс
1130,stehlen::V,tillippaa,саламс
1131,stören::V,akornuserpaa,пирямс ки
1132,verbergen::V,anngigaa,сёпомс
1133,verbergen::V,anngigaa,кекшемс
1134,betrügen::V,peqquserluttuliorfigaa,манчемс
1135,töten::V,maappaa,чавномс
1136,töten::V,maappaa,маштнемс
1137,töten::V,toquppaa,чавномс
1138,töten::V,toquppaa,маштнемс
1139,wohnen::V,najugaqarpoq,эрямс
1140,arbeiten::V,sulivoq,важодемс
1141,sammeln::V,katersorpai,пурнамс
1142,jagen::V,piniarpoq,кундамс
1143,fischen::V,aalisarpoq,калонь кундамс
1144,anbinden::V,qilerut,сюлмамс
1145,anbinden::V,qilersorpaa,сюлмамс
1146,anbinden::V,ungerlatserpaa,сюлмамс
1147,füttern::V,nerlerpaa,андомс
1148,gießen::V,imerterpaa,валомс
1149,kochen::V,igavoq,пидемс
1150,braten::V,siappaa,пуштамс
1151,umrühren::V,qeerlerpaa,човорямс
1152,färben::V,misuppaa,артомс
1153,reinigen::V,sanniarpaa,урядамс
1154,waschen::V,asappaa,муськемс
1155,abwischen::V,saligarpaa,нардамс
1156,abwischen::V,saligartorpaa,нардамс
1157,fegen::V,sanngiarpaa,тенсемс
1158,baden::V,uffarpoq,экшелямс
1159,sich waschen::V,uffarpoq,шлямс
1160,ausziehen::V,annoraajarpaa,кайсевтемс
1161,anziehen::V,ativaa,оршамс
1162,anziehen::V,atitippaa,оршамс
1163,sich anziehen::V,atisalersorpoq,оршамс
1164,sagen::V,oqarpoq,меремс
1165,sprechen::V,oqaluttarpoq,кортамс
1166,reden::V,oqaluppoq,кортамс
1167,fragen::V,aperaa,кевкстемс
1168,bitten::V,aperaa,вешемс
1169,bitten::V,qinnuigaa,вешемс
1170,erzählen::V,oqaluttuaraa,ёвтнемс
1171,mitteilen::V,oqalualaarpoq,ёвтамс
1172,rufen::V,qaaqquaa,тердемс
1173,rufen::V,qaaqquaa,серьгедемс
1174,prahlen::V,oqqartuvoq,шнамс пря
1175,prahlen::V,oqallortuvoq,шнамс пря
1176,übersetzen::V,ikaarpoq,ютавтомс
1177,übersetzen::V,nutserpaa,ютавтомс
1178,denken::V,isumaqarpoq,арсемс
1179,glauben::V,upperaa,кемемс
1180,glauben::V,isumaqarpoq,кемемс
1181,erkennen::V,ilisaraa,содамс
1182,verstehen::V,paasivaa,чарькодемс
1183,lernen::V,ilinniarpoq,тонавтнемс
1184,wissen::V,nalunngilaa,содамс
1185,sich erinnern an::V,eqqaavaa,ледстямс
1186,vergessen::V,puiorpaa,стувтомс
1187,messen::V,ussersarpaa,онкстнемс
1188,zählen::V,kisitsivoq,ловомс
1189,rechnen::V,kisitsivoq,ловомс
1190,lesen::V,atuarpoq,ловномс
1191,malen::V,qalipappaa,рисовамс
1192,schreiben::V,allappoq,сёрмадомс
1193,kaufen::V,pisiaraa,рамамс
1194,verkaufen::V,akigaa,миемс
1195,bezahlen::V,akilerpaa,пандомс
1196,beherrschen::V,inappaa,азоркстамс
1197,ertragen::V,ernertaaraa,кирдемс
1198,Nase::N,,судо
1199,Schnurrbart::N,,ус
1200,Schnurrbart::N,,муюк
1201,Fuß::N,,пильге
1202,Schlaf::N,,удома
1203,Strömung::N,,чудема
1204,Strömung::N,,чудевкс
1205,Moor::N,,чей
1206,Wald::N,,вирь
1207,Anhöhe::N,,губорь
1208,Anhöhe::N,,пандыне
1209,Gipfel::N,,пря
1210,Quelle::N,,ушодкс
1211,Festland::N,,мода
1212,Kiefer[Baum]::N,,пиче
1213,Pferd::N,,лишме
1214,Elch::N,,сярдо
1215,Schwarm::N,,полк
1216,Schwarm::N,,стада
1217,Ente::N,,яксярго
1218,Barsch::N,,окунь
1219,Hecht::N,,щука
1220,Wurm::N,,сукс
1221,Heu::N,,тикше
1222,Kummer::N,,рискс
1223,Kummer::N,,мелявкс
1224,Gespräch::N,,кортнема
1225,Spiel::N,,налксема
1226,Gesellschaft::N,,община
1227,Angelegenheit::N,,тев
1228,Anzahl::N,,ламоксчи
1229,Strich::N,,межа
1230,Gegenstand::N,,предмет
1231,Höhe::N,,сэрь
1232,Höhe::N,,пандо
1233,Lagerfeuer::N,,толбандя
1234,Gang::N,,молема
1235,Gang::N,,якамо
1236,Heim::N,,кудо
1237,Beutel::N,,кескав
1238,Eimer::N,,ведра
1239,Sack::N,,кескав
1240,Brei::N,,каша
1241,Leder::N,,киське
1242,Gott::N,,паз
1243,Reichtum::N,,сюпавчи
1244,Staat::N,,государства
1245,Gewalt::N,,нарьгамо
1246,Bogen[Waffe]::N,,нал
1247,Lüge::N,,манчема
1248,Lüge::N,,кенгелема
1249,Schaden::N,,зыян
1250,April::N,,апрель
1251,frisch::A,,свежа
1252,lecker::A,,тантей
1253,sauer::A,,чапамо
1254,bunt::A,,сёрмав
1255,teuer::A,,питней
1256,geschickt::A,,маштозь теезь
1257,nackt::A,,штапо
1258,ehemalig::A,,икелень
1259,bekannt::A,,содавикс
1260,anderer::A,,лия
1261,zuerst::ADV,,васня
1262,niemals::ADV,,а зярдояк
1263,von hier::ADV,,тестэ
1264,dort::ADV,,тосо
1265,oben::ADV,,вере
1266,hinauf::ADV,,верев
1267,nicht::ADV,,а
1268,ein wenig::ADV,,аламошка
1269,so::ADV,,истя
1270,nur::ADV,,ансяк
1271,vor::PRP,,икеле
1272,hinter::PRP,,вельде
1273,unter::PRP,,ало
1274,durch::PRP,,пачк
1275,neben::PRP,,вакссо
1276,zwischen::PRP,,ютксо
1277,wegen::PRP,,кис
1278,wegen::PRP,,коряс
1279,wegen::PRP,,кувалт
1280,alles::PRN,,весе
1281,alles::PRN,,весемесь
1282,aufgehen[Sonne]::V,,лисемс
1283,aufgehen[Sonne]::V,,стямс
1284,strömen::V,,чудемс
1285,fließen::V,,чудемс
1286,faulen::V,,наксадомс
1287,verfaulen::V,,наксадомс
1288,verschwinden::V,,ёмамс
1289,lärmen::V,,шалномс
1290,klirren::V,,калдордомс
1291,klirren::V,,кальцяемс
1292,rauschen::V,,лажномс
1293,klingen::V,,гайгемс
1294,müde werden::V,,сиземс
1295,krank werden::V,,сэредезевемс
1296,krank sein::V,,сэредемс
1297,umkommen::V,,чавовомс
1298,umkommen::V,,ёмамс
1299,sich rühren::V,,сыргамс
1300,sich erheben::V,,куземс
1301,hinfallen::V,,прамс
1302,hinfallen::V,,сяворемс
1303,kriechen::V,,ёзмолдомс
1304,gehen::V,,туемс
1305,gehen::V,,молемс
1306,abfahren::V,,туемс
1307,erwarten::V,,учомс
1308,lachen::V,,пейдемс
1309,anschauen::V,,ваномс
1310,probieren::V,,варшамс
1311,zu sehen sein::V,,неявомс
1312,vernehmen::V,,марямс
1313,können::V,,маштомс
1314,gelingen::V,,удаламс
1315,geraten::V,,лисемс
1316,ändern::V,,полавтомс
1317,drehen::V,,чаравтомс
1318,drehen::V,,велявтнемс
1319,schieben::V,,шаштомс
1320,rütteln::V,,чукамс
1321,rütteln::V,,лыкавтомс
1322,schütten::V,,каямс
1323,packen::V,,кундамс
1324,hinzufügen::V,,путомс
1325,hinzufügen::V,,максомс
1326,wählen::V,,кочкамс
1327,auswählen::V,,кочкамс
1328,behindern::V,,кирдемс
1329,beschädigen::V,,теемс зыян
1330,reichen::V,,максомс
1331,schenken::V,,каземс
1332,wiegen::V,,нурсемс
1333,lassen::V,,кармавтомс
1334,verlassen::V,,кадомс
1335,bewachen::V,,ванстомс
1336,verteidigen::V,,ваномс
1337,sich schlagen::V,,тюремс
1338,siegen::V,,изнямс
1339,belästigen::V,,а максомс
1340,belästigen::V,,а кадомс оймамо
1341,täuschen::V,,манямс
1342,pflücken::V,,ноцковтнемс
1343,fassen::V,,кундамс
1344,hüten::V,,ваномс
1345,treiben::V,,панемс
1346,melken::V,,потявтомс
1347,hacken::V,,лазномс
1348,reifen::V,,кенеремс
1349,zubereiten::V,,анокстамс
1350,backen::V,,пидемс
1351,stricken::V,,кодамс
1352,nähen::V,,стамс
1353,spülen::V,,ёрвалдомс
1354,kehren::V,,тенсемс
1355,kämmen::V,,судрямс
1356,schmücken::V,,мазылгавтомс
1357,schmücken::V,,наряжамс
1358,sich unterhalten::V,,кортнемс
1359,nennen::V,,лемдемс
1360,nennen::V,,путомс лем
1361,bemerken::V,,неемс
1362,begreifen::V,,пачкодемс
1363,zeichnen::V,,рисовамс
1364,besitzen::V,,улемс
1365,besitzen::V,,улемс азорокс
1366,zahlen::V,,пандомс
