,Concept_ID,sl,udm
797,nur::ADV,samó,гинэ
798,schon::ADV,žè,ни
799,schon::ADV,žè,ини
800,wieder::ADV,spét,нош
801,wieder::ADV,spét,кайта
802,vergebens::ADV,zamàn,юнме
803,vergebens::ADV,zastónj,юнме
804,vor::PRP,pred,азьын
805,hinter::PRP,za,берын
806,hinter::PRP,za,бӧрсьы
807,unter::PRP,pod,улын
808,durch::PRP,skózi,пыр
809,durch::PRP,skózi,пыртӥ
810,neben::PRP,kràj,бордын
811,neben::PRP,póleg,бордын
812,zwischen::PRP,med,вискын
813,zwischen::PRP,izmed,вискын
814,wegen::PRP,zarádi,сэрен
815,dies::PRN,tó,та
816,das::PRN,tó,со
817,alles::PRN,vsè,ваньмыз
818,ich::PRN,jàz,мон
819,du::PRN,tí,тон
820,er::PRN,òn,со
821,wir::PRN,mí,ми
822,ihr::PRN,ví,тӥ
823,sie::PRN,ôni,соос
824,was::FPRN,káj,ма
825,wer::FPRN,kdó,кин
826,wo::FADV,kjé,кытын
827,wohin::FADV,kám,кытчы
828,wie::FADV,kakó,кызьы
829,warum::FADV,zakáj,малы
830,wieviel::FNUM,kóliko,кӧня
831,eins::NUM,êden,одӥг
832,zwei::NUM,dvá,кык
833,drei::NUM,trí,куинь
834,vier::NUM,štíri,ньыль
835,fünf::NUM,pét,вить
836,sechs::NUM,šést,куать
837,sieben::NUM,sédem,сизьым
838,acht::NUM,ósem,тямыс
839,neun::NUM,devét,укмыс
840,zehn::NUM,desét,дас
841,elf::NUM,enájst,дас одӥг
842,zwölf::NUM,dvánajst,дас кык
843,zwanzig::NUM,dvájset,кызь
844,dreißig::NUM,trídeset,куамын
845,vierzig::NUM,štírideset,ньыльдон
846,fünfzig::NUM,pétdeset,витьтон
847,sechzig::NUM,šéstdeset,куатьтон
848,siebzig::NUM,sédemdeset,сизьымдон
849,achtzig::NUM,ósemdeset,тямыстон
850,neunzig::NUM,devétdeset,укмыстон
851,hundert::NUM,stó,сю
852,tausend::NUM,tísoč,сюрс
853,und::CNJ,in,и
854,und::CNJ,in,но
855,oder::CNJ,áli,яке
856,stehen::V,státi,сылыны
857,sitzen::V,sedéti,пукыны
858,liegen::V,ležáti,кылльыны
859,hängen::V,viséti,ошкыса улыны
860,werden::V,postáti,луыны
861,passieren::V,zgodíti se,луыны
862,beginnen::V,začéti se,кутскыны
863,enden::V,končáti se,бырыны
864,wechseln::V,ménjati se,воштӥськыны
865,aufgehen[Sonne]::V,vzíti,ӝужаны
866,untergehen[Sonne]::V,zaíti,пуксьыны
867,scheinen[Sonne]::V,sijáti,пиштыны
868,scheinen[Sonne]::V,sijáti,чиляны
869,donnern::V,grméti,гудыръяны
870,wehen::V,píhati,пелляськыны
871,strömen::V,líti,киськыны
872,strömen::V,líti,исьтӥськыны
873,fließen::V,têči,бызьыны
874,sich drehen::V,vrtéti se,берганы
875,schwanken::V,kolébati,вошъяськыны
876,schwingen::V,níhati,шонаськыны
877,fallen::V,pádati,усьыны
878,brennen::V,goréti,ӝуаны
879,rauchen::V,kadíti se,ӵындыны
880,regnen::V,deževáti,зорыны
881,gefrieren::V,zmŕzniti,кынмыны
882,tauen::V,tájati,шунаны
883,schmelzen::V,kopnéti,шунаны
884,trocknen::V,sušíti se,куасьмыны
885,sieden::V,kipéti,пӧзьыны
886,faulen::V,gníti,сисьмыны
887,verfaulen::V,zgníti,сисьмыны
888,reißen::V,tŕgati se,кеськыны
889,versinken::V,pogrézniti se,выйыны
890,vergehen::V,miníti,ортчыны
891,erscheinen::V,pojáviti se,адскыны
892,verschwinden::V,izgíniti,бырыны
893,sinken::V,péšati,усьыны
894,abnehmen::V,pojémati,синыны
895,zunehmen::V,véčati se,йылыны
896,zunehmen::V,množíti se,йылыны
897,steigen::V,dvígati se,лӧпкыны
898,wachsen::V,rásti,будыны
899,glänzen::V,sijáti,чиляны
900,glänzen::V,sijáti,пиштыны
901,funkeln::V,ískriti se,чилекъяны
902,lärmen::V,ropotáti,уретыны
903,lärmen::V,ropotáti,ӵашетыны
904,lärmen::V,razgrájati,уретыны
905,lärmen::V,razgrájati,ӵашетыны
906,läuten::V,zvoníti,жингыртыны
907,klingeln::V,zvončkljáti,жингыртыны
908,klirren::V,žvenketáti,жильккетыны
909,brausen::V,šuméti,лекъяськыны
910,rauschen::V,šuštéti,ӵашетыны
911,rauschen::V,šelestéti,ӵашетыны
912,klingen::V,zvenéti,кылӥськыны
913,bellen::V,lájati,утыны
914,heulen::V,zavíjati,вузыны
915,blasen::V,píhniti,пельтыны
916,pfeifen::V,pískati,шуланы
917,pfeifen::V,žvížgati,шуланы
918,schreien::V,kričáti,черекъяны
919,schreien::V,kričáti,кесяськыны
920,stöhnen::V,stókati,ӝуштыны
921,zittern::V,drgetáti,дырекъяны
922,zittern::V,drgetáti,куалекъяны
923,leben::V,živéti,улыны
924,geboren werden::V,rodíti se,вордӥськыны
925,atmen::V,díhati,шоканы
926,trinken::V,píti,юыны
927,essen::V,jésti,сиыны
928,schlucken::V,požírati,ньылыны
929,müde werden::V,péšati,жадьыны
930,müde werden::V,utrúditi se,жадьыны
931,einschlafen::V,zaspáti,умме усьыны
932,schlafen::V,spáti,кӧлыны
933,aufwachen::V,zbudíti se,сайканы
934,aufstehen::V,vstáti,султыны
935,sich erholen::V,oddahníti se,шутэтскыны
936,krank werden::V,oboléti,висьыны
937,krank sein::V,bíti bolán,висьыны
938,schmerzen::V,boléti,висьыны
939,husten::V,kášljati,кызыны
940,genesen::V,okrévati,юнматскыны
941,genesen::V,okrévati,бурмытскылыны
942,sterben::V,umréti,кулыны
943,umkommen::V,pogíniti,бырыны
944,sich bewegen::V,zganíti se,вырыны
945,sich rühren::V,premakníti se,вырӟыны
946,sich rühren::V,premakníti se,вырӟылыны
947,sich erheben::V,vstájati,султыны
948,sich erheben::V,vzdígniti se,султыны
949,sich setzen::V,sésti,пуксьыны
950,hinfallen::V,pásti dôl,усьыны
951,laufen::V,hodíti,мыныны
952,schreiten::V,stópati,вамышъяны
953,spazierengehen::V,na sprehòd íti,мыныны
954,spazierengehen::V,na sprehòd íti,ветлыны
955,eilen::V,drvéti,дыртыны
956,sich beeilen::V,hitéti,дыртыны
957,sausen::V,dírkati,туж ӝог мыныны
958,rennen::V,dírjati,бызьылыны
959,springen::V,skákati,тэтчаны
960,klettern::V,plézati,тубаны
961,schaukeln::V,kolébati,лэйканы
962,schaukeln::V,kolébati,шонаськыны
963,kriechen::V,pláziti se,нюж ветлыны
964,schwimmen::V,plávati,уяны
965,tauchen::V,potápljati se,зумылыны
966,rudern::V,vesláti,полсаны
967,fahren::V,vozíti se,ветлыны
968,fahren::V,peljáti se,ветлыны
969,fliegen::V,létati,лобаны
970,gehen::V,íti,мыныны
971,weggehen::V,odíti,кошкыны
972,abfahren::V,odpeljáti se,кошкыны
973,anhalten::V,ustáviti se,дугдыны
974,hineingehen::V,íti nóter,пырыны
975,eintreten::V,vstopíti,пырыны
976,kommen::V,príti,вуыны
977,kommen::V,príti,лыктыны
978,ankommen::V,prispéti,вуыны
979,ankommen::V,prihájati,вуыны
980,zurückkommen::V,vrníti se,берытскыны
981,bleiben::V,ostáti,кыльыны
982,warten::V,čákati,витьыны
983,erwarten::V,pričakováti,витьыны
984,erwarten::V,pričakováti,возьманы
985,suchen::V,iskáti,утчаны
986,finden::V,nájti,шедьтыны
987,versuchen::V,poskúšati,турттыны
988,vorbereiten::V,pripráviti,дасяны
989,lieben::V,ljubíti,гажаны
990,mögen::V,márati,яратыны
991,lachen::V,smejáti se,серекъяны
992,rühren::V,ganíti,сюлме йӧтыны
993,weinen::V,jókati,бӧрдыны
994,weinen::V,plákati,бӧрдыны
995,schimpfen::V,psováti,даллашыны
996,schimpfen::V,zmérjati,даллашыны
997,sich ärgern::V,jezíti se,лекъяськыны
998,sich fürchten::V,báti se,кышканы
999,sich fürchten::V,báti se,курданы
1000,fürchten::V,báti se,курданы
1001,fürchten::V,báti se,кышканы
1002,fliehen::V,bežáti,пегӟыны
1003,flüchten::V,pobégniti,пегӟыны
1004,sehen::V,vídeti,адӟыны
1005,anschauen::V,oglédati,учкыны
1006,ansehen::V,glédati,учкыны
1007,hören::V,slíšati,кылыны
1008,zuhören::V,poslúšati,кылзыны
1009,probieren::V,poskúšati,веръяны
1010,riechen::V,dúhati,зынъяны
1011,fühlen::V,čutíti,шӧдыны
1012,scheinen::V,zdéti se,адскыны
1013,zu sehen sein::V,vídeti se,адӟиськыны
1014,vernehmen::V,čúti,кылыны
1015,frieren::V,zébsti,кынмыны
1016,tun::V,délati,карыны
1017,können::V,môči,быгатыны
1018,wollen::V,hotéti,потыны
1019,anfangen::V,začéti,кутскыны
1020,beenden::V,dokončáti,быдтыны
1021,beenden::V,dokončáti,быдэстыны
1022,aufhören::V,prenéhati,дугдыны
1023,gelingen::V,uspéti,быгатыны
1024,gelingen::V,uspéti,луыны
1025,gelingen::V,posréčiti se,быгатыны
1026,gelingen::V,posréčiti se,луыны
1027,geraten::V,obnêsti se,лэсяны
1028,öffnen::V,odpréti,усьтыны
1029,schließen::V,zapréti,пытсаны
1030,stellen::V,postáviti,пуктыны
1031,setzen::V,posadíti,пуктыны
1032,legen::V,položíti,поныны
1033,berühren::V,dotíkati se,исаны
1034,verbinden::V,obvézati,герӟаны
1035,bedecken::V,pokríti,пытсаны
1036,aufhängen::V,obésiti,ошыны
1037,anzünden::V,zažgáti,ӝуатыны
1038,aufheben::V,vzdígniti,ӝутыны
1039,zurücklassen::V,zapustíti,кельтыны
1040,verlieren::V,izgubíti,ыштыны
1041,fallen lassen::V,navréči,уськытыны
1042,machen::V,naredíti,лэсьтыны
1043,machen::V,napráviti,лэсьтыны
1044,herstellen::V,izdélati,лэсьтыны
1045,bauen::V,gradíti,пуктыны
1046,reparieren::V,popráviti,тупатыны
1047,verbessern::V,izbóljšati,умоятыны
1048,ändern::V,spremeníti,воштыны
1049,graben::V,kopáti,копаны
1050,graben::V,grêbsti,копаны
1051,beugen::V,upogníti,губыртыны
1052,biegen::V,zavíjati,куасаны
1053,drehen::V,vrtéti,бергатыны
1054,wenden::V,obrníti,берыктыны
1055,umdrehen::V,zasúkati,берыктыны
1056,heben::V,dvígati,ӝутыны
1057,hochheben::V,privzdígniti,ӝутъяны
1058,ergreifen::V,zgrábiti,кутыны
1059,ergreifen::V,zgrábiti,кырмыны
1060,halten::V,držáti,возьыны
1061,drücken::V,tiščáti,зӥбыны
1062,drücken::V,tiščáti,пачкатыны
1063,schieben::V,ríniti,донганы
1064,kratzen::V,práskati,вуштыны
1065,lecken::V,lízati,нюлыны
1066,beißen::V,grísti,куртчыны
1067,abreißen::V,odtŕgati,ишкалтыны
1068,abschneiden::V,odrézati,шорыны
1069,abschneiden::V,odrézati,вандыны
1070,binden::V,vézati,керттыны
1071,stecken::V,vtakníti,мертчытыны
1072,brechen::V,lomíti,тӥяны
1073,klopfen::V,tólči,йыганы
1074,klopfen::V,tólči,шарккетыны
1075,hauen::V,séči,жугыны
1076,hauen::V,séči,тышканы
1077,kleben::V,lépiti,лякыны
1078,reiben::V,tréti,зыраны
1079,reiben::V,tréti,вуштыны
1080,reiben::V,dŕgniti,зыраны
1081,reiben::V,dŕgniti,вуштыны
1082,streichen::V,namázati,зыраны
1083,schleifen::V,brúsiti,шерыны
1084,schneiden::V,rézati,вандыны
1085,rütteln::V,strésti,зуркатыны
1086,schütteln::V,majáti,куалекъятыны
1087,schwenken::V,obrníti,шонаны
1088,schütten::V,sípati,лэзьыны
1089,füllen::V,napolníti,тырмытыны
1090,einwickeln::V,zavíti,биньыны
1091,tragen::V,nêsti,нуыны
1092,schleppen::V,vláčiti,кыскыны
1093,ziehen::V,vléči,кыскыны
1094,aufbewahren::V,shranjeváti,возьыны
1095,werfen::V,lúčati,куяны
1096,werfen::V,lúčati,лэзяны
1097,fangen::V,ujéti,кутыны
1098,packen::V,prijéti,кутыны
1099,packen::V,prijéti,кырмыны
1100,verstecken::V,skríti,ватыны
1101,teilen::V,razdelíti,люкыны
1102,schicken::V,pošíljati,ыстыны
1103,bringen::V,prinêsti,вайыны
1104,hinzufügen::V,pristáviti,ватсаны
1105,bekommen::V,dobíti,басьтыны
1106,erhalten::V,prejéti,басьтыны
1107,nehmen::V,vzéti,кутыны
1108,nehmen::V,vzéti,басьтыны
1109,wählen::V,izbírati,бырйыны
1110,auswählen::V,izbráti,бырйыны
1111,bewahren::V,ohraníti,возьыны
1112,behindern::V,ovírati,могӟытыны
1113,verderben::V,pokváriti,сӧрыны
1114,beschädigen::V,poškodováti,урод лэсьтыны
1115,zerbrechen::V,razlomíti,сӧрыны
1116,zerreißen::V,raztŕgati,кесяны
1117,zerstören::V,razrúšiti,куашкатыны
1118,verbrennen::V,sežgáti,сутыны
1119,geben::V,dáti,сётыны
1120,reichen::V,séči,сётыны
1121,reichen::V,molíti,сётыны
1122,schenken::V,podáriti,кузьманы
1123,versprechen::V,obljubíti,кыл сётыны
1124,wünschen::V,vóščiti,сӥзьыны
1125,loben::V,hváliti,ушъяны
1126,küssen::V,poljubováti,чупаны
1127,wiegen::V,zíbati,веттаны
1128,wiegen::V,zíbati,лэйкатыны
1129,zudecken::V,pokríti,шобыртыны
1130,wecken::V,zbudíti,сайкатыны
1131,zeigen::V,pokázati,возьматыны
1132,führen::V,vêsti,нуыны
1133,lehren::V,učíti,дышетыны
1134,unterrichten::V,poučeváti,дышетыны
1135,aufziehen::V,vzgojíti,будэтыны
1136,leiten::V,uprávljati,кивалтыны
1137,antreiben::V,goníti,дыртытыны
1138,lassen::V,povzročíti,-ытыны
1139,einladen::V,povábiti,ӧтьыны
1140,vereinigen::V,zdrúžiti,огазеяны
1141,besuchen::V,obiskáti,адӟыськыны
1142,treffen::V,pogodíti,пумитаны
1143,sich versammeln::V,zbráti se,люкаськыны
1144,spielen::V,igráti se,шудыны
1145,singen::V,péti,кырӟаны
1146,tanzen::V,plésati,эктыны
1147,sich trennen::V,ločíti se,люкиськыны
1148,verlassen::V,zapustíti,куштыны
1149,retten::V,réšiti,утьыны
1150,bewachen::V,strážiti,возьманы
1151,schützen::V,sčítiti,утялтыны
1152,verteidigen::V,braníti,возьманы
1153,sich schlagen::V,têpsti se,жугиськыны
1154,schießen::V,stréljati,ыбылӥськны
1155,siegen::V,zmágati,вормыны
1156,ärgern::V,jezíti,вожпоттыны
1157,ärgern::V,razbúriti,вожпоттыны
1158,schlagen::V,têpsti,жуккыны
1159,schlagen::V,udáriti,жуккыны
1160,treten::V,teptáti,лёганы
1161,stechen::V,ubôsti,бышкалтыны
1162,stoßen::V,peháti,донгыны
1163,stoßen::V,drégniti,донгыны
1164,stehlen::V,ukrásti,вораны
1165,stehlen::V,ukrásti,лушканы
1166,stehlen::V,pokrásti,вораны
1167,stehlen::V,pokrásti,лушканы
1168,stören::V,motíti,люкетыны
1169,belästigen::V,nadlegováti,акыльтыны
1170,belästigen::V,nadlegováti,вукылмыны
1171,verbergen::V,skríti,ватыны
1172,täuschen::V,slepíti,алданы
1173,betrügen::V,várati,пӧяны
1174,betrügen::V,ogoljufáti,пӧяны
1175,töten::V,ubíti,виыны
1176,wohnen::V,prebívati,улыны
1177,arbeiten::V,délati,ужаны
1178,sammeln::V,zbráti,бичаны
1179,pflücken::V,obráti,ишкыны
1180,jagen::V,lovíti,пӧйшураны
1181,fischen::V,ribáriti,чорыганы
1182,fassen::V,zajéti,кутыны
1183,hüten::V,pásti,возьманы
1184,treiben::V,pogánjati,улляны
1185,anbinden::V,privézati,думыны
1186,füttern::V,kŕmiti,сюдыны
1187,melken::V,mólsti,кыскыны
1188,hacken::V,sékati,кораны
1189,gießen::V,ulíti,киськаны
1190,reifen::V,zoréti,вуыны
1191,reifen::V,zoréti,кисьманы
1192,zubereiten::V,pripráviti,лесьтыны
1193,kochen::V,kúhati,пӧзьтыны
1194,backen::V,cvréti,пыжыны
1195,braten::V,pêči,пыжыны
1196,umrühren::V,preméšati,сураны
1197,stricken::V,plêsti,керттыны
1198,nähen::V,šívati,вурыны
1199,färben::V,bárvati,буяны
1200,reinigen::V,očístiti,сузяны
1201,waschen::V,opráti,мисьтаськыны
1202,abwischen::V,obrísati,ӵушылыны
1203,spülen::V,splakováti,гылъяны
1204,fegen::V,pométati,ӵужыны
1205,kehren::V,mésti,ӵужыны
1206,baden::V,kópati se,пыласькыны
1207,sich waschen::V,umíti se,пыласькыны
1208,ausziehen::V,izvléči,кыльыны
1209,anziehen::V,obléči,дӥсяны
1210,sich anziehen::V,obléči se,дӥсьяськыны
1211,kämmen::V,česáti,сынаны
1212,schmücken::V,okrasíti,чеберъяны
1213,sagen::V,dejáti,шуыны
1214,sagen::V,dejáti,вераны
1215,sprechen::V,govoríti,вераськыны
1216,reden::V,rêči,вераськыны
1217,sich unterhalten::V,razgovárjati se,вераськыны
1218,fragen::V,vprášati,юаны
1219,bitten::V,prosíti,курыны
1220,erzählen::V,práviti,вераны
1221,erzählen::V,práviti,мадьыны
1222,mitteilen::V,naznániti,ивортыны
1223,nennen::V,imenováti,шуыны
1224,rufen::V,klícati,ӧтьыны
1225,prahlen::V,baháti se,ушъяськыны
1226,übersetzen::V,prevêsti,берыктыны
1227,denken::V,mísliti,малпаны
1228,glauben::V,verjéti,оскыны
1229,bemerken::V,opáziti,адӟыны
1230,erkennen::V,spoznáti,тодыны
1231,begreifen::V,pôjmiti,валаны
1232,verstehen::V,razuméti,валаны
1233,lernen::V,učíti se,дышетскыны
1234,wissen::V,znáti,тодыны
1235,wissen::V,védeti,тодыны
1236,sich erinnern an::V,spómniti se,тодэ вайыны
1237,vergessen::V,pozábiti,вунэтыны
1238,messen::V,mériti,мертаны
1239,zählen::V,štéti,лыдъяны
1240,rechnen::V,račúnati,лыдъяны
1241,lesen::V,bráti,лыдӟыны
1242,lesen::V,čítati,лыдӟыны
1243,malen::V,slíkati,суреданы
1244,zeichnen::V,rísati,суреданы
1245,schreiben::V,písati,гожъяны
1246,besitzen::V,iméti,луыны
1247,kaufen::V,kupíti,басьтыны
1248,verkaufen::V,prodáti,вузаны
1249,bezahlen::V,pláčati,тырыны
1250,zahlen::V,plačeváti,тырыны
1251,beherrschen::V,obvládati,кузёяськыны
1252,ertragen::V,prenêsti,чиданы
1253,Verstand::N,,йырвизь
