,Concept_ID,ady,lbe
1232,lesen::V,еджэ́н,ккалан
1233,malen::V,шӏын,сурат дуллан
1234,zeichnen::V,шӏын,сурат дуллан
1235,schreiben::V,тхын,чичин
1236,schreiben::V,тхын,чичлан
1237,besitzen::V,иӏэн,дуну икӏан
1238,besitzen::V,иӏэн,дуну дикӏан
1239,besitzen::V,иӏэн,заллуну икӏан
1240,kaufen::V,щэфы́н,машан ласун
1241,verkaufen::V,щэн,баххан
1242,bezahlen::V,птын,арцу дулун
1243,bezahlen::V,птын,багьа булун
1244,bezahlen::V,лъыптын,арцу дулун
1245,bezahlen::V,лъыптын,багьа булун
1246,bezahlen::V,птыжьы́н,арцу дулун
1247,bezahlen::V,птыжьы́н,багьа булун
1248,zahlen::V,птын,арцу дулун
1249,zahlen::V,птын,багьа булун
1250,zahlen::V,лъыптын,арцу дулун
1251,zahlen::V,лъыптын,багьа булун
1252,beherrschen::V,иунаеу иӏэн,дуну икӏан
1253,beherrschen::V,иунаеу иӏэн,заллуну икӏан
1254,ertragen::V,щэчы́н,бухӏан
1255,Schnurrbart::N,,ссирссилтту
1256,Nabel::N,,цӏумуккутӏ
1257,Wetter::N,,гьава
1258,Frost::N,,дяркъу
1259,Frost::N,,замгьар
1260,Raureif::N,,сил
1261,Raureif::N,,бурса
1262,Adler::N,,барзу
1263,Schwan::N,,урттил къаз
1264,Ton::N,,чӏу
1265,Sache::N,,зат
1266,Schlitten::N,,чана
1267,Schlitten::N,,санкка
1268,Last::N,,гьиву
1269,Bündel::N,,гьи
1270,Bündel::N,,къар
1271,Arzt::N,,хӏакин
1272,lebendig::A,,уттавасса
1273,zuerst::ADV,,бакӏрай
1274,zuerst::ADV,,цӏу бутӏуй
1275,manchmal::ADV,,ваксса-таксса
1276,niemals::ADV,,тачӏав
1277,hier::ADV,,шикку
1278,hierhin::ADV,,шиккун
1279,von hier::ADV,,шичча
1280,sinken::V,,чахь учин
1281,fliehen::V,,ака бан
1282,flüchten::V,,лихъан
1283,aufheben::V,,гьаз бан
1284,beugen::V,,лахӏан бан
1285,beugen::V,,кьус бикӏан
1286,umdrehen::V,,кӏура баен бан
1287,bekommen::V,,ласун
1288,erhalten::V,,ласун
