,Concept_ID,hi,hi
719,Stimme::N,स्वर,आवाज़
720,Stimme::N,आवाज़,स्वर
721,Stimme::N,आवाज़,आवाज़
722,Wort::N,शब्द,शब्द
723,Wort::N,शब्द,लफ़्ज़
724,Wort::N,लफ़्ज़,शब्द
725,Wort::N,लफ़्ज़,लफ़्ज़
726,Zeichen::N,निशान,निशान
727,Ruf::N,पुकार,पुकार
728,Ruf::N,पुकार,आह्वान
729,Ruf::N,आह्वान,पुकार
730,Ruf::N,आह्वान,आह्वान
731,Lärm::N,शोर,शोर
732,Lärm::N,शोर,हुल्लड़
733,Lärm::N,हुल्लड़,शोर
734,Lärm::N,हुल्लड़,हुल्लड़
735,Laut::N,स्वर,स्वर
736,Laut::N,स्वर,ध्वनि
737,Laut::N,ध्वनि,स्वर
738,Laut::N,ध्वनि,ध्वनि
739,Ton::N,सुर,सुर
740,Ton::N,सुर,स्वर
741,Ton::N,स्वर,सुर
742,Ton::N,स्वर,स्वर
743,Lied::N,गीत,गीत
744,Ruhe::N,आराम,आराम
745,Ruhe::N,आराम,ख़ामोशी
746,Ruhe::N,ख़ामोशी,आराम
747,Ruhe::N,ख़ामोशी,ख़ामोशी
748,Leute::N,लोग,लोग
749,Volk::N,क़ौम,क़ौम
750,Volk::N,क़ौम,प्रजा
751,Volk::N,प्रजा,क़ौम
752,Volk::N,प्रजा,प्रजा
753,Arbeit::N,काम,काम
754,Gast::N,अतिथि,अतिथि
755,Gast::N,अतिथि,मेहमान
756,Gast::N,मेहमान,अतिथि
757,Gast::N,मेहमान,मेहमान
758,Geschenk::N,उपहार,उपहार
759,Geschenk::N,उपहार,तोहफ़ा
760,Geschenk::N,तोहफ़ा,उपहार
761,Geschenk::N,तोहफ़ा,तोहफ़ा
762,Spiel::N,खेल,खेल
763,Spiel::N,खेल,क्रीड़ा
764,Spiel::N,क्रीड़ा,खेल
765,Spiel::N,क्रीड़ा,क्रीड़ा
766,Gesellschaft::N,साथ,साथ
767,Hilfe::N,मदद,मदद
768,Hilfe::N,मदद,सहायता
769,Hilfe::N,सहायता,मदद
770,Hilfe::N,सहायता,सहायता
771,Freund::N,मित्र,मित्र
772,Kamerad::N,साथी,साथी
773,Kamerad::N,साथी,कामरेड
774,Kamerad::N,कामरेड,साथी
775,Kamerad::N,कामरेड,कामरेड
776,Angelegenheit::N,बात,बात
777,Angelegenheit::N,बात,मामला
778,Angelegenheit::N,मामला,बात
779,Angelegenheit::N,मामला,मामला
780,Anzahl::N,तादाद,तादाद
781,Anzahl::N,तादाद,संख्या
782,Anzahl::N,संख्या,तादाद
783,Anzahl::N,संख्या,संख्या
784,Art::N,तरह,तरह
785,Art::N,तरह,क़िस्म
786,Art::N,क़िस्म,तरह
787,Art::N,क़िस्म,क़िस्म
788,Stück::N,फाँक,फाँक
789,Stück::N,फाँक,टुकड़ा
790,Stück::N,टुकड़ा,फाँक
791,Stück::N,टुकड़ा,टुकड़ा
792,Teil::N,भाग,भाग
793,Teil::N,भाग,हिस्सा
794,Teil::N,हिस्सा,भाग
795,Teil::N,हिस्सा,हिस्सा
796,Hälfte::N,अर्धभाग,अर्धभाग
797,Kreis::N,चक्कर,चक्कर
798,Kreuz::N,सलीब,सलीब
799,Kreuz::N,सलीब,क्रूस
800,Kreuz::N,क्रूस,सलीब
801,Kreuz::N,क्रूस,क्रूस
802,Linie::N,लाइन,लाइन
803,Strich::N,लकीर,लकीर
804,Abstand::N,अंतर,अंतर
805,Abstand::N,अंतर,फ़ासला
806,Abstand::N,फ़ासला,अंतर
807,Abstand::N,फ़ासला,फ़ासला
808,Entfernung::N,दूरी,दूरी
809,Entfernung::N,दूरी,फ़ासला
810,Entfernung::N,फ़ासला,दूरी
811,Entfernung::N,फ़ासला,फ़ासला
812,Gegend::N,इलाक़ा,इलाक़ा
813,Platz::N,जगह,जगह
814,Platz::N,जगह,स्थान
815,Platz::N,स्थान,जगह
816,Platz::N,स्थान,स्थान
817,Ort::N,स्थल,स्थल
818,Ort::N,स्थल,स्थान
819,Ort::N,स्थान,स्थल
820,Ort::N,स्थान,स्थान
821,Seite::N,ओर,ओर
822,Seite::N,ओर,तरफ़
823,Seite::N,तरफ़,ओर
824,Seite::N,तरफ़,तरफ़
825,Mitte::N,बीच,बीच
826,Mitte::N,बीच,मध्य
827,Mitte::N,मध्य,बीच
828,Mitte::N,मध्य,मध्य
829,Gegenstand::N,चीज़,चीज़
830,Gegenstand::N,चीज़,पदार्थ
831,Gegenstand::N,पदार्थ,चीज़
832,Gegenstand::N,पदार्थ,पदार्थ
833,Sache::N,चीज़,चीज़
834,Sache::N,चीज़,वस्तु
835,Sache::N,वस्तु,चीज़
836,Sache::N,वस्तु,वस्तु
837,Rand::N,छोर,छोर
838,Rand::N,छोर,उपांत
839,Rand::N,उपांत,छोर
840,Rand::N,उपांत,उपांत
841,Kante::N,कोर,कोर
842,Kante::N,कोर,किनारा
843,Kante::N,किनारा,कोर
844,Kante::N,किनारा,किनारा
845,Ecke::N,कोना,कोना
846,Ecke::N,कोना,नुक्कड़
847,Ecke::N,नुक्कड़,कोना
848,Ecke::N,नुक्कड़,नुक्कड़
849,Spitze::N,नोक,नोक
850,Ende::N,छोर,छोर
851,Ende::N,छोर,सिरा
852,Ende::N,सिरा,छोर
853,Ende::N,सिरा,सिरा
854,Loch::N,छेद,छेद
855,Loch::N,छेद,सूराख़
856,Loch::N,सूराख़,छेद
857,Loch::N,सूराख़,सूराख़
858,Winkel::N,कोण,कोण
859,Winkel::N,कोण,कोना
860,Winkel::N,कोना,कोण
861,Winkel::N,कोना,कोना
862,Muster::N,नमूना,नमूना
863,Muster::N,नमूना,डिज़ाइन
864,Muster::N,डिज़ाइन,नमूना
865,Muster::N,डिज़ाइन,डिज़ाइन
866,Größe::N,परिमाण,परिमाण
867,Größe::N,परिमाण,विस्तार
868,Größe::N,विस्तार,परिमाण
869,Größe::N,विस्तार,विस्तार
870,Länge::N,लंबाई,लंबाई
871,Höhe::N,ऊँचाई,ऊँचाई
872,Höhe::N,ऊँचाई,उच्चता
873,Höhe::N,उच्चता,ऊँचाई
874,Höhe::N,उच्चता,उच्चता
875,Gewicht::N,भार,भार
876,Gewicht::N,भार,वज़न
877,Gewicht::N,वज़न,भार
878,Gewicht::N,वज़न,वज़न
879,Menge::N,मात्रा,मात्रा
880,Haufen::N,ढेर,ढेर
881,Haufen::N,ढेर,अंबार
882,Haufen::N,अंबार,ढेर
883,Haufen::N,अंबार,अंबार
884,Reihe::N,क़तार,क़तार
885,Reihe::N,क़तार,पंक्ति
886,Reihe::N,पंक्ति,क़तार
887,Reihe::N,पंक्ति,पंक्ति
888,Boot::N,नाव,नाव
889,Boot::N,नाव,नौका
890,Boot::N,नौका,नाव
891,Boot::N,नौका,नौका
892,Ruder::N,चप्पू,चप्पू
893,Schlitten::N,बर्फ़-गाड़ी,बर्फ़-गाड़ी
894,Ski::N,स्की,स्की
895,Lagerfeuer::N,अलाव,अलाव
896,Lagerfeuer::N,अलाव,कैंप-फ़ायर
897,Lagerfeuer::N,कैंप-फ़ायर,अलाव
898,Lagerfeuer::N,कैंप-फ़ायर,कैंप-फ़ायर
899,Last::N,भार,भार
900,Gang::N,चाल,चाल
901,Schritt::N,डग,डग
902,Schritt::N,डग,क़दम
903,Schritt::N,क़दम,डग
904,Schritt::N,क़दम,क़दम
905,Norden::N,उत्तर,उत्तर
906,Süden::N,दक्खिन,दक्खिन
907,Westen::N,पश्चिम,पश्चिम
908,Osten::N,पूरब,पूरब
909,Holz::N,काठ,काठ
910,Holz::N,काठ,काष्ठ
911,Holz::N,काष्ठ,काठ
912,Holz::N,काष्ठ,काष्ठ
913,Brett::N,पटरा,पटरा
914,Brett::N,पटरा,तख़्ता
915,Brett::N,तख़्ता,पटरा
916,Brett::N,तख़्ता,तख़्ता
917,Platte::N,फलक,फलक
918,Platte::N,फलक,तख़्ता
919,Platte::N,तख़्ता,फलक
920,Platte::N,तख़्ता,तख़्ता
921,Stütze::N,टेक,टेक
922,Stütze::N,टेक,थूनी
923,Stütze::N,थूनी,टेक
924,Stütze::N,थूनी,थूनी
925,Stange::N,छड़,छड़
926,Stange::N,छड़,बाँस
927,Stange::N,बाँस,छड़
928,Stange::N,बाँस,बाँस
929,Stock::N,लाठी,लाठी
930,Stab::N,लग्गा,लग्गा
931,Rohr::N,नल,नल
932,Haus::N,घर,घर
933,Haus::N,घर,मकान
934,Haus::N,मकान,घर
935,Haus::N,मकान,मकान
936,Heim::N,घर,घर
937,Heim::N,घर,गृह
938,Heim::N,गृह,घर
939,Heim::N,गृह,गृह
940,Ofen::N,चूल्हा,चूल्हा
941,Fußboden::N,फ़र्श,फ़र्श
942,Tisch::N,मेज़,मेज़
943,Stuhl::N,कुरसी,कुरसी
944,Wiege::N,पालना,पालना
945,Wiege::N,पालना,हिंडोला
946,Wiege::N,हिंडोला,पालना
947,Wiege::N,हिंडोला,हिंडोला
948,Bett::N,खाट,खाट
949,Bett::N,खाट,पलंग
950,Bett::N,पलंग,खाट
951,Bett::N,पलंग,पलंग
952,Regal::N,शेल्फ़,शेल्फ़
953,Kiste::N,पेटी,पेटी
954,Kiste::N,पेटी,डिब्बा
955,Kiste::N,डिब्बा,पेटी
956,Kiste::N,डिब्बा,डिब्बा
957,Fenster::N,खिड़की,खिड़की
958,Tür::N,द्वार,द्वार
959,Tür::N,द्वार,दरवाज़ा
960,Tür::N,दरवाज़ा,द्वार
961,Tür::N,दरवाज़ा,दरवाज़ा
962,Tor::N,फाटक,फाटक
963,Zaun::N,बाड़ा,बाड़ा
964,Dach::N,छत,छत
965,Dach::N,छत,छप्पर
966,Dach::N,छप्पर,छत
967,Dach::N,छप्पर,छप्पर
968,Leiter::N,सीढ़ी,सीढ़ी
969,Besen::N,झाड़ू,झाड़ू
970,Besen::N,झाड़ू,बुहारी
971,Besen::N,बुहारी,झाड़ू
972,Besen::N,बुहारी,बुहारी
973,Spaten::N,कुदाल,कुदाल
974,Schaufel::N,बेलचा,बेलचा
975,Schaufel::N,बेलचा,फावड़ा
976,Schaufel::N,फावड़ा,बेलचा
977,Schaufel::N,फावड़ा,फावड़ा
978,Gabel::N,काँटा,काँटा
979,Löffel::N,चम्मच,चम्मच
980,Messer::N,छुरा,छुरा
981,Messer::N,छुरा,चाक़ू
982,Messer::N,चाक़ू,छुरा
983,Messer::N,चाक़ू,चाक़ू
984,Nagel::N,कील,कील
985,Nagel::N,कील,मेख़
986,Nagel::N,मेख़,कील
987,Nagel::N,मेख़,मेख़
988,Netz::N,जाल,जाल
989,Haken::N,अंकुश,अंकुश
990,Griff::N,मूठ,मूठ
991,Griff::N,मूठ,हत्था
992,Griff::N,हत्था,मूठ
993,Griff::N,हत्था,हत्था
994,Schloss::N,ताला,ताला
995,Bild::N,चित्र,चित्र
996,Figur::N,मूर्ति,मूर्ति
997,Puppe::N,पुतली,पुतली
998,Puppe::N,पुतली,गुड़िया
999,Puppe::N,गुड़िया,पुतली
1000,Puppe::N,गुड़िया,गुड़िया
1001,Beutel::N,झोला,झोला
1002,Bündel::N,पुलिंदा,पुलिंदा
1003,Tasche::N,बेग,बेग
1004,Tasche::N,बेग,बस्ता
1005,Tasche::N,बस्ता,बेग
1006,Tasche::N,बस्ता,बस्ता
1007,Eimer::N,बाल्टी,बाल्टी
1008,Deckel::N,ढक्कन,ढक्कन
1009,Geschirr::N,बरतन-भाँड़े,बरतन-भाँड़े
1010,Sack::N,बोरा,बोरा
1011,Tasse::N,प्याला,प्याला
1012,Topf::N,देग़चा,देग़चा
1013,Kessel::N,देग़,देग़
1014,Kessel::N,देग़,बटलोई
1015,Kessel::N,बटलोई,देग़
1016,Kessel::N,बटलोई,बटलोई
1017,Essen::N,खाना,खाना
1018,Nahrung::N,भोजन,भोजन
1019,Speise::N,खाना,खाना
1020,Speise::N,खाना,व्यंजन
1021,Speise::N,व्यंजन,खाना
1022,Speise::N,व्यंजन,व्यंजन
1023,Fleisch::N,मांस,मांस
1024,Fleisch::N,मांस,गोश्त
1025,Fleisch::N,गोश्त,मांस
1026,Fleisch::N,गोश्त,गोश्त
1027,Getreide::N,अनाज,अनाज
1028,Brei::N,भरता,भरता
1029,Brei::N,भरता,दलिया
1030,Brei::N,दलिया,भरता
1031,Brei::N,दलिया,दलिया
1032,Brot::N,रोटी,रोटी
1033,Scheibe::N,कतला,कतला
1034,Fett::N,वसा,वसा
1035,Fett::N,वसा,चरबी
1036,Fett::N,चरबी,वसा
1037,Fett::N,चरबी,चरबी
1038,Butter::N,मक्खन,मक्खन
1039,Öl::N,तेल,तेल
1040,Salz::N,नमक,नमक
1041,Suppe::N,सूप,सूप
1042,Suppe::N,सूप,शोरबा
1043,Suppe::N,शोरबा,सूप
1044,Suppe::N,शोरबा,शोरबा
1045,Honig::N,शहद,शहद
1046,Milch::N,दूध,दूध
1047,Tee::N,चाय,चाय
1048,Leder::N,चमड़ा,चमड़ा
1049,Wolle::N,ऊन,ऊन
1050,Stoff::N,कपड़ा,कपड़ा
1051,Nadel::N,सूई,सूई
1052,Faden::N,डोरा,डोरा
1053,Knopf::N,बटन,बटन
1054,Knopf::N,बटन,घुंडी
1055,Knopf::N,घुंडी,बटन
1056,Knopf::N,घुंडी,घुंडी
1057,Knoten::N,गाँठ,गाँठ
1058,Knoten::N,गाँठ,गुत्थी
1059,Knoten::N,गुत्थी,गाँठ
1060,Knoten::N,गुत्थी,गुत्थी
1061,Farbe::N,रंग,रंग
1062,Farbe::N,रंग,वर्ण
1063,Farbe::N,वर्ण,रंग
1064,Farbe::N,वर्ण,वर्ण
1065,Kleidung::N,पहनावा,पहनावा
1066,Hemd::N,कुरता,कुरता
1067,Hemd::N,कुरता,क़मीज़
1068,Hemd::N,क़मीज़,कुरता
1069,Hemd::N,क़मीज़,क़मीज़
1070,Kragen::N,गरदनी,गरदनी
1071,Kragen::N,गरदनी,गरेबान
1072,Kragen::N,गरेबान,गरदनी
1073,Kragen::N,गरेबान,गरेबान
1074,Ärmel::N,आस्तीन,आस्तीन
1075,Hose::N,पैंट,पैंट
1076,Hose::N,पैंट,पतलून
1077,Hose::N,पतलून,पैंट
1078,Hose::N,पतलून,पतलून
1079,Gürtel::N,पेटी,पेटी
1080,Gürtel::N,पेटी,मेखला
1081,Gürtel::N,मेखला,पेटी
1082,Gürtel::N,मेखला,मेखला
1083,Mütze::N,टोपी,टोपी
1084,Schuh::N,जूता,जूता
1085,Stiefel::N,बूट,बूट
1086,Ring::N,अँगूठी,अँगूठी
1087,Band::N,पट्टी,पट्टी
1088,Kamm::N,कंघी,कंघी
1089,Spiegel::N,आईना,आईना
1090,Spiegel::N,आईना,दर्पण
1091,Spiegel::N,दर्पण,आईना
1092,Spiegel::N,दर्पण,दर्पण
1093,Riemen::N,तसमा,तसमा
1094,Riemen::N,तसमा,पट्टा
1095,Riemen::N,पट्टा,तसमा
1096,Riemen::N,पट्टा,पट्टा
1097,Schnur::N,डोरी,डोरी
1098,Schnur::N,डोरी,सुतली
1099,Schnur::N,सुतली,डोरी
1100,Schnur::N,सुतली,सुतली
1101,Leine::N,रस्सी,रस्सी
1102,Decke::N,रज़ाई,रज़ाई
1103,Kissen::N,तकिया,तकिया
1104,Kissen::N,तकिया,गाद्दा
1105,Kissen::N,गाद्दा,तकिया
1106,Kissen::N,गाद्दा,गाद्दा
1107,Tuch::N,रूमाल,रूमाल
1108,Tuch::N,रूमाल,वस्त्र
1109,Tuch::N,वस्त्र,रूमाल
1110,Tuch::N,वस्त्र,वस्त्र
1111,Handtuch::N,अँगोछा,अँगोछा
1112,Kraft::N,ज़ोर,ज़ोर
1113,Kraft::N,ज़ोर,शक्ति
1114,Kraft::N,शक्ति,ज़ोर
1115,Kraft::N,शक्ति,शक्ति
1116,Stärke::N,बल,बल
1117,Stärke::N,बल,ताक़त
1118,Stärke::N,ताक़त,बल
1119,Stärke::N,ताक़त,ताक़त
1120,Gesundheit::N,स्वास्थ्य,स्वास्थ्य
1121,Gesundheit::N,स्वास्थ्य,तंदुरुस्ती
1122,Gesundheit::N,तंदुरुस्ती,स्वास्थ्य
1123,Gesundheit::N,तंदुरुस्ती,तंदुरुस्ती
1124,Krankheit::N,रोग,रोग
1125,Krankheit::N,रोग,बीमारी
1126,Krankheit::N,बीमारी,रोग
1127,Krankheit::N,बीमारी,बीमारी
1128,Schmerz::N,दर्द,दर्द
1129,Schmerz::N,दर्द,पीड़ा
1130,Schmerz::N,पीड़ा,दर्द
1131,Schmerz::N,पीड़ा,पीड़ा
1132,Wunde::N,घाव,घाव
1133,Wunde::N,घाव,ज़ख़्म
1134,Wunde::N,ज़ख़्म,घाव
1135,Wunde::N,ज़ख़्म,ज़ख़्म
1136,Fieber::N,ज्वर,ज्वर
1137,Fieber::N,ज्वर,बुख़ार
1138,Fieber::N,बुख़ार,ज्वर
1139,Fieber::N,बुख़ार,बुख़ार
1140,Arznei::N,दवा,दवा
1141,Arznei::N,दवा,औषाधि
1142,Arznei::N,औषाधि,दवा
1143,Arznei::N,औषाधि,औषाधि
1144,Brücke::N,पुल,पुल
1145,Brücke::N,पुल,सेतु
1146,Brücke::N,सेतु,पुल
1147,Brücke::N,सेतु,सेतु
1148,Brunnen::N,कुआँ,कुआँ
1149,Weide::N,चरागाह,चरागाह
1150,Pfad::N,पथ,पथ
1151,Pfad::N,पथ,पगडंडी
1152,Pfad::N,पगडंडी,पथ
1153,Pfad::N,पगडंडी,पगडंडी
1154,Weg::N,मार्ग,मार्ग
1155,Straße::N,राह,राह
1156,Straße::N,राह,रास्ता
1157,Straße::N,रास्ता,राह
1158,Straße::N,रास्ता,रास्ता
1159,Dorf::N,गाँव,गाँव
1160,Dorf::N,गाँव,ग्राम
1161,Dorf::N,ग्राम,गाँव
1162,Dorf::N,ग्राम,ग्राम
1163,Stadt::N,शहर,शहर
1164,Brief::N,ख़त,ख़त
1165,Brief::N,ख़त,पत्र
1166,Brief::N,ख़त,चिट्ठी
1167,Brief::N,पत्र,ख़त
1168,Brief::N,पत्र,पत्र
1169,Brief::N,पत्र,चिट्ठी
1170,Brief::N,चिट्ठी,ख़त
1171,Brief::N,चिट्ठी,पत्र
1172,Brief::N,चिट्ठी,चिट्ठी
1173,Buch::N,किताब,किताब
1174,Buch::N,किताब,पुस्तक
1175,Buch::N,पुस्तक,किताब
1176,Buch::N,पुस्तक,पुस्तक
1177,Buchstabe::N,अक्षर,अक्षर
1178,Zeitung::N,अख़बार,अख़बार
1179,Zeitung::N,अख़बार,समाचार-पत्र
1180,Zeitung::N,समाचार-पत्र,अख़बार
1181,Zeitung::N,समाचार-पत्र,समाचार-पत्र
1182,Leben::N,जीवन,जीवन
1183,Leben::N,जीवन,ज़िंदगी
1184,Leben::N,ज़िंदगी,जीवन
1185,Leben::N,ज़िंदगी,ज़िंदगी
1186,Tod::N,मौत,मौत
1187,Tod::N,मौत,मृत्यु
1188,Tod::N,मृत्यु,मौत
1189,Tod::N,मृत्यु,मृत्यु
1190,Grab::N,क़ब्र,क़ब्र
1191,Kirche::N,चर्च,चर्च
1192,Kirche::N,चर्च,गिरजा
1193,Kirche::N,गिरजा,चर्च
1194,Kirche::N,गिरजा,गिरजा
1195,Sünde::N,पाप,पाप
1196,Sünde::N,पाप,गुनाह
1197,Sünde::N,गुनाह,पाप
1198,Sünde::N,गुनाह,गुनाह
1199,Gott::N,देव,देव
1200,Gott::N,देव,ईश्वर
1201,Gott::N,ईश्वर,देव
1202,Gott::N,ईश्वर,ईश्वर
1203,Arbeiter::N,मज़दूर,मज़दूर
1204,Chef::N,अध्यक्ष,अध्यक्ष
1205,Meister::N,शिल्पज्ञ,शिल्पज्ञ
1206,Arzt::N,वैद्य,वैद्य
1207,Arzt::N,वैद्य,डॉक्टर
1208,Arzt::N,वैद्य,चिकित्सक
1209,Arzt::N,डॉक्टर,वैद्य
1210,Arzt::N,डॉक्टर,डॉक्टर
1211,Arzt::N,डॉक्टर,चिकित्सक
1212,Arzt::N,चिकित्सक,वैद्य
1213,Arzt::N,चिकित्सक,डॉक्टर
1214,Arzt::N,चिकित्सक,चिकित्सक
1215,Lehrer::N,शिक्षक,शिक्षक
1216,Lehrer::N,शिक्षक,अध्यापक
1217,Lehrer::N,अध्यापक,शिक्षक
1218,Lehrer::N,अध्यापक,अध्यापक
1219,Geld::N,धन,धन
1220,Geld::N,धन,पैसा
1221,Geld::N,पैसा,धन
1222,Geld::N,पैसा,पैसा
1223,Geschäft::N,सौदा,सौदा
1224,Geschäft::N,सौदा,व्यापार
1225,Geschäft::N,व्यापार,सौदा
1226,Geschäft::N,व्यापार,व्यापार
1227,Laden::N,दुकान,दुकान
1228,Preis::N,दाम,दाम
1229,Preis::N,दाम,मूल्य
1230,Preis::N,मूल्य,दाम
1231,Preis::N,मूल्य,मूल्य
1232,Ware::N,माल,माल
1233,Ware::N,माल,पण्य
1234,Ware::N,पण्य,माल
1235,Ware::N,पण्य,पण्य
1236,Nutzen::N,लाभ,लाभ
1237,Nutzen::N,लाभ,फ़ायदा
1238,Nutzen::N,फ़ायदा,लाभ
1239,Nutzen::N,फ़ायदा,फ़ायदा
1240,Reichtum::N,धन,धन
1241,Reichtum::N,धन,दौलत
1242,Reichtum::N,दौलत,धन
1243,Reichtum::N,दौलत,दौलत
1244,Welt::N,विश्व,विश्व
1245,Welt::N,विश्व,दुनिया
1246,Welt::N,दुनिया,विश्व
1247,Welt::N,दुनिया,दुनिया
1248,Land::N,देश,देश
1249,Land::N,देश,मुल्क
1250,Land::N,मुल्क,देश
1251,Land::N,मुल्क,मुल्क
1252,Staat::N,राज्य,राज्य
1253,Staat::N,राज्य,राष्ट्र
1254,Staat::N,राष्ट्र,राज्य
1255,Staat::N,राष्ट्र,राष्ट्र
1256,König::N,राजा,राजा
1257,König::N,राजा,बादशाह
1258,König::N,बादशाह,राजा
1259,König::N,बादशाह,बादशाह
1260,Macht::N,शासन,शासन
1261,Macht::N,शासन,सत्ता
1262,Macht::N,सत्ता,शासन
1263,Macht::N,सत्ता,सत्ता
1264,Grenze::N,सरहद,सरहद
1265,Krieg::N,जंग,जंग
1266,Krieg::N,जंग,युद्ध
1267,Krieg::N,युद्ध,जंग
1268,Krieg::N,युद्ध,युद्ध
1269,Feind::N,शत्रु,शत्रु
1270,Feind::N,शत्रु,दुश्मन
1271,Feind::N,दुश्मन,शत्रु
1272,Feind::N,दुश्मन,दुश्मन
1273,Gewalt::N,हिंसा,हिंसा
1274,Kampf::N,लड़ाई,लड़ाई
1275,Kampf::N,लड़ाई,संघर्ष
1276,Kampf::N,संघर्ष,लड़ाई
1277,Kampf::N,संघर्ष,संघर्ष
1278,Bogen[Waffe]::N,कमान,कमान
1279,Pfeil::N,बान,बान
1280,Gewehr::N,बंदूक़,बंदूक़
1281,Fehler::N,भूल,भूल
1282,Fehler::N,भूल,ग़लती
1283,Fehler::N,ग़लती,भूल
1284,Fehler::N,ग़लती,ग़लती
1285,Lüge::N,झूठ,झूठ
1286,Lüge::N,झूठ,असत्य
1287,Lüge::N,असत्य,झूठ
1288,Lüge::N,असत्य,असत्य
1289,Schaden::N,हानि,हानि
1290,Schaden::N,हानि,नुक़सान
1291,Schaden::N,नुक़सान,हानि
1292,Schaden::N,नुक़सान,नुक़सान
1293,Unglück::N,मुसीबत,मुसीबत
1294,Unglück::N,मुसीबत,विपात्ति
1295,Unglück::N,विपात्ति,मुसीबत
1296,Unglück::N,विपात्ति,विपात्ति
1297,Schuld::N,दोष,दोष
1298,Schuld::N,दोष,क़सूर
1299,Schuld::N,क़सूर,दोष
1300,Schuld::N,क़सूर,क़सूर
1301,Alter::N,आयु,आयु
1302,Alter::N,आयु,उम्र
1303,Alter::N,उम्र,आयु
1304,Alter::N,उम्र,उम्र
1305,Schluss::N,अंत,अंत
1306,Schluss::N,अंत,समाप्ति
1307,Schluss::N,समाप्ति,अंत
1308,Schluss::N,समाप्ति,समाप्ति
1309,Zeit::N,काल,काल
1310,Zeit::N,काल,वक़्त
1311,Zeit::N,वक़्त,काल
1312,Zeit::N,वक़्त,वक़्त
1313,Tag::N,दिन,दिन
1314,Tag::N,दिन,रोज़
1315,Tag::N,रोज़,दिन
1316,Tag::N,रोज़,रोज़
1317,Morgen::N,सुबह,सुबह
1318,Mittag::N,दोपहर,दोपहर
1319,Mittag::N,दोपहर,मध्याह्न
1320,Mittag::N,मध्याह्न,दोपहर
1321,Mittag::N,मध्याह्न,मध्याह्न
1322,Abend::N,शाम,शाम
1323,Abend::N,शाम,संध्या
1324,Abend::N,संध्या,शाम
1325,Abend::N,संध्या,संध्या
1326,Nacht::N,रात,रात
1327,Nacht::N,रात,रात्रि
1328,Nacht::N,रात्रि,रात
1329,Nacht::N,रात्रि,रात्रि
1330,Woche::N,हफ़्ता,हफ़्ता
1331,Monat::N,मास,मास
1332,Monat::N,मास,महीना
1333,Monat::N,महीना,मास
1334,Monat::N,महीना,महीना
1335,Jahr::N,बरस,बरस
1336,Jahr::N,बरस,वर्ष
1337,Jahr::N,वर्ष,बरस
1338,Jahr::N,वर्ष,वर्ष
1339,Frühling::N,वसंत,वसंत
1340,Sommer::N,गरमी,गरमी
1341,Sommer::N,गरमी,ग्रीष्म
1342,Sommer::N,ग्रीष्म,गरमी
1343,Sommer::N,ग्रीष्म,ग्रीष्म
1344,Herbst::N,शरत्,शरत्
1345,Herbst::N,शरत्,पतझड़
1346,Herbst::N,पतझड़,शरत्
1347,Herbst::N,पतझड़,पतझड़
1348,Winter::N,जाड़ा,जाड़ा
1349,Winter::N,जाड़ा,सर्दियाँ
1350,Winter::N,सर्दियाँ,जाड़ा
1351,Winter::N,सर्दियाँ,सर्दियाँ
1352,Januar::N,जनवरी,जनवरी
1353,Februar::N,फ़रवरी,फ़रवरी
1354,März::N,मार्च,मार्च
1355,April::N,अप्रैल,अप्रैल
1356,Mai::N,मई,मई
1357,Juni::N,जून,जून
1358,Juli::N,जुलाई,जुलाई
1359,August::N,अगस्त,अगस्त
1360,September::N,सितंबर,सितंबर
1361,Oktober::N,अक्तूबर,अक्तूबर
1362,November::N,नवंबर,नवंबर
1363,Dezember::N,दिसंबर,दिसंबर
1364,Montag::N,पीर,पीर
1365,Montag::N,पीर,सोमवार
1366,Montag::N,सोमवार,पीर
1367,Montag::N,सोमवार,सोमवार
1368,Dienstag::N,मंगलवार,मंगलवार
1369,Mittwoch::N,बुधवार,बुधवार
1370,Donnerstag::N,गुरुवार,गुरुवार
1371,Donnerstag::N,गुरुवार,बृहस्पतिवार
1372,Donnerstag::N,बृहस्पतिवार,गुरुवार
1373,Donnerstag::N,बृहस्पतिवार,बृहस्पतिवार
1374,Freitag::N,शुक्रवार,शुक्रवार
1375,Samstag::N,सनीचर,सनीचर
1376,Samstag::N,सनीचर,शनिवार
1377,Samstag::N,शनिवार,सनीचर
1378,Samstag::N,शनिवार,शनिवार
1379,Sonntag::N,इतवार,इतवार
1380,Sonntag::N,इतवार,रविवार
1381,Sonntag::N,रविवार,इतवार
1382,Sonntag::N,रविवार,रविवार
1383,groß::A,बड़ा,बड़ा
1384,klein::A,कम,कम
1385,klein::A,कम,छोटा
1386,klein::A,छोटा,कम
1387,klein::A,छोटा,छोटा
1388,lang::A,लंबा,लंबा
1389,lang::A,लंबा,दीर्घ
1390,lang::A,दीर्घ,लंबा
1391,lang::A,दीर्घ,दीर्घ
1392,kurz::A,लधु,लधु
1393,kurz::A,लधु,छोटा
1394,kurz::A,छोटा,लधु
1395,kurz::A,छोटा,छोटा
1396,breit::A,चौड़ा,चौड़ा
1397,schmal::A,तंग,तंग
1398,schmal::A,तंग,सँकरा
1399,schmal::A,सँकरा,तंग
1400,schmal::A,सँकरा,सँकरा
1401,dicht::A,सघन,सघन
1402,dick[Gegenstand]::A,मोटा,मोटा
