,Concept_ID,tr,udm
807,nah::A,bitişik,матысь
808,fern::A,uzak,кыдёкысь
809,linker::A,sol,паллян
810,rechter::A,sağ,бур
811,rechter::A,sağ,бурпал
812,anderer::A,diğer,мукет
813,erster::A,ilk,нырысетӥез
814,erster::A,birinci,нырысетӥез
815,zweiter::A,ikinci,кыктэтӥез
816,dritter::A,üçüncü,кунньметӥез
817,letzter::A,son,берло
818,letzter::A,son,берпум
819,letzter::A,sonuncu,берло
820,letzter::A,sonuncu,берпум
821,allein::ADV,yalnız,огназ
822,allein::ADV,tek başına,огназ
823,auf einmal::ADV,birden,огдыре
824,zusammen::ADV,beraber,ӵош
825,zusammen::ADV,beraber,валче
826,zusammen::ADV,birlikte,ӵош
827,zusammen::ADV,birlikte,валче
828,lange::ADV,çok,кема
829,lange::ADV,uzun,кема
830,plötzlich::ADV,ansızın,мапламтэ шорысь
831,plötzlich::ADV,birdenbire,мапламтэ шорысь
832,sofort::ADV,hemen,али ик
833,sofort::ADV,derhal,али ик
834,später::ADV,daha sonra,бергес
835,später::ADV,daha sonra,берлогес
836,jetzt::ADV,şimdi,али
837,jetzt::ADV,şimdi,табере
838,heute::ADV,bugün,туннэ
839,morgen::ADV,yarın,ӵуказе
840,bald::ADV,yakında,ӝоген
841,dann::ADV,sonra,берло
842,gestern::ADV,dün,толон
843,einst::ADV,eskiden,огпол
844,einst::ADV,eskiden,одӥг пол
845,damals::ADV,o zamanlar,соку
846,danach::ADV,sonradan,собере
847,danach::ADV,ondan sonra,собере
848,vorher::ADV,önce,азьло
849,vorher::ADV,önce,азьвыл
850,vorher::ADV,önceden,азьло
851,vorher::ADV,önceden,азьвыл
852,zuerst::ADV,ilk önce,азьло
853,einmal::ADV,bir defa,огпол
854,manchmal::ADV,bazan,куддыръя
855,oft::ADV,sık sık,ӵем
856,oft::ADV,çok defa,ӵем
857,immer::ADV,daima,пыр
858,immer::ADV,daima,котьку
859,immer::ADV,her zaman,пыр
860,immer::ADV,her zaman,котьку
861,niemals::ADV,asla değil,уз ноку
862,niemals::ADV,hiçbir zaman,уз ноку
863,hier::ADV,burada,татын
864,hierhin::ADV,buraya,татчы
865,von hier::ADV,buradan,татысь
866,dort::ADV,orada,отӥ
867,dort::ADV,orada,отын
868,dort::ADV,şurada,отӥ
869,dort::ADV,şurada,отын
870,dorthin::ADV,oraya,отчы
871,dorthin::ADV,şuraya,отчы
872,geradeaus::ADV,doğru,меӵак
873,vorwärts::ADV,ileri,азьлань
874,rückwärts::ADV,geri,берлань
875,zurück::ADV,geriye,берен
876,zurück::ADV,geriye,берлань
877,unten::ADV,aşağıda,улын
878,hinab::ADV,aşağıya,улэ
879,oben::ADV,yukarıda,вылын
880,oben::ADV,yukarıda,вылӥын
881,hinauf::ADV,yukarı,вылэ
882,hinauf::ADV,yukarı,вылӥе
883,hinauf::ADV,yukarı,выллань
884,hinauf::ADV,yukarıya,вылэ
885,hinauf::ADV,yukarıya,вылӥе
886,hinauf::ADV,yukarıya,выллань
887,überall::ADV,her yerde,котькытын
888,überall::ADV,her yerde,пасьтана
889,nicht::ADV,-mi-,уз
890,nicht::ADV,değil,уз
891,ein wenig::ADV,biraz,ичи
892,ein wenig::ADV,biraz,ӧжыт
893,ein wenig::ADV,biraz,огшап
894,kaum::ADV,dar,муртса
895,kaum::ADV,hemen hemen değil,муртса
896,sehr::ADV,pek,туж
897,sehr::ADV,pek,лекос
898,sehr::ADV,gayet,туж
899,sehr::ADV,gayet,лекос
900,so::ADV,öyle,озьы
901,so::ADV,öyle,тазьы
902,so::ADV,böyle,озьы
903,so::ADV,böyle,тазьы
904,noch::ADV,hâlâ,на
905,noch::ADV,henüz,на
906,nur::ADV,ancak,гинэ
907,nur::ADV,yalnız,гинэ
908,schon::ADV,çoktan,ни
909,schon::ADV,çoktan,ини
910,wieder::ADV,tekrar,нош
911,wieder::ADV,tekrar,кайта
912,wieder::ADV,yeniden,нош
913,wieder::ADV,yeniden,кайта
914,vergebens::ADV,boşuna,юнме
915,vor::PRP,önünde,азьын
916,hinter::PRP,arkasında,берын
917,hinter::PRP,arkasında,бӧрсьы
918,unter::PRP,altında,улын
919,durch::PRP,sayesinde,пыр
920,durch::PRP,sayesinde,пыртӥ
921,durch::PRP,ortasından,пыр
922,durch::PRP,ortasından,пыртӥ
923,neben::PRP,yanında,бордын
924,zwischen::PRP,arasında,вискын
925,wegen::PRP,dolayı,сэрен
926,dies::PRN,bu,та
927,das::PRN,o,со
928,das::PRN,şu,со
929,alles::PRN,hepsi,ваньмыз
930,alles::PRN,her şey,ваньмыз
931,ich::PRN,ben,мон
932,du::PRN,sen,тон
933,er::PRN,o,со
934,wir::PRN,biz,ми
935,ihr::PRN,siz,тӥ
936,sie::PRN,onlar,соос
937,was::FPRN,ne,ма
938,wer::FPRN,kim,кин
939,wo::FADV,nerede,кытын
940,wohin::FADV,nereye,кытчы
941,wie::FADV,nasıl,кызьы
942,warum::FADV,neden,малы
943,wieviel::FNUM,kaç,кӧня
944,wieviel::FNUM,ne kadar,кӧня
945,eins::NUM,bir,одӥг
946,zwei::NUM,iki,кык
947,drei::NUM,üç,куинь
948,vier::NUM,dört,ньыль
949,fünf::NUM,beş,вить
950,sechs::NUM,altı,куать
951,sieben::NUM,yedi,сизьым
952,acht::NUM,sekiz,тямыс
953,neun::NUM,dokuz,укмыс
954,zehn::NUM,on,дас
955,elf::NUM,on bir,дас одӥг
956,zwölf::NUM,on iki,дас кык
957,zwanzig::NUM,yirmi,кызь
958,dreißig::NUM,otuz,куамын
959,vierzig::NUM,kırk,ньыльдон
960,fünfzig::NUM,elli,витьтон
961,sechzig::NUM,altmış,куатьтон
962,siebzig::NUM,yetmiş,сизьымдон
963,achtzig::NUM,seksen,тямыстон
964,neunzig::NUM,doksan,укмыстон
965,hundert::NUM,yüz,сю
966,tausend::NUM,bin,сюрс
967,und::CNJ,ve,и
968,und::CNJ,ve,но
969,und::CNJ,ile,и
970,und::CNJ,ile,но
971,oder::CNJ,ya,яке
972,oder::CNJ,yahut,яке
973,stehen::V,durmak,сылыны
974,sitzen::V,oturmak,пукыны
975,liegen::V,yatmak,кылльыны
976,hängen::V,asılı olmak,ошкыса улыны
977,werden::V,olmak,луыны
978,werden::V,olunmak,луыны
979,passieren::V,olmak,луыны
980,beginnen::V,başlamak,кутскыны
981,enden::V,bitmek,бырыны
982,enden::V,sona ermek,бырыны
983,wechseln::V,değişmek,воштӥськыны
984,aufgehen[Sonne]::V,doğmak,ӝужаны
985,untergehen[Sonne]::V,batmak,пуксьыны
986,scheinen[Sonne]::V,parlamak,пиштыны
987,scheinen[Sonne]::V,parlamak,чиляны
988,donnern::V,gök gürlemek,гудыръяны
989,wehen::V,esmek,пелляськыны
990,strömen::V,akmak,киськыны
991,strömen::V,akmak,исьтӥськыны
992,fließen::V,akmak,бызьыны
993,sich drehen::V,dönmek,берганы
994,schwanken::V,sallanmak,вошъяськыны
995,schwingen::V,titremek,шонаськыны
996,fallen::V,düşmek,усьыны
997,brennen::V,yanmak,ӝуаны
998,rauchen::V,tütmek,ӵындыны
999,regnen::V,yağmak,зорыны
1000,gefrieren::V,donmak,кынмыны
1001,tauen::V,erimek,шунаны
1002,schmelzen::V,erimek,шунаны
1003,trocknen::V,kurumak,куасьмыны
1004,sieden::V,kaynamak,пӧзьыны
1005,faulen::V,çürümek,сисьмыны
1006,verfaulen::V,çürümek,сисьмыны
1007,reißen::V,yırtılmak,кеськыны
1008,versinken::V,batmak,выйыны
1009,vergehen::V,geçmek,ортчыны
1010,erscheinen::V,görünmek,адскыны
1011,verschwinden::V,kaybolmak,бырыны
1012,sinken::V,inmek,усьыны
1013,abnehmen::V,azalmak,синыны
1014,zunehmen::V,artmak,йылыны
1015,zunehmen::V,çoğalmak,йылыны
1016,steigen::V,artmak,лӧпкыны
1017,steigen::V,yükselmek,лӧпкыны
1018,wachsen::V,büyümek,будыны
1019,wachsen::V,gelişmek,будыны
1020,glänzen::V,parlamak,чиляны
1021,glänzen::V,parlamak,пиштыны
1022,funkeln::V,parıldamak,чилекъяны
1023,lärmen::V,gürültü yapmak,уретыны
1024,lärmen::V,gürültü yapmak,ӵашетыны
1025,läuten::V,çalmak,жингыртыны
1026,klingeln::V,zil çalmak,жингыртыны
1027,klirren::V,şakırdamak,жильккетыны
1028,klirren::V,zangırdamak,жильккетыны
1029,brausen::V,köpürmek,лекъяськыны
1030,brausen::V,kükremek,лекъяськыны
1031,rauschen::V,fışırdamak,ӵашетыны
1032,klingen::V,tınlamak,кылӥськыны
1033,bellen::V,havlamak,утыны
1034,heulen::V,ulumak,вузыны
1035,blasen::V,üflemek,пельтыны
1036,pfeifen::V,düdük çalmak,шуланы
1037,schreien::V,bağırmak,черекъяны
1038,schreien::V,bağırmak,кесяськыны
1039,schreien::V,haykırmak,черекъяны
1040,schreien::V,haykırmak,кесяськыны
1041,stöhnen::V,inlemek,ӝуштыны
1042,zittern::V,titremek,дырекъяны
1043,zittern::V,titremek,куалекъяны
1044,leben::V,yaşamak,улыны
1045,leben::V,hayatta olmak,улыны
1046,geboren werden::V,doğmak,вордӥськыны
1047,atmen::V,solunmak,шоканы
1048,atmen::V,nefes almak,шоканы
1049,trinken::V,içmek,юыны
1050,essen::V,yemek,сиыны
1051,schlucken::V,yutmak,ньылыны
1052,müde werden::V,yorulmak,жадьыны
1053,einschlafen::V,uykuya dalmak,умме усьыны
1054,schlafen::V,uyumak,кӧлыны
1055,aufwachen::V,uyanmak,сайканы
1056,aufstehen::V,kalkmak,султыны
1057,aufstehen::V,yataktan kalkmak,султыны
1058,sich erholen::V,dinlenmek,шутэтскыны
1059,krank werden::V,hastalanmak,висьыны
1060,krank sein::V,hasta olmak,висьыны
1061,schmerzen::V,ağrımak,висьыны
1062,husten::V,öksürmek,кызыны
1063,genesen::V,şifa bulmak,юнматскыны
1064,genesen::V,şifa bulmak,бурмытскылыны
1065,sterben::V,ölmek,кулыны
1066,sterben::V,vefat etmek,кулыны
1067,umkommen::V,ölmek,бырыны
1068,sich bewegen::V,hareket etmek,вырыны
1069,sich rühren::V,kımıldanmak,вырӟыны
1070,sich rühren::V,kımıldanmak,вырӟылыны
1071,sich erheben::V,kalkmak,султыны
1072,sich erheben::V,ayağa kalkmak,султыны
1073,sich setzen::V,oturmak,пуксьыны
1074,hinfallen::V,yere düşmek,усьыны
1075,laufen::V,yürümek,мыныны
1076,schreiten::V,yürümek,вамышъяны
1077,schreiten::V,adım atmak,вамышъяны
1078,spazierengehen::V,gezmek,мыныны
1079,spazierengehen::V,gezmek,ветлыны
1080,spazierengehen::V,dolaşmak,мыныны
1081,spazierengehen::V,dolaşmak,ветлыны
1082,eilen::V,seğirtmek,дыртыны
1083,sich beeilen::V,acele etmek,дыртыны
1084,sausen::V,hızla gitmek,туж ӝог мыныны
1085,rennen::V,koşmak,бызьылыны
1086,springen::V,atlamak,тэтчаны
1087,springen::V,sıçramak,тэтчаны
1088,klettern::V,tırmanmak,тубаны
1089,schaukeln::V,sallanmak,лэйканы
1090,schaukeln::V,sallanmak,шонаськыны
1091,kriechen::V,sürünmek,нюж ветлыны
1092,schwimmen::V,yüzmek,уяны
1093,tauchen::V,dalmak,зумылыны
1094,rudern::V,kürek çekmek,полсаны
1095,fahren::V,gitmek,ветлыны
1096,fliegen::V,uçmak,лобаны
1097,gehen::V,gitmek,мыныны
1098,weggehen::V,gitmek,кошкыны
1099,abfahren::V,kalkmak,кошкыны
1100,anhalten::V,durmak,дугдыны
1101,hineingehen::V,içeri girmek,пырыны
1102,eintreten::V,girmek,пырыны
1103,kommen::V,gelmek,вуыны
1104,kommen::V,gelmek,лыктыны
1105,ankommen::V,varmak,вуыны
1106,zurückkommen::V,dönmek,берытскыны
1107,bleiben::V,kalmak,кыльыны
1108,warten::V,beklemek,витьыны
1109,erwarten::V,beklemek,витьыны
1110,erwarten::V,beklemek,возьманы
1111,suchen::V,aramak,утчаны
1112,finden::V,bulmak,шедьтыны
1113,versuchen::V,denemek,турттыны
1114,vorbereiten::V,hazırlamak,дасяны
1115,lieben::V,sevmek,гажаны
1116,mögen::V,beğenmek,яратыны
1117,lachen::V,gülmek,серекъяны
1118,rühren::V,dokunmak,сюлме йӧтыны
1119,rühren::V,duygulandırmak,сюлме йӧтыны
1120,weinen::V,ağlamak,бӧрдыны
1121,schimpfen::V,küfretmek,даллашыны
1122,sich ärgern::V,kızmak,лекъяськыны
1123,sich fürchten::V,korkmak,кышканы
1124,sich fürchten::V,korkmak,курданы
1125,fürchten::V,korkmak,курданы
1126,fürchten::V,korkmak,кышканы
1127,fliehen::V,kaçmak,пегӟыны
1128,flüchten::V,kaçmak,пегӟыны
1129,sehen::V,görmek,адӟыны
1130,anschauen::V,seyretmek,учкыны
1131,ansehen::V,bakmak,учкыны
1132,hören::V,duymak,кылыны
1133,hören::V,işitmek,кылыны
1134,zuhören::V,dinlemek,кылзыны
1135,probieren::V,denemek,веръяны
1136,probieren::V,tadına bakmak,веръяны
1137,riechen::V,kokusunu almak,зынъяны
1138,fühlen::V,duymak,шӧдыны
1139,fühlen::V,hissetmek,шӧдыны
1140,scheinen::V,görünmek,адскыны
1141,zu sehen sein::V,görünmek,адӟиськыны
1142,vernehmen::V,haber almak,кылыны
1143,frieren::V,üşümek,кынмыны
1144,tun::V,etmek,карыны
1145,tun::V,yapmak,карыны
1146,können::V,bilmek,быгатыны
1147,wollen::V,istemek,потыны
1148,anfangen::V,başlamak,кутскыны
1149,beenden::V,bitirmek,быдтыны
1150,beenden::V,bitirmek,быдэстыны
1151,aufhören::V,bitmek,дугдыны
1152,gelingen::V,başarmak,быгатыны
1153,gelingen::V,başarmak,луыны
1154,geraten::V,düşmek,лэсяны
1155,öffnen::V,açmak,усьтыны
1156,schließen::V,kapamak,пытсаны
1157,stellen::V,koymak,пуктыны
1158,setzen::V,koymak,пуктыны
1159,setzen::V,oturtmak,пуктыны
1160,legen::V,koymak,поныны
1161,legen::V,yatırmak,поныны
1162,berühren::V,dokunmak,исаны
1163,verbinden::V,bağlamak,герӟаны
1164,verbinden::V,birleştirmek,герӟаны
1165,bedecken::V,örtmek,пытсаны
1166,bedecken::V,kaplamak,пытсаны
1167,aufhängen::V,asmak,ошыны
1168,anzünden::V,yakmak,ӝуатыны
1169,anzünden::V,ateşlemek,ӝуатыны
1170,aufheben::V,kaldırmak,ӝутыны
1171,zurücklassen::V,geride bırakmak,кельтыны
1172,verlieren::V,yitirmek,ыштыны
1173,verlieren::V,kaybetmek,ыштыны
1174,fallen lassen::V,düşürmek,уськытыны
1175,machen::V,yapmak,лэсьтыны
1176,herstellen::V,yapmak,лэсьтыны
1177,herstellen::V,imal etmek,лэсьтыны
1178,bauen::V,kurmak,пуктыны
1179,bauen::V,inşa etmek,пуктыны
1180,reparieren::V,onarmak,тупатыны
1181,reparieren::V,tamir etmek,тупатыны
1182,verbessern::V,düzeltmek,умоятыны
1183,ändern::V,değiştirmek,воштыны
1184,graben::V,kazmak,копаны
1185,beugen::V,eğmek,губыртыны
1186,biegen::V,bükmek,куасаны
1187,drehen::V,çevirmek,бергатыны
1188,drehen::V,döndürmek,бергатыны
1189,wenden::V,çevirmek,берыктыны
1190,umdrehen::V,çevirmek,берыктыны
1191,heben::V,kaldırmak,ӝутыны
1192,hochheben::V,yukarı kaldırmak,ӝутъяны
1193,ergreifen::V,tutmak,кутыны
1194,ergreifen::V,tutmak,кырмыны
1195,ergreifen::V,yakalamak,кутыны
1196,ergreifen::V,yakalamak,кырмыны
1197,halten::V,tutmak,возьыны
1198,drücken::V,sıkmak,зӥбыны
1199,drücken::V,sıkmak,пачкатыны
1200,schieben::V,itmek,донганы
1201,schieben::V,sürmek,донганы
1202,kratzen::V,kaşımak,вуштыны
1203,lecken::V,yalamak,нюлыны
1204,beißen::V,ısırmak,куртчыны
1205,abreißen::V,koparmak,ишкалтыны
1206,abschneiden::V,keserek ayırmak,шорыны
1207,abschneiden::V,keserek ayırmak,вандыны
1208,binden::V,bağlamak,керттыны
1209,stecken::V,sokmak,мертчытыны
1210,brechen::V,kırmak,тӥяны
1211,klopfen::V,çalmak,йыганы
1212,klopfen::V,çalmak,шарккетыны
1213,hauen::V,vurmak,жугыны
1214,hauen::V,vurmak,тышканы
1215,kleben::V,yapıştırmak,лякыны
1216,reiben::V,ovmak,зыраны
1217,reiben::V,ovmak,вуштыны
1218,reiben::V,sürtmek,зыраны
1219,reiben::V,sürtmek,вуштыны
1220,streichen::V,sürmek,зыраны
1221,schleifen::V,bilemek,шерыны
1222,schneiden::V,kesmek,вандыны
1223,rütteln::V,sallamak,зуркатыны
1224,schütteln::V,sarsmak,куалекъятыны
1225,schütteln::V,çalkamak,куалекъятыны
1226,schwenken::V,sallamak,шонаны
1227,schütten::V,dökmek,лэзьыны
1228,schütten::V,akıtmak,лэзьыны
1229,füllen::V,doldurmak,тырмытыны
1230,einwickeln::V,sarmak,биньыны
1231,tragen::V,taşımak,нуыны
1232,schleppen::V,sürüklemek,кыскыны
1233,ziehen::V,çekmek,кыскыны
1234,aufbewahren::V,saklamak,возьыны
1235,werfen::V,atmak,куяны
1236,werfen::V,atmak,лэзяны
1237,fangen::V,tutmak,кутыны
1238,fangen::V,yakalamak,кутыны
1239,packen::V,tutmak,кутыны
1240,packen::V,tutmak,кырмыны
1241,packen::V,yakalamak,кутыны
1242,packen::V,yakalamak,кырмыны
1243,verstecken::V,saklamak,ватыны
1244,teilen::V,bölmek,люкыны
1245,teilen::V,ayırmak,люкыны
1246,schicken::V,yollamak,ыстыны
1247,schicken::V,göndermek,ыстыны
1248,bringen::V,getirmek,вайыны
1249,hinzufügen::V,katmak,ватсаны
1250,hinzufügen::V,eklemek,ватсаны
1251,bekommen::V,almak,басьтыны
1252,bekommen::V,eline geçmek,басьтыны
1253,erhalten::V,almak,басьтыны
1254,nehmen::V,almak,кутыны
1255,nehmen::V,almak,басьтыны
1256,wählen::V,seçmek,бырйыны
1257,auswählen::V,seçmek,бырйыны
1258,auswählen::V,ayırmak,бырйыны
1259,bewahren::V,korumak,возьыны
1260,behindern::V,engellemek,могӟытыны
1261,verderben::V,bozmak,сӧрыны
1262,beschädigen::V,zedelemek,урод лэсьтыны
1263,beschädigen::V,ziyan vermek,урод лэсьтыны
1264,zerbrechen::V,kırmak,сӧрыны
1265,zerreißen::V,yırtmak,кесяны
1266,zerstören::V,yıkmak,куашкатыны
1267,zerstören::V,tahrip etmek,куашкатыны
1268,verbrennen::V,yakmak,сутыны
1269,geben::V,vermek,сётыны
1270,reichen::V,uzatmak,сётыны
1271,schenken::V,hediye etmek,кузьманы
1272,versprechen::V,vaat etmek,кыл сётыны
1273,wünschen::V,kutlamak,сӥзьыны
1274,loben::V,övmek,ушъяны
1275,küssen::V,öpmek,чупаны
1276,wiegen::V,sallamak,веттаны
1277,wiegen::V,sallamak,лэйкатыны
1278,zudecken::V,örtmek,шобыртыны
1279,wecken::V,uyandırmak,сайкатыны
1280,zeigen::V,göstermek,возьматыны
1281,führen::V,gezdirmek,нуыны
1282,führen::V,yol göstermek,нуыны
1283,lehren::V,okutmak,дышетыны
1284,lehren::V,öğretmek,дышетыны
1285,unterrichten::V,öğretmek,дышетыны
1286,aufziehen::V,yetiştirmek,будэтыны
1287,leiten::V,yönetmek,кивалтыны
1288,leiten::V,idare etmek,кивалтыны
1289,antreiben::V,teşvik etmek,дыртытыны
1290,lassen::V,-tırmak,-ытыны
1291,einladen::V,davet etmek,ӧтьыны
1292,vereinigen::V,birleştirmek,огазеяны
1293,besuchen::V,uğramak,адӟыськыны
1294,besuchen::V,ziyaret etmek,адӟыськыны
1295,besuchen::V,görmeye gitmek,адӟыськыны
1296,treffen::V,rastlamak,пумитаны
1297,treffen::V,isabet etmek,пумитаны
1298,sich versammeln::V,toplanmak,люкаськыны
1299,spielen::V,oynamak,шудыны
1300,singen::V,söylemek,кырӟаны
1301,singen::V,şarkı söylemek,кырӟаны
1302,tanzen::V,oynamak,эктыны
1303,tanzen::V,dans etmek,эктыны
1304,sich trennen::V,ayrılmak,люкиськыны
1305,verlassen::V,bırakmak,куштыны
1306,verlassen::V,terk etmek,куштыны
1307,retten::V,kurtarmak,утьыны
1308,bewachen::V,gözetmek,возьманы
1309,schützen::V,korumak,утялтыны
1310,verteidigen::V,savunmak,возьманы
1311,sich schlagen::V,dövüşmek,жугиськыны
1312,schießen::V,ateş etmek,ыбылӥськны
1313,siegen::V,yenmek,вормыны
1314,ärgern::V,kızdırmak,вожпоттыны
1315,schlagen::V,dövmek,жуккыны
1316,treten::V,tepmek,лёганы
1317,stechen::V,sokmak,бышкалтыны
1318,stechen::V,batırmak,бышкалтыны
1319,stoßen::V,itmek,донгыны
1320,stehlen::V,çalmak,вораны
1321,stehlen::V,çalmak,лушканы
1322,stören::V,bozmak,люкетыны
1323,stören::V,etkilemek,люкетыны
1324,belästigen::V,rahatsız etmek,акыльтыны
1325,belästigen::V,rahatsız etmek,вукылмыны
1326,verbergen::V,saklamak,ватыны
1327,täuschen::V,aldatmak,алданы
1328,betrügen::V,aldatmak,пӧяны
1329,betrügen::V,dolandırmak,пӧяны
1330,töten::V,öldürmek,виыны
1331,wohnen::V,oturmak,улыны
1332,arbeiten::V,çalışmak,ужаны
1333,sammeln::V,toplamak,бичаны
1334,pflücken::V,koparmak,ишкыны
1335,jagen::V,avlanmak,пӧйшураны
1336,fischen::V,balık tutmak,чорыганы
1337,fassen::V,tutmak,кутыны
1338,fassen::V,yakalamak,кутыны
1339,hüten::V,otlatmak,возьманы
1340,treiben::V,gütmek,улляны
1341,anbinden::V,bağlamak,думыны
1342,füttern::V,beslemek,сюдыны
1343,melken::V,sağmak,кыскыны
1344,hacken::V,yarmak,кораны
1345,gießen::V,sulamak,киськаны
1346,reifen::V,olgunlaşmak,вуыны
1347,reifen::V,olgunlaşmak,кисьманы
1348,zubereiten::V,hazırlamak,лесьтыны
1349,kochen::V,pişirmek,пӧзьтыны
1350,kochen::V,kaynatmak,пӧзьтыны
1351,backen::V,pişirmek,пыжыны
1352,backen::V,fırında pişirmek,пыжыны
1353,braten::V,kızartmak,пыжыны
1354,umrühren::V,karıştırmak,сураны
1355,stricken::V,örmek,керттыны
1356,nähen::V,dikmek,вурыны
1357,färben::V,boyamak,буяны
1358,reinigen::V,temizlemek,сузяны
1359,waschen::V,yıkamak,мисьтаськыны
1360,abwischen::V,silmek,ӵушылыны
1361,spülen::V,çalkamak,гылъяны
1362,fegen::V,süpürmek,ӵужыны
1363,kehren::V,süpürmek,ӵужыны
1364,baden::V,yıkanmak,пыласькыны
1365,baden::V,banyo yapmak,пыласькыны
1366,sich waschen::V,yıkanmak,пыласькыны
1367,ausziehen::V,çıkarmak,кыльыны
1368,anziehen::V,giymek,дӥсяны
1369,sich anziehen::V,giyinmek,дӥсьяськыны
1370,kämmen::V,taramak,сынаны
1371,schmücken::V,süslemek,чеберъяны
1372,sagen::V,demek,шуыны
1373,sagen::V,demek,вераны
1374,sagen::V,söylemek,шуыны
1375,sagen::V,söylemek,вераны
1376,sprechen::V,konuşmak,вераськыны
1377,reden::V,konuşmak,вераськыны
1378,sich unterhalten::V,sohbet etmek,вераськыны
1379,fragen::V,sormak,юаны
1380,bitten::V,dilemek,курыны
1381,bitten::V,rica etmek,курыны
1382,erzählen::V,bahsetmek,вераны
1383,erzählen::V,bahsetmek,мадьыны
1384,erzählen::V,hikâye etmek,вераны
1385,erzählen::V,hikâye etmek,мадьыны
1386,mitteilen::V,bildirmek,ивортыны
1387,nennen::V,adlandırmak,шуыны
1388,rufen::V,çağırmak,ӧтьыны
1389,prahlen::V,övünmek,ушъяськыны
1390,übersetzen::V,çevirmek,берыктыны
1391,übersetzen::V,tercüme etmek,берыктыны
1392,denken::V,düşünmek,малпаны
1393,glauben::V,inanmak,оскыны
1394,glauben::V,zannetmek,оскыны
1395,bemerken::V,farkına varmak,адӟыны
1396,erkennen::V,tanımak,тодыны
1397,begreifen::V,anlamak,валаны
1398,begreifen::V,kavramak,валаны
1399,verstehen::V,duymak,валаны
1400,verstehen::V,anlamak,валаны
1401,lernen::V,öğrenmek,дышетскыны
1402,wissen::V,bilmek,тодыны
1403,sich erinnern an::V,hatırlamak,тодэ вайыны
1404,vergessen::V,unutmak,вунэтыны
1405,messen::V,ölçmek,мертаны
1406,zählen::V,saymak,лыдъяны
1407,rechnen::V,hesap etmek,лыдъяны
1408,lesen::V,okumak,лыдӟыны
1409,malen::V,resmini yapmak,суреданы
1410,zeichnen::V,çizmek,суреданы
1411,schreiben::V,yazmak,гожъяны
1412,besitzen::V,haiz olmak,луыны
1413,besitzen::V,sahip olmak,луыны
1414,kaufen::V,almak,басьтыны
1415,verkaufen::V,satmak,вузаны
1416,bezahlen::V,ödemek,тырыны
1417,zahlen::V,ödemek,тырыны
1418,beherrschen::V,hâkim olmak,кузёяськыны
1419,ertragen::V,dayanmak,чиданы
1420,ertragen::V,katlanmak,чиданы
