,Concept_ID,be,hi
763,Gewehr::N,ружжо,बंदूक़
764,Fehler::N,памылка,भूल
765,Fehler::N,памылка,ग़लती
766,Lüge::N,хлусня,झूठ
767,Lüge::N,хлусня,असत्य
768,Schaden::N,шкода,हानि
769,Schaden::N,шкода,नुक़सान
770,Unglück::N,ліха,मुसीबत
771,Unglück::N,ліха,विपात्ति
772,Unglück::N,бядота,मुसीबत
773,Unglück::N,бядота,विपात्ति
774,Schuld::N,віна,दोष
775,Schuld::N,віна,क़सूर
776,Alter::N,узрост,आयु
777,Alter::N,узрост,उम्र
778,Schluss::N,канец,अंत
779,Schluss::N,канец,समाप्ति
780,Zeit::N,час,काल
781,Zeit::N,час,वक़्त
782,Tag::N,дзень,दिन
783,Tag::N,дзень,रोज़
784,Morgen::N,ранак,सुबह
785,Morgen::N,раніца,सुबह
786,Mittag::N,паўдня,दोपहर
787,Mittag::N,паўдня,मध्याह्न
788,Mittag::N,поўдзень,दोपहर
789,Mittag::N,поўдзень,मध्याह्न
790,Abend::N,вечар,शाम
791,Abend::N,вечар,संध्या
792,Nacht::N,ноч,रात
793,Nacht::N,ноч,रात्रि
794,Woche::N,тыдзень,हफ़्ता
795,Monat::N,месяц,मास
796,Monat::N,месяц,महीना
797,Jahr::N,год,बरस
798,Jahr::N,год,वर्ष
799,Frühling::N,вясна,वसंत
800,Sommer::N,лета,गरमी
801,Sommer::N,лета,ग्रीष्म
802,Herbst::N,восень,शरत्
803,Herbst::N,восень,पतझड़
804,Winter::N,зіма,जाड़ा
805,Winter::N,зіма,सर्दियाँ
806,Januar::N,студзень,जनवरी
807,Februar::N,люты,फ़रवरी
808,März::N,сакавік,मार्च
809,April::N,красавік,अप्रैल
810,Mai::N,май,मई
811,Mai::N,травень,मई
812,Juni::N,чэрвень,जून
813,Juli::N,ліпень,जुलाई
814,August::N,жнівень,अगस्त
815,September::N,верасень,सितंबर
816,Oktober::N,кастрычнік,अक्तूबर
817,November::N,лістапад,नवंबर
818,Dezember::N,снежань,दिसंबर
819,Montag::N,панядзелак,पीर
820,Montag::N,панядзелак,सोमवार
821,Dienstag::N,аўторак,मंगलवार
822,Mittwoch::N,серада,बुधवार
823,Donnerstag::N,чацвер,गुरुवार
824,Donnerstag::N,чацвер,बृहस्पतिवार
825,Freitag::N,пятніца,शुक्रवार
826,Samstag::N,субота,सनीचर
827,Samstag::N,субота,शनिवार
828,Sonntag::N,нядзеля,इतवार
829,Sonntag::N,нядзеля,रविवार
830,groß::A,вялікі,बड़ा
831,klein::A,маленькі,कम
832,klein::A,маленькі,छोटा
833,lang::A,доўгі,लंबा
834,lang::A,доўгі,दीर्घ
835,kurz::A,кароткі,लधु
836,kurz::A,кароткі,छोटा
837,breit::A,шырокі,चौड़ा
838,schmal::A,вузкі,तंग
839,schmal::A,вузкі,सँकरा
840,dicht::A,густы,सघन
841,dick[Gegenstand]::A,тоўсты,मोटा
842,dünn::A,тонкі,महीन
843,dünn::A,тонкі,बारीक
844,fein::A,тонкі,कोमल
845,fein::A,тонкі,सूक्ष्म
846,fest::A,моцны,दृढ़
847,fest::A,моцны,मज़बूत
848,flach::A,плоскі,चपटा
849,glatt::A,гладкі,चौरस
850,glatt::A,гладкі,चिकना
851,hart::A,цвёрды,कठोर
852,hart::A,цвёрды,सख़्त
853,weich::A,мяккі,नरम
854,weich::A,мяккі,मुलायम
855,rund::A,круглы,गोल
856,rund::A,круглы,वर्तुल
857,spitz::A,спічасты,नुकीला
858,spitz::A,востраканцовы,नुकीला
859,scharf::A,востры,पैना
860,stumpf::A,тупы,भोथरा
861,schwer::A,цяжкі,भारी
862,schwer::A,цяжкі,वज़नी
863,schön::A,прыгожы,सुंदर
864,heiß::A,гарачы,उष्ण
865,warm::A,цёплы,गरम
866,kalt::A,холадны,सर्द
867,kühl::A,халаднаваты,ठंडा
868,frisch::A,свежы,तर
869,frisch::A,свежы,ताज़ा
870,feucht::A,вільготны,नम
871,feucht::A,вільготны,भीगा
872,nass::A,мокры,गीला
873,trocken::A,сухі,सूखा
874,trocken::A,сухі,ख़ुश्क
875,voll::A,поўны,भरा
876,voll::A,поўны,पूरा
877,leer::A,пусты,ख़ाली
878,offen::A,адкрыты,खुला
879,offen::A,адчынены,खुला
880,geschlossen::A,закрыты,बंद
881,geschlossen::A,зачынены,बंद
882,sauber::A,чысты,साफ़
883,sauber::A,чысты,सुथरा
884,schmutzig::A,брудны,गंदा
885,roh::A,сыры,कच्चा
886,reif::A,спелы,पक्व
887,reif::A,спелы,पक्का
888,lecker::A,смачны,मज़ेदार
889,lecker::A,смачны,स्वादिष्ट
890,süß::A,салодкі,मीठा
891,bitter::A,горкі,कटु
892,bitter::A,горкі,कड़वा
893,sauer::A,кіслы,खट्टा
894,hell::A,светлы,रोशन
895,dunkel::A,цёмны,अँधेरा
896,schwarz::A,чорны,काला
897,schwarz::A,чорны,स्याह
898,weiß::A,белы,सफ़ेद
899,rot::A,чырвоны,लाल
900,rot::A,чырвоны,सुर्ख़
901,gelb::A,жоўты,पीला
902,gelb::A,жоўты,ज़र्द
903,blau::A,сіні,नीला
904,blau::A,сіні,आसमानी
905,grün::A,зялёны,हरा
906,grau::A,шэры,धूसर
907,bunt::A,пяресты,रंगीन
908,bunt::A,пяресты,बहुरंगा
909,billig::A,танны,सस्ता
910,teuer::A,дарагі,महँगा
911,wertvoll::A,цэнны,क़ीमती
912,wertvoll::A,цэнны,मूल्यवान्
913,wertvoll::A,каштоўны,क़ीमती
914,wertvoll::A,каштоўны,मूल्यवान्
915,blind::A,сляпы,अंधा
916,taub::A,глухі,बहरा
917,kräftig::A,магутны,ताक़तवर
918,kräftig::A,магутны,शक्तिशाली
919,stark::A,сільны,प्रबल
920,stark::A,сільны,बलवान्
921,schwach::A,слабы,कमज़ोर
922,fett::A,тлусты,मोटा
923,fett::A,тлусты,मांसल
924,schlank::A,стройны,पतला
925,schlank::A,стройны,छरहरा
926,hübsch::A,чароўны,सुंदर
927,hübsch::A,чароўны,ख़ूबसूरत
928,böse::A,злы,पापी
929,böse::A,злы,दुष्ट
930,dumm::A,дурны,मूर्ख
931,dumm::A,дурны,बुद्धू
932,faul::A,лянівы,आलसी
933,faul::A,лянівы,सुस्त
934,fleißig::A,руплівы,मेहनती
935,fleißig::A,руплівы,परिश्रमी
936,geizig::A,прагны,कृपण
937,geizig::A,прагны,कंजूस
938,klug::A,разумны,समझदार
939,klug::A,разумны,होशियार
940,klug::A,разумны,अक़्लमंद
941,geschickt::A,умелы,किशल
942,lieb::A,мілы,प्रिय
943,lieb::A,мілы,प्यारा
944,lustig::A,вясёлы,हँसमुख
945,lustig::A,вясёлы,ख़ुशदिल
946,sanft::A,ласкавы,नम्र
947,hungrig::A,галодны,भूखा
948,krank::A,хворы,बीमार
949,krank::A,хворы,अस्वस्थ
950,nackt::A,голы,नग्न
951,traurig::A,сумны,उदास
952,traurig::A,сумны,रंजीदा
953,lebendig::A,жывы,जीता
954,lebendig::A,жывы,ज़िंदा
955,gut::A,добры,अच्छा
956,schlecht::A,кепскі,बुरा
957,schlecht::A,кепскі,ख़राब
958,richtig::A,правільны,ठीक
959,schlimm::A,агідны,बुरा
960,schlimm::A,агідны,अप्रिय
961,wahr::A,сапраўдны,सच
962,alt::A,стары,पुराना
963,neu::A,новы,नया
964,ehemalig::A,былы,भूतपूर्व
965,alt[Lebewesen]::A,стары,बूढ़ा
966,alt[Lebewesen]::A,стары,वृद्ध
967,jung::A,малады,जवान
968,arm::A,бедны,ग़रीब
969,reich::A,багаты,धनी
970,reich::A,багаты,अमीर
971,bekannt::A,знаёмы,मालूम
972,berühmt::A,славуты,मशहूर
973,berühmt::A,славуты,प्रसिद्ध
974,fremd::A,чужы,विदेशी
975,fremd::A,чужы,अपरिचित
976,verschieden::A,розны,अलग
977,verschieden::A,розны,भिन्न
978,nah::A,блізкі,नज़दीकी
979,fern::A,далёкі,दूर
980,fern::A,далёкі,दूरस्थ
981,linker::A,левы,बायाँ
982,rechter::A,правы,दायाँ
983,rechter::A,правы,दाहिना
984,anderer::A,іншы,अन्य
985,anderer::A,іншы,दूसरा
986,anderer::A,другі,अन्य
987,anderer::A,другі,दूसरा
988,erster::A,першы,पहला
989,erster::A,першы,प्रथम
990,zweiter::A,другі,दूसरा
991,zweiter::A,другі,द्वितीय
992,dritter::A,трэці,तीसरा
993,letzter::A,апошні,अंतिम
994,letzter::A,апошні,आख़िरी
995,allein::ADV,сам,तनहा
996,allein::ADV,сам,अकेले
997,allein::ADV,адзін,तनहा
998,allein::ADV,адзін,अकेले
999,auf einmal::ADV,адразу,वक़्त में
1000,zusammen::ADV,разам,एक साथ
1001,zusammen::ADV,разам,साथ साथ
1002,lange::ADV,доўга,देर तक
1003,plötzlich::ADV,раптам,सहसा
1004,plötzlich::ADV,раптам,अचानक
1005,sofort::ADV,зараз,तुरंत
1006,später::ADV,пазней,बाद को
1007,später::ADV,пазней,बाद में
1008,jetzt::ADV,цяпер,अब
1009,jetzt::ADV,цяпер,अभी
1010,heute::ADV,сёння,आज
1011,morgen::ADV,заўтра,कल
1012,bald::ADV,хутка,जल्दी
1013,bald::ADV,неўзабаве,जल्दी
1014,dann::ADV,потым,तब
1015,gestern::ADV,учора,कल
1016,einst::ADV,аднойчы,एक दिन
1017,einst::ADV,аднойчы,पहले कभी
1018,damals::ADV,тады,उस समय
1019,damals::ADV,тады,उन दिनों
1020,danach::ADV,затым,इसके बाद
1021,danach::ADV,затым,इसके पश्चात्
1022,vorher::ADV,раней,पहले
1023,vorher::ADV,раней,पेशतर
1024,zuerst::ADV,спярша,पहले
1025,zuerst::ADV,спачатку,पहले
1026,einmal::ADV,адзін раз,एक बार
1027,einmal::ADV,адзін раз,एक दफ़ा
1028,manchmal::ADV,часам,कभी कभी
1029,oft::ADV,часта,अक्सर
1030,immer::ADV,заўсёды,सदा
1031,immer::ADV,заўсёды,हमेशा
1032,niemals::ADV,ніколі,कभी नहीं
1033,niemals::ADV,ніколі,कदापि नहीं
1034,hier::ADV,тут,इधर
1035,hier::ADV,тут,यहाँ
1036,hierhin::ADV,сюды,इधर को
1037,hierhin::ADV,сюды,यहाँ को
1038,von hier::ADV,адсюль,यहाँ से
1039,von hier::ADV,адгэтуль,यहाँ से
1040,dort::ADV,там,उधर
1041,dort::ADV,там,वहाँ
1042,dorthin::ADV,туды,उधर को
1043,dorthin::ADV,туды,वहाँ को
1044,geradeaus::ADV,прама,सीधे
1045,vorwärts::ADV,наперад,आगे
1046,vorwärts::ADV,наперад,आगे को
1047,rückwärts::ADV,назад,पीछे को
1048,zurück::ADV,назад,वापस
1049,unten::ADV,унізе,नीचे
1050,hinab::ADV,уніз,नीचे को
1051,oben::ADV,угары,ऊपर
1052,oben::ADV,наверсе,ऊपर
1053,hinauf::ADV,угару,ऊपर को
1054,überall::ADV,усюды,हर जगह
1055,überall::ADV,усюды,हर स्थान
1056,nicht::ADV,не,न
1057,nicht::ADV,не,नहीं
1058,ein wenig::ADV,трошкі,कुछ
1059,ein wenig::ADV,трошкі,ज़रा
1060,ein wenig::ADV,трошкі,थोड़ा
1061,kaum::ADV,ледзьве,लगभग नहीं
1062,kaum::ADV,ледзьве,बराबर नहीं
1063,sehr::ADV,вельмі,बहुत
1064,so::ADV,так,ऐसा
1065,noch::ADV,яшчэ,अभी तक
1066,nur::ADV,толькі,केवल
1067,nur::ADV,толькі,सिर्फ़
1068,schon::ADV,ужо,चुकना
1069,wieder::ADV,зноў,फिर
1070,wieder::ADV,зноў,दुबारा
1071,vergebens::ADV,дарма,व्यर्थ
1072,vergebens::ADV,дарэмна,व्यर्थ
1073,vor::PRP,перад,के आगे
1074,vor::PRP,перад,के सामने
1075,hinter::PRP,за,के पीछे
1076,hinter::PRP,ззаду,के पीछे
1077,unter::PRP,пад,के तले
1078,unter::PRP,пад,के नीचे
1079,durch::PRP,праз,के पार
1080,neben::PRP,каля,के पास
1081,neben::PRP,каля,की बग़ल में
1082,zwischen::PRP,між,के बीच
1083,zwischen::PRP,паміж,के बीच
1084,wegen::PRP,з-за,के कारण
1085,wegen::PRP,з-за,की वजह से
1086,dies::PRN,гэта,यह
1087,das::PRN,тое,वह
1088,alles::PRN,усё,सब
1089,alles::PRN,усё,सब कुछ
1090,ich::PRN,я,मैं
1091,du::PRN,ты,तू
1092,er::PRN,ён,यह
1093,wir::PRN,мы,हम
1094,ihr::PRN,вы,तुम
1095,sie::PRN,яны,ये
1096,was::FPRN,што,क्या
1097,wer::FPRN,хто,कौन
1098,wo::FADV,дзе,किधर
1099,wohin::FADV,куды,किधर
1100,wie::FADV,як,कैसे
1101,warum::FADV,чаму,क्यों
1102,wieviel::FNUM,колькі,कितना
1103,eins::NUM,адзін,एक
1104,zwei::NUM,два,दो
1105,drei::NUM,тры,तीन
1106,vier::NUM,чатыры,चार
1107,fünf::NUM,пяць,पाँच
1108,sechs::NUM,шесць,छह
1109,sieben::NUM,сем,सात
1110,acht::NUM,восем,आठ
1111,neun::NUM,дзевяць,नौ
1112,zehn::NUM,дзесяць,दस
1113,elf::NUM,адзінаццаць,ग्यारह
1114,zwölf::NUM,дванаццаць,बारह
1115,zwanzig::NUM,дваццаць,बीस
1116,dreißig::NUM,трыццаць,तीस
1117,vierzig::NUM,сорак,चालीस
1118,fünfzig::NUM,пядзесят,पचास
1119,sechzig::NUM,шесдзесят,साठ
1120,siebzig::NUM,семдзесят,सत्तर
1121,achtzig::NUM,восемдзесят,अस्सी
1122,neunzig::NUM,дзевяноста,नव्वे
1123,hundert::NUM,сто,सौ
1124,tausend::NUM,тысяча,हज़ार
1125,und::CNJ,і,और
1126,und::CNJ,ды,और
1127,oder::CNJ,або,या
1128,stehen::V,стаяць,खड़ा होना
1129,sitzen::V,сядзець,बैठना
1130,liegen::V,ляжаць,लेटना
1131,hängen::V,вісець,लटकना
1132,werden::V,стаць,बनना
1133,werden::V,зрабіцца,बनना
1134,passieren::V,трапіцца,होना
1135,beginnen::V,пачацца,आरंभ होना
1136,beginnen::V,пачацца,प्रारंभ होना
1137,enden::V,кончыцца,अंत होना
1138,enden::V,кончыцца,ख़तम होना
1139,wechseln::V,мяняцца,बदलना
1140,aufgehen[Sonne]::V,узысці,चढ़ना
1141,aufgehen[Sonne]::V,узысці,उदित होना
1142,untergehen[Sonne]::V,зайсці,अस्त हो जाना
1143,scheinen[Sonne]::V,свяціць,रोशनी देना
1144,donnern::V,грымець,गरजना
1145,wehen::V,дзьмуць,चलना
1146,strömen::V,ліцца,बहना
1147,strömen::V,ліцца,प्रवाहित होना
1148,fließen::V,цячы,बहना
1149,fließen::V,цячы,प्रवाहित होना
1150,sich drehen::V,круціцца,घूमना
1151,sich drehen::V,варочацца,घूमना
1152,schwanken::V,хістацца,हिलना
1153,schwingen::V,гайдацца,हिलना
1154,schwingen::V,калыхацца,हिलना
1155,fallen::V,падаць,गिरना
1156,brennen::V,гарэць,जलना
1157,rauchen::V,дымець,धुआँ उड़ाना
1158,regnen::V,дажджыць,बरसना
1159,gefrieren::V,замерзнуць,जमना
1160,tauen::V,раставаць,गलना
1161,tauen::V,раставаць,पिघलना
1162,schmelzen::V,плавіцца,गलना
1163,schmelzen::V,плавіцца,पिघलना
1164,trocknen::V,сохнуць,सूखना
1165,sieden::V,кіпець,उबलना
1166,faulen::V,гнісці,गलना
1167,faulen::V,гнісці,सड़ना
1168,verfaulen::V,згнісці,गलना
1169,verfaulen::V,згнісці,सड़ना
1170,reißen::V,ірвацца,फटना
1171,versinken::V,тануць,डूबना
1172,vergehen::V,праходзіць,बीतना
1173,vergehen::V,праходзіць,गुज़रना
1174,erscheinen::V,зʼявіцца,दिखाई देना
1175,verschwinden::V,знікнуць,ग़ायब होना
1176,sinken::V,спадаць,घटना
1177,sinken::V,спадаць,उतरना
1178,abnehmen::V,паменшыцца,घटना
1179,zunehmen::V,павялічвацца,बढ़ना
1180,steigen::V,паднімацца,बढ़ना
1181,wachsen::V,расці,उगना
1182,glänzen::V,блішчаць,चमकना
1183,funkeln::V,бліскаць,जगमगाना
1184,funkeln::V,бліскаць,टिमटिमाना
1185,lärmen::V,шумець,शोर मचाना
1186,läuten::V,званіць,बजना
1187,klingeln::V,званіць,बजना
1188,klirren::V,бразгаць,झनझनाना
1189,brausen::V,бушаваць,साँय-साँय करना
1190,rauschen::V,шастаць,सरसराना
1191,klingen::V,гучаць,बजना
1192,bellen::V,брахаць,भौंकना
1193,heulen::V,выць,गुर्राना
1194,blasen::V,дзьмухнуць,फूँकना
1195,pfeifen::V,свістаць,सीटी देना
1196,schreien::V,крычаць,चिल्लाना
1197,stöhnen::V,стагнаць,कराहना
1198,stöhnen::V,стагнаць,आहें भरना
1199,zittern::V,дрыжаць,काँपना
1200,leben::V,жыць,जीना
1201,geboren werden::V,нарадзіцца,पैदा होना
1202,atmen::V,дыхаць,साँस लेना
1203,trinken::V,піць,पीना
1204,essen::V,есці,खाना
1205,schlucken::V,глытаць,निगलना
1206,müde werden::V,стаміцца,थकना
1207,müde werden::V,стаміцца,उकताना
1208,einschlafen::V,заснуць,सो जाना
1209,schlafen::V,спаць,सोना
1210,aufwachen::V,рассыпацца,जागना
1211,aufstehen::V,устаць,उठना
1212,sich erholen::V,адпачываць,सुस्ताना
1213,sich erholen::V,адпачываць,आराम करना
1214,krank werden::V,захварэць,बीमार पड़ना
1215,krank sein::V,хварэць,बीमार होना
1216,schmerzen::V,балець,दुखना
1217,schmerzen::V,балець,दर्द करना
1218,husten::V,кашляць,खाँसना
1219,genesen::V,паправіцца,ठीक हो जाना
1220,genesen::V,паправіцца,स्वस्थ हो जाना
1221,genesen::V,паздаравець,ठीक हो जाना
1222,genesen::V,паздаравець,स्वस्थ हो जाना
1223,sterben::V,памерці,मरना
1224,umkommen::V,загінуць,मरना
1225,sich bewegen::V,рухацца,चलना
1226,sich bewegen::V,рухацца,हिलना
1227,sich rühren::V,варушыцца,हिलना
1228,sich erheben::V,устаць,उठना
1229,sich setzen::V,сесці,बैठना
1230,hinfallen::V,упасці,गिरना
1231,laufen::V,хадзіць,चलना
1232,schreiten::V,шагаць,क़दम जाना
1233,schreiten::V,крочыць,क़दम जाना
1234,spazierengehen::V,гуляць,सैर करना
1235,eilen::V,спяшацца,तेज़ी से जाना
1236,eilen::V,спяшацца,शीघ्रता से चलना
1237,sich beeilen::V,спяшацца,जल्दी करना
1238,sich beeilen::V,спяшацца,शीघ्रता करना
1239,sausen::V,імчацца,बड़ी तेज़ी से चलना
1240,rennen::V,бегаць,भागना
1241,rennen::V,бегаць,दौड़ना
1242,springen::V,скакаць,उछलना
1243,klettern::V,лазіць,चढ़ना
1244,schaukeln::V,гайдацца,झूलना
1245,kriechen::V,поўзаць,रेंगना
1246,schwimmen::V,плаваць,तैरना
1247,tauchen::V,ныраць,डूबना
1248,rudern::V,веславаць,खेना
1249,rudern::V,веславаць,चप्पू चलाना
1250,fahren::V,ехаць,चलना
1251,fahren::V,ехаць,यात्रा करना
1252,fliegen::V,лятаць,उड़ना
1253,gehen::V,ісці,जाना
1254,weggehen::V,пайсці,चला जाना
1255,weggehen::V,пайсці,बाहर जाना
1256,abfahren::V,адʼяжджаць,छूटना
1257,abfahren::V,адʼяжджаць,रवाना होना
1258,anhalten::V,спыніцца,रुकना
1259,anhalten::V,спыніцца,खड़ा होना
1260,anhalten::V,затрымацца,रुकना
1261,anhalten::V,затрымацца,खड़ा होना
1262,hineingehen::V,уваходзіць,घुसना
1263,hineingehen::V,уваходзіць,अंदर जाना
1264,eintreten::V,увайсці,प्रवेश करना
1265,kommen::V,прыйсці,आना
1266,ankommen::V,прыбыць,पहुँचना
1267,zurückkommen::V,вярнуцца,लौटना
1268,zurückkommen::V,вярнуцца,वापस आना
1269,bleiben::V,застацца,रहना
1270,bleiben::V,застацца,रुकना
1271,warten::V,чакаць,इंतज़ार करना
1272,erwarten::V,чакаць,प्रतीक्षा करना
1273,suchen::V,шукаць,ढूँढ़ना
1274,finden::V,знайсці,पाना
1275,finden::V,знайсці,ढूँढ़ निकालना
1276,versuchen::V,прабаваць,कोशिश करना
1277,vorbereiten::V,падрыхтаваць,तैयार करना
1278,lieben::V,кахаць,प्यार करना
1279,mögen::V,любіць,पसंद होना
1280,lachen::V,смяяцца,हँसना
1281,rühren::V,расчуліць,छूना
1282,weinen::V,плакаць,रोना
1283,schimpfen::V,лаяцца,गाली देना
1284,sich ärgern::V,сердаваць,चिढ़ना
1285,sich ärgern::V,сердаваць,नाराज़ होना
1286,sich fürchten::V,баяцца,डरना
1287,sich fürchten::V,баяцца,भय खाना
1288,fürchten::V,баяцца,डरना से
1289,fürchten::V,баяцца,भय खाना से
1290,fliehen::V,уцякаць,भागना
1291,flüchten::V,уцячы,निकल भागना
1292,sehen::V,бачыць,देखना
1293,anschauen::V,паглядзець,देखना
1294,ansehen::V,глядзець,दृष्टि डालना पर
1295,hören::V,чуць,सुनना
1296,zuhören::V,слухаць,सुनना
1297,probieren::V,каштаваць,चखना
1298,riechen::V,нюхаць,सूँघना
1299,fühlen::V,адчуваць,महसूस करना
1300,scheinen::V,здавацца,लगना
1301,zu sehen sein::V,віднецца,दिखाई देना
1302,vernehmen::V,пачуць,सुनना
1303,frieren::V,мёрзнуць,ठंड लगना
1304,frieren::V,мёрзнуць,सर्दी लगना
1305,tun::V,рабіць,करना
1306,können::V,умець,सकना
1307,können::V,умець,जानना
1308,wollen::V,хацець,चाहना
1309,anfangen::V,пачаць,शुरू करना
1310,beenden::V,закончыць,ख़त्म करना
1311,beenden::V,закончыць,समाप्त करना
1312,aufhören::V,перастаць,बंद जाना
1313,aufhören::V,перастаць,समाप्त जाना
1314,gelingen::V,удацца,बनना
1315,gelingen::V,удацца,अच्छा होना
1316,geraten::V,аказацца,बन पड़ना
1317,öffnen::V,адчыніць,खोलना
1318,schließen::V,зачыніць,बंद करना
1319,stellen::V,паставіць,रखना
1320,setzen::V,пасадзіць,रखना
1321,setzen::V,пасадзіць,बिठाना
1322,legen::V,класці,रखना
1323,legen::V,класці,लिटाना
1324,berühren::V,чапаць,छूना
1325,berühren::V,чапаць,स्पर्श करना
1326,verbinden::V,звязаць,बाँधना
1327,bedecken::V,накрыць,ढकना
1328,aufhängen::V,павесіць,लटकाना
1329,anzünden::V,запаліць,जलाना
1330,aufheben::V,падняць,उठाना
1331,zurücklassen::V,пакінуць,पीछे छोड़ना
1332,verlieren::V,згубіць,खोना
1333,verlieren::V,згубіць,गँवाना
1334,fallen lassen::V,упусціць,गिराना
1335,machen::V,зрабіць,करना
1336,machen::V,зрабіць,बनाना
1337,herstellen::V,вырабіць,बनाना
1338,herstellen::V,вырабіць,तैयार करना
1339,bauen::V,будаваць,बनाना
1340,bauen::V,будаваць,निर्माण करना
1341,reparieren::V,правіць,मरम्मत करना
1342,verbessern::V,палепшыць,सुधारना
1343,ändern::V,змяніць,बदलना
1344,ändern::V,змяніць,परीवर्तन करना
1345,graben::V,капаць,खोदना
1346,beugen::V,сагнуць,झुकाना
1347,biegen::V,пагнуць,झुकाना
1348,drehen::V,вярцець,फेरना
1349,drehen::V,вярцець,घुमाना
1350,wenden::V,павярнуць,पलटना
1351,wenden::V,павярнуць,मोड़ना
1352,umdrehen::V,перавярнуць,घुमाना
1353,heben::V,падымаць,उठाना
1354,heben::V,падымаць,ऊँचा करना
1355,hochheben::V,падняць,उठाना
1356,hochheben::V,падняць,ऊपर को उठाना
1357,ergreifen::V,схапіць,पकड़ना
1358,ergreifen::V,схапіць,हाथ में लेना
1359,ergreifen::V,схваціць,पकड़ना
1360,ergreifen::V,схваціць,हाथ में लेना
1361,halten::V,трымаць,धरना
1362,halten::V,трымаць,पकड़ना
1363,drücken::V,націскаць,दबाना
1364,schieben::V,пхаць,सरकाना
1365,schieben::V,пхаць,खिसकाना
1366,schieben::V,штурхаць,सरकाना
1367,schieben::V,штурхаць,खिसकाना
1368,kratzen::V,скрэбці,खुरचना
1369,kratzen::V,скрэбці,खुजलाना
1370,lecken::V,лізаць,चाटना
1371,beißen::V,кусаць,काटना
1372,abreißen::V,адарваць,तोड़ना
1373,abschneiden::V,адрэзаць,काट करना
1374,binden::V,вязаць,बाँधना
1375,stecken::V,уваткнуць,खोंसना
1376,brechen::V,зламаць,तोड़ना
1377,klopfen::V,стукаць,खटखटाना
1378,hauen::V,біць,ठोकना
1379,kleben::V,клеіць,चिपकाना
1380,reiben::V,церці,घिसना
1381,reiben::V,церці,रगड़ना
1382,streichen::V,намазаць,लगाना
1383,schleifen::V,тачыць,तेज़ करना
1384,schneiden::V,рэзаць,कतरना
1385,rütteln::V,хістаць,झकझोरना
1386,schütteln::V,трэсці,हिलाना
1387,schwenken::V,махаць,घुमाना
1388,schütten::V,наліць,उँडेलना
1389,füllen::V,напоўніць,भरना
1390,füllen::V,напоўніць,ठूसना
1391,einwickeln::V,загарнуць,लपेटना
1392,tragen::V,несці,ढोना
1393,schleppen::V,цягнуць,घसीटना
1394,ziehen::V,цягнуць,खींचना
1395,aufbewahren::V,захоўваць,रखना
1396,werfen::V,кідаць,फेंकना
1397,fangen::V,лавіць,पकड़ना
1398,packen::V,схапіць,पकड़ना
1399,packen::V,схваціць,पकड़ना
1400,verstecken::V,схаваць,छिपाना
1401,teilen::V,раздзяліць,बाँटना
1402,schicken::V,пасылаць,भेजना
1403,bringen::V,прынесці,लाना
1404,hinzufügen::V,дабавіць,जोड़ना
1405,bekommen::V,дастаць,पाना
1406,erhalten::V,атрымаць,पाना
1407,erhalten::V,атрымаць,मिलना
1408,nehmen::V,ўзяць,लेना
1409,wählen::V,выбраць,चुनना
1410,auswählen::V,адабраць,चुनना
1411,bewahren::V,захаваць,बनाए रखना
1412,behindern::V,перашкаджаць,रोकना
1413,verderben::V,сапсаваць,ख़राब करना
1414,beschädigen::V,пашкодзіць,नुक़सान पहुँचाना
1415,zerbrechen::V,разбіць,तोड़ना
1416,zerreißen::V,разадраць,तोड़ना
1417,zerstören::V,разбурыць,नष्ट करना
1418,zerstören::V,разбурыць,बरबाद करना
1419,verbrennen::V,спаліць,जलाना
1420,geben::V,даць,देना
1421,reichen::V,перадаць,थमाना
1422,schenken::V,дарыць,भेंट देना
1423,versprechen::V,абяцаць,वादा करना
1424,wünschen::V,жадаць,कामना करना
1425,loben::V,хваліць,तारीफ़ करना
1426,küssen::V,цалаваць,चूमना
1427,wiegen::V,гушкаць,झुलाना
1428,wiegen::V,калыхаць,झुलाना
1429,zudecken::V,накрыць,ढकना
1430,wecken::V,пабудзіць,जगाना
1431,zeigen::V,паказаць,दिखाना
1432,führen::V,весці,रास्ता दिखाना
1433,lehren::V,вучыць,पढ़ाना
1434,unterrichten::V,выкладаць,सिखाना
1435,aufziehen::V,выхаваць,पालना
1436,leiten::V,кіраваць,संचालन करना
1437,antreiben::V,падганяць,हड़बड़ाना
1438,lassen::V,прымусіць,-आना
1439,lassen::V,прымусіць,कराना
1440,einladen::V,запрасіць,बुलाना
1441,vereinigen::V,абʼяднаць,मिलाना
1442,vereinigen::V,абʼяднаць,संयुक्त करना
1443,besuchen::V,наведаць,मिलना से
1444,besuchen::V,наведаць,मिलने जाना से
1445,treffen::V,сустрэць,मिलना
1446,sich versammeln::V,сабрацца,इकट्ठा होना
1447,spielen::V,гуляць,खेलना
1448,singen::V,пець,गाना
1449,singen::V,спяваць,गाना
1450,tanzen::V,танцаваць,नाचना
1451,sich trennen::V,расстацца,अलग होना
1452,verlassen::V,пакінуць,छोड़ना
1453,retten::V,выратаваць,बचाना
1454,bewachen::V,ахоўваць,आँख रखना पर
1455,schützen::V,уберагаць,रक्षा करना
1456,verteidigen::V,абараніць,रक्षा करना
1457,sich schlagen::V,біцца,हाथापाई करना
1458,sich schlagen::V,драцца,हाथापाई करना
1459,schießen::V,страляць,गोली मारना
