,Concept_ID,br,hi
755,Abend::N,abardaez,संध्या
756,Nacht::N,noz,रात
757,Nacht::N,noz,रात्रि
758,Woche::N,sizhun,हफ़्ता
759,Monat::N,miz,मास
760,Monat::N,miz,महीना
761,Jahr::N,bloaz,बरस
762,Jahr::N,bloaz,वर्ष
763,Frühling::N,nevezamzer,वसंत
764,Sommer::N,hañv,गरमी
765,Sommer::N,hañv,ग्रीष्म
766,Herbst::N,diskaramzer,शरत्
767,Herbst::N,diskaramzer,पतझड़
768,Winter::N,goañv,जाड़ा
769,Winter::N,goañv,सर्दियाँ
770,Januar::N,Genver,जनवरी
771,Februar::N,C'hwevrer,फ़रवरी
772,März::N,Meurzh,मार्च
773,April::N,Ebrel,अप्रैल
774,Mai::N,Mae,मई
775,Juni::N,Mezheven,जून
776,Juli::N,Gouhere,जुलाई
777,August::N,Eost,अगस्त
778,September::N,Gwengolo,सितंबर
779,Oktober::N,Here,अक्तूबर
780,November::N,Du,नवंबर
781,Dezember::N,Kerzu,दिसंबर
782,Montag::N,Lun,पीर
783,Montag::N,Lun,सोमवार
784,Dienstag::N,Meurzh,मंगलवार
785,Mittwoch::N,Merc'her,बुधवार
786,Donnerstag::N,Yaou,गुरुवार
787,Donnerstag::N,Yaou,बृहस्पतिवार
788,Freitag::N,Gwener,शुक्रवार
789,Samstag::N,Sadorn,सनीचर
790,Samstag::N,Sadorn,शनिवार
791,Sonntag::N,Sul,इतवार
792,Sonntag::N,Sul,रविवार
793,groß::A,bras,बड़ा
794,klein::A,bihan,कम
795,klein::A,bihan,छोटा
796,lang::A,hir,लंबा
797,lang::A,hir,दीर्घ
798,kurz::A,berr,लधु
799,kurz::A,berr,छोटा
800,breit::A,ledan,चौड़ा
801,schmal::A,strizh,तंग
802,schmal::A,strizh,सँकरा
803,dicht::A,stank,सघन
804,dick[Gegenstand]::A,tev,मोटा
805,dünn::A,moan,महीन
806,dünn::A,moan,बारीक
807,fein::A,munut,कोमल
808,fein::A,munut,सूक्ष्म
809,fest::A,start,दृढ़
810,fest::A,start,मज़बूत
811,flach::A,plaen,चपटा
812,glatt::A,lintr,चौरस
813,glatt::A,lintr,चिकना
814,glatt::A,levn,चौरस
815,glatt::A,levn,चिकना
816,hart::A,kalet,कठोर
817,hart::A,kalet,सख़्त
818,weich::A,blot,नरम
819,weich::A,blot,मुलायम
820,rund::A,ront,गोल
821,rund::A,ront,वर्तुल
822,spitz::A,poentet,नुकीला
823,scharf::A,dremm,पैना
824,stumpf::A,talsoc'h,भोथरा
825,schwer::A,pounner,भारी
826,schwer::A,pounner,वज़नी
827,schön::A,kaer,सुंदर
828,heiß::A,tomm,उष्ण
829,warm::A,tomm,गरम
830,kalt::A,yen,सर्द
831,kühl::A,yen,ठंडा
832,frisch::A,fresk,तर
833,frisch::A,fresk,ताज़ा
834,feucht::A,gleb,नम
835,feucht::A,gleb,भीगा
836,nass::A,gleb,गीला
837,trocken::A,sec'h,सूखा
838,trocken::A,sec'h,ख़ुश्क
839,voll::A,leun,भरा
840,voll::A,leun,पूरा
841,leer::A,goullo,ख़ाली
842,offen::A,digor,खुला
843,geschlossen::A,serr,बंद
844,sauber::A,naet,साफ़
845,sauber::A,naet,सुथरा
846,schmutzig::A,lous,गंदा
847,roh::A,kriz,कच्चा
848,reif::A,darev,पक्व
849,reif::A,darev,पक्का
850,lecker::A,lipous,मज़ेदार
851,lecker::A,lipous,स्वादिष्ट
852,lecker::A,saourus,मज़ेदार
853,lecker::A,saourus,स्वादिष्ट
854,süß::A,dous,मीठा
855,bitter::A,c'hwerv,कटु
856,bitter::A,c'hwerv,कड़वा
857,sauer::A,trenk,खट्टा
858,hell::A,sklaer,रोशन
859,dunkel::A,teñval,अँधेरा
860,schwarz::A,du,काला
861,schwarz::A,du,स्याह
862,weiß::A,gwenn,सफ़ेद
863,rot::A,ruz,लाल
864,rot::A,ruz,सुर्ख़
865,gelb::A,melen,पीला
866,gelb::A,melen,ज़र्द
867,blau::A,glas,नीला
868,blau::A,glas,आसमानी
869,grün::A,gwer,हरा
870,grau::A,louet,धूसर
871,bunt::A,liesliv,रंगीन
872,bunt::A,liesliv,बहुरंगा
873,billig::A,marc'had-mat,सस्ता
874,teuer::A,ker,महँगा
875,wertvoll::A,prizius,क़ीमती
876,wertvoll::A,prizius,मूल्यवान्
877,blind::A,dall,अंधा
878,taub::A,bouzar,बहरा
879,kräftig::A,start,ताक़तवर
880,kräftig::A,start,शक्तिशाली
881,stark::A,kreñv,प्रबल
882,stark::A,kreñv,बलवान्
883,schwach::A,gwan,कमज़ोर
884,fett::A,lard,मोटा
885,fett::A,lard,मांसल
886,schlank::A,sinkl,पतला
887,schlank::A,sinkl,छरहरा
888,hübsch::A,koant,सुंदर
889,hübsch::A,koant,ख़ूबसूरत
890,böse::A,gwall,पापी
891,böse::A,gwall,दुष्ट
892,dumm::A,glep,मूर्ख
893,dumm::A,glep,बुद्धू
894,faul::A,lezirek,आलसी
895,faul::A,lezirek,सुस्त
896,fleißig::A,studius,मेहनती
897,fleißig::A,studius,परिश्रमी
898,geizig::A,tost,कृपण
899,geizig::A,tost,कंजूस
900,klug::A,speredek,समझदार
901,klug::A,speredek,होशियार
902,klug::A,speredek,अक़्लमंद
903,geschickt::A,dornet,किशल
904,lieb::A,koant,प्रिय
905,lieb::A,koant,प्यारा
906,lustig::A,laouen,हँसमुख
907,lustig::A,laouen,ख़ुशदिल
908,sanft::A,flour,नम्र
909,hungrig::A,marnaon,भूखा
910,krank::A,klañv,बीमार
911,krank::A,klañv,अस्वस्थ
912,nackt::A,noazh,नग्न
913,traurig::A,trist,उदास
914,traurig::A,trist,रंजीदा
915,lebendig::A,bev,जीता
916,lebendig::A,bev,ज़िंदा
917,gut::A,mad,अच्छा
918,schlecht::A,fall,बुरा
919,schlecht::A,fall,ख़राब
920,schlecht::A,gwall,बुरा
921,schlecht::A,gwall,ख़राब
922,richtig::A,reizh,ठीक
923,schlimm::A,gwall,बुरा
924,schlimm::A,gwall,अप्रिय
925,wahr::A,gwir,सच
926,alt::A,kozh,पुराना
927,neu::A,nevez,नया
928,ehemalig::A,kozh,भूतपूर्व
929,alt[Lebewesen]::A,kozh,बूढ़ा
930,alt[Lebewesen]::A,kozh,वृद्ध
931,jung::A,yaouank,जवान
932,arm::A,paour,ग़रीब
933,reich::A,pinvidik,धनी
934,reich::A,pinvidik,अमीर
935,bekannt::A,anavezet,मालूम
936,berühmt::A,brudet,मशहूर
937,berühmt::A,brudet,प्रसिद्ध
938,fremd::A,dizanav,विदेशी
939,fremd::A,dizanav,अपरिचित
940,verschieden::A,disheñel,अलग
941,verschieden::A,disheñel,भिन्न
942,nah::A,nes,नज़दीकी
943,fern::A,diabell,दूर
944,fern::A,diabell,दूरस्थ
945,linker::A,kleiz,बायाँ
946,rechter::A,dehoù,दायाँ
947,rechter::A,dehoù,दाहिना
948,anderer::A,all,अन्य
949,anderer::A,all,दूसरा
950,erster::A,kentañ,पहला
951,erster::A,kentañ,प्रथम
952,zweiter::A,eil,दूसरा
953,zweiter::A,eil,द्वितीय
954,dritter::A,trede,तीसरा
955,letzter::A,diwezhañ,अंतिम
956,letzter::A,diwezhañ,आख़िरी
957,allein::ADV,e-unan,तनहा
958,allein::ADV,e-unan,अकेले
959,auf einmal::ADV,ar un dro,वक़्त में
960,zusammen::ADV,asambles,एक साथ
961,zusammen::ADV,asambles,साथ साथ
962,lange::ADV,pell,देर तक
963,plötzlich::ADV,en un taol,सहसा
964,plötzlich::ADV,en un taol,अचानक
965,sofort::ADV,diouzhtu,तुरंत
966,später::ADV,diwezhatoc'h,बाद को
967,später::ADV,diwezhatoc'h,बाद में
968,jetzt::ADV,bremañ,अब
969,jetzt::ADV,bremañ,अभी
970,heute::ADV,hiziv,आज
971,morgen::ADV,arc'hoazh,कल
972,bald::ADV,hepdale,जल्दी
973,dann::ADV,a-c'houde,तब
974,gestern::ADV,dec'h,कल
975,einst::ADV,gwechall,एक दिन
976,einst::ADV,gwechall,पहले कभी
977,damals::ADV,neuze,उस समय
978,damals::ADV,neuze,उन दिनों
979,danach::ADV,goude,इसके बाद
980,danach::ADV,goude,इसके पश्चात्
981,vorher::ADV,diagent,पहले
982,vorher::ADV,diagent,पेशतर
983,zuerst::ADV,da gentañ,पहले
984,einmal::ADV,ur wech,एक बार
985,einmal::ADV,ur wech,एक दफ़ा
986,manchmal::ADV,a-wechoù,कभी कभी
987,oft::ADV,alies,अक्सर
988,immer::ADV,atav,सदा
989,immer::ADV,atav,हमेशा
990,immer::ADV,bepred,सदा
991,immer::ADV,bepred,हमेशा
992,niemals::ADV,gwech ebet,कभी नहीं
993,niemals::ADV,gwech ebet,कदापि नहीं
994,hier::ADV,amañ,इधर
995,hier::ADV,amañ,यहाँ
996,hierhin::ADV,dre amañ,इधर को
997,hierhin::ADV,dre amañ,यहाँ को
998,von hier::ADV,alemañ,यहाँ से
999,dort::ADV,aze,उधर
1000,dort::ADV,aze,वहाँ
1001,dort::ADV,ahont,उधर
1002,dort::ADV,ahont,वहाँ
1003,dorthin::ADV,di,उधर को
1004,dorthin::ADV,di,वहाँ को
1005,dorthin::ADV,aze,उधर को
1006,dorthin::ADV,aze,वहाँ को
1007,dorthin::ADV,ahont,उधर को
1008,dorthin::ADV,ahont,वहाँ को
1009,geradeaus::ADV,war-eeun,सीधे
1010,vorwärts::ADV,war-raok,आगे
1011,vorwärts::ADV,war-raok,आगे को
1012,rückwärts::ADV,war-lerc'h,पीछे को
1013,zurück::ADV,war-dreñv,वापस
1014,unten::ADV,en traoñ,नीचे
1015,hinab::ADV,a-izel,नीचे को
1016,oben::ADV,en nec'h,ऊपर
1017,hinauf::ADV,e-krec'h,ऊपर को
1018,überall::ADV,dre-holl,हर जगह
1019,überall::ADV,dre-holl,हर स्थान
1020,nicht::ADV,ne ... ket,न
1021,nicht::ADV,ne ... ket,नहीं
1022,ein wenig::ADV,un tammig,कुछ
1023,ein wenig::ADV,un tammig,ज़रा
1024,ein wenig::ADV,un tammig,थोड़ा
1025,kaum::ADV,a-boan,लगभग नहीं
1026,kaum::ADV,a-boan,बराबर नहीं
1027,sehr::ADV,-tre,बहुत
1028,sehr::ADV,-kenañ,बहुत
1029,so::ADV,evel-se,ऐसा
1030,noch::ADV,c'hoazh,अभी तक
1031,nur::ADV,hepken,केवल
1032,nur::ADV,hepken,सिर्फ़
1033,schon::ADV,dija,चुकना
1034,wieder::ADV,adarre,फिर
1035,wieder::ADV,adarre,दुबारा
1036,vor::PRP,dirak,के आगे
1037,vor::PRP,dirak,के सामने
1038,hinter::PRP,a-drek,के पीछे
1039,hinter::PRP,a-dreñv,के पीछे
1040,unter::PRP,dindan,के तले
1041,unter::PRP,dindan,के नीचे
1042,durch::PRP,dre,के पार
1043,neben::PRP,e-kichen,के पास
1044,neben::PRP,e-kichen,की बग़ल में
1045,zwischen::PRP,etre,के बीच
1046,wegen::PRP,abalamour da,के कारण
1047,wegen::PRP,abalamour da,की वजह से
1048,dies::PRN,hemañ,यह
1049,das::PRN,se,वह
1050,das::PRN,hennezh,वह
1051,alles::PRN,pep tra,सब
1052,alles::PRN,pep tra,सब कुछ
1053,ich::PRN,me,मैं
1054,du::PRN,te,तू
1055,er::PRN,eñ,यह
1056,wir::PRN,ni,हम
1057,ihr::PRN,c'hwi,तुम
1058,sie::PRN,int,ये
1059,was::FPRN,petra,क्या
1060,wer::FPRN,piv,कौन
1061,wo::FADV,pelec'h,किधर
1062,wohin::FADV,da belec'h,किधर
1063,wie::FADV,penaos,कैसे
1064,warum::FADV,perak,क्यों
1065,wieviel::FNUM,pet,कितना
1066,eins::NUM,unan,एक
1067,zwei::NUM,daou,दो
1068,drei::NUM,tri,तीन
1069,vier::NUM,pevar,चार
1070,fünf::NUM,pemp,पाँच
1071,sechs::NUM,c'hwec'h,छह
1072,sieben::NUM,seizh,सात
1073,acht::NUM,eizh,आठ
1074,neun::NUM,nav,नौ
1075,zehn::NUM,dek,दस
1076,elf::NUM,unnek,ग्यारह
1077,zwölf::NUM,daouzek,बारह
1078,zwanzig::NUM,ugent,बीस
1079,dreißig::NUM,tregont,तीस
1080,vierzig::NUM,daou-ugent,चालीस
1081,fünfzig::NUM,hanter-kant,पचास
1082,sechzig::NUM,tri-ugent,साठ
1083,siebzig::NUM,dek ha tri-ugent,सत्तर
1084,achtzig::NUM,pevar-ugent,अस्सी
1085,neunzig::NUM,dek ha pevar-ugent,नव्वे
1086,hundert::NUM,kant,सौ
1087,tausend::NUM,mil,हज़ार
1088,und::CNJ,ha,और
1089,oder::CNJ,pe,या
1090,stehen::V,bezañ a-sav,खड़ा होना
1091,sitzen::V,azezañ,बैठना
1092,sitzen::V,bezañ en e goazez,बैठना
1093,liegen::V,bezañ en e c'hourvez,लेटना
1094,hängen::V,krougañ,लटकना
1095,werden::V,dazonet,बनना
1096,passieren::V,c'hoarvezout,होना
1097,beginnen::V,stagañ,आरंभ होना
1098,beginnen::V,stagañ,प्रारंभ होना
1099,enden::V,achuiñ,अंत होना
1100,enden::V,achuiñ,ख़तम होना
1101,wechseln::V,cheñch,बदलना
1102,aufgehen[Sonne]::V,dirouzañ,चढ़ना
1103,aufgehen[Sonne]::V,dirouzañ,उदित होना
1104,scheinen[Sonne]::V,lugernañ,रोशनी देना
1105,donnern::V,taranal,गरजना
1106,wehen::V,c'hwezhañ,चलना
1107,strömen::V,deredek,बहना
1108,strömen::V,deredek,प्रवाहित होना
1109,fließen::V,redek,बहना
1110,fließen::V,redek,प्रवाहित होना
1111,sich drehen::V,troiñ,घूमना
1112,schwanken::V,trantellat,हिलना
1113,schwingen::V,froumal,हिलना
1114,fallen::V,kouezhañ,गिरना
1115,brennen::V,deviñ,जलना
1116,rauchen::V,divogedañ,धुआँ उड़ाना
1117,regnen::V,glavañ,बरसना
1118,gefrieren::V,reviñ,जमना
1119,tauen::V,diskornañ,गलना
1120,tauen::V,diskornañ,पिघलना
1121,schmelzen::V,teuziñ,गलना
1122,schmelzen::V,teuziñ,पिघलना
1123,trocknen::V,sec'hañ,सूखना
1124,sieden::V,berviñ,उबलना
1125,faulen::V,breinañ,गलना
1126,faulen::V,breinañ,सड़ना
1127,verfaulen::V,breinañ,गलना
1128,verfaulen::V,breinañ,सड़ना
1129,reißen::V,darnaouiñ,फटना
1130,versinken::V,sodellañ,डूबना
1131,vergehen::V,tremen,बीतना
1132,vergehen::V,tremen,गुज़रना
1133,erscheinen::V,donet war-wel,दिखाई देना
1134,verschwinden::V,monet diwar wel,ग़ायब होना
1135,sinken::V,en em izelat,घटना
1136,sinken::V,en em izelat,उतरना
1137,abnehmen::V,nebeutaat,घटना
1138,zunehmen::V,kreskiñ,बढ़ना
1139,steigen::V,sevel,बढ़ना
1140,wachsen::V,kreskiñ,उगना
1141,glänzen::V,lugernañ,चमकना
1142,funkeln::V,elieniñ,जगमगाना
1143,funkeln::V,elieniñ,टिमटिमाना
1144,lärmen::V,rabotat,शोर मचाना
1145,klirren::V,diridignat,झनझनाना
1146,klirren::V,sterlinkañ,झनझनाना
1147,brausen::V,gwegal,साँय-साँय करना
1148,rauschen::V,trouzal,सरसराना
1149,klingen::V,seniñ,बजना
1150,bellen::V,harzhal,भौंकना
1151,heulen::V,yudal,गुर्राना
1152,blasen::V,c'hwezhañ,फूँकना
1153,pfeifen::V,c'hwitellat,सीटी देना
1154,schreien::V,huchal,चिल्लाना
1155,stöhnen::V,hirvoudiñ,कराहना
1156,stöhnen::V,hirvoudiñ,आहें भरना
1157,zittern::V,krenañ,काँपना
1158,leben::V,bevañ,जीना
1159,geboren werden::V,genel,पैदा होना
1160,atmen::V,tennañ e anal,साँस लेना
1161,trinken::V,evañ,पीना
1162,essen::V,debriñ,खाना
1163,schlucken::V,lonkañ,निगलना
1164,müde werden::V,skuizhañ,थकना
1165,müde werden::V,skuizhañ,उकताना
1166,einschlafen::V,menel kousket,सो जाना
1167,schlafen::V,kousket,सोना
1168,aufwachen::V,dihuniñ,जागना
1169,aufstehen::V,sevel,उठना
1170,sich erholen::V,diskuizhañ,सुस्ताना
1171,sich erholen::V,diskuizhañ,आराम करना
1172,krank werden::V,klañviñ,बीमार पड़ना
1173,krank sein::V,bezañ klañv,बीमार होना
1174,schmerzen::V,skourjezañ,दुखना
1175,schmerzen::V,skourjezañ,दर्द करना
1176,husten::V,pasaat,खाँसना
1177,husten::V,peudal,खाँसना
1178,genesen::V,pareañ,ठीक हो जाना
1179,genesen::V,pareañ,स्वस्थ हो जाना
1180,sterben::V,mervel,मरना
1181,umkommen::V,perisañ,मरना
1182,sich bewegen::V,bouljal,चलना
1183,sich bewegen::V,bouljal,हिलना
1184,sich rühren::V,fiñval,हिलना
1185,sich erheben::V,sevel,उठना
1186,sich setzen::V,azezañ,बैठना
1187,sich setzen::V,mont en e goazez,बैठना
1188,hinfallen::V,kouezhañ,गिरना
1189,laufen::V,redek,चलना
1190,schreiten::V,kerzhet,क़दम जाना
1191,spazierengehen::V,pourmen,सैर करना
1192,eilen::V,hastañ,तेज़ी से जाना
1193,eilen::V,hastañ,शीघ्रता से चलना
1194,sich beeilen::V,hastañ,जल्दी करना
1195,sich beeilen::V,hastañ,शीघ्रता करना
1196,sausen::V,karzhañ,बड़ी तेज़ी से चलना
1197,rennen::V,redek,भागना
1198,rennen::V,redek,दौड़ना
1199,springen::V,lammat,उछलना
1200,klettern::V,krimpat,चढ़ना
1201,schaukeln::V,brañsellat,झूलना
1202,kriechen::V,skrampañ,रेंगना
1203,schwimmen::V,neuial,तैरना
1204,tauchen::V,splujañ,डूबना
1205,rudern::V,roeñvat,खेना
1206,rudern::V,roeñvat,चप्पू चलाना
1207,fahren::V,kas,चलना
1208,fahren::V,kas,यात्रा करना
1209,fahren::V,bleniañ,चलना
1210,fahren::V,bleniañ,यात्रा करना
1211,fliegen::V,nijal,उड़ना
1212,gehen::V,mont,जाना
1213,weggehen::V,mont kuit,चला जाना
1214,weggehen::V,mont kuit,बाहर जाना
1215,abfahren::V,mont kuit,छूटना
1216,abfahren::V,mont kuit,रवाना होना
1217,anhalten::V,chom a-sav,रुकना
1218,anhalten::V,chom a-sav,खड़ा होना
1219,hineingehen::V,monet e-barzh,घुसना
1220,hineingehen::V,monet e-barzh,अंदर जाना
1221,eintreten::V,monet e-barzh,प्रवेश करना
1222,kommen::V,dont,आना
1223,ankommen::V,erruout,पहुँचना
1224,zurückkommen::V,addonet,लौटना
1225,zurückkommen::V,addonet,वापस आना
1226,bleiben::V,chom,रहना
1227,bleiben::V,chom,रुकना
1228,warten::V,gortoz,इंतज़ार करना
1229,erwarten::V,gortoz,प्रतीक्षा करना
1230,suchen::V,klask,ढूँढ़ना
1231,finden::V,kavout,पाना
1232,finden::V,kavout,ढूँढ़ निकालना
1233,versuchen::V,klask,कोशिश करना
1234,vorbereiten::V,aozañ,तैयार करना
1235,lieben::V,karout,प्यार करना
1236,mögen::V,karout,पसंद होना
1237,lachen::V,c'hoarzin,हँसना
1238,rühren::V,tenerañ,छूना
1239,weinen::V,gouelañ,रोना
1240,schimpfen::V,krozal,गाली देना
1241,sich ärgern::V,fachañ,चिढ़ना
1242,sich ärgern::V,fachañ,नाराज़ होना
1243,sich ärgern::V,en em fachañ,चिढ़ना
1244,sich ärgern::V,en em fachañ,नाराज़ होना
1245,fliehen::V,tec'het,भागना
1246,flüchten::V,tuzañ,निकल भागना
1247,sehen::V,gwelet,देखना
1248,anschauen::V,sellout ouzh,देखना
1249,ansehen::V,sellout ouzh,दृष्टि डालना पर
1250,hören::V,klevet,सुनना
1251,zuhören::V,selaou,सुनना
1252,probieren::V,blasa,चखना
1253,riechen::V,klevet,सूँघना
1254,fühlen::V,santout,महसूस करना
1255,scheinen::V,diskouez bezañ,लगना
1256,zu sehen sein::V,bezañ gwelus,दिखाई देना
1257,vernehmen::V,merzhañ,सुनना
1258,frieren::V,anoued,ठंड लगना
1259,frieren::V,anoued,सर्दी लगना
1260,tun::V,ober,करना
1261,können::V,gouzout,सकना
1262,können::V,gouzout,जानना
1263,wollen::V,fellout da,चाहना
1264,wollen::V,kaout c'hoant da,चाहना
1265,anfangen::V,kregiñ,शुरू करना
1266,beenden::V,achuiñ,ख़त्म करना
1267,beenden::V,achuiñ,समाप्त करना
1268,aufhören::V,paouez,बंद जाना
1269,aufhören::V,paouez,समाप्त जाना
1270,öffnen::V,digeriñ,खोलना
1271,schließen::V,serriñ,बंद करना
1272,stellen::V,lakaat,रखना
1273,setzen::V,lakaat,रखना
1274,setzen::V,lakaat,बिठाना
1275,legen::V,lakaat,रखना
1276,legen::V,lakaat,लिटाना
1277,berühren::V,touch,छूना
1278,berühren::V,touch,स्पर्श करना
1279,verbinden::V,eren,बाँधना
1280,bedecken::V,goloiñ,ढकना
1281,aufhängen::V,istribilhañ,लटकाना
1282,anzünden::V,alumiñ,जलाना
1283,anzünden::V,c'hwezzañ,जलाना
1284,aufheben::V,dastum,उठाना
1285,zurücklassen::V,lezel,पीछे छोड़ना
1286,verlieren::V,koll,खोना
1287,verlieren::V,koll,गँवाना
1288,fallen lassen::V,laoskel,गिराना
1289,fallen lassen::V,lezel da gouezhel,गिराना
1290,machen::V,ober,करना
1291,machen::V,ober,बनाना
1292,herstellen::V,fardañ,बनाना
1293,herstellen::V,fardañ,तैयार करना
1294,bauen::V,sevel,बनाना
1295,bauen::V,sevel,निर्माण करना
1296,reparieren::V,adaozañ,मरम्मत करना
1297,verbessern::V,gwellaat,सुधारना
1298,ändern::V,cheñch,बदलना
1299,ändern::V,cheñch,परीवर्तन करना
1300,graben::V,kleuzañ,खोदना
1301,beugen::V,plegañ,झुकाना
1302,biegen::V,krommañ,झुकाना
1303,drehen::V,treiñ,फेरना
1304,drehen::V,treiñ,घुमाना
1305,wenden::V,treiñ,पलटना
1306,wenden::V,treiñ,मोड़ना
1307,umdrehen::V,treiñ,घुमाना
1308,heben::V,sevel,उठाना
1309,heben::V,sevel,ऊँचा करना
1310,hochheben::V,sevel,उठाना
1311,hochheben::V,sevel,ऊपर को उठाना
1312,ergreifen::V,kemer,पकड़ना
1313,ergreifen::V,kemer,हाथ में लेना
1314,halten::V,dalc'hen,धरना
1315,halten::V,dalc'hen,पकड़ना
1316,drücken::V,bountañ,दबाना
1317,schieben::V,poulzañ,सरकाना
1318,schieben::V,poulzañ,खिसकाना
1319,kratzen::V,skrabat,खुरचना
1320,kratzen::V,skrabat,खुजलाना
1321,lecken::V,lipat,चाटना
1322,beißen::V,kregiñ,काटना
1323,abreißen::V,diframmañ,तोड़ना
1324,abschneiden::V,troc'hañ,काट करना
1325,binden::V,stagañ,बाँधना
1326,stecken::V,sankañ,खोंसना
1327,brechen::V,darnaouiñ,तोड़ना
1328,klopfen::V,skoiñ,खटखटाना
1329,hauen::V,dornañ,ठोकना
1330,kleben::V,pegañ,चिपकाना
1331,reiben::V,taravat,घिसना
1332,reiben::V,taravat,रगड़ना
1333,reiben::V,trekiñ,घिसना
1334,reiben::V,trekiñ,रगड़ना
1335,streichen::V,toazañ,लगाना
1336,schleifen::V,lemmañ,तेज़ करना
1337,schneiden::V,troc'hañ,कतरना
1338,rütteln::V,tordorosañ,झकझोरना
1339,schütteln::V,hejañ,हिलाना
1340,schütten::V,diskargañ,उँडेलना
1341,füllen::V,kargañ,भरना
1342,füllen::V,kargañ,ठूसना
1343,einwickeln::V,gronnañ,लपेटना
1344,tragen::V,dougen,ढोना
1345,schleppen::V,stlejal,घसीटना
1346,ziehen::V,sachañ,खींचना
1347,aufbewahren::V,miret,रखना
1348,werfen::V,teuler,फेंकना
1349,fangen::V,tapañ,पकड़ना
1350,packen::V,krapat,पकड़ना
1351,verstecken::V,kuzhat,छिपाना
1352,teilen::V,rannañ,बाँटना
1353,schicken::V,kas,भेजना
1354,bringen::V,degas,लाना
1355,hinzufügen::V,lakat ouzhpenn,जोड़ना
1356,bekommen::V,kaout,पाना
1357,erhalten::V,kaout,पाना
1358,erhalten::V,kaout,मिलना
1359,nehmen::V,kemer,लेना
1360,wählen::V,choaz,चुनना
1361,auswählen::V,dibab,चुनना
1362,bewahren::V,mirout,बनाए रखना
1363,behindern::V,diaezañ,रोकना
1364,verderben::V,lovrañ,ख़राब करना
1365,beschädigen::V,gwallegañ,नुक़सान पहुँचाना
1366,zerbrechen::V,torriñ,तोड़ना
1367,zerreißen::V,diroegiñ,तोड़ना
1368,zerstören::V,distrujañ,नष्ट करना
1369,zerstören::V,distrujañ,बरबाद करना
1370,verbrennen::V,deviñ,जलाना
1371,geben::V,reiñ,देना
1372,schenken::V,donezonañ,भेंट देना
1373,versprechen::V,prometiñ,वादा करना
1374,wünschen::V,hetiñ,कामना करना
1375,loben::V,feurmiñ,तारीफ़ करना
1376,küssen::V,pokat,चूमना
1377,wiegen::V,pouezañ,झुलाना
1378,zudecken::V,goloiñ,ढकना
1379,wecken::V,dihuniñ,जगाना
1380,zeigen::V,diskouez,दिखाना
1381,führen::V,kas,रास्ता दिखाना
1382,lehren::V,deskiñ,पढ़ाना
1383,unterrichten::V,kelenn,सिखाना
1384,leiten::V,bleinañ,संचालन करना
1385,antreiben::V,poulzañ,हड़बड़ाना
1386,lassen::V,leuskel,-आना
1387,lassen::V,leuskel,कराना
1388,einladen::V,pediñ,बुलाना
1389,vereinigen::V,unisañ,मिलाना
1390,vereinigen::V,unisañ,संयुक्त करना
1391,besuchen::V,gweladenniñ,मिलना से
1392,besuchen::V,gweladenniñ,मिलने जाना से
1393,treffen::V,kejal,मिलना
1394,treffen::V,ankontrañ,मिलना
1395,sich versammeln::V,bodennañ,इकट्ठा होना
1396,spielen::V,c'hoari,खेलना
1397,singen::V,kanañ,गाना
1398,tanzen::V,dañsal,नाचना
1399,sich trennen::V,dispartiañ,अलग होना
1400,verlassen::V,lezel,छोड़ना
1401,retten::V,saveteiñ,बचाना
1402,bewachen::V,mesa,आँख रखना पर
1403,schützen::V,diwall,रक्षा करना
1404,verteidigen::V,difenn,रक्षा करना
1405,sich schlagen::V,lopañ,हाथापाई करना
1406,siegen::V,trec'hiñ,जीतना
1407,siegen::V,trec'hiñ,विजय पाना
1408,ärgern::V,hegasiñ,चिढ़ाना
1409,schlagen::V,skeiñ,मारना
1410,treten::V,botaouiñ,ठोकर मारना
1411,stechen::V,pikat,भेदना
1412,stechen::V,pikat,भोंकना
1413,stoßen::V,stokañ,धक्का देना
1414,stoßen::V,stokañ,झटका देना
1415,stehlen::V,laerezh,चोरी करना
1416,stören::V,direnkañ,बुरा लगना
1417,belästigen::V,dregasiñ,तंग करना
1418,verbergen::V,skoachañ,लुकाना
1419,täuschen::V,tromplañ,धोखा देना
1420,betrügen::V,lorbañ,धोखा देना
1421,töten::V,lazhañ,मारना
1422,töten::V,lazhañ,मार डालना
1423,wohnen::V,bezañ o chom,रहना
1424,arbeiten::V,labourat,काम करना
1425,sammeln::V,dastum,जमा करना
1426,pflücken::V,kuntuilhañ,चुनना
1427,pflücken::V,kuntuilhañ,तोड़ना
1428,jagen::V,chaseal,आखेट करना
1429,jagen::V,chaseal,शिकार करना
1430,fischen::V,pesketa,मछली पकड़ना
1431,fassen::V,pakañ,पकड़ना
1432,hüten::V,geota,चराना
1433,anbinden::V,stagañ,बाँधना
1434,füttern::V,boueta,खिलाना
1435,melken::V,goro,दुहना
1436,hacken::V,difrakal,काटना
1437,gießen::V,dourañ,सींचना
1438,reifen::V,azviñ,पकना
1439,zubereiten::V,keginañ,पकाना
1440,kochen::V,poazhañ,पकाना
1441,kochen::V,poazhañ,राँधना
1442,backen::V,fritañ,पकाना
1443,braten::V,rostañ,तलना
1444,braten::V,rostañ,भूनना
1445,stricken::V,stammañ,बुनना
1446,nähen::V,gwriat,सीना
1447,färben::V,livañ,रँगना
1448,reinigen::V,naetañ,साफ़ करना
