,Concept_ID,kk,az
786,lustig::A,көңілді,məzəli
787,lustig::A,көңілді,gülməli
788,sanft::A,жуас,mülayim
789,hungrig::A,аш,ac
790,krank::A,кеселді,xəstə
791,nackt::A,жалаңаш,çılpaq
792,traurig::A,қапа,qəmgin
793,traurig::A,қапа,kədərli
794,lebendig::A,тірі,canlı
795,lebendig::A,жанды,canlı
796,gut::A,жақсы,yaxşı
797,schlecht::A,жаман,pis
798,richtig::A,дұрыс,doğru
799,schlimm::A,жаман,fəna
800,wahr::A,нағыз,gərçək
801,alt::A,ескі,əski
802,alt::A,ескі,köhnə
803,neu::A,жаңа,yeni
804,ehemalig::A,өткен,əvvəlki
805,ehemalig::A,бұрынғы,əvvəlki
806,alt[Lebewesen]::A,кексе,qoca
807,jung::A,науша,gənc
808,arm::A,кедей,kasıb
809,arm::A,кедей,yoxsul
810,arm::A,дәулетсіз,kasıb
811,arm::A,дәулетсіз,yoxsul
812,reich::A,малды,zəngin
813,bekannt::A,таныс,tanış
814,bekannt::A,көзтаныс,tanış
815,berühmt::A,атақты,məşhur
816,fremd::A,бөтен,yad
817,verschieden::A,түрлі,dürlü
818,nah::A,жуық,yaxın
819,nah::A,етене,yaxın
820,fern::A,алыс,uzaq
821,fern::A,алыстағы,uzaq
822,linker::A,сол,sol
823,linker::A,солшыл,sol
824,rechter::A,оң,sağ
825,anderer::A,өзге,başqa
826,anderer::A,былайғы,başqa
827,erster::A,алғашқы,birinci
828,zweiter::A,екінші,ikinci
829,dritter::A,үшінші,üçüncü
830,letzter::A,артқы,sonuncu
831,letzter::A,артқы,axırıncı
832,letzter::A,кейінгі,sonuncu
833,letzter::A,кейінгі,axırıncı
834,allein::ADV,серіксіз,tək
835,allein::ADV,серіксіз,yalqız
836,auf einmal::ADV,бірден,birdən
837,zusammen::ADV,бірлесіп,birlikdə
838,lange::ADV,ұзақ,uzun
839,plötzlich::ADV,кенет,qəfildən
840,sofort::ADV,әне-міне дегенше,həmən
841,sofort::ADV,әне-міне дегенше,dərhal
842,später::ADV,артынан,sonra
843,jetzt::ADV,енді,indi
844,jetzt::ADV,қазір,indi
845,heute::ADV,бүгін,bugün
846,morgen::ADV,ертең,sabah
847,bald::ADV,тез,yaxında
848,bald::ADV,тез,tezliklə
849,dann::ADV,онан соң,onda
850,dann::ADV,сонан соң,onda
851,gestern::ADV,кеше,dünən
852,einst::ADV,бірде,əvvəllər
853,einst::ADV,бір кезде,əvvəllər
854,damals::ADV,анада,o vaxt
855,danach::ADV,онан соң,sonra
856,danach::ADV,сонан соң,sonra
857,vorher::ADV,бұрын,qabaqcadan
858,zuerst::ADV,әуелі,əvvəl
859,zuerst::ADV,алдымен,əvvəl
860,einmal::ADV,бір жолы,bir dəfə
861,manchmal::ADV,кейде,hərdənbir
862,oft::ADV,ылғи,tez-tez
863,oft::ADV,ылғи,çox vaxt
864,immer::ADV,өнебойы,daimi
865,immer::ADV,өнебойы,həmişə
866,niemals::ADV,ешуақытта,əsla
867,niemals::ADV,ешуақытта,heç bir zaman
868,hier::ADV,бұнда,bura
869,hier::ADV,бұнда,burada
870,hier::ADV,осында,bura
871,hier::ADV,осында,burada
872,hierhin::ADV,бермен,buraya
873,von hier::ADV,бер жақтан,buradan
874,dort::ADV,анда,ora
875,dort::ADV,анда,orada
876,dorthin::ADV,әрі,oraya
877,geradeaus::ADV,тура,düz
878,vorwärts::ADV,ілгері,irəli
879,rückwärts::ADV,артқа,geri
880,zurück::ADV,кейін қарай,geriyə
881,unten::ADV,төменде,aşağıda
882,hinab::ADV,астына,aşağı
883,hinab::ADV,төмен,aşağı
884,oben::ADV,жоғарыда,yuxarıda
885,hinauf::ADV,өрге,yuxarı
886,überall::ADV,әрқайда,hər yerdə
887,nicht::ADV,емес,-ma-
888,ein wenig::ADV,азырақ,bir az
889,ein wenig::ADV,аздаған,bir az
890,ein wenig::ADV,азғантай,bir az
891,kaum::ADV,зорға,güclə
892,sehr::ADV,орасан,çox
893,so::ADV,бұлай,belə
894,so::ADV,былайша,belə
895,noch::ADV,әлі,hələ
896,nur::ADV,ғана,yalnız
897,schon::ADV,түге,artıq
898,wieder::ADV,жаңа,yenə
899,wieder::ADV,қайта,yenə
900,wieder::ADV,жаңадан,yenə
901,vergebens::ADV,бекер,boş yerə
902,vor::PRP,алды,önündə
903,hinter::PRP,артынан,arxasında
904,unter::PRP,түп,altında
905,unter::PRP,маңында,altında
906,durch::PRP,арқылы,içindən
907,neben::PRP,іргеде,yanında
908,neben::PRP,жанында,yanında
909,zwischen::PRP,арада,arasında
910,wegen::PRP,үшін,üçün
911,wegen::PRP,үшін,ötəri
912,dies::PRN,бұ,bu
913,dies::PRN,осы,bu
914,das::PRN,сол,o
915,alles::PRN,дүйім,hər şey
916,alles::PRN,күллі,hər şey
917,ich::PRN,мен,mən
918,du::PRN,сен,sən
919,er::PRN,ол,o
920,wir::PRN,біз,biz
921,ihr::PRN,сіз,siz
922,sie::PRN,олар,onlar
923,was::FPRN,не,nə
924,wer::FPRN,кім,kim
925,wo::FADV,кәні,harada
926,wo::FADV,қайда,harada
927,wohin::FADV,қайда,haraya
928,wie::FADV,калай,necə
929,warum::FADV,неғып,niyə
930,warum::FADV,неғып,nə üçün
931,wieviel::FNUM,неше,neçə
932,wieviel::FNUM,неше,nə qədər
933,wieviel::FNUM,қанша,neçə
934,wieviel::FNUM,қанша,nə qədər
935,eins::NUM,бір,bir
936,zwei::NUM,екі,iki
937,drei::NUM,үш,üç
938,vier::NUM,төрт,dörd
939,fünf::NUM,бес,beş
940,sechs::NUM,алты,altı
941,sieben::NUM,жеті,yeddi
942,acht::NUM,сегіз,səkkiz
943,neun::NUM,тоғыз,doqquz
944,zehn::NUM,он,on
945,elf::NUM,он бір,on bir
946,zwölf::NUM,он екі,on iki
947,zwanzig::NUM,жиырма,iyirmi
948,dreißig::NUM,отыз,otuz
949,vierzig::NUM,қырық,qırx
950,fünfzig::NUM,елу,əlli
951,sechzig::NUM,алпыс,altmış
952,siebzig::NUM,жетпіс,yetmiş
953,achtzig::NUM,сексен,səksən
954,neunzig::NUM,тоқсан,doxsan
955,hundert::NUM,жүз,yüz
956,tausend::NUM,мың,min
957,und::CNJ,та,və
958,oder::CNJ,әлде,ya
959,oder::CNJ,немесе,ya
960,stehen::V,тұру,durmaq
961,sitzen::V,отыру,oturmaq
962,liegen::V,жату,uzanmaq
963,hängen::V,ілу,asılmaq
964,werden::V,болу,olmaq
965,werden::V,түрегелу,olmaq
966,passieren::V,болу,olmaq
967,passieren::V,болу,baş vermək
968,beginnen::V,басталу,başlamaq
969,enden::V,ада болу,bitmək
970,wechseln::V,құбылу,dəyişmək
971,wechseln::V,өзгеру,dəyişmək
972,aufgehen[Sonne]::V,шығу,doğmaq
973,untergehen[Sonne]::V,батыру,batmaq
974,scheinen[Sonne]::V,жылтырау,parlamaq
975,donnern::V,күркіреу,guruldamaq
976,wehen::V,огып тур,əsmək
977,strömen::V,сорғалау,axmaq
978,fließen::V,ағу,axmaq
979,sich drehen::V,айналу,dönmək
980,schwanken::V,толықсу,yellənmək
981,schwingen::V,тербелу,yellənmək
982,fallen::V,құлау,düşmek
983,fallen::V,жығылу,düşmek
984,fallen::V,төмендеу,düşmek
985,brennen::V,жану,yanmaq
986,rauchen::V,түтету,tüstüləmək
987,regnen::V,жауу,yağmaq
988,gefrieren::V,мұздай қату,donmaq
989,gefrieren::V,мұз боп қату,donmaq
990,tauen::V,жібу,ərimək
991,schmelzen::V,еру,ərimək
992,trocknen::V,курау,qurumaq
993,sieden::V,қайнау,qaynamaq
994,faulen::V,иістену,çürümək
995,verfaulen::V,шіру,çürümək
996,reißen::V,жыртылу,yırtılmaq
997,versinken::V,малтығу,batmaq
998,vergehen::V,өту,ötmək
999,erscheinen::V,көріну,görünmək
1000,erscheinen::V,көрініп қалу,görünmək
1001,verschwinden::V,ғайып_болу,yox olmaq
1002,sinken::V,ылдилау,enmək
1003,sinken::V,төмендеу,enmək
1004,abnehmen::V,кемітілу,azalmaq
1005,zunehmen::V,көбею,artmaq
1006,steigen::V,қобу,yüksəlmək
1007,steigen::V,көтерілу,yüksəlmək
1008,steigen::V,жоғарылау,yüksəlmək
1009,wachsen::V,өсу,böyümək
1010,glänzen::V,жалтырау,parlamaq
1011,funkeln::V,жарқырау,parıldamaq
1012,funkeln::V,нұрлану,parıldamaq
1013,funkeln::V,жылтылдау,parıldamaq
1014,lärmen::V,шулау,səs-küy etmək
1015,lärmen::V,шуылдау,səs-küy etmək
1016,läuten::V,қоңыраулату,çalmaq
1017,klingeln::V,дыңғырлау,zəng etmək
1018,klirren::V,дыңылдату,cingildəmək
1019,brausen::V,тасу,gurlamaq
1020,rauschen::V,сусылдау,xışıldamaq
1021,rauschen::V,сыбдырлау,xışıldamaq
1022,klingen::V,дыбыс шығару,səslənmək
1023,bellen::V,үру,hürmək
1024,heulen::V,ұлу,ulamaq
1025,blasen::V,үру,üfləmək
1026,pfeifen::V,ысқыру,fit vermek
1027,schreien::V,шыңғыру,bağırmaq
1028,schreien::V,шыңғыру,qışqırmaq
1029,schreien::V,айғайлау,bağırmaq
1030,schreien::V,айғайлау,qışqırmaq
1031,schreien::V,байбайлау,bağırmaq
1032,schreien::V,байбайлау,qışqırmaq
1033,schreien::V,бажалақтау,bağırmaq
1034,schreien::V,бажалақтау,qışqırmaq
1035,stöhnen::V,ыңырсу,inləmək
1036,stöhnen::V,ыңкылдау,inləmək
1037,zittern::V,қалш,titrəmək
1038,zittern::V,қалшылдату,titrəmək
1039,leben::V,жасау,yaşamaq
1040,leben::V,күнелту,yaşamaq
1041,leben::V,күн көру,yaşamaq
1042,leben::V,тіршілік ету,yaşamaq
1043,geboren werden::V,туу,doğmaq
1044,atmen::V,дем алу,nəfəs almaq
1045,atmen::V,ауа жұту,nəfəs almaq
1046,trinken::V,ішу,içmek
1047,trinken::V,ұрттау,içmek
1048,essen::V,жеу,yemək
1049,essen::V,тамақтану,yemək
1050,schlucken::V,жұту,udmaq
1051,müde werden::V,болдыру,yorulmaq
1052,einschlafen::V,үйыктап калу,yuxuya getmək
1053,schlafen::V,ұйықтау,uyumaq
1054,aufwachen::V,ояну,oyanmaq
1055,aufstehen::V,ояну,yuxudan durmaq
1056,sich erholen::V,тынығу,dincəlmək
1057,krank werden::V,кеселдену,xəstə olmaq
1058,krank werden::V,сырқаттану,xəstə olmaq
1059,krank werden::V,ауырып қалу,xəstə olmaq
1060,krank werden::V,ауыра бастау,xəstə olmaq
1061,krank werden::V,кеселге ұшырау,xəstə olmaq
1062,krank werden::V,сырқаттанып қалу,xəstə olmaq
1063,krank sein::V,ауыру,azarlanmaq
1064,krank sein::V,ауыру,xəstələnmək
1065,krank sein::V,сырқаттану,azarlanmaq
1066,krank sein::V,сырқаттану,xəstələnmək
1067,schmerzen::V,ауырады,ağrimaq
1068,husten::V,жөтелу,öksürmək
1069,genesen::V,айығу,sağalmaq
1070,sterben::V,өлу,ölmək
1071,sterben::V,өлу,vəfat etmək
1072,sterben::V,қайтыс,ölmək
1073,sterben::V,қайтыс,vəfat etmək
1074,sterben::V,жантапсыру,ölmək
1075,sterben::V,жантапсыру,vəfat etmək
1076,umkommen::V,өлу,həlak olmaq
1077,umkommen::V,қаза табу,həlak olmaq
1078,sich bewegen::V,жылжу,hərəkət etmək
1079,sich rühren::V,қыбырлау,tərpənmək
1080,sich erheben::V,тұру,qalxmaq
1081,sich setzen::V,отыру,oturmaq
1082,hinfallen::V,жығылу,yıxılmaq
1083,laufen::V,жояу жүру,yerimək
1084,schreiten::V,кадамдау,addım atmaq
1085,spazierengehen::V,қыдыру,gəzmək
1086,eilen::V,асығу,atılmaq
1087,eilen::V,жеделдену,atılmaq
1088,eilen::V,жедепдеу,atılmaq
1089,sich beeilen::V,асығу,tələsmək
1090,sich beeilen::V,жеделдену,tələsmək
1091,sausen::V,заулау,çırpmaq
1092,rennen::V,жүгіру,qaçmaq
1093,springen::V,секіру,sıçramaq
1094,klettern::V,өрмелеп шығу,dırmanmaq
1095,schaukeln::V,тербелу,sallanmaq
1096,kriechen::V,еңбектеу,sürünmək
1097,schwimmen::V,жүзу,üzmek
1098,schwimmen::V,малту,üzmek
1099,schwimmen::V,қалықтау,üzmek
1100,tauchen::V,сүңгу,dalmaq
1101,rudern::V,есу,avarlamaq
1102,fahren::V,бару,sürmək
1103,fliegen::V,ұшу,uçmaq
1104,gehen::V,бару,getmək
1105,weggehen::V,кету,getmək
1106,abfahren::V,жөнелу,yola düşmək
1107,anhalten::V,тоқтау,saxlamaq
1108,hineingehen::V,кіру,girmək
1109,eintreten::V,ену,girmək
1110,eintreten::V,ену,daxil olmaq
1111,kommen::V,жету,gəlmək
1112,ankommen::V,келу,gəlib çatmaq
1113,zurückkommen::V,қайту,qayıtmaq
1114,bleiben::V,қалу,qalmaq
1115,warten::V,тосу,gözləmək
1116,erwarten::V,күту,bəkləmək
1117,suchen::V,іздеу,aramaq
1118,suchen::V,іздеу,axtarmaq
1119,finden::V,табу,tapmaq
1120,versuchen::V,талпыну,çalışmaq
1121,vorbereiten::V,әзірлеу,hazırlamaq
1122,lieben::V,сүю,sevmək
1123,mögen::V,жарату,xoşlamaq
1124,mögen::V,жақсы_көру,xoşlamaq
1125,lachen::V,күлу,gülmək
1126,lachen::V,күлісу,gülmək
1127,rühren::V,көңілін бұзу,həyəcanlandırmaq
1128,weinen::V,жылау,ağlamaq
1129,schimpfen::V,ақырып-бақыру,küfr etmək
1130,sich ärgern::V,ашулану,acıqlanmaq
1131,sich fürchten::V,сескену,qorxmaq
1132,fürchten::V,қауіптену,qorxmaq
1133,fürchten::V,сақсыну,qorxmaq
1134,fliehen::V,қашу,qaçmaq
1135,fliehen::V,қашып кету,qaçmaq
1136,flüchten::V,қашу,qaçmaq
1137,flüchten::V,қашып кету,qaçmaq
1138,sehen::V,көру,görmək
1139,anschauen::V,назар салу,baxmaq
1140,ansehen::V,тамашалау,baxmaq
1141,hören::V,есту,duymaq
1142,hören::V,есту,eşitmək
1143,zuhören::V,тыңдау,dinləmək
1144,zuhören::V,құлақ қою,dinləmək
1145,probieren::V,тату,dadına baxmaq
1146,probieren::V,дәм тату,dadına baxmaq
1147,riechen::V,иіскеу,qoxlamaq
1148,fühlen::V,сезу,duymaq
1149,fühlen::V,сезіну,duymaq
1150,scheinen::V,болып көріну,görünmək
1151,zu sehen sein::V,көріну,görünmək
1152,vernehmen::V,есту,eşitmək
1153,vernehmen::V,есітіп қалу,eşitmək
1154,frieren::V,тоңу,üşümək
1155,frieren::V,жаурау,üşümək
1156,tun::V,ету,etmək
1157,tun::V,істеу,etmək
1158,können::V,білу,bilmək
1159,können::V,білу,bacarmaq
1160,wollen::V,қалау,istəmək
1161,anfangen::V,бастау,başlamaq
1162,beenden::V,бітіру,bitirmək
1163,beenden::V,адақтау,bitirmək
1164,beenden::V,тамамдау,bitirmək
1165,beenden::V,аяқтап шығу,bitirmək
1166,aufhören::V,доғару,bitmək
1167,aufhören::V,доғару,qurtarmaq
1168,gelingen::V,жолы түсу,müvəffəq olmaq
1169,geraten::V,калу,düşmək
1170,öffnen::V,ашу,açmaq
1171,öffnen::V,ашып қою,açmaq
1172,schließen::V,жабу,qapamaq
1173,stellen::V,қою,qoymaq
1174,stellen::V,қойдыру,qoymaq
1175,setzen::V,отырғызу,oturtmaq
1176,legen::V,салу,qoymaq
1177,legen::V,калау,qoymaq
1178,berühren::V,тию,toxunmaq
1179,verbinden::V,байлап алу,bağlamaq
1180,verbinden::V,сабақтастыру,bağlamaq
1181,bedecken::V,бүркеу,örtmək
1182,aufhängen::V,ілу,asmaq
1183,aufhängen::V,асып қою,asmaq
1184,anzünden::V,тұтату,yandırmaq
1185,aufheben::V,көтеру,qaldırmaq
1186,zurücklassen::V,қалдыру,buraxmaq
1187,verlieren::V,жоғалту,itirmək
1188,fallen lassen::V,құлатып алу,düşürmək
1189,fallen lassen::V,қолдан түсіріп алу,düşürmək
1190,machen::V,ету,etmək
1191,machen::V,жасау,etmək
1192,machen::V,жасап шығару,etmək
1193,herstellen::V,жасап шығару,istehsal etmək
1194,bauen::V,тұрғызу,tikmək
1195,reparieren::V,оңдау,təmir etmək
1196,verbessern::V,дұрыстау,düzəltmək
1197,ändern::V,өзгерту,dəyişdirmək
1198,graben::V,үңгу,qazımaq
1199,beugen::V,буғу,əymək
1200,biegen::V,ию,bükmək
1201,biegen::V,майыстыру,bükmək
1202,drehen::V,айналдыру,döndərmək
1203,wenden::V,екінші жағын айналдыру,çevirmək
1204,umdrehen::V,бұру,çevirmək
1205,heben::V,көтеру,qaldırmaq
1206,hochheben::V,жоғарылату,qaldırmaq
1207,hochheben::V,көтеру,qaldırmaq
1208,ergreifen::V,бас_салу,tutmaq
1209,ergreifen::V,шап_беріп_ұстап_алу,tutmaq
1210,ergreifen::V,шап_беру,tutmaq
1211,ergreifen::V,шап_ете_түсу,tutmaq
1212,halten::V,тұту,saxlamaq
1213,halten::V,ұстау,saxlamaq
1214,drücken::V,басу,sıxmaq
1215,schieben::V,итеру,sürmək
1216,kratzen::V,қыру,qaşımaq
1217,lecken::V,жалау,yalamaq
1218,beißen::V,қабу,dişləmək
1219,beißen::V,тістеу,dişləmək
1220,beißen::V,қауып алу,dişləmək
1221,abreißen::V,үзу,qoparmaq
1222,abschneiden::V,қырқу,ayırmaq
1223,binden::V,байланыстыру,bağlamaq
1224,binden::V,байлап_алу,bağlamaq
1225,binden::V,байластыру,bağlamaq
1226,binden::V,байлау,bağlamaq
1227,binden::V,буу,bağlamaq
1228,binden::V,матау,bağlamaq
1229,binden::V,сабақтастыру,bağlamaq
1230,binden::V,ұштастыру,bağlamaq
1231,stecken::V,сұғу,soxmaq
1232,brechen::V,сындыру,qırmaq
1233,klopfen::V,қағу,sındırmaq
1234,hauen::V,соғу,vurmaq
1235,kleben::V,желімдеу,apışdırmaq
1236,reiben::V,үйкеу,ovmaq
1237,streichen::V,сүйкеу,sürtmək
1238,schleifen::V,егеу,bülövləmək
1239,schleifen::V,қайрау,bülövləmək
1240,schleifen::V,егеулеу,bülövləmək
1241,schneiden::V,кесу,kəsmək
1242,rütteln::V,қозғау,sirkələmək
1243,rütteln::V,жұлмалау,sirkələmək
1244,schütteln::V,дірілдету,çalxalamaq
1245,schütteln::V,селкілдету,çalxalamaq
1246,schwenken::V,бұлғау,yelləmək
1247,schwenken::V,сермеу,yelləmək
1248,schütten::V,құю,tökmək
1249,füllen::V,толтыру,doldurmaq
1250,einwickeln::V,орау,sarımaq
1251,tragen::V,алып жүру,daşımaq
1252,schleppen::V,тарту,sürükləmək
1253,ziehen::V,тарту,çəkmək
1254,aufbewahren::V,сақтау,gizlətmək
1255,werfen::V,лақтыру,atmaq
1256,fangen::V,қармау,tutmaq
1257,fangen::V,қағып алу,tutmaq
1258,packen::V,шап беру,yaxalamaq
1259,packen::V,шап ете түсу,yaxalamaq
1260,packen::V,шап беріп ұстап алу,yaxalamaq
1261,verstecken::V,тығу,gizlətmək
1262,verstecken::V,жасыру,gizlətmək
1263,teilen::V,бөлу,bölmək
1264,schicken::V,жіберу,yollamaq
1265,schicken::V,жіберу,göndərmək
1266,bringen::V,әкелу,gətirmək
1267,bringen::V,алып келу,gətirmək
1268,hinzufügen::V,қосу,əlavə etmək
1269,hinzufügen::V,үстеу,əlavə etmək
1270,bekommen::V,алу,almaq
1271,bekommen::V,алу,əldə etmək
1272,erhalten::V,алмақ,almaq
1273,nehmen::V,алу,almaq
1274,nehmen::V,алмақ,almaq
1275,wählen::V,таңдау,seçmək
1276,auswählen::V,екшеу,arımaq
1277,auswählen::V,саралау,arımaq
1278,auswählen::V,сұрыптау,arımaq
1279,auswählen::V,сайлап алу,arımaq
1280,bewahren::V,сақтау,qorumaq
1281,behindern::V,оралғы болу,mane olmaq
1282,verderben::V,бүлдіру,pozmaq
1283,beschädigen::V,бұзу,zədələmək
1284,zerbrechen::V,уату,qırmaq
1285,zerbrechen::V,уату,sındırmaq
1286,zerreißen::V,жырту,yırtmaq
1287,zerstören::V,қирату,dağıtmaq
1288,zerstören::V,талқандау,dağıtmaq
1289,verbrennen::V,өртеу,yandırmaq
1290,verbrennen::V,жандыру,yandırmaq
1291,verbrennen::V,өртеп жіберу,yandırmaq
1292,verbrennen::V,жандырып жіберу,yandırmaq
1293,geben::V,беру,vermək
1294,reichen::V,беру,uzatmaq
1295,schenken::V,тарту,vermək
1296,versprechen::V,уәде беру,vəd vermək
1297,wünschen::V,тілеу,arzulamaq
1298,loben::V,мақтау,tərifləmək
1299,loben::V,дәріптеу,tərifləmək
1300,küssen::V,сүю,öpmək
1301,wiegen::V,тербеу,tərpətmək
1302,zudecken::V,бүркеу,örtmək
1303,wecken::V,ояту,oyatmaq
1304,zeigen::V,көрсету,göstərmək
1305,führen::V,ерту,rəhbərlik etmək
1306,führen::V,жетектеу,rəhbərlik etmək
1307,lehren::V,оқыту,öyrətmək
1308,unterrichten::V,оқыту,öyrətmək
1309,unterrichten::V,оқыту,dərs vermək
1310,aufziehen::V,бағу,tərbiyə etmək
1311,leiten::V,басқару,idarə etmək
1312,leiten::V,жетекшілік ету,idarə etmək
1313,antreiben::V,асықтыру,bizləmək
1314,lassen::V,-ткізу,-tırmaq
1315,lassen::V,мәжбүр ету,-tırmaq
1316,einladen::V,шақыру,dəvət etmək
1317,vereinigen::V,біріктіру,birləşdirmək
1318,vereinigen::V,біріктіріп қою,birləşdirmək
1319,besuchen::V,кіріп шығу,baş çəkmək
1320,besuchen::V,кіріп шығу,ziyarət etmək
1321,besuchen::V,барып шығу,baş çəkmək
1322,besuchen::V,барып шығу,ziyarət etmək
1323,treffen::V,кездесу,rastlaşmaq
1324,treffen::V,кездесу,rast gəlmək
1325,sich versammeln::V,топталу,toplanmaq
1326,spielen::V,ойнау,oynamaq
1327,singen::V,сайрау,oxumaq
1328,tanzen::V,билеу,oynamaq
1329,tanzen::V,билеу,rəqs etmək
1330,sich trennen::V,айрылысу,ayrılmaq
1331,verlassen::V,тастау,tərk etmək
1332,retten::V,құтқару,xilas etmək
1333,bewachen::V,күзету,gözətmək
1334,schützen::V,жақтау,qorumaq
1335,schützen::V,жақтасу,qorumaq
1336,verteidigen::V,қорғау,qorumaq
1337,sich schlagen::V,алысу,döyüşmək
1338,schießen::V,ату,atmaq
1339,schießen::V,ату,atəş açmaq
1340,siegen::V,жеңу,yenmək
1341,ärgern::V,ашуландыру,acışdırmaq
1342,schlagen::V,ұру,döymək
1343,treten::V,тебу,təpmək
1344,stechen::V,шаншу,soxmaq
1345,stoßen::V,түрту,itələmək
1346,stehlen::V,ұрлау,çalmaq
1347,stehlen::V,ұрлау,oğurlamaq
1348,stören::V,кесірлен,pozmaq
1349,belästigen::V,мазасын алу,narahat etmək
1350,verbergen::V,сездірмеу,gizləmək
1351,täuschen::V,жалған айту,aldatmaq
1352,betrügen::V,алдау,aldatmaq
1353,betrügen::V,алдап кету,aldatmaq
1354,betrügen::V,ақымақ қылу,aldatmaq
1355,töten::V,құрту,öldürmək
1356,töten::V,өлтіру,öldürmək
1357,wohnen::V,мекендеу,yaşamaq
1358,wohnen::V,өмір сүру,yaşamaq
1359,arbeiten::V,істеу,işləmək
1360,arbeiten::V,істеу,çalışmaq
1361,arbeiten::V,еңбектену,işləmək
1362,arbeiten::V,еңбектену,çalışmaq
1363,sammeln::V,жыю,yığmaq
1364,sammeln::V,жыю,toplamaq
1365,pflücken::V,жұлу,qoparmaq
1366,jagen::V,аулау,ovlamaq
1367,fischen::V,балык_аулау,balıq tutmaq
1368,fassen::V,ұстау,tutmaq
1369,hüten::V,жаю,güdmək
1370,hüten::V,бағу,güdmək
1371,treiben::V,айдау,haylamaq
1372,anbinden::V,байлау,bağlamaq
1373,füttern::V,ас ішкізу,bəsləmək
1374,füttern::V,азықтандыру,bəsləmək
1375,füttern::V,қоректендіру,bəsləmək
1376,melken::V,сауу,sağmaq
1377,hacken::V,турау,yarmaq
1378,gießen::V,суару,sulamaq
1379,reifen::V,жетілу,dəymək
1380,zubereiten::V,даяр ету,bişirmək
1381,kochen::V,асу,qaynatmaq
1382,backen::V,пісіру,bişirmək
1383,braten::V,қуыру,qızartmaq
1384,umrühren::V,былғалау,qarışdırmaq
1385,umrühren::V,сапырылыстыру,qarışdırmaq
1386,stricken::V,торлау,hörmək
1387,stricken::V,тоқу,hörmək
1388,nähen::V,тігу,tikmək
1389,färben::V,бояу,boyamaq
1390,färben::V,сырлау,boyamaq
1391,reinigen::V,аршу,təmizləmək
1392,reinigen::V,тазалау,təmizləmək
1393,waschen::V,жуу,yumaq
1394,abwischen::V,сүрту,silmək
1395,spülen::V,шаю,çalxamaq
1396,fegen::V,сыпыру,süpürmək
1397,kehren::V,сыпыру,süpürmək
1398,baden::V,шомылу,çimmək
1399,sich waschen::V,жуыну,yuyunmaq
1400,ausziehen::V,шешу,soyunmaq
1401,anziehen::V,кигізу,geymək
1402,sich anziehen::V,киіну,geyinmək
1403,kämmen::V,тарау,daramaq
1404,schmücken::V,әсемдеу,bəzəmək
1405,schmücken::V,мәнерлеу,bəzəmək
1406,schmücken::V,көріктендіру,bəzəmək
1407,sagen::V,деу,demək
1408,sagen::V,деу,söymek
1409,sagen::V,айту,demək
1410,sagen::V,айту,söymek
1411,sprechen::V,деу,danışmaq
1412,sprechen::V,айту,danışmaq
1413,reden::V,сөйлеу,danışmaq
1414,reden::V,сөйлесу,danışmaq
1415,reden::V,тіл қатысу,danışmaq
1416,sich unterhalten::V,сұхбаттасу,söhbət etmək
1417,fragen::V,сұрау,soruşmaq
1418,bitten::V,өтіну,diləmək
1419,bitten::V,өтіну,xahiş etmək
1420,bitten::V,жалыну,diləmək
1421,bitten::V,жалыну,xahiş etmək
1422,erzählen::V,айту,bəhs etmək
1423,mitteilen::V,білдіру,bildirmək
1424,nennen::V,атау,adlandırmaq
1425,rufen::V,шақыру,çağırmaq
1426,prahlen::V,бөсу,öyünmək
1427,übersetzen::V,аудару,tərcümə etmək
1428,denken::V,ойлау,düşünmək
1429,denken::V,ойлау,fikirləşmək
1430,glauben::V,нану,inanmaq
1431,glauben::V,илану,inanmaq
1432,bemerken::V,аңғару,qeyd etmək
1433,erkennen::V,тану,tanımaq
1434,begreifen::V,ұғу,anlamaq
1435,begreifen::V,аңғарып алу,anlamaq
1436,verstehen::V,пайым,duymaq
1437,verstehen::V,түсіну,duymaq
1438,lernen::V,оқу,öyrənmək
1439,wissen::V,хабардар болу,bilmək
1440,sich erinnern an::V,еске түсіру,xatırlamaq
1441,vergessen::V,ұмыту,unutmaq
1442,messen::V,өлшеу,ölçmək
1443,zählen::V,санау,saymaq
1444,rechnen::V,санап шығару,hesablamaq
1445,rechnen::V,санап шығу,hesablamaq
1446,rechnen::V,санау,hesablamaq
1447,lesen::V,оқу,oxumaq
1448,malen::V,сурет салу,şəkil çəkmək
1449,zeichnen::V,сурет салу,cızmaq
1450,schreiben::V,жазу,yazmaq
1451,besitzen::V,болу,yiyələnmək
1452,besitzen::V,болу,malik olmaq
1453,kaufen::V,алу,satın almaq
1454,kaufen::V,әперу,satın almaq
1455,verkaufen::V,сату,satmaq
1456,bezahlen::V,төлеу,ödəmək
1457,bezahlen::V,ақы беру,ödəmək
1458,bezahlen::V,ақы төлеу,ödəmək
1459,zahlen::V,төлеу,ödəmək
1460,beherrschen::V,билеу,idarə etmək
1461,ertragen::V,төзу,dözmək
1462,ertragen::V,шыдау,dözmək
