,Concept_ID,nl,cy
818,vorwärts::ADV,voorwaarts,ymlaen
819,rückwärts::ADV,achteruit,yn ôl
820,rückwärts::ADV,achterwaarts,yn ôl
821,zurück::ADV,terug,yn ôl
822,unten::ADV,beneden,isod
823,unten::ADV,beneden,oddi tanodd
824,unten::ADV,onderaan,isod
825,unten::ADV,onderaan,oddi tanodd
826,hinab::ADV,omlaag,i lawr
827,hinab::ADV,omlaag,i waered
828,hinab::ADV,naar beneden,i lawr
829,hinab::ADV,naar beneden,i waered
830,oben::ADV,boven,fry
831,hinauf::ADV,omhoog,i fyny
832,hinauf::ADV,omhoog,i'r lan
833,hinauf::ADV,naar boven,i fyny
834,hinauf::ADV,naar boven,i'r lan
835,überall::ADV,alom,ym mhobman
836,überall::ADV,overal,ym mhobman
837,nicht::ADV,niet,ni
838,nicht::ADV,niet,nid
839,ein wenig::ADV,wat,tipyn
840,ein wenig::ADV,wat,ychydig
841,kaum::ADV,amper,prin
842,kaum::ADV,nauwelijks,prin
843,sehr::ADV,erg,iawn
844,sehr::ADV,zeer,iawn
845,so::ADV,zo,fel
846,so::ADV,zo,felly
847,noch::ADV,nog,eto
848,nur::ADV,maar,yn unig
849,nur::ADV,alleen,yn unig
850,schon::ADV,al,eisoes
851,schon::ADV,al,yn barod
852,schon::ADV,reeds,eisoes
853,schon::ADV,reeds,yn barod
854,wieder::ADV,weer,drachefn
855,wieder::ADV,terug,drachefn
856,vergebens::ADV,vergeefs,yn ofer
857,vergebens::ADV,tevergeefs,yn ofer
858,vor::PRP,voor,o flaen
859,hinter::PRP,achter,ar ôl
860,unter::PRP,onder,islaw
861,unter::PRP,beneden,islaw
862,durch::PRP,door,trwy
863,neben::PRP,naast,ar bwys
864,zwischen::PRP,tussen,rhwng
865,zwischen::PRP,tussen,cydrhwng
866,wegen::PRP,wegens,o achos
867,wegen::PRP,wegens,oherwydd
868,wegen::PRP,vanwege,o achos
869,wegen::PRP,vanwege,oherwydd
870,dies::PRN,dit,hyn
871,das::PRN,dat,hynny
872,alles::PRN,alles,popeth
873,ich::PRN,ik,fi
874,du::PRN,je,ti
875,du::PRN,jij,ti
876,er::PRN,hij,fe
877,wir::PRN,we,ni
878,wir::PRN,wij,ni
879,ihr::PRN,jullie,chi
880,sie::PRN,ze,hwy
881,sie::PRN,zij,hwy
882,was::FPRN,wat,pa beth
883,wer::FPRN,wie,pwy
884,wo::FADV,waar,ble
885,wo::FADV,waar,ym mha le
886,wohin::FADV,waarheen,i ble
887,wohin::FADV,waarheen,i ba le
888,wie::FADV,hoe,sut
889,warum::FADV,waarom,pam
890,wieviel::FNUM,hoeveel,faint
891,eins::NUM,één,un
892,zwei::NUM,twee,dau
893,drei::NUM,drie,tri
894,vier::NUM,vier,pedwar
895,fünf::NUM,vijf,pump
896,sechs::NUM,zes,chwech
897,sieben::NUM,zeven,saith
898,acht::NUM,acht,wyth
899,neun::NUM,negen,naw
900,zehn::NUM,tien,deg
901,elf::NUM,elf,un ar ddeg
902,zwölf::NUM,twaalf,deuddeg
903,zwölf::NUM,twaalf,un deg dau
904,zwanzig::NUM,twintig,ugain
905,dreißig::NUM,dertig,tri deg
906,dreißig::NUM,dertig,deg ar hugain
907,vierzig::NUM,veertig,deugain
908,fünfzig::NUM,vijftig,hanner cant
909,sechzig::NUM,zestig,chwe deg
910,siebzig::NUM,zeventig,saith deg
911,siebzig::NUM,zeventig,deg a thrigain
912,achtzig::NUM,tachtig,wyth deg
913,achtzig::NUM,tachtig,pedar ugain
914,neunzig::NUM,negentig,naw deg
915,neunzig::NUM,negentig,deg a phedwar ugain
916,hundert::NUM,honderd,cant
917,tausend::NUM,duizend,mil
918,und::CNJ,en,a
919,oder::CNJ,of,neu
920,stehen::V,staan,sefyll
921,sitzen::V,zitten,eistedd
922,liegen::V,liggen,gorwedd
923,hängen::V,hangen,hongian
924,werden::V,worden,dod yn
925,werden::V,worden,mynd yn
926,passieren::V,gebeuren,digwydd
927,beginnen::V,beginnen,cychwyn
928,enden::V,eindigen,gorffen
929,wechseln::V,wijzigen,newid
930,wechseln::V,veranderen,newid
931,aufgehen[Sonne]::V,opgaan,codi
932,untergehen[Sonne]::V,ondergaan,machlud
933,scheinen[Sonne]::V,schijnen,tywynnu
934,donnern::V,donderen,taranu
935,wehen::V,waaien,chwythu
936,strömen::V,stromen,ffrydio
937,fließen::V,vloeien,llifo
938,sich drehen::V,draaien,troi
939,sich drehen::V,draaien,cylchdroi
940,sich drehen::V,zich draaien,troi
941,sich drehen::V,zich draaien,cylchdroi
942,schwanken::V,wankelen,siglo
943,schwingen::V,zwieren,siglo
944,fallen::V,vallen,cwympo
945,brennen::V,branden,llosgi
946,rauchen::V,roken,mygu
947,regnen::V,regenen,glawio
948,gefrieren::V,bevriezen,rhewi
949,tauen::V,dooien,toddi
950,tauen::V,dooien,meirioli
951,schmelzen::V,smelten,toddi
952,trocknen::V,drogen,sychu
953,sieden::V,koken,berwi
954,sieden::V,zieden,berwi
955,faulen::V,rotten,pydru
956,faulen::V,rotten,braenu
957,verfaulen::V,verrotten,pydru
958,verfaulen::V,verrotten,dadfeilio
959,reißen::V,scheuren,clecian
960,reißen::V,scheuren,torri'n glats
961,versinken::V,verzinken,suddo
962,vergehen::V,vergaan,myned heibio
963,vergehen::V,vergaan,pasio
964,erscheinen::V,opdagen,ymddangos
965,erscheinen::V,verschijnen,ymddangos
966,verschwinden::V,verdwijnen,diflannu
967,sinken::V,zinken,syrthio
968,abnehmen::V,afnemen,lleihau
969,abnehmen::V,verminderen,lleihau
970,zunehmen::V,toenemen,cynyddu
971,steigen::V,stijgen,codi
972,steigen::V,omhooggaan,codi
973,wachsen::V,groeien,tyfu
974,glänzen::V,glanzen,disgleirio
975,glänzen::V,schitteren,disgleirio
976,funkeln::V,fonkelen,pefrio
977,lärmen::V,lawaai maken,cadw sŵn
978,lärmen::V,lawaai maken,gwneud twrw
979,läuten::V,luiden,canu
980,klingeln::V,bellen,canu
981,klingeln::V,bellen,seinio
982,klirren::V,rinkelen,tincian
983,brausen::V,bruisen,rhuo
984,rauschen::V,ruisen,siffrwd
985,rauschen::V,ruisen,chwithrwd
986,klingen::V,klinken,seinio
987,bellen::V,blaffen,cyfarth
988,heulen::V,huilen,udo
989,heulen::V,huilen,oernadu
990,blasen::V,blazen,chwythu
991,pfeifen::V,fluiten,chwibanu
992,schreien::V,gillen,gweiddi
993,schreien::V,gillen,bloeddio
994,schreien::V,schreeuwen,gweiddi
995,schreien::V,schreeuwen,bloeddio
996,stöhnen::V,steunen,griddfan
997,zittern::V,beven,crynu
998,zittern::V,sidderen,crynu
999,leben::V,leven,byw
1000,geboren werden::V,geboren worden,cael eich geni
1001,atmen::V,ademen,anadlu
1002,trinken::V,drinken,yfed
1003,essen::V,eten,bwyta
1004,schlucken::V,slikken,llyncu
1005,müde werden::V,moe worden,blino
1006,einschlafen::V,inslapen,mynd i gysgu
1007,einschlafen::V,inslapen,syrthio i gysgu
1008,schlafen::V,slapen,huno
1009,schlafen::V,slapen,cysgu
1010,aufwachen::V,ontwaken,dihuno
1011,aufwachen::V,wakker worden,dihuno
1012,aufstehen::V,opstaan,codi
1013,sich erholen::V,zich ontspannen,ymlacio
1014,sich erholen::V,zich ontspannen,dadflino
1015,krank werden::V,ziek worden,mynd yn sâl
1016,krank werden::V,ziek worden,mynd yn wael
1017,krank sein::V,ziek zijn,gwaelu
1018,schmerzen::V,pijn doen,brifo
1019,husten::V,hoesten,pesychu
1020,genesen::V,genezen,gwella
1021,genesen::V,genezen,cael yn ôl
1022,sterben::V,sterven,marw
1023,sterben::V,overlijden,marw
1024,umkommen::V,omkomen,trengi
1025,sich bewegen::V,zich bewegen,symud
1026,sich rühren::V,zich verroeren,syflyd
1027,sich erheben::V,oprijzen,codi
1028,sich erheben::V,verrijzen,codi
1029,sich setzen::V,gaan zitten,eistedd
1030,hinfallen::V,vallen,cwympo
1031,hinfallen::V,neervallen,cwympo
1032,laufen::V,lopen,cerdded
1033,schreiten::V,stappen,camu
1034,schreiten::V,schrijden,camu
1035,spazierengehen::V,gaan wandelen,mynd am dro
1036,eilen::V,ijlen,rhuthro
1037,eilen::V,haasten,rhuthro
1038,sich beeilen::V,zich haasten,brysio
1039,sausen::V,stuiven,rhuthro
1040,rennen::V,rennen,rhedeg
1041,springen::V,springen,llamu
1042,springen::V,springen,neidio
1043,klettern::V,klimmen,dringo
1044,klettern::V,klauteren,dringo
1045,schaukeln::V,schommelen,siglo
1046,kriechen::V,kruipen,cropian
1047,schwimmen::V,zwemmen,nofio
1048,tauchen::V,duiken,plymio
1049,tauchen::V,duiken,ymsuddo
1050,rudern::V,roeien,rhwyfo
1051,fahren::V,rijden,gyrru
1052,fahren::V,rijden,dreifio
1053,fliegen::V,vliegen,hedfan
1054,gehen::V,gaan,mynd
1055,weggehen::V,weggaan,mynd
1056,weggehen::V,weggaan,ymadael
1057,abfahren::V,vertrekken,ymadael
1058,anhalten::V,stoppen,stopio
1059,anhalten::V,stilhouden,stopio
1060,hineingehen::V,ingaan,mynd i mewn
1061,hineingehen::V,binnengaan,mynd i mewn
1062,eintreten::V,binnenkomen,mynd i
1063,kommen::V,komen,dod
1064,ankommen::V,aankomen,cyrraedd
1065,zurückkommen::V,terugkomen,dychwelyd
1066,bleiben::V,blijven,aros
1067,bleiben::V,blijven,sefyll
1068,warten::V,wachten,aros
1069,warten::V,wachten,disgwyl
1070,erwarten::V,verwachten,disgwyl
1071,suchen::V,zoeken,chwilio am
1072,finden::V,vinden,darganfod
1073,versuchen::V,proberen,profi
1074,versuchen::V,proberen,ceisio
1075,versuchen::V,beproeven,profi
1076,versuchen::V,beproeven,ceisio
1077,vorbereiten::V,voorbereiden,paratoi
1078,lieben::V,houden van,caru
1079,mögen::V,lusten,hoffi
1080,mögen::V,houden van,hoffi
1081,lachen::V,lachen,chwerthin
1082,rühren::V,roeren,cynhyrfu
1083,weinen::V,huilen,wylo
1084,weinen::V,huilen,llefain
1085,weinen::V,schreien,wylo
1086,weinen::V,schreien,llefain
1087,schimpfen::V,kijven,grwgnach
1088,schimpfen::V,schelden,grwgnach
1089,sich ärgern::V,zich ergeren,gofidio
1090,sich fürchten::V,bang zijn,ofni
1091,fürchten::V,vrezen,arswydo
1092,fliehen::V,vluchten,ffoi
1093,flüchten::V,ontsnappen,dianc
1094,flüchten::V,ontkomen,dianc
1095,sehen::V,zien,gweld
1096,anschauen::V,aankijken,syllu
1097,anschauen::V,aankijken,edrych
1098,ansehen::V,aanzien,gwylio
1099,ansehen::V,bekijken,gwylio
1100,hören::V,horen,clywed
1101,zuhören::V,luisteren,gwrando
1102,probieren::V,proeven,profi
1103,riechen::V,ruiken,arogli
1104,fühlen::V,voelen,teimlo
1105,fühlen::V,voelen,clywed
1106,scheinen::V,lijken,ymddangos
1107,zu sehen sein::V,te zien zijn,dod i'r golwg
1108,vernehmen::V,vernemen,clywed sôn am
1109,frieren::V,het koud hebben,bod yn oer
1110,tun::V,doen,gwneud
1111,können::V,kunnen,gallu
1112,wollen::V,willen,bod mewn angen
1113,anfangen::V,beginnen,dechrau
1114,anfangen::V,aanvangen,dechrau
1115,beenden::V,beëindigen,darfod
1116,beenden::V,beëindigen,gorffen
1117,aufhören::V,ophouden,peidio
1118,gelingen::V,lukken,llwyddo
1119,gelingen::V,gelukken,llwyddo
1120,geraten::V,uitvallen,diweddu
1121,öffnen::V,openen,agor
1122,öffnen::V,opendoen,agor
1123,schließen::V,sluiten,cau
1124,schließen::V,dichtdoen,cau
1125,stellen::V,stellen,gosod
1126,stellen::V,plaatsen,gosod
1127,setzen::V,zetten,gosod
1128,setzen::V,plaatsen,gosod
1129,legen::V,leggen,gosod
1130,berühren::V,aanraken,cyffwrdd
1131,verbinden::V,verbinden,cysylltu
1132,bedecken::V,bedekken,gorchuddio
1133,aufhängen::V,ophangen,crogi
1134,aufhängen::V,ophangen,hongian
1135,anzünden::V,aansteken,cynnau
1136,aufheben::V,oprapen,codi
1137,zurücklassen::V,achterlaten,gadael
1138,verlieren::V,verliezen,colli
1139,fallen lassen::V,laten vallen,gollwng
1140,machen::V,maken,gwneud
1141,herstellen::V,produceren,cynhyrchu
1142,herstellen::V,voortbrengen,cynhyrchu
1143,bauen::V,bouwen,adeiladu
1144,reparieren::V,repareren,trwsio
1145,reparieren::V,repareren,atgyweirio
1146,reparieren::V,herstellen,trwsio
1147,reparieren::V,herstellen,atgyweirio
1148,verbessern::V,verbeteren,diwygio
1149,ändern::V,wijzigen,altro
1150,ändern::V,veranderen,altro
1151,graben::V,graven,palu
1152,graben::V,graven,cloddio
1153,beugen::V,buigen,plygu
1154,biegen::V,buigen,plygu
1155,drehen::V,draaien,troelli
1156,wenden::V,keren,troi
1157,wenden::V,wenden,troi
1158,umdrehen::V,omdraaien,troi
1159,heben::V,heffen,codi
1160,heben::V,optillen,codi
1161,hochheben::V,tillen,dyrchafu
1162,ergreifen::V,pakken,gafael
1163,ergreifen::V,grijpen,gafael
1164,halten::V,houden,dal
1165,drücken::V,drukken,pwyso
1166,drücken::V,drukken,gwasgu
1167,schieben::V,duwen,gwthio
1168,schieben::V,schuiven,gwthio
1169,kratzen::V,krassen,crafu
1170,lecken::V,likken,llyfu
1171,beißen::V,bijten,cnoi
1172,beißen::V,bijten,brathu
1173,abreißen::V,afrukken,tynnu ymaith
1174,abreißen::V,afscheuren,tynnu ymaith
1175,abschneiden::V,afsnijden,torri
1176,binden::V,binden,clymu
1177,stecken::V,steken,plannu
1178,brechen::V,breken,torri
1179,klopfen::V,kloppen,taro
1180,hauen::V,houwen,taro
1181,kleben::V,plakken,gludio
1182,reiben::V,wrijven,rhwbio
1183,streichen::V,smeren,taenu
1184,schleifen::V,slijpen,hogi
1185,schneiden::V,snijden,torri
1186,rütteln::V,schudden,ysgytio
1187,schütteln::V,schudden,siglo
1188,schütteln::V,schudden,ysgwyd
1189,schwenken::V,wuiven,siglo
1190,schwenken::V,zwaaien,siglo
1191,schütten::V,gieten,tywallt
1192,schütten::V,storten,tywallt
1193,füllen::V,vullen,llenwi
1194,einwickeln::V,inwikkelen,lapio
1195,tragen::V,dragen,cludo
1196,schleppen::V,slepen,llusgo
1197,ziehen::V,trekken,tynnu
1198,aufbewahren::V,bewaren,cadw
1199,werfen::V,gooien,taflu
1200,fangen::V,vangen,dal
1201,packen::V,pakken,cipio
1202,packen::V,pakken,crafangu
1203,packen::V,vastpakken,cipio
1204,packen::V,vastpakken,crafangu
1205,verstecken::V,verstoppen,celu
1206,verstecken::V,verstoppen,cuddio
1207,teilen::V,delen,rhannu
1208,schicken::V,sturen,anfon
1209,bringen::V,brengen,dod â
1210,hinzufügen::V,toevoegen,chwanegu
1211,bekommen::V,verkrijgen,cael
1212,erhalten::V,krijgen,derbyn
1213,nehmen::V,nemen,cymryd
1214,wählen::V,kiezen,dewis
1215,wählen::V,verkiezen,dewis
1216,auswählen::V,uitkiezen,dethol
1217,bewahren::V,bewaren,cadw
1218,behindern::V,hinderen,atal
1219,behindern::V,hinderen,rhwystro
1220,verderben::V,bederven,difetha
1221,beschädigen::V,beschadigen,niweidio
1222,zerbrechen::V,breken,torri
1223,zerbrechen::V,stukbreken,torri
1224,zerreißen::V,scheuren,rhwygo
1225,zerreißen::V,verscheuren,rhwygo
1226,zerstören::V,vernielen,dinistrio
1227,verbrennen::V,branden,llosgi
1228,verbrennen::V,verbranden,llosgi
1229,geben::V,geven,rhoi
1230,reichen::V,reiken,estyn
1231,reichen::V,aanreiken,estyn
1232,schenken::V,schenken,rhoddi
1233,versprechen::V,beloven,addo
1234,wünschen::V,wensen,dymuno
1235,loben::V,loven,canmol
1236,loben::V,prijzen,canmol
1237,küssen::V,kussen,cusanu
1238,wiegen::V,wiegen,siglo
1239,zudecken::V,toedekken,gorchuddio
1240,wecken::V,wekken,deffro
1241,zeigen::V,tonen,dangos
1242,zeigen::V,wijzen,dangos
1243,führen::V,voeren,arwain
1244,lehren::V,leren,dysgu
1245,unterrichten::V,onderwijzen,hyfforddi
1246,aufziehen::V,grootbrengen,dod i fyny
1247,leiten::V,leiden,arwain
1248,antreiben::V,aandrijven,annog
1249,lassen::V,laten,gadael
1250,einladen::V,uitnodigen,gwahodd
1251,vereinigen::V,verenigen,uno
1252,vereinigen::V,verenigen,cyfuno
1253,besuchen::V,bezoeken,ymweld â
1254,treffen::V,treffen,cwrdd
1255,treffen::V,treffen,cyfarfod
1256,treffen::V,ontmoeten,cwrdd
1257,treffen::V,ontmoeten,cyfarfod
1258,sich versammeln::V,zich verzamelen,casglu
1259,sich versammeln::V,zich verzamelen,cynnull
1260,spielen::V,spelen,chwarae
1261,singen::V,zingen,canu
1262,tanzen::V,dansen,dawnsio
1263,sich trennen::V,van elkaar gaan,ymwahanu
1264,verlassen::V,verlaten,gadael
1265,retten::V,redden,achub
1266,bewachen::V,bewaken,gwarchod
1267,schützen::V,beschermen,noddi
1268,verteidigen::V,verdedigen,amddiffyn
1269,sich schlagen::V,knokken,ffraeo
1270,sich schlagen::V,knokken,terfysgu
1271,schießen::V,schieten,saethu
1272,siegen::V,overwinnen,ennill
1273,ärgern::V,ergeren,cythruddo
1274,schlagen::V,slaan,curo
1275,treten::V,trappen,cicio
1276,treten::V,schoppen,cicio
1277,stechen::V,steken,pigo
1278,stechen::V,prikken,pigo
1279,stoßen::V,stoten,gwthio
1280,stehlen::V,stelen,dwyn
1281,stehlen::V,stelen,lladrata
1282,stören::V,storen,aflonyddu
1283,stören::V,verstoren,aflonyddu
1284,belästigen::V,lastig vallen,trafferthu
1285,verbergen::V,verbergen,cuddio
1286,täuschen::V,misleiden,twyllo
1287,betrügen::V,bedriegen,hocedu
1288,töten::V,doden,lladd
1289,wohnen::V,wonen,byw
1290,arbeiten::V,werken,gweithio
1291,sammeln::V,inzamelen,casglu
1292,sammeln::V,verzamelen,casglu
1293,pflücken::V,plukken,casglu
1294,jagen::V,jagen,hela
1295,fischen::V,vissen,pysgota
1296,fassen::V,vangen,dal
1297,hüten::V,hoeden,bugeilio
1298,treiben::V,drijven,gyrru
1299,anbinden::V,vastbinden,clymu
1300,füttern::V,voeren,porthi
1301,melken::V,melken,godro
1302,hacken::V,hakken,torri
1303,gießen::V,gieten,dyfrhau
1304,reifen::V,rijpen,aeddfedu
1305,zubereiten::V,klaarmaken,coginio
1306,zubereiten::V,toebereiden,coginio
1307,kochen::V,koken,berwi
1308,backen::V,bakken,pobi
1309,backen::V,bakken,crasu
1310,braten::V,braden,ffrio
1311,umrühren::V,omroeren,cyffroi
1312,stricken::V,breien,gwau
1313,nähen::V,naaien,gwnïo
1314,färben::V,verven,lliwio
1315,färben::V,kleuren,lliwio
1316,reinigen::V,reinigen,glanhau
1317,waschen::V,wassen,golchi
1318,abwischen::V,afvegen,sychu
1319,spülen::V,spoelen,streulio
1320,spülen::V,afwassen,streulio
1321,fegen::V,vegen,ysgubo
1322,kehren::V,vegen,ysgubo
1323,baden::V,baden,cael bath
1324,sich waschen::V,zich wassen,ymolchi
1325,ausziehen::V,uittrekken,tynnu
1326,anziehen::V,aantrekken,gwisgo
1327,sich anziehen::V,zich aankleden,ymwisgo
1328,kämmen::V,kammen,cribo
1329,schmücken::V,tooien,harddu
1330,schmücken::V,tooien,addurno
1331,sagen::V,zeggen,dweud
1332,sprechen::V,spreken,llefaru
1333,reden::V,praten,siarad
1334,sich unterhalten::V,zich onderhouden,sgwrsio
1335,fragen::V,vragen,gofyn
1336,bitten::V,vragen,gofyn am
1337,bitten::V,verzoeken,gofyn am
1338,erzählen::V,vertellen,dweud
1339,mitteilen::V,meedelen,cyfleu
1340,nennen::V,noemen,enwi
1341,rufen::V,roepen,galw
1342,prahlen::V,pralen,brolio
1343,prahlen::V,pralen,ymffrostio
1344,übersetzen::V,vertalen,cyfieithu
1345,denken::V,denken,meddwl
1346,glauben::V,geloven,credu
1347,glauben::V,geloven,coelio
1348,bemerken::V,bemerken,sylwi
1349,erkennen::V,herkennen,adnabod
1350,begreifen::V,begrijpen,amgyffred
1351,verstehen::V,verstaan,deall
1352,lernen::V,leren,dysgu
1353,wissen::V,weten,gwybod
1354,sich erinnern an::V,zich herinneren aan,cofio
1355,vergessen::V,vergeten,anghofio
1356,messen::V,meten,mesur
1357,zählen::V,tellen,cyfrif
1358,rechnen::V,rekenen,cyfrifo
1359,lesen::V,lezen,darllen
1360,malen::V,schilderen,peintio
1361,zeichnen::V,tekenen,tynnu
1362,schreiben::V,schrijven,ysgrifennu
1363,besitzen::V,bezitten,meddu
1364,kaufen::V,kopen,prynu
1365,verkaufen::V,verkopen,gwerthu
1366,bezahlen::V,betalen,talu am
1367,zahlen::V,betalen,talu
1368,beherrschen::V,beheersen,rheoli
1369,beherrschen::V,beheersen,llywodraethu
1370,ertragen::V,verdragen,dioddef
