,Concept_ID,os,os
1308,sich bewegen::V,цæуын,тæлфын
1309,sich bewegen::V,цæуын,цæуын
1310,sich rühren::V,змӕлын,змӕлын
1311,sich erheben::V,стын,стын
1312,sich setzen::V,сбадын,сбадын
1313,hinfallen::V,ӕрхауын,ӕрхауын
1314,laufen::V,цӕуын,цӕуын
1315,laufen::V,цӕуын,рацу-бацу_кӕнын
1316,laufen::V,рацу-бацу_кӕнын,цӕуын
1317,laufen::V,рацу-бацу_кӕнын,рацу-бацу_кӕнын
1318,schreiten::V,къахдзæф кæнын,къахдзæф кæнын
1319,schreiten::V,къахдзæф кæнын,санчъех кæнын
1320,schreiten::V,къахдзæф кæнын,цæуын
1321,schreiten::V,санчъех кæнын,къахдзæф кæнын
1322,schreiten::V,санчъех кæнын,санчъех кæнын
1323,schreiten::V,санчъех кæнын,цæуын
1324,schreiten::V,цæуын,къахдзæф кæнын
1325,schreiten::V,цæуын,санчъех кæнын
1326,schreiten::V,цæуын,цæуын
1327,spazierengehen::V,озер кæнын,озер кæнын
1328,spazierengehen::V,озер кæнын,тезгъо кæнын
1329,spazierengehen::V,тезгъо кæнын,озер кæнын
1330,spazierengehen::V,тезгъо кæнын,тезгъо кæнын
1331,eilen::V,тагъд кæнын,тагъд кæнын
1332,eilen::V,тагъд кæнын,тындзын
1333,eilen::V,тындзын,тагъд кæнын
1334,eilen::V,тындзын,тындзын
1335,sich beeilen::V,тагъд кæнын,тагъд кæнын
1336,sich beeilen::V,тагъд кæнын,тындзын
1337,sich beeilen::V,тындзын,тагъд кæнын
1338,sich beeilen::V,тындзын,тындзын
1339,sausen::V,уайын,уайын
1340,sausen::V,уайын,тæхын
1341,sausen::V,тæхын,уайын
1342,sausen::V,тæхын,тæхын
1343,rennen::V,згъорын,згъорын
1344,springen::V,гæпп кæнын,гæпп кæнын
1345,springen::V,гæпп кæнын,сæррæтт кæнын
1346,springen::V,гæпп кæнын,лиуырын
1347,springen::V,сæррæтт кæнын,гæпп кæнын
1348,springen::V,сæррæтт кæнын,сæррæтт кæнын
1349,springen::V,сæррæтт кæнын,лиуырын
1350,springen::V,лиуырын,гæпп кæнын
1351,springen::V,лиуырын,сæррæтт кæнын
1352,springen::V,лиуырын,лиуырын
1353,klettern::V,хилын,хилын
1354,schaukeln::V,хецъро кæнын,хецъро кæнын
1355,schaukeln::V,хецъро кæнын,херыйыл бадын
1356,schaukeln::V,херыйыл бадын,хецъро кæнын
1357,schaukeln::V,херыйыл бадын,херыйыл бадын
1358,kriechen::V,бырын,бырын
1359,schwimmen::V,ленк кӕнын,ленк кӕнын
1360,tauchen::V,ныгъуылын,ныгъуылын
1361,rudern::V,бæлæгъ тæрын,бæлæгъ тæрын
1362,rudern::V,бæлæгъ тæрын,чема тæрын
1363,rudern::V,чема тæрын,бæлæгъ тæрын
1364,rudern::V,чема тæрын,чема тæрын
1365,fahren::V,цӕуын,цӕуын
1366,fliegen::V,тӕхын,тӕхын
1367,gehen::V,цӕуын,цӕуын
1368,weggehen::V,ацӕуын,ацӕуын
1369,abfahren::V,араст уын,араст уын
1370,anhalten::V,æрлæууын,æрлæууын
1371,hineingehen::V,мидæмæ цæуын,мидæмæ цæуын
1372,eintreten::V,бацӕуын,бацӕуын
1373,kommen::V,æрцæуын,æрцæуын
1374,ankommen::V,æрцæуын,æрцæуын
1375,zurückkommen::V,раздæхын,раздæхын
1376,zurückkommen::V,раздæхын,фæстæмæ_раздæхын
1377,zurückkommen::V,раздæхын,æрбаздæхын
1378,zurückkommen::V,раздæхын,аздæхын
1379,zurückkommen::V,фæстæмæ_раздæхын,раздæхын
1380,zurückkommen::V,фæстæмæ_раздæхын,фæстæмæ_раздæхын
1381,zurückkommen::V,фæстæмæ_раздæхын,æрбаздæхын
1382,zurückkommen::V,фæстæмæ_раздæхын,аздæхын
1383,zurückkommen::V,æрбаздæхын,раздæхын
1384,zurückkommen::V,æрбаздæхын,фæстæмæ_раздæхын
1385,zurückkommen::V,æрбаздæхын,æрбаздæхын
1386,zurückkommen::V,æрбаздæхын,аздæхын
1387,zurückkommen::V,аздæхын,раздæхын
1388,zurückkommen::V,аздæхын,фæстæмæ_раздæхын
1389,zurückkommen::V,аздæхын,æрбаздæхын
1390,zurückkommen::V,аздæхын,аздæхын
1391,bleiben::V,лӕууын,лӕууын
1392,warten::V,ӕнхъӕлмӕ кӕсын,ӕнхъӕлмӕ кӕсын
1393,erwarten::V,ӕнхъӕлмӕ кӕсын,ӕнхъӕлмӕ кӕсын
1394,suchen::V,агурын,агурын
1395,finden::V,ссарын,ссарын
1396,versuchen::V,фӕлварын,фӕлварын
1397,vorbereiten::V,бацаттæ кæнын,бацаттæ кæнын
1398,vorbereiten::V,бацаттæ кæнын,æрæввонг кæнын
1399,vorbereiten::V,æрæввонг кæнын,бацаттæ кæнын
1400,vorbereiten::V,æрæввонг кæнын,æрæввонг кæнын
1401,lieben::V,уарзын,уарзын
1402,mögen::V,зæрдæмæ цæуын,зæрдæмæ цæуын
1403,lachen::V,худын,худын
1404,rühren::V,зæрдæ суынгæг кæнын,зæрдæ суынгæг кæнын
1405,weinen::V,кӕуын,кӕуын
1406,schimpfen::V,æлгъитын,æлгъитын
1407,sich ärgern::V,мæсты кæнын,мæсты кæнын
1408,sich fürchten::V,тæрсын,тæрсын
1409,fürchten::V,тæрсын,тæрсын
1410,fliehen::V,лидзын,лидзын
1411,flüchten::V,алидзын,алидзын
1412,sehen::V,уынын,уынын
1413,anschauen::V,акӕсын,акӕсын
1414,ansehen::V,кӕсын,кӕсын
1415,hören::V,хъусын,хъусын
1416,zuhören::V,хъусын,хъусын
1417,probieren::V,уынын,уынын
1418,probieren::V,уынын,аходын
1419,probieren::V,аходын,уынын
1420,probieren::V,аходын,аходын
1421,riechen::V,смудын,смудын
1422,fühlen::V,ӕнкъарын,ӕнкъарын
1423,scheinen::V,зынын,зынын
1424,zu sehen sein::V,зынын,зынын
1425,vernehmen::V,фехъусын,фехъусын
1426,frieren::V,сийын,сийын
1427,tun::V,кӕнын,кӕнын
1428,können::V,фӕразын,фӕразын
1429,wollen::V,фӕндын,фӕндын
1430,anfangen::V,райдайын,райдайын
1431,beenden::V,фӕуын,фӕуын
1432,aufhören::V,банцайын,банцайын
1433,aufhören::V,банцайын,фенцайын
1434,aufhören::V,фенцайын,банцайын
1435,aufhören::V,фенцайын,фенцайын
1436,gelingen::V,бантысын,бантысын
1437,geraten::V,разынын,разынын
1438,öffnen::V,гом кӕнын,гом кӕнын
1439,schließen::V,ӕхгӕнын,ӕхгӕнын
1440,stellen::V,ӕвӕрын,ӕвӕрын
1441,setzen::V,сбадын кӕнын,сбадын кӕнын
1442,legen::V,ӕрӕвӕрын,ӕрӕвӕрын
1443,berühren::V,агайын,агайын
1444,verbinden::V,бӕттын,бӕттын
1445,bedecken::V,ӕмбӕрзын,ӕмбӕрзын
1446,aufhängen::V,ауындзын,ауындзын
1447,anzünden::V,ссудзын,ссудзын
1448,aufheben::V,сисын,сисын
1449,zurücklassen::V,ныууадзын,ныууадзын
1450,verlieren::V,фесафын,фесафын
1451,fallen lassen::V,ӕрӕппарын,ӕрӕппарын
1452,fallen lassen::V,ӕрӕппарын,къухтӕй феуӕгъд кӕнын
1453,fallen lassen::V,къухтӕй феуӕгъд кӕнын,ӕрӕппарын
1454,fallen lassen::V,къухтӕй феуӕгъд кӕнын,къухтӕй феуӕгъд кӕнын
1455,machen::V,саразын,саразын
1456,herstellen::V,сцæттæ кæнын,сцæттæ кæнын
1457,herstellen::V,сцæттæ кæнын,саразын
1458,herstellen::V,саразын,сцæттæ кæнын
1459,herstellen::V,саразын,саразын
1460,bauen::V,амайын,амайын
1461,reparieren::V,æмпъузын,æмпъузын
1462,reparieren::V,æмпъузын,цалцæг кæнын
1463,reparieren::V,цалцæг кæнын,æмпъузын
1464,reparieren::V,цалцæг кæнын,цалцæг кæнын
1465,verbessern::V,фæхуыздæр кæнын,фæхуыздæр кæнын
1466,ändern::V,аивын,аивын
1467,graben::V,къахын,къахын
1468,beugen::V,æркъæдз кæнын,æркъæдз кæнын
1469,beugen::V,æркъæдз кæнын,æртасын кæнын
1470,beugen::V,æртасын кæнын,æркъæдз кæнын
1471,beugen::V,æртасын кæнын,æртасын кæнын
1472,biegen::V,тасын кӕнын,тасын кӕнын
1473,drehen::V,здухын,здухын
1474,wenden::V,афæлдахын,афæлдахын
1475,wenden::V,афæлдахын,рафæлдахын
1476,wenden::V,рафæлдахын,афæлдахын
1477,wenden::V,рафæлдахын,рафæлдахын
1478,umdrehen::V,афæлдахын,афæлдахын
1479,heben::V,сдарын,сдарын
1480,heben::V,сдарын,схæцын
1481,heben::V,схæцын,сдарын
1482,heben::V,схæцын,схæцын
1483,hochheben::V,уæлæмæ хæцын,уæлæмæ хæцын
1484,ergreifen::V,фӕлӕбурын,фӕлӕбурын
1485,halten::V,дарын,дарын
1486,drücken::V,æлхъивын,æлхъивын
1487,drücken::V,æлхъивын,хæцын
1488,drücken::V,хæцын,æлхъивын
1489,drücken::V,хæцын,хæцын
1490,schieben::V,схойын,схойын
1491,kratzen::V,хафын,хафын
1492,lecken::V,сдæрын,сдæрын
1493,beißen::V,хæцын,хæцын
1494,abreißen::V,ратонын,ратонын
1495,abschneiden::V,ралыг кӕнын,ралыг кӕнын
1496,binden::V,бабӕттын,бабӕттын
1497,stecken::V,ныссадзын,ныссадзын
1498,brechen::V,асæттын,асæттын
1499,brechen::V,асæттын,басæттын
1500,brechen::V,асæттын,ныссæттын
1501,brechen::V,басæттын,асæттын
1502,brechen::V,басæттын,басæттын
1503,brechen::V,басæттын,ныссæттын
1504,brechen::V,ныссæттын,асæттын
1505,brechen::V,ныссæттын,басæттын
1506,brechen::V,ныссæттын,ныссæттын
1507,klopfen::V,хойын,хойын
1508,klopfen::V,хойын,гуыпп-гуыпп кæнын
1509,klopfen::V,хойын,къуырцц-къуырцц кæнын
1510,klopfen::V,гуыпп-гуыпп кæнын,хойын
1511,klopfen::V,гуыпп-гуыпп кæнын,гуыпп-гуыпп кæнын
1512,klopfen::V,гуыпп-гуыпп кæнын,къуырцц-къуырцц кæнын
1513,klopfen::V,къуырцц-къуырцц кæнын,хойын
1514,klopfen::V,къуырцц-къуырцц кæнын,гуыпп-гуыпп кæнын
1515,klopfen::V,къуырцц-къуырцц кæнын,къуырцц-къуырцц кæнын
1516,hauen::V,цӕвын,цӕвын
1517,hauen::V,цӕвын,нӕмын
1518,hauen::V,нӕмын,цӕвын
1519,hauen::V,нӕмын,нӕмын
1520,kleben::V,ныхасын,ныхасын
1521,kleben::V,ныхасын,æндадзын
1522,kleben::V,æндадзын,ныхасын
1523,kleben::V,æндадзын,æндадзын
1524,reiben::V,сӕрфын,сӕрфын
1525,reiben::V,сӕрфын,хафын
1526,reiben::V,хафын,сӕрфын
1527,reiben::V,хафын,хафын
1528,streichen::V,байсæрдын,байсæрдын
1529,streichen::V,байсæрдын,сахорын
1530,streichen::V,сахорын,байсæрдын
1531,streichen::V,сахорын,сахорын
1532,schleifen::V,ссын,ссын
1533,schleifen::V,ссын,цыргъ кӕнын
1534,schleifen::V,цыргъ кӕнын,ссын
1535,schleifen::V,цыргъ кӕнын,цыргъ кӕнын
1536,schneiden::V,кӕрдын,кӕрдын
1537,rütteln::V,æнкъусын,æнкъусын
1538,schütteln::V,уигъын,уигъын
1539,schwenken::V,тилын,тилын
1540,schwenken::V,тилын,уигъын
1541,schwenken::V,уигъын,тилын
1542,schwenken::V,уигъын,уигъын
1543,schütten::V,ныккӕнын,ныккӕнын
1544,füllen::V,байдзаг кæнын,байдзаг кæнын
1545,einwickeln::V,батухын,батухын
1546,tragen::V,хӕссын,хӕссын
1547,schleppen::V,ласын,ласын
1548,ziehen::V,ласын,ласын
1549,aufbewahren::V,æвæрын,æвæрын
1550,werfen::V,зыввытт кӕнын,зыввытт кӕнын
1551,fangen::V,ӕрцахсын,ӕрцахсын
1552,packen::V,рацахсын,рацахсын
1553,verstecken::V,æмбæхсын,æмбæхсын
1554,verstecken::V,æмбæхсын,нымæхсын
1555,verstecken::V,нымæхсын,æмбæхсын
1556,verstecken::V,нымæхсын,нымæхсын
1557,teilen::V,уарын,уарын
1558,schicken::V,ӕрвитын,ӕрвитын
1559,bringen::V,æрхæссын,æрхæссын
1560,bringen::V,æрхæссын,æрбахæссын
1561,bringen::V,æрбахæссын,æрхæссын
1562,bringen::V,æрбахæссын,æрбахæссын
1563,hinzufügen::V,ӕфтауын,ӕфтауын
1564,bekommen::V,ссарын,ссарын
1565,bekommen::V,ссарын,сфæрæз кæнын
1566,bekommen::V,ссарын,самал кæнын
1567,bekommen::V,сфæрæз кæнын,ссарын
1568,bekommen::V,сфæрæз кæнын,сфæрæз кæнын
1569,bekommen::V,сфæрæз кæнын,самал кæнын
1570,bekommen::V,самал кæнын,ссарын
1571,bekommen::V,самал кæнын,сфæрæз кæнын
1572,bekommen::V,самал кæнын,самал кæнын
1573,erhalten::V,райсын,райсын
1574,nehmen::V,райсын,райсын
1575,wählen::V,равзарын,равзарын
1576,auswählen::V,авзарын,авзарын
1577,bewahren::V,бавæрын,бавæрын
1578,bewahren::V,бавæрын,нывæрын
1579,bewahren::V,нывæрын,бавæрын
1580,bewahren::V,нывæрын,нывæрын
1581,behindern::V,цæлхдур æвæрын,цæлхдур æвæрын
1582,behindern::V,цæлхдур æвæрын,ныхдур æвæрын
1583,behindern::V,цæлхдур æвæрын,къуылымпы кæнын
1584,behindern::V,цæлхдур æвæрын,хъыг дарын
1585,behindern::V,ныхдур æвæрын,цæлхдур æвæрын
1586,behindern::V,ныхдур æвæрын,ныхдур æвæрын
1587,behindern::V,ныхдур æвæрын,къуылымпы кæнын
1588,behindern::V,ныхдур æвæрын,хъыг дарын
1589,behindern::V,къуылымпы кæнын,цæлхдур æвæрын
1590,behindern::V,къуылымпы кæнын,ныхдур æвæрын
1591,behindern::V,къуылымпы кæнын,къуылымпы кæнын
1592,behindern::V,къуылымпы кæнын,хъыг дарын
1593,behindern::V,хъыг дарын,цæлхдур æвæрын
1594,behindern::V,хъыг дарын,ныхдур æвæрын
1595,behindern::V,хъыг дарын,къуылымпы кæнын
1596,behindern::V,хъыг дарын,хъыг дарын
1597,verderben::V,фесафын,фесафын
1598,beschädigen::V,халын,халын
1599,zerbrechen::V,асӕттын,асӕттын
1600,zerreißen::V,аскъуынын,аскъуынын
1601,zerstören::V,фехалын,фехалын
1602,verbrennen::V,басудзын,басудзын
1603,geben::V,дӕттын,дӕттын
1604,reichen::V,адæттын,адæттын
1605,schenken::V,лæвар кæнын,лæвар кæнын
1606,versprechen::V,дзырд раттын,дзырд раттын
1607,versprechen::V,дзырд раттын,зӕрдӕ бавӕрын
1608,versprechen::V,зӕрдӕ бавӕрын,дзырд раттын
1609,versprechen::V,зӕрдӕ бавӕрын,зӕрдӕ бавӕрын
1610,wünschen::V,зæрдæ зæгъы,зæрдæ зæгъы
1611,loben::V,раппӕлын,раппӕлын
1612,küssen::V,пъа кæнын,пъа кæнын
1613,küssen::V,пъа кæнын,ба кæнын
1614,küssen::V,ба кæнын,пъа кæнын
1615,küssen::V,ба кæнын,ба кæнын
1616,wiegen::V,узын,узын
1617,zudecken::V,бамбӕрзын,бамбӕрзын
1618,wecken::V,райхъал кӕнын,райхъал кӕнын
1619,zeigen::V,амонын,амонын
1620,führen::V,кӕнын,кӕнын
1621,führen::V,кӕнын,фæкæнын
1622,führen::V,фæкæнын,кӕнын
1623,führen::V,фæкæнын,фæкæнын
1624,lehren::V,ахуыр кæнын,ахуыр кæнын
1625,unterrichten::V,ахуыр кæнын,ахуыр кæнын
1626,aufziehen::V,хъомыл кӕнын,хъомыл кӕнын
1627,leiten::V,разамынд дӕттын,разамынд дӕттын
1628,antreiben::V,тагъд кæнын,тагъд кæнын
1629,antreiben::V,тагъд кæнын,рог кæнын
1630,antreiben::V,рог кæнын,тагъд кæнын
1631,antreiben::V,рог кæнын,рог кæнын
1632,lassen::V,кæнын,кæнын
1633,einladen::V,ӕрхонын,ӕрхонын
1634,einladen::V,ӕрхонын,ӕрбахонын
1635,einladen::V,ӕрбахонын,ӕрхонын
1636,einladen::V,ӕрбахонын,ӕрбахонын
1637,vereinigen::V,баиу кӕнын,баиу кӕнын
1638,besuchen::V,абæрæг кæнын,абæрæг кæнын
1639,besuchen::V,абæрæг кæнын,бабæрæг кæнын
1640,besuchen::V,абæрæг кæнын,бауайын
1641,besuchen::V,бабæрæг кæнын,абæрæг кæнын
1642,besuchen::V,бабæрæг кæнын,бабæрæг кæнын
1643,besuchen::V,бабæрæг кæнын,бауайын
1644,besuchen::V,бауайын,абæрæг кæнын
1645,besuchen::V,бауайын,бабæрæг кæнын
1646,besuchen::V,бауайын,бауайын
1647,treffen::V,фембæлын,фембæлын
1648,sich versammeln::V,æрæмбырд уын,æрæмбырд уын
1649,spielen::V,хъазын,хъазын
1650,singen::V,зарын,зарын
1651,tanzen::V,кафын,кафын
1652,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,фæйнæрдæм фæцæуын айхæлын
1653,verlassen::V,ныууадзын,ныууадзын
1654,retten::V,фервӕзын кӕнын,фервӕзын кӕнын
1655,bewachen::V,хъахъхъӕнын,хъахъхъӕнын
1656,schützen::V,хъахъхъӕнын,хъахъхъӕнын
1657,verteidigen::V,бахизын,бахизын
1658,sich schlagen::V,хыл кæнын,хыл кæнын
1659,schießen::V,ӕхсын,ӕхсын
1660,siegen::V,басӕттын,басӕттын
1661,siegen::V,басӕттын,фӕуӕлахиз уӕвын
1662,siegen::V,фӕуӕлахиз уӕвын,басӕттын
1663,siegen::V,фӕуӕлахиз уӕвын,фӕуӕлахиз уӕвын
1664,ärgern::V,мӕсты кӕнын,мӕсты кӕнын
1665,schlagen::V,ныццæвын,ныццæвын
1666,stechen::V,фæрæхойын,фæрæхойын
1667,stoßen::V,риуыгъын,риуыгъын
1668,stehlen::V,давын,давын
1669,stören::V,хъыгдарын,хъыгдарын
1670,belästigen::V,хъыгдарын,хъыгдарын
1671,verbergen::V,бамбӕхсын,бамбӕхсын
1672,verbergen::V,бамбӕхсын,басусӕг кӕнын
1673,verbergen::V,басусӕг кӕнын,бамбӕхсын
1674,verbergen::V,басусӕг кӕнын,басусӕг кӕнын
1675,täuschen::V,фӕливын,фӕливын
1676,täuschen::V,фӕливын,асайын
1677,täuschen::V,асайын,фӕливын
1678,täuschen::V,асайын,асайын
1679,betrügen::V,асайын,асайын
1680,töten::V,амарын,амарын
1681,wohnen::V,цӕрын,цӕрын
1682,arbeiten::V,кусын,кусын
1683,sammeln::V,æртонын,æртонын
1684,pflücken::V,тонын,тонын
1685,jagen::V,цуан кæнын,цуан кæнын
1686,fischen::V,кæсаг ахсын æнгуырæй,кæсаг ахсын æнгуырæй
1687,fischen::V,кæсаг ахсын æнгуырæй,æнгуыр дарын
1688,fischen::V,æнгуыр дарын,кæсаг ахсын æнгуырæй
1689,fischen::V,æнгуыр дарын,æнгуыр дарын
1690,fassen::V,ӕрцахсын,ӕрцахсын
1691,hüten::V,хизын,хизын
1692,treiben::V,скъӕрын,скъӕрын
1693,anbinden::V,бабæттын,бабæттын
1694,anbinden::V,бабæттын,æрбæттын
1695,anbinden::V,æрбæттын,бабæттын
1696,anbinden::V,æрбæттын,æрбæттын
1697,füttern::V,холлаг дæттын,холлаг дæттын
1698,füttern::V,холлаг дæттын,холлаг æвæрын
1699,füttern::V,холлаг дæттын,дарын
1700,füttern::V,холлаг æвæрын,холлаг дæттын
1701,füttern::V,холлаг æвæрын,холлаг æвæрын
1702,füttern::V,холлаг æвæрын,дарын
1703,füttern::V,дарын,холлаг дæттын
1704,füttern::V,дарын,холлаг æвæрын
1705,füttern::V,дарын,дарын
1706,melken::V,дуцын,дуцын
1707,hacken::V,кæрдын,кæрдын
1708,hacken::V,кæрдын,лыгтæ кæнын
1709,hacken::V,лыгтæ кæнын,кæрдын
1710,hacken::V,лыгтæ кæнын,лыгтæ кæнын
1711,gießen::V,бакалын,бакалын
1712,reifen::V,срæгъæд уын,срæгъæд уын
1713,reifen::V,срæгъæд уын,сцæттæ уын
1714,reifen::V,сцæттæ уын,срæгъæд уын
1715,reifen::V,сцæттæ уын,сцæттæ уын
1716,zubereiten::V,сцӕттӕ кӕнын,сцӕттӕ кӕнын
1717,kochen::V,фыцын,фыцын
1718,backen::V,фыцын,фыцын
1719,braten::V,цурын,цурын
1720,umrühren::V,ахæццæ кæнын,ахæццæ кæнын
1721,umrühren::V,ахæццæ кæнын,азмæнтын
1722,umrühren::V,ахæццæ кæнын,астауын
1723,umrühren::V,азмæнтын,ахæццæ кæнын
1724,umrühren::V,азмæнтын,азмæнтын
1725,umrühren::V,азмæнтын,астауын
1726,umrühren::V,астауын,ахæццæ кæнын
1727,umrühren::V,астауын,азмæнтын
1728,umrühren::V,астауын,астауын
1729,stricken::V,кæнын,кæнын
1730,stricken::V,кæнын,бийын
1731,stricken::V,бийын,кæнын
1732,stricken::V,бийын,бийын
1733,nähen::V,хуыйын,хуыйын
1734,färben::V,ахорын,ахорын
1735,reinigen::V,ссыгъдæг кæнын,ссыгъдæг кæнын
1736,reinigen::V,ссыгъдæг кæнын,ныссыгъдæг кæнын
1737,reinigen::V,ссыгъдæг кæнын,ныссæрфын
1738,reinigen::V,ныссыгъдæг кæнын,ссыгъдæг кæнын
1739,reinigen::V,ныссыгъдæг кæнын,ныссыгъдæг кæнын
1740,reinigen::V,ныссыгъдæг кæнын,ныссæрфын
1741,reinigen::V,ныссæрфын,ссыгъдæг кæнын
1742,reinigen::V,ныссæрфын,ныссыгъдæг кæнын
1743,reinigen::V,ныссæрфын,ныссæрфын
1744,waschen::V,ӕхсын,ӕхсын
1745,abwischen::V,сӕрфын,сӕрфын
1746,spülen::V,æнхъæвзын,æнхъæвзын
1747,fegen::V,мӕрзын,мӕрзын
1748,kehren::V,мӕрзын,мӕрзын
1749,baden::V,хи найын,хи найын
1750,sich waschen::V,хи æхсын,хи æхсын
1751,ausziehen::V,ласын,ласын
1752,anziehen::V,скæнын,скæнын
1753,sich anziehen::V,дзаума скæнын,дзаума скæнын
1754,sich anziehen::V,дзаума скæнын,дарæс скæнын
1755,sich anziehen::V,дарæс скæнын,дзаума скæнын
1756,sich anziehen::V,дарæс скæнын,дарæс скæнын
1757,kämmen::V,ныффасын,ныффасын
1758,kämmen::V,ныффасын,æрфасын
1759,kämmen::V,æрфасын,ныффасын
1760,kämmen::V,æрфасын,æрфасын
1761,schmücken::V,фӕлындын,фӕлындын
1762,sagen::V,зæгъын,зæгъын
1763,sprechen::V,дзурын,дзурын
1764,reden::V,ныхас кӕнын,ныхас кӕнын
1765,sich unterhalten::V,ныхас кæнын,ныхас кæнын
1766,fragen::V,фӕрсын,фӕрсын
1767,bitten::V,курын,курын
1768,erzählen::V,радзурын,радзурын
1769,erzählen::V,радзурын,ратаурæгъ кæнын
1770,erzählen::V,ратаурæгъ кæнын,радзурын
1771,erzählen::V,ратаурæгъ кæнын,ратаурæгъ кæнын
1772,mitteilen::V,фехъусын кæнын,фехъусын кæнын
1773,nennen::V,хонын,хонын
1774,rufen::V,сидын,сидын
1775,prahlen::V,ӕппӕлын,ӕппӕлын
1776,übersetzen::V,ратæлмац кæнын,ратæлмац кæнын
1777,denken::V,ӕнхъӕлын,ӕнхъӕлын
1778,denken::V,ӕнхъӕлын,хъуыды кӕнын
1779,denken::V,хъуыды кӕнын,ӕнхъӕлын
1780,denken::V,хъуыды кӕнын,хъуыды кӕнын
1781,glauben::V,уырнын,уырнын
1782,bemerken::V,фенын,фенын
1783,erkennen::V,базонын,базонын
1784,begreifen::V,ӕмбарын,ӕмбарын
1785,begreifen::V,ӕмбарын,бамбарын
1786,begreifen::V,бамбарын,ӕмбарын
1787,begreifen::V,бамбарын,бамбарын
1788,lernen::V,ахуыр кӕнын,ахуыр кӕнын
1789,wissen::V,зонын,зонын
1790,sich erinnern an::V,зæрдыл æрлæууын,зæрдыл æрлæууын
1791,sich erinnern an::V,зæрдыл æрлæууын,æрымысын
1792,sich erinnern an::V,зæрдыл æрлæууын,æрбаймысын
1793,sich erinnern an::V,зæрдыл æрлæууын,æрхъуыды кæнын
1794,sich erinnern an::V,æрымысын,зæрдыл æрлæууын
1795,sich erinnern an::V,æрымысын,æрымысын
1796,sich erinnern an::V,æрымысын,æрбаймысын
1797,sich erinnern an::V,æрымысын,æрхъуыды кæнын
1798,sich erinnern an::V,æрбаймысын,зæрдыл æрлæууын
1799,sich erinnern an::V,æрбаймысын,æрымысын
1800,sich erinnern an::V,æрбаймысын,æрбаймысын
1801,sich erinnern an::V,æрбаймысын,æрхъуыды кæнын
1802,sich erinnern an::V,æрхъуыды кæнын,зæрдыл æрлæууын
1803,sich erinnern an::V,æрхъуыды кæнын,æрымысын
1804,sich erinnern an::V,æрхъуыды кæнын,æрбаймысын
1805,sich erinnern an::V,æрхъуыды кæнын,æрхъуыды кæнын
1806,vergessen::V,ферох кæнын,ферох кæнын
1807,vergessen::V,ферох кæнын,айрох кæнын
1808,vergessen::V,айрох кæнын,ферох кæнын
1809,vergessen::V,айрох кæнын,айрох кæнын
1810,messen::V,барын,барын
1811,zählen::V,нымайын,нымайын
1812,rechnen::V,хынцын,хынцын
1813,lesen::V,кӕсын,кӕсын
1814,lesen::V,кӕсын,фӕрсын
1815,lesen::V,фӕрсын,кӕсын
1816,lesen::V,фӕрсын,фӕрсын
1817,malen::V,ныв кӕнын,ныв кӕнын
1818,zeichnen::V,ныв кӕнын,ныв кӕнын
1819,schreiben::V,фыссын,фыссын
1820,besitzen::V,хицау уын,хицау уын
1821,kaufen::V,балхӕнын,балхӕнын
1822,verkaufen::V,уӕй кӕнын,уӕй кӕнын
1823,bezahlen::V,бафидын,бафидын
1824,zahlen::V,фидын,фидын
1825,beherrschen::V,æлдариуæг кæнын,æлдариуæг кæнын
1826,ertragen::V,бавзарын,бавзарын
