,Concept_ID,hi,sl
754,Gott::N,ईश्वर,bóg
755,Arbeiter::N,मज़दूर,délavec
756,Chef::N,अध्यक्ष,šéf
757,Meister::N,शिल्पज्ञ,mójster
758,Arzt::N,वैद्य,zdravník
759,Arzt::N,डॉक्टर,zdravník
760,Arzt::N,चिकित्सक,zdravník
761,Lehrer::N,शिक्षक,učítelj
762,Lehrer::N,अध्यापक,učítelj
763,Geld::N,धन,denár
764,Geld::N,पैसा,denár
765,Geschäft::N,सौदा,kupčíja
766,Geschäft::N,व्यापार,kupčíja
767,Laden::N,दुकान,trgovína
768,Preis::N,दाम,céna
769,Preis::N,मूल्य,céna
770,Ware::N,माल,róba
771,Ware::N,पण्य,róba
772,Nutzen::N,लाभ,príd
773,Nutzen::N,फ़ायदा,príd
774,Reichtum::N,धन,bogástvo
775,Reichtum::N,दौलत,bogástvo
776,Welt::N,विश्व,svét
777,Welt::N,दुनिया,svét
778,Land::N,देश,dežêla
779,Land::N,मुल्क,dežêla
780,Staat::N,राज्य,držáva
781,Staat::N,राष्ट्र,držáva
782,König::N,राजा,králj
783,König::N,बादशाह,králj
784,Macht::N,शासन,oblást
785,Macht::N,सत्ता,oblást
786,Grenze::N,सरहद,mêja
787,Krieg::N,जंग,vôjna
788,Krieg::N,युद्ध,vôjna
789,Feind::N,शत्रु,sovrážnik
790,Feind::N,दुश्मन,sovrážnik
791,Gewalt::N,हिंसा,nasílje
792,Kampf::N,लड़ाई,bòj
793,Kampf::N,लड़ाई,bórba
794,Kampf::N,संघर्ष,bòj
795,Kampf::N,संघर्ष,bórba
796,Bogen[Waffe]::N,कमान,lók
797,Pfeil::N,बान,puščíca
798,Gewehr::N,बंदूक़,púška
799,Fehler::N,भूल,zmóta
800,Fehler::N,ग़लती,zmóta
801,Lüge::N,झूठ,láž
802,Lüge::N,असत्य,láž
803,Schaden::N,हानि,okvára
804,Schaden::N,नुक़सान,okvára
805,Unglück::N,मुसीबत,nesréča
806,Unglück::N,विपात्ति,nesréča
807,Schuld::N,दोष,krívda
808,Schuld::N,क़सूर,krívda
809,Alter::N,आयु,dôba
810,Alter::N,उम्र,dôba
811,Schluss::N,अंत,kônec
812,Schluss::N,समाप्ति,kônec
813,Zeit::N,काल,čàs
814,Zeit::N,वक़्त,čàs
815,Tag::N,दिन,dán
816,Tag::N,रोज़,dán
817,Morgen::N,सुबह,jútro
818,Mittag::N,दोपहर,póldan
819,Mittag::N,मध्याह्न,póldan
820,Abend::N,शाम,večér
821,Abend::N,संध्या,večér
822,Nacht::N,रात,nóč
823,Nacht::N,रात्रि,nóč
824,Woche::N,हफ़्ता,téden
825,Monat::N,मास,mésec
826,Monat::N,महीना,mésec
827,Jahr::N,बरस,léto
828,Jahr::N,वर्ष,léto
829,Frühling::N,वसंत,pomlád
830,Sommer::N,गरमी,polétje
831,Sommer::N,ग्रीष्म,polétje
832,Herbst::N,शरत्,jesén
833,Herbst::N,पतझड़,jesén
834,Winter::N,जाड़ा,zíma
835,Winter::N,सर्दियाँ,zíma
836,Januar::N,जनवरी,jánuar
837,Februar::N,फ़रवरी,fébruar
838,März::N,मार्च,márec
839,April::N,अप्रैल,apríl
840,Mai::N,मई,máj
841,Juni::N,जून,júnij
842,Juli::N,जुलाई,júlij
843,August::N,अगस्त,avgúst
844,September::N,सितंबर,septêmber
845,Oktober::N,अक्तूबर,október
846,November::N,नवंबर,novêmber
847,Dezember::N,दिसंबर,decémber
848,Montag::N,पीर,ponedéljek
849,Montag::N,सोमवार,ponedéljek
850,Dienstag::N,मंगलवार,tôrek
851,Mittwoch::N,बुधवार,sréda
852,Donnerstag::N,गुरुवार,četŕtek
853,Donnerstag::N,बृहस्पतिवार,četŕtek
854,Freitag::N,शुक्रवार,pétek
855,Samstag::N,सनीचर,sobóta
856,Samstag::N,शनिवार,sobóta
857,Sonntag::N,इतवार,nedélja
858,Sonntag::N,रविवार,nedélja
859,groß::A,बड़ा,vêlik
860,klein::A,कम,májhen
861,klein::A,छोटा,májhen
862,lang::A,लंबा,dólg
863,lang::A,दीर्घ,dólg
864,kurz::A,लधु,krátek
865,kurz::A,छोटा,krátek
866,breit::A,चौड़ा,širòk
867,schmal::A,तंग,ózek
868,schmal::A,सँकरा,ózek
869,dicht::A,सघन,góst
870,dick[Gegenstand]::A,मोटा,dêbel
871,dünn::A,महीन,tánek
872,dünn::A,बारीक,tánek
873,fein::A,कोमल,drôben
874,fein::A,सूक्ष्म,drôben
875,fest::A,दृढ़,tŕden
876,fest::A,मज़बूत,tŕden
877,flach::A,चपटा,plán
878,flach::A,चपटा,plòsk
879,glatt::A,चौरस,gládek
880,glatt::A,चिकना,gládek
881,hart::A,कठोर,tŕd
882,hart::A,सख़्त,tŕd
883,weich::A,नरम,mehák
884,weich::A,मुलायम,mehák
885,rund::A,गोल,okrógel
886,rund::A,वर्तुल,okrógel
887,spitz::A,नुकीला,šílast
888,scharf::A,पैना,óster
889,stumpf::A,भोथरा,tóp
890,stumpf::A,भोथरा,skŕhan
891,schwer::A,भारी,têžek
892,schwer::A,वज़नी,têžek
893,schön::A,सुंदर,lép
894,schön::A,सुंदर,krásen
895,heiß::A,उष्ण,vròč
896,warm::A,गरम,tôpel
897,kalt::A,सर्द,mŕzel
898,kalt::A,सर्द,hláden
899,kühl::A,ठंडा,hláden
900,frisch::A,तर,svéž
901,frisch::A,ताज़ा,svéž
902,feucht::A,नम,vlážen
903,feucht::A,भीगा,vlážen
904,nass::A,गीला,móker
905,trocken::A,सूखा,súh
906,trocken::A,ख़ुश्क,súh
907,voll::A,भरा,póln
908,voll::A,पूरा,póln
909,leer::A,ख़ाली,prázen
910,offen::A,खुला,odpŕt
911,geschlossen::A,बंद,zapŕt
912,sauber::A,साफ़,číst
913,sauber::A,साफ़,líčen
914,sauber::A,सुथरा,číst
915,sauber::A,सुथरा,líčen
916,schmutzig::A,गंदा,umázan
917,roh::A,कच्चा,suròv
918,reif::A,पक्व,zrèl
919,reif::A,पक्का,zrèl
920,lecker::A,मज़ेदार,okúsen
921,lecker::A,स्वादिष्ट,okúsen
922,süß::A,मीठा,sládek
923,bitter::A,कटु,grenák
924,bitter::A,कड़वा,grenák
925,sauer::A,खट्टा,kísel
926,hell::A,रोशन,svetèl
927,dunkel::A,अँधेरा,temèn
928,schwarz::A,काला,čŕn
929,schwarz::A,स्याह,čŕn
930,weiß::A,सफ़ेद,bél
931,rot::A,लाल,rdèč
932,rot::A,सुर्ख़,rdèč
933,gelb::A,पीला,žólt
934,gelb::A,पीला,rumèn
935,gelb::A,ज़र्द,žólt
936,gelb::A,ज़र्द,rumèn
937,blau::A,नीला,móder
938,blau::A,आसमानी,móder
939,grün::A,हरा,zelèn
940,grau::A,धूसर,sív
941,bunt::A,रंगीन,písan
942,bunt::A,बहुरंगा,písan
943,billig::A,सस्ता,pocéni
944,teuer::A,महँगा,drág
945,wertvoll::A,क़ीमती,dragocén
946,wertvoll::A,मूल्यवान्,dragocén
947,blind::A,अंधा,slép
948,taub::A,बहरा,glúh
949,kräftig::A,ताक़तवर,močán
950,kräftig::A,शक्तिशाली,močán
951,stark::A,प्रबल,ják
952,stark::A,बलवान्,ják
953,schwach::A,कमज़ोर,šíbek
954,fett::A,मोटा,dêbel
955,fett::A,मांसल,dêbel
956,schlank::A,पतला,vítek
957,schlank::A,छरहरा,vítek
958,hübsch::A,सुंदर,lép
959,hübsch::A,ख़ूबसूरत,lép
960,böse::A,पापी,zèl
961,böse::A,पापी,hudôben
962,böse::A,दुष्ट,zèl
963,böse::A,दुष्ट,hudôben
964,dumm::A,मूर्ख,glúp
965,dumm::A,मूर्ख,bédast
966,dumm::A,बुद्धू,glúp
967,dumm::A,बुद्धू,bédast
968,faul::A,आलसी,lén
969,faul::A,सुस्त,lén
970,fleißig::A,मेहनती,marljív
971,fleißig::A,परिश्रमी,marljív
972,geizig::A,कृपण,škŕt
973,geizig::A,कंजूस,škŕt
974,klug::A,समझदार,pámeten
975,klug::A,होशियार,pámeten
976,klug::A,अक़्लमंद,pámeten
977,geschickt::A,किशल,spréten
978,lieb::A,प्रिय,míl
979,lieb::A,प्रिय,ljúb
980,lieb::A,प्यारा,míl
981,lieb::A,प्यारा,ljúb
982,lustig::A,हँसमुख,vesél
983,lustig::A,ख़ुशदिल,vesél
984,sanft::A,नम्र,láhek
985,hungrig::A,भूखा,láčen
986,krank::A,बीमार,bolán
987,krank::A,अस्वस्थ,bolán
988,nackt::A,नग्न,nág
989,traurig::A,उदास,túžen
990,traurig::A,रंजीदा,túžen
991,lebendig::A,जीता,žív
992,lebendig::A,ज़िंदा,žív
993,gut::A,अच्छा,dóber
994,schlecht::A,बुरा,malopríden
995,schlecht::A,ख़राब,malopríden
996,richtig::A,ठीक,pravílen
997,schlimm::A,बुरा,húd
998,schlimm::A,अप्रिय,húd
999,wahr::A,सच,resníčen
1000,alt::A,पुराना,stàr
1001,neu::A,नया,nòv
1002,ehemalig::A,भूतपूर्व,nekdánji
1003,alt[Lebewesen]::A,बूढ़ा,stàr
1004,alt[Lebewesen]::A,वृद्ध,stàr
1005,jung::A,जवान,mlád
1006,arm::A,ग़रीब,ubóg
1007,arm::A,ग़रीब,réven
1008,reich::A,धनी,bogàt
1009,reich::A,अमीर,bogàt
1010,bekannt::A,मालूम,znán
1011,berühmt::A,मशहूर,sláven
1012,berühmt::A,मशहूर,znamenít
1013,berühmt::A,प्रसिद्ध,sláven
1014,berühmt::A,प्रसिद्ध,znamenít
1015,fremd::A,विदेशी,túj
1016,fremd::A,अपरिचित,túj
1017,verschieden::A,अलग,razlíčen
1018,verschieden::A,भिन्न,razlíčen
1019,nah::A,नज़दीकी,blížnji
1020,fern::A,दूर,dáleč
1021,fern::A,दूरस्थ,dáleč
1022,linker::A,बायाँ,lévi
1023,rechter::A,दायाँ,désni
1024,rechter::A,दाहिना,désni
1025,anderer::A,अन्य,drúgi
1026,anderer::A,दूसरा,drúgi
1027,erster::A,पहला,pŕvi
1028,erster::A,प्रथम,pŕvi
1029,zweiter::A,दूसरा,drúgi
1030,zweiter::A,द्वितीय,drúgi
1031,dritter::A,तीसरा,trétji
1032,letzter::A,अंतिम,poslédnji
1033,letzter::A,आख़िरी,poslédnji
1034,allein::ADV,तनहा,sám
1035,allein::ADV,अकेले,sám
1036,auf einmal::ADV,वक़्त में,obênem
1037,zusammen::ADV,एक साथ,skúpaj
1038,zusammen::ADV,साथ साथ,skúpaj
1039,lange::ADV,देर तक,dólgo
1040,plötzlich::ADV,सहसा,náglo
1041,plötzlich::ADV,सहसा,nenádoma
1042,plötzlich::ADV,अचानक,náglo
1043,plötzlich::ADV,अचानक,nenádoma
1044,sofort::ADV,तुरंत,prècej
1045,später::ADV,बाद को,poznêje
1046,später::ADV,बाद में,poznêje
1047,jetzt::ADV,अब,zdàj
1048,jetzt::ADV,अभी,zdàj
1049,heute::ADV,आज,dánes
1050,morgen::ADV,कल,jútri
1051,bald::ADV,जल्दी,kmálu
1052,dann::ADV,तब,nató
1053,gestern::ADV,कल,včéraj
1054,einst::ADV,एक दिन,nékdaj
1055,einst::ADV,पहले कभी,nékdaj
1056,damals::ADV,उस समय,tedàj
1057,damals::ADV,उस समय,takràt
1058,damals::ADV,उन दिनों,tedàj
1059,damals::ADV,उन दिनों,takràt
1060,danach::ADV,इसके बाद,potèm
1061,danach::ADV,इसके पश्चात्,potèm
1062,vorher::ADV,पहले,poprèj
1063,vorher::ADV,पेशतर,poprèj
1064,zuerst::ADV,पहले,spŕva
1065,einmal::ADV,एक बार,ênkrat
1066,einmal::ADV,एक दफ़ा,ênkrat
1067,manchmal::ADV,कभी कभी,včásih
1068,oft::ADV,अक्सर,pogósto
1069,immer::ADV,सदा,védno
1070,immer::ADV,सदा,zméraj
1071,immer::ADV,हमेशा,védno
1072,immer::ADV,हमेशा,zméraj
1073,niemals::ADV,कभी नहीं,nikdàr
1074,niemals::ADV,कदापि नहीं,nikdàr
1075,hier::ADV,इधर,tù
1076,hier::ADV,इधर,túkaj
1077,hier::ADV,यहाँ,tù
1078,hier::ADV,यहाँ,túkaj
1079,hierhin::ADV,इधर को,sèmkaj
1080,hierhin::ADV,यहाँ को,sèmkaj
1081,von hier::ADV,यहाँ से,od tú
1082,dort::ADV,उधर,tàm
1083,dort::ADV,वहाँ,tàm
1084,dorthin::ADV,उधर को,tjà
1085,dorthin::ADV,वहाँ को,tjà
1086,geradeaus::ADV,सीधे,rávno napréj
1087,vorwärts::ADV,आगे,napréj
1088,vorwärts::ADV,आगे को,napréj
1089,rückwärts::ADV,पीछे को,zádaj
1090,zurück::ADV,वापस,nazáj
1091,unten::ADV,नीचे,dôli
1092,unten::ADV,नीचे,spôdaj
1093,hinab::ADV,नीचे को,dôl
1094,oben::ADV,ऊपर,gôri
1095,oben::ADV,ऊपर,zgôraj
1096,hinauf::ADV,ऊपर को,gôr
1097,überall::ADV,हर जगह,povsód
1098,überall::ADV,हर स्थान,povsód
1099,nicht::ADV,न,ne
1100,nicht::ADV,नहीं,ne
1101,ein wenig::ADV,कुछ,málo
1102,ein wenig::ADV,ज़रा,málo
1103,ein wenig::ADV,थोड़ा,málo
1104,kaum::ADV,लगभग नहीं,kómaj
1105,kaum::ADV,बराबर नहीं,kómaj
1106,sehr::ADV,बहुत,zeló
1107,so::ADV,ऐसा,takó
1108,noch::ADV,अभी तक,še
1109,nur::ADV,केवल,samó
1110,nur::ADV,सिर्फ़,samó
1111,schon::ADV,चुकना,žè
1112,wieder::ADV,फिर,spét
1113,wieder::ADV,दुबारा,spét
1114,vergebens::ADV,व्यर्थ,zamàn
1115,vergebens::ADV,व्यर्थ,zastónj
1116,vor::PRP,के आगे,pred
1117,vor::PRP,के सामने,pred
1118,hinter::PRP,के पीछे,za
1119,unter::PRP,के तले,pod
1120,unter::PRP,के नीचे,pod
1121,durch::PRP,के पार,skózi
1122,neben::PRP,के पास,kràj
1123,neben::PRP,के पास,póleg
1124,neben::PRP,की बग़ल में,kràj
1125,neben::PRP,की बग़ल में,póleg
1126,zwischen::PRP,के बीच,med
1127,zwischen::PRP,के बीच,izmed
1128,wegen::PRP,के कारण,zarádi
1129,wegen::PRP,की वजह से,zarádi
1130,dies::PRN,यह,tó
1131,das::PRN,वह,tó
1132,alles::PRN,सब,vsè
1133,alles::PRN,सब कुछ,vsè
1134,ich::PRN,मैं,jàz
1135,du::PRN,तू,tí
1136,er::PRN,यह,òn
1137,wir::PRN,हम,mí
1138,ihr::PRN,तुम,ví
1139,sie::PRN,ये,ôni
1140,was::FPRN,क्या,káj
1141,wer::FPRN,कौन,kdó
1142,wo::FADV,किधर,kjé
1143,wohin::FADV,किधर,kám
1144,wie::FADV,कैसे,kakó
1145,warum::FADV,क्यों,zakáj
1146,wieviel::FNUM,कितना,kóliko
1147,eins::NUM,एक,êden
1148,zwei::NUM,दो,dvá
1149,drei::NUM,तीन,trí
1150,vier::NUM,चार,štíri
1151,fünf::NUM,पाँच,pét
1152,sechs::NUM,छह,šést
1153,sieben::NUM,सात,sédem
1154,acht::NUM,आठ,ósem
1155,neun::NUM,नौ,devét
1156,zehn::NUM,दस,desét
1157,elf::NUM,ग्यारह,enájst
1158,zwölf::NUM,बारह,dvánajst
1159,zwanzig::NUM,बीस,dvájset
1160,dreißig::NUM,तीस,trídeset
1161,vierzig::NUM,चालीस,štírideset
1162,fünfzig::NUM,पचास,pétdeset
1163,sechzig::NUM,साठ,šéstdeset
1164,siebzig::NUM,सत्तर,sédemdeset
1165,achtzig::NUM,अस्सी,ósemdeset
1166,neunzig::NUM,नव्वे,devétdeset
1167,hundert::NUM,सौ,stó
1168,tausend::NUM,हज़ार,tísoč
1169,und::CNJ,और,in
1170,oder::CNJ,या,áli
1171,stehen::V,खड़ा होना,státi
1172,sitzen::V,बैठना,sedéti
1173,liegen::V,लेटना,ležáti
1174,hängen::V,लटकना,viséti
1175,werden::V,बनना,postáti
1176,passieren::V,होना,zgodíti se
1177,beginnen::V,आरंभ होना,začéti se
1178,beginnen::V,प्रारंभ होना,začéti se
1179,enden::V,अंत होना,končáti se
1180,enden::V,ख़तम होना,končáti se
1181,wechseln::V,बदलना,ménjati se
1182,aufgehen[Sonne]::V,चढ़ना,vzíti
1183,aufgehen[Sonne]::V,उदित होना,vzíti
1184,untergehen[Sonne]::V,अस्त हो जाना,zaíti
1185,scheinen[Sonne]::V,रोशनी देना,sijáti
1186,donnern::V,गरजना,grméti
1187,wehen::V,चलना,píhati
1188,strömen::V,बहना,líti
1189,strömen::V,प्रवाहित होना,líti
1190,fließen::V,बहना,têči
1191,fließen::V,प्रवाहित होना,têči
1192,sich drehen::V,घूमना,vrtéti se
1193,schwanken::V,हिलना,kolébati
1194,schwingen::V,हिलना,níhati
1195,fallen::V,गिरना,pádati
1196,brennen::V,जलना,goréti
1197,rauchen::V,धुआँ उड़ाना,kadíti se
1198,regnen::V,बरसना,deževáti
1199,gefrieren::V,जमना,zmŕzniti
1200,tauen::V,गलना,tájati
1201,tauen::V,पिघलना,tájati
1202,schmelzen::V,गलना,kopnéti
1203,schmelzen::V,पिघलना,kopnéti
1204,trocknen::V,सूखना,sušíti se
1205,sieden::V,उबलना,kipéti
1206,faulen::V,गलना,gníti
1207,faulen::V,सड़ना,gníti
1208,verfaulen::V,गलना,zgníti
1209,verfaulen::V,सड़ना,zgníti
1210,reißen::V,फटना,tŕgati se
1211,versinken::V,डूबना,pogrézniti se
1212,vergehen::V,बीतना,miníti
1213,vergehen::V,गुज़रना,miníti
1214,erscheinen::V,दिखाई देना,pojáviti se
1215,verschwinden::V,ग़ायब होना,izgíniti
1216,sinken::V,घटना,péšati
1217,sinken::V,उतरना,péšati
1218,abnehmen::V,घटना,pojémati
1219,zunehmen::V,बढ़ना,véčati se
1220,zunehmen::V,बढ़ना,množíti se
1221,steigen::V,बढ़ना,dvígati se
1222,wachsen::V,उगना,rásti
1223,glänzen::V,चमकना,sijáti
1224,funkeln::V,जगमगाना,ískriti se
1225,funkeln::V,टिमटिमाना,ískriti se
1226,lärmen::V,शोर मचाना,ropotáti
1227,lärmen::V,शोर मचाना,razgrájati
1228,läuten::V,बजना,zvoníti
1229,klingeln::V,बजना,zvončkljáti
1230,klirren::V,झनझनाना,žvenketáti
1231,brausen::V,साँय-साँय करना,šuméti
1232,rauschen::V,सरसराना,šuštéti
1233,rauschen::V,सरसराना,šelestéti
1234,klingen::V,बजना,zvenéti
1235,bellen::V,भौंकना,lájati
1236,heulen::V,गुर्राना,zavíjati
1237,blasen::V,फूँकना,píhniti
1238,pfeifen::V,सीटी देना,pískati
1239,pfeifen::V,सीटी देना,žvížgati
1240,schreien::V,चिल्लाना,kričáti
1241,stöhnen::V,कराहना,stókati
1242,stöhnen::V,आहें भरना,stókati
1243,zittern::V,काँपना,drgetáti
1244,leben::V,जीना,živéti
1245,geboren werden::V,पैदा होना,rodíti se
1246,atmen::V,साँस लेना,díhati
1247,trinken::V,पीना,píti
1248,essen::V,खाना,jésti
1249,schlucken::V,निगलना,požírati
1250,müde werden::V,थकना,péšati
1251,müde werden::V,थकना,utrúditi se
1252,müde werden::V,उकताना,péšati
1253,müde werden::V,उकताना,utrúditi se
1254,einschlafen::V,सो जाना,zaspáti
1255,schlafen::V,सोना,spáti
1256,aufwachen::V,जागना,zbudíti se
1257,aufstehen::V,उठना,vstáti
1258,sich erholen::V,सुस्ताना,oddahníti se
1259,sich erholen::V,आराम करना,oddahníti se
1260,krank werden::V,बीमार पड़ना,oboléti
1261,krank sein::V,बीमार होना,bíti bolán
1262,schmerzen::V,दुखना,boléti
1263,schmerzen::V,दर्द करना,boléti
1264,husten::V,खाँसना,kášljati
1265,genesen::V,ठीक हो जाना,okrévati
1266,genesen::V,स्वस्थ हो जाना,okrévati
1267,sterben::V,मरना,umréti
1268,umkommen::V,मरना,pogíniti
1269,sich bewegen::V,चलना,zganíti se
1270,sich bewegen::V,हिलना,zganíti se
1271,sich rühren::V,हिलना,premakníti se
1272,sich erheben::V,उठना,vstájati
1273,sich erheben::V,उठना,vzdígniti se
1274,sich setzen::V,बैठना,sésti
1275,hinfallen::V,गिरना,pásti dôl
1276,laufen::V,चलना,hodíti
1277,schreiten::V,क़दम जाना,stópati
1278,spazierengehen::V,सैर करना,na sprehòd íti
1279,eilen::V,तेज़ी से जाना,drvéti
1280,eilen::V,शीघ्रता से चलना,drvéti
1281,sich beeilen::V,जल्दी करना,hitéti
1282,sich beeilen::V,शीघ्रता करना,hitéti
1283,sausen::V,बड़ी तेज़ी से चलना,dírkati
1284,rennen::V,भागना,dírjati
1285,rennen::V,दौड़ना,dírjati
1286,springen::V,उछलना,skákati
1287,klettern::V,चढ़ना,plézati
1288,schaukeln::V,झूलना,kolébati
1289,kriechen::V,रेंगना,pláziti se
1290,schwimmen::V,तैरना,plávati
1291,tauchen::V,डूबना,potápljati se
1292,rudern::V,खेना,vesláti
1293,rudern::V,चप्पू चलाना,vesláti
1294,fahren::V,चलना,vozíti se
1295,fahren::V,चलना,peljáti se
1296,fahren::V,यात्रा करना,vozíti se
1297,fahren::V,यात्रा करना,peljáti se
1298,fliegen::V,उड़ना,létati
1299,gehen::V,जाना,íti
1300,weggehen::V,चला जाना,odíti
1301,weggehen::V,बाहर जाना,odíti
1302,abfahren::V,छूटना,odpeljáti se
1303,abfahren::V,रवाना होना,odpeljáti se
1304,anhalten::V,रुकना,ustáviti se
1305,anhalten::V,खड़ा होना,ustáviti se
1306,hineingehen::V,घुसना,íti nóter
1307,hineingehen::V,अंदर जाना,íti nóter
1308,eintreten::V,प्रवेश करना,vstopíti
1309,kommen::V,आना,príti
1310,ankommen::V,पहुँचना,prispéti
1311,ankommen::V,पहुँचना,prihájati
1312,zurückkommen::V,लौटना,vrníti se
1313,zurückkommen::V,वापस आना,vrníti se
1314,bleiben::V,रहना,ostáti
1315,bleiben::V,रुकना,ostáti
1316,warten::V,इंतज़ार करना,čákati
1317,erwarten::V,प्रतीक्षा करना,pričakováti
1318,suchen::V,ढूँढ़ना,iskáti
1319,finden::V,पाना,nájti
1320,finden::V,ढूँढ़ निकालना,nájti
1321,versuchen::V,कोशिश करना,poskúšati
1322,vorbereiten::V,तैयार करना,pripráviti
1323,lieben::V,प्यार करना,ljubíti
1324,mögen::V,पसंद होना,márati
1325,lachen::V,हँसना,smejáti se
1326,rühren::V,छूना,ganíti
1327,weinen::V,रोना,jókati
1328,weinen::V,रोना,plákati
1329,schimpfen::V,गाली देना,psováti
1330,schimpfen::V,गाली देना,zmérjati
1331,sich ärgern::V,चिढ़ना,jezíti se
1332,sich ärgern::V,नाराज़ होना,jezíti se
1333,sich fürchten::V,डरना,báti se
1334,sich fürchten::V,भय खाना,báti se
1335,fürchten::V,डरना से,báti se
1336,fürchten::V,भय खाना से,báti se
1337,fliehen::V,भागना,bežáti
1338,flüchten::V,निकल भागना,pobégniti
1339,sehen::V,देखना,vídeti
1340,anschauen::V,देखना,oglédati
1341,ansehen::V,दृष्टि डालना पर,glédati
1342,hören::V,सुनना,slíšati
1343,zuhören::V,सुनना,poslúšati
1344,probieren::V,चखना,poskúšati
1345,riechen::V,सूँघना,dúhati
1346,fühlen::V,महसूस करना,čutíti
1347,scheinen::V,लगना,zdéti se
1348,zu sehen sein::V,दिखाई देना,vídeti se
1349,vernehmen::V,सुनना,čúti
1350,frieren::V,ठंड लगना,zébsti
1351,frieren::V,सर्दी लगना,zébsti
1352,tun::V,करना,délati
1353,können::V,सकना,môči
1354,können::V,जानना,môči
1355,wollen::V,चाहना,hotéti
1356,anfangen::V,शुरू करना,začéti
1357,beenden::V,ख़त्म करना,dokončáti
1358,beenden::V,समाप्त करना,dokončáti
1359,aufhören::V,बंद जाना,prenéhati
1360,aufhören::V,समाप्त जाना,prenéhati
1361,gelingen::V,बनना,uspéti
1362,gelingen::V,बनना,posréčiti se
1363,gelingen::V,अच्छा होना,uspéti
1364,gelingen::V,अच्छा होना,posréčiti se
1365,geraten::V,बन पड़ना,obnêsti se
1366,öffnen::V,खोलना,odpréti
1367,schließen::V,बंद करना,zapréti
1368,stellen::V,रखना,postáviti
1369,setzen::V,रखना,posadíti
1370,setzen::V,बिठाना,posadíti
1371,legen::V,रखना,položíti
1372,legen::V,लिटाना,položíti
1373,berühren::V,छूना,dotíkati se
1374,berühren::V,स्पर्श करना,dotíkati se
1375,verbinden::V,बाँधना,obvézati
1376,bedecken::V,ढकना,pokríti
1377,aufhängen::V,लटकाना,obésiti
1378,anzünden::V,जलाना,zažgáti
1379,aufheben::V,उठाना,vzdígniti
1380,zurücklassen::V,पीछे छोड़ना,zapustíti
1381,verlieren::V,खोना,izgubíti
1382,verlieren::V,गँवाना,izgubíti
1383,fallen lassen::V,गिराना,navréči
1384,machen::V,करना,naredíti
1385,machen::V,करना,napráviti
1386,machen::V,बनाना,naredíti
1387,machen::V,बनाना,napráviti
1388,herstellen::V,बनाना,izdélati
1389,herstellen::V,तैयार करना,izdélati
1390,bauen::V,बनाना,gradíti
1391,bauen::V,निर्माण करना,gradíti
1392,reparieren::V,मरम्मत करना,popráviti
1393,verbessern::V,सुधारना,izbóljšati
1394,ändern::V,बदलना,spremeníti
1395,ändern::V,परीवर्तन करना,spremeníti
1396,graben::V,खोदना,kopáti
1397,graben::V,खोदना,grêbsti
1398,beugen::V,झुकाना,upogníti
1399,biegen::V,झुकाना,zavíjati
1400,drehen::V,फेरना,vrtéti
1401,drehen::V,घुमाना,vrtéti
1402,wenden::V,पलटना,obrníti
1403,wenden::V,मोड़ना,obrníti
1404,umdrehen::V,घुमाना,zasúkati
1405,heben::V,उठाना,dvígati
1406,heben::V,ऊँचा करना,dvígati
1407,hochheben::V,उठाना,privzdígniti
1408,hochheben::V,ऊपर को उठाना,privzdígniti
1409,ergreifen::V,पकड़ना,zgrábiti
1410,ergreifen::V,हाथ में लेना,zgrábiti
1411,halten::V,धरना,držáti
1412,halten::V,पकड़ना,držáti
1413,drücken::V,दबाना,tiščáti
1414,schieben::V,सरकाना,ríniti
1415,schieben::V,खिसकाना,ríniti
1416,kratzen::V,खुरचना,práskati
1417,kratzen::V,खुजलाना,práskati
1418,lecken::V,चाटना,lízati
1419,beißen::V,काटना,grísti
1420,abreißen::V,तोड़ना,odtŕgati
1421,abschneiden::V,काट करना,odrézati
1422,binden::V,बाँधना,vézati
1423,stecken::V,खोंसना,vtakníti
1424,brechen::V,तोड़ना,lomíti
1425,klopfen::V,खटखटाना,tólči
1426,hauen::V,ठोकना,séči
1427,kleben::V,चिपकाना,lépiti
1428,reiben::V,घिसना,tréti
1429,reiben::V,घिसना,dŕgniti
1430,reiben::V,रगड़ना,tréti
1431,reiben::V,रगड़ना,dŕgniti
1432,streichen::V,लगाना,namázati
1433,schleifen::V,तेज़ करना,brúsiti
1434,schneiden::V,कतरना,rézati
1435,rütteln::V,झकझोरना,strésti
1436,schütteln::V,हिलाना,majáti
1437,schwenken::V,घुमाना,obrníti
1438,schütten::V,उँडेलना,sípati
1439,füllen::V,भरना,napolníti
1440,füllen::V,ठूसना,napolníti
1441,einwickeln::V,लपेटना,zavíti
1442,tragen::V,ढोना,nêsti
1443,schleppen::V,घसीटना,vláčiti
1444,ziehen::V,खींचना,vléči
1445,aufbewahren::V,रखना,shranjeváti
1446,werfen::V,फेंकना,lúčati
1447,fangen::V,पकड़ना,ujéti
1448,packen::V,पकड़ना,prijéti
1449,verstecken::V,छिपाना,skríti
1450,teilen::V,बाँटना,razdelíti
1451,schicken::V,भेजना,pošíljati
1452,bringen::V,लाना,prinêsti
1453,hinzufügen::V,जोड़ना,pristáviti
1454,bekommen::V,पाना,dobíti
1455,erhalten::V,पाना,prejéti
1456,erhalten::V,मिलना,prejéti
1457,nehmen::V,लेना,vzéti
1458,wählen::V,चुनना,izbírati
