,Concept_ID,tr,fr
851,wahr::A,doğru,véritable
852,wahr::A,gerçek,vrai
853,wahr::A,gerçek,véritable
854,alt::A,eski,vieux
855,neu::A,yeni,neuf
856,neu::A,yeni,nouveau
857,ehemalig::A,önceki,ancien
858,alt[Lebewesen]::A,yaşlı,âgé
859,alt[Lebewesen]::A,yaşlı,vieux
860,jung::A,genç,jeune
861,arm::A,fakir,pauvre
862,reich::A,zengin,riche
863,bekannt::A,bilinen,connu
864,berühmt::A,ünlü,fameux
865,berühmt::A,ünlü,célèbre
866,berühmt::A,meşhur,fameux
867,berühmt::A,meşhur,célèbre
868,fremd::A,yabancı,étranger
869,verschieden::A,ayrı,différent
870,verschieden::A,farklı,différent
871,nah::A,yakın,lié
872,nah::A,yakın,proche
873,nah::A,bitişik,lié
874,nah::A,bitişik,proche
875,fern::A,uzak,éloigné
876,fern::A,uzak,lointain
877,linker::A,sol,gauche
878,rechter::A,sağ,droit
879,anderer::A,diğer,autre
880,erster::A,ilk,premier
881,erster::A,birinci,premier
882,zweiter::A,ikinci,second
883,zweiter::A,ikinci,deuxième
884,dritter::A,üçüncü,troisième
885,letzter::A,son,dernier
886,letzter::A,sonuncu,dernier
887,allein::ADV,yalnız,seul
888,allein::ADV,tek başına,seul
889,auf einmal::ADV,birden,à la fois
890,zusammen::ADV,beraber,ensemble
891,zusammen::ADV,birlikte,ensemble
892,lange::ADV,çok,longtemps
893,lange::ADV,uzun,longtemps
894,plötzlich::ADV,ansızın,tout à coup
895,plötzlich::ADV,birdenbire,tout à coup
896,sofort::ADV,hemen,immédiatement
897,sofort::ADV,derhal,immédiatement
898,später::ADV,daha sonra,plus tard
899,jetzt::ADV,şimdi,maintenant
900,heute::ADV,bugün,aujourd'hui
901,morgen::ADV,yarın,demain
902,bald::ADV,yakında,bientôt
903,dann::ADV,sonra,puis
904,dann::ADV,sonra,ensuite
905,gestern::ADV,dün,hier
906,einst::ADV,eskiden,jadis
907,einst::ADV,eskiden,autrefois
908,damals::ADV,o zamanlar,alors
909,damals::ADV,o zamanlar,à l'époque
910,danach::ADV,sonradan,après
911,danach::ADV,sonradan,ensuite
912,danach::ADV,ondan sonra,après
913,danach::ADV,ondan sonra,ensuite
914,vorher::ADV,önce,auparavant
915,vorher::ADV,önceden,auparavant
916,zuerst::ADV,ilk önce,d'abord
917,zuerst::ADV,ilk önce,premièrement
918,einmal::ADV,bir defa,une fois
919,manchmal::ADV,bazan,parfois
920,manchmal::ADV,bazan,quelquefois
921,oft::ADV,sık sık,souvent
922,oft::ADV,çok defa,souvent
923,immer::ADV,daima,toujours
924,immer::ADV,her zaman,toujours
925,niemals::ADV,asla değil,ne ... jamais
926,niemals::ADV,hiçbir zaman,ne ... jamais
927,hier::ADV,burada,ici
928,hierhin::ADV,buraya,par ici
929,von hier::ADV,buradan,d'ici
930,dort::ADV,orada,là
931,dort::ADV,orada,là-bas
932,dort::ADV,şurada,là
933,dort::ADV,şurada,là-bas
934,dorthin::ADV,oraya,y
935,dorthin::ADV,oraya,par là
936,dorthin::ADV,şuraya,y
937,dorthin::ADV,şuraya,par là
938,geradeaus::ADV,doğru,tout droit
939,vorwärts::ADV,ileri,en avant
940,rückwärts::ADV,geri,en arrière
941,zurück::ADV,geriye,de retour
942,unten::ADV,aşağıda,en bas
943,unten::ADV,aşağıda,au-dessous
944,hinab::ADV,aşağıya,en bas
945,hinab::ADV,aşağıya,vers le bas
946,oben::ADV,yukarıda,dessus
947,oben::ADV,yukarıda,en haut
948,hinauf::ADV,yukarı,en haut
949,hinauf::ADV,yukarı,vers le haut
950,hinauf::ADV,yukarıya,en haut
951,hinauf::ADV,yukarıya,vers le haut
952,überall::ADV,her yerde,partout
953,nicht::ADV,-mi-,ne ... pas
954,nicht::ADV,değil,ne ... pas
955,ein wenig::ADV,biraz,un peu
956,kaum::ADV,dar,à peine
957,kaum::ADV,hemen hemen değil,à peine
958,sehr::ADV,pek,très
959,sehr::ADV,gayet,très
960,so::ADV,öyle,si
961,so::ADV,öyle,ainsi
962,so::ADV,böyle,si
963,so::ADV,böyle,ainsi
964,noch::ADV,hâlâ,encore
965,noch::ADV,henüz,encore
966,nur::ADV,ancak,seulement
967,nur::ADV,ancak,ne ... que
968,nur::ADV,yalnız,seulement
969,nur::ADV,yalnız,ne ... que
970,schon::ADV,çoktan,déjà
971,wieder::ADV,tekrar,de nouveau
972,wieder::ADV,yeniden,de nouveau
973,vergebens::ADV,boşuna,en vain
974,vor::PRP,önünde,devant
975,hinter::PRP,arkasında,derrière
976,unter::PRP,altında,sous
977,unter::PRP,altında,au-dessous de
978,durch::PRP,sayesinde,par
979,durch::PRP,sayesinde,à travers
980,durch::PRP,ortasından,par
981,durch::PRP,ortasından,à travers
982,neben::PRP,yanında,à côté de
983,zwischen::PRP,arasında,entre
984,wegen::PRP,dolayı,à cause de
985,dies::PRN,bu,ceci
986,das::PRN,o,ce
987,das::PRN,o,cela
988,das::PRN,şu,ce
989,das::PRN,şu,cela
990,alles::PRN,hepsi,tout
991,alles::PRN,her şey,tout
992,ich::PRN,ben,je
993,ich::PRN,ben,moi
994,du::PRN,sen,tu
995,du::PRN,sen,toi
996,er::PRN,o,il
997,er::PRN,o,lui
998,wir::PRN,biz,nous
999,ihr::PRN,siz,vous
1000,sie::PRN,onlar,ils
1001,sie::PRN,onlar,elles
1002,was::FPRN,ne,que
1003,was::FPRN,ne,quoi
1004,wer::FPRN,kim,qui
1005,wo::FADV,nerede,où
1006,wohin::FADV,nereye,où
1007,wie::FADV,nasıl,comment
1008,warum::FADV,neden,pourquoi
1009,wieviel::FNUM,kaç,combien
1010,wieviel::FNUM,ne kadar,combien
1011,eins::NUM,bir,un
1012,zwei::NUM,iki,deux
1013,drei::NUM,üç,trois
1014,vier::NUM,dört,quatre
1015,fünf::NUM,beş,cinq
1016,sechs::NUM,altı,six
1017,sieben::NUM,yedi,sept
1018,acht::NUM,sekiz,huit
1019,neun::NUM,dokuz,neuf
1020,zehn::NUM,on,dix
1021,elf::NUM,on bir,onze
1022,zwölf::NUM,on iki,douze
1023,zwanzig::NUM,yirmi,vingt
1024,dreißig::NUM,otuz,trente
1025,vierzig::NUM,kırk,quarante
1026,fünfzig::NUM,elli,cinquante
1027,sechzig::NUM,altmış,soixante
1028,siebzig::NUM,yetmiş,soixante-dix
1029,achtzig::NUM,seksen,quatre-vingt
1030,neunzig::NUM,doksan,quatre-vingt-dix
1031,hundert::NUM,yüz,cent
1032,tausend::NUM,bin,mille
1033,und::CNJ,ve,et
1034,und::CNJ,ile,et
1035,oder::CNJ,ya,ou
1036,oder::CNJ,yahut,ou
1037,stehen::V,durmak,être debout
1038,sitzen::V,oturmak,être assis
1039,liegen::V,yatmak,être couché
1040,hängen::V,asılı olmak,pendre
1041,werden::V,olmak,devenir
1042,werden::V,olunmak,devenir
1043,passieren::V,olmak,se passer
1044,beginnen::V,başlamak,commencer
1045,enden::V,bitmek,finir
1046,enden::V,bitmek,se terminer
1047,enden::V,sona ermek,finir
1048,enden::V,sona ermek,se terminer
1049,wechseln::V,değişmek,changer
1050,wechseln::V,değişmek,alterner
1051,aufgehen[Sonne]::V,doğmak,se lever
1052,untergehen[Sonne]::V,batmak,se coucher
1053,scheinen[Sonne]::V,parlamak,briller
1054,donnern::V,gök gürlemek,tonner
1055,wehen::V,esmek,souffler
1056,strömen::V,akmak,affluer
1057,fließen::V,akmak,couler
1058,sich drehen::V,dönmek,tourner
1059,schwanken::V,sallanmak,osciller
1060,schwanken::V,sallanmak,chanceler
1061,schwingen::V,titremek,vibrer
1062,schwingen::V,titremek,osciller
1063,fallen::V,düşmek,tomber
1064,brennen::V,yanmak,brûler
1065,brennen::V,yanmak,flamber
1066,rauchen::V,tütmek,fumer
1067,regnen::V,yağmak,pleuvoir
1068,gefrieren::V,donmak,geler
1069,tauen::V,erimek,dégeler
1070,schmelzen::V,erimek,fondre
1071,trocknen::V,kurumak,sécher
1072,sieden::V,kaynamak,bouillir
1073,faulen::V,çürümek,pourrir
1074,faulen::V,çürümek,se putréfier
1075,verfaulen::V,çürümek,pourrir
1076,reißen::V,yırtılmak,rompre
1077,reißen::V,yırtılmak,se déchirer
1078,versinken::V,batmak,s'enfoncer
1079,vergehen::V,geçmek,passer
1080,erscheinen::V,görünmek,apparaître
1081,verschwinden::V,kaybolmak,disparaître
1082,sinken::V,inmek,descendre
1083,sinken::V,inmek,s'abaisser
1084,abnehmen::V,azalmak,diminuer
1085,zunehmen::V,artmak,augmenter
1086,zunehmen::V,çoğalmak,augmenter
1087,steigen::V,artmak,monter
1088,steigen::V,yükselmek,monter
1089,wachsen::V,büyümek,croître
1090,wachsen::V,gelişmek,croître
1091,glänzen::V,parlamak,briller
1092,funkeln::V,parıldamak,étinceler
1093,lärmen::V,gürültü yapmak,faire du bruit
1094,läuten::V,çalmak,sonner
1095,klingeln::V,zil çalmak,sonner
1096,klirren::V,şakırdamak,cliqueter
1097,klirren::V,zangırdamak,cliqueter
1098,brausen::V,köpürmek,mugir
1099,brausen::V,kükremek,mugir
1100,rauschen::V,fışırdamak,bruire
1101,klingen::V,tınlamak,sonner
1102,bellen::V,havlamak,aboyer
1103,heulen::V,ulumak,hurler
1104,blasen::V,üflemek,souffler
1105,pfeifen::V,düdük çalmak,siffler
1106,schreien::V,bağırmak,crier
1107,schreien::V,haykırmak,crier
1108,stöhnen::V,inlemek,gémir
1109,zittern::V,titremek,trembler
1110,leben::V,yaşamak,vivre
1111,leben::V,hayatta olmak,vivre
1112,geboren werden::V,doğmak,naître
1113,atmen::V,solunmak,respirer
1114,atmen::V,nefes almak,respirer
1115,trinken::V,içmek,boire
1116,essen::V,yemek,manger
1117,schlucken::V,yutmak,avaler
1118,müde werden::V,yorulmak,se lasser
1119,müde werden::V,yorulmak,se fatiguer
1120,einschlafen::V,uykuya dalmak,s'endormir
1121,schlafen::V,uyumak,dormir
1122,aufwachen::V,uyanmak,se réveiller
1123,aufstehen::V,kalkmak,se lever
1124,aufstehen::V,yataktan kalkmak,se lever
1125,sich erholen::V,dinlenmek,se reposer
1126,sich erholen::V,dinlenmek,se détendre
1127,krank werden::V,hastalanmak,tomber malade
1128,krank sein::V,hasta olmak,être malade
1129,schmerzen::V,ağrımak,faire mal
1130,husten::V,öksürmek,tousser
1131,genesen::V,şifa bulmak,guérir
1132,genesen::V,şifa bulmak,se remettre
1133,sterben::V,ölmek,mourir
1134,sterben::V,vefat etmek,mourir
1135,umkommen::V,ölmek,périr
1136,sich bewegen::V,hareket etmek,bouger
1137,sich rühren::V,kımıldanmak,broncher
1138,sich erheben::V,kalkmak,se lever
1139,sich erheben::V,ayağa kalkmak,se lever
1140,sich setzen::V,oturmak,s'asseoir
1141,hinfallen::V,yere düşmek,tomber
1142,laufen::V,yürümek,marcher
1143,laufen::V,yürümek,aller à pied
1144,schreiten::V,yürümek,marcher
1145,schreiten::V,adım atmak,marcher
1146,spazierengehen::V,gezmek,se promener
1147,spazierengehen::V,dolaşmak,se promener
1148,eilen::V,seğirtmek,courir
1149,sich beeilen::V,acele etmek,se hâter
1150,sich beeilen::V,acele etmek,se dépêcher
1151,sausen::V,hızla gitmek,filer
1152,rennen::V,koşmak,courir
1153,springen::V,atlamak,sauter
1154,springen::V,sıçramak,sauter
1155,klettern::V,tırmanmak,grimper
1156,schaukeln::V,sallanmak,se balancer
1157,kriechen::V,sürünmek,ramper
1158,schwimmen::V,yüzmek,nager
1159,tauchen::V,dalmak,plonger
1160,rudern::V,kürek çekmek,ramer
1161,fahren::V,gitmek,aller
1162,fahren::V,gitmek,rouler
1163,fliegen::V,uçmak,voler
1164,gehen::V,gitmek,aller
1165,weggehen::V,gitmek,s'en aller
1166,abfahren::V,kalkmak,partir
1167,anhalten::V,durmak,s'arrêter
1168,hineingehen::V,içeri girmek,entrer
1169,eintreten::V,girmek,entrer
1170,kommen::V,gelmek,venir
1171,ankommen::V,varmak,arriver
1172,zurückkommen::V,dönmek,revenir
1173,bleiben::V,kalmak,rester
1174,bleiben::V,kalmak,demeurer
1175,warten::V,beklemek,attendre
1176,erwarten::V,beklemek,attendre
1177,suchen::V,aramak,chercher
1178,finden::V,bulmak,trouver
1179,versuchen::V,denemek,essayer
1180,vorbereiten::V,hazırlamak,préparer
1181,lieben::V,sevmek,aimer
1182,mögen::V,beğenmek,aimer
1183,mögen::V,beğenmek,vouloir
1184,lachen::V,gülmek,rire
1185,rühren::V,dokunmak,toucher
1186,rühren::V,dokunmak,attendrir
1187,rühren::V,duygulandırmak,toucher
1188,rühren::V,duygulandırmak,attendrir
1189,weinen::V,ağlamak,pleurer
1190,schimpfen::V,küfretmek,gronder
1191,sich ärgern::V,kızmak,se fâcher
1192,sich fürchten::V,korkmak,avoir peur
1193,fürchten::V,korkmak,craindre
1194,fürchten::V,korkmak,avoir peur de
1195,fliehen::V,kaçmak,fuir
1196,flüchten::V,kaçmak,s'enfuir
1197,sehen::V,görmek,voir
1198,anschauen::V,seyretmek,regarder
1199,ansehen::V,bakmak,regarder
1200,hören::V,duymak,entendre
1201,hören::V,işitmek,entendre
1202,zuhören::V,dinlemek,écouter
1203,probieren::V,denemek,goûter
1204,probieren::V,tadına bakmak,goûter
1205,riechen::V,kokusunu almak,sentir
1206,fühlen::V,duymak,sentir
1207,fühlen::V,hissetmek,sentir
1208,scheinen::V,görünmek,sembler
1209,scheinen::V,görünmek,paraître
1210,zu sehen sein::V,görünmek,se voir
1211,zu sehen sein::V,görünmek,être visible
1212,vernehmen::V,haber almak,entendre
1213,vernehmen::V,haber almak,percevoir
1214,frieren::V,üşümek,avoir froid
1215,tun::V,etmek,faire
1216,tun::V,yapmak,faire
1217,können::V,bilmek,savoir
1218,können::V,bilmek,pouvoir
1219,wollen::V,istemek,vouloir
1220,anfangen::V,başlamak,commencer
1221,beenden::V,bitirmek,finir
1222,beenden::V,bitirmek,terminer
1223,aufhören::V,bitmek,cesser
1224,aufhören::V,bitmek,arrêter
1225,gelingen::V,başarmak,réussir
1226,geraten::V,düşmek,réussir
1227,öffnen::V,açmak,ouvrir
1228,schließen::V,kapamak,fermer
1229,stellen::V,koymak,poser
1230,stellen::V,koymak,mettre
1231,setzen::V,koymak,placer
1232,setzen::V,oturtmak,placer
1233,legen::V,koymak,placer
1234,legen::V,yatırmak,placer
1235,berühren::V,dokunmak,toucher
1236,verbinden::V,bağlamak,lier
1237,verbinden::V,birleştirmek,lier
1238,bedecken::V,örtmek,couvrir
1239,bedecken::V,kaplamak,couvrir
1240,aufhängen::V,asmak,accrocher
1241,anzünden::V,yakmak,allumer
1242,anzünden::V,ateşlemek,allumer
1243,aufheben::V,kaldırmak,ramasser
1244,zurücklassen::V,geride bırakmak,laisser
1245,verlieren::V,yitirmek,perdre
1246,verlieren::V,kaybetmek,perdre
1247,fallen lassen::V,düşürmek,lâcher
1248,fallen lassen::V,düşürmek,laisser tomber
1249,machen::V,yapmak,faire
1250,herstellen::V,yapmak,produire
1251,herstellen::V,yapmak,fabriquer
1252,herstellen::V,imal etmek,produire
1253,herstellen::V,imal etmek,fabriquer
1254,bauen::V,kurmak,bâtir
1255,bauen::V,kurmak,construire
1256,bauen::V,inşa etmek,bâtir
1257,bauen::V,inşa etmek,construire
1258,reparieren::V,onarmak,réparer
1259,reparieren::V,tamir etmek,réparer
1260,verbessern::V,düzeltmek,améliorer
1261,ändern::V,değiştirmek,changer
1262,ändern::V,değiştirmek,modifier
1263,graben::V,kazmak,creuser
1264,beugen::V,eğmek,plier
1265,beugen::V,eğmek,ployer
1266,biegen::V,bükmek,courber
1267,drehen::V,çevirmek,tordre
1268,drehen::V,çevirmek,tourner
1269,drehen::V,döndürmek,tordre
1270,drehen::V,döndürmek,tourner
1271,wenden::V,çevirmek,retourner
1272,umdrehen::V,çevirmek,tourner
1273,heben::V,kaldırmak,soulever
1274,hochheben::V,yukarı kaldırmak,lever
1275,ergreifen::V,tutmak,saisir
1276,ergreifen::V,tutmak,prendre
1277,ergreifen::V,yakalamak,saisir
1278,ergreifen::V,yakalamak,prendre
1279,halten::V,tutmak,tenir
1280,drücken::V,sıkmak,presser
1281,schieben::V,itmek,pousser
1282,schieben::V,sürmek,pousser
1283,kratzen::V,kaşımak,gratter
1284,kratzen::V,kaşımak,égratigner
1285,lecken::V,yalamak,lécher
1286,beißen::V,ısırmak,mordre
1287,abreißen::V,koparmak,arracher
1288,abschneiden::V,keserek ayırmak,couper
1289,binden::V,bağlamak,lier
1290,binden::V,bağlamak,attacher
1291,stecken::V,sokmak,enfoncer
1292,brechen::V,kırmak,rompre
1293,klopfen::V,çalmak,frapper
1294,hauen::V,vurmak,frapper
1295,kleben::V,yapıştırmak,coller
1296,reiben::V,ovmak,frotter
1297,reiben::V,sürtmek,frotter
1298,streichen::V,sürmek,empâter
1299,schleifen::V,bilemek,affiler
1300,schleifen::V,bilemek,aiguiser
1301,schneiden::V,kesmek,couper
1302,schneiden::V,kesmek,trancher
1303,rütteln::V,sallamak,cahoter
1304,schütteln::V,sarsmak,secouer
1305,schütteln::V,çalkamak,secouer
1306,schwenken::V,sallamak,agiter
1307,schütten::V,dökmek,verser
1308,schütten::V,akıtmak,verser
1309,füllen::V,doldurmak,remplir
1310,einwickeln::V,sarmak,envelopper
1311,tragen::V,taşımak,porter
1312,schleppen::V,sürüklemek,traîner
1313,ziehen::V,çekmek,tirer
1314,aufbewahren::V,saklamak,garder
1315,aufbewahren::V,saklamak,conserver
1316,werfen::V,atmak,jeter
1317,werfen::V,atmak,lancer
1318,fangen::V,tutmak,attraper
1319,fangen::V,yakalamak,attraper
1320,packen::V,tutmak,agripper
1321,packen::V,yakalamak,agripper
1322,verstecken::V,saklamak,cacher
1323,teilen::V,bölmek,diviser
1324,teilen::V,ayırmak,diviser
1325,schicken::V,yollamak,envoyer
1326,schicken::V,göndermek,envoyer
1327,bringen::V,getirmek,apporter
1328,hinzufügen::V,katmak,ajouter
1329,hinzufügen::V,eklemek,ajouter
1330,bekommen::V,almak,obtenir
1331,bekommen::V,eline geçmek,obtenir
1332,erhalten::V,almak,recevoir
1333,nehmen::V,almak,prendre
1334,wählen::V,seçmek,choisir
1335,auswählen::V,seçmek,choisir
1336,auswählen::V,seçmek,sélectionner
1337,auswählen::V,ayırmak,choisir
1338,auswählen::V,ayırmak,sélectionner
1339,bewahren::V,korumak,préserver
1340,behindern::V,engellemek,gêner
1341,verderben::V,bozmak,gâter
1342,verderben::V,bozmak,corrompre
1343,beschädigen::V,zedelemek,endommager
1344,beschädigen::V,ziyan vermek,endommager
1345,zerbrechen::V,kırmak,casser
1346,zerreißen::V,yırtmak,déchirer
1347,zerstören::V,yıkmak,détruire
1348,zerstören::V,tahrip etmek,détruire
1349,verbrennen::V,yakmak,brûler
1350,geben::V,vermek,donner
1351,reichen::V,uzatmak,tendre
1352,schenken::V,hediye etmek,offrir
1353,versprechen::V,vaat etmek,promettre
1354,wünschen::V,kutlamak,souhaiter
1355,loben::V,övmek,louer
1356,küssen::V,öpmek,embrasser
1357,wiegen::V,sallamak,bercer
1358,zudecken::V,örtmek,couvrir
1359,wecken::V,uyandırmak,éveiller
1360,wecken::V,uyandırmak,réveiller
1361,zeigen::V,göstermek,montrer
1362,zeigen::V,göstermek,faire voir
1363,führen::V,gezdirmek,guider
1364,führen::V,yol göstermek,guider
1365,lehren::V,okutmak,apprendre
1366,lehren::V,öğretmek,apprendre
1367,unterrichten::V,öğretmek,instruire
1368,aufziehen::V,yetiştirmek,élever
1369,leiten::V,yönetmek,diriger
1370,leiten::V,yönetmek,conduire
1371,leiten::V,idare etmek,diriger
1372,leiten::V,idare etmek,conduire
1373,antreiben::V,teşvik etmek,pousser
1374,lassen::V,-tırmak,faire
1375,einladen::V,davet etmek,inviter
1376,vereinigen::V,birleştirmek,unir
1377,vereinigen::V,birleştirmek,réunir
1378,besuchen::V,uğramak,visiter
1379,besuchen::V,uğramak,aller voir
1380,besuchen::V,ziyaret etmek,visiter
1381,besuchen::V,ziyaret etmek,aller voir
1382,besuchen::V,görmeye gitmek,visiter
1383,besuchen::V,görmeye gitmek,aller voir
1384,treffen::V,rastlamak,rencontrer
1385,treffen::V,isabet etmek,rencontrer
1386,sich versammeln::V,toplanmak,s'assembler
1387,spielen::V,oynamak,jouer
1388,singen::V,söylemek,chanter
1389,singen::V,şarkı söylemek,chanter
1390,tanzen::V,oynamak,danser
1391,tanzen::V,dans etmek,danser
1392,sich trennen::V,ayrılmak,se séparer
1393,verlassen::V,bırakmak,quitter
1394,verlassen::V,terk etmek,quitter
1395,retten::V,kurtarmak,sauver
1396,bewachen::V,gözetmek,garder
1397,schützen::V,korumak,protéger
1398,verteidigen::V,savunmak,défendre
1399,sich schlagen::V,dövüşmek,se taper
1400,schießen::V,ateş etmek,tirer
1401,siegen::V,yenmek,vaincre
1402,ärgern::V,kızdırmak,agacer
1403,schlagen::V,dövmek,battre
1404,schlagen::V,dövmek,frapper
1405,treten::V,tepmek,botter
1406,treten::V,tepmek,donner un coup de pied à
1407,stechen::V,sokmak,piquer
1408,stechen::V,batırmak,piquer
1409,stoßen::V,itmek,heurter
1410,stehlen::V,çalmak,voler
1411,stören::V,bozmak,gêner
1412,stören::V,bozmak,déranger
1413,stören::V,etkilemek,gêner
1414,stören::V,etkilemek,déranger
1415,belästigen::V,rahatsız etmek,molester
1416,belästigen::V,rahatsız etmek,importuner
1417,verbergen::V,saklamak,cacher
1418,verbergen::V,saklamak,dissimuler
1419,täuschen::V,aldatmak,abuser
1420,täuschen::V,aldatmak,tromper
1421,betrügen::V,aldatmak,duper
1422,betrügen::V,aldatmak,frauder
1423,betrügen::V,dolandırmak,duper
1424,betrügen::V,dolandırmak,frauder
1425,töten::V,öldürmek,tuer
1426,wohnen::V,oturmak,habiter
1427,wohnen::V,oturmak,demeurer
1428,arbeiten::V,çalışmak,travailler
1429,sammeln::V,toplamak,collectionner
1430,pflücken::V,koparmak,cueillir
1431,jagen::V,avlanmak,chasser
1432,fischen::V,balık tutmak,pêcher
1433,fassen::V,tutmak,capturer
1434,fassen::V,yakalamak,capturer
1435,hüten::V,otlatmak,garder
1436,treiben::V,gütmek,mener
1437,anbinden::V,bağlamak,attacher
1438,füttern::V,beslemek,faire manger
1439,melken::V,sağmak,traire
1440,hacken::V,yarmak,fendre
1441,gießen::V,sulamak,arroser
1442,reifen::V,olgunlaşmak,mûrir
1443,zubereiten::V,hazırlamak,préparer
1444,kochen::V,pişirmek,cuire
1445,kochen::V,kaynatmak,cuire
1446,backen::V,pişirmek,cuire
1447,backen::V,fırında pişirmek,cuire
1448,braten::V,kızartmak,rôtir
1449,umrühren::V,karıştırmak,remuer
1450,stricken::V,örmek,tricoter
1451,nähen::V,dikmek,coudre
1452,färben::V,boyamak,teindre
1453,reinigen::V,temizlemek,nettoyer
1454,waschen::V,yıkamak,laver
1455,abwischen::V,silmek,essuyer
1456,spülen::V,çalkamak,rincer
1457,fegen::V,süpürmek,balayer
1458,kehren::V,süpürmek,balayer
1459,baden::V,yıkanmak,se baigner
1460,baden::V,banyo yapmak,se baigner
1461,sich waschen::V,yıkanmak,se laver
1462,ausziehen::V,çıkarmak,ôter
1463,ausziehen::V,çıkarmak,enlever
1464,anziehen::V,giymek,mettre
1465,sich anziehen::V,giyinmek,s'habiller
1466,kämmen::V,taramak,peigner
1467,schmücken::V,süslemek,orner
1468,schmücken::V,süslemek,décorer
1469,sagen::V,demek,dire
1470,sagen::V,söylemek,dire
1471,sprechen::V,konuşmak,parler
1472,reden::V,konuşmak,parler
1473,sich unterhalten::V,sohbet etmek,bavarder
1474,sich unterhalten::V,sohbet etmek,s'entretenir
1475,fragen::V,sormak,demander
1476,bitten::V,dilemek,prier
1477,bitten::V,rica etmek,prier
1478,erzählen::V,bahsetmek,raconter
1479,erzählen::V,hikâye etmek,raconter
1480,mitteilen::V,bildirmek,communiquer
1481,nennen::V,adlandırmak,nommer
1482,nennen::V,adlandırmak,appeler
1483,rufen::V,çağırmak,appeler
1484,prahlen::V,övünmek,se vanter
1485,übersetzen::V,çevirmek,traduire
1486,übersetzen::V,tercüme etmek,traduire
1487,denken::V,düşünmek,penser
1488,glauben::V,inanmak,croire
1489,glauben::V,zannetmek,croire
1490,bemerken::V,farkına varmak,remarquer
1491,bemerken::V,farkına varmak,apercevoir
1492,erkennen::V,tanımak,reconnaître
1493,begreifen::V,anlamak,concevoir
1494,begreifen::V,kavramak,concevoir
1495,verstehen::V,duymak,entendre
1496,verstehen::V,duymak,comprendre
1497,verstehen::V,anlamak,entendre
1498,verstehen::V,anlamak,comprendre
1499,lernen::V,öğrenmek,apprendre
1500,wissen::V,bilmek,savoir
1501,sich erinnern an::V,hatırlamak,se souvenir de
1502,vergessen::V,unutmak,oublier
1503,messen::V,ölçmek,mesurer
1504,zählen::V,saymak,compter
1505,rechnen::V,hesap etmek,calculer
1506,lesen::V,okumak,lire
1507,malen::V,resmini yapmak,peindre
1508,zeichnen::V,çizmek,dessiner
1509,schreiben::V,yazmak,écrire
1510,besitzen::V,haiz olmak,posséder
1511,besitzen::V,sahip olmak,posséder
1512,kaufen::V,almak,acheter
1513,verkaufen::V,satmak,vendre
1514,bezahlen::V,ödemek,payer
1515,zahlen::V,ödemek,payer
1516,beherrschen::V,hâkim olmak,dominer
1517,beherrschen::V,hâkim olmak,maîtriser
1518,ertragen::V,dayanmak,tolérer
1519,ertragen::V,dayanmak,supporter
1520,ertragen::V,katlanmak,tolérer
1521,ertragen::V,katlanmak,supporter
