,Concept_ID,tr,ja
845,zwischen::PRP,arasında,間に
846,wegen::PRP,dolayı,為に
847,wegen::PRP,dolayı,せいで
848,dies::PRN,bu,これ
849,das::PRN,o,それ
850,das::PRN,şu,それ
851,alles::PRN,hepsi,全部
852,alles::PRN,her şey,全部
853,ich::PRN,ben,私
854,du::PRN,sen,あなた
855,er::PRN,o,彼
856,wir::PRN,biz,私達
857,ihr::PRN,siz,あなた達
858,sie::PRN,onlar,彼ら
859,was::FPRN,ne,何
860,wer::FPRN,kim,誰
861,wer::FPRN,kim,どなた
862,wo::FADV,nerede,どこ
863,wo::FADV,nerede,どこに
864,wohin::FADV,nereye,どこへ
865,wie::FADV,nasıl,どう
866,warum::FADV,neden,何故
867,warum::FADV,neden,どうして
868,wieviel::FNUM,kaç,どのくらい
869,wieviel::FNUM,ne kadar,どのくらい
870,eins::NUM,bir,一
871,zwei::NUM,iki,二
872,zwei::NUM,iki,二つ
873,drei::NUM,üç,三
874,drei::NUM,üç,三つ
875,vier::NUM,dört,四
876,vier::NUM,dört,四つ
877,fünf::NUM,beş,五
878,fünf::NUM,beş,五つ
879,sechs::NUM,altı,六
880,sechs::NUM,altı,六つ
881,sieben::NUM,yedi,七
882,sieben::NUM,yedi,七つ
883,acht::NUM,sekiz,八
884,acht::NUM,sekiz,八つ
885,neun::NUM,dokuz,九
886,neun::NUM,dokuz,九つ
887,zehn::NUM,on,十
888,elf::NUM,on bir,十一
889,zwölf::NUM,on iki,十二
890,zwanzig::NUM,yirmi,二十
891,dreißig::NUM,otuz,三十
892,vierzig::NUM,kırk,四十
893,fünfzig::NUM,elli,五十
894,sechzig::NUM,altmış,六十
895,siebzig::NUM,yetmiş,七十
896,achtzig::NUM,seksen,八十
897,neunzig::NUM,doksan,九十
898,hundert::NUM,yüz,百
899,tausend::NUM,bin,千
900,und::CNJ,ve,-と
901,und::CNJ,ve,そして
902,und::CNJ,ile,-と
903,und::CNJ,ile,そして
904,oder::CNJ,ya,或いは
905,oder::CNJ,yahut,或いは
906,stehen::V,durmak,立っている
907,sitzen::V,oturmak,座っている
908,liegen::V,yatmak,横になっている
909,hängen::V,asılı olmak,掛かっている
910,werden::V,olmak,なる
911,werden::V,olunmak,なる
912,passieren::V,olmak,起こる
913,beginnen::V,başlamak,始まる
914,enden::V,bitmek,終わる
915,enden::V,sona ermek,終わる
916,wechseln::V,değişmek,変わる
917,aufgehen[Sonne]::V,doğmak,出る
918,untergehen[Sonne]::V,batmak,沈む
919,scheinen[Sonne]::V,parlamak,輝く
920,donnern::V,gök gürlemek,雷が鳴る
921,wehen::V,esmek,吹く
922,strömen::V,akmak,流れる
923,fließen::V,akmak,流れる
924,sich drehen::V,dönmek,回転する
925,schwanken::V,sallanmak,揺れる
926,schwingen::V,titremek,振動する
927,fallen::V,düşmek,落ちる
928,brennen::V,yanmak,燃える
929,rauchen::V,tütmek,煙を出す
930,regnen::V,yağmak,雨が降る
931,gefrieren::V,donmak,凍る
932,tauen::V,erimek,溶ける
933,schmelzen::V,erimek,溶ける
934,trocknen::V,kurumak,乾く
935,sieden::V,kaynamak,沸く
936,faulen::V,çürümek,腐る
937,verfaulen::V,çürümek,朽ちる
938,reißen::V,yırtılmak,切れる
939,versinken::V,batmak,沈む
940,vergehen::V,geçmek,経つ
941,erscheinen::V,görünmek,現れる
942,verschwinden::V,kaybolmak,消える
943,sinken::V,inmek,下がる
944,abnehmen::V,azalmak,減る
945,zunehmen::V,artmak,増える
946,zunehmen::V,çoğalmak,増える
947,steigen::V,artmak,上がる
948,steigen::V,yükselmek,上がる
949,wachsen::V,büyümek,伸びる
950,wachsen::V,gelişmek,伸びる
951,glänzen::V,parlamak,輝く
952,funkeln::V,parıldamak,ぴかぴか光る
953,lärmen::V,gürültü yapmak,騒ぐ
954,läuten::V,çalmak,鳴る
955,klingeln::V,zil çalmak,鳴る
956,klirren::V,şakırdamak,がらんがらんと鳴る
957,klirren::V,zangırdamak,がらんがらんと鳴る
958,brausen::V,köpürmek,逆巻く
959,brausen::V,kükremek,逆巻く
960,rauschen::V,fışırdamak,戦ぐ
961,klingen::V,tınlamak,鳴る
962,bellen::V,havlamak,吠える
963,heulen::V,ulumak,きゃんきゃん鳴く
964,blasen::V,üflemek,吹く
965,pfeifen::V,düdük çalmak,口笛を吹く
966,schreien::V,bağırmak,叫ぶ
967,schreien::V,haykırmak,叫ぶ
968,stöhnen::V,inlemek,うめく
969,zittern::V,titremek,震える
970,leben::V,yaşamak,生きている
971,leben::V,hayatta olmak,生きている
972,geboren werden::V,doğmak,生まれる
973,atmen::V,solunmak,呼吸する
974,atmen::V,nefes almak,呼吸する
975,trinken::V,içmek,飲む
976,essen::V,yemek,食べる
977,schlucken::V,yutmak,飲み込む
978,müde werden::V,yorulmak,眠くなる
979,einschlafen::V,uykuya dalmak,寝付く
980,schlafen::V,uyumak,眠る
981,aufwachen::V,uyanmak,目が覚める
982,aufstehen::V,kalkmak,起きる
983,aufstehen::V,yataktan kalkmak,起きる
984,sich erholen::V,dinlenmek,休養する
985,krank werden::V,hastalanmak,病気になる
986,krank sein::V,hasta olmak,病気である
987,schmerzen::V,ağrımak,痛む
988,husten::V,öksürmek,咳をする
989,genesen::V,şifa bulmak,元気になる
990,sterben::V,ölmek,死ぬ
991,sterben::V,ölmek,亡くなる
992,sterben::V,vefat etmek,死ぬ
993,sterben::V,vefat etmek,亡くなる
994,umkommen::V,ölmek,死亡する
995,sich bewegen::V,hareket etmek,移動する
996,sich rühren::V,kımıldanmak,動く
997,sich erheben::V,kalkmak,立ち上がる
998,sich erheben::V,ayağa kalkmak,立ち上がる
999,sich setzen::V,oturmak,座る
1000,hinfallen::V,yere düşmek,転ぶ
1001,laufen::V,yürümek,歩く
1002,schreiten::V,yürümek,跨ぐ
1003,schreiten::V,adım atmak,跨ぐ
1004,spazierengehen::V,gezmek,散歩する
1005,spazierengehen::V,dolaşmak,散歩する
1006,eilen::V,seğirtmek,急ぐ
1007,sich beeilen::V,acele etmek,焦る
1008,sausen::V,hızla gitmek,疾駆する
1009,rennen::V,koşmak,走る
1010,springen::V,atlamak,跳ぶ
1011,springen::V,sıçramak,跳ぶ
1012,klettern::V,tırmanmak,よじ登る
1013,schaukeln::V,sallanmak,ぶらんこに乗る
1014,kriechen::V,sürünmek,這う
1015,schwimmen::V,yüzmek,泳ぐ
1016,tauchen::V,dalmak,潜る
1017,rudern::V,kürek çekmek,漕ぐ
1018,fahren::V,gitmek,行く
1019,fahren::V,gitmek,乗車する
1020,fliegen::V,uçmak,飛ぶ
1021,gehen::V,gitmek,行く
1022,weggehen::V,gitmek,立ち去る
1023,abfahren::V,kalkmak,出発する
1024,anhalten::V,durmak,止まる
1025,hineingehen::V,içeri girmek,入る
1026,eintreten::V,girmek,中に入る
1027,kommen::V,gelmek,来る
1028,ankommen::V,varmak,着く
1029,ankommen::V,varmak,到着する
1030,zurückkommen::V,dönmek,帰る
1031,bleiben::V,kalmak,留まる
1032,warten::V,beklemek,待つ
1033,erwarten::V,beklemek,期待する
1034,suchen::V,aramak,探る
1035,finden::V,bulmak,見つける
1036,versuchen::V,denemek,試す
1037,vorbereiten::V,hazırlamak,準備する
1038,lieben::V,sevmek,愛する
1039,mögen::V,beğenmek,好きである
1040,lachen::V,gülmek,笑う
1041,rühren::V,dokunmak,感情を動かす
1042,rühren::V,duygulandırmak,感情を動かす
1043,weinen::V,ağlamak,泣く
1044,schimpfen::V,küfretmek,叱る
1045,sich ärgern::V,kızmak,怒る
1046,sich ärgern::V,kızmak,腹を立てる
1047,sich fürchten::V,korkmak,怖がる
1048,fürchten::V,korkmak,恐れる
1049,fliehen::V,kaçmak,逃げる
1050,flüchten::V,kaçmak,逃亡する
1051,sehen::V,görmek,見る
1052,anschauen::V,seyretmek,眺める
1053,ansehen::V,bakmak,見る
1054,hören::V,duymak,聞く
1055,hören::V,işitmek,聞く
1056,zuhören::V,dinlemek,聴く
1057,probieren::V,denemek,食べてみる
1058,probieren::V,tadına bakmak,食べてみる
1059,riechen::V,kokusunu almak,気取る
1060,fühlen::V,duymak,感じる
1061,fühlen::V,hissetmek,感じる
1062,scheinen::V,görünmek,ように見える
1063,zu sehen sein::V,görünmek,見える
1064,vernehmen::V,haber almak,承る
1065,frieren::V,üşümek,寒気がする
1066,tun::V,etmek,する
1067,tun::V,yapmak,する
1068,können::V,bilmek,出来る
1069,wollen::V,istemek,-たい
1070,anfangen::V,başlamak,始める
1071,beenden::V,bitirmek,終える
1072,aufhören::V,bitmek,止める
1073,gelingen::V,başarmak,成功する
1074,geraten::V,düşmek,当たる
1075,öffnen::V,açmak,開く
1076,öffnen::V,açmak,開ける
1077,schließen::V,kapamak,閉める
1078,stellen::V,koymak,置く
1079,stellen::V,koymak,据える
1080,setzen::V,koymak,座らせる
1081,setzen::V,oturtmak,座らせる
1082,legen::V,koymak,置く
1083,legen::V,yatırmak,置く
1084,berühren::V,dokunmak,触る
1085,berühren::V,dokunmak,触れる
1086,verbinden::V,bağlamak,結びつける
1087,verbinden::V,birleştirmek,結びつける
1088,bedecken::V,örtmek,覆う
1089,bedecken::V,kaplamak,覆う
1090,aufhängen::V,asmak,掛ける
1091,anzünden::V,yakmak,燃やす
1092,anzünden::V,yakmak,火をつける
1093,anzünden::V,ateşlemek,燃やす
1094,anzünden::V,ateşlemek,火をつける
1095,aufheben::V,kaldırmak,拾う
1096,zurücklassen::V,geride bırakmak,残す
1097,verlieren::V,yitirmek,無くす
1098,verlieren::V,kaybetmek,無くす
1099,fallen lassen::V,düşürmek,落とす
1100,machen::V,yapmak,作る
1101,herstellen::V,yapmak,製造する
1102,herstellen::V,imal etmek,製造する
1103,bauen::V,kurmak,建設する
1104,bauen::V,inşa etmek,建設する
1105,reparieren::V,onarmak,直す
1106,reparieren::V,onarmak,修理する
1107,reparieren::V,tamir etmek,直す
1108,reparieren::V,tamir etmek,修理する
1109,verbessern::V,düzeltmek,改良する
1110,ändern::V,değiştirmek,変える
1111,graben::V,kazmak,掘る
1112,beugen::V,eğmek,折る
1113,biegen::V,bükmek,曲げる
1114,drehen::V,çevirmek,回す
1115,drehen::V,döndürmek,回す
1116,wenden::V,çevirmek,裏返す
1117,umdrehen::V,çevirmek,裏返す
1118,heben::V,kaldırmak,挙げる
1119,hochheben::V,yukarı kaldırmak,持ち上げる
1120,ergreifen::V,tutmak,取り上げる
1121,ergreifen::V,yakalamak,取り上げる
1122,halten::V,tutmak,持つ
1123,drücken::V,sıkmak,押す
1124,schieben::V,itmek,ずらす
1125,schieben::V,sürmek,ずらす
1126,kratzen::V,kaşımak,引っ掻く
1127,lecken::V,yalamak,なめる
1128,beißen::V,ısırmak,噛む
1129,abreißen::V,koparmak,剝ぎ取る
1130,abschneiden::V,keserek ayırmak,切り取る
1131,binden::V,bağlamak,縛る
1132,stecken::V,sokmak,差し込む
1133,brechen::V,kırmak,破る
1134,klopfen::V,çalmak,とんとん叩く
1135,hauen::V,vurmak,叩く
1136,kleben::V,yapıştırmak,貼る
1137,kleben::V,yapıştırmak,くっ付ける
1138,reiben::V,ovmak,擦る
1139,reiben::V,sürtmek,擦る
1140,streichen::V,sürmek,塗る
1141,schleifen::V,bilemek,研ぐ
1142,schneiden::V,kesmek,切る
1143,rütteln::V,sallamak,揺さぶる
1144,schütteln::V,sarsmak,振る
1145,schütteln::V,sarsmak,揺さぶる
1146,schütteln::V,çalkamak,振る
1147,schütteln::V,çalkamak,揺さぶる
1148,schwenken::V,sallamak,振る
1149,schütten::V,dökmek,注ぐ
1150,schütten::V,akıtmak,注ぐ
1151,füllen::V,doldurmak,いっぱいにする
1152,einwickeln::V,sarmak,包む
1153,tragen::V,taşımak,運ぶ
1154,schleppen::V,sürüklemek,引きずる
1155,ziehen::V,çekmek,引く
1156,aufbewahren::V,saklamak,預かる
1157,werfen::V,atmak,投げる
1158,fangen::V,tutmak,受ける
1159,fangen::V,yakalamak,受ける
1160,packen::V,tutmak,掴む
1161,packen::V,yakalamak,掴む
1162,verstecken::V,saklamak,隠す
1163,teilen::V,bölmek,分ける
1164,teilen::V,ayırmak,分ける
1165,schicken::V,yollamak,送る
1166,schicken::V,göndermek,送る
1167,bringen::V,getirmek,持って行く
1168,hinzufügen::V,katmak,加える
1169,hinzufügen::V,eklemek,加える
1170,bekommen::V,almak,得る
1171,bekommen::V,eline geçmek,得る
1172,erhalten::V,almak,受ける
1173,nehmen::V,almak,取る
1174,wählen::V,seçmek,選ぶ
1175,auswählen::V,seçmek,選ぶ
1176,auswählen::V,ayırmak,選ぶ
1177,bewahren::V,korumak,保存する
1178,behindern::V,engellemek,妨害する
1179,verderben::V,bozmak,台無しにする
1180,beschädigen::V,zedelemek,損傷する
1181,beschädigen::V,ziyan vermek,損傷する
1182,zerbrechen::V,kırmak,割る
1183,zerreißen::V,yırtmak,引き裂く
1184,zerstören::V,yıkmak,破壊する
1185,zerstören::V,tahrip etmek,破壊する
1186,verbrennen::V,yakmak,焼く
1187,geben::V,vermek,上げる
1188,reichen::V,uzatmak,渡す
1189,schenken::V,hediye etmek,贈る
1190,versprechen::V,vaat etmek,約束する
1191,wünschen::V,kutlamak,望む
1192,loben::V,övmek,褒める
1193,küssen::V,öpmek,キスする
1194,wiegen::V,sallamak,揺する
1195,zudecken::V,örtmek,覆う
1196,wecken::V,uyandırmak,起こす
1197,zeigen::V,göstermek,見せる
1198,führen::V,gezdirmek,案内する
1199,führen::V,yol göstermek,案内する
1200,lehren::V,okutmak,教える
1201,lehren::V,öğretmek,教える
1202,unterrichten::V,öğretmek,通知する
1203,aufziehen::V,yetiştirmek,育てる
1204,leiten::V,yönetmek,導く
1205,leiten::V,idare etmek,導く
1206,antreiben::V,teşvik etmek,励ます
1207,lassen::V,-tırmak,～させる
1208,einladen::V,davet etmek,誘う
1209,einladen::V,davet etmek,招待する
1210,vereinigen::V,birleştirmek,一つにする
1211,besuchen::V,uğramak,訪ねる
1212,besuchen::V,ziyaret etmek,訪ねる
1213,besuchen::V,görmeye gitmek,訪ねる
1214,treffen::V,rastlamak,出会う
1215,treffen::V,isabet etmek,出会う
1216,sich versammeln::V,toplanmak,集まる
1217,spielen::V,oynamak,遊ぶ
1218,singen::V,söylemek,歌う
1219,singen::V,şarkı söylemek,歌う
1220,tanzen::V,oynamak,踊る
1221,tanzen::V,dans etmek,踊る
1222,sich trennen::V,ayrılmak,別れる
1223,verlassen::V,bırakmak,別れる
1224,verlassen::V,terk etmek,別れる
1225,retten::V,kurtarmak,救う
1226,retten::V,kurtarmak,助ける
1227,bewachen::V,gözetmek,見張る
1228,bewachen::V,gözetmek,軽微する
1229,schützen::V,korumak,保護する
1230,verteidigen::V,savunmak,守る
1231,sich schlagen::V,dövüşmek,殴る
1232,schießen::V,ateş etmek,撃つ
1233,siegen::V,yenmek,勝つ
1234,ärgern::V,kızdırmak,怒らせる
1235,schlagen::V,dövmek,殴る
1236,treten::V,tepmek,蹴る
1237,stechen::V,sokmak,突く
1238,stechen::V,batırmak,突く
1239,stoßen::V,itmek,突く
1240,stehlen::V,çalmak,盗る
1241,stören::V,bozmak,構う
1242,stören::V,etkilemek,構う
1243,belästigen::V,rahatsız etmek,邪魔する
1244,verbergen::V,saklamak,隠す
1245,täuschen::V,aldatmak,だます
1246,betrügen::V,aldatmak,だます
1247,betrügen::V,dolandırmak,だます
1248,töten::V,öldürmek,殺す
1249,wohnen::V,oturmak,住む
1250,arbeiten::V,çalışmak,働く
1251,sammeln::V,toplamak,集める
1252,sammeln::V,toplamak,収集する
1253,pflücken::V,koparmak,摘む
1254,jagen::V,avlanmak,狩りをする
1255,fischen::V,balık tutmak,釣る
1256,fassen::V,tutmak,捕る
1257,fassen::V,yakalamak,捕る
1258,hüten::V,otlatmak,放牧する
1259,treiben::V,gütmek,追う
1260,anbinden::V,bağlamak,繋ぐ
1261,füttern::V,beslemek,餌をやる
1262,melken::V,sağmak,搾乳する
1263,hacken::V,yarmak,刻む
1264,gießen::V,sulamak,水をやる
1265,reifen::V,olgunlaşmak,熟す
1266,zubereiten::V,hazırlamak,調理する
1267,kochen::V,pişirmek,煮る
1268,kochen::V,kaynatmak,煮る
1269,backen::V,pişirmek,焼く
1270,backen::V,fırında pişirmek,焼く
1271,braten::V,kızartmak,焼く
1272,braten::V,kızartmak,炒める
1273,umrühren::V,karıştırmak,混ぜる
1274,stricken::V,örmek,編む
1275,nähen::V,dikmek,縫う
1276,färben::V,boyamak,染める
1277,reinigen::V,temizlemek,掃除する
1278,waschen::V,yıkamak,洗う
1279,waschen::V,yıkamak,洗濯する
1280,abwischen::V,silmek,拭く
1281,spülen::V,çalkamak,洗う
1282,spülen::V,çalkamak,すすぐ
1283,fegen::V,süpürmek,掃除する
1284,kehren::V,süpürmek,掃く
1285,baden::V,yıkanmak,入浴する
1286,baden::V,banyo yapmak,入浴する
1287,sich waschen::V,yıkanmak,洗う
1288,ausziehen::V,çıkarmak,脱ぐ
1289,anziehen::V,giymek,着る
1290,sich anziehen::V,giyinmek,着る
1291,kämmen::V,taramak,梳く
1292,schmücken::V,süslemek,飾る
1293,sagen::V,demek,言う
1294,sagen::V,söylemek,言う
1295,sprechen::V,konuşmak,話す
1296,reden::V,konuşmak,話す
1297,sich unterhalten::V,sohbet etmek,話をする
1298,fragen::V,sormak,聞く
1299,bitten::V,dilemek,頼む
1300,bitten::V,dilemek,お願いする
1301,bitten::V,rica etmek,頼む
1302,bitten::V,rica etmek,お願いする
1303,erzählen::V,bahsetmek,物語る
1304,erzählen::V,hikâye etmek,物語る
1305,mitteilen::V,bildirmek,伝える
1306,nennen::V,adlandırmak,名づける
1307,rufen::V,çağırmak,呼ぶ
1308,prahlen::V,övünmek,自慢する
1309,übersetzen::V,çevirmek,訳す
1310,übersetzen::V,tercüme etmek,訳す
1311,denken::V,düşünmek,考える
1312,glauben::V,inanmak,信じる
1313,glauben::V,zannetmek,信じる
1314,bemerken::V,farkına varmak,気が付く
1315,erkennen::V,tanımak,認識する
1316,begreifen::V,anlamak,分かる
1317,begreifen::V,kavramak,分かる
1318,verstehen::V,duymak,聞き取る
1319,verstehen::V,anlamak,聞き取る
1320,lernen::V,öğrenmek,学ぶ
1321,lernen::V,öğrenmek,勉強する
1322,wissen::V,bilmek,知っている
1323,sich erinnern an::V,hatırlamak,思い出す
1324,vergessen::V,unutmak,忘れる
1325,messen::V,ölçmek,計る
1326,messen::V,ölçmek,測定する
1327,zählen::V,saymak,数える
1328,rechnen::V,hesap etmek,計算する
1329,lesen::V,okumak,読む
1330,malen::V,resmini yapmak,描く
1331,zeichnen::V,çizmek,写生する
1332,schreiben::V,yazmak,書く
1333,besitzen::V,haiz olmak,所持する
1334,besitzen::V,sahip olmak,所持する
1335,kaufen::V,almak,買う
1336,verkaufen::V,satmak,売る
1337,bezahlen::V,ödemek,払う
1338,zahlen::V,ödemek,支払う
1339,beherrschen::V,hâkim olmak,支配する
1340,ertragen::V,dayanmak,耐える
1341,ertragen::V,katlanmak,耐える
