,Concept_ID,ar,sah
749,oben::ADV,فوق,үөһэ
750,oben::ADV,في الأعلى,үөһэ
751,hinauf::ADV,إلى فوق,өрө
752,hinauf::ADV,إلى فوق,үөһэ
753,hinauf::ADV,إلى الأعلى,өрө
754,hinauf::ADV,إلى الأعلى,үөһэ
755,überall::ADV,في كل مكان,бэйдиэ
756,nicht::ADV,لا,буолбатах
757,nicht::ADV,لم,буолбатах
758,ein wenig::ADV,قليلا,кыратык
759,kaum::ADV,كاد لا,нэһиилэ
760,sehr::ADV,جدا,бэрт
761,sehr::ADV,جدا,наһаа
762,sehr::ADV,كثيرا,бэрт
763,sehr::ADV,كثيرا,наһаа
764,so::ADV,كذا,оччо
765,so::ADV,كذا,оннук
766,so::ADV,كذلك,оччо
767,so::ADV,كذلك,оннук
768,noch::ADV,ما زال,өссө
769,nur::ADV,فقط,эрэ
770,nur::ADV,فقط,сыччах
771,schon::ADV,قد,бэлиэр
772,wieder::ADV,من جديد,эмиэ
773,wieder::ADV,مرة أخرى,эмиэ
774,vergebens::ADV,عبثا,таак
775,vor::PRP,أمام,иннигэр
776,hinter::PRP,خلف,кэлин
777,hinter::PRP,وراء,кэлин
778,unter::PRP,تحت,-ҕа
779,unter::PRP,تحت,оһох түгэҕэ
780,durch::PRP,عبر,курдары
781,durch::PRP,خلال,курдары
782,neben::PRP,جنب,аттыгар
783,neben::PRP,بجانب,аттыгар
784,zwischen::PRP,بين,ыккардынан
785,wegen::PRP,بسبب,уҥуортан
786,dies::PRN,هذا,ити
787,dies::PRN,هذا,бу
788,das::PRN,ذلك,били
789,alles::PRN,الكل,барыта
790,ich::PRN,أنا,мин
791,du::PRN,أنت,эн
792,er::PRN,هو,кнни
793,wir::PRN,نحن,биһиги
794,ihr::PRN,أنتم,эһиги
795,ihr::PRN,أنتن,эһиги
796,sie::PRN,هم,кинилэр
797,sie::PRN,هن,кинилэр
798,was::FPRN,ما,туох
799,wer::FPRN,من,ким
800,wo::FADV,أين,ханна
801,wohin::FADV,إلى أين,ханна
802,wie::FADV,كيف,хайдах
803,warum::FADV,لماذا,тоҕо
804,wieviel::FNUM,كم,төһө
805,eins::NUM,واحد,биир
806,zwei::NUM,اثنين,икки
807,drei::NUM,ثلاثة,үс
808,vier::NUM,أربعة,түөрт
809,fünf::NUM,خمسة,биэс
810,sechs::NUM,ستة,алта
811,sieben::NUM,سبعة,сэттэ
812,acht::NUM,ثمانية,аҕыс
813,neun::NUM,تسعة,тоҕус
814,zehn::NUM,عشرة,уон
815,elf::NUM,أحد عشر,уон биир
816,zwölf::NUM,اثنا عشر,уон икки
817,zwanzig::NUM,عشرون,сүүрбэ
818,dreißig::NUM,ثلاثون,отут
819,vierzig::NUM,أربعون,түөрт уон
820,fünfzig::NUM,خمسون,биэс уон
821,sechzig::NUM,ستون,алта уон
822,siebzig::NUM,سبعون,сэттэ уон
823,achtzig::NUM,ثمانون,аҕыс уон
824,neunzig::NUM,تسعون,тоҕус уонус
825,hundert::NUM,مئة,сүүс
826,tausend::NUM,ألف,тыһыынча
827,und::CNJ,و,да
828,und::CNJ,و,уонна
829,und::CNJ,و,итиэннэ
830,oder::CNJ,أو,эбэтэр
831,stehen::V,وقف,тур
832,sitzen::V,جلس,олор
833,liegen::V,رقد,сыт
834,hängen::V,تعلق,санньылый
835,werden::V,صار,буол
836,werden::V,أصبح,буол
837,passieren::V,حدث,буол
838,beginnen::V,ابتدأ,саҕалан
839,enden::V,انتهى,бүт
840,wechseln::V,تغير,уларый
841,aufgehen[Sonne]::V,شرق,ой
842,untergehen[Sonne]::V,غرب,киир
843,scheinen[Sonne]::V,أضاء,сырдат
844,donnern::V,رعد,эт
845,wehen::V,هب,үр
846,strömen::V,جرى,кутулун
847,fließen::V,سال,сүүр
848,sich drehen::V,دار,эргий
849,schwanken::V,ترنح,биэтэҥнээ
850,schwingen::V,ترجح,эйэҥнээ
851,fallen::V,سقط,оҕут
852,brennen::V,احترق,умай
853,rauchen::V,دخن,буруолаа
854,regnen::V,أمطر,самыырдаа
855,gefrieren::V,تجمد,тоҥ
856,tauen::V,ذاب,ир
857,schmelzen::V,ذاب,уулун
858,trocknen::V,نشف,куур
859,sieden::V,غلى,оргуй
860,faulen::V,فسد,сытый
861,verfaulen::V,تعفن,сытыйан_хаал
862,reißen::V,انقطع,хайыт
863,reißen::V,انقطع,быһытталан
864,versinken::V,غرق,тимир
865,versinken::V,غرق,батылын
866,vergehen::V,مضى,дьай
867,erscheinen::V,لاح,көһүн
868,erscheinen::V,ظهر,көһүн
869,verschwinden::V,غاب,сүт
870,sinken::V,هبط,намтаа
871,abnehmen::V,نقص,аччаа
872,zunehmen::V,ازداد,элбээ
873,steigen::V,صعد,үрдээ
874,steigen::V,ارتفع,үрдээ
875,wachsen::V,نما,үүн
876,wachsen::V,نبت,үүн
877,glänzen::V,لمع,кылбай
878,funkeln::V,تلألأ,күлүмнээ
879,funkeln::V,تلألأ,күлүмүрдээ
880,lärmen::V,ضج,тыаһаа
881,lärmen::V,صخب,тыаһаа
882,läuten::V,قرع,собуоннаа
883,klingeln::V,دق,линкинээ
884,klirren::V,قعقع,айгырат
885,brausen::V,عج,сирилээ
886,rauschen::V,حف,суугунаа
887,klingen::V,رن,доргуй
888,bellen::V,نبح,үр
889,heulen::V,عوى,улуй
890,blasen::V,نفخ,үр
891,pfeifen::V,صفر,иһиир
892,schreien::V,صرخ,кылан
893,schreien::V,صرخ,хаһыытаа
894,stöhnen::V,أن,ынчыктаа
895,zittern::V,ارتعش,титирээ
896,zittern::V,ارتعش,дьигиһий
897,leben::V,عاش,олор
898,geboren werden::V,ولد,төрөө
899,atmen::V,تنفس,тыын
900,trinken::V,شرب,ис
901,essen::V,أكل,аһаа
902,schlucken::V,جرع,ыйыһын
903,müde werden::V,تعب,сылай
904,einschlafen::V,نام,утуйан хаал
905,schlafen::V,نام,утуй
906,schlafen::V,نام,утуйа сыт
907,aufwachen::V,استيقظ,уһугун
908,aufstehen::V,قام,тур
909,sich erholen::V,استجم,сынньан
910,krank werden::V,مرض,ыарый
911,krank sein::V,مرض,ыарый
912,krank sein::V,مرض,ыарыт
913,schmerzen::V,آلم,ыарыт
914,husten::V,كح,сөтөлүн
915,husten::V,سعل,сөтөлүн
916,genesen::V,نقه,көн
917,sterben::V,مات,өл
918,umkommen::V,هلك,өл
919,umkommen::V,هلك,оҕут
920,sich bewegen::V,تحرك,хамсаа
921,sich rühren::V,تحرك,хамсаа
922,sich erheben::V,قام,тур
923,sich setzen::V,جلس,олор
924,hinfallen::V,وقع,оҕут
925,laufen::V,مشى,хаам
926,schreiten::V,خطا,атыллаа
927,spazierengehen::V,تنزه,дьаарбай
928,eilen::V,عجل,тиэтэй
929,sich beeilen::V,استعجل,ыксаа
930,sausen::V,أسرع,элээр
931,rennen::V,عدا,сүүрэкэлээ
932,rennen::V,ركض,сүүрэкэлээ
933,springen::V,قفز,ой
934,springen::V,قفز,ыстан
935,klettern::V,تسلق,ытын
936,schaukeln::V,تأرجح,эйэҥнээ
937,schaukeln::V,تأرجح,биэрэҥнээ
938,kriechen::V,دب,сыыл
939,kriechen::V,زحف,сыыл
940,schwimmen::V,سبح,уһун
941,schwimmen::V,سبح,харбаа
942,tauchen::V,غطس,умус
943,rudern::V,جذف,эрт
944,fahren::V,ركب,айаннаа
945,fahren::V,سافر,айаннаа
946,fliegen::V,طار,көт
947,gehen::V,سار,бар
948,gehen::V,ذهب,бар
949,weggehen::V,ذهب,бар
950,weggehen::V,انصرف,бар
951,abfahren::V,رحل,бар
952,anhalten::V,توقف,тохтоо
953,hineingehen::V,دخل,киир
954,eintreten::V,دخل,киир
955,kommen::V,أتى,кэл
956,kommen::V,جاء,кэл
957,ankommen::V,وصل,кэл
958,ankommen::V,وصل,тиий
959,zurückkommen::V,عاد,төнүн
960,zurückkommen::V,رجع,төнүн
961,bleiben::V,مكث,хаал
962,warten::V,انتظر,көһүт
963,erwarten::V,ترقب,күүт
964,erwarten::V,ترقب,көһүт
965,erwarten::V,انتظر,күүт
966,erwarten::V,انتظر,көһүт
967,suchen::V,بحث,ирдээ
968,suchen::V,بحث,көрдөө
969,finden::V,وجد,бул
970,versuchen::V,حاول,сорун
971,vorbereiten::V,أعد,бэлэмнээ
972,vorbereiten::V,حضر,бэлэмнээ
973,lieben::V,أحب,таптаа
974,mögen::V,أحب,сөбүл
975,lachen::V,ضحك,күл
976,rühren::V,أثر,долгут
977,weinen::V,بكى,ытаа
978,schimpfen::V,سب,үөҕүс
979,schimpfen::V,شتم,үөҕүс
980,sich ärgern::V,زعل,кыыһыр
981,sich ärgern::V,زعل,кыйахан
982,sich fürchten::V,هاب,куттан
983,sich fürchten::V,هاب,дьиксин
984,fürchten::V,خاف,дьиксин
985,fürchten::V,خاف,куттан
986,fürchten::V,خشي,дьиксин
987,fürchten::V,خشي,куттан
988,fliehen::V,هرب,күрээ
989,flüchten::V,فر,күрээ
990,sehen::V,رأى,көр
991,anschauen::V,نظر,көр
992,ansehen::V,نظر,көр
993,hören::V,سمع,бил
994,hören::V,سمع,иһит
995,zuhören::V,أصغى,иһит
996,probieren::V,ذاق,боруобалаан көр
997,probieren::V,ذاق,амсайан көр
998,riechen::V,شم,сытырҕаа
999,riechen::V,استنشق,сытырҕаа
1000,fühlen::V,شعر,бил
1001,scheinen::V,ظهر,көһүн
1002,zu sehen sein::V,ظهر,көһүн
1003,vernehmen::V,سمع,иһит
1004,frieren::V,بردان,тоҥ
1005,frieren::V,بردان,үлүй
1006,tun::V,فعل,гын
1007,können::V,قدر,кыай
1008,können::V,استطاع,кыай
1009,wollen::V,شاء,баҕар
1010,wollen::V,أراد,баҕар
1011,anfangen::V,بدأ,саҕалаа
1012,beenden::V,أنهى,бүтэр
1013,aufhören::V,توقف,уурай
1014,aufhören::V,انقطع,уурай
1015,gelingen::V,نجح,сатан
1016,geraten::V,طلع,баар буолан биэр
1017,geraten::V,طلع,баар буола тус
1018,geraten::V,طلع,буолан таҕыс
1019,öffnen::V,فتح,ас
1020,schließen::V,أغلق,сап
1021,schließen::V,أغلق,хатаа
1022,stellen::V,وضع,уур
1023,stellen::V,وضع,туруор
1024,stellen::V,أقام,уур
1025,stellen::V,أقام,туруор
1026,setzen::V,أجلس,туруор
1027,setzen::V,أجلس,уур
1028,legen::V,وضع,уур
1029,berühren::V,مس,тыыт
1030,berühren::V,مس,таарый
1031,berühren::V,لمس,тыыт
1032,berühren::V,لمس,таарый
1033,verbinden::V,ربط,кэлгий
1034,verbinden::V,وصل,кэлгий
1035,bedecken::V,غطى,бүрүй
1036,aufhängen::V,علق,ыйаа
1037,anzünden::V,أوقد,умат
1038,aufheben::V,لقط,өрө тарт
1039,zurücklassen::V,ترك,бырах
1040,verlieren::V,فقد,сүтэр
1041,fallen lassen::V,أسقط,түһэр
1042,fallen lassen::V,أسقط,мүлчү тут
1043,machen::V,فعل,оҥор
1044,machen::V,فعل,оҥоһун
1045,herstellen::V,صنع,оҥор
1046,herstellen::V,أنتج,оҥор
1047,bauen::V,بنى,тут
1048,bauen::V,شيد,тут
1049,reparieren::V,صلح,абырахтаа
1050,verbessern::V,صحح,тупсар
1051,ändern::V,غير,уларыт
1052,graben::V,حفر,хас
1053,beugen::V,ثنى,бокут
1054,beugen::V,ثنى,токурут
1055,beugen::V,ثنى,бүк баттаа
1056,beugen::V,أحنى,бокут
1057,beugen::V,أحنى,токурут
1058,beugen::V,أحنى,бүк баттаа
1059,biegen::V,لوى,иэх
1060,biegen::V,لوى,өҕүлүннэр
1061,drehen::V,أدار,эргит
1062,drehen::V,أدار,эргичит
1063,drehen::V,دور,эргит
1064,drehen::V,دور,эргичит
1065,wenden::V,قلب,эргилин
1066,umdrehen::V,قلب,түҥнэр
1067,heben::V,رفع,көтөх
1068,hochheben::V,رفع,таһаар
1069,ergreifen::V,مسك,тут
1070,halten::V,مسك,тут
1071,drücken::V,ضغط,ык
1072,schieben::V,حرك,ас
1073,kratzen::V,خدش,кыһыы
1074,lecken::V,لعق,салаа
1075,beißen::V,عض,ытыр
1076,abreißen::V,قلع,быһа тарт
1077,abreißen::V,قلع,туура тарт
1078,abschneiden::V,قطع,быс
1079,abschneiden::V,قطع,быһан ыл
1080,abschneiden::V,قطع,быһа баттаа
1081,binden::V,ربط,кэлгий
1082,stecken::V,دس,батары ас
1083,brechen::V,كسر,тоһут
1084,klopfen::V,طرق,тоҥсуй
1085,hauen::V,ضرب,оҕус
1086,kleben::V,ألصق,силимнээ
1087,reiben::V,حك,аал
1088,streichen::V,نشر,сыбаа
1089,schleifen::V,سن,чочуй
1090,schneiden::V,قطع,быс
1091,rütteln::V,رج,иэҕэҥнэт
1092,schütteln::V,هز,сахсый
1093,schwenken::V,لوح,дайбаа
1094,schütten::V,صب,кут
1095,füllen::V,ملأ,толор
1096,einwickeln::V,لف,суулаа
1097,tragen::V,حمل,ит
1098,schleppen::V,سحب,сос
1099,ziehen::V,سحب,тарт
1100,aufbewahren::V,حفظ,уур
1101,aufbewahren::V,حفظ,харай
1102,werfen::V,رمى,бырах
1103,werfen::V,ألقى,бырах
1104,fangen::V,التقط,хап
1105,packen::V,مسك,тут
1106,verstecken::V,خبأ,саһыар
1107,teilen::V,قسم,үллэр
1108,schicken::V,بعث,ыыт
1109,schicken::V,أرسل,ыыт
1110,bringen::V,جلب,аҕал
1111,hinzufügen::V,أضاف,эп
1112,bekommen::V,حصل,ыл
1113,bekommen::V,حصل,булун
1114,erhalten::V,استلم,ыл
1115,nehmen::V,أخذ,ыл
1116,wählen::V,اختار,быыбардаа
1117,auswählen::V,انتقى,тал
1118,bewahren::V,حافظ,харай
1119,behindern::V,عاق,мэһэйдээ
1120,verderben::V,أفسد,буорту гын
1121,beschädigen::V,أضر,алдьат
1122,zerbrechen::V,كسر,үлтүрүт
1123,zerreißen::V,مزق,хайыта тарт
1124,zerstören::V,دمر,алдьат
1125,verbrennen::V,حرق,уоттаа
1126,geben::V,أعطى,биэр
1127,reichen::V,ناول,аҕал
1128,schenken::V,وهب,бэлэхтээ
1129,versprechen::V,وعد,эрэннэр
1130,wünschen::V,تمنى,баҕар
1131,loben::V,مدح,хайҕаа
1132,küssen::V,قبل,уураа
1133,wiegen::V,هدهد,бигээ
1134,zudecken::V,غطى,сап
1135,zudecken::V,غطى,бүрүй
1136,wecken::V,أيقظ,уһугуннар
1137,zeigen::V,أرى,көрдөр
1138,führen::V,دل,салай
1139,lehren::V,علم,үөрэт
1140,unterrichten::V,علم,үөрэт
1141,aufziehen::V,ربى,иит
1142,leiten::V,دل,салай
1143,leiten::V,أدار,салай
1144,antreiben::V,حث,кыһай
1145,lassen::V,حدا,күһэй
1146,einladen::V,دعا,ыҥыр
1147,vereinigen::V,وحد,холбоо
1148,vereinigen::V,وحد,түм
1149,besuchen::V,زار,сырыт
1150,besuchen::V,زار,билсэ сырыт
1151,treffen::V,قابل,көрүс
1152,sich versammeln::V,اجتمع,мүһүн
1153,sich versammeln::V,اجتمع,түмүс
1154,spielen::V,لعب,оонньоо
1155,singen::V,غنى,ыллаа
1156,tanzen::V,رقص,үҥкүүлээ
1157,sich trennen::V,افترق,араҕыс
1158,verlassen::V,ترك,хааллар
1159,retten::V,نجى,өрүһүй
1160,retten::V,أنقذ,өрүһүй
1161,bewachen::V,حرس,араҥаччылаа
1162,schützen::V,حمى,көмүскээ
1163,verteidigen::V,دافع,көмүскээ
1164,sich schlagen::V,تضارب,охсус
1165,schießen::V,أطلق,ытыалаа
1166,siegen::V,انتصر,хот
1167,siegen::V,انتصر,кыай
1168,ärgern::V,أزعل,кыыһырт
1169,schlagen::V,ضرب,оҕус
1170,treten::V,رفس,тэп
1171,stechen::V,شك,кэй
1172,stoßen::V,دفع,кэп
1173,stoßen::V,دفع,үтүрүй
1174,stehlen::V,سرق,уор
1175,stören::V,ضايق,мэһэйдээ
1176,belästigen::V,أزعج,батар
1177,verbergen::V,كتم,кистээ
1178,täuschen::V,خدع,албыннаа
1179,betrügen::V,غش,албыннаа
1180,töten::V,قتل,өлөр
1181,wohnen::V,سكن,олор
1182,arbeiten::V,عمل,үлэлээ
1183,arbeiten::V,اشتغل,үлэлээ
1184,sammeln::V,جمع,мус
1185,sammeln::V,جمع,хомуй
1186,pflücken::V,جنى,үргээ
1187,pflücken::V,قطف,үргээ
1188,jagen::V,صاد,бултаа
1189,fischen::V,اصطاد,балыктаа
1190,fassen::V,قبض,тут
1191,hüten::V,رعى,манаа
1192,treiben::V,ساق,үүр
1193,anbinden::V,ربط,баай
1194,füttern::V,علف,аһат
1195,melken::V,حلب,ыа
1196,hacken::V,فرم,кэрт
1197,gießen::V,سقى,сиигирт
1198,reifen::V,نضج,бус
1199,zubereiten::V,حضر,бэлэмнээ
1200,kochen::V,طبخ,буһар
1201,backen::V,خبز,буһар
1202,braten::V,قلى,хооруй
1203,braten::V,قلى,ыһаарылаа
1204,braten::V,قلى,соркуойдаа
1205,braten::V,حمر,хооруй
1206,braten::V,حمر,ыһаарылаа
1207,braten::V,حمر,соркуойдаа
1208,umrühren::V,قلب,былаа
1209,stricken::V,حاك,өр
1210,nähen::V,خاط,иистэн
1211,färben::V,صبغ,кырааскалаа
1212,färben::V,لون,кырааскалаа
1213,reinigen::V,نظف,ыраастаа
1214,waschen::V,غسل,сууй
1215,abwischen::V,مسح,сот
1216,spülen::V,شطف,сайҕаа
1217,fegen::V,كنس,сиппий
1218,kehren::V,كنس,харбаа
1219,baden::V,استحم,сөтүөлээ
1220,sich waschen::V,اغتسل,суун
1221,ausziehen::V,خلع,уһул
1222,anziehen::V,لبس,кэтэрт
1223,sich anziehen::V,اكتسى,таҥын
1224,kämmen::V,مشط,тараа
1225,schmücken::V,زين,симээ
1226,sagen::V,قال,диэ
1227,sprechen::V,تكلم,эт
1228,sprechen::V,تكلم,саҥар
1229,reden::V,تكلم,кэпсэт
1230,sich unterhalten::V,تحادث,кэпсэт
1231,fragen::V,سأل,ыйыт
1232,bitten::V,رجا,көрдөс
1233,erzählen::V,حكي,кэпсээ
1234,erzählen::V,حكي,сэһэргээ
1235,mitteilen::V,بلغ,биллэр
1236,nennen::V,سمى,ааттаа
1237,rufen::V,نادى,ыҥыр
1238,prahlen::V,فشر,чабылан
1239,prahlen::V,فشر,киһиргээ
1240,prahlen::V,تفاخر,чабылан
1241,prahlen::V,تفاخر,киһиргээ
1242,übersetzen::V,ترجم,тылбаастаа
1243,denken::V,فكر,санаа
1244,denken::V,فكر,толкуйдаа
1245,glauben::V,اعتقد,итэҕэй
1246,bemerken::V,لاحظ,бэлиэтээ
1247,erkennen::V,عرف,бил
1248,begreifen::V,فهم,өйдөө
1249,begreifen::V,أدرك,өйдөө
1250,verstehen::V,فهم,өйдөө
1251,lernen::V,درس,үөрэн
1252,wissen::V,علم,бил
1253,sich erinnern an::V,تذكر,аҕын
1254,vergessen::V,نسي,умун
1255,messen::V,قاس,кэмнээ
1256,messen::V,قاس,кээмэйдээ
1257,zählen::V,عد,аах
1258,zählen::V,أحصى,аах
1259,rechnen::V,حسب,аах
1260,lesen::V,قرأ,аах
1261,malen::V,صور,уруһуйдаа
1262,zeichnen::V,رسم,уруһуйдаа
1263,schreiben::V,كتب,суруй
1264,besitzen::V,حاز,баһылаа
1265,besitzen::V,ملك,баһылаа
1266,kaufen::V,اشترى,атыылас
1267,verkaufen::V,باع,атыылаа
1268,bezahlen::V,دفع,төлөө
1269,zahlen::V,سدد,төлөө
1270,beherrschen::V,حكم,баһылаа
1271,ertragen::V,أطاق,тулуй
1272,ertragen::V,تحمل,тулуй
