,Concept_ID,es,de
812,rauchen::V,echar humo,rauchen
813,regnen::V,llover,regnen
814,gefrieren::V,helarse,gefrieren
815,tauen::V,deshelarse,tauen
816,schmelzen::V,fundirse,schmelzen
817,schmelzen::V,derretirse,schmelzen
818,trocknen::V,secarse,trocknen
819,sieden::V,hervir,sieden
820,faulen::V,pudrirse,faulen
821,verfaulen::V,pudrirse,verfaulen
822,reißen::V,romperse,reißen
823,versinken::V,hundirse,versinken
824,vergehen::V,pasar,vergehen
825,erscheinen::V,aparecer,erscheinen
826,verschwinden::V,desaparecer,verschwinden
827,sinken::V,bajar,sinken
828,abnehmen::V,decrecer,abnehmen
829,abnehmen::V,disminuir,abnehmen
830,zunehmen::V,crecer,zunehmen
831,zunehmen::V,aumentar,zunehmen
832,steigen::V,subir,steigen
833,steigen::V,ascender,steigen
834,wachsen::V,crecer,wachsen
835,glänzen::V,brillar,glänzen
836,glänzen::V,resplandecer,glänzen
837,funkeln::V,chispear,funkeln
838,lärmen::V,hacer ruido,lärmen
839,läuten::V,sonar,läuten
840,läuten::V,repicar,läuten
841,klingeln::V,tocar el timbre,klingeln
842,klirren::V,tintinear,klirren
843,brausen::V,zumbar,brausen
844,rauschen::V,murmurar,rauschen
845,klingen::V,sonar,klingen
846,bellen::V,ladrar,bellen
847,heulen::V,ulular,heulen
848,blasen::V,soplar,blasen
849,pfeifen::V,silbar,pfeifen
850,schreien::V,gritar,schreien
851,stöhnen::V,gemir,stöhnen
852,zittern::V,temblar,zittern
853,leben::V,vivir,leben
854,geboren werden::V,nacer,geboren werden
855,atmen::V,respirar,atmen
856,trinken::V,beber,trinken
857,essen::V,comer,essen
858,schlucken::V,tragar,schlucken
859,müde werden::V,cansarse,müde werden
860,müde werden::V,fatigarse,müde werden
861,einschlafen::V,dormirse,einschlafen
862,schlafen::V,dormir,schlafen
863,aufwachen::V,despertarse,aufwachen
864,aufstehen::V,levantarse,aufstehen
865,sich erholen::V,reposar,sich erholen
866,sich erholen::V,descansar,sich erholen
867,krank werden::V,caer enfermo,krank werden
868,krank sein::V,estar enfermo,krank sein
869,schmerzen::V,doler,schmerzen
870,husten::V,toser,husten
871,genesen::V,convalecer,genesen
872,genesen::V,restablecerse,genesen
873,sterben::V,morir,sterben
874,umkommen::V,perecer,umkommen
875,sich bewegen::V,moverse,sich bewegen
876,sich rühren::V,rebullir,sich rühren
877,sich erheben::V,levantarse,sich erheben
878,sich setzen::V,sentarse,sich setzen
879,hinfallen::V,caerse,hinfallen
880,laufen::V,andar,laufen
881,schreiten::V,proceder,schreiten
882,spazierengehen::V,pasear,spazierengehen
883,spazierengehen::V,pasearse,spazierengehen
884,eilen::V,correr prisa,eilen
885,sich beeilen::V,darse prisa,sich beeilen
886,sausen::V,correr,sausen
887,rennen::V,correr,rennen
888,springen::V,saltar,springen
889,klettern::V,trepar,klettern
890,klettern::V,escalar,klettern
891,schaukeln::V,bambolearse,schaukeln
892,kriechen::V,reptar,kriechen
893,kriechen::V,arrastrarse,kriechen
894,schwimmen::V,nadar,schwimmen
895,tauchen::V,bucear,tauchen
896,tauchen::V,sumergirse,tauchen
897,rudern::V,remar,rudern
898,fahren::V,ir,fahren
899,fliegen::V,volar,fliegen
900,gehen::V,ir,gehen
901,gehen::V,andar,gehen
902,weggehen::V,irse,weggehen
903,weggehen::V,marcharse,weggehen
904,abfahren::V,salir,abfahren
905,abfahren::V,partir,abfahren
906,anhalten::V,parar,anhalten
907,anhalten::V,pararse,anhalten
908,hineingehen::V,entrar,hineingehen
909,eintreten::V,entrar,eintreten
910,kommen::V,venir,kommen
911,ankommen::V,llegar,ankommen
912,zurückkommen::V,volver,zurückkommen
913,zurückkommen::V,regresar,zurückkommen
914,bleiben::V,quedarse,bleiben
915,warten::V,esperar,warten
916,erwarten::V,esperar,erwarten
917,suchen::V,buscar,suchen
918,finden::V,hallar,finden
919,finden::V,encontrar,finden
920,versuchen::V,intentar,versuchen
921,vorbereiten::V,preparar,vorbereiten
922,lieben::V,amar,lieben
923,lieben::V,querer,lieben
924,mögen::V,querer,mögen
925,lachen::V,reír,lachen
926,rühren::V,conmover,rühren
927,weinen::V,llorar,weinen
928,schimpfen::V,regañar,schimpfen
929,sich ärgern::V,enfadarse,sich ärgern
930,sich fürchten::V,tener miedo,sich fürchten
931,fürchten::V,temer,fürchten
932,fürchten::V,tener miedo a,fürchten
933,fliehen::V,huir,fliehen
934,flüchten::V,escaparse,flüchten
935,sehen::V,ver,sehen
936,anschauen::V,mirar,anschauen
937,ansehen::V,mirar,ansehen
938,hören::V,oír,hören
939,zuhören::V,escuchar,zuhören
940,probieren::V,probar,probieren
941,probieren::V,degustar,probieren
942,riechen::V,oler,riechen
943,fühlen::V,sentir,fühlen
944,scheinen::V,parecer,scheinen
945,zu sehen sein::V,poder verse,zu sehen sein
946,vernehmen::V,oír,vernehmen
947,vernehmen::V,percibir,vernehmen
948,frieren::V,tener frío,frieren
949,tun::V,hacer,tun
950,können::V,poder,können
951,wollen::V,querer,wollen
952,anfangen::V,iniciar,anfangen
953,beenden::V,acabar,beenden
954,beenden::V,terminar,beenden
955,aufhören::V,cesar,aufhören
956,gelingen::V,salir bien,gelingen
957,geraten::V,salir,geraten
958,geraten::V,dar resultado,geraten
959,öffnen::V,abrir,öffnen
960,schließen::V,cerrar,schließen
961,stellen::V,poner,stellen
962,stellen::V,colocar,stellen
963,setzen::V,poner,setzen
964,setzen::V,colocar,setzen
965,legen::V,poner,legen
966,berühren::V,tocar,berühren
967,verbinden::V,unir,verbinden
968,verbinden::V,juntar,verbinden
969,bedecken::V,tapar,bedecken
970,bedecken::V,cubrir,bedecken
971,aufhängen::V,colgar,aufhängen
972,anzünden::V,encender,anzünden
973,aufheben::V,recoger,aufheben
974,zurücklassen::V,dejar,zurücklassen
975,verlieren::V,perder,verlieren
976,fallen lassen::V,dejar caer,fallen lassen
977,machen::V,hacer,machen
978,herstellen::V,fabricar,herstellen
979,bauen::V,construir,bauen
980,reparieren::V,reparar,reparieren
981,verbessern::V,mejorar,verbessern
982,ändern::V,mudar,ändern
983,ändern::V,modificar,ändern
984,graben::V,cavar,graben
985,beugen::V,doblar,beugen
986,beugen::V,inclinar,beugen
987,biegen::V,doblar,biegen
988,drehen::V,volver,drehen
989,drehen::V,hacer girar,drehen
990,wenden::V,volver,wenden
991,umdrehen::V,revolver,umdrehen
992,heben::V,levantar,heben
993,hochheben::V,alzar,hochheben
994,ergreifen::V,coger,ergreifen
995,halten::V,tener,halten
996,drücken::V,apretar,drücken
997,schieben::V,empujar,schieben
998,kratzen::V,rascar,kratzen
999,lecken::V,lamer,lecken
1000,beißen::V,morder,beißen
1001,abreißen::V,arrancar,abreißen
1002,abschneiden::V,cortar,abschneiden
1003,binden::V,atar,binden
1004,stecken::V,meter,stecken
1005,brechen::V,romper,brechen
1006,brechen::V,quebrar,brechen
1007,klopfen::V,golpear,klopfen
1008,hauen::V,pegar,hauen
1009,kleben::V,pegar,kleben
1010,kleben::V,encolar,kleben
1011,reiben::V,frotar,reiben
1012,streichen::V,untar,streichen
1013,streichen::V,recubrir,streichen
1014,schleifen::V,afilar,schleifen
1015,schneiden::V,cortar,schneiden
1016,rütteln::V,agitar,rütteln
1017,schütteln::V,agitar,schütteln
1018,schütteln::V,sacudir,schütteln
1019,schwenken::V,menear,schwenken
1020,schütten::V,verter,schütten
1021,füllen::V,llenar,füllen
1022,einwickeln::V,envolver,einwickeln
1023,tragen::V,llevar,tragen
1024,schleppen::V,arrastrar,schleppen
1025,ziehen::V,tirar,ziehen
1026,aufbewahren::V,conservar,aufbewahren
1027,werfen::V,echar,werfen
1028,werfen::V,lanzar,werfen
1029,fangen::V,coger,fangen
1030,packen::V,agarrar,packen
1031,verstecken::V,esconder,verstecken
1032,teilen::V,partir,teilen
1033,teilen::V,dividir,teilen
1034,schicken::V,enviar,schicken
1035,bringen::V,traer,bringen
1036,hinzufügen::V,añadir,hinzufügen
1037,bekommen::V,obtener,bekommen
1038,bekommen::V,conseguir,bekommen
1039,erhalten::V,recibir,erhalten
1040,nehmen::V,tomar,nehmen
1041,wählen::V,elegir,wählen
1042,auswählen::V,escoger,auswählen
1043,auswählen::V,seleccionar,auswählen
1044,bewahren::V,guardar,bewahren
1045,bewahren::V,preservar,bewahren
1046,behindern::V,estorbar,behindern
1047,behindern::V,obstaculizar,behindern
1048,verderben::V,estropear,verderben
1049,beschädigen::V,deteriorar,beschädigen
1050,zerbrechen::V,romper,zerbrechen
1051,zerbrechen::V,quebrar,zerbrechen
1052,zerreißen::V,desgarrar,zerreißen
1053,zerreißen::V,despedazar,zerreißen
1054,zerstören::V,destruir,zerstören
1055,zerstören::V,destrozar,zerstören
1056,verbrennen::V,quemar,verbrennen
1057,geben::V,dar,geben
1058,reichen::V,pasar,reichen
1059,schenken::V,regalar,schenken
1060,versprechen::V,prometer,versprechen
1061,wünschen::V,desear,wünschen
1062,loben::V,alabar,loben
1063,küssen::V,besar,küssen
1064,wiegen::V,mecer,wiegen
1065,zudecken::V,tapar,zudecken
1066,zudecken::V,cubrir,zudecken
1067,wecken::V,despertar,wecken
1068,zeigen::V,mostrar,zeigen
1069,führen::V,guiar,führen
1070,führen::V,conducir,führen
1071,lehren::V,enseñar,lehren
1072,lehren::V,instruir,lehren
1073,unterrichten::V,enseñar,unterrichten
1074,aufziehen::V,criar,aufziehen
1075,leiten::V,guiar,leiten
1076,leiten::V,dirigir,leiten
1077,antreiben::V,impeler,antreiben
1078,antreiben::V,impulsar,antreiben
1079,lassen::V,hacer,lassen
1080,einladen::V,invitar,einladen
1081,vereinigen::V,unir,vereinigen
1082,besuchen::V,visitar,besuchen
1083,besuchen::V,ir a ver,besuchen
1084,treffen::V,encontrar,treffen
1085,sich versammeln::V,reunirse,sich versammeln
1086,sich versammeln::V,congregarse,sich versammeln
1087,spielen::V,jugar,spielen
1088,singen::V,cantar,singen
1089,tanzen::V,bailar,tanzen
1090,sich trennen::V,separarse,sich trennen
1091,verlassen::V,dejar,verlassen
1092,verlassen::V,abandonar,verlassen
1093,retten::V,salvar,retten
1094,bewachen::V,vigilar,bewachen
1095,schützen::V,proteger,schützen
1096,verteidigen::V,defender,verteidigen
1097,sich schlagen::V,batirse,sich schlagen
1098,schießen::V,tirar,schießen
1099,schießen::V,disparar,schießen
1100,siegen::V,vencer,siegen
1101,ärgern::V,enojar,ärgern
1102,ärgern::V,enfadar,ärgern
1103,schlagen::V,pegar,schlagen
1104,schlagen::V,golpear,schlagen
1105,treten::V,dar una patada a,treten
1106,stechen::V,pinchar,stechen
1107,stoßen::V,empujar,stoßen
1108,stehlen::V,robar,stehlen
1109,stehlen::V,hurtar,stehlen
1110,stören::V,molestar,stören
1111,belästigen::V,molestar,belästigen
1112,belästigen::V,importunar,belästigen
1113,verbergen::V,ocultar,verbergen
1114,verbergen::V,esconder,verbergen
1115,täuschen::V,engañar,täuschen
1116,betrügen::V,engañar,betrügen
1117,töten::V,matar,töten
1118,wohnen::V,vivir,wohnen
1119,wohnen::V,habitar,wohnen
1120,arbeiten::V,trabajar,arbeiten
1121,sammeln::V,recoger,sammeln
1122,sammeln::V,coleccionar,sammeln
1123,pflücken::V,coger,pflücken
1124,jagen::V,cazar,jagen
1125,fischen::V,pescar,fischen
1126,fassen::V,atrapar,fassen
1127,fassen::V,capturar,fassen
1128,hüten::V,guardar,hüten
1129,treiben::V,aballar,treiben
1130,anbinden::V,atar,anbinden
1131,füttern::V,echar de comer,füttern
1132,melken::V,ordeñar,melken
1133,hacken::V,picar,hacken
1134,hacken::V,cortar,hacken
1135,gießen::V,regar,gießen
1136,reifen::V,madurar,reifen
1137,zubereiten::V,preparar,zubereiten
1138,kochen::V,cocer,kochen
1139,kochen::V,guisar,kochen
1140,backen::V,hornear,backen
1141,backen::V,cocer al horno,backen
1142,braten::V,asar,braten
1143,braten::V,freír,braten
1144,umrühren::V,remover,umrühren
1145,stricken::V,hacer punto,stricken
1146,stricken::V,hacer calceta,stricken
1147,nähen::V,coser,nähen
1148,färben::V,teñir,färben
1149,färben::V,colorear,färben
1150,reinigen::V,limpiar,reinigen
1151,waschen::V,lavar,waschen
1152,abwischen::V,fregar,abwischen
1153,abwischen::V,limpiar,abwischen
1154,spülen::V,aclarar,spülen
1155,spülen::V,enjuagar,spülen
1156,fegen::V,barrer,fegen
1157,fegen::V,pasar la escoba,fegen
1158,kehren::V,barrer,kehren
1159,baden::V,bañarse,baden
1160,sich waschen::V,lavarse,sich waschen
1161,ausziehen::V,quitar,ausziehen
1162,ausziehen::V,quitarse,ausziehen
1163,anziehen::V,ponerse,anziehen
1164,sich anziehen::V,vestirse,sich anziehen
1165,kämmen::V,peinar,kämmen
1166,schmücken::V,adornar,schmücken
1167,sagen::V,decir,sagen
1168,sprechen::V,hablar,sprechen
1169,reden::V,hablar,reden
1170,reden::V,conversar,reden
1171,sich unterhalten::V,charlar,sich unterhalten
1172,sich unterhalten::V,conversar,sich unterhalten
1173,fragen::V,preguntar,fragen
1174,bitten::V,rogar,bitten
1175,erzählen::V,contar,erzählen
1176,mitteilen::V,comunicar,mitteilen
1177,mitteilen::V,participar,mitteilen
1178,nennen::V,llamar,nennen
1179,nennen::V,nombrar,nennen
1180,rufen::V,llamar,rufen
1181,prahlen::V,jactarse,prahlen
1182,übersetzen::V,traducir,übersetzen
1183,denken::V,pensar,denken
1184,glauben::V,creer,glauben
1185,bemerken::V,notar,bemerken
1186,erkennen::V,reconocer,erkennen
1187,begreifen::V,concebir,begreifen
1188,verstehen::V,entender,verstehen
1189,verstehen::V,comprender,verstehen
1190,lernen::V,aprender,lernen
1191,wissen::V,saber,wissen
1192,sich erinnern an::V,recordar,sich erinnern an
1193,sich erinnern an::V,acordarse de,sich erinnern an
1194,vergessen::V,olvidar,vergessen
1195,messen::V,medir,messen
1196,zählen::V,contar,zählen
1197,rechnen::V,contar,rechnen
1198,rechnen::V,calcular,rechnen
1199,lesen::V,leer,lesen
1200,malen::V,pintar,malen
1201,zeichnen::V,dibujar,zeichnen
1202,schreiben::V,escribir,schreiben
1203,besitzen::V,poseer,besitzen
1204,kaufen::V,comprar,kaufen
1205,verkaufen::V,vender,verkaufen
1206,bezahlen::V,pagar,bezahlen
1207,zahlen::V,pagar,zahlen
1208,beherrschen::V,dominar,beherrschen
1209,ertragen::V,soportar,ertragen
