,Concept_ID,ml,de
622,zurück::ADV,പുറകിലേക്ക്,zurück
623,unten::ADV,താഴെ,unten
624,hinab::ADV,താഴേക്ക്,hinab
625,oben::ADV,മുകളിൽ,oben
626,hinauf::ADV,മുകളിൽ,hinauf
627,überall::ADV,എല്ലായിടത്തും,überall
628,nicht::ADV,ഇല്ല,nicht
629,ein wenig::ADV,കുറച്ച്,ein wenig
630,kaum::ADV,കഷ്ടിച്ച്,kaum
631,sehr::ADV,വളരെ,sehr
632,so::ADV,അങ്ങനെ,so
633,noch::ADV,ഇപ്പോഴും,noch
634,nur::ADV,മാത്രം,nur
635,schon::ADV,നേരത്തേ തന്നെ,schon
636,wieder::ADV,വീണ്ടും,wieder
637,vergebens::ADV,വിഫല,vergebens
638,vor::PRP,മുമ്പിൽ,vor
639,hinter::PRP,പുറകിൽ,hinter
640,unter::PRP,കീഴിൽ,unter
641,durch::PRP,ഉള്ളിലൂടെ,durch
642,neben::PRP,അടുത്ത്,neben
643,zwischen::PRP,ഇടയ്ക്ക്,zwischen
644,wegen::PRP,നിമിത്തം,wegen
645,dies::PRN,ഇത്,dies
646,das::PRN,അത്,das
647,alles::PRN,എല്ലാം,alles
648,ich::PRN,ഞാൻ,ich
649,du::PRN,നിങ്ങൾ,du
650,er::PRN,അദ്ദേഹം,er
651,er::PRN,അയാൾ,er
652,er::PRN,അവൻ,er
653,er::PRN,അവർ,er
654,er::PRN,അവൾ,er
655,wir::PRN,നമ്മൾ,wir
656,ihr::PRN,നിങ്ങൾ,ihr
657,sie::PRN,അവർ,sie
658,was::FPRN,എന്ത്,was
659,wer::FPRN,ആര്,wer
660,wo::FADV,എവിടെ,wo
661,wohin::FADV,എവിടേക്ക്,wohin
662,wie::FADV,എങ്ങനെ,wie
663,warum::FADV,എന്തുകൊണ്ട്,warum
664,wieviel::FNUM,എത്ര,wieviel
665,eins::NUM,ഒന്ന്,eins
666,zwei::NUM,രണ്ട്,zwei
667,drei::NUM,മൂന്ന്,drei
668,vier::NUM,നാല്,vier
669,fünf::NUM,അഞ്ച്,fünf
670,sechs::NUM,ആറ്,sechs
671,sieben::NUM,ഏഴ്,sieben
672,acht::NUM,എട്ട്,acht
673,neun::NUM,ഒമ്പത്,neun
674,zehn::NUM,പത്ത്,zehn
675,elf::NUM,പതിനൊന്ന്,elf
676,zwölf::NUM,പന്ത്രണ്ട്,zwölf
677,zwanzig::NUM,ഇരുപത്,zwanzig
678,dreißig::NUM,മുപ്പത്,dreißig
679,vierzig::NUM,നാൽപ്പത്,vierzig
680,fünfzig::NUM,അൻപത്,fünfzig
681,sechzig::NUM,അറുപത്,sechzig
682,siebzig::NUM,എഴുപത്,siebzig
683,achtzig::NUM,എൺപത്,achtzig
684,neunzig::NUM,തൊണ്ണൂറ്,neunzig
685,hundert::NUM,നൂറ്,hundert
686,tausend::NUM,ആയിരം,tausend
687,und::CNJ,ഉം,und
688,oder::CNJ,അഥവാ,oder
689,stehen::V,നിൽക്കുക,stehen
690,sitzen::V,ഇരിക്കുക,sitzen
691,liegen::V,കിടക്കുക,liegen
692,hängen::V,തൂങ്ങുക,hängen
693,werden::V,ആയിത്തീരുക,werden
694,passieren::V,സംഭവിക്കുക,passieren
695,beginnen::V,ആരംഭിക്കുക,beginnen
696,enden::V,അവസാനിപ്പിക്കുക,enden
697,wechseln::V,മാറ്റുക,wechseln
698,aufgehen[Sonne]::V,ഉയരുക,aufgehen
699,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,untergehen
700,scheinen[Sonne]::V,പ്രകാശിക്കുക,scheinen
701,donnern::V,ഇടിവെട്ടുക,donnern
702,wehen::V,വീശുക,wehen
703,strömen::V,ഒഴുകുക,strömen
704,fließen::V,ഒഴുകുക,fließen
705,sich drehen::V,ചുറ്റുക,sich drehen
706,sich drehen::V,കറക്കുക,sich drehen
707,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,schwanken
708,schwingen::V,ആടുക,schwingen
709,fallen::V,വീഴുക,fallen
710,brennen::V,കത്തുക,brennen
711,rauchen::V,പുകയുക,rauchen
712,regnen::V,മഴ_പെയ്യുക,regnen
713,gefrieren::V,തണത്ത്_മരവിക്കുക,gefrieren
714,tauen::V,അലിയുക,tauen
715,schmelzen::V,ഉരുകുക,schmelzen
716,trocknen::V,വരളുക,trocknen
717,sieden::V,തിളപ്പിക്കുക,sieden
718,faulen::V,ചീയുക,faulen
719,verfaulen::V,അഴുകുക,verfaulen
720,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,reißen
721,versinken::V,മുക്കുക,versinken
722,vergehen::V,കടന്നുപോകുക,vergehen
723,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,erscheinen
724,verschwinden::V,അദൃശ്യമാകുക,verschwinden
725,sinken::V,താഴുക,sinken
726,abnehmen::V,കുറിയുക,abnehmen
727,zunehmen::V,വർദ്ധിക്കുക,zunehmen
728,steigen::V,ഉയരുക,steigen
729,wachsen::V,വളരുക,wachsen
730,glänzen::V,മിന്നുക,glänzen
731,funkeln::V,തിളങ്ങുക,funkeln
732,lärmen::V,ശബ്ദമുണ്ടാക്കുക,lärmen
733,läuten::V,മണിമുഴങ്ങുക,läuten
734,klingeln::V,ചിലമ്പുക,klingeln
735,klirren::V,കിലുക്കുക,klirren
736,brausen::V,മുഴങ്ങുക,brausen
737,rauschen::V,അനങ്ങുക,rauschen
738,klingen::V,മുഴക്കുക,klingen
739,bellen::V,കുരയ്ക്കുക,bellen
740,heulen::V,ഓരിയിടുക,heulen
741,blasen::V,ഊതുക,blasen
742,pfeifen::V,വിസിലടിക്കുക,pfeifen
743,schreien::V,ആക്രോശിക്കുക,schreien
744,stöhnen::V,അരക്കം,stöhnen
745,stöhnen::V,ആർത്തനാദം,stöhnen
746,zittern::V,വിറയ്ക്കുക,zittern
747,leben::V,താമസിക്കുക,leben
748,geboren werden::V,ജനിക്കുക,geboren werden
749,atmen::V,ശ്വസിക്കുക,atmen
750,trinken::V,കുടിക്കുക,trinken
751,essen::V,കഴിക്കുക,essen
752,schlucken::V,വിഴുങ്ങുക,schlucken
753,müde werden::V,ക്ഷീണിക്കുക,müde werden
754,einschlafen::V,നിദ്രിക്കുക,einschlafen
755,schlafen::V,ഉറങ്ങുക,schlafen
756,aufwachen::V,ഉണരുക,aufwachen
757,aufstehen::V,എഴുന്നേൽക്കുക,aufstehen
758,sich erholen::V,വിശ്രമിക്കുക,sich erholen
759,krank werden::V,ദീനംപിടിക്കുക,krank werden
760,krank sein::V,രോഗികളാകുക,krank sein
761,schmerzen::V,വേദനിക്കുക,schmerzen
762,husten::V,ചുമയ്ക്കുക,husten
763,genesen::V,സുഖപ്പെടുക,genesen
764,sterben::V,മരിക്കുക,sterben
765,umkommen::V,മരിക്കുക,umkommen
766,sich bewegen::V,സ്ഥലം_മാറുക,sich bewegen
767,sich rühren::V,ചലിക്കുക,sich rühren
768,sich erheben::V,നിൽക്കുക,sich erheben
769,sich setzen::V,ഇരിക്കുക,sich setzen
770,hinfallen::V,വീഴുക,hinfallen
771,laufen::V,നടക്കുക,laufen
772,schreiten::V,നടക്കുക,schreiten
773,spazierengehen::V,ഉലാത്തുക,spazierengehen
774,eilen::V,പാഞ്ഞെത്തുക,eilen
775,sich beeilen::V,തിരിക്കുകൂട്ടുക,sich beeilen
776,sich beeilen::V,തിടുക്കം_കാട്ടുക,sich beeilen
777,sausen::V,കുതിക്കുക,sausen
778,rennen::V,ഓടുക,rennen
779,springen::V,ചാടുക,springen
780,klettern::V,കയറുക,klettern
781,schaukeln::V,ഇളകുക,schaukeln
782,kriechen::V,പതുങ്ങികയറുക,kriechen
783,schwimmen::V,നീന്തുക,schwimmen
784,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,tauchen
785,rudern::V,തുഴയുക,rudern
786,fahren::V,വാഹനം ഓടിക്കുക,fahren
787,fliegen::V,പറക്കുക,fliegen
788,gehen::V,പോകുക,gehen
789,weggehen::V,വിടുക,weggehen
790,abfahren::V,പുറപ്പെടുക,abfahren
791,anhalten::V,നിർത്തുക,anhalten
792,hineingehen::V,പ്രവേശിക്കുക,hineingehen
793,eintreten::V,പ്രവേശിക്കുക,eintreten
794,kommen::V,വരുക,kommen
795,ankommen::V,എത്തിച്ചേരുക,ankommen
796,zurückkommen::V,തിരിച്ചു വരുക,zurückkommen
797,bleiben::V,തുടരുക,bleiben
798,warten::V,കാത്തിരിക്കുക,warten
799,erwarten::V,പ്രതീക്ഷിക്കുക,erwarten
800,suchen::V,തിരയുക,suchen
801,finden::V,കണ്ടെത്തുക,finden
802,versuchen::V,ശ്രമിക്കുക,versuchen
803,vorbereiten::V,തയ്യാറെടുക്കുക,vorbereiten
804,lieben::V,സ്നേഹിക്കുക,lieben
805,mögen::V,ഇഷ്ടപ്പെടുക,mögen
806,lachen::V,ചിരിക്കുക,lachen
807,rühren::V,ഹൃദയം സ്പർശിക്കുക,rühren
808,weinen::V,തേങ്ങുക,weinen
809,schimpfen::V,പിറുപിറുക്കുക,schimpfen
810,sich ärgern::V,കോപിക്കുക,sich ärgern
811,sich fürchten::V,പേടിക്കുക,sich fürchten
812,fürchten::V,പേടിക്കുക,fürchten
813,fliehen::V,രക്ഷപ്പെടുക,fliehen
814,flüchten::V,രക്ഷപ്പെടുക,flüchten
815,sehen::V,കാണുക,sehen
816,anschauen::V,നോക്കുക,anschauen
817,ansehen::V,നോക്കുക,ansehen
818,hören::V,കേൾക്കുക,hören
819,zuhören::V,ശ്രദ്ധിക്കുക,zuhören
820,probieren::V,രുചിയുള്ളതായി_തോന്നുക,probieren
821,riechen::V,മണത്തു_നോക്കുക,riechen
822,fühlen::V,സ്പർശിച്ചറിയുക,fühlen
823,scheinen::V,കാണപ്പെടുക,scheinen
824,zu sehen sein::V,വെളിച്ചപ്പെടുക,zu sehen sein
825,vernehmen::V,കേൾക്കുക,vernehmen
826,frieren::V,വിറയ്ക്കുക,frieren
827,tun::V,ചെയ്യുക,tun
828,können::V,കഴിയുക,können
829,wollen::V,വേണുക,wollen
830,anfangen::V,തുടങ്ങുക,anfangen
831,beenden::V,പൂർത്തിയാക്കുക,beenden
832,aufhören::V,നിർത്തുക,aufhören
833,gelingen::V,വിജയിക്കുക,gelingen
834,geraten::V,പരിണമിക്കുക,geraten
835,öffnen::V,തുറക്കുക,öffnen
836,schließen::V,അടയ്ക്കുക,schließen
837,stellen::V,വയ്ക്കുക,stellen
838,setzen::V,വയ്ക്കുക,setzen
839,legen::V,ഇടുക,legen
840,berühren::V,തൊടുക,berühren
841,verbinden::V,ഘടിപ്പിക്കുക,verbinden
842,bedecken::V,മുടുക,bedecken
843,aufhängen::V,കെട്ടിതൂക്കുക,aufhängen
844,anzünden::V,കത്തിക്കുക,anzünden
845,aufheben::V,പെറുക്കിയെടുക്കുക,aufheben
846,zurücklassen::V,വച്ചുപോരുക,zurücklassen
847,verlieren::V,നഷ്ടപ്പെടുക,verlieren
848,fallen lassen::V,വീഴ്ത്തുക,fallen lassen
849,machen::V,ഉണ്ടാക്കുക,machen
850,herstellen::V,ഉൽപാദിപ്പിക്കുക,herstellen
851,bauen::V,നിർമ്മിക്കുക,bauen
852,reparieren::V,നന്നാക്കുക,reparieren
853,verbessern::V,മെച്ചപ്പെടുക,verbessern
854,ändern::V,മാറ്റംവരുത്തുക,ändern
855,graben::V,കുഴിക്കുക,graben
856,beugen::V,വണങ്ങുക,beugen
857,biegen::V,കുനിയുക,biegen
858,drehen::V,തിരിക്കുക,drehen
859,wenden::V,തിരിയുക,wenden
860,umdrehen::V,തിരിയുക,umdrehen
861,heben::V,ഉയർത്തുക,heben
862,hochheben::V,ഉയർത്തുക,hochheben
863,ergreifen::V,ബലമായി_പിടിക്കുക,ergreifen
864,halten::V,പിടിക്കുക,halten
865,drücken::V,അമർത്തുക,drücken
866,schieben::V,തള്ളുക,schieben
867,kratzen::V,ചുരണ്ടുക,kratzen
868,lecken::V,നക്കുക,lecken
869,beißen::V,കടിക്കുക,beißen
870,abreißen::V,കീറിക്കളയുക,abreißen
871,abschneiden::V,മുറിച്ചുമാറ്റുക,abschneiden
872,binden::V,കെട്ടുക,binden
873,stecken::V,തുളയ്ക്കുക,stecken
874,brechen::V,ഉടയുക,brechen
875,klopfen::V,തട്ടുക,klopfen
876,hauen::V,അടിക്കുക,hauen
877,kleben::V,ഒട്ടിക്കുക,kleben
878,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,reiben
879,streichen::V,പടർത്തുക,streichen
880,schleifen::V,പൊടിക്കുക,schleifen
881,schneiden::V,മുറിക്കുക,schneiden
882,rütteln::V,മുട്ടുക,rütteln
883,schütteln::V,കുലുക്കുക,schütteln
884,schwenken::V,ആടുക,schwenken
885,schütten::V,ഒഴിക്കുക,schütten
886,füllen::V,നിറയ്ക്കുക,füllen
887,einwickeln::V,പൊതിയുക,einwickeln
888,tragen::V,വഹിക്കുക,tragen
889,schleppen::V,വലിച്ചിഴയ്ക്കുക,schleppen
890,ziehen::V,വലിക്കുക,ziehen
891,aufbewahren::V,വയ്ക്കുക,aufbewahren
892,werfen::V,എറിയുക,werfen
893,fangen::V,പിടിക്കുക,fangen
894,packen::V,തട്ടിപ്പറിക്കുക,packen
895,verstecken::V,മറയ്ക്കുക,verstecken
896,teilen::V,വിഭജിക്കുക,teilen
897,schicken::V,അയയ്ക്കുക,schicken
898,bringen::V,കൊണ്ടുവരുക,bringen
899,hinzufügen::V,കൂട്ടുക,hinzufügen
900,bekommen::V,കിട്ടുക,bekommen
901,erhalten::V,സ്വീകരിക്കുക,erhalten
902,nehmen::V,എടുക്കുക,nehmen
903,wählen::V,തിരഞ്ഞെടുക്കുക,wählen
904,auswählen::V,തിരഞ്ഞെടുക്കുക,auswählen
905,bewahren::V,പുലർത്തുക,bewahren
906,behindern::V,തടയിടുക,behindern
907,verderben::V,നശിപ്പിക്കുക,verderben
908,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,beschädigen
909,zerbrechen::V,ഉടയുക,zerbrechen
910,zerreißen::V,കീറുക,zerreißen
911,zerstören::V,നശിപ്പിക്കുക,zerstören
912,verbrennen::V,കത്തിനശിക്കുക,verbrennen
913,verbrennen::V,കത്തിച്ചുകളയുക,verbrennen
914,geben::V,കൊടുക്കുക,geben
915,geben::V,തരുക,geben
916,reichen::V,കൈമാറുക,reichen
917,schenken::V,സമ്മാനം കൊടുക്കുക,schenken
918,versprechen::V,വാഗ്ദാനം_നൽകുക,versprechen
919,wünschen::V,ആഗ്രഹിക്കുക,wünschen
920,loben::V,പുകഴ്ത്തുക,loben
921,küssen::V,ഉമ്മവയ്ക്കുക,küssen
922,wiegen::V,ഇളകുക,wiegen
923,zudecken::V,മുടുക,zudecken
924,wecken::V,ഉണർത്തുക,wecken
925,zeigen::V,കാണിക്കുക,zeigen
926,führen::V,നടത്തുക,führen
927,lehren::V,പഠിപ്പിക്കുക,lehren
928,unterrichten::V,പരിശീലിപ്പിക്കുക,unterrichten
929,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,aufziehen
930,leiten::V,നയിക്കുക,leiten
931,antreiben::V,പ്രേരിപ്പിക്കുക,antreiben
932,lassen::V,അനുവദിക്കുക,lassen
933,einladen::V,ക്ഷണിക്കുക,einladen
934,vereinigen::V,കൂടിച്ചേരുക,vereinigen
935,besuchen::V,സന്ദർശിക്കുക,besuchen
936,treffen::V,തമ്മിൽ കാണുക,treffen
937,sich versammeln::V,സംയോജിപ്പിക്കുക,sich versammeln
938,spielen::V,കളിക്കുക,spielen
939,singen::V,പാടുക,singen
940,tanzen::V,നൃത്തം ചെയ്യുക,tanzen
941,sich trennen::V,നേർപെടുത്തുക,sich trennen
942,verlassen::V,പിൻവാങ്ങുക,verlassen
943,retten::V,രക്ഷിക്കുക,retten
944,bewachen::V,കാവൽനിൽക്കുക,bewachen
945,schützen::V,പരിരക്ഷിക്കുക,schützen
946,verteidigen::V,പ്രതിരോധിക്കുക,verteidigen
947,sich schlagen::V,കലഹിക്കുക,sich schlagen
948,schießen::V,വെടിവെക്കുക,schießen
949,siegen::V,വിജയിക്കുക,siegen
950,ärgern::V,വിഷമിപ്പിക്കുക,ärgern
951,schlagen::V,അടിക്കുക,schlagen
952,treten::V,തൊഴിക്കുക,treten
953,stechen::V,കുത്തുക,stechen
954,stoßen::V,തള്ളുക,stoßen
955,stehlen::V,മോഷ്ടിക്കുക,stehlen
956,stören::V,ശല്യപ്പെടുത്തുക,stören
957,belästigen::V,മെനക്കെടുക,belästigen
958,verbergen::V,മറയ്ക്കുക,verbergen
959,verbergen::V,ഒളിക്കുക,verbergen
960,täuschen::V,കബളിപ്പിക്കുക,täuschen
961,betrügen::V,ചതിക്കുക,betrügen
962,töten::V,കൊല്ലുക,töten
963,wohnen::V,താമസിക്കുക,wohnen
964,arbeiten::V,ജോലിചെയ്യുക,arbeiten
965,sammeln::V,സഞ്ചയിക്കുക,sammeln
966,pflücken::V,പറിച്ചെടുക്കുക,pflücken
967,jagen::V,വേട്ടയാടുക,jagen
968,fischen::V,മീൻ പിടിക്കുക,fischen
969,fassen::V,പിടിക്കുക,fassen
970,hüten::V,ചേർക്കുക,hüten
971,treiben::V,വാഹനം_ഓടിക്കുക,treiben
972,anbinden::V,കെട്ടിയിടുക,anbinden
973,füttern::V,തീറ്റുക,füttern
974,melken::V,പാലുകറക്കുക,melken
975,hacken::V,വെട്ടിമുറിക്കുക,hacken
976,gießen::V,നനയ്ക്കുക,gießen
977,reifen::V,പാകമാകുക,reifen
978,zubereiten::V,പാചകം_ചെയ്യുക,zubereiten
979,kochen::V,വേവിക്കുക,kochen
980,backen::V,ബേക്ക് ചെയ്യുക,backen
981,braten::V,പോരിക്കുക,braten
982,umrühren::V,ഇളക്കുക,umrühren
983,stricken::V,മെടയുക,stricken
984,nähen::V,തുന്നുക,nähen
985,färben::V,ചായം പൂശുക,färben
986,reinigen::V,വൃത്തിയാക്കുക,reinigen
987,waschen::V,കഴുകുക,waschen
988,abwischen::V,തുടയ്ക്കുക,abwischen
989,spülen::V,കഴുകുക,spülen
990,fegen::V,അടിച്ചുവാരുക,fegen
991,kehren::V,അടിച്ചുവാരുക,kehren
992,baden::V,നീന്തിത്തുടിക്കുക,baden
993,sich waschen::V,കഴുകുക,sich waschen
994,ausziehen::V,ഇഴുക്കുക,ausziehen
995,anziehen::V,ഉടുക്കുക,anziehen
996,sich anziehen::V,ധരിച്ച നേടുകയുക,sich anziehen
997,kämmen::V,മുടിചീകുക,kämmen
998,schmücken::V,അലങ്കരിക്കുക,schmücken
999,sagen::V,പറയുക,sagen
1000,sprechen::V,സംസാരിക്കുക,sprechen
1001,reden::V,സംസാരിക്കുക,reden
1002,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,sich unterhalten
1003,fragen::V,ചോദിക്കുക,fragen
1004,bitten::V,അപേക്ഷിക്കുക,bitten
1005,erzählen::V,പറയുക,erzählen
1006,mitteilen::V,അറിയിക്കുക,mitteilen
1007,nennen::V,പേരിടുക,nennen
1008,rufen::V,വിളിക്കുക,rufen
1009,prahlen::V,പൊങ്ങച്ചം പറയുക,prahlen
1010,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,übersetzen
1011,denken::V,ചിന്തിക്കുക,denken
1012,glauben::V,വിശ്വസിക്കുക,glauben
1013,bemerken::V,ശ്രദ്ധിക്കുക,bemerken
1014,erkennen::V,തിരിചറിയുക,erkennen
1015,begreifen::V,കൈപ്പിടിയിലാക്കുക,begreifen
1016,verstehen::V,മനസ്സിലാക്കുക,verstehen
1017,lernen::V,പഠിക്കുക,lernen
1018,wissen::V,അറിയുക,wissen
1019,sich erinnern an::V,ഓർമിക്കുക,sich erinnern an
1020,vergessen::V,മറക്കുക,vergessen
1021,messen::V,അളക്കുക,messen
1022,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,zählen
1023,rechnen::V,ഗണിക്കുക,rechnen
1024,lesen::V,വായിക്കുക,lesen
1025,malen::V,ചിത്രം വരയ്ക്കുക,malen
1026,zeichnen::V,വരയ്ക്കുക,zeichnen
1027,schreiben::V,എഴുതുക,schreiben
1028,besitzen::V,സ്വന്തമാക്കുക,besitzen
1029,kaufen::V,വാങ്ങുക,kaufen
1030,verkaufen::V,വിൽക്കുക,verkaufen
1031,bezahlen::V,പരിഹാരം ചെയ്യുക,bezahlen
1032,zahlen::V,പണം അടയ്ക്കുക,zahlen
1033,beherrschen::V,ഭരിക്കുക,beherrschen
1034,ertragen::V,താങ്ങുക,ertragen
