,Concept_ID,ady,bg
709,auf einmal::ADV,ардэдэм,същевременно
710,auf einmal::ADV,асыхьатым,същевременно
711,zusammen::ADV,зэгъусэхэ́у,заедно
712,lange::ADV,бэрэ́,дълго
713,plötzlich::ADV,зэкӏэм,изведнъж
714,sofort::ADV,ардэдэм,веднага
715,sofort::ADV,асыхьатым,веднага
716,später::ADV,нэужым,по-късно
717,jetzt::ADV,джы,сега
718,heute::ADV,непэ́,днес
719,morgen::ADV,неу́щы,утре
720,bald::ADV,псынкӏэу,скоро
721,dann::ADV,нэужым,после
722,dann::ADV,нэужым,тогава
723,gestern::ADV,тыгъуа́с,вчера
724,einst::ADV,зэгорэ́м,някога
725,damals::ADV,армэ,тогава
726,damals::ADV,ащыгъум,тогава
727,danach::ADV,нэужым,после
728,danach::ADV,нэужым,след това
729,vorher::ADV,нахьыпэм,преди
730,vorher::ADV,нахьыпэм,преди това
731,einmal::ADV,зэ,веднъж
732,einmal::ADV,зэ,един път
733,oft::ADV,бэрэ,често
734,immer::ADV,ренэ́у,винаги
735,dort::ADV,модэ,там
736,dorthin::ADV,модэ́,натам
737,dorthin::ADV,модэ́,нататък
738,geradeaus::ADV,занкӏэу,направо
739,vorwärts::ADV,ыпэкӏэ,напред
740,rückwärts::ADV,ыужыкӏэ́,назад
741,zurück::ADV,ыужыкӏэ́,обратно
742,unten::ADV,ычӏэкӏэ́,долу
743,hinab::ADV,ычӏэгъы́,надолу
744,hinab::ADV,ычӏэкӏэ́,надолу
745,oben::ADV,ышъхьагъы,горе
746,hinauf::ADV,ышъхьагъыкӏэ,нагоре
747,überall::ADV,тыди́,навсякъде
748,überall::ADV,тыдэкӏи́,навсякъде
749,nicht::ADV,-п,не
750,nicht::ADV,мы-,не
751,ein wenig::ADV,тӏэкӏу,малко
752,kaum::ADV,къоды́й,едва
753,kaum::ADV,къоды́й,едвам
754,sehr::ADV,дэд,много
755,sehr::ADV,дэд,твърде
756,so::ADV,ащ фэд,тъй
757,so::ADV,ащ фэд,така
758,so::ADV,мыщ фэд,тъй
759,so::ADV,мыщ фэд,така
760,so::ADV,джащ фэд,тъй
761,so::ADV,джащ фэд,така
762,noch::ADV,джыри,още
763,nur::ADV,ныӏэ́п,само
764,wieder::ADV,джыри,пак
765,wieder::ADV,джыри,отново
766,vergebens::ADV,пкӏэнчъэ́у,напразно
767,vor::PRP,пашъхьэ́,пред
768,hinter::PRP,кӏы́б,зад
769,unter::PRP,чӏэ-,под
770,durch::PRP,пхыры-,през
771,neben::PRP,дэжь,до
772,neben::PRP,дэжь,при
773,zwischen::PRP,азыфа́гу,между
774,zwischen::PRP,азыфа́гу,помежду
775,wegen::PRP,къы-,заради
776,dies::PRN,ар,този
777,das::PRN,а,туй
778,das::PRN,а,това
779,das::PRN,мо,туй
780,das::PRN,мо,това
781,alles::PRN,зэкӏэ́,всичко
782,ich::PRN,сэ,аз
783,du::PRN,о,ти
784,er::PRN,ар,той
785,wir::PRN,тэ,ние
786,ihr::PRN,шъо,вие
787,sie::PRN,ахэр,те
788,was::FPRN,сыд,що
789,was::FPRN,сыд,какво
790,wer::FPRN,хэт,кой
791,wo::FADV,тыдэ́,къде
792,wohin::FADV,тыдэ́,накъде
793,wohin::FADV,тыдэ́,накъдето
794,wie::FADV,сыдэущтэ́у,как
795,warum::FADV,сыд пае́,защо
796,wieviel::FNUM,тхьапш,колко
797,wieviel::FNUM,сыд фэди́з,колко
798,eins::NUM,зы,един
799,zwei::NUM,тӏу,два
800,drei::NUM,щы,три
801,vier::NUM,плӏы,четири
802,fünf::NUM,тфы,пет
803,sechs::NUM,хы,шест
804,sieben::NUM,блы,седем
805,acht::NUM,и,осем
806,neun::NUM,бгъу,девет
807,zehn::NUM,пшӏы,десет
808,elf::NUM,пшӏыкӏузы́,единайсет
809,elf::NUM,пшӏыкӏузы́,единадесет
810,zwölf::NUM,пшӏыкӏутӏу,дванайсет
811,zwölf::NUM,пшӏыкӏутӏу,дванадесет
812,zwanzig::NUM,тӏокӏы́,двайсет
813,zwanzig::NUM,тӏокӏы́,двадесет
814,dreißig::NUM,щэкӏы,тридесет
815,vierzig::NUM,тӏокӏи́тӏу,четиридесет
816,fünfzig::NUM,шъэны́ыкъу,петдесет
817,sechzig::NUM,тӏокӏи́щ,шестдесет
818,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,седемдесет
819,achtzig::NUM,тӏокӏи́пӏ,осемдесет
820,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,деветдесет
821,hundert::NUM,шъэ,сто
822,tausend::NUM,мин,хиляда
823,und::CNJ,ыкӏи,а
824,und::CNJ,ыкӏи,та
825,oder::CNJ,е,или
826,stehen::V,ущытын,стоя
827,stehen::V,умыхъыен,стоя
828,sitzen::V,уисын,седя
829,sitzen::V,утесын,седя
830,liegen::V,телъы́н,лежа
831,hängen::V,къыщылэлын,вися
832,hängen::V,къыщылэлын щыгъын быхъур,вися
833,werden::V,хъун,бъда
834,werden::V,хъун,стана
835,passieren::V,къэхъун,случа се
836,beginnen::V,къежьэн,започна
837,beginnen::V,къыублэн,започна
838,enden::V,ухы́н,свърша
839,wechseln::V,зэхъожьы́н,променям
840,aufgehen[Sonne]::V,къыкъокӏы́н,изгрея
841,untergehen[Sonne]::V,къохьан,заляза
842,scheinen[Sonne]::V,къепсыи,грея
843,scheinen[Sonne]::V,къепсыи,светя
844,donnern::V,гъогъон,гърмя
845,wehen::V,епщэ́н,вея
846,wehen::V,епщэ́н,духам
847,strömen::V,чъэн,тека
848,strömen::V,чъэн,лея се
849,fließen::V,чъэн,тека
850,sich drehen::V,зыгъэчэрэгъу́н,въртя се
851,schwanken::V,хъые́н,клатя се
852,schwingen::V,зыгъэхъые́н,трептя
853,fallen::V,къефэхы́н,падам
854,brennen::V,стын,горя
855,rauchen::V,ӏугъо къикӏын,димя
856,regnen::V,къещхы́н,вали дъжд
857,gefrieren::V,дыкъын,замръзна
858,tauen::V,жъун,топя се
859,schmelzen::V,ткӏун,разтопя се
860,trocknen::V,гъушъы́н,съхна
861,trocknen::V,чъэпхъу́н,съхна
862,sieden::V,жъон,вря
863,sieden::V,жъон,кипя
864,faulen::V,шъун,гния
865,verfaulen::V,шъун,изгния
866,reißen::V,зэӏэтхъы́н,напукам се
867,versinken::V,чӏихьан,потъна
868,vergehen::V,блэкӏы́н,минавам
869,erscheinen::V,къэлъэгъон,явя се
870,verschwinden::V,кӏодыжьы́н,изчезна
871,abnehmen::V,къыкӏичын,отслабна
872,zunehmen::V,хэхъо́н,нарасна
873,steigen::V,къежьэн,увелича се
874,steigen::V,къежьэн,покачвам се
875,wachsen::V,хэхъо́н,раста
876,wachsen::V,къэкӏы́н,раста
877,glänzen::V,цӏыу́н,лъщя
878,glänzen::V,цӏыу́н,блестя
879,funkeln::V,жъыу́н,искря
880,lärmen::V,бырсыры́н,шумя
881,läuten::V,теон,звъня
882,klingeln::V,теон,звъня
883,brausen::V,шъуин,буча
884,rauschen::V,макъэ гъэӏун,шумя
885,klingen::V,къыхэӏукӏын,звуча
886,bellen::V,хьакъу́н,лая
887,heulen::V,быун,вия
888,heulen::V,быун,рева
889,blasen::V,епщэ́н,духна
890,pfeifen::V,шъуин,свиря
891,schreien::V,куо́н,крещя
892,schreien::V,кӏыи́н,крещя
893,stöhnen::V,щэӏун,стена
894,stöhnen::V,щэӏун,пъшкам
895,zittern::V,кӏэзэзын,треперя
896,leben::V,псэу́н,живея
897,geboren werden::V,къэхъун,родя се
898,atmen::V,жьы къэщэ́н,дишам
899,trinken::V,ешъо́н,пия
900,essen::V,шхын,ям
901,schlucken::V,бдырыин,гълтам
902,müde werden::V,пшъын,уморя се
903,einschlafen::V,хэчъыен,заспя
904,schlafen::V,чъые́н,спя
905,aufwachen::V,къэущы́н,събудя се
906,aufstehen::V,уцу́н,стана
907,sich erholen::V,зыгъэпсэфын,отдъхвам си
908,krank werden::V,сымаджэ́ хъун,заболея
909,krank sein::V,сымэджэ́н,боледувам
910,schmerzen::V,сымэджэ́н,боля
911,husten::V,пскэ́н,кашлям
912,genesen::V,хъужьын,оздравея
913,sterben::V,лӏэн,умра
914,umkommen::V,хэкӏодэн,загина
915,sich bewegen::V,хъые́н,движа се
916,sich bewegen::V,хъые́н,мърдам се
917,sich rühren::V,хъые́н,движа се
918,sich erheben::V,къэтэджын,стана
919,sich setzen::V,тӏысы́н,седна
920,hinfallen::V,ебэджы́н,падна
921,laufen::V,кӏон,ходя
922,schreiten::V,кӏон,крача
923,spazierengehen::V,къэкӏухьэн,разхождам се
924,eilen::V,гузэжъон,бързам
925,sich beeilen::V,гуӏэ́н,побързам
926,sausen::V,псынкӏэ́у чъэн,тичам
927,rennen::V,чъэн,бягам
928,springen::V,пкӏэн,скачам
929,klettern::V,дэцохъоен,катеря се
930,schaukeln::V,уешӏэн,люлея се
931,kriechen::V,цохъо́н,лазя
932,kriechen::V,цохъо́н,пълзя
933,schwimmen::V,есы́н,плувам
934,tauchen::V,зычӏэгъэо́н,гмуркам се
935,rudern::V,къошъо бэщкӏэ фын,греба
936,fahren::V,кӏон,пътувам
937,fliegen::V,быбы́н,летя
938,fliegen::V,быбы́н,хвърча
939,gehen::V,кӏон,ида
940,gehen::V,кӏон,вървя
941,weggehen::V,ӏукӏын,отида си
942,abfahren::V,ежьэн,отпътувам
943,anhalten::V,къэуцу́н,спра се
944,hineingehen::V,ихьан,влизам
945,eintreten::V,чӏэхьан,вляза
946,kommen::V,къэкӏо́н,ида
947,kommen::V,къэкӏо́н,дойда
948,ankommen::V,къэсы́н,пристигна
949,zurückkommen::V,гъэзэжьын,върна се
950,bleiben::V,къэнэ́н,остана
951,warten::V,пэплъэ́н,чакам
952,erwarten::V,ежэн,очаквам
953,suchen::V,лъыхъу́н,търся
954,finden::V,къэгъоты́н,намеря
955,finden::V,къыхэгъэщы́н,намеря
956,versuchen::V,пылъы́н,опитам
957,vorbereiten::V,гъэхьазыры́н,подготвя
958,lieben::V,шӏу плъэгъу́н,любя
959,mögen::V,шӏу плъэгъу́н,обичам
960,lachen::V,щхын,смея се
961,rühren::V,гур гъэузын,трогна
962,weinen::V,гъын,плача
963,schimpfen::V,хъонэн,ругая
964,schimpfen::V,хъонэн,псувам
965,sich ärgern::V,губжы́н,ядосам се
966,sich fürchten::V,щынэ́н,боя се
967,sich fürchten::V,щынэ́н,страхувам се
968,fürchten::V,щынэ́н,боя се от
969,fürchten::V,щынэ́н,страхувам се от
970,sehen::V,льэгъу́н,видя
971,anschauen::V,плъэн,гледам
972,anschauen::V,еплъы́н,гледам
973,ansehen::V,плъэн,поглеждам
974,hören::V,зэхэхын,чувам
975,zuhören::V,дэӏо́н,слушам
976,probieren::V,хэӏэн,опитам
977,riechen::V,пэмэ́н,подуша
978,fühlen::V,зэхэпшӏэн,усещам
979,fühlen::V,зэхэпшӏэн,чувствувам
980,scheinen::V,уащыхъу́н,изглеждам
981,scheinen::V,уашӏошӏы́н,изглеждам
982,zu sehen sein::V,зэрэлъэгъу́н,виждам се
983,vernehmen::V,зэхэхын,доловя
984,frieren::V,дыкъын,мръзна
985,frieren::V,пӏыкӏэн,мръзна
986,frieren::V,чъыӏэ́ лӏэн,мръзна
987,tun::V,шӏын,правя
988,können::V,лъэкӏы́н,мога
989,wollen::V,фэе́н,ща
990,wollen::V,фэе́н,искам
991,anfangen::V,ублэн,започна
992,beenden::V,ухы́н,свърша
993,beenden::V,ухы́н,завърша
994,aufhören::V,щыгъэтын,престана
995,gelingen::V,хъун,успея
996,gelingen::V,хъун,сполуча
997,öffnen::V,ӏухы́н,отворя
998,schließen::V,игъэсэн,затворя
999,stellen::V,бгъэуцун,поставя
1000,setzen::V,гъэтӏысы́н,туря
1001,legen::V,хэлъхьа́н,сложа
1002,legen::V,хэлъхьа́н,слагам
1003,berühren::V,эӏэн,докосна
1004,berühren::V,нэсын,докосна
1005,verbinden::V,зэхэпхэ́н,свържа
1006,verbinden::V,пхын,свържа
1007,bedecken::V,техъо́н,покрия
1008,aufhängen::V,пылъэ́н,закача
1009,anzünden::V,хэгъэнэ́н,запаля
1010,zurücklassen::V,къэгъэнэ́н,оставя
1011,verlieren::V,чӏэ́нэн,загубя
1012,verlieren::V,шӏокӏоды́н,загубя
1013,fallen lassen::V,чӏэунэн,изпусна
1014,fallen lassen::V,пӏэпызын,изпусна
1015,machen::V,шӏын,направя
1016,herstellen::V,шӏы́н,произведа
1017,bauen::V,шӏы́н,строя
1018,reparieren::V,дыжьы́н,поправя
1019,verbessern::V,нахьышӏу пшӏын,подобря
1020,verbessern::V,нахь дэгъу пшӏын,подобря
1021,ändern::V,зэблэхъу́н,променя
1022,graben::V,тӏын,копая
1023,biegen::V,уфэн,прегъна
1024,drehen::V,гъэчэрегъу́,въртя
1025,wenden::V,пӏонтӏэн,обърна
1026,wenden::V,бгъэзэн,обърна
1027,wenden::V,уӏубын,обърна
1028,heben::V,ӏэты́н,вдигам
1029,hochheben::V,ӏэты́н,издигна
1030,ergreifen::V,къэубыты́н,хвана
1031,ergreifen::V,къэубыты́н,обхвана
1032,halten::V,ӏыгъы́н,държа
1033,drücken::V,тэӏункӏэн,натискам
1034,drücken::V,тэӏункӏэн,притискам
1035,schieben::V,уеӏункӏын,тикам
1036,schieben::V,уетӏыргун,тикам
1037,kratzen::V,цӏэнтхъун,одраскам
1038,lecken::V,бзэи́н,лижа
1039,lecken::V,бзэи́н,ближа
1040,beißen::V,ецэкъэ́н,хапя
1041,beißen::V,ецэкъэ́н,ухапя
1042,abreißen::V,къичын,откъсна
1043,abreißen::V,пытхъын,откъсна
1044,abschneiden::V,пыупкӏын,отрежа
1045,abschneiden::V,гобзыкӏын,отрежа
1046,binden::V,епхын,вържа
1047,stecken::V,хэсэн,пъхна
1048,brechen::V,зэпыпкӏын,троша
1049,klopfen::V,теон,чукам
1050,hauen::V,теон,бия
1051,kleben::V,щхэн,лепя
1052,kleben::V,щхэн,залепя
1053,reiben::V,пӏотын,трия
1054,reiben::V,пӏотын,търкам
1055,streichen::V,щыфэн,намажа
1056,schleifen::V,гъэчаны́н,остря
1057,schleifen::V,кӏэлыкӏы́н,остря
1058,schneiden::V,бзын,режа
1059,rütteln::V,гъэсысын,разтърсвам
1060,schütteln::V,гъэсысын,клатя
1061,schütteln::V,гъэсысын,друсам
1062,schwenken::V,ӏэ шӏын,размахам
1063,schütten::V,икӏэ́н,сипя
1064,füllen::V,из шӏын,напълня
1065,einwickeln::V,кӏоцӏыщыхьа́н,увия
1066,einwickeln::V,кӏоцӏыщыхьа́н,завия
1067,tragen::V,хьын,нося
1068,schleppen::V,пхьын,влача
1069,schleppen::V,плъэшъун,влача
1070,ziehen::V,пкъудыин,тегля
1071,ziehen::V,пкъудыин,дръпна
1072,ziehen::V,пщэн,тегля
1073,ziehen::V,пщэн,дръпна
1074,ziehen::V,плъэшъун,тегля
1075,ziehen::V,плъэшъун,дръпна
1076,aufbewahren::V,пӏыгъын,съхраня
1077,aufbewahren::V,уухъумэн,съхраня
1078,werfen::V,дзын,хвърля
1079,fangen::V,къэубыты́н,ловя
1080,fangen::V,къэубыты́н,уловя
1081,packen::V,къэубыты́н,хвана
1082,verstecken::V,бгъэбылъын,крия
1083,verstecken::V,бгъэбылъын,скрия
1084,teilen::V,гощы́н,разделя
1085,schicken::V,гъахьы́н,изпращам
1086,bringen::V,къэхьы́н,донеса
1087,hinzufügen::V,хэгъэхъо́н,прибавя
1088,nehmen::V,къытехы́н,взема
1089,wählen::V,къыхэхы́н,избирам
1090,auswählen::V,къыхэхы́н,избера
1091,bewahren::V,къэухъумэн,пазя
1092,behindern::V,пэрыохъу хъун,преча
1093,behindern::V,пэрыохъу хъун,спъвам
1094,verderben::V,къутэн,разваля
1095,beschädigen::V,къутэн,повредя
1096,zerbrechen::V,къутэн,счупя
1097,zerreißen::V,зэӏэтхъы́н,скъсам
1098,zerstören::V,къутэ́н,разруша
1099,verbrennen::V,гъэсты́н,изгоря
1100,geben::V,еты́н,дам
1101,reichen::V,еты́н,подам
1102,schenken::V,еты́н,подаря
1103,versprechen::V,гъэгугъэ́н,обещая
1104,wünschen::V,шӏоигъо́н,желая
1105,loben::V,щытхъун,хваля
1106,küssen::V,ебэу́н,целувам
1107,wiegen::V,гъэхъыен,люлея
1108,zudecken::V,техъо́н,покрия
1109,wecken::V,къэгъэущы́н,събудя
1110,zeigen::V,гъэлъэгъо́н,покажа
1111,führen::V,щэн,водя
1112,führen::V,щэн,заведа
1113,lehren::V,егъэджэ́н,уча
1114,lehren::V,егъэшӏэн,уча
1115,unterrichten::V,егъэджэ́н,преподавам
1116,aufziehen::V,пӏун,отгледам
1117,leiten::V,гъэзекӏон,ръководя
1118,leiten::V,гъэзекӏон,управлявам
1119,antreiben::V,къепфылӏэн,подкарвам
1120,lassen::V,еты́н,накарам
1121,einladen::V,къегъэблэгъэн,поканя
1122,vereinigen::V,зэгогъэхьан,съединя
1123,besuchen::V,щыӏэ́н,посетя
1124,treffen::V,ӏукӏэ́н,срещна
1125,treffen::V,пэгъокӏы́н,срещна
1126,sich versammeln::V,зэхэхьан,събера се
1127,spielen::V,джэгу́н,играя
1128,singen::V,орэ́д къэӏо́н,пея
1129,tanzen::V,къэшъо́н,танцувам
1130,sich trennen::V,зэгокӏыжьы́ных,разделя се
1131,verlassen::V,бгынэн,напусна
1132,verlassen::V,хэкӏыжьын,напусна
1133,retten::V,къыхэпхыжьын,спася
1134,retten::V,къэбгъэнэжьын,спася
1135,bewachen::V,къэгъэгъунэн,охранявам
1136,schützen::V,ухъумэ́н,запазя
1137,verteidigen::V,къэухъумэн,защитя
1138,sich schlagen::V,эзэон,бия се
1139,schießen::V,он,стрелям
1140,siegen::V,текӏо́н,победя
1141,ärgern::V,бгъэгубжын,ядосам
1142,schlagen::V,ео́н,бия
1143,schlagen::V,ео́н,ударя
1144,stechen::V,хэӏун,бодна
1145,stoßen::V,тӏыро́н,бутна
1146,stoßen::V,тӏыро́н,блъсна
1147,stoßen::V,уеӏункӏын,бутна
1148,stoßen::V,уеӏункӏын,блъсна
1149,stehlen::V,тыгъу́н,
1150,stören::V,бгъэгумэкӏын,смутя
1151,belästigen::V,бгъэгумэкӏын,отегча
1152,belästigen::V,бгъэгумэкӏын,безпокоя
1153,verbergen::V,ушъэфын,скрия
1154,täuschen::V,гъэпцӏэ́н,измамя
1155,betrügen::V,гъэпцӏэ́н,измамя
1156,töten::V,уикӏын,убия
1157,töten::V,уикӏын,умъртвя
1158,wohnen::V,дэсын,живея
1159,arbeiten::V,лэжьэ́н,работя
1160,sammeln::V,угъои́н,събера
1161,pflücken::V,къыпычы́н,бера
1162,pflücken::V,къыпычы́н,откъсна
1163,jagen::V,шэкӏон,ловувам
1164,jagen::V,ешэкӏон,ловувам
1165,fischen::V,пцэжъые уешэн,ловя риба
1166,fassen::V,къэубыты́н,хвана
1167,hüten::V,хэхъо́н,пазя
1168,treiben::V,пфын,карам
1169,anbinden::V,епхын,завържа
1170,füttern::V,гъэшхэ́н,храня
1171,melken::V,щын,доя
1172,hacken::V,упкӏэтэн,сека
1173,gießen::V,тепкӏэн,полея
1174,reifen::V,игъо хъун,узрея
1175,zubereiten::V,бгъэхьазырын,приготвя
1176,kochen::V,шӏы́н,варя
1177,backen::V,гъэжъэ́н,пека
1178,braten::V,гъэжъэ́н,пържа
1179,umrühren::V,зэхэгъэкӏухьан,разбъркам
1180,stricken::V,хъын,плета
1181,nähen::V,дэн,шия
1182,färben::V,бгъэлэн,боядисам
1183,reinigen::V,укъэбзы́н,почистя
1184,waschen::V,бгыкӏын,мия
1185,waschen::V,бгыкӏын,пера
1186,abwischen::V,лъэкӏы́н,избърша
1187,spülen::V,дэгъэчъыхьан,плакна
1188,fegen::V,пхъэнкӏы́н,измета
1189,kehren::V,пхъэнкӏы́н,мета
1190,baden::V,зыгъэпскӏын,къпя се
1191,sich waschen::V,зытхьакӏы́н,мия се
1192,ausziehen::V,къытехы́н,съблека
1193,anziehen::V,щылъэ́н,облека
1194,sich anziehen::V,зыфэпэн,облека се
1195,kämmen::V,жьын,реша
1196,kämmen::V,жьын,вчеша
1197,schmücken::V,гъэдэхэ́н,накича
1198,sagen::V,къэӏон,кажа
1199,sprechen::V,псэлъэ́н,говоря
1200,reden::V,гущыӏэ́н,говоря
1201,sich unterhalten::V,зэдэгущыӏэн,разговарям
1202,fragen::V,упчӏэ́н,запитам
1203,bitten::V,лъэӏо́н,моля
1204,erzählen::V,къэпӏотэ́н,разкажа
1205,mitteilen::V,макъэ егъэӏун,съобщя
1206,nennen::V,цӏэ фэусы́н,нарека
1207,rufen::V,джэн,викам
1208,rufen::V,джэн,повикам
1209,prahlen::V,узыщытхъужьы́н,хваля се
1210,übersetzen::V,бгъэкӏотэн,преведа
1211,denken::V,егупшысэ́н,мисля
1212,glauben::V,уивыхъэ́ телъы́н,вярвам
1213,bemerken::V,гу лъыптэ́н,забележа
1214,erkennen::V,зэхэпхын,позная
1215,erkennen::V,зэбгъэшӏэн,позная
1216,begreifen::V,гурыӏо́н,схвана
1217,verstehen::V,зэхэхын,разбера
1218,lernen::V,еджэ́н,уча се
1219,wissen::V,шӏэн,зная
1220,sich erinnern an::V,къэшӏэжьын,спомня си за
1221,vergessen::V,пщыгъупшэжьы́н,забравя
1222,messen::V,шын,меря
1223,zählen::V,плъытэ́н,броя
1224,rechnen::V,плъытэ́н,сметна
1225,rechnen::V,угугъэ́н,сметна
1226,lesen::V,еджэ́н,чета
1227,malen::V,шӏын,рисувам
1228,zeichnen::V,шӏын,рисувам
1229,schreiben::V,тхын,пиша
1230,besitzen::V,иӏэн,имам
1231,besitzen::V,иӏэн,притежавам
1232,kaufen::V,щэфы́н,купя
1233,kaufen::V,щэфы́н,купувам
1234,verkaufen::V,щэн,продам
1235,bezahlen::V,птын,заплатя
1236,bezahlen::V,лъыптын,заплатя
1237,bezahlen::V,птыжьы́н,заплатя
1238,zahlen::V,птын,платя
1239,zahlen::V,лъыптын,платя
1240,beherrschen::V,иунаеу иӏэн,владея
1241,ertragen::V,щэчы́н,понеса
1242,Schnurrbart::N,,мустаци
1243,Nabel::N,,пъп
1244,Wetter::N,,време
1245,Frost::N,,мраз
1246,Raureif::N,,скреж
1247,Raureif::N,,слана
1248,Adler::N,,орел
1249,Schwan::N,,лебед
1250,Ton::N,,тон
1251,Sache::N,,вещ
1252,Schlitten::N,,шейна
1253,Last::N,,товар
1254,Figur::N,,фигура
1255,Bündel::N,,връзка
1256,Schuh::N,,обувка
1257,Arzt::N,,лекар
1258,lebendig::A,,жив
1259,zuerst::ADV,,най-напред
1260,manchmal::ADV,,понякога
1261,niemals::ADV,,никога
1262,hier::ADV,,тук
1263,hier::ADV,,тука
1264,hierhin::ADV,,насам
1265,von hier::ADV,,оттук
1266,von hier::ADV,,оттука
1267,schon::ADV,,вече
1268,sinken::V,,падна
1269,klirren::V,,звънтя
1270,klirren::V,,дрънкам
1271,fliehen::V,,бягам
1272,flüchten::V,,бягам
1273,flüchten::V,,избягам
1274,geraten::V,,удам се
1275,aufheben::V,,вдигна
1276,aufheben::V,,повдигна
1277,beugen::V,,прегъна
1278,umdrehen::V,,обърна
1279,bekommen::V,,сдобия се
1280,erhalten::V,,получа
1281,treten::V,,ритам
