,Concept_ID,mhr,az
732,fern::A,тора́,uzaq
733,fern::A,мӱ́ндыр,uzaq
734,linker::A,шола́,sol
735,rechter::A,пурла́,sağ
736,anderer::A,вес,başqa
737,anderer::A,мо́ло,başqa
738,erster::A,и́кымше,birinci
739,zweiter::A,ко́кымшо,ikinci
740,dritter::A,ку́мшо,üçüncü
741,letzter::A,пыта́ртыш,sonuncu
742,letzter::A,пыта́ртыш,axırıncı
743,allein::ADV,шкет,tək
744,allein::ADV,шкет,yalqız
745,auf einmal::ADV,икана́ште,birdən
746,zusammen::ADV,пырля́,birlikdə
747,lange::ADV,кужу́н,uzun
748,plötzlich::ADV,кенета́,qəfildən
749,sofort::ADV,кызыта́к,həmən
750,sofort::ADV,кызыта́к,dərhal
751,später::ADV,варара́к,sonra
752,jetzt::ADV,ы́нде,indi
753,jetzt::ADV,кы́зыт,indi
754,heute::ADV,та́че,bugün
755,morgen::ADV,эрла́,sabah
756,bald::ADV,вашке́,yaxında
757,bald::ADV,вашке́,tezliklə
758,dann::ADV,вара́,onda
759,gestern::ADV,теҥге́че,dünən
760,einst::ADV,икана́,əvvəllər
761,damals::ADV,туна́м,o vaxt
762,danach::ADV,вара́,sonra
763,vorher::ADV,о́нчыч,qabaqcadan
764,zuerst::ADV,онда́к,əvvəl
765,einmal::ADV,икана́,bir dəfə
766,manchmal::ADV,ка́шын,hərdənbir
767,manchmal::ADV,кокла́н,hərdənbir
768,oft::ADV,чӱ́чкыдын,tez-tez
769,oft::ADV,чӱ́чкыдын,çox vaxt
770,immer::ADV,эре́,daimi
771,immer::ADV,эре́,həmişə
772,immer::ADV,ту́тыш,daimi
773,immer::ADV,ту́тыш,həmişə
774,niemals::ADV,ок нигуна́м,əsla
775,niemals::ADV,ок нигуна́м,heç bir zaman
776,hier::ADV,ты́ште,bura
777,hier::ADV,ты́ште,burada
778,hierhin::ADV,ты́шке,buraya
779,hierhin::ADV,тыш,buraya
780,von hier::ADV,тыше́ч,buradan
781,von hier::ADV,тыве́ч,buradan
782,dort::ADV,ту́што,ora
783,dort::ADV,ту́што,orada
784,dorthin::ADV,туш,oraya
785,dorthin::ADV,ту́шко,oraya
786,geradeaus::ADV,вик,düz
787,vorwärts::ADV,о́нчыко,irəli
788,rückwärts::ADV,шеҥге́к,geri
789,zurück::ADV,мӧҥге́ш,geriyə
790,unten::ADV,ӱ́лнӧ,aşağıda
791,unten::ADV,йыма́лне,aşağıda
792,hinab::ADV,йыма́к,aşağı
793,oben::ADV,кӱ́шнӧ,yuxarıda
794,oben::ADV,ӱмба́лне,yuxarıda
795,hinauf::ADV,кӱ́ш,yuxarı
796,hinauf::ADV,кӱ́шкӧ,yuxarı
797,überall::ADV,чыла́ вере́,hər yerdə
798,nicht::ADV,ок,-ma-
799,nicht::ADV,о́геш,-ma-
800,ein wenig::ADV,изи́ш,bir az
801,kaum::ADV,пыкше́,güclə
802,sehr::ADV,чот,çox
803,so::ADV,тыге́,belə
804,noch::ADV,а́ле,hələ
805,nur::ADV,гына́,yalnız
806,schon::ADV,ы́нде,artıq
807,wieder::ADV,ада́к,yenə
808,vergebens::ADV,ара́м,boş yerə
809,vor::PRP,о́нчыч,önündə
810,hinter::PRP,шеҥге́лне,arxasında
811,unter::PRP,йыма́лне,altında
812,durch::PRP,вошт,içindən
813,neben::PRP,вокте́н,yanında
814,zwischen::PRP,кокла́ште,arasında
815,wegen::PRP,верч,üçün
816,wegen::PRP,верч,ötəri
817,dies::PRN,ти́де,bu
818,das::PRN,са́де,o
819,alles::PRN,чыла́,hər şey
820,ich::PRN,мый,mən
821,du::PRN,тый,sən
822,er::PRN,ту́до,o
823,wir::PRN,ме,biz
824,ihr::PRN,те,siz
825,sie::PRN,ну́но,onlar
826,was::FPRN,мо,nə
827,wer::FPRN,кӧ,kim
828,wo::FADV,куша́н,harada
829,wohin::FADV,куш,haraya
830,wohin::FADV,ку́шко,haraya
831,wie::FADV,кузе́,necə
832,warum::FADV,мо,niyə
833,warum::FADV,мо,nə üçün
834,warum::FADV,мола́н,niyə
835,warum::FADV,мола́н,nə üçün
836,wieviel::FNUM,куна́р,neçə
837,wieviel::FNUM,куна́р,nə qədər
838,eins::NUM,ик,bir
839,zwei::NUM,ко́кыт,iki
840,drei::NUM,кум,üç
841,vier::NUM,ныл,dörd
842,fünf::NUM,вич,beş
843,sechs::NUM,куд,altı
844,sieben::NUM,шым,yeddi
845,acht::NUM,канда́ш,səkkiz
846,neun::NUM,инде́ш,doqquz
847,zehn::NUM,лу,on
848,elf::NUM,лати́к,on bir
849,zwölf::NUM,латко́к,on iki
850,zwanzig::NUM,ко́ло,iyirmi
851,dreißig::NUM,ку́мло,otuz
852,vierzig::NUM,ны́лле,qırx
853,fünfzig::NUM,ви́тле,əlli
854,sechzig::NUM,ку́дло,altmış
855,siebzig::NUM,шы́мле,yetmiş
856,achtzig::NUM,канда́шле,səksən
857,neunzig::NUM,инде́шле,doxsan
858,hundert::NUM,шӱ́дӧ,yüz
859,tausend::NUM,тӱже́м,min
860,und::CNJ,да,və
861,und::CNJ,ден,və
862,oder::CNJ,я,ya
863,oder::CNJ,а́ле,ya
864,stehen::V,шога́ш,durmaq
865,sitzen::V,шинча́ш,oturmaq
866,liegen::V,кия́ш,uzanmaq
867,hängen::V,кеча́ш,asılmaq
868,werden::V,лия́ш,olmaq
869,passieren::V,лия́ш,olmaq
870,passieren::V,лия́ш,baş vermək
871,beginnen::V,тӱҥгала́ш,başlamaq
872,enden::V,пыта́ш,bitmək
873,wechseln::V,вашталта́ш,dəyişmək
874,aufgehen[Sonne]::V,лекта́ш,doğmaq
875,untergehen[Sonne]::V,шинча́ш,batmaq
876,scheinen[Sonne]::V,волгалта́ш,parlamaq
877,donnern::V,кӱдырта́ш,guruldamaq
878,donnern::V,сургалта́ш,guruldamaq
879,wehen::V,пуа́ш,əsmək
880,strömen::V,шийалтара́ш,axmaq
881,fließen::V,йога́ш,axmaq
882,sich drehen::V,пӧрда́ш,dönmək
883,schwanken::V,лӱҥга́ш,yellənmək
884,schwanken::V,тайныла́ш,yellənmək
885,schwingen::V,рӱпшалта́ш,yellənmək
886,fallen::V,воза́ш,düşmek
887,fallen::V,йӧрла́ш,düşmek
888,brennen::V,йӱла́ш,yanmaq
889,rauchen::V,шикша́ш,tüstüləmək
890,regnen::V,йӱра́ш,yağmaq
891,gefrieren::V,кылма́ш,donmaq
892,gefrieren::V,ияҥа́ш,donmaq
893,tauen::V,шула́ш,ərimək
894,schmelzen::V,лева́ш,ərimək
895,trocknen::V,кошка́ш,qurumaq
896,sieden::V,шола́ш,qaynamaq
897,faulen::V,шӱя́ш,çürümək
898,verfaulen::V,шӱйы́н шуа́ш,çürümək
899,reißen::V,кӱрла́ш,yırtılmaq
900,versinken::V,пуре́н кая́ш,batmaq
901,vergehen::V,эрте́н кая́ш,ötmək
902,erscheinen::V,толы́н лекта́ш,görünmək
903,verschwinden::V,йома́ш,yox olmaq
904,sinken::V,пуча́ш,enmək
905,abnehmen::V,пуча́ш,azalmaq
906,zunehmen::V,шукема́ш,artmaq
907,steigen::V,нӧлталта́ш,yüksəlmək
908,wachsen::V,кушка́ш,böyümək
909,glänzen::V,йылгыжа́ш,parlamaq
910,funkeln::V,чолга́ш,parıldamaq
911,lärmen::V,рӱшка́ш,səs-küy etmək
912,läuten::V,мура́ш,çalmaq
913,klingeln::V,йыҥгырта́ш,zəng etmək
914,klirren::V,чылдыртата́ш,cingildəmək
915,brausen::V,лӱшка́ш,gurlamaq
916,rauschen::V,лыжга́ш,xışıldamaq
917,klingen::V,йоҥга́ш,səslənmək
918,bellen::V,опта́ш,hürmək
919,heulen::V,урмыжа́ш,ulamaq
920,blasen::V,пуала́ш,üfləmək
921,pfeifen::V,шӱ́шкаш,fit vermek
922,schreien::V,кычкыра́ш,bağırmaq
923,schreien::V,кычкыра́ш,qışqırmaq
924,stöhnen::V,йыҥыса́ш,inləmək
925,zittern::V,чытыра́ш,titrəmək
926,leben::V,ила́ш,yaşamaq
927,geboren werden::V,шоча́ш,doğmaq
928,atmen::V,шӱла́ш,nəfəs almaq
929,trinken::V,йӱа́ш,içmek
930,essen::V,кочка́ш,yemək
931,schlucken::V,нела́ш,udmaq
932,müde werden::V,ноя́ш,yorulmaq
933,einschlafen::V,мале́н колта́ш,yuxuya getmək
934,schlafen::V,мала́ш,uyumaq
935,aufwachen::V,помыжалта́ш,oyanmaq
936,aufstehen::V,кынела́ш,yuxudan durmaq
937,sich erholen::V,кана́ш,dincəlmək
938,krank werden::V,черлане́н воза́ш,xəstə olmaq
939,krank sein::V,черлане́н кия́ш,azarlanmaq
940,krank sein::V,черлане́н кия́ш,xəstələnmək
941,schmerzen::V,коршта́ш,ağrimaq
942,husten::V,кокыра́ш,öksürmək
943,genesen::V,тӱрла́ш,sağalmaq
944,genesen::V,тазаҥа́ш,sağalmaq
945,sterben::V,кола́ш,ölmək
946,sterben::V,кола́ш,vəfat etmək
947,umkommen::V,вуй йома́ш,həlak olmaq
948,sich bewegen::V,кошта́ш,hərəkət etmək
949,sich rühren::V,тарвана́ш,tərpənmək
950,sich erheben::V,кынела́ш,qalxmaq
951,sich setzen::V,шинча́ш,oturmaq
952,hinfallen::V,йӧрла́ш,yıxılmaq
953,laufen::V,кошта́ш,yerimək
954,schreiten::V,ошкыла́ш,addım atmaq
955,spazierengehen::V,гуля́яш,gəzmək
956,eilen::V,вашка́ш,atılmaq
957,sich beeilen::V,вашкешта́ш,tələsmək
958,sausen::V,юлтка́ш,çırpmaq
959,rennen::V,куржтала́ш,qaçmaq
960,springen::V,тӧршта́ш,sıçramaq
961,klettern::V,кӱза́ш,dırmanmaq
962,schaukeln::V,лӱҥгалта́ш,sallanmaq
963,kriechen::V,нушка́ш,sürünmək
964,schwimmen::V,ия́ш,üzmek
965,tauchen::V,шуҥгалта́ш,dalmaq
966,rudern::V,удыра́ш,avarlamaq
967,fahren::V,кудала́ш,sürmək
968,fliegen::V,чоҥешта́ш,uçmaq
969,gehen::V,кая́ш,getmək
970,weggehen::V,кораҥа́ш,getmək
971,abfahren::V,лекта́ш,yola düşmək
972,anhalten::V,чарна́ш,saxlamaq
973,hineingehen::V,пура́ш,girmək
974,eintreten::V,пура́ш,girmək
975,eintreten::V,пура́ш,daxil olmaq
976,kommen::V,тола́ш,gəlmək
977,ankommen::V,шуа́ш,gəlib çatmaq
978,zurückkommen::V,пӧртыла́ш,qayıtmaq
979,bleiben::V,кода́ш,qalmaq
980,warten::V,вуча́ш,gözləmək
981,erwarten::V,вуча́ш,bəkləmək
982,suchen::V,кычала́ш,aramaq
983,suchen::V,кычала́ш,axtarmaq
984,finden::V,муа́ш,tapmaq
985,versuchen::V,толаша́ш,çalışmaq
986,vorbereiten::V,ямдыла́ш,hazırlamaq
987,lieben::V,йӧрата́ш,sevmək
988,mögen::V,йӧрата́ш,xoşlamaq
989,lachen::V,воштыла́ш,gülmək
990,rühren::V,ку́мыл тарвата́ш,həyəcanlandırmaq
991,weinen::V,шорта́ш,ağlamaq
992,schimpfen::V,каргаша́ш,küfr etmək
993,sich ärgern::V,сыра́ш,acıqlanmaq
994,sich fürchten::V,лӱда́ш,qorxmaq
995,fürchten::V,лӱда́ш,qorxmaq
996,fliehen::V,куржа́ш,qaçmaq
997,flüchten::V,куржа́ш,qaçmaq
998,sehen::V,ужа́ш,görmək
999,anschauen::V,онча́ш,baxmaq
1000,ansehen::V,эскера́ш,baxmaq
1001,hören::V,кола́ш,duymaq
1002,hören::V,кола́ш,eşitmək
1003,zuhören::V,колышта́ш,dinləmək
1004,probieren::V,тамла́ш,dadına baxmaq
1005,riechen::V,ӱпшынча́ш,qoxlamaq
1006,fühlen::V,шижа́ш,duymaq
1007,scheinen::V,чуча́ш,görünmək
1008,zu sehen sein::V,коя́ш,görünmək
1009,vernehmen::V,кола́ш,eşitmək
1010,frieren::V,кылма́ш,üşümək
1011,tun::V,ышта́ш,etmək
1012,können::V,мошта́ш,bilmək
1013,können::V,мошта́ш,bacarmaq
1014,wollen::V,тӱна́ш,istəmək
1015,anfangen::V,тӱҥала́ш,başlamaq
1016,beenden::V,пытара́ш,bitirmək
1017,aufhören::V,чарна́ш,bitmək
1018,aufhören::V,чарна́ш,qurtarmaq
1019,gelingen::V,сай лекта́ш,müvəffəq olmaq
1020,geraten::V,лекта́ш,düşmək
1021,öffnen::V,поча́ш,açmaq
1022,schließen::V,петыра́ш,qapamaq
1023,stellen::V,шында́ш,qoymaq
1024,setzen::V,шында́ш,oturtmaq
1025,legen::V,опта́ш,qoymaq
1026,legen::V,пышта́ш,qoymaq
1027,berühren::V,тӱка́ш,toxunmaq
1028,verbinden::V,пида́ш,bağlamaq
1029,bedecken::V,леведа́ш,örtmək
1030,aufhängen::V,сака́ш,asmaq
1031,anzünden::V,чӱкта́ш,yandırmaq
1032,aufheben::V,нӧлтала́ш,qaldırmaq
1033,zurücklassen::V,кода́ш,buraxmaq
1034,verlieren::V,йомдара́ш,itirmək
1035,fallen lassen::V,воза́ш,düşürmək
1036,machen::V,ышта́ш,etmək
1037,herstellen::V,ямдыла́ш,istehsal etmək
1038,bauen::V,чоҥа́ш,tikmək
1039,reparieren::V,ачала́ш,təmir etmək
1040,verbessern::V,саемда́ш,düzəltmək
1041,ändern::V,весемда́ш,dəyişdirmək
1042,graben::V,кӱнча́ш,qazımaq
1043,beugen::V,пӱгырта́ш,əymək
1044,biegen::V,лывырта́ш,bükmək
1045,drehen::V,пӱтыра́ш,döndərmək
1046,wenden::V,ирала́ш,çevirmək
1047,umdrehen::V,савырала́ш,çevirmək
1048,heben::V,нӧлта́ш,qaldırmaq
1049,hochheben::V,нӧлта́ш,qaldırmaq
1050,ergreifen::V,руалта́ш,tutmaq
1051,halten::V,куча́ш,saxlamaq
1052,drücken::V,иша́ш,sıxmaq
1053,drücken::V,темда́ш,sıxmaq
1054,schieben::V,шӱкала́ш,sürmək
1055,kratzen::V,удыра́ш,qaşımaq
1056,lecken::V,нула́ш,yalamaq
1057,beißen::V,пура́ш,dişləmək
1058,abreißen::V,кӱрла́ш,qoparmaq
1059,abschneiden::V,пӱчка́ш,ayırmaq
1060,binden::V,кылда́ш,bağlamaq
1061,stecken::V,шуралта́ш,soxmaq
1062,brechen::V,тодышта́ш,qırmaq
1063,klopfen::V,кыра́ш,sındırmaq
1064,hauen::V,тӱя́ш,vurmaq
1065,kleben::V,клеитла́ш,apışdırmaq
1066,reiben::V,йыга́ш,ovmaq
1067,reiben::V,туржала́ш,ovmaq
1068,streichen::V,шӱра́ш,sürtmək
1069,schleifen::V,шума́ш,bülövləmək
1070,schleifen::V,яна́ш,bülövləmək
1071,schneiden::V,пӱчка́ш,kəsmək
1072,rütteln::V,рӱза́ш,sirkələmək
1073,schütteln::V,почка́ш,çalxalamaq
1074,schwenken::V,рӱза́ш,yelləmək
1075,schütten::V,опта́ш,tökmək
1076,füllen::V,тема́ш,doldurmaq
1077,einwickeln::V,вӱдыла́ш,sarımaq
1078,tragen::V,нумала́ш,daşımaq
1079,schleppen::V,шӱдыра́ш,sürükləmək
1080,ziehen::V,шупша́ш,çəkmək
1081,aufbewahren::V,арала́ш,gizlətmək
1082,werfen::V,шуа́ш,atmaq
1083,werfen::V,кышка́ш,atmaq
1084,fangen::V,куча́ш,tutmaq
1085,packen::V,руалта́ш,yaxalamaq
1086,verstecken::V,тоя́ш,gizlətmək
1087,teilen::V,пӧла́ш,bölmək
1088,schicken::V,колта́ш,yollamaq
1089,schicken::V,колта́ш,göndərmək
1090,bringen::V,конда́ш,gətirmək
1091,hinzufügen::V,ешара́ш,əlavə etmək
1092,bekommen::V,нала́ш,almaq
1093,bekommen::V,нала́ш,əldə etmək
1094,erhalten::V,нала́ш,almaq
1095,nehmen::V,нала́ш,almaq
1096,wählen::V,сайла́ш,seçmək
1097,auswählen::V,таҥгла́ш,arımaq
1098,bewahren::V,сакла́ш,qorumaq
1099,behindern::V,чаракла́ш,mane olmaq
1100,verderben::V,пужа́ш,pozmaq
1101,beschädigen::V,пужа́ш,zədələmək
1102,zerbrechen::V,пудырта́ш,qırmaq
1103,zerbrechen::V,пудырта́ш,sındırmaq
1104,zerreißen::V,кӱрла́ш,yırtmaq
1105,zerstören::V,шалата́ш,dağıtmaq
1106,verbrennen::V,йӱлата́ш,yandırmaq
1107,geben::V,пуа́ш,vermək
1108,reichen::V,пуа́ш,uzatmaq
1109,schenken::V,пӧлекла́ш,vermək
1110,versprechen::V,сӧра́ш,vəd vermək
1111,wünschen::V,тылана́ш,arzulamaq
1112,loben::V,мокта́ш,tərifləmək
1113,küssen::V,шупшала́ш,öpmək
1114,wiegen::V,рӱпша́ш,tərpətmək
1115,zudecken::V,леведа́ш,örtmək
1116,wecken::V,помыжалтара́ш,oyatmaq
1117,zeigen::V,ончыкта́ш,göstərmək
1118,führen::V,вӱда́ш,rəhbərlik etmək
1119,lehren::V,туныкта́ш,öyrətmək
1120,unterrichten::V,туныкта́ш,öyrətmək
1121,unterrichten::V,туныкта́ш,dərs vermək
1122,aufziehen::V,орышта́ш,tərbiyə etmək
1123,leiten::V,вӱда́ш,idarə etmək
1124,leiten::V,вуйлата́ш,idarə etmək
1125,antreiben::V,поктыла́ш,bizləmək
1126,lassen::V,-та́ш,-tırmaq
1127,einladen::V,ӱжа́ш,dəvət etmək
1128,vereinigen::V,иктешла́ш,birləşdirmək
1129,besuchen::V,то́лын кая́ш,baş çəkmək
1130,besuchen::V,то́лын кая́ш,ziyarət etmək
1131,treffen::V,вашлия́ш,rastlaşmaq
1132,treffen::V,вашлия́ш,rast gəlmək
1133,sich versammeln::V,погына́ш,toplanmaq
1134,sich versammeln::V,чумырга́ш,toplanmaq
1135,spielen::V,мода́ш,oynamaq
1136,singen::V,мура́ш,oxumaq
1137,tanzen::V,кушта́ш,oynamaq
1138,tanzen::V,кушта́ш,rəqs etmək
1139,sich trennen::V,ойырла́ш,ayrılmaq
1140,verlassen::V,кудалта́ш,tərk etmək
1141,retten::V,утара́ш,xilas etmək
1142,bewachen::V,орола́ш,gözətmək
1143,schützen::V,арала́ш,qorumaq
1144,verteidigen::V,арала́ш,qorumaq
1145,sich schlagen::V,кредала́ш,döyüşmək
1146,schießen::V,лӱя́ш,atmaq
1147,schießen::V,лӱя́ш,atəş açmaq
1148,siegen::V,сеҥа́ш,yenmək
1149,ärgern::V,сырыкта́ш,acışdırmaq
1150,schlagen::V,пера́ш,döymək
1151,treten::V,тошка́ш,təpmək
1152,stechen::V,кера́ш,soxmaq
1153,stoßen::V,шӱкала́ш,itələmək
1154,stehlen::V,шолышта́ш,çalmaq
1155,stehlen::V,шолышта́ш,oğurlamaq
1156,stören::V,мешая́ш,pozmaq
1157,belästigen::V,толаштара́ш,narahat etmək
1158,verbergen::V,шылта́ш,gizləmək
1159,täuschen::V,ондала́ш,aldatmaq
1160,betrügen::V,ондала́ш,aldatmaq
1161,töten::V,пушта́ш,öldürmək
1162,wohnen::V,ила́ш,yaşamaq
1163,arbeiten::V,пашалана́ш,işləmək
1164,arbeiten::V,пашалана́ш,çalışmaq
1165,arbeiten::V,паша́м ышта́ш,işləmək
1166,arbeiten::V,паша́м ышта́ш,çalışmaq
1167,sammeln::V,пога́ш,yığmaq
1168,sammeln::V,пога́ш,toplamaq
1169,pflücken::V,кӱра́ш,qoparmaq
1170,jagen::V,сонарла́ш,ovlamaq
1171,fischen::V,кол куча́ш,balıq tutmaq
1172,fassen::V,куча́ш,tutmaq
1173,hüten::V,кӱта́ш,güdmək
1174,treiben::V,покта́ш,haylamaq
1175,anbinden::V,йолышта́ш,bağlamaq
1176,füttern::V,пукша́ш,bəsləmək
1177,melken::V,лӱшта́ш,sağmaq
1178,hacken::V,руа́ш,yarmaq
1179,gießen::V,шава́ш,sulamaq
1180,reifen::V,кӱа́ш,dəymək
1181,zubereiten::V,ямдыла́ш,bişirmək
1182,kochen::V,шолта́ш,qaynatmaq
1183,backen::V,кӱкташ,bişirmək
1184,braten::V,пуштыла́ш,qızartmaq
1185,braten::V,жаритла́ш,qızartmaq
1186,umrühren::V,луга́ш,qarışdırmaq
1187,stricken::V,пида́ш,hörmək
1188,nähen::V,урга́ш,tikmək
1189,färben::V,чиялта́ш,boyamaq
1190,reinigen::V,эрыкта́ш,təmizləmək
1191,waschen::V,мушка́ш,yumaq
1192,abwischen::V,ӱшта́ш,silmək
1193,spülen::V,шӱалта́ш,çalxamaq
1194,fegen::V,ӱшта́ш,süpürmək
1195,kehren::V,ӱшта́ш,süpürmək
1196,baden::V,йӱштыла́ш,çimmək
1197,sich waschen::V,мушкылта́ш,yuyunmaq
1198,ausziehen::V,кудаша́ш,soyunmaq
1199,anziehen::V,чия́ш,geymək
1200,sich anziehen::V,чия́ш,geyinmək
1201,kämmen::V,шера́ш,daramaq
1202,schmücken::V,тӱзата́ш,bəzəmək
1203,schmücken::V,чеверта́ш,bəzəmək
1204,sagen::V,ойла́ш,demək
1205,sagen::V,ойла́ш,söymek
1206,sagen::V,каласа́ш,demək
1207,sagen::V,каласа́ш,söymek
1208,sprechen::V,кутыра́ш,danışmaq
1209,reden::V,мутлана́ш,danışmaq
1210,sich unterhalten::V,кутыра́ш,söhbət etmək
1211,fragen::V,йода́ш,soruşmaq
1212,bitten::V,йода́ш,diləmək
1213,bitten::V,йода́ш,xahiş etmək
1214,erzählen::V,ойла́ш,bəhs etmək
1215,mitteilen::V,увертара́ш,bildirmək
1216,nennen::V,лӱмда́ш,adlandırmaq
1217,rufen::V,ӱжа́ш,çağırmaq
1218,prahlen::V,моктана́ш,öyünmək
1219,übersetzen::V,кусара́ш,tərcümə etmək
1220,denken::V,шона́ш,düşünmək
1221,denken::V,шона́ш,fikirləşmək
1222,glauben::V,ӱшана́ш,inanmaq
1223,bemerken::V,шижа́ш,qeyd etmək
1224,erkennen::V,пала́ш,tanımaq
1225,begreifen::V,ыҥла́ш,anlamaq
1226,verstehen::V,умыла́ш,duymaq
1227,lernen::V,тунема́ш,öyrənmək
1228,wissen::V,шинча́ш,bilmək
1229,sich erinnern an::V,шарна́ш,xatırlamaq
1230,vergessen::V,монда́ш,unutmaq
1231,messen::V,виса́ш,ölçmək
1232,zählen::V,шотла́ш,saymaq
1233,rechnen::V,шотла́ш,hesablamaq
1234,lesen::V,луда́ш,oxumaq
1235,malen::V,сӱретла́ш,şəkil çəkmək
1236,zeichnen::V,сӱретла́ш,cızmaq
1237,schreiben::V,воза́ш,yazmaq
1238,besitzen::V,лия́ш,yiyələnmək
1239,besitzen::V,лия́ш,malik olmaq
1240,kaufen::V,нала́ш,satın almaq
1241,verkaufen::V,ужала́ш,satmaq
1242,bezahlen::V,тӱла́ш,ödəmək
1243,zahlen::V,тӱла́ш,ödəmək
1244,beherrschen::V,куча́ш,idarə etmək
1245,ertragen::V,турка́ш,dözmək
