,Concept_ID,ka,tt
730,schlecht::A,უხეირო,начар
731,richtig::A,ნამდვილი,дөрес
732,schlimm::A,ცუდი,әшәкә
733,wahr::A,სწორი,чып-чын
734,wahr::A,ჭეშმარიტი,чып-чын
735,alt::A,ძველი,иске
736,neu::A,ახალი,яңа
737,ehemalig::A,ყოფილი,элекке
738,alt[Lebewesen]::A,ბებერი,карт
739,jung::A,ნორჩი,яшь
740,jung::A,ახალგაზრდა,яшь
741,arm::A,ღარიბი,фәкыйрь
742,reich::A,მდიდარი,бай
743,bekannt::A,ცნობილი,таныш
744,berühmt::A,გამოჩენილი,атаклы
745,fremd::A,უცხო,ят
746,fremd::A,გარეშე,ят
747,verschieden::A,სხვაგვარი,төрле
748,nah::A,ახლო,якын
749,fern::A,შორი,ерак
750,fern::A,შორეული,ерак
751,linker::A,მარცხენა,сул
752,rechter::A,მარჯვენა,уң
753,anderer::A,სხვა,бүтән
754,erster::A,პირველი,беренче
755,zweiter::A,მეორე,икенче
756,dritter::A,მესამე,өченче
757,letzter::A,ბოლო,ахыргы
758,letzter::A,უკანასკნელი,ахыргы
759,allein::ADV,მარტო,ялгыз
760,auf einmal::ADV,ერთდროულად,бердән
761,zusammen::ADV,ერთად,бергә
762,lange::ADV,დიდხანს,озак
763,plötzlich::ADV,მოულოდნელად,искәрмәстән
764,sofort::ADV,ახლავე,хәзер
765,später::ADV,მოგვიანებით,соңрак
766,jetzt::ADV,ახლა,хәзер
767,heute::ADV,დღეს,бүген
768,morgen::ADV,ხვალ,иртәгә
769,bald::ADV,მალე,тиздән
770,dann::ADV,მერე,аннары
771,gestern::ADV,გუშინ,кичә
772,einst::ADV,ოდესღაც,берчак
773,damals::ADV,მაშინ,ул вакытта
774,damals::ADV,მაშინ,ул чакта
775,danach::ADV,მერმე,да
776,danach::ADV,შემდეგ,да
777,vorher::ADV,ადრე,элек
778,vorher::ADV,წინათ,элек
779,zuerst::ADV,ჯერ,башта
780,einmal::ADV,ერთხელ,бер
781,einmal::ADV,ერთხელ,бер мәртәбә
782,manchmal::ADV,ხან,кайчакта
783,manchmal::ADV,ზოგჯერ,кайчакта
784,oft::ADV,ხშირად,еш
785,immer::ADV,მუდამ,һәркайчан
786,immer::ADV,ყოველთვის,һәркайчан
787,niemals::ADV,არასდროს,hичбер вакыт
788,hier::ADV,აქ,монда
789,hier::ADV,აქ,биредә
790,hierhin::ADV,აქეთ,монда
791,von hier::ADV,აქედან,моннан
792,dort::ADV,იქ,анда
793,dorthin::ADV,იქით,тегеләй
794,geradeaus::ADV,პირდაპირ,турыдан-туры
795,vorwärts::ADV,წინ,алга
796,rückwärts::ADV,უკან,кире
797,zurück::ADV,უკანვე,кире
798,unten::ADV,დაბლა,түбәндә
799,unten::ADV,ქვევით,түбәндә
800,hinab::ADV,ძირს,аска
801,oben::ADV,ზემოთ,өстә
802,oben::ADV,ზემოთ,югарыда
803,hinauf::ADV,ზევით,өскә
804,überall::ADV,ყველგან,hәркайда
805,nicht::ADV,არ,түгел
806,ein wenig::ADV,ცოტა,бераз
807,kaum::ADV,ძლივს,көчкә
808,sehr::ADV,მეტად,бик
809,sehr::ADV,ძალიან,бик
810,so::ADV,ისე,алай
811,noch::ADV,ჯერ,янә
812,noch::ADV,ჯერ,тагын
813,nur::ADV,მხოლოდ,фәкать
814,schon::ADV,უკვე,инде
815,wieder::ADV,ისევ,янә
816,wieder::ADV,ისევ,тагын
817,wieder::ADV,კიდევ,янә
818,wieder::ADV,კიდევ,тагын
819,vergebens::ADV,ამაოდ,юкка
820,vergebens::ADV,ტყუილად,юкка
821,vor::PRP,წინ,алдыннан
822,hinter::PRP,უკან,арттан
823,hinter::PRP,მიღმა,арттан
824,unter::PRP,ქვეშ,астында
825,unter::PRP,ქვევით,астында
826,durch::PRP,გავლით,аша
827,neben::PRP,გვერდით,тирәсендә
828,zwischen::PRP,შუა,арасында
829,zwischen::PRP,შორის,арасында
830,wegen::PRP,გამო,сәбәпле
831,wegen::PRP,შედეგად,сәбәпле
832,dies::PRN,ეს,бу
833,das::PRN,ეგ,ул
834,alles::PRN,ყველაფერი,һәммә
835,ich::PRN,მე,мин
836,du::PRN,შენ,син
837,er::PRN,ის,ул
838,er::PRN,იგი,ул
839,wir::PRN,ჩვენ,без
840,ihr::PRN,თქვენ,сез
841,sie::PRN,ისინი,ул
842,was::FPRN,რა,ни
843,was::FPRN,რა,нәрсә
844,wer::FPRN,ვინ,кем
845,wo::FADV,სად,кайда
846,wohin::FADV,საით,кая
847,wie::FADV,როგორ,ничек
848,warum::FADV,რაზე,нигә
849,warum::FADV,რატომ,нигә
850,wieviel::FNUM,რამდენი,ничә
851,eins::NUM,ერთი,бер
852,zwei::NUM,ორი,ике
853,drei::NUM,სამი,өч
854,vier::NUM,ოთხი,дүрт
855,fünf::NUM,ხუთი,биш
856,sechs::NUM,ექვსი,алты
857,sieben::NUM,შვიდი,җиде
858,acht::NUM,რვა,сигез
859,neun::NUM,ცხრა,тугыз
860,zehn::NUM,ათი,ун
861,elf::NUM,თერთმეტი,унбер
862,zwölf::NUM,თორმეტი,унике
863,zwanzig::NUM,ოცი,егерме
864,dreißig::NUM,ოცდაათი,утыз
865,vierzig::NUM,ორმოცი,кырык
866,fünfzig::NUM,ორმოცდაათი,илле
867,sechzig::NUM,სამოცი,алтмыш
868,siebzig::NUM,სამოცდაათი,җитмеш
869,achtzig::NUM,ოთხმოცი,сиксән
870,neunzig::NUM,ოთხმოცდაათი,туксан
871,hundert::NUM,ასი,йөз
872,tausend::NUM,ათასი,мең
873,und::CNJ,და,вә
874,oder::CNJ,ან,яки
875,oder::CNJ,ან,яисә
876,stehen::V,დგას,тору
877,sitzen::V,ზის,утыру
878,liegen::V,აწევს,яту
879,hängen::V,კიდია,эленү
880,werden::V,გახდება,булу
881,passieren::V,მოხდება,булу
882,beginnen::V,იწყება,башлану
883,enden::V,გათავდება,бетү
884,wechseln::V,იცვლება,үзгәртү
885,aufgehen[Sonne]::V,ამოდის,чыгу
886,untergehen[Sonne]::V,ჩადის,бату
887,scheinen[Sonne]::V,ანათებს,яктырту
888,donnern::V,ქუხს,күкрәү
889,wehen::V,ქრის,исү
890,wehen::V,დაუბერავს,исү
891,strömen::V,იღვრება,агу
892,fließen::V,დის,агу
893,fließen::V,მიედინება,агу
894,sich drehen::V,ტრიალებს,бөтерелү
895,schwanken::V,ირხევა,икеләнү
896,schwingen::V,ირხევა,тирбәлү
897,fallen::V,დავარდება,егылу
898,brennen::V,იწვის,яну
899,rauchen::V,ბოლავს,төтәү
900,rauchen::V,ბოლავს,төтенләү
901,rauchen::V,აბოლებს,төтәү
902,rauchen::V,აბოლებს,төтенләү
903,regnen::V,წვიმს,яву
904,gefrieren::V,იყინება,кату
905,tauen::V,დნება,эрү
906,tauen::V,დნება,эретү
907,schmelzen::V,დნება,эрү
908,schmelzen::V,დნება,эретү
909,trocknen::V,გაშრება,кибү
910,sieden::V,დუღს,ургылу
911,faulen::V,ლპება,черү
912,verfaulen::V,ლპება,черү
913,reißen::V,დაიხევა,өзелү
914,versinken::V,ეფლობა,бату
915,versinken::V,ჩაიძირება,бату
916,vergehen::V,გადის,авышу
917,erscheinen::V,გამოჩნდება,пәйда булу
918,verschwinden::V,გააქრება,югалу
919,verschwinden::V,გააქრება,юк булу
920,verschwinden::V,დაიკარგება,югалу
921,verschwinden::V,დაიკარგება,юк булу
922,sinken::V,დაიწევს,кимү
923,sinken::V,დაიწევს,кайту
924,abnehmen::V,შემცირდება,азаю
925,zunehmen::V,გასუქდება,арту
926,zunehmen::V,გასუქდება,күбәю
927,zunehmen::V,გასუქდება,ишәю
928,steigen::V,მოიმატებს,үсү
929,wachsen::V,იზრდება,үсү
930,wachsen::V,მრავლდება,үсү
931,glänzen::V,ბრწყინავს,ялкылдау
932,funkeln::V,კაშკაშებს,ялтырау
933,lärmen::V,ხმაურობს,шаулау
934,läuten::V,დარეკავს,шалтырату
935,klingeln::V,დარეკავს,шалтырату
936,klirren::V,დააწკარუნებს,чылтырау
937,brausen::V,ბობოქრობს,давыллау
938,brausen::V,ბობოქრობს,дулау
939,rauschen::V,შრიალებს,кыштырдау
940,klingen::V,ხმას გამოსცემს,ишетелү
941,bellen::V,უყეფს,өрү
942,heulen::V,ღმუის,улау
943,blasen::V,დაუბერავს,өрү
944,pfeifen::V,უსტვენს,сызгырту
945,schreien::V,ყვირის,кычкыру
946,stöhnen::V,კვნესის,ыңгырашу
947,zittern::V,აძაგძაგებს,калтырау
948,zittern::V,აძაგძაგებს,калтырану
949,leben::V,ცოცხლობს,яшәү
950,leben::V,ცოცხლობს,гомер итү
951,geboren werden::V,იშვება,туу
952,geboren werden::V,იბადება,туу
953,atmen::V,სუნთქავს,сулау
954,trinken::V,სვამს,эчү
955,trinken::V,დალევს,эчү
956,essen::V,შეჭამს,ашау
957,schlucken::V,ყლაპავს,йоту
958,müde werden::V,დაიქანცება,ялыгу
959,müde werden::V,დაიქანცება,йөгенү
960,einschlafen::V,დაიძინებს,йокыга китү
961,schlafen::V,სძინავს,йоклау
962,aufwachen::V,გაიღვიძებს,уяну
963,aufstehen::V,ადგება,тору
964,sich erholen::V,დაისვენებს,ял алу
965,sich erholen::V,დაისვენებს,истирахәт итү
966,krank werden::V,ავად გახდება,чирләү
967,krank sein::V,ავადმყოფობს,чирләү
968,schmerzen::V,სტკივა,авырту
969,husten::V,ახველებს,ютәлләү
970,genesen::V,მორჩება,савыгу
971,genesen::V,მორჩება,сәламәтләнү
972,sterben::V,კვდება,үлү
973,sterben::V,კვდება,дөнья кую
974,sterben::V,კვდება,вафат булу
975,umkommen::V,დაიღუპება,үлү
976,sich bewegen::V,იძვრის,йөрү
977,sich bewegen::V,მოძრაობს,йөрү
978,sich rühren::V,გაინძრევა,кыймылдау
979,sich erheben::V,ადგება,басу
980,sich setzen::V,დაჯდება,утыру
981,hinfallen::V,დაეცემა,егылу
982,laufen::V,დადის,җәяүләү
983,schreiten::V,აბიჯებს,атлау
984,spazierengehen::V,დასეირნობს,йөрү
985,spazierengehen::V,დასეირნობს,йөргенү
986,eilen::V,მიიჩქარის,ашыгу
987,sich beeilen::V,აჩქარდება,ашыгу
988,sich beeilen::V,აჩქარდება,кызулау
989,sausen::V,მიქრის,җилдерү
990,rennen::V,დარბის,йөгерү
991,springen::V,ხტის,сикерү
992,klettern::V,ძვრება,үрмәләү
993,schaukeln::V,ქანაობს,атыну
994,kriechen::V,დაბობღავს,шуышу
995,kriechen::V,დაბობღავს,үрмәләү
996,schwimmen::V,ცურავს,йөзү
997,tauchen::V,ჩაიძირება,чуму
998,rudern::V,ნიჩაბს უსვამს,ишү
999,fahren::V,დადის,бару
1000,fahren::V,მგზავრობს,бару
1001,fliegen::V,იფრენს,очу
1002,fliegen::V,გაფრინდება,очу
1003,gehen::V,მიდის,йөрү
1004,weggehen::V,წამოდის,китү
1005,abfahren::V,მიემგზავრება,кузгалу
1006,anhalten::V,ჩერდება,тукталу
1007,hineingehen::V,შედის,инү
1008,eintreten::V,შედის,инү
1009,kommen::V,მოდის,килү
1010,ankommen::V,ჩადის,бару
1011,zurückkommen::V,დაბრუნდება,кире кайту
1012,bleiben::V,დარჩება,калу
1013,warten::V,ელოდება,көтү
1014,erwarten::V,ელის,көтү
1015,erwarten::V,დაიცდის,көтү
1016,suchen::V,ეძებს,эзләү
1017,suchen::V,მოძებნის,эзләү
1018,finden::V,მიაგნებს,табу
1019,finden::V,გამოძებნის,табу
1020,versuchen::V,ცდის,маташу
1021,versuchen::V,ცდილობს,маташу
1022,vorbereiten::V,მოამზადებს,хәзерләү
1023,lieben::V,უყვარს,сөю
1024,lieben::V,უყვარს,ярату
1025,mögen::V,ეტრფის,өнәү
1026,lachen::V,იცინის,көлү
1027,rühren::V,გულს აუჩუყებს,дулкынландыру
1028,weinen::V,ტირის,елау
1029,schimpfen::V,შეიგინება,сүгү
1030,schimpfen::V,შეიგინება,сүгенү
1031,sich ärgern::V,გაბრაზობს,ачулану
1032,sich fürchten::V,შიშობს,курку
1033,fürchten::V,ფრთხილობს,калтырау
1034,fürchten::V,ფრთხილობს,калтырану
1035,fliehen::V,გაიქცევა,арка бирү
1036,flüchten::V,გაიქცევა,качу
1037,sehen::V,ხედავს,күрү
1038,anschauen::V,ნახავს,карау
1039,ansehen::V,უყურებს,карау
1040,ansehen::V,უყურებს,күзәтү
1041,hören::V,ისმენს,ишетү
1042,zuhören::V,მოისმენს,тыңлау
1043,probieren::V,გასინჯავს,тату
1044,riechen::V,ყნოსავს,иснәү
1045,fühlen::V,გრძნობს,тою
1046,fühlen::V,გრძნობს,сизү
1047,scheinen::V,ეჩვენება,күренү
1048,zu sehen sein::V,მოჩანს,күренү
1049,vernehmen::V,გაიგებს,ишетү
1050,frieren::V,იყინება,өшү
1051,frieren::V,იყინება,күшегү
1052,tun::V,აკეთებს,итү
1053,können::V,შეიძლება,алу
1054,wollen::V,უნდა,теләү
1055,anfangen::V,დაიწყებს,керешү
1056,beenden::V,ამთავრებს,бетерү
1057,beenden::V,ამთავრებს,тәмамлау
1058,aufhören::V,შეწყვეტს,бетү
1059,gelingen::V,მოახერხებს,уңу
1060,geraten::V,გამოდის,сабышу
1061,öffnen::V,გახსნის,ачу
1062,schließen::V,ხურავს,ябу
1063,schließen::V,დაკეტავს,ябу
1064,stellen::V,დადგამს,кую
1065,setzen::V,დასვამს,утырту
1066,legen::V,დადებს,яткыру
1067,berühren::V,შეახებს,тию
1068,berühren::V,მიაკარებს,тию
1069,verbinden::V,შეაერთებს,ялгау
1070,bedecken::V,გადააფარებს,өрту
1071,bedecken::V,გადააფარებს,каплау
1072,bedecken::V,გადააფარებს,томалау
1073,aufhängen::V,დაკიდებს,асу
1074,anzünden::V,დაანთებს,кабызу
1075,anzünden::V,მოუკიდებს,кабызу
1076,aufheben::V,აიღებს,күтәрү
1077,aufheben::V,აიყვანს,күтәрү
1078,zurücklassen::V,დატოვებს,калдыру
1079,verlieren::V,დაკარგავს,югалту
1080,fallen lassen::V,გაუვარდება,төшерү
1081,machen::V,გააკეთებს,ясау
1082,machen::V,გააკეთებს,эшләү
1083,machen::V,გამოიწვევს,ясау
1084,machen::V,გამოიწვევს,эшләү
1085,herstellen::V,დაამზადებს,ясау
1086,bauen::V,ააშენებს,кору
1087,reparieren::V,შეაკეთებს,төзәтү
1088,reparieren::V,გაარემონტებს,төзәтү
1089,verbessern::V,გამოაკეთებს,яхшырту
1090,verbessern::V,გააუმჯობესებს,яхшырту
1091,ändern::V,შეცვლის,үзгәртү
1092,graben::V,თხრის,казу
1093,beugen::V,ხრის,ию
1094,biegen::V,გაღუნავს,бөгү
1095,drehen::V,ატრიალებს,бору
1096,drehen::V,ატრიალებს,бөтерү
1097,wenden::V,მოაბრუნებს,бору
1098,umdrehen::V,შეატრიალებს,түнтәрү
1099,heben::V,ასწევს,күтәрү
1100,hochheben::V,აიყვანს,күтәрү
1101,ergreifen::V,სტაცებს,эләктерү
1102,halten::V,უჭირავს,тоту
1103,drücken::V,დააწვება,кысу
1104,schieben::V,მისწევს,кузгату
1105,kratzen::V,მოფხანს,тырнау
1106,lecken::V,ლოკავს,ялау
1107,beißen::V,უკბენს,тешләү
1108,abreißen::V,გლეჯს,өзү
1109,abreißen::V,მოწყვეტს,өзү
1110,abschneiden::V,გაჭრის,кыю
1111,abschneiden::V,გაჭრის,кисү
1112,binden::V,შეკრავს,бәйләү
1113,binden::V,გადააბამს,бәйләү
1114,stecken::V,ჩაასობს,төртү
1115,stecken::V,ჩაასობს,тыгу
1116,brechen::V,მოიტეხს,сындыру
1117,klopfen::V,აკაკუნებს,шаку
1118,klopfen::V,აკაკუნებს,шакылдау
1119,hauen::V,ლეწავს,кыйнау
1120,kleben::V,წებავს,ябыштыру
1121,kleben::V,დააწებებს,ябыштыру
1122,reiben::V,დაზელს,ышку
1123,streichen::V,უსვამს,ягу
1124,schleifen::V,ლესავს,кайрау
1125,schneiden::V,გაჭრის,кисү
1126,rütteln::V,არხევს,селкетү
1127,schütteln::V,არყევს,селкетү
1128,schütteln::V,ანძრევს,селкетү
1129,schwenken::V,აქნევს,болгау
1130,schütten::V,ღვრის,кою
1131,schütten::V,დააქცევს,кою
1132,füllen::V,გაავსებს,тутыру
1133,einwickeln::V,შეახვევს,төрү
1134,tragen::V,მიიტანს,ташу
1135,schleppen::V,მიათრევს,сөйрәү
1136,schleppen::V,მიათრევს,өстерәү
1137,ziehen::V,წევს,тарту
1138,ziehen::V,ათრევს,тарту
1139,aufbewahren::V,შეინახავს,саклау
1140,werfen::V,ისვრის,ыргыту
1141,fangen::V,დაიჭერს,тоту
1142,packen::V,სტაცებს,эләктерү
1143,verstecken::V,მალავს,яшерү
1144,teilen::V,დაყოფს,бүлү
1145,schicken::V,გაგზავნის,җибәрү
1146,bringen::V,მოიტანს,китерү
1147,hinzufügen::V,დაამატებს,өстәү
1148,bekommen::V,ამოიღებს,алу
1149,erhalten::V,იღებს,алу
1150,nehmen::V,აიღებს,алу
1151,wählen::V,გადაარჩევს,сайлау
1152,auswählen::V,ამოარჩევს,сайлау
1153,bewahren::V,ინარჩუნებს,саклау
1154,behindern::V,აბრკოლებს,комачаулау
1155,behindern::V,გააძნელებს,комачаулау
1156,verderben::V,გააფუჭებს,бозу
1157,beschädigen::V,დააზიანებს,бозу
1158,zerbrechen::V,დაამტვრევს,вату
1159,zerreißen::V,გახევს,өзү
1160,zerreißen::V,გახევს,ерту
1161,zerstören::V,მოსპობს,җимерү
1162,zerstören::V,დაანგრევს,җимерү
1163,verbrennen::V,დაწვავს,яндыру
1164,verbrennen::V,დაწვავს,көйдерү
1165,geben::V,აძლევს,бирү
1166,reichen::V,მიაწოდებს,тапшыру
1167,schenken::V,აჩუქებს,бүләкләү
1168,versprechen::V,აღუთქვამს,вәгъдә бирү
1169,wünschen::V,უსურვებს,котлау
1170,loben::V,აქებს,мактау
1171,loben::V,ამკობს,мактау
1172,küssen::V,აკოცებს,үбү
1173,wiegen::V,არხევს,тирбәтү
1174,zudecken::V,გადახურავს,ябу
1175,zudecken::V,გადახურავს,бөркәү
1176,wecken::V,გააღვიძებს,уяту
1177,zeigen::V,დაანახვებს,күрсәтү
1178,führen::V,მიჰყავს,йөртү
1179,lehren::V,ასწავლის,өйрәтү
1180,unterrichten::V,ასწავლის,укыту
1181,aufziehen::V,აღზრდის,асрау
1182,leiten::V,აწარმოებს,җитәкләү
1183,leiten::V,ხელმძღვანელობს,җитәкләү
1184,antreiben::V,დააჩქარებს,куалау
1185,antreiben::V,დააჩქარებს,әйдәләү
1186,antreiben::V,დააჩქარებს,ашыктыру
1187,lassen::V,ა--ინებს,мәҗбүр итү
1188,einladen::V,მოიპატიჟებს,чакыру
1189,vereinigen::V,შეაერთებს,берләштерү
1190,besuchen::V,სანახავად მიდის,керешү
1191,treffen::V,შეხვდება,очрату
1192,sich versammeln::V,შეიკრიბება,җыелышу
1193,spielen::V,ეთამაშება,уйнау
1194,singen::V,მღერის,җырлау
1195,tanzen::V,ცეკვავს,бию
1196,sich trennen::V,მოშორდება,аерылу
1197,sich trennen::V,მოშორდება,ташлашу
1198,verlassen::V,მიატოვებს,ташлау
1199,verlassen::V,მიატოვებს,калдыру
1200,retten::V,იხსნის,коткару
1201,retten::V,გადაარჩენს,коткару
1202,bewachen::V,დარაჯობს,каравыллау
1203,bewachen::V,უთვალთვალებს,каравыллау
1204,schützen::V,დაიფარავს,ышыклау
1205,verteidigen::V,დაიცავს,яклау
1206,verteidigen::V,დაიცავს,саклау
1207,sich schlagen::V,იჩხუბებს,сугышу
1208,schießen::V,ისვრის,ату
1209,siegen::V,გაიმარჯვებს,җиңү
1210,ärgern::V,აჯავრებს,ачуландыру
1211,schlagen::V,ცემს,ору
1212,schlagen::V,ცემს,бәрү
1213,schlagen::V,ცემს,тукмау
1214,treten::V,პანღურს ამოჰკრავს,тибү
1215,stechen::V,სჩხვლეტს,кадау
1216,stoßen::V,დაეჯახება,этү
1217,stehlen::V,ქურდობს,урлау
1218,stehlen::V,მოიპარავს,урлау
1219,stören::V,შეაწუხებს,комачаулау
1220,belästigen::V,მობეზრდება,борчу
1221,belästigen::V,მობეზრდება,билмазалау
1222,verbergen::V,დამალავს,яшерү
1223,täuschen::V,შეცდებს,алдату
1224,betrügen::V,მოატყუებს,хәрәмләшү
1225,töten::V,მოკლავს,үтерү
1226,wohnen::V,ცხოვრობს,яшәү
1227,wohnen::V,ბინადრობს,яшәү
1228,arbeiten::V,მუშაობს,эшләү
1229,sammeln::V,შეკრებს,туплау
1230,pflücken::V,კრეფს,өзү
1231,jagen::V,ნადირობს,аулау
1232,fischen::V,თევზაობს,балык тоту
1233,fassen::V,დააჭერს,тоту
1234,hüten::V,მწყემსავს,көтү
1235,treiben::V,მიერეკება,куалау
1236,anbinden::V,მიაბამს,бәйләү
1237,füttern::V,აჭმევს,туйдыру
1238,melken::V,წველის,саву
1239,hacken::V,კეპავს,чабу
1240,gießen::V,რწყავს,сугару
1241,reifen::V,მწიფდება,җитешү
1242,zubereiten::V,მოამზადებს,пешеренү
1243,kochen::V,მოხარშავს,пешерү
1244,kochen::V,მოხარშავს,кайнату
1245,backen::V,გამოაცხობს,пешерү
1246,braten::V,შეწვავს,куыру
1247,braten::V,შეწვავს,кыздыру
1248,umrühren::V,შეურევს,бутау
1249,umrühren::V,შეურევს,болгату
1250,umrühren::V,გათქვეფს,бутау
1251,umrühren::V,გათქვეფს,болгату
1252,stricken::V,ქსოვს,бәйләү
1253,nähen::V,გაკერავს,тегү
1254,färben::V,შეღებავს,ману
1255,reinigen::V,გაწმენდს,чистарту
1256,reinigen::V,გასუფთავებს,чистарту
1257,waschen::V,გარეცხავს,юу
1258,abwischen::V,წაშლის,сөртү
1259,spülen::V,გაავლებს,чайкау
1260,fegen::V,დაბლანდავს,себерү
1261,kehren::V,დაგვის,себерү
1262,baden::V,ბანაობს,коену
1263,sich waschen::V,იბანება,юыну
1264,ausziehen::V,გაიხდის,чишенү
1265,anziehen::V,ჩაიცვამს,кию
1266,sich anziehen::V,ჩაიცვამს,киенү
1267,kämmen::V,დავარცხნის,тарау
1268,schmücken::V,მორთავს,бизәү
1269,schmücken::V,მორთავს,бизәкләү
1270,sagen::V,იტყვის,дию
1271,sagen::V,იტყვის,әйтү
1272,sprechen::V,ლაპარაკობს,сөйләү
1273,sprechen::V,ლაპარაკობს,сөйләшү
1274,reden::V,საუბრობს,сөйләү
1275,sich unterhalten::V,ბაასობს,сөйләшү
1276,sich unterhalten::V,მუსაიფობს,сөйләшү
1277,fragen::V,ჰკითხავს,сорау
1278,fragen::V,ჰკითხავს,сорашу
1279,bitten::V,სთხოვს,үтенү
1280,erzählen::V,მოუთხრობს,сөйләү
1281,mitteilen::V,აუწყებს,белдерү
1282,mitteilen::V,აცნობებს,белдерү
1283,nennen::V,უწოდებს,дию
1284,rufen::V,დაუძახებს,дәшү
1285,prahlen::V,ტრაბახობს,мактану
1286,prahlen::V,ტრაბახობს,шапырыну
1287,übersetzen::V,გადათარგმნის,күчерү
1288,denken::V,ფიქრობს,уйлау
1289,denken::V,აზროვნებს,уйлау
1290,glauben::V,სჯერა,инану
1291,bemerken::V,შენიშვნავს,искәрү
1292,erkennen::V,გამოიცნობს,тану
1293,begreifen::V,გაიგებს,аңлау
1294,begreifen::V,გაიგებს,төшенү
1295,verstehen::V,გაიგონებს,аңлау
1296,verstehen::V,გაიგონებს,төшенү
1297,lernen::V,ისწავლის,уку
1298,lernen::V,ისწავლის,өйрәнү
1299,wissen::V,ეცოდინება,белү
1300,sich erinnern an::V,მოიგონებს,хәтерләү
1301,sich erinnern an::V,გაიხსენებს,хәтерләү
1302,vergessen::V,ივიწყებს,оныту
1303,messen::V,ზომავს,үлчәү
1304,zählen::V,ითვლის,санау
1305,rechnen::V,გაიანგარიშებს,исәпләү
1306,lesen::V,კითხულობს,уку
1307,malen::V,ხატავს,рәсем ясау
1308,malen::V,ხატავს,сурәт ясау
1309,malen::V,ხატავს,сурәтләү
1310,zeichnen::V,ხაზავს,язу-сызу
1311,zeichnen::V,ხაზავს,сурәт ясау
1312,schreiben::V,დაწერს,язу
1313,besitzen::V,ექნება,биләү
1314,kaufen::V,ყიდულობს,алу
1315,verkaufen::V,გაყიდის,сату
1316,bezahlen::V,გადაიხდის,түләү
1317,zahlen::V,გადაიხდის,түләү
1318,beherrschen::V,ფლობს,ия булу
1319,ertragen::V,მოითმენს,чыдау
