,Concept_ID,mhr,se
2143,Sache::N,наста́,äšši
2144,Sache::N,наста́,ä´šš
2145,Sache::N,наста́,ве̄шш
2146,Rand::N,тӱр,raedtie
2147,Rand::N,тӱр,rabdda
2148,Rand::N,тӱр,ravda
2149,Rand::N,тӱр,robdâ
2150,Rand::N,тӱр,čårr
2151,Rand::N,тӱр,ruõbdd
2152,Rand::N,тӱр,рӯммт
2153,Rand::N,тӱр,ре̄ввьн
2154,Kante::N,тӱр,raedtie
2155,Kante::N,тӱр,rabdda
2156,Kante::N,тӱр,ravda
2157,Kante::N,тӱр,robdâ
2158,Kante::N,тӱр,å´rdd
2159,Kante::N,тӱр,ruõbdd
2160,Kante::N,тӱр,рӯммт
2161,Kante::N,тӱр,ре̄ввьн
2162,Ecke::N,лук,roene
2163,Ecke::N,лук,kråane
2164,Ecke::N,лук,náhpo
2165,Ecke::N,лук,nusske
2166,Ecke::N,лук,nurki
2167,Ecke::N,лук,čiehka
2168,Ecke::N,лук,čiehâ
2169,Ecke::N,лук,čiõkk
2170,Ecke::N,лук,suåp'p
2171,Ecke::N,лук,уггл
2172,Spitze::N,вуй,gietjie
2173,Spitze::N,вуй,snjuhtje
2174,Spitze::N,вуй,gihttje
2175,Spitze::N,вуй,geahči
2176,Spitze::N,вуй,picci
2177,Spitze::N,вуй,keeči
2178,Spitze::N,вуй,ǩie´čč
2179,Spitze::N,вуй,кя̄женч
2180,Ende::N,муча́ш,gietjie
2181,Ende::N,муча́ш,giehtje
2182,Ende::N,муча́ш,geahči
2183,Ende::N,муча́ш,keeči
2184,Ende::N,муча́ш,puäš'š
2185,Ende::N,муча́ш,ке̄джь
2186,Loch::N,рож,raejkie
2187,Loch::N,рож,rájgge
2188,Loch::N,рож,ráigi
2189,Loch::N,рож,räigi
2190,Loch::N,рож,loikk
2191,Loch::N,рож,râi´ǧǧ
2192,Loch::N,рож,ра̄ййк
2193,Winkel::N,лук,skaavhte
2194,Winkel::N,лук,tjiehka
2195,Winkel::N,лук,soahppa
2196,Winkel::N,лук,čiehka
2197,Winkel::N,лук,sogge
2198,Winkel::N,лук,suåp'p
2199,Winkel::N,лук,уггл
2200,Muster::N,пеза́к,goere
2201,Muster::N,пеза́к,girjja
2202,Muster::N,пеза́к,girjjit
2203,Muster::N,пеза́к,kovos
2204,Muster::N,пеза́к,кыррьй
2205,Muster::N,пеза́к,кырьйнесс
2206,Muster::N,узо́р,goere
2207,Muster::N,узо́р,girjja
2208,Muster::N,узо́р,girjjit
2209,Muster::N,узо́р,kovos
2210,Muster::N,узо́р,кыррьй
2211,Muster::N,узо́р,кырьйнесс
2212,Muster::N,ӱ́лгӧ,goere
2213,Muster::N,ӱ́лгӧ,girjja
2214,Muster::N,ӱ́лгӧ,girjjit
2215,Muster::N,ӱ́лгӧ,kovos
2216,Muster::N,ӱ́лгӧ,кыррьй
2217,Muster::N,ӱ́лгӧ,кырьйнесс
2218,Größe::N,кӱ́кшыт,ståaroe
2219,Größe::N,кӱ́кшыт,stuorrudahka
2220,Größe::N,кӱ́кшыт,stūrrodat
2221,Größe::N,кӱ́кшыт,mahtodat
2222,Größe::N,кӱ́кшыт,allodat
2223,Größe::N,кӱ́кшыт,stuá'ṛudâh
2224,Größe::N,кӱ́кшыт,роаӈӈьк
2225,Länge::N,ку́тыш,gåhkoe
2226,Länge::N,ку́тыш,guhkkudahka
2227,Länge::N,ку́тыш,guhkkodat
2228,Länge::N,ку́тыш,kukkodâh
2229,Länge::N,ку́тыш,õllâdvuõtt
2230,Länge::N,ку́тыш,куххьквӯдт
2231,Höhe::N,кӱ́кшыт,jalloe
2232,Höhe::N,кӱ́кшыт,jalladahke
2233,Höhe::N,кӱ́кшыт,alludahka
2234,Höhe::N,кӱ́кшыт,allatvuohta
2235,Höhe::N,кӱ́кшыт,allodat
2236,Höhe::N,кӱ́кшыт,aḷodâh
2237,Höhe::N,кӱ́кшыт,âlladvuõtt
2238,Höhe::N,кӱ́кшыт,э̄ллвӯдт
2239,Gewicht::N,не́лыт,leavloe
2240,Gewicht::N,не́лыт,dædda
2241,Gewicht::N,не́лыт,låssudahka
2242,Gewicht::N,не́лыт,deaddu
2243,Gewicht::N,не́лыт,tiäd'du
2244,Gewicht::N,не́лыт,teäd'd
2245,Gewicht::N,не́лыт,тя̄ннт
2246,Gewicht::N,не́лыт,вӣссь
2247,Menge::N,чот,mierie
2248,Menge::N,чот,ållo
2249,Menge::N,чот,mearri
2250,Menge::N,чот,doahkki
2251,Menge::N,чот,meeṛi
2252,Menge::N,чот,tukk
2253,Menge::N,чот,mie´rr
2254,Menge::N,чот,туххк
2255,Menge::N,чот,ла̄ннҍт
2256,Haufen::N,кы́шыл,deava
2257,Haufen::N,кы́шыл,håevkie
2258,Haufen::N,кы́шыл,hårre
2259,Haufen::N,кы́шыл,látna
2260,Haufen::N,кы́шыл,laaṇâ
2261,Haufen::N,кы́шыл,laađđ
2262,Haufen::N,кы́шыл,поанн
2263,Reihe::N,рада́м,raajroe
2264,Reihe::N,рада́м,rájddo
2265,Reihe::N,рада́м,gurgadas
2266,Reihe::N,рада́м,kuáḷus
2267,Reihe::N,рада́м,riâd'd
2268,Reihe::N,рада́м,по̄ллт
2269,Boot::N,пуш,vïnhtse
2270,Boot::N,пуш,vanás
2271,Boot::N,пуш,vanntsa
2272,Boot::N,пуш,fanas
2273,Boot::N,пуш,voonâs
2274,Boot::N,пуш,käärbis
2275,Boot::N,пуш,võõnâs
2276,Boot::N,пуш,вэнс
2277,Ruder::N,эшка́к,aajroe
2278,Ruder::N,эшка́к,ájrro
2279,Ruder::N,эшка́к,áiru
2280,Ruder::N,эшка́к,áiru
2281,Ruder::N,эшка́к,äirr
2282,Ruder::N,эшка́к,а̄ррьй
2283,Schlitten::N,тер,slærra
2284,Schlitten::N,тер,tjïelhke
2285,Schlitten::N,тер,gieris
2286,Schlitten::N,тер,tjielkká
2287,Schlitten::N,тер,gielká
2288,Schlitten::N,тер,kiäl'kká
2289,Schlitten::N,тер,saan
2290,Schlitten::N,тер,ǩeâlkk
2291,Schlitten::N,тер,со̄а̄н
2292,Schlitten::N,изде́р,slærra
2293,Schlitten::N,изде́р,tjïelhke
2294,Schlitten::N,изде́р,gieris
2295,Schlitten::N,изде́р,tjielkká
2296,Schlitten::N,изде́р,gielká
2297,Schlitten::N,изде́р,kiäl'kká
2298,Schlitten::N,изде́р,saan
2299,Schlitten::N,изде́р,ǩeâlkk
2300,Schlitten::N,изде́р,со̄а̄н
2301,Ski::N,е́че,treavka
2302,Ski::N,е́че,sabek
2303,Ski::N,е́че,sabet
2304,Ski::N,е́че,saaveeh
2305,Ski::N,е́че,koolâs
2306,Ski::N,е́че,коаллас
2307,Ski::N,е́че,са̄вехь
2308,Lagerfeuer::N,туло́то,dålle
2309,Lagerfeuer::N,туло́то,sajijdållå
2310,Lagerfeuer::N,туло́то,dolla
2311,Lagerfeuer::N,туло́то,tullâ
2312,Lagerfeuer::N,туло́то,toll
2313,Lagerfeuer::N,туло́то,то̄лл
2314,Last::N,нӧ́лтыш,maajsoe
2315,Last::N,нӧ́лтыш,noade
2316,Last::N,нӧ́лтыш,guorbmi
2317,Last::N,нӧ́лтыш,kye'rmi
2318,Last::N,нӧ́лтыш,nue´đđ
2319,Last::N,нӧ́лтыш,kue´rmm
2320,Last::N,нӧ́лтыш,нуэдът
2321,Gang::N,ошкылма́ш,vaedtseme
2322,Gang::N,ошкылма́ш,mannulahka
2323,Gang::N,ошкылма́ш,johtu
2324,Gang::N,ошкылма́ш,jotteem
2325,Gang::N,ошкылма́ш,joto
2326,Gang::N,ошкылма́ш,jäl'lmõš
2327,Gang::N,ошкылма́ш,ёадтмушш
2328,Gang::N,ошкылма́ш,ёадтҌмушш
2329,Schritt::N,о́шкыл,sïlle
2330,Schritt::N,о́шкыл,lávkke
2331,Schritt::N,о́шкыл,lávki
2332,Schritt::N,о́шкыл,lävkki
2333,Schritt::N,о́шкыл,läu´ǩǩ
2334,Schritt::N,о́шкыл,ла̄ффьк
2335,Norden::N,йӱдйыма́л,noerhte
2336,Norden::N,йӱдйыма́л,nuortta
2337,Norden::N,йӱдйыма́л,davvi
2338,Norden::N,йӱдйыма́л,taṿe
2339,Norden::N,йӱдйыма́л,tâ´vv
2340,Norden::N,йӱдйыма́л,таввял
2341,Süden::N,кечывалве́л,åarjel
2342,Süden::N,кечывалве́л,oarjje
2343,Süden::N,кечывалве́л,lulli
2344,Süden::N,кечывалве́л,mäddi
2345,Süden::N,кечывалве́л,kesipieg'gâ
2346,Süden::N,кечывалве́л,saujj
2347,Süden::N,кечывалве́л,со̄а̄ййв
2348,Westen::N,касве́л,jillie
2349,Westen::N,касве́л,alle
2350,Westen::N,касве́л,oarji
2351,Westen::N,касве́л,uár'ji
2352,Westen::N,касве́л,viõstâr
2353,Westen::N,касве́л,вуэрьял
2354,Osten::N,эрве́л,luvlie
2355,Osten::N,эрве́л,lulle
2356,Osten::N,эрве́л,nuorta
2357,Osten::N,эрве́л,nuor'ttâ
2358,Osten::N,эрве́л,nuõrti
2359,Osten::N,эрве́л,нуҏҏьт
2360,Holz::N,пу,moere
2361,Holz::N,пу,muorra
2362,Holz::N,пу,muorra
2363,Holz::N,пу,muoṛâ
2364,Holz::N,пу,muõrr
2365,Holz::N,пу,мӯрр
2366,Brett::N,оҥа́,fealloe
2367,Brett::N,оҥа́,fiello
2368,Brett::N,оҥа́,lávdi
2369,Brett::N,оҥа́,lyev'di
2370,Brett::N,оҥа́,lu´vdd
2371,Brett::N,оҥа́,лаййт
2372,Platte::N,аста́р,spaagkoe
2373,Platte::N,аста́р,skierro
2374,Platte::N,аста́р,skearru
2375,Platte::N,аста́р,ráptu
2376,Platte::N,аста́р,ка̄ррьт
2377,Stütze::N,чара́к,dovtege
2378,Stütze::N,чара́к,dåarjege
2379,Stütze::N,чара́к,tsagge
2380,Stütze::N,чара́к,nihta
2381,Stütze::N,чара́к,duvdda
2382,Stütze::N,чара́к,caggi
2383,Stütze::N,чара́к,cagge
2384,Stütze::N,чара́к,cõgldõk
2385,Stütze::N,чара́к,стуэлльп
2386,Stange::N,лома́ш,staavra
2387,Stange::N,лома́ш,stággo
2388,Stange::N,лома́ш,hålggå
2389,Stange::N,лома́ш,stávrá
2390,Stange::N,лома́ш,stággu
2391,Stange::N,лома́ш,čuálgui
2392,Stange::N,лома́ш,kaŋgg
2393,Stange::N,лома́ш,кэ̄ллт
2394,Stange::N,лома́ш,пе̄лльк
2395,Stock::N,тоя́,galte
2396,Stock::N,тоя́,klåbpoe
2397,Stock::N,тоя́,soabbe
2398,Stock::N,тоя́,soabbi
2399,Stock::N,тоя́,suáb'bi
2400,Stock::N,тоя́,suä´b'b
2401,Stock::N,тоя́,суэммьп
2402,Stab::N,вара́,klaahka
2403,Stab::N,вара́,soabbe
2404,Stab::N,вара́,soabbi
2405,Stab::N,вара́,suáb'bi
2406,Stab::N,вара́,suä´b'b
2407,Stab::N,вара́,суэммьп
2408,Stab::N,кашта́,klaahka
2409,Stab::N,кашта́,soabbe
2410,Stab::N,кашта́,soabbi
2411,Stab::N,кашта́,suáb'bi
2412,Stab::N,кашта́,suä´b'b
2413,Stab::N,кашта́,суэммьп
2414,Rohr::N,пуч,gïrse
2415,Rohr::N,пуч,båhttså
2416,Rohr::N,пуч,bohcci
2417,Rohr::N,пуч,poccee
2418,Rohr::N,пуч,puu´lčiǩ
2419,Rohr::N,пуч,туррьп
2420,Haus::N,пӧрт,ståapoe
2421,Haus::N,пӧрт,goahte
2422,Haus::N,пӧрт,stohpu
2423,Haus::N,пӧрт,tááḷu
2424,Haus::N,пӧрт,tääll
2425,Haus::N,пӧрт,пэ̄ҏҏт
2426,Heim::N,мӧ́ҥгӧ,hïejme
2427,Heim::N,мӧ́ҥгӧ,viesso
2428,Heim::N,мӧ́ҥгӧ,ruoktu
2429,Heim::N,мӧ́ҥгӧ,päikki
2430,Heim::N,мӧ́ҥгӧ,päi´ǩǩ
2431,Heim::N,мӧ́ҥгӧ,пэ̄ҏҏт
2432,Ofen::N,комака́,vuebnie
2433,Ofen::N,комака́,vuodná
2434,Ofen::N,комака́,vuobnne
2435,Ofen::N,комака́,uvdna
2436,Ofen::N,комака́,uvnâ
2437,Ofen::N,комака́,ǩiiuǥân
2438,Ofen::N,комака́,пе̄ххц
2439,Ofen::N,комака́,кыввкан
2440,Fußboden::N,кӱва́р,guelpie
2441,Fußboden::N,кӱва́р,guolbbe
2442,Fußboden::N,кӱва́р,láhtti
2443,Fußboden::N,кӱва́р,šalde
2444,Fußboden::N,кӱва́р,šâ´ldd
2445,Fußboden::N,кӱва́р,шалльт
2446,Tisch::N,ӱсте́л,buertie
2447,Tisch::N,ӱсте́л,bievdde
2448,Tisch::N,ӱсте́л,beavdi
2449,Tisch::N,ӱсте́л,pevdi
2450,Tisch::N,ӱсте́л,på´rdd
2451,Tisch::N,ӱсте́л,stue´ll
2452,Tisch::N,ӱсте́л,туэлль
2453,Stuhl::N,пӱке́н,stovle
2454,Stuhl::N,пӱке́н,ståvllå
2455,Stuhl::N,пӱке́н,stuollu
2456,Stuhl::N,пӱке́н,stovli
2457,Stuhl::N,пӱке́н,stuu´l
2458,Stuhl::N,пӱке́н,стула
2459,Wiege::N,шепка́,gïerhkeme
2460,Wiege::N,шепка́,vuoggo
2461,Wiege::N,шепка́,geaŧŧu
2462,Wiege::N,шепка́,geaktu
2463,Wiege::N,шепка́,gietkka
2464,Wiege::N,шепка́,kiäh'tu
2465,Wiege::N,шепка́,vogga
2466,Wiege::N,шепка́,кӣткэм
2467,Bett::N,ва́кшыш,seangkoe
2468,Bett::N,ва́кшыш,sæŋŋga
2469,Bett::N,ва́кшыш,seaŋga
2470,Bett::N,ва́кшыш,seŋgâ
2471,Bett::N,ва́кшыш,sââ´jj
2472,Bett::N,ва́кшыш,вуэдтӭмсайй
2473,Regal::N,шӧ́рлык,hælla
2474,Regal::N,шӧ́рлык,hilldo
2475,Regal::N,шӧ́рлык,hildu
2476,Regal::N,шӧ́рлык,ildee
2477,Regal::N,шӧ́рлык,i´lddi
2478,Regal::N,шӧ́рлык,ылльтэ
2479,Kiste::N,шо́ндык,aeskie
2480,Kiste::N,шо́ндык,kássa
2481,Kiste::N,шо́ндык,kássa
2482,Kiste::N,шо́ндык,árkku
2483,Kiste::N,шо́ндык,ču´ǩǩ
2484,Kiste::N,шо́ндык,чуххьк
2485,Kiste::N,я́шлык,aeskie
2486,Kiste::N,я́шлык,kássa
2487,Kiste::N,я́шлык,kássa
2488,Kiste::N,я́шлык,árkku
2489,Kiste::N,я́шлык,ču´ǩǩ
2490,Kiste::N,я́шлык,чуххьк
2491,Fenster::N,окна́,klaase
2492,Fenster::N,окна́,vinndek
2493,Fenster::N,окна́,láse
2494,Fenster::N,окна́,laasâ
2495,Fenster::N,окна́,ikkân
2496,Fenster::N,окна́,эххкан
2497,Tür::N,омса́,okse
2498,Tür::N,омса́,uksa
2499,Tür::N,омса́,uksa
2500,Tür::N,омса́,uksâ
2501,Tür::N,омса́,uhss
2502,Tür::N,омса́,уккс
2503,Tor::N,капка́,okse
2504,Tor::N,капка́,pårttå
2505,Tor::N,капка́,uksa
2506,Tor::N,капка́,poarta
2507,Tor::N,капка́,porttâ
2508,Tor::N,капка́,uustõk
2509,Tor::N,капка́,čuâlluhss
2510,Tor::N,капка́,уккс
2511,Zaun::N,сава́р,haakene
2512,Zaun::N,сава́р,jerra
2513,Zaun::N,сава́р,gárdde
2514,Zaun::N,сава́р,áidi
2515,Zaun::N,сава́р,äiđi
2516,Zaun::N,сава́р,äidd
2517,Zaun::N,сава́р,čuâll
2518,Zaun::N,сава́р,а̄ййт
2519,Dach::N,леве́дыш,rehpie
2520,Dach::N,леве́дыш,dæhkko
2521,Dach::N,леве́дыш,gáhttu
2522,Dach::N,леве́дыш,káttu
2523,Dach::N,леве́дыш,laakk
2524,Dach::N,леве́дыш,пэ̄ҏҏтэ̄ля
2525,Dach::N,леве́дыш,кры̄ша
2526,Leiter::N,тошка́лтыш,raajtere
2527,Leiter::N,тошка́лтыш,tjajmos
2528,Leiter::N,тошка́лтыш,boagos
2529,Leiter::N,тошка́лтыш,ráidalas
2530,Leiter::N,тошка́лтыш,raidlâs
2531,Leiter::N,тошка́лтыш,лествец
2532,Besen::N,ӱштерво́штыр,saehpie
2533,Besen::N,ӱштерво́штыр,gaerpene
2534,Besen::N,ӱштерво́штыр,njáman
2535,Besen::N,ӱштерво́штыр,luvdá
2536,Besen::N,ӱштерво́штыр,luvdá
2537,Besen::N,ӱштерво́штыр,västt
2538,Besen::N,ӱштерво́штыр,ва̄сст
2539,Spaten::N,ко́льмо,gåajvoe
2540,Spaten::N,ко́льмо,spádá
2541,Spaten::N,ко́льмо,goajvvo
2542,Spaten::N,ко́льмо,goaivu
2543,Spaten::N,ко́льмо,kuái'vu
2544,Spaten::N,ко́льмо,kuäivv
2545,Spaten::N,ко́льмо,куаййв
2546,Schaufel::N,сово́к,gåajvoe
2547,Schaufel::N,сово́к,gåjvun
2548,Schaufel::N,сово́к,goajvvo
2549,Schaufel::N,сово́к,goaivu
2550,Schaufel::N,сово́к,kuái'vu
2551,Schaufel::N,сово́к,kuäivv
2552,Schaufel::N,сово́к,куаййв
2553,Schaufel::N,су́ско,gåajvoe
2554,Schaufel::N,су́ско,gåjvun
2555,Schaufel::N,су́ско,goajvvo
2556,Schaufel::N,су́ско,goaivu
2557,Schaufel::N,су́ско,kuái'vu
2558,Schaufel::N,су́ско,kuäivv
2559,Schaufel::N,су́ско,куаййв
2560,Gabel::N,ви́лке,tjåagka
2561,Gabel::N,ви́лке,gáffil
2562,Gabel::N,ви́лке,káffal
2563,Gabel::N,ви́лке,kaahvâl
2564,Gabel::N,ви́лке,velkk
2565,Gabel::N,ви́лке,а̄лльс
2566,Löffel::N,па́не,buste
2567,Löffel::N,па́не,bassti
2568,Löffel::N,па́не,baste
2569,Löffel::N,па́не,pastem
2570,Löffel::N,па́не,pâ´sttem
2571,Löffel::N,па́не,пасьтэмь
2572,Löffel::N,совла́,buste
2573,Löffel::N,совла́,bassti
2574,Löffel::N,совла́,baste
2575,Löffel::N,совла́,pastem
2576,Löffel::N,совла́,pâ´sttem
2577,Löffel::N,совла́,пасьтэмь
2578,Messer::N,кӱ́зӧ,nejpie
2579,Messer::N,кӱ́зӧ,nijbbe
2580,Messer::N,кӱ́зӧ,niibi
2581,Messer::N,кӱ́зӧ,nijbe
2582,Messer::N,кӱ́зӧ,nei´bb
2583,Messer::N,кӱ́зӧ,ныййп
2584,Nagel::N,пуда́,spæjhkere
2585,Nagel::N,пуда́,spiger
2586,Nagel::N,пуда́,návlle
2587,Nagel::N,пуда́,spiikkár
2588,Nagel::N,пуда́,spijkkár
2589,Nagel::N,пуда́,näu´ll
2590,Nagel::N,пуда́,на̄ввьл
2591,Netz::N,вапш,viermie
2592,Netz::N,вапш,viermme
2593,Netz::N,вапш,næhtta
2594,Netz::N,вапш,fierbmi
2595,Netz::N,вапш,viermi
2596,Netz::N,вапш,säi´mm
2597,Netz::N,вапш,нӯжхьт
2598,Haken::N,са́гыле,kruehkie
2599,Haken::N,са́гыле,ruohkke
2600,Haken::N,са́гыле,vagge
2601,Haken::N,са́гыле,roahkki
2602,Haken::N,са́гыле,faggi
2603,Haken::N,са́гыле,kuák'ki
2604,Haken::N,са́гыле,kuä´ǩ'ǩ
2605,Haken::N,са́гыле,ва̄ӈӈк
2606,Haken::N,са́гыле,куэххьк
2607,Griff::N,кыл,rehpie
2608,Griff::N,кыл,taatje
2609,Griff::N,кыл,gavlla
2610,Griff::N,кыл,guottáldahka
2611,Griff::N,кыл,geavja
2612,Griff::N,кыл,novdâ
2613,Griff::N,кыл,nõđđ
2614,Griff::N,кыл,kå´ǧǧ
2615,Griff::N,кыл,нэ̄дт
2616,Schloss::N,кӧгӧ́н,laesie
2617,Schloss::N,кӧгӧ́н,lássa
2618,Schloss::N,кӧгӧ́н,lohkka
2619,Schloss::N,кӧгӧ́н,lukkâ
2620,Schloss::N,кӧгӧ́н,lokk
2621,Schloss::N,кӧгӧ́н,ло̄ххк
2622,Bild::N,сӱре́т,guvvie
2623,Bild::N,сӱре́т,gåvvå
2624,Bild::N,сӱре́т,govva
2625,Bild::N,сӱре́т,koṿe
2626,Bild::N,сӱре́т,kartt
2627,Bild::N,сӱре́т,картина
2628,Figur::N,фигу́р,guvvie
2629,Figur::N,фигу́р,gåvos
2630,Figur::N,фигу́р,figuvrra
2631,Figur::N,фигу́р,figuvra
2632,Figur::N,фигу́р,kovos
2633,Figur::N,фигу́р,kuâŋas
2634,Puppe::N,курча́к,dåahka
2635,Puppe::N,курча́к,dåhkko
2636,Puppe::N,курча́к,doahkko
2637,Puppe::N,курча́к,dohkká
2638,Puppe::N,курча́к,duhkká
2639,Puppe::N,курча́к,kuuhlaž
2640,Puppe::N,курча́к,кукла
2641,Beutel::N,меша́к,voessetje
2642,Beutel::N,меша́к,påvsså
2643,Beutel::N,меша́к,seahkaš
2644,Beutel::N,меша́к,bursa
2645,Beutel::N,меша́к,guhkkár
2646,Beutel::N,меша́к,čooṿâs
2647,Beutel::N,меша́к,siâk'k
2648,Beutel::N,меша́к,kå´ššel
2649,Beutel::N,меша́к,ве̄ҏҏц
2650,Bündel::N,арша́ш,paantje
2651,Bündel::N,арша́ш,buduk
2652,Bündel::N,арша́ш,gurppe
2653,Bündel::N,арша́ш,gihppu
2654,Bündel::N,арша́ш,kiäs'tu
2655,Bündel::N,арша́ш,šnâpp
2656,Bündel::N,арша́ш,пуччк
2657,Tasche::N,сумка́,veaskoe
2658,Tasche::N,сумка́,væssko
2659,Tasche::N,сумка́,lávkka
2660,Tasche::N,сумка́,lávka
2661,Tasche::N,сумка́,seahkka
2662,Tasche::N,сумка́,lavkkâ
2663,Tasche::N,сумка́,laukk
2664,Tasche::N,сумка́,суӎӎьк
2665,Tasche::N,сумка́,ло̄а̄ффк
2666,Eimer::N,ведра́,bæhtoe
2667,Eimer::N,ведра́,skiello
2668,Eimer::N,ведра́,skállu
2669,Eimer::N,ведра́,eebir
2670,Eimer::N,ведра́,skääll
2671,Eimer::N,ведра́,е̄мьперь
2672,Deckel::N,ко́мдыш,luehkie
2673,Deckel::N,ко́мдыш,låhkke
2674,Deckel::N,ко́мдыш,lohkki
2675,Deckel::N,ко́мдыш,lokke
2676,Deckel::N,ко́мдыш,lå´ǩǩ
2677,Deckel::N,ко́мдыш,ко̄а̄ххтнэсс
2678,Geschirr::N,а́те,lihtie
2679,Geschirr::N,а́те,lihte
2680,Geschirr::N,а́те,lihtit
2681,Geschirr::N,а́те,litte
2682,Geschirr::N,а́те,kärldõk
2683,Geschirr::N,а́те,ка̄ррь
2684,Sack::N,куль,voesse
2685,Sack::N,куль,vuossa
2686,Sack::N,куль,seahkka
2687,Sack::N,куль,sekkâ
2688,Sack::N,куль,siâk'k
2689,Sack::N,куль,ве̄ҏҏц
2690,Sack::N,меша́к,voesse
2691,Sack::N,меша́к,vuossa
2692,Sack::N,меша́к,seahkka
2693,Sack::N,меша́к,sekkâ
2694,Sack::N,меша́к,siâk'k
2695,Sack::N,меша́к,ве̄ҏҏц
2696,Tasse::N,чу́кыр,guksie
2697,Tasse::N,чу́кыр,gåhppå
2698,Tasse::N,чу́кыр,gohppu
2699,Tasse::N,чу́кыр,pollo
2700,Tasse::N,чу́кыр,kopp
2701,Tasse::N,чу́кыр,на̄ххьп
2702,Tasse::N,чашка́,guksie
2703,Tasse::N,чашка́,gåhppå
2704,Tasse::N,чашка́,gohppu
2705,Tasse::N,чашка́,pollo
2706,Tasse::N,чашка́,kopp
2707,Tasse::N,чашка́,на̄ххьп
2708,Topf::N,ми́ске,baetie
2709,Topf::N,ми́ске,krovhte
2710,Topf::N,ми́ске,rujtta
2711,Topf::N,ми́ске,giebbme
2712,Topf::N,ми́ске,báhti
2713,Topf::N,ми́ске,gievdni
2714,Topf::N,ми́ске,pääti
2715,Topf::N,ми́ске,kruâitt
2716,Topf::N,ми́ске,кӣммьн
2717,Kessel::N,под,giebnie
2718,Kessel::N,под,skallo
2719,Kessel::N,под,giebbme
2720,Kessel::N,под,gieđbmi
2721,Kessel::N,под,kiem'ni
2722,Kessel::N,под,ǩie´mnn
2723,Kessel::N,под,кӣммьн
2724,Essen::N,ко́чкыш,åesie
2725,Essen::N,ко́чкыш,beapmoe
2726,Essen::N,ко́чкыш,biebbmo
2727,Essen::N,ко́чкыш,borramuš
2728,Essen::N,ко́чкыш,purrâmâš
2729,Essen::N,ко́чкыш,porrmõš
2730,Essen::N,ко́чкыш,по̄ррмушш
2731,Nahrung::N,ку́рго,beapmoe
2732,Nahrung::N,ку́рго,biebbmo
2733,Nahrung::N,ку́рго,biebmu
2734,Nahrung::N,ку́рго,purrâmâš
2735,Nahrung::N,ку́рго,porrmõš
2736,Nahrung::N,ку́рго,по̄ррмушш
2737,Speise::N,ко́чкыш,beapmoe
2738,Speise::N,ко́чкыш,biebbmo
2739,Speise::N,ко́чкыш,biebmu
2740,Speise::N,ко́чкыш,määlis
2741,Speise::N,ко́чкыш,aasâs
2742,Speise::N,ко́чкыш,porrmõš
2743,Speise::N,ко́чкыш,по̄ррмушш
2744,Fleisch::N,шыл,bearkoe
2745,Fleisch::N,шыл,oadtje
2746,Fleisch::N,шыл,bierggo
2747,Fleisch::N,шыл,biergu
2748,Fleisch::N,шыл,uáž'ži
2749,Fleisch::N,шыл,vuä´ǯ'ǯ
2750,Fleisch::N,шыл,вуэннч
2751,Getreide::N,шу́рно,gernie
2752,Getreide::N,шу́рно,gårnne
2753,Getreide::N,шу́рно,gordni
2754,Getreide::N,шу́рно,valje
2755,Getreide::N,шу́рно,ле̄ййп
2756,Brei::N,пу́чымыш,kraavhtse
2757,Brei::N,пу́чымыш,ráktsa
2758,Brei::N,пу́чымыш,buvru
2759,Brei::N,пу́чымыш,suoḥâd
2760,Brei::N,пу́чымыш,hutt
2761,Brei::N,пу́чымыш,уххт
2762,Brot::N,ки́нде,gaahkoe
2763,Brot::N,ки́нде,lájbbe
2764,Brot::N,ки́нде,stummpa
2765,Brot::N,ки́нде,láibi
2766,Brot::N,ки́нде,gáhkku
2767,Brot::N,ки́нде,leibi
2768,Brot::N,ки́нде,lei´bb
2769,Brot::N,ки́нде,ле̄ййп
2770,Scheibe::N,ка́тыш,snaejrie
2771,Scheibe::N,ка́тыш,sárdde
2772,Scheibe::N,ка́тыш,vajahas
2773,Scheibe::N,ка́тыш,časkkis
2774,Scheibe::N,ка́тыш,ča'skes
2775,Scheibe::N,ка́тыш,ku´sǩǩ
2776,Scheibe::N,ка́тыш,кусськ
2777,Fett::N,коя́,buejtie
2778,Fett::N,коя́,vuodja
2779,Fett::N,коя́,buoidi
2780,Fett::N,коя́,pyei'di
2781,Fett::N,коя́,puõi´dd
2782,Fett::N,коя́,пуййт
2783,Butter::N,ӱй,voeje
2784,Butter::N,ӱй,vuodja
2785,Butter::N,ӱй,vuodja
2786,Butter::N,ӱй,vuojâ
2787,Butter::N,ӱй,vuõjj
2788,Butter::N,ӱй,вӯйй
2789,Öl::N,ӱй,ålja
2790,Öl::N,ӱй,ulljo
2791,Öl::N,ӱй,oalljo
2792,Öl::N,ӱй,olju
2793,Öl::N,ӱй,oljo
2794,Öl::N,ӱй,vuõjj
2795,Öl::N,ӱй,вӯйй
2796,Salz::N,шинча́л,saelhtie
2797,Salz::N,шинча́л,sállte
2798,Salz::N,шинча́л,sálti
2799,Salz::N,шинча́л,sältti
2800,Salz::N,шинча́л,sä´ltt
2801,Salz::N,шинча́л,сӯлль
2802,Suppe::N,шӱр,joptse
2803,Suppe::N,шӱр,jupptsa
2804,Suppe::N,шӱр,málli
