,Concept_ID,cs,de
809,klingeln::V,zvonit,klingeln
810,klirren::V,řinčet,klirren
811,brausen::V,hučet,brausen
812,rauschen::V,šumět,rauschen
813,klingen::V,znít,klingen
814,bellen::V,štěkat,bellen
815,heulen::V,výt,heulen
816,blasen::V,foukat,blasen
817,pfeifen::V,pískat,pfeifen
818,schreien::V,křičet,schreien
819,stöhnen::V,sténat,stöhnen
820,zittern::V,třást se,zittern
821,leben::V,žít,leben
822,geboren werden::V,rodit se,geboren werden
823,atmen::V,dýchat,atmen
824,trinken::V,pít,trinken
825,essen::V,jíst,essen
826,schlucken::V,polykat,schlucken
827,müde werden::V,unavit se,müde werden
828,einschlafen::V,usnout,einschlafen
829,schlafen::V,spát,schlafen
830,aufwachen::V,probudit se,aufwachen
831,aufstehen::V,vstát,aufstehen
832,sich erholen::V,zotavovat se,sich erholen
833,krank werden::V,onemocnět,krank werden
834,krank sein::V,být nemocný,krank sein
835,schmerzen::V,bolet,schmerzen
836,husten::V,kašlat,husten
837,genesen::V,uzdravit se,genesen
838,sterben::V,umřít,sterben
839,umkommen::V,zahynout,umkommen
840,sich bewegen::V,pohnout se,sich bewegen
841,sich rühren::V,hnout se,sich rühren
842,sich erheben::V,zdvihnout se,sich erheben
843,sich setzen::V,posadit se,sich setzen
844,hinfallen::V,upadnout,hinfallen
845,laufen::V,běžet,laufen
846,schreiten::V,kráčet,schreiten
847,spazierengehen::V,procházet se,spazierengehen
848,eilen::V,spěchat,eilen
849,sich beeilen::V,pospíšit si,sich beeilen
850,sausen::V,fičet,sausen
851,rennen::V,pádit,rennen
852,springen::V,skákat,springen
853,klettern::V,lézt,klettern
854,klettern::V,šplhat,klettern
855,schaukeln::V,houpat,schaukeln
856,kriechen::V,lézt,kriechen
857,kriechen::V,plazit se,kriechen
858,schwimmen::V,plavat,schwimmen
859,tauchen::V,nořit se,tauchen
860,rudern::V,veslovat,rudern
861,fahren::V,jet,fahren
862,fahren::V,jezdit,fahren
863,fliegen::V,létat,fliegen
864,gehen::V,jít,gehen
865,weggehen::V,odejít,weggehen
866,abfahren::V,odjet,abfahren
867,anhalten::V,zastavit se,anhalten
868,hineingehen::V,vcházet se,hineingehen
869,eintreten::V,vstoupit,eintreten
870,kommen::V,přijít,kommen
871,ankommen::V,dojít,ankommen
872,zurückkommen::V,vrátit se,zurückkommen
873,bleiben::V,zůstat,bleiben
874,warten::V,čekat,warten
875,erwarten::V,čekat na,erwarten
876,suchen::V,hledat,suchen
877,finden::V,najít,finden
878,versuchen::V,zkoušet,versuchen
879,vorbereiten::V,připravit,vorbereiten
880,lieben::V,milovat,lieben
881,mögen::V,mít rád,mögen
882,lachen::V,smát se,lachen
883,rühren::V,dojmout,rühren
884,weinen::V,plakat,weinen
885,schimpfen::V,nadávat,schimpfen
886,sich ärgern::V,pohoršit se,sich ärgern
887,sich fürchten::V,bát se,sich fürchten
888,fürchten::V,bát se,fürchten
889,fliehen::V,utéct,fliehen
890,flüchten::V,prchnout,flüchten
891,sehen::V,vidět,sehen
892,anschauen::V,podívat se na,anschauen
893,ansehen::V,sledovat,ansehen
894,hören::V,slyšet,hören
895,zuhören::V,poslouchat,zuhören
896,probieren::V,ochutnávat,probieren
897,riechen::V,cítit,riechen
898,fühlen::V,cítit,fühlen
899,scheinen::V,zdát se,scheinen
900,zu sehen sein::V,moci být viděn,zu sehen sein
901,vernehmen::V,uslyšet,vernehmen
902,frieren::V,mrznout,frieren
903,tun::V,dělat,tun
904,können::V,moct,können
905,wollen::V,chtít,wollen
906,anfangen::V,začít,anfangen
907,beenden::V,ukončit,beenden
908,aufhören::V,přestat,aufhören
909,gelingen::V,podařit se,gelingen
910,geraten::V,dařit se,geraten
911,öffnen::V,otevřít,öffnen
912,schließen::V,zavřít,schließen
913,stellen::V,postavit,stellen
914,setzen::V,posadit,setzen
915,legen::V,klást,legen
916,legen::V,položit,legen
917,berühren::V,dotýkat se,berühren
918,verbinden::V,spojit,verbinden
919,bedecken::V,pokrýt,bedecken
920,aufhängen::V,oběsit,aufhängen
921,aufhängen::V,pověsit,aufhängen
922,anzünden::V,zapálit,anzünden
923,anzünden::V,podpálit,anzünden
924,aufheben::V,zvednout,aufheben
925,aufheben::V,zdvihnout,aufheben
926,zurücklassen::V,zanechat,zurücklassen
927,verlieren::V,ztratit,verlieren
928,fallen lassen::V,upustit,fallen lassen
929,machen::V,udělat,machen
930,herstellen::V,vyrobit,herstellen
931,bauen::V,stavět,bauen
932,bauen::V,budovat,bauen
933,reparieren::V,opravit,reparieren
934,verbessern::V,zlepšit,verbessern
935,ändern::V,změnit,ändern
936,graben::V,rýt,graben
937,graben::V,kopat,graben
938,beugen::V,ohnout,beugen
939,biegen::V,ohnout,biegen
940,drehen::V,točit,drehen
941,wenden::V,obrátit,wenden
942,umdrehen::V,obrátit,umdrehen
943,heben::V,zdvihnout,heben
944,hochheben::V,zvednout,hochheben
945,ergreifen::V,chopit se,ergreifen
946,halten::V,držet,halten
947,drücken::V,stisknout,drücken
948,schieben::V,posouvat,schieben
949,kratzen::V,škrábat,kratzen
950,lecken::V,lízat,lecken
951,beißen::V,kousat,beißen
952,abreißen::V,utrhat,abreißen
953,abreißen::V,odtrhat,abreißen
954,abschneiden::V,uřezat,abschneiden
955,abschneiden::V,ukrojit,abschneiden
956,binden::V,přivázat,binden
957,stecken::V,strčit,stecken
958,brechen::V,lomit,brechen
959,klopfen::V,ťukat,klopfen
960,klopfen::V,klepat,klopfen
961,hauen::V,bít,hauen
962,kleben::V,lepit,kleben
963,reiben::V,třít,reiben
964,streichen::V,mazat,streichen
965,schleifen::V,brousit,schleifen
966,schneiden::V,řezat,schneiden
967,schneiden::V,střihat,schneiden
968,rütteln::V,třást,rütteln
969,rütteln::V,otřást,rütteln
970,schütteln::V,třást,schütteln
971,schütteln::V,zatřást,schütteln
972,schwenken::V,mávat,schwenken
973,schütten::V,nasypat,schütten
974,füllen::V,naplnit,füllen
975,einwickeln::V,zavinout,einwickeln
976,tragen::V,nést,tragen
977,schleppen::V,vléct,schleppen
978,ziehen::V,tahat,ziehen
979,ziehen::V,táhnout,ziehen
980,aufbewahren::V,schovat,aufbewahren
981,werfen::V,házet,werfen
982,fangen::V,chytat,fangen
983,packen::V,uchvátit,packen
984,verstecken::V,schovat,verstecken
985,teilen::V,rozdělit,teilen
986,schicken::V,posílat,schicken
987,bringen::V,přinést,bringen
988,hinzufügen::V,připojit,hinzufügen
989,bekommen::V,dostat,bekommen
990,erhalten::V,uchovat,erhalten
991,nehmen::V,vzít,nehmen
992,wählen::V,zvolit,wählen
993,auswählen::V,vybrat,auswählen
994,bewahren::V,uchránit,bewahren
995,behindern::V,překážet,behindern
996,verderben::V,zkazit,verderben
997,beschädigen::V,porušit,beschädigen
998,beschädigen::V,poškodit,beschädigen
999,zerbrechen::V,rozlámat,zerbrechen
1000,zerreißen::V,roztrhnout,zerreißen
1001,zerstören::V,zničit,zerstören
1002,verbrennen::V,spálit,verbrennen
1003,geben::V,dát,geben
1004,reichen::V,podat,reichen
1005,schenken::V,darovat,schenken
1006,versprechen::V,slíbit,versprechen
1007,wünschen::V,přát,wünschen
1008,loben::V,chválit,loben
1009,küssen::V,líbat,küssen
1010,wiegen::V,chovat,wiegen
1011,wiegen::V,kolébat,wiegen
1012,zudecken::V,přikrýt,zudecken
1013,zudecken::V,přiklopit,zudecken
1014,wecken::V,vzbudit,wecken
1015,zeigen::V,ukázat,zeigen
1016,führen::V,vést,führen
1017,lehren::V,učit,lehren
1018,unterrichten::V,vyučovat,unterrichten
1019,aufziehen::V,vychovat,aufziehen
1020,leiten::V,vodit,leiten
1021,antreiben::V,nutit,antreiben
1022,lassen::V,dát,lassen
1023,einladen::V,pozvat,einladen
1024,vereinigen::V,spojit,vereinigen
1025,besuchen::V,návštívit,besuchen
1026,treffen::V,potkat,treffen
1027,sich versammeln::V,shromáždit se,sich versammeln
1028,spielen::V,hrát,spielen
1029,singen::V,zpívat,singen
1030,tanzen::V,tančit,tanzen
1031,sich trennen::V,rozejít se,sich trennen
1032,verlassen::V,opustit,verlassen
1033,retten::V,zachránit,retten
1034,bewachen::V,hlídat,bewachen
1035,schützen::V,chránit,schützen
1036,verteidigen::V,obhájit,verteidigen
1037,sich schlagen::V,bít se,sich schlagen
1038,schießen::V,střílet,schießen
1039,siegen::V,zvítězit,siegen
1040,ärgern::V,zlobit,ärgern
1041,ärgern::V,pohoršit,ärgern
1042,schlagen::V,udeřit,schlagen
1043,schlagen::V,praštit,schlagen
1044,treten::V,kopnout,treten
1045,stechen::V,bodnout,stechen
1046,stechen::V,píchnout,stechen
1047,stoßen::V,strčit,stoßen
1048,stehlen::V,ukrást,stehlen
1049,stören::V,vyrušit,stören
1050,belästigen::V,obtěžovat,belästigen
1051,verbergen::V,skrýt,verbergen
1052,täuschen::V,klamat,täuschen
1053,betrügen::V,podvést,betrügen
1054,töten::V,zabít,töten
1055,wohnen::V,bydlit,wohnen
1056,arbeiten::V,pracovat,arbeiten
1057,sammeln::V,sebrat,sammeln
1058,pflücken::V,česat,pflücken
1059,jagen::V,uhonit,jagen
1060,fischen::V,chytat ryby,fischen
1061,fassen::V,ulovit,fassen
1062,hüten::V,pást,hüten
1063,treiben::V,hnát,treiben
1064,anbinden::V,přivázat,anbinden
1065,füttern::V,krmit,füttern
1066,melken::V,dojit,melken
1067,hacken::V,seknout,hacken
1068,gießen::V,zalít,gießen
1069,reifen::V,uzrát,reifen
1070,zubereiten::V,připravit,zubereiten
1071,kochen::V,vařit,kochen
1072,backen::V,péct,backen
1073,braten::V,smažit,braten
1074,umrühren::V,zamíchat,umrühren
1075,stricken::V,plést,stricken
1076,nähen::V,šít,nähen
1077,färben::V,nabarvit,färben
1078,reinigen::V,očistit,reinigen
1079,waschen::V,mýt,waschen
1080,abwischen::V,utřít,abwischen
1081,spülen::V,spláchnout,spülen
1082,fegen::V,zamést,fegen
1083,kehren::V,mést,kehren
1084,baden::V,koupat se,baden
1085,sich waschen::V,mýt se,sich waschen
1086,ausziehen::V,svléct,ausziehen
1087,anziehen::V,obléct,anziehen
1088,sich anziehen::V,oblékat se,sich anziehen
1089,kämmen::V,učesat,kämmen
1090,schmücken::V,ozdobit,schmücken
1091,sagen::V,říct,sagen
1092,sprechen::V,mluvit,sprechen
1093,reden::V,hovořit,reden
1094,sich unterhalten::V,povídat se,sich unterhalten
1095,fragen::V,zeptat se,fragen
1096,bitten::V,prosit,bitten
1097,erzählen::V,povídat,erzählen
1098,mitteilen::V,sdělit,mitteilen
1099,mitteilen::V,oznámit,mitteilen
1100,nennen::V,nazvat,nennen
1101,rufen::V,volat,rufen
1102,rufen::V,zavolat,rufen
1103,prahlen::V,chlubit se,prahlen
1104,übersetzen::V,přeložit,übersetzen
1105,denken::V,myslit,denken
1106,glauben::V,věřit,glauben
1107,bemerken::V,zpozorovat,bemerken
1108,erkennen::V,poznat,erkennen
1109,begreifen::V,pochopit,begreifen
1110,verstehen::V,porozumět,verstehen
1111,lernen::V,učit se,lernen
1112,wissen::V,vědět,wissen
1113,sich erinnern an::V,vzpomínat si na,sich erinnern an
1114,vergessen::V,zapomínat,vergessen
1115,messen::V,měřit,messen
1116,zählen::V,spočítat,zählen
1117,rechnen::V,počítat,rechnen
1118,lesen::V,číst,lesen
1119,malen::V,malovat,malen
1120,zeichnen::V,rýsovat,zeichnen
1121,schreiben::V,psát,schreiben
1122,besitzen::V,mít,besitzen
1123,besitzen::V,vlastnit,besitzen
1124,kaufen::V,koupit,kaufen
1125,verkaufen::V,prodat,verkaufen
1126,bezahlen::V,zaplatit,bezahlen
1127,zahlen::V,platit,zahlen
1128,beherrschen::V,ovládat,beherrschen
1129,ertragen::V,snést,ertragen
