,Concept_ID,kn,ka
1029,behindern::V,ಅಡ್ಡಿಮಾಡು,გააძნელებს
1030,verderben::V,ಕೆಡಿಸು,გააფუჭებს
1031,beschädigen::V,ಹಾಳುಮಾಡು,დააზიანებს
1032,zerbrechen::V,ಮುರಿ,დაამტვრევს
1033,zerreißen::V,ಸೀಳು,გახევს
1034,zerstören::V,ಅಳಿಸು,მოსპობს
1035,zerstören::V,ಅಳಿಸು,დაანგრევს
1036,verbrennen::V,ಸುಡು,დაწვავს
1037,geben::V,ಕೊಡು,აძლევს
1038,reichen::V,ಕೊಡು,მიაწოდებს
1039,schenken::V,ಅರ್ಪಿಸು,აჩუქებს
1040,versprechen::V,ವಾಗ್ದಾನಮಾಡು,აღუთქვამს
1041,wünschen::V,ಬಯಸು,უსურვებს
1042,loben::V,ಹೊಗಳು,აქებს
1043,loben::V,ಹೊಗಳು,ამკობს
1044,küssen::V,ಚುಂಬಿಸು,აკოცებს
1045,wiegen::V,ತೂಗು,არხევს
1046,zudecken::V,ಹಾಸು,გადახურავს
1047,wecken::V,ಎಬ್ಬಿಸು,გააღვიძებს
1048,zeigen::V,ತೋರಿಸು,დაანახვებს
1049,führen::V,ದಾರಿತೋರಿಸು,მიჰყავს
1050,lehren::V,ಕಲಿಸು,ასწავლის
1051,unterrichten::V,ಬೋಧಿಸು,ასწავლის
1052,aufziehen::V,ಸಲಹು,აღზრდის
1053,leiten::V,ಮುಂದಾಳಾಗಿರು ,აწარმოებს
1054,leiten::V,ಮುಂದಾಳಾಗಿರು ,ხელმძღვანელობს
1055,antreiben::V,ಓಡಿಸು,დააჩქარებს
1056,lassen::V,ಮಾಡಲುಬಿಡು,ა--ინებს
1057,einladen::V,ಆಹ್ವಾನಿಸು,მოიპატიჟებს
1058,vereinigen::V,ಒಂದಾಗು,შეაერთებს
1059,besuchen::V,ಭೇಟಿಯಾಗು,სანახავად მიდის
1060,treffen::V,ಸಂಧಿಸು,შეხვდება
1061,sich versammeln::V,ನೆರೆ,შეიკრიბება
1062,spielen::V,ಆಡು,ეთამაშება
1063,singen::V,ಹಾಡು,მღერის
1064,tanzen::V,ಕುಣಿ,ცეკვავს
1065,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,მოშორდება
1066,verlassen::V,ಕಳೆ,მიატოვებს
1067,retten::V,ರಕ್ಷಿಸು,იხსნის
1068,retten::V,ರಕ್ಷಿಸು,გადაარჩენს
1069,bewachen::V,ಕಾಪಾಡು,დარაჯობს
1070,bewachen::V,ಕಾಪಾಡು,უთვალთვალებს
1071,schützen::V,ಸಂರಕ್ಷಿಸು,დაიფარავს
1072,verteidigen::V,ಕಾಪಿಡು,დაიცავს
1073,sich schlagen::V,ಕಿತ್ತಾಟ,იჩხუბებს
1074,schießen::V,ಎಸೆ,ისვრის
1075,siegen::V,ಗೆಲ್ಲು,გაიმარჯვებს
1076,ärgern::V,ರೇಗಿಸು,აჯავრებს
1077,schlagen::V,ಹೊಡೆ,ცემს
1078,treten::V,ಒದೆ,პანღურს ამოჰკრავს
1079,stechen::V,ಚುಚ್ಚು,სჩხვლეტს
1080,stoßen::V,ತಳ್ಳು,დაეჯახება
1081,stehlen::V,ಕದಿ,ქურდობს
1082,stehlen::V,ಕದಿ,მოიპარავს
1083,stören::V,ಕತಕು,შეაწუხებს
1084,belästigen::V,ತೊಂದರೆ,მობეზრდება
1085,verbergen::V,ಮರೆಮಾಜು,დამალავს
1086,täuschen::V,ಠಕ್ಕಿಸು,შეცდებს
1087,betrügen::V,ವಂಚಿಸು,მოატყუებს
1088,töten::V,ಕೊಲ್ಲು,მოკლავს
1089,wohnen::V,ವಾಸಿಸು,ცხოვრობს
1090,wohnen::V,ವಾಸಿಸು,ბინადრობს
1091,arbeiten::V,ಕೆಲಸ ಮಾಡು,მუშაობს
1092,sammeln::V,ಸಂಚಯಿಸು,შეკრებს
1093,pflücken::V,ಬಿಡಿಸು,კრეფს
1094,jagen::V,ಬೇಟೆಯಾಡು,ნადირობს
1095,fischen::V,ಮೀನು ಹಿಡಿ,თევზაობს
1096,fassen::V,ಹಿಡಿ,დააჭერს
1097,hüten::V,ಗುಂಪುಸೇರಿಸು,მწყემსავს
1098,treiben::V,ದಬ್ಬು,მიერეკება
1099,anbinden::V,ಬಿಗಿ,მიაბამს
1100,füttern::V,ಮೇಯಿಸು,აჭმევს
1101,melken::V,ಹಾಲು ಕರೆ,წველის
1102,hacken::V,ತುಂಡರಿಸು,კეპავს
1103,gießen::V,ನೀರುಹಾಕು,რწყავს
1104,reifen::V,ಕಳಿ,მწიფდება
1105,zubereiten::V,ಅಡಿಗೆಮಾಡು,მოამზადებს
1106,kochen::V,ಅಡು,მოხარშავს
1107,backen::V,ಬೇಯಿಸು,გამოაცხობს
1108,braten::V,ಕರಿ,შეწვავს
1109,umrühren::V,ಕಲಕು,შეურევს
1110,umrühren::V,ಕಲಕು,გათქვეფს
1111,stricken::V,ಹೆಣೆ,ქსოვს
1112,nähen::V,ಹೊಲಿ,გაკერავს
1113,färben::V,ಬಣ್ಣ ಹತ್ತು,შეღებავს
1114,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,გაწმენდს
1115,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,გასუფთავებს
1116,waschen::V,ತೊಳೆ,გარეცხავს
1117,abwischen::V,ಒರಸು,წაშლის
1118,spülen::V,ಗಲಬರಿಸು,გაავლებს
1119,fegen::V,ಗುಡಿಸು,დაბლანდავს
1120,kehren::V,ಗುಡಿಸು,დაგვის
1121,baden::V,ಸ್ನಾನಮಾಡು,ბანაობს
1122,sich waschen::V,ತೊಳೆ,იბანება
1123,ausziehen::V,ಬಿಚ್ಚು,გაიხდის
1124,anziehen::V,ಹಾಕು,ჩაიცვამს
1125,sich anziehen::V,ಹಾಕು,ჩაიცვამს
1126,kämmen::V,ಬಾಚು,დავარცხნის
1127,schmücken::V,ಅಲಂಕರಿಸು,მორთავს
1128,sagen::V,ಹೇಳು,იტყვის
1129,sprechen::V,ನುಡಿ,ლაპარაკობს
1130,reden::V,ನುಡಿ,საუბრობს
1131,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ბაასობს
1132,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,მუსაიფობს
1133,fragen::V,ವಿಚಾರಿಸು,ჰკითხავს
1134,bitten::V,ಬೇಡು,სთხოვს
1135,erzählen::V,ಹೇಳು,მოუთხრობს
1136,mitteilen::V,ತಿಳಿಸು,აუწყებს
1137,mitteilen::V,ತಿಳಿಸು,აცნობებს
1138,nennen::V,ಹೆಸರಿಡು,უწოდებს
1139,rufen::V,ಕರೆ,დაუძახებს
1140,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,ტრაბახობს
1141,übersetzen::V,ಭಾಷಾಂತರಿಸು,გადათარგმნის
1142,denken::V,ಯೋಚಿಸು,ფიქრობს
1143,denken::V,ಯೋಚಿಸು,აზროვნებს
1144,glauben::V,ನಂಬು,სჯერა
1145,bemerken::V,ಗಮನಿಸು,შენიშვნავს
1146,erkennen::V,ಗುರುತುಹಿಡಿ,გამოიცნობს
1147,begreifen::V,ಗ್ರಹಿಸು,გაიგებს
1148,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,გაიგონებს
1149,lernen::V,ಕಲಿ,ისწავლის
1150,wissen::V,ಅರಿ,ეცოდინება
1151,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,მოიგონებს
1152,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,გაიხსენებს
1153,vergessen::V,ಮರೆತುವಿಡು,ივიწყებს
1154,messen::V,ಅಳೆ,ზომავს
1155,zählen::V,ಗಣಿಸು,ითვლის
1156,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,გაიანგარიშებს
1157,lesen::V,ಓದು,კითხულობს
1158,malen::V,ಬಿಡಿಸು,ხატავს
1159,zeichnen::V,ಬಿಡಿಸು,ხაზავს
1160,schreiben::V,ಬರೆ,დაწერს
1161,besitzen::V,ಒಡೆಯನಾಗಿರು,ექნება
1162,kaufen::V,ಕೊಳ್ಳು,ყიდულობს
1163,verkaufen::V,ಕೊಡು,გაყიდის
1164,bezahlen::V,ಬೆಲೆತೆರು,გადაიხდის
1165,zahlen::V,ಹಣವನ್ನುಕೊಡು,გადაიხდის
1166,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,ფლობს
1167,ertragen::V,ಸಹಿಸು,მოითმენს
