,Concept_ID,mrj,fa
1368,sich unterhalten::V,хытыраш,گپ زدن
1369,sich unterhalten::V,хытыргаш,گپ زدن
1370,fragen::V,ядаш,پرسیدن
1371,fragen::V,ядаш,سؤال کردن
1372,bitten::V,ядаш,خواهش کردن
1373,bitten::V,ядаш,درخواست کردن
1374,erzählen::V,келесӓш,نقل کردن
1375,erzählen::V,келесӓш,حکایت کردن
1376,mitteilen::V,попаш,خبر دادن
1377,mitteilen::V,увертӓш,خبر دادن
1378,mitteilen::V,увертӓрӓш,خبر دادن
1379,nennen::V,лӹмдӓш,نامیدن
1380,rufen::V,ӱжӓш,صدا کردن
1381,prahlen::V,хайзаш,پز آمدن
1382,prahlen::V,шаргаланаш,پز آمدن
1383,übersetzen::V,вашташ,ترجمه کردن
1384,denken::V,машанаш,فکر کردن
1385,glauben::V,ӹнянӓш,باور کردن
1386,glauben::V,ӹнянӓш,عقیده داشتن
1387,bemerken::V,цаклаш,متوجه شدن
1388,erkennen::V,пӓлӓш,شناختن
1389,erkennen::V,пӓлӓш,تشخیص دادن
1390,begreifen::V,ынгылаш,فهمیدن
1391,begreifen::V,ынгылаш,درک کردن
1392,verstehen::V,ынгылаш,فهمیدن
1393,lernen::V,тыменяш,آموختن
1394,lernen::V,тыменяш,یاد گرفتن
1395,wissen::V,пӓлӓш,دانستن
1396,sich erinnern an::V,ышештӓрӓш,به یاد آوردن
1397,vergessen::V,монден кодаш,فراموش کردن
1398,messen::V,висӓш,اندازه گرفتن
1399,zählen::V,шотаяш,شمردن
1400,rechnen::V,шотаяш,حساب کردن
1401,lesen::V,лыдаш,خواندن
1402,malen::V,рисуяш,نقاشی کردن
1403,zeichnen::V,ыдырка́лаш,کشیدن
1404,zeichnen::V,ыдырка́лаш,رسم کردن
1405,schreiben::V,вазаш,نوشتن
1406,besitzen::V,кы́чаш,داشتن
1407,kaufen::V,нӓлӓш,خریدن
1408,kaufen::V,нӓлӓш,خرید کردن
1409,verkaufen::V,выжалаш,فروختن
1410,bezahlen::V,тӱлӓш,پرداختن
1411,zahlen::V,тӱлӓш,پرداخت کردن
1412,beherrschen::V,кы́чаш,مسلط بودن
1413,ertragen::V,цӹтӓш,تحمل کردن
1414,Linie::N,,خط
1415,Linie::N,,سطر
1416,Strich::N,,خط
1417,jetzt::ADV,,حالا
1418,jetzt::ADV,,اکنون
1419,hinzufügen::V,,افزودن
1420,hinzufügen::V,,اضافه کردن
