,Concept_ID,ru,lez
806,glänzen::V,блестеть,цӏарцӏар гун
807,funkeln::V,сверкать,нур гун
808,lärmen::V,шуметь,ван авун
809,läuten::V,звонить,зенг ягъун
810,klingeln::V,звонить,зенг ягъун
811,klirren::V,звякать,зигринг авун
812,brausen::V,бушевать,къати хьун
813,rauschen::V,шелестеть,вишриш авун
814,klingen::V,звучать,ван авун
815,bellen::V,лаять,элуькьун
816,heulen::V,выть,къув ягъун
817,blasen::V,дунуть,уф гун
818,pfeifen::V,свистеть,уьфт ягъун
819,schreien::V,кричать,гьараюн
820,stöhnen::V,стонать,суза авун
821,zittern::V,дрожать,зурзун
822,leben::V,жить,яшамиш хьун
823,geboren werden::V,родиться,хьун
824,atmen::V,дышать,нефес чӏугун
825,trinken::V,пить,хъун
826,essen::V,есть,тӏуьн
827,essen::V,кушать,тӏуьн
828,schlucken::V,глотать,туькьуьнун
829,müde werden::V,устать,галатун
830,müde werden::V,устать,юргъун хьун
831,einschlafen::V,заснуть,ксун
832,schlafen::V,спать,ксун
833,aufwachen::V,проснуться,ахварай аватун
834,aufstehen::V,встать,къарагъун
835,sich erholen::V,отдыхать,ял ягъун
836,krank werden::V,заболеть,кефсуз хьун
837,krank sein::V,болеть,тӏа хьун
838,schmerzen::V,болеть,тӏа хьун
839,husten::V,кашлять,уьгьуь ягъун
840,genesen::V,поправиться,сагъ хъхьун
841,sterben::V,умереть,кьин
842,umkommen::V,погибнуть,терг хьун
843,sich bewegen::V,двигаться,юзун
844,sich rühren::V,шевельнуться,юзун
845,sich erheben::V,встать,къарагъун
846,sich setzen::V,сесть,ацукьун
847,hinfallen::V,упасть,алукьун
848,laufen::V,ходить,къекъуьн
849,schreiten::V,шагать,ккамар къачун
850,spazierengehen::V,гулять,сейр авун
851,eilen::V,спешить,тади авун
852,sich beeilen::V,торопиться,гьерекатун
853,sausen::V,мчаться,чкурун
854,rennen::V,бегать,катун
855,rennen::V,бегать,зверун
856,springen::V,прыгать,хкадарун
857,klettern::V,лазать,акьахун
858,schaukeln::V,раскачиваться,
859,kriechen::V,ползать,капаралди фин
860,schwimmen::V,плавать,сирнав авун
861,tauchen::V,нырять,кьилихъди циз вегьин
862,rudern::V,грести,кьусуйралди лодка гьалун
863,rudern::V,грести,цуьруьгъуьлдалди кӏватӏун
864,fahren::V,ехать,фин
865,fliegen::V,летать,лув гун
866,fliegen::V,летать,цавай фин
867,gehen::V,идти,фин
868,weggehen::V,уйти,хъфин
869,abfahren::V,отправиться,фин
870,abfahren::V,отправиться,рекье гьатун
871,anhalten::V,остановиться,акъвазун
872,hineingehen::V,входить,гьахьун
873,eintreten::V,войти,гьахьун
874,kommen::V,прийти,атун
875,ankommen::V,прибыть,атун
876,zurückkommen::V,возвратиться,хтун
877,bleiben::V,остаться,амукьун
878,warten::V,ждать,гуьзлемишун
879,erwarten::V,ожидать,вил алаз акъвазун
880,suchen::V,искать,къекъуьн
881,finden::V,найти,жугъун
882,versuchen::V,пытаться,алахъун
883,vorbereiten::V,подготовить,гьазурун
884,lieben::V,любить,кӏан хьун
885,mögen::V,любить,рикӏ ацукьун
886,lachen::V,смеяться,хъуьруьн
887,rühren::V,растрогать,
888,weinen::V,плакать,шехьун
889,schimpfen::V,ругаться,сеперар гун
890,schimpfen::V,ругаться,экъуьгъунар авун
891,sich ärgern::V,сердиться,хъел акатун
892,sich fürchten::V,бояться,кичӏе хьун
893,fürchten::V,бояться,къурхутмиш хьун
894,fliehen::V,убегать,катун
895,flüchten::V,убежать,катун
896,sehen::V,видеть,акун
897,anschauen::V,посмотреть,вил вегьин
898,ansehen::V,смотреть,килигун
899,hören::V,слышать,ван хьун
900,zuhören::V,слушать,яб гун
901,probieren::V,пробовать,дад акун
902,riechen::V,нюхать,ни чӏугун
903,fühlen::V,чувствовать,гьисс авун
904,scheinen::V,казаться,
905,zu sehen sein::V,виднеться,
906,vernehmen::V,услышать,
907,frieren::V,мерзнуть,кьун
908,frieren::V,мерзнуть,мекьи хьун
909,tun::V,делать,авун
910,können::V,мочь,хьун
911,können::V,мочь,акъакьун
912,können::V,уметь,хьун
913,können::V,уметь,акъакьун
914,wollen::V,хотеть,кӏан хьун
915,anfangen::V,начать,башламишун
916,beenden::V,закончить,куьтягьун
917,aufhören::V,перестать,акъвазун
918,gelingen::V,удаться,арадал атун
919,geraten::V,оказаться,акъатун
920,öffnen::V,открыть,ахъаюн
921,schließen::V,закрыть,акьалун
922,stellen::V,поставить,эцигун
923,setzen::V,посадить,ацукьарун
924,legen::V,класть,эцигун
925,berühren::V,трогать,хкӏурун
926,verbinden::V,связать,гилигун
927,bedecken::V,покрыть,кӏевун
928,aufhängen::V,повесить,куьрсарун
929,anzünden::V,зажечь,куькӏуьрун
930,aufheben::V,поднять,хкажун
931,zurücklassen::V,оставить,тун
932,verlieren::V,потерять,квадарун
933,fallen lassen::V,уронить,авадрун
934,machen::V,сделать,авун
935,machen::V,сделать,кар авун
936,herstellen::V,изготовить,расун
937,bauen::V,строить,туькӏуьрун
938,reparieren::V,чинить,расун
939,verbessern::V,улучшить,хъсанрун
940,ändern::V,изменить,табдил авун
941,graben::V,копать,эгъуьнун
942,beugen::V,согнуть,акӏажарун
943,beugen::V,согнуть,кангур авун
944,biegen::V,погнуть,патахъарун
945,drehen::V,вертеть,алчударун
946,wenden::V,повернуть,
947,umdrehen::V,перевернуть,элкъуьрун
948,heben::V,поднимать,хкажун
949,hochheben::V,поднять,хкажун
950,ergreifen::V,схватить,агалчна кьун
951,halten::V,держать,кьун
952,drücken::V,нажимать,чуькьуьн
953,schieben::V,толкать,хуртӏ гун
954,kratzen::V,скрести,къадгъунун
955,lecken::V,лизать,мез гун
956,beißen::V,кусать,кӏасун
957,abreißen::V,оторвать,галудун
958,abschneiden::V,отрезать,атӏун
959,binden::V,вязать,
960,stecken::V,воткнуть,сухун
961,brechen::V,сломать,хун
962,brechen::V,сломать,кукӏварун
963,klopfen::V,стучать,тахъ-тахъ авун
964,hauen::V,бить,ягъун
965,kleben::V,клеить,алкӏурун
966,kleben::V,клеить,кукӏурун
967,reiben::V,тереть,тӏушунун
968,streichen::V,намазать,алтадун
969,schleifen::V,точить,кӏвенкӏв авун
970,schneiden::V,резать,атӏун
971,rütteln::V,шатать,къарсурун
972,schütteln::V,трясти,къарсурун
973,schwenken::V,махать,элягъун
974,schwenken::V,махать,галтадун
975,schütten::V,налить,цун
976,füllen::V,наполнить,ацӏурун
977,einwickeln::V,завернуть,кутун
978,einwickeln::V,завернуть,элкъуьрун
979,tragen::V,нести,тухун
980,schleppen::V,тащить,галчӏурун
981,ziehen::V,тянуть,ялун
982,ziehen::V,тянуть,чӏугун
983,aufbewahren::V,хранить,хуьн
984,werfen::V,бросать,гадрун
985,fangen::V,ловить,кьун
986,packen::V,схватить,кьун
987,verstecken::V,спрятать,кӏевун
988,teilen::V,разделить,паюн
989,schicken::V,посылать,ракъурун
990,bringen::V,принести,гъун
991,hinzufügen::V,добавить,алава авун
992,bekommen::V,достать,къачун
993,bekommen::V,достать,жугъурун
994,erhalten::V,получить,къачун
995,nehmen::V,взять,къачун
996,wählen::V,выбрать,хкягъун
997,auswählen::V,отобрать,хкягъун
998,bewahren::V,сохранить,хуьн
999,behindern::V,препятствовать,манийвал авун
1000,verderben::V,испортить,чӏурун
1001,beschädigen::V,повредить,нукьсанвал гун
1002,zerbrechen::V,разбить,хун
1003,zerreißen::V,разорвать,къазунун
1004,zerstören::V,разрушить,чӏурун
1005,zerstören::V,разрушить,барбатӏун
1006,verbrennen::V,сжечь,ккун
1007,geben::V,дать,гун
1008,reichen::V,передать,вугун
1009,reichen::V,передать,гун
1010,schenken::V,дарить,пишкеш авун
1011,versprechen::V,обещать,гаф гун
1012,wünschen::V,желать,дуьа авун
1013,loben::V,хвалить,тариф авун
1014,küssen::V,целовать,темен гун
1015,wiegen::V,качать,эчӏягъун
1016,zudecken::V,накрыть,гьалдун
1017,wecken::V,разбудить,ахварай авудун
1018,zeigen::V,показать,къалурун
1019,führen::V,вести,тухун
1020,lehren::V,учить,кӏелиз тун
1021,unterrichten::V,преподавать,тарс гун
1022,aufziehen::V,воспитать,тербия гун
1023,aufziehen::V,воспитать,тербияламишун
1024,leiten::V,руководить,идара авун
1025,antreiben::V,подгонять,тади кутун
1026,lassen::V,заставить,
1027,einladen::V,пригласить,теклиф авун
1028,vereinigen::V,объединить,сад авун
1029,besuchen::V,посетить,кьилив атун
1030,treffen::V,встретить,гьалтун
1031,sich versammeln::V,собраться,алтӏушун
1032,spielen::V,играть,къугъун
1033,singen::V,петь,лугьун
1034,singen::V,петь,мани лугьун
1035,tanzen::V,плясать,кьуьл авун
1036,tanzen::V,танцевать,кьуьл авун
1037,sich trennen::V,расстаться,къакъатун
1038,verlassen::V,покинуть,гъил къачун
1039,retten::V,спасти,къутармишун
1040,bewachen::V,охранять,хуьн
1041,schützen::V,уберегать,хуьн
1042,verteidigen::V,защитить,хуьн
1043,sich schlagen::V,драться,кукӏун
1044,schießen::V,стрелять,акъатун
1045,siegen::V,победить,гъалиб хьун
1046,ärgern::V,сердить,хъел гъун
1047,ärgern::V,сердить,хъел кутун
1048,schlagen::V,ударить,ягъун
1049,schlagen::V,ударить,галукьарун
1050,treten::V,пинать,кьуьл къекъягъун
1051,treten::V,пинать,кьуьл эцягъун
1052,stechen::V,уколоть,акьадарун
1053,stoßen::V,толкнуть,эцягъун
1054,stehlen::V,украсть,чуьнуьхун
1055,stören::V,помешать,хкуьрун
1056,belästigen::V,надоедать,хкуьрун
1057,belästigen::V,надоедать,азият гун
1058,verbergen::V,скрыть,далдаламишун
1059,täuschen::V,обмануть,алцурарун
1060,täuschen::V,обмануть,алцуррун
1061,betrügen::V,смошенничать,алцурарун
1062,betrügen::V,смошенничать,гьарамзадавал авун
1063,töten::V,убить,яна кьин
1064,wohnen::V,проживать,дуланмиш хьун
1065,arbeiten::V,работать,кӏвалахун
1066,arbeiten::V,работать,кӏвалах авун
1067,sammeln::V,собрать,кӏватӏун
1068,pflücken::V,рвать,атӏун
1069,pflücken::V,срывать,атӏун
1070,jagen::V,охотиться,гъуьрч авун
1071,fischen::V,рыбачить,гъетер кьун
1072,fassen::V,поймать,кьун
1073,hüten::V,пасти,чӏура хуьн
1074,treiben::V,гнать,гьалун
1075,anbinden::V,привязать,акалун
1076,füttern::V,кормить,ем гун
1077,melken::V,доить,ацун
1078,hacken::V,рубить,куьткуьнун
1079,gießen::V,полить,яд гун
1080,reifen::V,созреть,чурун
1081,reifen::V,созреть,агакьун
1082,zubereiten::V,приготовить,гьазурун
1083,kochen::V,варить,ругун
1084,backen::V,печь,чурун
1085,braten::V,жарить,чурун
1086,umrühren::V,перемешать,какадарун
1087,stricken::V,вязать,хурун
1088,nähen::V,шить,цун
1089,färben::V,покрасить,шир ягъун
1090,reinigen::V,очистить,михьун
1091,waschen::V,стирать,чуьхуьн
1092,abwischen::V,вытереть,гуьцӏун
1093,spülen::V,полоскать,экъуьрун
1094,fegen::V,подметать,шуткун
1095,kehren::V,мести,кул алтадун
1096,baden::V,купаться,эхъуьн
1097,sich waschen::V,мыться,жендек чуьхуьн
1098,ausziehen::V,снять,хутӏунун
1099,ausziehen::V,снять,галудун
1100,anziehen::V,надеть,алукӏун
1101,sich anziehen::V,одеться,алукӏун
1102,sich anziehen::V,одеться,парталар алукӏун
1103,kämmen::V,причесать,эвягъун
1104,schmücken::V,украсить,безетмишун
1105,schmücken::V,украсить,гуьрчегарун
1106,sagen::V,сказать,лугьун
1107,sprechen::V,говорить,рахун
1108,reden::V,разговаривать,рахун
1109,sich unterhalten::V,беседовать,ихтилат авун
1110,fragen::V,спросить,жузун
1111,bitten::V,просить,тӏалабун
1112,erzählen::V,рассказать,ахъаюн
1113,mitteilen::V,сообщить,хабар гун
1114,nennen::V,назвать,тӏвар гун
1115,rufen::V,звать,эверун
1116,prahlen::V,хвастаться,яцӏу гафар авун
1117,übersetzen::V,перевести,таржума авун
1118,übersetzen::V,перевести,гафладун
1119,denken::V,думать,фикир авун
1120,glauben::V,верить,агъун
1121,bemerken::V,заметить,фикир гун
1122,erkennen::V,узнать,
1123,begreifen::V,понять,гъавурда акьун
1124,begreifen::V,постичь,гъавурда акьун
1125,verstehen::V,услышать,
1126,lernen::V,учиться,кӏелун
1127,wissen::V,знать,чир хьун
1128,wissen::V,знать,чирхьун
1129,sich erinnern an::V,вспомнить,рикӏел хуьн
1130,vergessen::V,забыть,рикӏелай фин
1131,vergessen::V,забыть,рикӏелай алатун
1132,messen::V,мерить,алцумун
1133,zählen::V,считать,гьисабун
1134,rechnen::V,считать,гьисабун
1135,lesen::V,читать,кӏелун
1136,malen::V,рисовать,кхьин
1137,malen::V,рисовать,шикилар чӏугун
1138,zeichnen::V,рисовать,чӏугун
1139,schreiben::V,писать,кхьин
1140,besitzen::V,иметь,иеси хьун
1141,kaufen::V,купить,къачун
1142,kaufen::V,купить,маса къачун
1143,verkaufen::V,продать,гун
1144,verkaufen::V,продать,маса гун
1145,bezahlen::V,заплатить,къимет гун
1146,bezahlen::V,заплатить,эвезда авун
1147,bezahlen::V,заплатить,гьакъи агакьрун
1148,zahlen::V,платить,къимет гун
1149,zahlen::V,платить,эвезда авун
1150,zahlen::V,платить,гьакъи агакьрун
1151,beherrschen::V,владеть,иеси хьун
1152,ertragen::V,вытерпеть,таб гун
