,Concept_ID,ko,fa
822,wieviel::FNUM,얼마만큰,چند
823,wieviel::FNUM,얼마만큰,چقدر
824,eins::NUM,하나,یک
825,zwei::NUM,둘,دو
826,drei::NUM,셋,سه
827,vier::NUM,넷,چهار
828,fünf::NUM,다섯,پنج
829,sechs::NUM,여섯,شش
830,sieben::NUM,일곱,هفت
831,acht::NUM,여덟,هشت
832,neun::NUM,아홉,نه
833,zehn::NUM,열,ده
834,elf::NUM,열하나,یازده
835,zwölf::NUM,열둘,دوازده
836,zwanzig::NUM,스물,بیست
837,dreißig::NUM,서름,سی
838,vierzig::NUM,마흔,چهل
839,fünfzig::NUM,숸,پنجاه
840,sechzig::NUM,에순,شصت
841,siebzig::NUM,일흔,هفتاد
842,achtzig::NUM,여든,هشتاد
843,neunzig::NUM,아흔,نود
844,hundert::NUM,백,صد
845,tausend::NUM,천,هزار
846,und::CNJ,와,و
847,oder::CNJ,아니면,یا
848,stehen::V,서다,ایستادن
849,sitzen::V,앉다,نشستن
850,liegen::V,눕다,خوابیدن
851,liegen::V,눕다,دراز کشیدن
852,hängen::V,달다,آویزان بودن
853,werden::V,되다,شدن
854,passieren::V,지장옶다,گذشتن
855,passieren::V,지장옶다,اتفاق افتادن
856,beginnen::V,시작되다,شروع شدن
857,enden::V,큳내다,تمام شدن
858,wechseln::V,병경하다,عوض شدن
859,aufgehen[Sonne]::V,뜨다,برآمدن
860,aufgehen[Sonne]::V,뜨다,طلوع کردن
861,untergehen[Sonne]::V,지다,غروب کردن
862,scheinen[Sonne]::V,빛나다,تابیدن
863,donnern::V,천둥치다,رعد زدن
864,wehen::V,풀다,دمیدن
865,strömen::V,흐르다,روان شدن
866,fließen::V,흐르다,روان شدن
867,sich drehen::V,돌다,چرخیدن
868,schwanken::V,동요하다,خم و راست شدن
869,schwingen::V,흔들다,تاب خوردن
870,schwingen::V,흔들다,نوسان کردن
871,fallen::V,떨어지다,افتادن
872,fallen::V,떨어지다,سقوط کردن
873,brennen::V,타다,سوزاندن
874,rauchen::V,김이나다,دود کردن
875,regnen::V,비가오다,باران آمدن
876,gefrieren::V,얼다,یخ بستن
877,tauen::V,녹다,آب شدن
878,schmelzen::V,녹다,آب شدن
879,trocknen::V,홈치다,خشک شدن
880,sieden::V,끓다,جوشیدن
881,faulen::V,부패하다,فاسد شدن
882,verfaulen::V,썩다,پوسیدن
883,reißen::V,지바찢다,پاره شدن
884,versinken::V,가라앉다,غرق شدن
885,vergehen::V,지나가다,گذشتن
886,erscheinen::V,나타나다,ظاهر شدن
887,verschwinden::V,사라지다,گم شدن
888,verschwinden::V,사라지다,از بین رفتن
889,sinken::V,가라앉다,پایین آمدن
890,abnehmen::V,떼어내다,کم شدن
891,zunehmen::V,증가하다,زیاد شدن
892,steigen::V,상승하다,بالا رفتن
893,wachsen::V,생기하다,قد کشیدن
894,glänzen::V,뛰오나다,برق زدن
895,funkeln::V,불티가잍어나다,جرقه زدن
896,lärmen::V,떠들다,شلوغ کردن
897,läuten::V,울시다,زنگ زدن
898,klingeln::V,초닌총을울리다,زنگ زدن
899,klirren::V,탁탁울리다,جرنگ جرنگ صدا کردن
900,brausen::V,쏴쏴소리내다,طوفانی بودن
901,rauschen::V,솨솨,خش‌خش کردن
902,klingen::V,반향하다,صدا دادن
903,bellen::V,짖다,عوعو کردن
904,heulen::V,포효하다,زوزه کشیدن
905,blasen::V,불다,فوت کردن
906,pfeifen::V,피리를불다,سوت زدن
907,schreien::V,절규하다,فریاد زدن
908,stöhnen::V,신음하다,نالیدن
909,zittern::V,저뉼하다,لرزیدن
910,leben::V,살다,زیستن
911,leben::V,살다,زندگی کردن
912,geboren werden::V,태어난,متولد شدن
913,atmen::V,숨쉬다,تنفس کردن
914,trinken::V,마시다,نوشیدن
915,essen::V,먹다,خوردن
916,schlucken::V,들이켜다,بلعیدن
917,schlucken::V,들이켜다,قورت دادن
918,einschlafen::V,잠들다,خواب رفتن
919,schlafen::V,자다,خوابیدن
920,aufwachen::V,눈트다,از خواب بیدار شدن
921,aufstehen::V,서다,بیدار شدن
922,sich erholen::V,회복하다,استراحت کردن
923,schmerzen::V,아프다,درد کردن
924,husten::V,잔기침하다,سرفه کردن
925,genesen::V,낫다,بهبود یافتن
926,sterben::V,죽다,مردن
927,umkommen::V,못쓰게되다,کشته شدن
928,sich bewegen::V,움직이다,حرکت کردن
929,sich rühren::V,움직이다,تکان خوردن
930,sich erheben::V,이러서다,برخواستن
931,sich setzen::V,앉히다,نشستن
932,hinfallen::V,넘어지다,زمین خوردن
933,laufen::V,걷다,پیاده رفتن
934,schreiten::V,보행하다,قدم زدن
935,spazierengehen::V,산보하다,گردش رفتن
936,eilen::V,서둘다,شتاب کردن
937,sich beeilen::V,서둘게하다,عجله کردن
938,sausen::V,서들러 떠나다,صفیر کشیدن
939,rennen::V,달리다,دویدن
940,springen::V,도약하다,پریدن
941,klettern::V,갑겨오르다,بالا رفتن
942,schaukeln::V,흔들리게하다,تاب خوردن
943,kriechen::V,기다,خزیدن
944,schwimmen::V,헤엄치다,شنا کردن
945,tauchen::V,잠기다,غواصی کردن
946,rudern::V,물을헤치다,پارو زدن
947,fahren::V,가다,سواره رفتن
948,fahren::V,나르다,سواره رفتن
949,fliegen::V,날다,پریدن
950,gehen::V,가다,رفتن
951,weggehen::V,팔리다,رفتن
952,abfahren::V,출발하다,حرکت کردن
953,anhalten::V,멈추다,ایست کردن
954,hineingehen::V,(그리로)가다,داخل شدن
955,eintreten::V,들러가다,وارد شدن
956,kommen::V,오다,آمدن
957,ankommen::V,고챀하다,رسیدن
958,zurückkommen::V,보기,برگشتن
959,bleiben::V,체류,ماندن
960,warten::V,기다리다,منتظر بودن
961,erwarten::V,기대하다,انتظار داشتن
962,suchen::V,찾다,جستجو کردن
963,suchen::V,구하다,جستجو کردن
964,finden::V,찾아내다,یافتن
965,finden::V,찾아내다,پیدا کردن
966,versuchen::V,시험하다,سعی کردن
967,versuchen::V,시험하다,کوشش کردن
968,vorbereiten::V,재비하다,آماده کردن
969,lieben::V,사랑하다,عاشق بودن
970,mögen::V,줗아하다,میل داشتن
971,mögen::V,줗아하다,دوست داشتن
972,lachen::V,웃다,خندیدن
973,rühren::V,건드리다,به رقت آوردن
974,weinen::V,울다,گریه کردن
975,schimpfen::V,꾸짖다,فحاشی کردن
976,sich ärgern::V,화를내게 하다,ناراحت شدن
977,sich fürchten::V,두려원하다,واهمه کردن
978,fürchten::V,두려원하다,ترسیدن
979,fliehen::V,도망치다,گریختن
980,flüchten::V,도주하다,فرار کردن
981,sehen::V,보다,دیدن
982,anschauen::V,바라보다,نگاه کردن
983,ansehen::V,바라보다,تماشا کردن
984,hören::V,듣다,شنیدن
985,zuhören::V,듣다,گوش دادن
986,probieren::V,시식하다,چشیدن
987,riechen::V,내새를맡다,بوییدن
988,riechen::V,내새를맡다,بو کردن
989,fühlen::V,느끼다,احساس کردن
990,scheinen::V,...것같다,بنظر آمدن
991,zu sehen sein::V,보이는,دیده شدن
992,vernehmen::V,듣다,شنیدن
993,vernehmen::V,들어서일다,شنیدن
994,frieren::V,춥다,سرد بودن
995,tun::V,하다,کردن
996,können::V,할주릴다,توانستن
997,wollen::V,바라다,خواستن
998,anfangen::V,시작하다,شروع کردن
999,beenden::V,다하다,تمام کردن
1000,beenden::V,다하다,پایان دادن
1001,aufhören::V,그만두다,دست کشیدن
1002,gelingen::V,성국하다,موفق شدن
1003,geraten::V,잘되어가다,نتیجه دادن
1004,öffnen::V,열다,گشودن
1005,öffnen::V,열다,باز کردن
1006,schließen::V,추측하다,بستن
1007,schließen::V,추측하다,قفل کردن
1008,stellen::V,세우다,گذاردن
1009,setzen::V,놓다,نشاندن
1010,legen::V,눕히다,گذاشتن
1011,berühren::V,대다,دست زدن
1012,berühren::V,대다,لمس کردن
1013,verbinden::V,옝열하다,وصل کردن
1014,bedecken::V,덮다,پوشاندن
1015,aufhängen::V,매달다,آویختن
1016,anzünden::V,점화하다,سوزاندن
1017,aufheben::V,위로올리다,برداشتن
1018,aufheben::V,위로올리다,بلند کردن
1019,zurücklassen::V,튀에남기다,گذاشتن
1020,verlieren::V,잃다,گم کردن
1021,fallen lassen::V,떨어뜨리다,انداختن
1022,machen::V,하다,کردن
1023,machen::V,하다,ساختن
1024,herstellen::V,제조하다,ساختن
1025,herstellen::V,제조하다,تولید کردن
1026,bauen::V,짓다,ساختن
1027,bauen::V,짓다,بنا کردن
1028,reparieren::V,수셩자다,درست کردن
1029,reparieren::V,수셩자다,تعمیر کردن
1030,verbessern::V,정정하다,بهتر کردن
1031,ändern::V,바꾸다,تغییر دادن
1032,graben::V,파다,کندن
1033,graben::V,파다,گود کردن
1034,beugen::V,구부리다,کج کردن
1035,biegen::V,굽히다,خم کردن
1036,drehen::V,회전,چرخاندن
1037,wenden::V,회전시키다,برگرداندن
1038,umdrehen::V,회전시키다,برگرداندن
1039,heben::V,일으아키다,برداشتن
1040,hochheben::V,틀어올리다,برآوردن
1041,hochheben::V,틀어올리다,بلند کردن
1042,ergreifen::V,잡다,گرفتن
1043,halten::V,잡다,نگاه داشتن
1044,drücken::V,누르다,فشار دادن
1045,drücken::V,누르다,فشار آوردن
1046,schieben::V,밀다,هل دادن
1047,kratzen::V,긁다,خاریدن
1048,lecken::V,핥다,لیسیدن
1049,beißen::V,물다,گاز زدن
1050,abschneiden::V,귾어내다,بریدن
1051,abschneiden::V,귾어내다,قطع کردن
1052,binden::V,매다,بستن
1053,stecken::V,찌르다,فرو کردن
1054,brechen::V,금,شکستن
1055,klopfen::V,치다,کوبیدن
1056,hauen::V,때리다,زدن
1057,kleben::V,들러붙다,چسباندن
1058,reiben::V,문지르다,مالش دادن
1059,streichen::V,쓰다듬다,مالیدن
1060,schleifen::V,갈다,تیز کردن
1061,schneiden::V,베다,چیدن
1062,schneiden::V,베다,بریدن
1063,rütteln::V,흔들다,لرزاندن
1064,rütteln::V,흔들다,تکان دادن
1065,schütteln::V,흔들다,تکان دادن
1066,schwenken::V,흔들다,تاب دادن
1067,schütten::V,따르다,ریختن
1068,füllen::V,담다,پر کردن
1069,einwickeln::V,싸다,پیچیدن
1070,tragen::V,지우다,بردن
1071,tragen::V,지우다,حمل کردن
1072,schleppen::V,끌다,کشیدن
1073,ziehen::V,당기다,کشیدن
1074,aufbewahren::V,간직하다,نگهداری کردن
1075,werfen::V,던지다,انداختن
1076,werfen::V,던지다,پرتاب کردن
1077,fangen::V,밥다,گرفتن
1078,packen::V,쥐다,گرفتن
1079,verstecken::V,숨기다,قایم کردن
1080,verstecken::V,숨기다,پنهان کردن
1081,teilen::V,나누다,قسمت کردن
1082,teilen::V,나누다,تقسیم کردن
1083,schicken::V,보내다,فرستادن
1084,schicken::V,보내다,ارسال کردن
1085,bringen::V,가겨,آوردن
1086,hinzufügen::V,부가하다,افزودن
1087,hinzufügen::V,부가하다,اضافه کردن
1088,bekommen::V,얻다,گرفتن
1089,erhalten::V,지니다,دریافت کردن
1090,nehmen::V,잡다,گرفتن
1091,nehmen::V,잡다,برداشتن
1092,wählen::V,선거하다,انتخاب کردن
1093,auswählen::V,선출하다,برگزیدن
1094,bewahren::V,저장보종,حفظ کردن
1095,bewahren::V,저장보종,حفاظت کردن
1096,behindern::V,훼방하다,مانع بودن
1097,verderben::V,못쓰게 되다,از بین بردن
1098,beschädigen::V,상하게하다,صدمه زدن
1099,zerbrechen::V,깨뜨리다,شکستن
1100,zerreißen::V,잡아쫓다,دریدن
1101,zerreißen::V,잡아쫓다,پاره کردن
1102,zerstören::V,파괴하다,خراب کردن
1103,zerstören::V,파괴하다,ویران کردن
1104,verbrennen::V,소실하다,سوزاندن
1105,geben::V,주다,دادن
1106,reichen::V,내일다,دادن
1107,schenken::V,주다,هدیه دادن
1108,versprechen::V,약속하다,قول دادن
1109,versprechen::V,약속하다,وعده دادن
1110,wünschen::V,바라다,آرزو کردن
1111,loben::V,칭찬하다,ستایش کردن
1112,küssen::V,키스하다,بوسیدن
1113,wiegen::V,어르다,نوسان کردن
1114,zudecken::V,뚜꺼을하다,پوشاندن
1115,wecken::V,깨우다,بیدار کردن
1116,zeigen::V,보이다,نشان دادن
1117,führen::V,가게하다,رهنمائی کردن
1118,lehren::V,가르치다,آموختن
1119,lehren::V,가르치다,یاد دادن
1120,unterrichten::V,가르지다,درس دادن
1121,unterrichten::V,가르지다,تدریس کردن
1122,aufziehen::V,사육하다,تربیت کردن
1123,leiten::V,이끌다,اداره کردن
1124,antreiben::V,몰다,عجله دادن
1125,lassen::V,내버려두다,وادار کردن
1126,einladen::V,초청하다,دعوت کردن
1127,einladen::V,초청하다,مهمان کردن
1128,vereinigen::V,하나로하다,یکی کردن
1129,vereinigen::V,하나로하다,متحد کردن
1130,besuchen::V,방문하다,دیدار کردن
1131,treffen::V,만나다,ملاقات کردن
1132,sich versammeln::V,조립하다,جمع شدن
1133,spielen::V,눌다,بازی کردن
1134,singen::V,노래하다,آواز خواندن
1135,tanzen::V,춤추하다,رقصیدن
1136,sich trennen::V,가르다,جدا شدن
1137,verlassen::V,버림받은,ترک کردن
1138,retten::V,구조하다,نجات دادن
1139,bewachen::V,치키다,حراست کردن
1140,schützen::V,보호하다,حفظ کردن
1141,verteidigen::V,막다,دفاع کردن
1142,sich schlagen::V,치다,کتک‌کاری کردن
1143,schießen::V,쏘다,تیر زدن
1144,siegen::V,이기다,پیروز شدن
1145,ärgern::V,성을내게하다,ناراحت کردن
1146,schlagen::V,치다,زدن
1147,schlagen::V,치다,کوبیدن
1148,treten::V,디디다,لگد زدن
1149,stechen::V,찌르다,چاقو زدن
1150,stoßen::V,찌르다,هل دادن
1151,stehlen::V,훔치다,دزدیدن
1152,stören::V,움직이다,مزاحم شدن
1153,belästigen::V,괴롭히다,زحمت دادن
1154,verbergen::V,숨기다,پنهان کردن
1155,täuschen::V,속이다,گول زدن
1156,täuschen::V,속이다,فریب دادن
1157,betrügen::V,속이다,گول زدن
1158,betrügen::V,속이다,فریب دادن
1159,töten::V,죽이다,کشتن
1160,wohnen::V,실다,منزل داشتن
1161,wohnen::V,실다,سکونت داشتن
1162,arbeiten::V,일하다,کار کردن
1163,sammeln::V,모으다,جمع کردن
1164,pflücken::V,꿔다,چیدن
1165,jagen::V,사냥하다,شکار کردن
1166,fischen::V,고기를잡다,صید کردن
1167,fischen::V,고기를잡다,ماهی‌گیری کردن
1168,fassen::V,움켜쥐다,گرفتن
1169,hüten::V,망보다,چراندن
1170,hüten::V,망보다,مراقبت کردن
1171,treiben::V,몰아세우다,راندن
1172,anbinden::V,묶다,متصل کردن
1173,füttern::V,사료를주다,غذا دادن
1174,melken::V,젖을짜다,دوشیدن
1175,hacken::V,자르다,خرد کردن
1176,gießen::V,물을대다,ریختن
1177,reifen::V,성숙하다,رسیدن
1178,zubereiten::V,조제하다,طبخ کردن
1179,zubereiten::V,조제하다,آماده کردن
1180,kochen::V,요리하다,پختن
1181,kochen::V,요리하다,آشپزی کردن
1182,backen::V,쿱다,پختن
1183,braten::V,굽다,سرخ کردن
1184,umrühren::V,교반하다,هم زدن
1185,stricken::V,뜨개질하다,بافتن
1186,nähen::V,꿰매다,دوختن
1187,färben::V,채색하다,رنگ زدن
1188,reinigen::V,청소하다,پاک کردن
1189,reinigen::V,청소하다,تمیز کردن
1190,waschen::V,씻다,شستن
1191,abwischen::V,닦다,زدودن
1192,spülen::V,씻다,شستن
1193,fegen::V,소체하다,جارو کردن
1194,kehren::V,청소하다,جارو کردن
1195,baden::V,감다,شنا کردن
1196,baden::V,감다,حمام کردن
1197,sich waschen::V,모믈 씻다,شستشو کردن
1198,ausziehen::V,벗다,درآوردن
1199,anziehen::V,끌어움직이다,پوشیدن
1200,kämmen::V,빗다,شانه زدن
1201,schmücken::V,치레하다,زینت دادن
1202,sagen::V,말하다,گفتن
1203,sprechen::V,말하다,حرف زدن
1204,sprechen::V,말하다,صحبت کردن
1205,reden::V,이야기하다,حرف زدن
1206,reden::V,이야기하다,صحبت کردن
1207,fragen::V,질문하다,پرسیدن
1208,fragen::V,질문하다,سؤال کردن
1209,bitten::V,원하다,خواهش کردن
1210,bitten::V,원하다,درخواست کردن
1211,erzählen::V,이야기하다,نقل کردن
1212,erzählen::V,이야기하다,حکایت کردن
1213,mitteilen::V,이야기하다,خبر دادن
1214,nennen::V,부르다,نامیدن
1215,rufen::V,불러내다,صدا کردن
1216,prahlen::V,자랑하다,پز آمدن
1217,übersetzen::V,번역하다,ترجمه کردن
1218,denken::V,생각하다,فکر کردن
1219,glauben::V,믿다,باور کردن
1220,glauben::V,믿다,عقیده داشتن
1221,bemerken::V,인자하다,متوجه شدن
1222,erkennen::V,인식하다,شناختن
1223,erkennen::V,인식하다,تشخیص دادن
1224,begreifen::V,파악하다,فهمیدن
1225,begreifen::V,파악하다,درک کردن
1226,verstehen::V,이해하다,فهمیدن
1227,lernen::V,배우다,آموختن
1228,lernen::V,배우다,یاد گرفتن
1229,wissen::V,알다,دانستن
1230,sich erinnern an::V,상기하다,به یاد آوردن
1231,vergessen::V,잊다,فراموش کردن
1232,messen::V,측정하다,اندازه گرفتن
1233,zählen::V,세다,شمردن
1234,rechnen::V,게산하다,حساب کردن
1235,lesen::V,읽다,خواندن
1236,malen::V,그리다,نقاشی کردن
1237,zeichnen::V,소묘하다,کشیدن
1238,zeichnen::V,소묘하다,رسم کردن
1239,schreiben::V,쓰다,نوشتن
1240,besitzen::V,소유하다,داشتن
1241,kaufen::V,사다,خریدن
1242,kaufen::V,사다,خرید کردن
1243,verkaufen::V,팔다,فروختن
1244,bezahlen::V,지불하다,پرداختن
1245,zahlen::V,치르다,پرداخت کردن
1246,beherrschen::V,지배하다,مسلط بودن
1247,ertragen::V,참다,تحمل کردن
1248,Raureif::N,,برف ریزه
1249,Grube::N,,گودال
1250,Lust::N,,هوس
1251,Nachricht::N,,خبر
1252,klug::A,,عاقل
1253,klug::A,,باهوش
1254,von hier::ADV,,از اینجا
1255,müde werden::V,,خسته شدن
1256,krank werden::V,,مریض شدن
1257,krank sein::V,,بیمار بودن
1258,abreißen::V,,پاره کردن
1259,sich anziehen::V,,لباس پوشیدن
1260,sich unterhalten::V,,گپ زدن
