,Concept_ID,ga,kn
1100,tragen::V,iompair,ಹೊರು
1101,schleppen::V,tarraing,ಜಗ್ಗು
1102,ziehen::V,tarraing,ಎಳೆ
1103,aufbewahren::V,coinnigh,ಇಟ್ಟುಕೊ
1104,werfen::V,caith,ಎಸೆ
1105,fangen::V,ceap,ಹಿಡಿ
1106,packen::V,beir ar,ಸೆಳೆ
1107,verstecken::V,folaigh,ಮುಚ್ಚಿಡು
1108,verstecken::V,cuir i bhfolach,ಮುಚ್ಚಿಡು
1109,teilen::V,roinn,ವಿಭಜಿಸು
1110,schicken::V,seol,ಕಳುಹಿಸು
1111,bringen::V,beir,ತರು
1112,bringen::V,tabhair,ತರು
1113,hinzufügen::V,cuir le,ಕೂಡಿಸು
1114,bekommen::V,faigh,ಸಂಪಾದಿಸು
1115,erhalten::V,faigh,ಪಡೆ
1116,nehmen::V,tóg,ಹಿಡಿ
1117,nehmen::V,glac,ಹಿಡಿ
1118,wählen::V,pioc,ಆರಿಸು
1119,wählen::V,roghnaigh,ಆರಿಸು
1120,auswählen::V,roghnaigh,ಆಯಿ
1121,bewahren::V,caomhnaigh,ರಕ್ಷಿಸಿಡು
1122,behindern::V,cuir bac ar,ಅಡ್ಡಿಮಾಡು
1123,verderben::V,mill,ಕೆಡಿಸು
1124,beschädigen::V,loit,ಹಾಳುಮಾಡು
1125,beschädigen::V,déan damáiste do,ಹಾಳುಮಾಡು
1126,zerbrechen::V,bris,ಮುರಿ
1127,zerreißen::V,stiall,ಸೀಳು
1128,zerstören::V,mill,ಅಳಿಸು
1129,zerstören::V,scrios,ಅಳಿಸು
1130,verbrennen::V,las,ಸುಡು
1131,verbrennen::V,dóigh,ಸುಡು
1132,geben::V,tabhair,ಕೊಡು
1133,reichen::V,sín,ಕೊಡು
1134,reichen::V,cuir,ಕೊಡು
1135,schenken::V,bronn,ಅರ್ಪಿಸು
1136,schenken::V,tabhair,ಅರ್ಪಿಸು
1137,versprechen::V,geall,ವಾಗ್ದಾನಮಾಡು
1138,wünschen::V,guigh,ಬಯಸು
1139,loben::V,mol,ಹೊಗಳು
1140,küssen::V,póg,ಚುಂಬಿಸು
1141,wiegen::V,bog,ತೂಗು
1142,wiegen::V,luasc,ತೂಗು
1143,zudecken::V,clúdaigh,ಹಾಸು
1144,wecken::V,dúisigh,ಎಬ್ಬಿಸು
1145,zeigen::V,taispeáin,ತೋರಿಸು
1146,führen::V,treoraigh,ದಾರಿತೋರಿಸು
1147,lehren::V,múin,ಕಲಿಸು
1148,lehren::V,teagasc,ಕಲಿಸು
1149,unterrichten::V,múin,ಬೋಧಿಸು
1150,unterrichten::V,teagasc,ಬೋಧಿಸು
1151,aufziehen::V,tóg,ಸಲಹು
1152,leiten::V,tá i gceannas ar,ಮುಂದಾಳಾಗಿರು 
1153,antreiben::V,gríosaigh,ಓಡಿಸು
1154,lassen::V,cuir ag,ಮಾಡಲುಬಿಡು
1155,einladen::V,cuir cuireadh ar,ಆಹ್ವಾನಿಸು
1156,vereinigen::V,aontaigh,ಒಂದಾಗು
1157,besuchen::V,tabhair cuairt ar,ಭೇಟಿಯಾಗು
1158,treffen::V,cas ar,ಸಂಧಿಸು
1159,treffen::V,buail le,ಸಂಧಿಸು
1160,sich versammeln::V,bailigh,ನೆರೆ
1161,sich versammeln::V,cruinnigh,ನೆರೆ
1162,spielen::V,imir,ಆಡು
1163,spielen::V,tá ag spraoi,ಆಡು
1164,singen::V,can,ಹಾಡು
1165,tanzen::V,rinc,ಕುಣಿ
1166,tanzen::V,damhsaigh,ಕುಣಿ
1167,sich trennen::V,scar,ಪ್ರತ್ಯೇಮಾಡು
1168,verlassen::V,fág,ಕಳೆ
1169,retten::V,tarrtháil,ರಕ್ಷಿಸು
1170,bewachen::V,cosain,ಕಾಪಾಡು
1171,bewachen::V,gardáil,ಕಾಪಾಡು
1172,schützen::V,cosain,ಸಂರಕ್ಷಿಸು
1173,verteidigen::V,cosain,ಕಾಪಿಡು
1174,sich schlagen::V,tá ag bruíon,ಕಿತ್ತಾಟ
1175,schießen::V,caith,ಎಸೆ
1176,schießen::V,scaoil,ಎಸೆ
1177,siegen::V,bain,ಗೆಲ್ಲು
1178,siegen::V,buaigh,ಗೆಲ್ಲು
1179,ärgern::V,cuir isteach ar,ರೇಗಿಸು
1180,schlagen::V,buail,ಹೊಡೆ
1181,treten::V,ciceáil,ಒದೆ
1182,stechen::V,sáigh,ಚುಚ್ಚು
1183,stoßen::V,brúigh,ತಳ್ಳು
1184,stoßen::V,soncáil,ತಳ್ಳು
1185,stehlen::V,goid,ಕದಿ
1186,stören::V,cuir isteach ar,ಕತಕು
1187,belästigen::V,cuir as do,ತೊಂದರೆ
1188,verbergen::V,ceil,ಮರೆಮಾಜು
1189,täuschen::V,cuir dallamullóg ar,ಠಕ್ಕಿಸು
1190,betrügen::V,déan calaois ar,ವಂಚಿಸು
1191,töten::V,maraigh,ಕೊಲ್ಲು
1192,wohnen::V,cuir faoi,ವಾಸಿಸು
1193,wohnen::V,tá ina chónaí,ವಾಸಿಸು
1194,arbeiten::V,oibrigh,ಕೆಲಸ ಮಾಡು
1195,sammeln::V,bailigh,ಸಂಚಯಿಸು
1196,sammeln::V,cruinnigh,ಸಂಚಯಿಸು
1197,pflücken::V,pioc,ಬಿಡಿಸು
1198,jagen::V,seilg,ಬೇಟೆಯಾಡು
1199,fischen::V,iasc,ಮೀನು ಹಿಡಿ
1200,fassen::V,beir ar,ಹಿಡಿ
1201,hüten::V,aoirigh,ಗುಂಪುಸೇರಿಸು
1202,treiben::V,seol,ದಬ್ಬು
1203,treiben::V,tiomáin,ದಬ್ಬು
1204,anbinden::V,ceangail,ಬಿಗಿ
1205,füttern::V,cothaigh,ಮೇಯಿಸು
1206,füttern::V,beathaigh,ಮೇಯಿಸು
1207,melken::V,bligh,ಹಾಲು ಕರೆ
1208,melken::V,crúigh,ಹಾಲು ಕರೆ
1209,hacken::V,gearr,ತುಂಡರಿಸು
1210,gießen::V,uiscigh,ನೀರುಹಾಕು
1211,reifen::V,aibigh,ಕಳಿ
1212,zubereiten::V,cócaráil,ಅಡಿಗೆಮಾಡು
1213,kochen::V,bruith,ಅಡು
1214,kochen::V,beirigh,ಅಡು
1215,backen::V,bácáil,ಬೇಯಿಸು
1216,braten::V,róst,ಕರಿ
1217,braten::V,frioch,ಕರಿ
1218,umrühren::V,measc,ಕಲಕು
1219,stricken::V,cniotáil,ಹೆಣೆ
1220,nähen::V,fuaigh,ಹೊಲಿ
1221,färben::V,dathaigh,ಬಣ್ಣ ಹತ್ತು
1222,reinigen::V,glan,ಸ್ವಚ್ಛಮಾಡು
1223,waschen::V,nigh,ತೊಳೆ
1224,abwischen::V,glan,ಒರಸು
1225,spülen::V,sruthlaigh,ಗಲಬರಿಸು
1226,fegen::V,scuab,ಗುಡಿಸು
1227,kehren::V,scuab,ಗುಡಿಸು
1228,baden::V,folc,ಸ್ನಾನಮಾಡು
1229,sich waschen::V,nigh é féin,ತೊಳೆ
1230,ausziehen::V,bain de,ಬಿಚ್ಚು
1231,anziehen::V,cuir ar,ಹಾಕು
1232,sich anziehen::V,gléas é féin,ಹಾಕು
1233,kämmen::V,cíor,ಬಾಚು
1234,schmücken::V,maisigh,ಅಲಂಕರಿಸು
1235,sagen::V,abair,ಹೇಳು
1236,sprechen::V,labhair,ನುಡಿ
1237,reden::V,caintigh,ನುಡಿ
1238,sich unterhalten::V,caintigh,ಹರಟೆ ಹೊಡಿ
1239,sich unterhalten::V,tá ag comhrá,ಹರಟೆ ಹೊಡಿ
1240,fragen::V,fiafraigh,ವಿಚಾರಿಸು
1241,fragen::V,cuir ceist,ವಿಚಾರಿಸು
1242,bitten::V,iarr,ಬೇಡು
1243,erzählen::V,inis,ಹೇಳು
1244,erzählen::V,eachtraigh,ಹೇಳು
1245,mitteilen::V,aithris,ತಿಳಿಸು
1246,mitteilen::V,cuir in iúl,ತಿಳಿಸು
1247,nennen::V,ainmnigh,ಹೆಸರಿಡು
1248,rufen::V,glaoigh,ಕರೆ
1249,prahlen::V,maígh,ಜಂಬ ಕೊಚ್ಚು
1250,übersetzen::V,aistrigh,ಭಾಷಾಂತರಿಸು
1251,denken::V,síl,ಯೋಚಿಸು
1252,denken::V,ceap,ಯೋಚಿಸು
1253,glauben::V,creid,ನಂಬು
1254,bemerken::V,tabhair faoi deara,ಗಮನಿಸು
1255,erkennen::V,aithin,ಗುರುತುಹಿಡಿ
1256,begreifen::V,tuig,ಗ್ರಹಿಸು
1257,verstehen::V,tuig,ಅರ್ಥಮಾಡಿಕೊ
1258,lernen::V,foghlaim,ಕಲಿ
1259,wissen::V,tá a fhios ag,ಅರಿ
1260,sich erinnern an::V,cuimhnigh ar,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1261,sich erinnern an::V,is cuimhne ar,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1262,vergessen::V,dearmad,ಮರೆತುವಿಡು
1263,messen::V,tomhais,ಅಳೆ
1264,zählen::V,cuntais,ಗಣಿಸು
1265,rechnen::V,ríomh,ಲೆಕ್ಕ ಹಾಕು
1266,rechnen::V,áirigh,ಲೆಕ್ಕ ಹಾಕು
1267,lesen::V,léigh,ಓದು
1268,malen::V,péinteáil,ಬಿಡಿಸು
1269,zeichnen::V,línigh,ಬಿಡಿಸು
1270,zeichnen::V,tarraing,ಬಿಡಿಸು
1271,schreiben::V,scríobh,ಬರೆ
1272,besitzen::V,is le,ಒಡೆಯನಾಗಿರು
1273,kaufen::V,ceannaigh,ಕೊಳ್ಳು
1274,verkaufen::V,díol,ಕೊಡು
1275,bezahlen::V,íoc as,ಬೆಲೆತೆರು
1276,zahlen::V,íoc,ಹಣವನ್ನುಕೊಡು
1277,beherrschen::V,rialaigh,ಅಧಿಕಾರ ನಡೆಸು
1278,ertragen::V,seas,ಸಹಿಸು
1279,ertragen::V,fulaing,ಸಹಿಸು
1280,ertragen::V,foighnigh,ಸಹಿಸು
1281,Ader::N,,ನರ
1282,vorwärts::ADV,,ಮುನ್ನೆಡೆವ
