,Concept_ID,os,mdf
734,hübsch::A,рӕсугъд,мазы
735,böse::A,фыдзӕрдӕ,кяжи
736,dumm::A,ӕдылы,аф ёню
737,dumm::A,ӕдылы,шава пря
738,faul::A,зивӕг,нола
739,faul::A,зивӕггӕнаг,нола
740,fleißig::A,æнæзивæг,ку́лхцонды
741,fleißig::A,æнувыд,ку́лхцонды
742,geizig::A,чъынды,кирьжя
743,geizig::A,чъынды,жаднай
744,geizig::A,æлгъин,кирьжя
745,geizig::A,æлгъин,жаднай
746,geizig::A,мæрддзæст,кирьжя
747,geizig::A,мæрддзæст,жаднай
748,klug::A,зондджын,ёню
749,klug::A,зондджын,пря́ви
750,geschickt::A,хӕрзарӕхст,маштозь тиф
751,lieb::A,уарзон,цебярь
752,lustig::A,хъӕлдзӕг,ра́хси
753,sanft::A,мынчын,сетьме
754,hungrig::A,ӕххормаг,вача
755,hungrig::A,ӕххормаг,вачеда
756,krank::A,нӕфӕразгӕ,сяряди
757,nackt::A,бӕгънӕг,штада
758,nackt::A,бӕгънӕг,кърхтапа
759,traurig::A,ӕрхӕндӕг,ла́жнай
760,lebendig::A,цардӕгас,эряй
761,gut::A,хорз,пара
762,gut::A,хорз,цебярь
763,schlecht::A,цауд,кальдяв
764,richtig::A,раст,виде
765,schlimm::A,ӕвзӕр,кальдяв
766,wahr::A,ӕцӕг,афкуксонь
767,alt::A,зӕронд,ташта
768,neu::A,ног,од
769,ehemalig::A,раздӕры,и́нгольдень
770,alt[Lebewesen]::A,ацӕргӕ,сире
771,jung::A,ӕрыгон,од
772,arm::A,мӕгуыр,а́шу
773,reich::A,хъӕздыг,козя
774,bekannt::A,зонгӕ,содаф
775,berühmt::A,номдзыд,содавикс
776,fremd::A,æцæгæлон,лия
777,fremd::A,æцæгæлон,аф содаф
778,verschieden::A,æндæр æмæ æндæр,аф фкя ла́цонь
779,verschieden::A,алы,аф фкя ла́цонь
780,verschieden::A,алыхуызон,аф фкя ла́цонь
781,nah::A,хӕстӕг,мала
782,nah::A,хӕстӕг,аф ичкоздень
783,fern::A,дард,и́чкоздень
784,fern::A,дард,куна́рдонь
785,fern::A,дӕрддаг,и́чкоздень
786,fern::A,дӕрддаг,куна́рдонь
787,linker::A,галиу,кержи
788,rechter::A,рахиз,види
789,anderer::A,иннӕ,лия
790,anderer::A,ӕндӕр,лия
791,erster::A,фыццаг,васенце
792,erster::A,фыццӕгӕм,васенце
793,zweiter::A,дыккаг,омбоце
794,zweiter::A,дыккæгæм,омбоце
795,dritter::A,æртыккаг,колмоце
796,dritter::A,æртыккæгæм,колмоце
797,letzter::A,фӕстаг,ме́кольце
798,allein::ADV,иунæг,ськамонза
799,auf einmal::ADV,уайтагъд,вихцок
800,auf einmal::ADV,æвиппайды,вихцок
801,auf einmal::ADV,æваст,вихцок
802,zusammen::ADV,иумӕ,марс
803,zusammen::ADV,иумӕ,ма́рса
804,lange::ADV,бирæ рæстæг,кува́тьс
805,plötzlich::ADV,æвиппайды,а́пак учт
806,plötzlich::ADV,æваст,а́пак учт
807,sofort::ADV,уыцы сахат,тяникиге
808,sofort::ADV,уайтагъд,тяникиге
809,später::ADV,фæстæдæр,ме́ле
810,jetzt::ADV,ныр,тяни
811,heute::ADV,абон,тячи
812,morgen::ADV,райсом,ва́нды
813,bald::ADV,тагъд,курок
814,bald::ADV,рæхджы,курок
815,dann::ADV,стæй,меле
816,dann::ADV,стæй,сяда меле
817,gestern::ADV,знон,ися́к
818,einst::ADV,кӕддӕр,весть
819,einst::ADV,кӕддӕр,мзя́рда-бди
820,damals::ADV,уæд,эста
821,danach::ADV,стæй,меле
822,danach::ADV,уый фæстæ,меле
823,vorher::ADV,раздæр,инголи
824,zuerst::ADV,фыццаг,ва́сенда
825,einmal::ADV,иу хатт,весть
826,manchmal::ADV,хатт,лия́ста
827,manchmal::ADV,хатт,ко́ста-ко́ста
828,oft::ADV,арæх,си́деста
829,immer::ADV,ӕдзух,фалу
830,immer::ADV,ӕдзух,най
831,niemals::ADV,никуы,аф мзя́рдонга
832,niemals::ADV,никæд,аф мзя́рдонга
833,hier::ADV,ам,тяса
834,hierhin::ADV,ардӕм,сей
835,hierhin::ADV,ардӕм,тяза
836,von hier::ADV,ардыгæй,тя́ста
837,dort::ADV,уым,тоса
838,dorthin::ADV,уырдӕм,тов
839,dorthin::ADV,уырдӕм,тоза
840,geradeaus::ADV,æргом,ви́деста
841,vorwärts::ADV,размӕ,и́нголи
842,rückwärts::ADV,фӕстӕмӕ,ме́ки
843,zurück::ADV,фӕстӕмӕ,ме́ки
844,unten::ADV,дæлæ,ала
845,unten::ADV,дæлейы,ала
846,unten::ADV,бынæй,ала
847,hinab::ADV,дӕлӕмӕ,алу
848,hinab::ADV,уырдыгмӕ,алу
849,oben::ADV,уӕле,вяре
850,hinauf::ADV,уӕлӕмӕ,вяри
851,überall::ADV,алыран,се́мбе ва́стова
852,überall::ADV,алкæм,се́мбе ва́стова
853,überall::ADV,кæмдæриддæр,се́мбе ва́стова
854,nicht::ADV,нӕ,аф
855,ein wenig::ADV,чысыл,аф лама
856,kaum::ADV,цъус,а́ньцек
857,sehr::ADV,тынг,пяк
858,sehr::ADV,иттӕг,пяк
859,so::ADV,афтӕ,ста́не
860,noch::ADV,ма,нинге
861,nur::ADV,канд,аньцек
862,nur::ADV,ӕрмӕст,аньцек
863,schon::ADV,нырид,ни
864,wieder::ADV,ногӕй,та́га
865,vergebens::ADV,дзæгъæлы,стак
866,vergebens::ADV,уæгъды,стак
867,vergebens::ADV,æнæхъуаджы,стак
868,vor::PRP,разы,инголе
869,hinter::PRP,фӕстӕ,фтала
870,hinter::PRP,фӕстӕ,мельге
871,unter::PRP,бын,ала
872,durch::PRP,æхсæнты,пачк
873,neben::PRP,цур,ваксса
874,zwischen::PRP,астӕу,ёткса
875,wegen::PRP,тыххай,сюнеда
876,dies::PRN,ай,тя
877,das::PRN,уый,ся
878,das::PRN,уый,тона
879,alles::PRN,алцы,сембе
880,alles::PRN,æппæтдæр,сембе
881,alles::PRN,иууылдӕр,сембе
882,ich::PRN,æз,мон
883,du::PRN,ды,тон
884,er::PRN,уый,сон
885,wir::PRN,мах,минь
886,ihr::PRN,сымах,тинь
887,sie::PRN,уыдон,синь
888,was::FPRN,цы,мезе
889,wer::FPRN,чи,кие
890,wo::FADV,кӕм,коса
891,wohin::FADV,кӕдӕм,ков
892,wohin::FADV,кӕдӕм,коза
893,wie::FADV,куыд,ко́да
894,warum::FADV,цӕмӕн,мес
895,wieviel::FNUM,цал,мзя́ра
896,eins::NUM,иу,фкя
897,zwei::NUM,дыууӕ,кафта
898,drei::NUM,ӕртӕ,колма
899,vier::NUM,цыппар,ниле
900,fünf::NUM,фондз,вете
901,sechs::NUM,ӕхсӕз,кота
902,sieben::NUM,авд,сисем
903,acht::NUM,аст,кафкса
904,neun::NUM,фараст,ве́йхкса
905,zehn::NUM,дӕс,кемонь
906,elf::NUM,иуæндæс,кефкие
907,zwölf::NUM,дыууадæс,кемгафтува
908,zwanzig::NUM,дыууын,комсь
909,dreißig::NUM,æртын,колмогемонь
910,dreißig::NUM,дæсæмæссæдз,колмогемонь
911,vierzig::NUM,цыппор,нильге́монь
912,vierzig::NUM,цыппур,нильге́монь
913,vierzig::NUM,дыууиссæдзы,нильге́монь
914,fünfzig::NUM,фӕндзай,ве́дьгемонь
915,sechzig::NUM,æхсай,ко́дгемонь
916,sechzig::NUM,æртиссæдзы,ко́дгемонь
917,siebzig::NUM,æвдай,сизьге́монь
918,siebzig::NUM,дæс æмæ æртиссæдзы,сизьге́монь
919,achtzig::NUM,цыппарыссæдзы,ка́фксогемонь
920,achtzig::NUM,æстай,ка́фксогемонь
921,neunzig::NUM,нæуæдз,ве́йхксогемонь
922,neunzig::NUM,дæс æмæ цыппарыссæдзы,ве́йхксогемонь
923,hundert::NUM,сӕдӕ,сяда
924,tausend::NUM,мин,тёжянь
925,und::CNJ,ӕмӕ,и
926,und::CNJ,ӕмӕ,дъ
927,oder::CNJ,кӕнӕ,или
928,oder::CNJ,кӕнӕ,али
929,stehen::V,лӕууын,а́щемс стя́да
930,sitzen::V,бадын,ащемс озада
931,liegen::V,хуыссын,ма́дозь а́щемс
932,hängen::V,ауыгъд уын,нюрьгомс
933,werden::V,суӕвын,арамс
934,werden::V,суӕвын,тиевомс
935,passieren::V,æрцæуын,лисэмс
936,passieren::V,æрцæуын,эвондамс
937,beginnen::V,райдайын,ушедомс
938,enden::V,фæуын,лоткамс
939,wechseln::V,ивын,по́лафнемс
940,aufgehen[Sonne]::V,скæсын,стямс
941,aufgehen[Sonne]::V,скæсын,лисемс
942,untergehen[Sonne]::V, аныгуылын,валгомс
943,scheinen[Sonne]::V,рухс кӕнын,ва́лдоптомс
944,donnern::V,нæрын,торамс
945,wehen::V,дымын,уфа́мс
946,strömen::V,кӕлын,шудемс
947,fließen::V,цæуын,шудемс
948,fließen::V,уайын,шудемс
949,fließen::V,кæлын,шудемс
950,sich drehen::V,зилын,шаромс
951,schwanken::V,æнкъуысын,якамс
952,schwingen::V,æнкъуысын,люксемс
953,schwingen::V,æнкъуысын,нюрьсемс
954,schwingen::V,змæлын,люксемс
955,schwingen::V,змæлын,нюрьсемс
956,fallen::V,хауын,прамс
957,fallen::V,хауын,прашендомс
958,brennen::V,судзын,паломс
959,rauchen::V,фæздæг кæнын,качадомс
960,regnen::V,уарын,пиземс
961,gefrieren::V,сӕлын,эйндамс
962,gefrieren::V,сӕлын,кельмомс
963,tauen::V,стайын,соламс
964,schmelzen::V,тайын,соламс
965,trocknen::V,хус кæнын,коськомс
966,sieden::V,фыцын,лакамс
967,faulen::V,ӕмбийын,наксадомс
968,verfaulen::V,бамбийын,наксадомс
969,reißen::V,скъуийын,сязевомс
970,versinken::V,дӕлдон_кӕнын,ваямс
971,vergehen::V,аивгъуийын,ётамс
972,erscheinen::V,разынын,эвондамс
973,verschwinden::V,фæтары уын,юма́мс
974,verschwinden::V,фæдæлдзæх уын,юма́мс
975,verschwinden::V,фесæфын,юма́мс
976,verschwinden::V,æрбайсæфын,юма́мс
977,sinken::V,дæлæмæ æрхауын,валгомс
978,abnehmen::V,фæкъаддæр уын,киремс
979,abnehmen::V,фæцух уын,киремс
980,zunehmen::V,фæфылдæр уын,ламокстомс
981,zunehmen::V,фæфылдæр уын,рашнемс
982,zunehmen::V,сбирæ уын,ламокстомс
983,zunehmen::V,сбирæ уын,рашнемс
984,zunehmen::V,сахадын,ламокстомс
985,zunehmen::V,сахадын,рашнемс
986,steigen::V,сыстын,кеподемс
987,wachsen::V,рӕзын,касомс
988,glänzen::V,ӕрттивын,цинзелдомс
989,glänzen::V,ӕрттивын,цифордомс
990,funkeln::V,тыбар-тыбур_кӕнын,ци́фтордомс
991,lärmen::V,хъæлæба кæнын,жалнамс
992,läuten::V,цæгъдын,гайфтемс
993,klingeln::V,цæгъдын,гайфтемс
994,klirren::V,дзыгъал-мыгъул кæнын,ка́нзеркшнемс
995,klirren::V,дзæгъ-дзæгъ кæнын,ка́нзеркшнемс
996,brausen::V,абухын,жоледемс
997,klingen::V,зæлын,кайгомс
998,klingen::V,азæлын,кайгомс
999,klingen::V,хъуысын,кайгомс
1000,bellen::V,рæйын,ува́мс
1001,heulen::V,ниуын,сувомс
1002,heulen::V,ниуын,урнамс
1003,blasen::V,фу кӕнын,уфа́мс
1004,pfeifen::V,æхситт кæнын,вяшкомс
1005,pfeifen::V,къуыззитт кæнын,вяшкомс
1006,schreien::V,хъӕр кӕнын,пешкодомс
1007,stöhnen::V,хъæрзын,куфцемс
1008,stöhnen::V,дзыназын,куфцемс
1009,zittern::V,ризын,таромс
1010,leben::V,цӕрын,эрямс
1011,geboren werden::V,райгуырын,шачемс
1012,atmen::V,улӕфын,ажнамс
1013,trinken::V,нуазын,симомс
1014,essen::V,хӕрын,ярхцамс
1015,schlucken::V,ныхъуырын,нилемс
1016,müde werden::V,бафæллайын,сиземс
1017,müde werden::V,бафæлмæцын,сиземс
1018,müde werden::V,сфæлмæцын,сиземс
1019,einschlafen::V,бафынæй уын,матодовомс
1020,schlafen::V,хуыссын,удомс
1021,schlafen::V,фынӕй кӕнын,удомс
1022,aufwachen::V,райхъал уын,съргоземс
1023,aufstehen::V,стын,стямс
1024,sich erholen::V,фæллад уадзын,ваймосемс
1025,sich erholen::V,улæфын,ваймосемс
1026,krank werden::V,фӕрынчын уын,сярядькстомс
1027,krank sein::V,сӕйын,сярядемс
1028,schmerzen::V,риссын,сярядемс
1029,husten::V,хуыфын,козомс
1030,genesen::V,сдзæбæх уын,пъ́чкамс
1031,genesen::V,рандидзын,пъ́чкамс
1032,genesen::V,сæндидзын,пъ́чкамс
1033,sterben::V,мӕлын,куломс
1034,umkommen::V,фесæфын,юма́мс
1035,umkommen::V,байсæфын,юма́мс
1036,umkommen::V,бабын уын,юма́мс
1037,umkommen::V,мард фæуын,юма́мс
1038,sich bewegen::V,тæлфын,шаштомс
1039,sich bewegen::V,цæуын,шаштомс
1040,sich rühren::V,змӕлын,сърхка́мс
1041,sich erheben::V,стын,стямс
1042,sich setzen::V,сбадын,озамс
1043,hinfallen::V,ӕрхауын,прамс
1044,hinfallen::V,ӕрхауын,сяворемс
1045,laufen::V,цӕуын,якамс
1046,laufen::V,рацу-бацу_кӕнын,якамс
1047,schreiten::V,къахдзæф кæнын,молемс
1048,schreiten::V,къахдзæф кæнын,аськолямс
1049,schreiten::V,санчъех кæнын,молемс
1050,schreiten::V,санчъех кæнын,аськолямс
1051,schreiten::V,цæуын,молемс
1052,schreiten::V,цæуын,аськолямс
1053,spazierengehen::V,озер кæнын,якамс
1054,spazierengehen::V,тезгъо кæнын,якамс
1055,eilen::V,тагъд кæнын,эряскодомс
1056,eilen::V,тындзын,эряскодомс
1057,sich beeilen::V,тагъд кæнын,эряскодомс
1058,sich beeilen::V,тындзын,эряскодомс
1059,sausen::V,уайын,лиемс
1060,sausen::V,тæхын,лиемс
1061,rennen::V,згъорын,арнемс
1062,springen::V,гæпп кæнын,комотнемс
1063,springen::V,сæррæтт кæнын,комотнемс
1064,springen::V,лиуырын,комотнемс
1065,klettern::V,хилын,ку́цемс
1066,schaukeln::V,хецъро кæнын,нюрямс
1067,schaukeln::V,херыйыл бадын,нюрямс
1068,kriechen::V,бырын,шаштомс комада
1069,schwimmen::V,ленк кӕнын,уемс
1070,tauchen::V,ныгъуылын,юпиемс
1071,tauchen::V,ныгъуылын,чёпафнемс
1072,rudern::V,бæлæгъ тæрын,па́немс ве́неж
1073,rudern::V,чема тæрын,па́немс ве́неж
1074,fahren::V,цӕуын,ардомс
1075,fliegen::V,тӕхын,лиемс
1076,gehen::V,цӕуын,молемс
1077,weggehen::V,ацӕуын,тумс
1078,abfahren::V,араст уын,тумс
1079,anhalten::V,æрлæууын,лоткамс
1080,hineingehen::V,мидæмæ цæуын,сува́мс
1081,eintreten::V,бацӕуын,сува́мс
1082,kommen::V,æрцæуын,самс
1083,ankommen::V,æрцæуын,самс
1084,ankommen::V,æрцæуын,пачкодемс
1085,zurückkommen::V,раздæхын,мърдамс
1086,zurückkommen::V,фæстæмæ_раздæхын,мърдамс
1087,zurückkommen::V,æрбаздæхын,мърдамс
1088,zurückkommen::V,аздæхын,мърдамс
1089,bleiben::V,лӕууын,иля́домс
1090,warten::V,ӕнхъӕлмӕ кӕсын,учемс
1091,erwarten::V,ӕнхъӕлмӕ кӕсын,учемс
1092,suchen::V,агурын,вешемс
1093,finden::V,ссарын,мумс
1094,versuchen::V,фӕлварын,варчсемс
1095,vorbereiten::V,бацаттæ кæнын,анокламс
1096,vorbereiten::V,æрæввонг кæнын,анокламс
1097,lieben::V,уарзын,кельгомс
1098,mögen::V,зæрдæмæ цæуын,кельгомс
1099,lachen::V,худын,рахамс
1100,lachen::V,худын,рахсемс
1101,rühren::V,зæрдæ суынгæг кæнын,токамс седи
1102,weinen::V,кӕуын,авардемс
1103,schimpfen::V,æлгъитын,сюцемс
1104,sich ärgern::V,мæсты кæнын,кяжиямс
1105,sich fürchten::V,тæрсын,пелемс
1106,fürchten::V,тæрсын,пелемс
1107,fliehen::V,лидзын,ворьгодемс
1108,flüchten::V,алидзын,ша́домс
1109,flüchten::V,алидзын,во́рьгодемс
1110,sehen::V,уынын,няемс
1111,anschauen::V,акӕсын,ваномс
1112,ansehen::V,кӕсын,ваномс
1113,hören::V,хъусын,марямс
1114,zuhören::V,хъусын,ку́лхдоньомс
1115,probieren::V,уынын,варжамс
1116,probieren::V,аходын,варжамс
1117,riechen::V,смудын,никса́мс
1118,fühlen::V,ӕнкъарын,марямс
1119,scheinen::V,зынын,ня́евомс
1120,zu sehen sein::V,зынын,ня́евомс
1121,vernehmen::V,фехъусын,марямс
1122,frieren::V,сийын,паломс
1123,frieren::V,сийын,кельмомс
1124,tun::V,кӕнын,тиемс
1125,können::V,фӕразын,маштомс
1126,wollen::V,фӕндын,-не-
1127,anfangen::V,райдайын,ушедомс
1128,beenden::V,фӕуын,аде́ламс
1129,aufhören::V,банцайын,лоткамс
1130,aufhören::V,фенцайын,лоткамс
1131,gelingen::V,бантысын,удалакшнемс
1132,geraten::V,разынын,лисемс
1133,öffnen::V,гом кӕнын,панжемс
1134,schließen::V,ӕхгӕнын,сёлгомс
1135,stellen::V,ӕвӕрын,путомс
1136,setzen::V,сбадын кӕнын,озафнемс
1137,setzen::V,сбадын кӕнын,озавтнемс
1138,legen::V,ӕрӕвӕрын,путомс
1139,berühren::V,агайын,токамс
1140,verbinden::V,бӕттын,сотомс
1141,bedecken::V,ӕмбӕрзын,комачамс
1142,bedecken::V,ӕмбӕрзын,вельхтямс
1143,aufhängen::V,ауындзын,повфтамс
1144,anzünden::V,ссудзын,крьвя́стемс
1145,aufheben::V,сисын,кеподемс
1146,aufheben::V,сисын,касфтомс
1147,zurücklassen::V,ныууадзын,ка́домс
1148,verlieren::V,фесафын,юма́фтомс
1149,fallen lassen::V,ӕрӕппарын,прафтомс
1150,fallen lassen::V,къухтӕй феуӕгъд кӕнын,прафтомс
1151,machen::V,саразын,тиемс
1152,herstellen::V,сцæттæ кæнын,анокламс
1153,herstellen::V,саразын,анокламс
1154,bauen::V,амайын,путомс
1155,reparieren::V,æмпъузын,петемс
1156,reparieren::V,цалцæг кæнын,петемс
1157,verbessern::V,фæхуыздæр кæнын,цебярьгофтомс
1158,ändern::V,аивын,полафтомс
1159,graben::V,къахын,шу́вомс
1160,graben::V,къахын,та́ргамс
1161,beugen::V,æркъæдз кæнын,мяндемс
1162,beugen::V,æртасын кæнын,мяндемс
1163,biegen::V,тасын кӕнын,комафтомс
1164,drehen::V,здухын,шо́вамс
1165,drehen::V,здухын,ша́рфнемс
1166,wenden::V,афæлдахын,ша́рфтомс
1167,wenden::V,рафæлдахын,ша́рфтомс
1168,umdrehen::V,афæлдахын,шарфтомс
1169,heben::V,сдарын,ке́подемс
1170,heben::V,схæцын,ке́подемс
1171,hochheben::V,уæлæмæ хæцын,ке́подемс
1172,hochheben::V,уæлæмæ хæцын,ка́сфтомс
1173,ergreifen::V,фӕлӕбурын,фатямс
1174,halten::V,дарын,кирдемс
1175,drücken::V,æлхъивын,люпшта́мс
1176,drücken::V,хæцын,люпшта́мс
1177,schieben::V,схойын,шашфтомс
1178,kratzen::V,хафын,а́нгорямс
1179,kratzen::V,хафын,киськоря́мс
1180,lecken::V,сдæрын,нолсемс
1181,beißen::V,хæцын,сускомс
1182,abreißen::V,ратонын,сяземс
1183,abschneiden::V,ралыг кӕнын,керомс
1184,binden::V,бабӕттын,сотомс
1185,stecken::V,ныссадзын,сялгомс
1186,brechen::V,асæттын,си́ннемс
1187,brechen::V,асæттын,ка́лафтомс
1188,brechen::V,басæттын,си́ннемс
1189,brechen::V,басæттын,ка́лафтомс
1190,brechen::V,ныссæттын,си́ннемс
1191,brechen::V,ныссæттын,ка́лафтомс
1192,klopfen::V,хойын,чакамс
1193,klopfen::V,хойын,чакиемс
1194,klopfen::V,гуыпп-гуыпп кæнын,чакамс
1195,klopfen::V,гуыпп-гуыпп кæнын,чакиемс
1196,klopfen::V,къуырцц-къуырцц кæнын,чакамс
1197,klopfen::V,къуырцц-къуырцц кæнын,чакиемс
1198,hauen::V,цӕвын,шавомс
1199,hauen::V,цӕвын,пиксомс
1200,hauen::V,нӕмын,шавомс
1201,hauen::V,нӕмын,пиксомс
1202,kleben::V,ныхасын,пе́тфнемс
1203,kleben::V,æндадзын,пе́тфнемс
1204,reiben::V,сӕрфын,шо́вамс
1205,reiben::V,хафын,шо́вамс
1206,streichen::V,байсæрдын,вадемс
1207,streichen::V,сахорын,вадемс
1208,schleifen::V,ссын,шо́вамс
1209,schleifen::V,цыргъ кӕнын,шо́вамс
1210,schneiden::V,кӕрдын,керомс
1211,rütteln::V,æнкъусын,та́рфтомс
1212,schütteln::V,уигъын,шука́демс
1213,schwenken::V,тилын,яфодемс
1214,schwenken::V,уигъын,яфодемс
1215,schütten::V,ныккӕнын,каямс
1216,schütten::V,ныккӕнын,нюрьхтя́мс
1217,füllen::V,байдзаг кæнын,пяшкодемс
1218,einwickeln::V,батухын,тапардамс
1219,tragen::V,хӕссын,кандомс
1220,schleppen::V,ласын,ускомс
1221,ziehen::V,ласын,ускомс
1222,aufbewahren::V,æвæрын,ванфтомс
1223,werfen::V,зыввытт кӕнын,ёрямс
1224,fangen::V,ӕрцахсын,кунда́мс
1225,packen::V,рацахсын,фатямс
1226,verstecken::V,æмбæхсын,кяшемс
1227,verstecken::V,нымæхсын,кяшемс
1228,teilen::V,уарын,явомс
1229,schicken::V,ӕрвитын,кучемс
1230,bringen::V,æрхæссын,кандомс
1231,bringen::V,æрхæссын,пачфтемс
1232,bringen::V,æрбахæссын,кандомс
1233,bringen::V,æрбахæссын,пачфтемс
1234,hinzufügen::V,ӕфтауын,пу́томс та́га
1235,hinzufügen::V,ӕфтауын,ма́ксомс та́га
1236,bekommen::V,ссарын,сявомс
1237,bekommen::V,сфæрæз кæнын,сявомс
1238,bekommen::V,самал кæнын,сявомс
1239,erhalten::V,райсын,сявомс
1240,nehmen::V,райсын,сявомс
1241,wählen::V,равзарын,ко́чкамс
1242,auswählen::V,авзарын,кочкамс
1243,bewahren::V,бавæрын,ванфтомс
1244,bewahren::V,нывæрын,ванфтомс
1245,behindern::V,цæлхдур æвæрын,шорямс
1246,behindern::V,ныхдур æвæрын,шорямс
1247,behindern::V,къуылымпы кæнын,шорямс
1248,behindern::V,хъыг дарын,шорямс
1249,verderben::V,фесафын,коламс
1250,verderben::V,фесафын,гастямс
1251,beschädigen::V,халын,тиендемс зиян
1252,zerbrechen::V,асӕттын,тапамс
1253,zerreißen::V,аскъуынын,сяземс
1254,zerstören::V,фехалын,ка́лафтомс
1255,verbrennen::V,басудзын,пълхта́мс
1256,geben::V,дӕттын,ма́ксомс
1257,reichen::V,адæттын,максомс
1258,schenken::V,лæвар кæнын,каземс
1259,versprechen::V,дзырд раттын,ма́ксомс вал
1260,versprechen::V,зӕрдӕ бавӕрын,ма́ксомс вал
1261,wünschen::V,зæрдæ зæгъы,арьсемс
1262,loben::V,раппӕлын,шна́мс
1263,küssen::V,пъа кæнын,палсемс
1264,küssen::V,ба кæнын,палсемс
1265,wiegen::V,узын,нюря́фтомс
1266,zudecken::V,бамбӕрзын,вельхтямс
1267,wecken::V,райхъал кӕнын,стя́фтомс
1268,wecken::V,райхъал кӕнын,съ́ргозьфтемс
1269,zeigen::V,амонын,няфтемс
1270,führen::V,кӕнын,вятемс
1271,führen::V,фæкæнын,вятемс
1272,lehren::V,ахуыр кæнын,тонафтомс
1273,unterrichten::V,ахуыр кæнын,тонафтомс
1274,aufziehen::V,хъомыл кӕнын,касфтомс
1275,leiten::V,разамынд дӕттын,вятемс
1276,antreiben::V,тагъд кæнын,вятемс
1277,antreiben::V,рог кæнын,вятемс
1278,lassen::V,кæнын,кошардомс
1279,einladen::V,ӕрхонын,тердемс
1280,einladen::V,ӕрхонын,серьгядемс
1281,einladen::V,ӕрбахонын,тердемс
1282,einladen::V,ӕрбахонын,серьгядемс
1283,vereinigen::V,баиу кӕнын,пуроптомс
1284,vereinigen::V,баиу кӕнын,кочкамс марса
1285,besuchen::V,абæрæг кæнын,варжамс
1286,besuchen::V,бабæрæг кæнын,варжамс
1287,besuchen::V,бауайын,варжамс
1288,treffen::V,фембæлын,васьфтомс
1289,sich versammeln::V,æрæмбырд уын,кочкавомс
1290,spielen::V,хъазын,налхксемс
1291,singen::V,зарын,морамс
1292,tanzen::V,кафын,кштимс
1293,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,явомс
1294,verlassen::V,ныууадзын,кадондомс
1295,retten::V,фервӕзын кӕнын,идемс
1296,retten::V,фервӕзын кӕнын,араламс
1297,bewachen::V,хъахъхъӕнын,ваномс
1298,schützen::V,хъахъхъӕнын,а́раламс
1299,verteidigen::V,бахизын,а́раламс
1300,sich schlagen::V,хыл кæнын,тюремс
1301,schießen::V,ӕхсын,ляцемс
1302,siegen::V,басӕттын,сяськомс
1303,siegen::V,фӕуӕлахиз уӕвын,сяськомс
1304,ärgern::V,мӕсты кӕнын,кяжияфтомс
1305,schlagen::V,ныццæвын,токамс
1306,stechen::V,фæрæхойын,пупамс
1307,stechen::V,фæрæхойын,сялгомс
1308,stoßen::V,риуыгъын,тостядемс
1309,stehlen::V,давын,саламс
1310,stören::V,хъыгдарын,шорсемс
1311,belästigen::V,хъыгдарын,токсамс
1312,belästigen::V,хъыгдарын,аф кадомс ваймама
1313,verbergen::V,бамбӕхсын,кяшемс
1314,verbergen::V,басусӕг кӕнын,кяшемс
1315,täuschen::V,фӕливын,васькафтомс
1316,täuschen::V,фӕливын,кяльготнемс
1317,täuschen::V,асайын,васькафтомс
1318,täuschen::V,асайын,кяльготнемс
1319,betrügen::V,асайын,васькафнемс
1320,töten::V,амарын,шавомс
1321,töten::V,амарын,аде́ламс
1322,wohnen::V,цӕрын,эрямс
1323,arbeiten::V,кусын,покодемс
1324,sammeln::V,æртонын,кочкамс
1325,sammeln::V,æртонын,пу́роптомс
1326,pflücken::V,тонын,фатнемс
1327,pflücken::V,тонын,нотфнемс
1328,jagen::V,цуан кæнын,кунда́мс
1329,fischen::V,кæсаг ахсын æнгуырæй,калонь кунда́мс
1330,fischen::V,æнгуыр дарын,калонь кунда́мс
1331,fassen::V,ӕрцахсын,кунда́мс
1332,hüten::V,хизын,ваномс
1333,treiben::V,скъӕрын,панемс
1334,anbinden::V,бабæттын,сотомс
1335,anbinden::V,æрбæттын,сотомс
1336,füttern::V,холлаг дæттын,трямс
1337,füttern::V,холлаг дæттын,а́ндомс
1338,füttern::V,холлаг æвæрын,трямс
1339,füttern::V,холлаг æвæрын,а́ндомс
1340,füttern::V,дарын,трямс
1341,füttern::V,дарын,а́ндомс
1342,melken::V,дуцын,потямс
1343,hacken::V,кæрдын,лазондомс
1344,hacken::V,лыгтæ кæнын,лазондомс
1345,gießen::V,бакалын,валомс
1346,reifen::V,срæгъæд уын,кенеремс
1347,reifen::V,сцæттæ уын,кенеремс
1348,zubereiten::V,сцӕттӕ кӕнын,анокламс
1349,kochen::V,фыцын,пидемс
1350,backen::V,фыцын,пидемс
1351,braten::V,цурын,пуштомс
1352,umrühren::V,ахæццæ кæнын,шорямс
1353,umrühren::V,азмæнтын,шорямс
1354,umrühren::V,астауын,шорямс
1355,stricken::V,кæнын,кодамс
1356,stricken::V,бийын,кодамс
1357,nähen::V,хуыйын,стамс
1358,färben::V,ахорын,а́рхтомс
1359,reinigen::V,ссыгъдæг кæнын,ва́ткамс
1360,reinigen::V,ссыгъдæг кæнын,а́роптомс
1361,reinigen::V,ныссыгъдæг кæнын,ва́ткамс
1362,reinigen::V,ныссыгъдæг кæнын,а́роптомс
