,Concept_ID,fr,mhr
762,schlimm::A,grave,аля́к
763,schlimm::A,grave,тыра́н
764,schlimm::A,mauvais,аля́к
765,schlimm::A,mauvais,тыра́н
766,wahr::A,vrai,чы́нле
767,wahr::A,vrai,настоя́щий
768,wahr::A,véritable,чы́нле
769,wahr::A,véritable,настоя́щий
770,alt::A,vieux,то́што
771,neu::A,neuf,у
772,neu::A,nouveau,у
773,ehemalig::A,ancien,о́нчычсо
774,ehemalig::A,ancien,онда́кысе
775,alt[Lebewesen]::A,âgé,шо́нто
776,alt[Lebewesen]::A,vieux,шо́нто
777,jung::A,jeune,са́мырык
778,arm::A,pauvre,нужна́
779,reich::A,riche,поя́н
780,bekannt::A,connu,па́лыме
781,berühmt::A,fameux,лӱ́млӧ
782,berühmt::A,célèbre,лӱ́млӧ
783,fremd::A,étranger,йот
784,verschieden::A,différent,тӱ́рлӧ
785,nah::A,lié,ли́шыл
786,nah::A,proche,ли́шыл
787,fern::A,éloigné,тора́
788,fern::A,éloigné,мӱ́ндыр
789,fern::A,lointain,тора́
790,fern::A,lointain,мӱ́ндыр
791,linker::A,gauche,шола́
792,rechter::A,droit,пурла́
793,anderer::A,autre,вес
794,anderer::A,autre,мо́ло
795,erster::A,premier,и́кымше
796,zweiter::A,second,ко́кымшо
797,zweiter::A,deuxième,ко́кымшо
798,dritter::A,troisième,ку́мшо
799,letzter::A,dernier,пыта́ртыш
800,allein::ADV,seul,шкет
801,auf einmal::ADV,à la fois,икана́ште
802,zusammen::ADV,ensemble,пырля́
803,lange::ADV,longtemps,кужу́н
804,plötzlich::ADV,tout à coup,кенета́
805,sofort::ADV,immédiatement,кызыта́к
806,später::ADV,plus tard,варара́к
807,jetzt::ADV,maintenant,ы́нде
808,jetzt::ADV,maintenant,кы́зыт
809,heute::ADV,aujourd'hui,та́че
810,morgen::ADV,demain,эрла́
811,bald::ADV,bientôt,вашке́
812,dann::ADV,puis,вара́
813,dann::ADV,ensuite,вара́
814,gestern::ADV,hier,теҥге́че
815,einst::ADV,jadis,икана́
816,einst::ADV,autrefois,икана́
817,damals::ADV,alors,туна́м
818,damals::ADV,à l'époque,туна́м
819,danach::ADV,après,вара́
820,danach::ADV,ensuite,вара́
821,vorher::ADV,auparavant,о́нчыч
822,zuerst::ADV,d'abord,онда́к
823,zuerst::ADV,premièrement,онда́к
824,einmal::ADV,une fois,икана́
825,manchmal::ADV,parfois,ка́шын
826,manchmal::ADV,parfois,кокла́н
827,manchmal::ADV,quelquefois,ка́шын
828,manchmal::ADV,quelquefois,кокла́н
829,oft::ADV,souvent,чӱ́чкыдын
830,immer::ADV,toujours,эре́
831,immer::ADV,toujours,ту́тыш
832,niemals::ADV,ne ... jamais,ок нигуна́м
833,hier::ADV,ici,ты́ште
834,hierhin::ADV,par ici,ты́шке
835,hierhin::ADV,par ici,тыш
836,von hier::ADV,d'ici,тыше́ч
837,von hier::ADV,d'ici,тыве́ч
838,dort::ADV,là,ту́што
839,dort::ADV,là-bas,ту́што
840,dorthin::ADV,y,туш
841,dorthin::ADV,y,ту́шко
842,dorthin::ADV,par là,туш
843,dorthin::ADV,par là,ту́шко
844,geradeaus::ADV,tout droit,вик
845,vorwärts::ADV,en avant,о́нчыко
846,rückwärts::ADV,en arrière,шеҥге́к
847,zurück::ADV,de retour,мӧҥге́ш
848,unten::ADV,en bas,ӱ́лнӧ
849,unten::ADV,en bas,йыма́лне
850,unten::ADV,au-dessous,ӱ́лнӧ
851,unten::ADV,au-dessous,йыма́лне
852,hinab::ADV,en bas,йыма́к
853,hinab::ADV,vers le bas,йыма́к
854,oben::ADV,dessus,кӱ́шнӧ
855,oben::ADV,dessus,ӱмба́лне
856,oben::ADV,en haut,кӱ́шнӧ
857,oben::ADV,en haut,ӱмба́лне
858,hinauf::ADV,en haut,кӱ́ш
859,hinauf::ADV,en haut,кӱ́шкӧ
860,hinauf::ADV,vers le haut,кӱ́ш
861,hinauf::ADV,vers le haut,кӱ́шкӧ
862,überall::ADV,partout,чыла́ вере́
863,nicht::ADV,ne ... pas,ок
864,nicht::ADV,ne ... pas,о́геш
865,ein wenig::ADV,un peu,изи́ш
866,kaum::ADV,à peine,пыкше́
867,sehr::ADV,très,чот
868,so::ADV,si,тыге́
869,so::ADV,ainsi,тыге́
870,noch::ADV,encore,а́ле
871,nur::ADV,seulement,гына́
872,nur::ADV,ne ... que,гына́
873,schon::ADV,déjà,ы́нде
874,wieder::ADV,de nouveau,ада́к
875,vergebens::ADV,en vain,ара́м
876,vor::PRP,devant,о́нчыч
877,hinter::PRP,derrière,шеҥге́лне
878,unter::PRP,sous,йыма́лне
879,unter::PRP,au-dessous de,йыма́лне
880,durch::PRP,par,вошт
881,durch::PRP,à travers,вошт
882,neben::PRP,à côté de,вокте́н
883,zwischen::PRP,entre,кокла́ште
884,wegen::PRP,à cause de,верч
885,dies::PRN,ceci,ти́де
886,das::PRN,ce,са́де
887,das::PRN,cela,са́де
888,alles::PRN,tout,чыла́
889,ich::PRN,je,мый
890,ich::PRN,moi,мый
891,du::PRN,tu,тый
892,du::PRN,toi,тый
893,er::PRN,il,ту́до
894,er::PRN,lui,ту́до
895,wir::PRN,nous,ме
896,ihr::PRN,vous,те
897,sie::PRN,ils,ну́но
898,sie::PRN,elles,ну́но
899,was::FPRN,que,мо
900,was::FPRN,quoi,мо
901,wer::FPRN,qui,кӧ
902,wo::FADV,où,куша́н
903,wohin::FADV,où,куш
904,wohin::FADV,où,ку́шко
905,wie::FADV,comment,кузе́
906,warum::FADV,pourquoi,мо
907,warum::FADV,pourquoi,мола́н
908,wieviel::FNUM,combien,куна́р
909,eins::NUM,un,ик
910,zwei::NUM,deux,ко́кыт
911,drei::NUM,trois,кум
912,vier::NUM,quatre,ныл
913,fünf::NUM,cinq,вич
914,sechs::NUM,six,куд
915,sieben::NUM,sept,шым
916,acht::NUM,huit,канда́ш
917,neun::NUM,neuf,инде́ш
918,zehn::NUM,dix,лу
919,elf::NUM,onze,лати́к
920,zwölf::NUM,douze,латко́к
921,zwanzig::NUM,vingt,ко́ло
922,dreißig::NUM,trente,ку́мло
923,vierzig::NUM,quarante,ны́лле
924,fünfzig::NUM,cinquante,ви́тле
925,sechzig::NUM,soixante,ку́дло
926,siebzig::NUM,soixante-dix,шы́мле
927,achtzig::NUM,quatre-vingt,канда́шле
928,neunzig::NUM,quatre-vingt-dix,инде́шле
929,hundert::NUM,cent,шӱ́дӧ
930,tausend::NUM,mille,тӱже́м
931,und::CNJ,et,да
932,und::CNJ,et,ден
933,oder::CNJ,ou,я
934,oder::CNJ,ou,а́ле
935,stehen::V,être debout,шога́ш
936,sitzen::V,être assis,шинча́ш
937,liegen::V,être couché,кия́ш
938,hängen::V,pendre,кеча́ш
939,werden::V,devenir,лия́ш
940,passieren::V,se passer,лия́ш
941,beginnen::V,commencer,тӱҥгала́ш
942,enden::V,finir,пыта́ш
943,enden::V,se terminer,пыта́ш
944,wechseln::V,changer,вашталта́ш
945,wechseln::V,alterner,вашталта́ш
946,aufgehen[Sonne]::V,se lever,лекта́ш
947,untergehen[Sonne]::V,se coucher,шинча́ш
948,scheinen[Sonne]::V,briller,волгалта́ш
949,donnern::V,tonner,кӱдырта́ш
950,donnern::V,tonner,сургалта́ш
951,wehen::V,souffler,пуа́ш
952,strömen::V,affluer,шийалтара́ш
953,fließen::V,couler,йога́ш
954,sich drehen::V,tourner,пӧрда́ш
955,schwanken::V,osciller,лӱҥга́ш
956,schwanken::V,osciller,тайныла́ш
957,schwanken::V,chanceler,лӱҥга́ш
958,schwanken::V,chanceler,тайныла́ш
959,schwingen::V,vibrer,рӱпшалта́ш
960,schwingen::V,osciller,рӱпшалта́ш
961,fallen::V,tomber,воза́ш
962,fallen::V,tomber,йӧрла́ш
963,brennen::V,brûler,йӱла́ш
964,brennen::V,flamber,йӱла́ш
965,rauchen::V,fumer,шикша́ш
966,regnen::V,pleuvoir,йӱра́ш
967,gefrieren::V,geler,кылма́ш
968,gefrieren::V,geler,ияҥа́ш
969,tauen::V,dégeler,шула́ш
970,schmelzen::V,fondre,лева́ш
971,trocknen::V,sécher,кошка́ш
972,sieden::V,bouillir,шола́ш
973,faulen::V,pourrir,шӱя́ш
974,faulen::V,se putréfier,шӱя́ш
975,verfaulen::V,pourrir,шӱйы́н шуа́ш
976,reißen::V,rompre,кӱрла́ш
977,reißen::V,se déchirer,кӱрла́ш
978,versinken::V,s'enfoncer,пуре́н кая́ш
979,vergehen::V,passer,эрте́н кая́ш
980,erscheinen::V,apparaître,толы́н лекта́ш
981,verschwinden::V,disparaître,йома́ш
982,sinken::V,descendre,пуча́ш
983,sinken::V,s'abaisser,пуча́ш
984,abnehmen::V,diminuer,пуча́ш
985,zunehmen::V,augmenter,шукема́ш
986,steigen::V,monter,нӧлталта́ш
987,wachsen::V,croître,кушка́ш
988,glänzen::V,briller,йылгыжа́ш
989,funkeln::V,étinceler,чолга́ш
990,lärmen::V,faire du bruit,рӱшка́ш
991,läuten::V,sonner,мура́ш
992,klingeln::V,sonner,йыҥгырта́ш
993,klirren::V,cliqueter,чылдыртата́ш
994,brausen::V,mugir,лӱшка́ш
995,rauschen::V,bruire,лыжга́ш
996,klingen::V,sonner,йоҥга́ш
997,bellen::V,aboyer,опта́ш
998,heulen::V,hurler,урмыжа́ш
999,blasen::V,souffler,пуала́ш
1000,pfeifen::V,siffler,шӱ́шкаш
1001,schreien::V,crier,кычкыра́ш
1002,stöhnen::V,gémir,йыҥыса́ш
1003,zittern::V,trembler,чытыра́ш
1004,leben::V,vivre,ила́ш
1005,geboren werden::V,naître,шоча́ш
1006,atmen::V,respirer,шӱла́ш
1007,trinken::V,boire,йӱа́ш
1008,essen::V,manger,кочка́ш
1009,schlucken::V,avaler,нела́ш
1010,müde werden::V,se lasser,ноя́ш
1011,müde werden::V,se fatiguer,ноя́ш
1012,einschlafen::V,s'endormir,мале́н колта́ш
1013,schlafen::V,dormir,мала́ш
1014,aufwachen::V,se réveiller,помыжалта́ш
1015,aufstehen::V,se lever,кынела́ш
1016,sich erholen::V,se reposer,кана́ш
1017,sich erholen::V,se détendre,кана́ш
1018,krank werden::V,tomber malade,черлане́н воза́ш
1019,krank sein::V,être malade,черлане́н кия́ш
1020,schmerzen::V,faire mal,коршта́ш
1021,husten::V,tousser,кокыра́ш
1022,genesen::V,guérir,тӱрла́ш
1023,genesen::V,guérir,тазаҥа́ш
1024,genesen::V,se remettre,тӱрла́ш
1025,genesen::V,se remettre,тазаҥа́ш
1026,sterben::V,mourir,кола́ш
1027,umkommen::V,périr,вуй йома́ш
1028,sich bewegen::V,bouger,кошта́ш
1029,sich rühren::V,broncher,тарвана́ш
1030,sich erheben::V,se lever,кынела́ш
1031,sich setzen::V,s'asseoir,шинча́ш
1032,hinfallen::V,tomber,йӧрла́ш
1033,laufen::V,marcher,кошта́ш
1034,laufen::V,aller à pied,кошта́ш
1035,schreiten::V,marcher,ошкыла́ш
1036,spazierengehen::V,se promener,гуля́яш
1037,eilen::V,courir,вашка́ш
1038,sich beeilen::V,se hâter,вашкешта́ш
1039,sich beeilen::V,se dépêcher,вашкешта́ш
1040,sausen::V,filer,юлтка́ш
1041,rennen::V,courir,куржтала́ш
1042,springen::V,sauter,тӧршта́ш
1043,klettern::V,grimper,кӱза́ш
1044,schaukeln::V,se balancer,лӱҥгалта́ш
1045,kriechen::V,ramper,нушка́ш
1046,schwimmen::V,nager,ия́ш
1047,tauchen::V,plonger,шуҥгалта́ш
1048,rudern::V,ramer,удыра́ш
1049,fahren::V,aller,кудала́ш
1050,fahren::V,rouler,кудала́ш
1051,fliegen::V,voler,чоҥешта́ш
1052,gehen::V,aller,кая́ш
1053,weggehen::V,s'en aller,кораҥа́ш
1054,abfahren::V,partir,лекта́ш
1055,anhalten::V,s'arrêter,чарна́ш
1056,hineingehen::V,entrer,пура́ш
1057,eintreten::V,entrer,пура́ш
1058,kommen::V,venir,тола́ш
1059,ankommen::V,arriver,шуа́ш
1060,zurückkommen::V,revenir,пӧртыла́ш
1061,bleiben::V,rester,кода́ш
1062,bleiben::V,demeurer,кода́ш
1063,warten::V,attendre,вуча́ш
1064,erwarten::V,attendre,вуча́ш
1065,suchen::V,chercher,кычала́ш
1066,finden::V,trouver,муа́ш
1067,versuchen::V,essayer,толаша́ш
1068,vorbereiten::V,préparer,ямдыла́ш
1069,lieben::V,aimer,йӧрата́ш
1070,mögen::V,aimer,йӧрата́ш
1071,mögen::V,vouloir,йӧрата́ш
1072,lachen::V,rire,воштыла́ш
1073,rühren::V,toucher,ку́мыл тарвата́ш
1074,rühren::V,attendrir,ку́мыл тарвата́ш
1075,weinen::V,pleurer,шорта́ш
1076,schimpfen::V,gronder,каргаша́ш
1077,sich ärgern::V,se fâcher,сыра́ш
1078,sich fürchten::V,avoir peur,лӱда́ш
1079,fürchten::V,craindre,лӱда́ш
1080,fürchten::V,avoir peur de,лӱда́ш
1081,fliehen::V,fuir,куржа́ш
1082,flüchten::V,s'enfuir,куржа́ш
1083,sehen::V,voir,ужа́ш
1084,anschauen::V,regarder,онча́ш
1085,ansehen::V,regarder,эскера́ш
1086,hören::V,entendre,кола́ш
1087,zuhören::V,écouter,колышта́ш
1088,probieren::V,goûter,тамла́ш
1089,riechen::V,sentir,ӱпшынча́ш
1090,fühlen::V,sentir,шижа́ш
1091,scheinen::V,sembler,чуча́ш
1092,scheinen::V,paraître,чуча́ш
1093,zu sehen sein::V,se voir,коя́ш
1094,zu sehen sein::V,être visible,коя́ш
1095,vernehmen::V,entendre,кола́ш
1096,vernehmen::V,percevoir,кола́ш
1097,frieren::V,avoir froid,кылма́ш
1098,tun::V,faire,ышта́ш
1099,können::V,savoir,мошта́ш
1100,können::V,pouvoir,мошта́ш
1101,wollen::V,vouloir,тӱна́ш
1102,anfangen::V,commencer,тӱҥала́ш
1103,beenden::V,finir,пытара́ш
1104,beenden::V,terminer,пытара́ш
1105,aufhören::V,cesser,чарна́ш
1106,aufhören::V,arrêter,чарна́ш
1107,gelingen::V,réussir,сай лекта́ш
1108,geraten::V,réussir,лекта́ш
1109,öffnen::V,ouvrir,поча́ш
1110,schließen::V,fermer,петыра́ш
1111,stellen::V,poser,шында́ш
1112,stellen::V,mettre,шында́ш
1113,setzen::V,placer,шында́ш
1114,legen::V,placer,опта́ш
1115,legen::V,placer,пышта́ш
1116,berühren::V,toucher,тӱка́ш
1117,verbinden::V,lier,пида́ш
1118,bedecken::V,couvrir,леведа́ш
1119,aufhängen::V,accrocher,сака́ш
1120,anzünden::V,allumer,чӱкта́ш
1121,aufheben::V,ramasser,нӧлтала́ш
1122,zurücklassen::V,laisser,кода́ш
1123,verlieren::V,perdre,йомдара́ш
1124,fallen lassen::V,lâcher,воза́ш
1125,fallen lassen::V,laisser tomber,воза́ш
1126,machen::V,faire,ышта́ш
1127,herstellen::V,produire,ямдыла́ш
1128,herstellen::V,fabriquer,ямдыла́ш
1129,bauen::V,bâtir,чоҥа́ш
1130,bauen::V,construire,чоҥа́ш
1131,reparieren::V,réparer,ачала́ш
1132,verbessern::V,améliorer,саемда́ш
1133,ändern::V,changer,весемда́ш
1134,ändern::V,modifier,весемда́ш
1135,graben::V,creuser,кӱнча́ш
1136,beugen::V,plier,пӱгырта́ш
1137,beugen::V,ployer,пӱгырта́ш
1138,biegen::V,courber,лывырта́ш
1139,drehen::V,tordre,пӱтыра́ш
1140,drehen::V,tourner,пӱтыра́ш
1141,wenden::V,retourner,ирала́ш
1142,umdrehen::V,tourner,савырала́ш
1143,heben::V,soulever,нӧлта́ш
1144,hochheben::V,lever,нӧлта́ш
1145,ergreifen::V,saisir,руалта́ш
1146,ergreifen::V,prendre,руалта́ш
1147,halten::V,tenir,куча́ш
1148,drücken::V,presser,иша́ш
1149,drücken::V,presser,темда́ш
1150,schieben::V,pousser,шӱкала́ш
1151,kratzen::V,gratter,удыра́ш
1152,kratzen::V,égratigner,удыра́ш
1153,lecken::V,lécher,нула́ш
1154,beißen::V,mordre,пура́ш
1155,abreißen::V,arracher,кӱрла́ш
1156,abschneiden::V,couper,пӱчка́ш
1157,binden::V,lier,кылда́ш
1158,binden::V,attacher,кылда́ш
1159,stecken::V,enfoncer,шуралта́ш
1160,brechen::V,rompre,тодышта́ш
1161,klopfen::V,frapper,кыра́ш
1162,hauen::V,frapper,тӱя́ш
1163,kleben::V,coller,клеитла́ш
1164,reiben::V,frotter,йыга́ш
1165,reiben::V,frotter,туржала́ш
1166,streichen::V,empâter,шӱра́ш
1167,schleifen::V,affiler,шума́ш
1168,schleifen::V,affiler,яна́ш
1169,schleifen::V,aiguiser,шума́ш
1170,schleifen::V,aiguiser,яна́ш
1171,schneiden::V,couper,пӱчка́ш
1172,schneiden::V,trancher,пӱчка́ш
1173,rütteln::V,cahoter,рӱза́ш
1174,schütteln::V,secouer,почка́ш
1175,schwenken::V,agiter,рӱза́ш
1176,schütten::V,verser,опта́ш
1177,füllen::V,remplir,тема́ш
1178,einwickeln::V,envelopper,вӱдыла́ш
1179,tragen::V,porter,нумала́ш
1180,schleppen::V,traîner,шӱдыра́ш
1181,ziehen::V,tirer,шупша́ш
1182,aufbewahren::V,garder,арала́ш
1183,aufbewahren::V,conserver,арала́ш
1184,werfen::V,jeter,шуа́ш
1185,werfen::V,jeter,кышка́ш
1186,werfen::V,lancer,шуа́ш
1187,werfen::V,lancer,кышка́ш
1188,fangen::V,attraper,куча́ш
1189,packen::V,agripper,руалта́ш
1190,verstecken::V,cacher,тоя́ш
1191,teilen::V,diviser,пӧла́ш
1192,schicken::V,envoyer,колта́ш
1193,bringen::V,apporter,конда́ш
1194,hinzufügen::V,ajouter,ешара́ш
1195,bekommen::V,obtenir,нала́ш
1196,erhalten::V,recevoir,нала́ш
1197,nehmen::V,prendre,нала́ш
1198,wählen::V,choisir,сайла́ш
1199,auswählen::V,choisir,таҥгла́ш
1200,auswählen::V,sélectionner,таҥгла́ш
1201,bewahren::V,préserver,сакла́ш
1202,behindern::V,gêner,чаракла́ш
1203,verderben::V,gâter,пужа́ш
1204,verderben::V,corrompre,пужа́ш
1205,beschädigen::V,endommager,пужа́ш
1206,zerbrechen::V,casser,пудырта́ш
1207,zerreißen::V,déchirer,кӱрла́ш
1208,zerstören::V,détruire,шалата́ш
1209,verbrennen::V,brûler,йӱлата́ш
1210,geben::V,donner,пуа́ш
1211,reichen::V,tendre,пуа́ш
1212,schenken::V,offrir,пӧлекла́ш
1213,versprechen::V,promettre,сӧра́ш
1214,wünschen::V,souhaiter,тылана́ш
1215,loben::V,louer,мокта́ш
1216,küssen::V,embrasser,шупшала́ш
1217,wiegen::V,bercer,рӱпша́ш
1218,zudecken::V,couvrir,леведа́ш
1219,wecken::V,éveiller,помыжалтара́ш
1220,wecken::V,réveiller,помыжалтара́ш
1221,zeigen::V,montrer,ончыкта́ш
1222,zeigen::V,faire voir,ончыкта́ш
1223,führen::V,guider,вӱда́ш
1224,lehren::V,apprendre,туныкта́ш
1225,unterrichten::V,instruire,туныкта́ш
1226,aufziehen::V,élever,орышта́ш
1227,leiten::V,diriger,вӱда́ш
1228,leiten::V,diriger,вуйлата́ш
1229,leiten::V,conduire,вӱда́ш
1230,leiten::V,conduire,вуйлата́ш
1231,antreiben::V,pousser,поктыла́ш
1232,lassen::V,faire,-та́ш
1233,einladen::V,inviter,ӱжа́ш
1234,vereinigen::V,unir,иктешла́ш
1235,vereinigen::V,réunir,иктешла́ш
1236,besuchen::V,visiter,то́лын кая́ш
1237,besuchen::V,aller voir,то́лын кая́ш
1238,treffen::V,rencontrer,вашлия́ш
1239,sich versammeln::V,s'assembler,погына́ш
1240,sich versammeln::V,s'assembler,чумырга́ш
1241,spielen::V,jouer,мода́ш
1242,singen::V,chanter,мура́ш
1243,tanzen::V,danser,кушта́ш
1244,sich trennen::V,se séparer,ойырла́ш
1245,verlassen::V,quitter,кудалта́ш
1246,retten::V,sauver,утара́ш
1247,bewachen::V,garder,орола́ш
1248,schützen::V,protéger,арала́ш
1249,verteidigen::V,défendre,арала́ш
1250,sich schlagen::V,se taper,кредала́ш
1251,schießen::V,tirer,лӱя́ш
1252,siegen::V,vaincre,сеҥа́ш
1253,ärgern::V,agacer,сырыкта́ш
1254,schlagen::V,battre,пера́ш
1255,schlagen::V,frapper,пера́ш
1256,treten::V,botter,тошка́ш
1257,treten::V,donner un coup de pied à,тошка́ш
1258,stechen::V,piquer,кера́ш
1259,stoßen::V,heurter,шӱкала́ш
1260,stehlen::V,voler,шолышта́ш
1261,stören::V,gêner,мешая́ш
1262,stören::V,déranger,мешая́ш
1263,belästigen::V,molester,толаштара́ш
1264,belästigen::V,importuner,толаштара́ш
1265,verbergen::V,cacher,шылта́ш
1266,verbergen::V,dissimuler,шылта́ш
1267,täuschen::V,abuser,ондала́ш
1268,täuschen::V,tromper,ондала́ш
1269,betrügen::V,duper,ондала́ш
1270,betrügen::V,frauder,ондала́ш
1271,töten::V,tuer,пушта́ш
1272,wohnen::V,habiter,ила́ш
1273,wohnen::V,demeurer,ила́ш
1274,arbeiten::V,travailler,пашалана́ш
1275,arbeiten::V,travailler,паша́м ышта́ш
1276,sammeln::V,collectionner,пога́ш
1277,pflücken::V,cueillir,кӱра́ш
1278,jagen::V,chasser,сонарла́ш
1279,fischen::V,pêcher,кол куча́ш
1280,fassen::V,capturer,куча́ш
1281,hüten::V,garder,кӱта́ш
1282,treiben::V,mener,покта́ш
1283,anbinden::V,attacher,йолышта́ш
1284,füttern::V,faire manger,пукша́ш
1285,melken::V,traire,лӱшта́ш
1286,hacken::V,fendre,руа́ш
1287,gießen::V,arroser,шава́ш
1288,reifen::V,mûrir,кӱа́ш
1289,zubereiten::V,préparer,ямдыла́ш
1290,kochen::V,cuire,шолта́ш
1291,backen::V,cuire,кӱкташ
1292,braten::V,rôtir,пуштыла́ш
1293,braten::V,rôtir,жаритла́ш
1294,umrühren::V,remuer,луга́ш
1295,stricken::V,tricoter,пида́ш
1296,nähen::V,coudre,урга́ш
1297,färben::V,teindre,чиялта́ш
1298,reinigen::V,nettoyer,эрыкта́ш
1299,waschen::V,laver,мушка́ш
1300,abwischen::V,essuyer,ӱшта́ш
1301,spülen::V,rincer,шӱалта́ш
1302,fegen::V,balayer,ӱшта́ш
1303,kehren::V,balayer,ӱшта́ш
1304,baden::V,se baigner,йӱштыла́ш
1305,sich waschen::V,se laver,мушкылта́ш
1306,ausziehen::V,ôter,кудаша́ш
1307,ausziehen::V,enlever,кудаша́ш
1308,anziehen::V,mettre,чия́ш
1309,sich anziehen::V,s'habiller,чия́ш
1310,kämmen::V,peigner,шера́ш
1311,schmücken::V,orner,тӱзата́ш
1312,schmücken::V,orner,чеверта́ш
1313,schmücken::V,décorer,тӱзата́ш
1314,schmücken::V,décorer,чеверта́ш
1315,sagen::V,dire,ойла́ш
1316,sagen::V,dire,каласа́ш
1317,sprechen::V,parler,кутыра́ш
1318,reden::V,parler,мутлана́ш
1319,sich unterhalten::V,bavarder,кутыра́ш
1320,sich unterhalten::V,s'entretenir,кутыра́ш
1321,fragen::V,demander,йода́ш
1322,bitten::V,prier,йода́ш
1323,erzählen::V,raconter,ойла́ш
1324,mitteilen::V,communiquer,увертара́ш
1325,nennen::V,nommer,лӱмда́ш
1326,nennen::V,appeler,лӱмда́ш
1327,rufen::V,appeler,ӱжа́ш
1328,prahlen::V,se vanter,моктана́ш
1329,übersetzen::V,traduire,кусара́ш
1330,denken::V,penser,шона́ш
1331,glauben::V,croire,ӱшана́ш
1332,bemerken::V,remarquer,шижа́ш
1333,bemerken::V,apercevoir,шижа́ш
1334,erkennen::V,reconnaître,пала́ш
1335,begreifen::V,concevoir,ыҥла́ш
1336,verstehen::V,entendre,умыла́ш
1337,verstehen::V,comprendre,умыла́ш
1338,lernen::V,apprendre,тунема́ш
1339,wissen::V,savoir,шинча́ш
1340,sich erinnern an::V,se souvenir de,шарна́ш
1341,vergessen::V,oublier,монда́ш
1342,messen::V,mesurer,виса́ш
1343,zählen::V,compter,шотла́ш
1344,rechnen::V,calculer,шотла́ш
1345,lesen::V,lire,луда́ш
1346,malen::V,peindre,сӱретла́ш
1347,zeichnen::V,dessiner,сӱретла́ш
1348,schreiben::V,écrire,воза́ш
1349,besitzen::V,posséder,лия́ш
1350,kaufen::V,acheter,нала́ш
1351,verkaufen::V,vendre,ужала́ш
1352,bezahlen::V,payer,тӱла́ш
1353,zahlen::V,payer,тӱла́ш
1354,beherrschen::V,dominer,куча́ш
1355,beherrschen::V,maîtriser,куча́ш
1356,ertragen::V,tolérer,турка́ш
1357,ertragen::V,supporter,турка́ш
