,Concept_ID,mdf,nl
813,hinab::ADV,алу,omlaag
814,hinab::ADV,алу,naar beneden
815,oben::ADV,вяре,boven
816,hinauf::ADV,вяри,omhoog
817,hinauf::ADV,вяри,naar boven
818,überall::ADV,се́мбе ва́стова,alom
819,überall::ADV,се́мбе ва́стова,overal
820,nicht::ADV,аф,niet
821,ein wenig::ADV,аф лама,wat
822,kaum::ADV,а́ньцек,amper
823,kaum::ADV,а́ньцек,nauwelijks
824,sehr::ADV,пяк,erg
825,sehr::ADV,пяк,zeer
826,so::ADV,ста́не,zo
827,noch::ADV,нинге,nog
828,nur::ADV,аньцек,maar
829,nur::ADV,аньцек,alleen
830,schon::ADV,ни,al
831,schon::ADV,ни,reeds
832,wieder::ADV,та́га,weer
833,wieder::ADV,та́га,terug
834,vergebens::ADV,стак,vergeefs
835,vergebens::ADV,стак,tevergeefs
836,vor::PRP,инголе,voor
837,hinter::PRP,фтала,achter
838,hinter::PRP,мельге,achter
839,unter::PRP,ала,onder
840,unter::PRP,ала,beneden
841,durch::PRP,пачк,door
842,neben::PRP,ваксса,naast
843,zwischen::PRP,ёткса,tussen
844,wegen::PRP,сюнеда,wegens
845,wegen::PRP,сюнеда,vanwege
846,dies::PRN,тя,dit
847,das::PRN,ся,dat
848,das::PRN,тона,dat
849,alles::PRN,сембе,alles
850,ich::PRN,мон,ik
851,du::PRN,тон,je
852,du::PRN,тон,jij
853,er::PRN,сон,hij
854,wir::PRN,минь,we
855,wir::PRN,минь,wij
856,ihr::PRN,тинь,jullie
857,sie::PRN,синь,ze
858,sie::PRN,синь,zij
859,was::FPRN,мезе,wat
860,wer::FPRN,кие,wie
861,wo::FADV,коса,waar
862,wohin::FADV,ков,waarheen
863,wohin::FADV,коза,waarheen
864,wie::FADV,ко́да,hoe
865,warum::FADV,мес,waarom
866,wieviel::FNUM,мзя́ра,hoeveel
867,eins::NUM,фкя,één
868,zwei::NUM,кафта,twee
869,drei::NUM,колма,drie
870,vier::NUM,ниле,vier
871,fünf::NUM,вете,vijf
872,sechs::NUM,кота,zes
873,sieben::NUM,сисем,zeven
874,acht::NUM,кафкса,acht
875,neun::NUM,ве́йхкса,negen
876,zehn::NUM,кемонь,tien
877,elf::NUM,кефкие,elf
878,zwölf::NUM,кемгафтува,twaalf
879,zwanzig::NUM,комсь,twintig
880,dreißig::NUM,колмогемонь,dertig
881,vierzig::NUM,нильге́монь,veertig
882,fünfzig::NUM,ве́дьгемонь,vijftig
883,sechzig::NUM,ко́дгемонь,zestig
884,siebzig::NUM,сизьге́монь,zeventig
885,achtzig::NUM,ка́фксогемонь,tachtig
886,neunzig::NUM,ве́йхксогемонь,negentig
887,hundert::NUM,сяда,honderd
888,tausend::NUM,тёжянь,duizend
889,und::CNJ,и,en
890,und::CNJ,дъ,en
891,oder::CNJ,или,of
892,oder::CNJ,али,of
893,stehen::V,а́щемс стя́да,staan
894,sitzen::V,ащемс озада,zitten
895,liegen::V,ма́дозь а́щемс,liggen
896,hängen::V,нюрьгомс,hangen
897,werden::V,арамс,worden
898,werden::V,тиевомс,worden
899,passieren::V,лисэмс,gebeuren
900,passieren::V,эвондамс,gebeuren
901,beginnen::V,ушедомс,beginnen
902,enden::V,лоткамс,eindigen
903,wechseln::V,по́лафнемс,wijzigen
904,wechseln::V,по́лафнемс,veranderen
905,aufgehen[Sonne]::V,стямс,opgaan
906,aufgehen[Sonne]::V,лисемс,opgaan
907,untergehen[Sonne]::V,валгомс,ondergaan
908,scheinen[Sonne]::V,ва́лдоптомс,schijnen
909,donnern::V,торамс,donderen
910,wehen::V,уфа́мс,waaien
911,strömen::V,шудемс,stromen
912,fließen::V,шудемс,vloeien
913,sich drehen::V,шаромс,draaien
914,sich drehen::V,шаромс,zich draaien
915,schwanken::V,якамс,wankelen
916,schwingen::V,люксемс,zwieren
917,schwingen::V,нюрьсемс,zwieren
918,fallen::V,прамс,vallen
919,fallen::V,прашендомс,vallen
920,brennen::V,паломс,branden
921,rauchen::V,качадомс,roken
922,regnen::V,пиземс,regenen
923,gefrieren::V,эйндамс,bevriezen
924,gefrieren::V,кельмомс,bevriezen
925,tauen::V,соламс,dooien
926,schmelzen::V,соламс,smelten
927,trocknen::V,коськомс,drogen
928,sieden::V,лакамс,koken
929,sieden::V,лакамс,zieden
930,faulen::V,наксадомс,rotten
931,verfaulen::V,наксадомс,verrotten
932,reißen::V,сязевомс,scheuren
933,versinken::V,ваямс,verzinken
934,vergehen::V,ётамс,vergaan
935,erscheinen::V,эвондамс,opdagen
936,erscheinen::V,эвондамс,verschijnen
937,verschwinden::V,юма́мс,verdwijnen
938,sinken::V,валгомс,zinken
939,abnehmen::V,киремс,afnemen
940,abnehmen::V,киремс,verminderen
941,zunehmen::V,ламокстомс,toenemen
942,zunehmen::V,рашнемс,toenemen
943,steigen::V,кеподемс,stijgen
944,steigen::V,кеподемс,omhooggaan
945,wachsen::V,касомс,groeien
946,glänzen::V,цинзелдомс,glanzen
947,glänzen::V,цинзелдомс,schitteren
948,glänzen::V,цифордомс,glanzen
949,glänzen::V,цифордомс,schitteren
950,funkeln::V,ци́фтордомс,fonkelen
951,lärmen::V,жалнамс,lawaai maken
952,läuten::V,гайфтемс,luiden
953,klingeln::V,гайфтемс,bellen
954,klirren::V,ка́нзеркшнемс,rinkelen
955,brausen::V,жоледемс,bruisen
956,rauschen::V,вжнамс,ruisen
957,rauschen::V,гамнамс,ruisen
958,klingen::V,кайгомс,klinken
959,bellen::V,ува́мс,blaffen
960,heulen::V,сувомс,huilen
961,heulen::V,урнамс,huilen
962,blasen::V,уфа́мс,blazen
963,pfeifen::V,вяшкомс,fluiten
964,schreien::V,пешкодомс,gillen
965,schreien::V,пешкодомс,schreeuwen
966,stöhnen::V,куфцемс,steunen
967,zittern::V,таромс,beven
968,zittern::V,таромс,sidderen
969,leben::V,эрямс,leven
970,geboren werden::V,шачемс,geboren worden
971,atmen::V,ажнамс,ademen
972,trinken::V,симомс,drinken
973,essen::V,ярхцамс,eten
974,schlucken::V,нилемс,slikken
975,müde werden::V,сиземс,moe worden
976,einschlafen::V,матодовомс,inslapen
977,schlafen::V,удомс,slapen
978,aufwachen::V,съргоземс,ontwaken
979,aufwachen::V,съргоземс,wakker worden
980,aufstehen::V,стямс,opstaan
981,sich erholen::V,ваймосемс,zich ontspannen
982,krank werden::V,сярядькстомс,ziek worden
983,krank sein::V,сярядемс,ziek zijn
984,schmerzen::V,сярядемс,pijn doen
985,husten::V,козомс,hoesten
986,genesen::V,пъ́чкамс,genezen
987,sterben::V,куломс,sterven
988,sterben::V,куломс,overlijden
989,umkommen::V,юма́мс,omkomen
990,sich bewegen::V,шаштомс,zich bewegen
991,sich rühren::V,сърхка́мс,zich verroeren
992,sich erheben::V,стямс,oprijzen
993,sich erheben::V,стямс,verrijzen
994,sich setzen::V,озамс,gaan zitten
995,hinfallen::V,прамс,vallen
996,hinfallen::V,прамс,neervallen
997,hinfallen::V,сяворемс,vallen
998,hinfallen::V,сяворемс,neervallen
999,laufen::V,якамс,lopen
1000,schreiten::V,молемс,stappen
1001,schreiten::V,молемс,schrijden
1002,schreiten::V,аськолямс,stappen
1003,schreiten::V,аськолямс,schrijden
1004,spazierengehen::V,якамс,gaan wandelen
1005,eilen::V,эряскодомс,ijlen
1006,eilen::V,эряскодомс,haasten
1007,sich beeilen::V,эряскодомс,zich haasten
1008,sausen::V,лиемс,stuiven
1009,rennen::V,арнемс,rennen
1010,springen::V,комотнемс,springen
1011,klettern::V,ку́цемс,klimmen
1012,klettern::V,ку́цемс,klauteren
1013,schaukeln::V,нюрямс,schommelen
1014,kriechen::V,шаштомс комада,kruipen
1015,schwimmen::V,уемс,zwemmen
1016,tauchen::V,юпиемс,duiken
1017,tauchen::V,чёпафнемс,duiken
1018,rudern::V,па́немс ве́неж,roeien
1019,fahren::V,ардомс,rijden
1020,fliegen::V,лиемс,vliegen
1021,gehen::V,молемс,gaan
1022,weggehen::V,тумс,weggaan
1023,abfahren::V,тумс,vertrekken
1024,anhalten::V,лоткамс,stoppen
1025,anhalten::V,лоткамс,stilhouden
1026,hineingehen::V,сува́мс,ingaan
1027,hineingehen::V,сува́мс,binnengaan
1028,eintreten::V,сува́мс,binnenkomen
1029,kommen::V,самс,komen
1030,ankommen::V,самс,aankomen
1031,ankommen::V,пачкодемс,aankomen
1032,zurückkommen::V,мърдамс,terugkomen
1033,bleiben::V,иля́домс,blijven
1034,warten::V,учемс,wachten
1035,erwarten::V,учемс,verwachten
1036,suchen::V,вешемс,zoeken
1037,finden::V,мумс,vinden
1038,versuchen::V,варчсемс,proberen
1039,versuchen::V,варчсемс,beproeven
1040,vorbereiten::V,анокламс,voorbereiden
1041,lieben::V,кельгомс,houden van
1042,mögen::V,кельгомс,lusten
1043,mögen::V,кельгомс,houden van
1044,lachen::V,рахамс,lachen
1045,lachen::V,рахсемс,lachen
1046,rühren::V,токамс седи,roeren
1047,weinen::V,авардемс,huilen
1048,weinen::V,авардемс,schreien
1049,schimpfen::V,сюцемс,kijven
1050,schimpfen::V,сюцемс,schelden
1051,sich ärgern::V,кяжиямс,zich ergeren
1052,sich fürchten::V,пелемс,bang zijn
1053,fürchten::V,пелемс,vrezen
1054,fliehen::V,ворьгодемс,vluchten
1055,flüchten::V,ша́домс,ontsnappen
1056,flüchten::V,ша́домс,ontkomen
1057,flüchten::V,во́рьгодемс,ontsnappen
1058,flüchten::V,во́рьгодемс,ontkomen
1059,sehen::V,няемс,zien
1060,anschauen::V,ваномс,aankijken
1061,ansehen::V,ваномс,aanzien
1062,ansehen::V,ваномс,bekijken
1063,hören::V,марямс,horen
1064,zuhören::V,ку́лхдоньомс,luisteren
1065,probieren::V,варжамс,proeven
1066,riechen::V,никса́мс,ruiken
1067,fühlen::V,марямс,voelen
1068,scheinen::V,ня́евомс,lijken
1069,zu sehen sein::V,ня́евомс,te zien zijn
1070,vernehmen::V,марямс,vernemen
1071,frieren::V,паломс,het koud hebben
1072,frieren::V,кельмомс,het koud hebben
1073,tun::V,тиемс,doen
1074,können::V,маштомс,kunnen
1075,wollen::V,-не-,willen
1076,anfangen::V,ушедомс,beginnen
1077,anfangen::V,ушедомс,aanvangen
1078,beenden::V,аде́ламс,beëindigen
1079,aufhören::V,лоткамс,ophouden
1080,gelingen::V,удалакшнемс,lukken
1081,gelingen::V,удалакшнемс,gelukken
1082,geraten::V,лисемс,uitvallen
1083,öffnen::V,панжемс,openen
1084,öffnen::V,панжемс,opendoen
1085,schließen::V,сёлгомс,sluiten
1086,schließen::V,сёлгомс,dichtdoen
1087,stellen::V,путомс,stellen
1088,stellen::V,путомс,plaatsen
1089,setzen::V,озафнемс,zetten
1090,setzen::V,озафнемс,plaatsen
1091,setzen::V,озавтнемс,zetten
1092,setzen::V,озавтнемс,plaatsen
1093,legen::V,путомс,leggen
1094,berühren::V,токамс,aanraken
1095,verbinden::V,сотомс,verbinden
1096,bedecken::V,комачамс,bedekken
1097,bedecken::V,вельхтямс,bedekken
1098,aufhängen::V,повфтамс,ophangen
1099,anzünden::V,крьвя́стемс,aansteken
1100,aufheben::V,кеподемс,oprapen
1101,aufheben::V,касфтомс,oprapen
1102,zurücklassen::V,ка́домс,achterlaten
1103,verlieren::V,юма́фтомс,verliezen
1104,fallen lassen::V,прафтомс,laten vallen
1105,machen::V,тиемс,maken
1106,herstellen::V,анокламс,produceren
1107,herstellen::V,анокламс,voortbrengen
1108,bauen::V,путомс,bouwen
1109,reparieren::V,петемс,repareren
1110,reparieren::V,петемс,herstellen
1111,verbessern::V,цебярьгофтомс,verbeteren
1112,ändern::V,полафтомс,wijzigen
1113,ändern::V,полафтомс,veranderen
1114,graben::V,шу́вомс,graven
1115,graben::V,та́ргамс,graven
1116,beugen::V,мяндемс,buigen
1117,biegen::V,комафтомс,buigen
1118,drehen::V,шо́вамс,draaien
1119,drehen::V,ша́рфнемс,draaien
1120,wenden::V,ша́рфтомс,keren
1121,wenden::V,ша́рфтомс,wenden
1122,umdrehen::V,шарфтомс,omdraaien
1123,heben::V,ке́подемс,heffen
1124,heben::V,ке́подемс,optillen
1125,hochheben::V,ке́подемс,tillen
1126,hochheben::V,ка́сфтомс,tillen
1127,ergreifen::V,фатямс,pakken
1128,ergreifen::V,фатямс,grijpen
1129,halten::V,кирдемс,houden
1130,drücken::V,люпшта́мс,drukken
1131,schieben::V,шашфтомс,duwen
1132,schieben::V,шашфтомс,schuiven
1133,kratzen::V,а́нгорямс,krassen
1134,kratzen::V,киськоря́мс,krassen
1135,lecken::V,нолсемс,likken
1136,beißen::V,сускомс,bijten
1137,abreißen::V,сяземс,afrukken
1138,abreißen::V,сяземс,afscheuren
1139,abschneiden::V,керомс,afsnijden
1140,binden::V,сотомс,binden
1141,stecken::V,сялгомс,steken
1142,brechen::V,си́ннемс,breken
1143,brechen::V,ка́лафтомс,breken
1144,klopfen::V,чакамс,kloppen
1145,klopfen::V,чакиемс,kloppen
1146,hauen::V,шавомс,houwen
1147,hauen::V,пиксомс,houwen
1148,kleben::V,пе́тфнемс,plakken
1149,reiben::V,шо́вамс,wrijven
1150,streichen::V,вадемс,smeren
1151,schleifen::V,шо́вамс,slijpen
1152,schneiden::V,керомс,snijden
1153,rütteln::V,та́рфтомс,schudden
1154,schütteln::V,шука́демс,schudden
1155,schwenken::V,яфодемс,wuiven
1156,schwenken::V,яфодемс,zwaaien
1157,schütten::V,каямс,gieten
1158,schütten::V,каямс,storten
1159,schütten::V,нюрьхтя́мс,gieten
1160,schütten::V,нюрьхтя́мс,storten
1161,füllen::V,пяшкодемс,vullen
1162,einwickeln::V,тапардамс,inwikkelen
1163,tragen::V,кандомс,dragen
1164,schleppen::V,ускомс,slepen
1165,ziehen::V,ускомс,trekken
1166,aufbewahren::V,ванфтомс,bewaren
1167,werfen::V,ёрямс,gooien
1168,fangen::V,кунда́мс,vangen
1169,packen::V,фатямс,pakken
1170,packen::V,фатямс,vastpakken
1171,verstecken::V,кяшемс,verstoppen
1172,teilen::V,явомс,delen
1173,schicken::V,кучемс,sturen
1174,bringen::V,кандомс,brengen
1175,bringen::V,пачфтемс,brengen
1176,hinzufügen::V,пу́томс та́га,toevoegen
1177,hinzufügen::V,ма́ксомс та́га,toevoegen
1178,bekommen::V,сявомс,verkrijgen
1179,erhalten::V,сявомс,krijgen
1180,nehmen::V,сявомс,nemen
1181,wählen::V,ко́чкамс,kiezen
1182,wählen::V,ко́чкамс,verkiezen
1183,auswählen::V,кочкамс,uitkiezen
1184,bewahren::V,ванфтомс,bewaren
1185,behindern::V,шорямс,hinderen
1186,verderben::V,коламс,bederven
1187,verderben::V,гастямс,bederven
1188,beschädigen::V,тиендемс зиян,beschadigen
1189,zerbrechen::V,тапамс,breken
1190,zerbrechen::V,тапамс,stukbreken
1191,zerreißen::V,сяземс,scheuren
1192,zerreißen::V,сяземс,verscheuren
1193,zerstören::V,ка́лафтомс,vernielen
1194,verbrennen::V,пълхта́мс,branden
1195,verbrennen::V,пълхта́мс,verbranden
1196,geben::V,ма́ксомс,geven
1197,reichen::V,максомс,reiken
1198,reichen::V,максомс,aanreiken
1199,schenken::V,каземс,schenken
1200,versprechen::V,ма́ксомс вал,beloven
1201,wünschen::V,арьсемс,wensen
1202,loben::V,шна́мс,loven
1203,loben::V,шна́мс,prijzen
1204,küssen::V,палсемс,kussen
1205,wiegen::V,нюря́фтомс,wiegen
1206,zudecken::V,вельхтямс,toedekken
1207,wecken::V,стя́фтомс,wekken
1208,wecken::V,съ́ргозьфтемс,wekken
1209,zeigen::V,няфтемс,tonen
1210,zeigen::V,няфтемс,wijzen
1211,führen::V,вятемс,voeren
1212,lehren::V,тонафтомс,leren
1213,unterrichten::V,тонафтомс,onderwijzen
1214,aufziehen::V,касфтомс,grootbrengen
1215,leiten::V,вятемс,leiden
1216,antreiben::V,вятемс,aandrijven
1217,lassen::V,кошардомс,laten
1218,einladen::V,тердемс,uitnodigen
1219,einladen::V,серьгядемс,uitnodigen
1220,vereinigen::V,пуроптомс,verenigen
1221,vereinigen::V,кочкамс марса,verenigen
1222,besuchen::V,варжамс,bezoeken
1223,treffen::V,васьфтомс,treffen
1224,treffen::V,васьфтомс,ontmoeten
1225,sich versammeln::V,кочкавомс,zich verzamelen
1226,spielen::V,налхксемс,spelen
1227,singen::V,морамс,zingen
1228,tanzen::V,кштимс,dansen
1229,sich trennen::V,явомс,van elkaar gaan
1230,verlassen::V,кадондомс,verlaten
1231,retten::V,идемс,redden
1232,retten::V,араламс,redden
1233,bewachen::V,ваномс,bewaken
1234,schützen::V,а́раламс,beschermen
1235,verteidigen::V,а́раламс,verdedigen
1236,sich schlagen::V,тюремс,knokken
1237,schießen::V,ляцемс,schieten
1238,siegen::V,сяськомс,overwinnen
1239,ärgern::V,кяжияфтомс,ergeren
1240,schlagen::V,токамс,slaan
1241,treten::V,тапамс,trappen
1242,treten::V,тапамс,schoppen
1243,stechen::V,пупамс,steken
1244,stechen::V,пупамс,prikken
1245,stechen::V,сялгомс,steken
1246,stechen::V,сялгомс,prikken
1247,stoßen::V,тостядемс,stoten
1248,stehlen::V,саламс,stelen
1249,stören::V,шорсемс,storen
1250,stören::V,шорсемс,verstoren
1251,belästigen::V,токсамс,lastig vallen
1252,belästigen::V,аф кадомс ваймама,lastig vallen
1253,verbergen::V,кяшемс,verbergen
1254,täuschen::V,васькафтомс,misleiden
1255,täuschen::V,кяльготнемс,misleiden
1256,betrügen::V,васькафнемс,bedriegen
1257,töten::V,шавомс,doden
1258,töten::V,аде́ламс,doden
1259,wohnen::V,эрямс,wonen
1260,arbeiten::V,покодемс,werken
1261,sammeln::V,кочкамс,inzamelen
1262,sammeln::V,кочкамс,verzamelen
1263,sammeln::V,пу́роптомс,inzamelen
1264,sammeln::V,пу́роптомс,verzamelen
1265,pflücken::V,фатнемс,plukken
1266,pflücken::V,нотфнемс,plukken
1267,jagen::V,кунда́мс,jagen
1268,fischen::V,калонь кунда́мс,vissen
1269,fassen::V,кунда́мс,vangen
1270,hüten::V,ваномс,hoeden
1271,treiben::V,панемс,drijven
1272,anbinden::V,сотомс,vastbinden
1273,füttern::V,трямс,voeren
1274,füttern::V,а́ндомс,voeren
1275,melken::V,потямс,melken
1276,hacken::V,лазондомс,hakken
1277,gießen::V,валомс,gieten
1278,reifen::V,кенеремс,rijpen
1279,zubereiten::V,анокламс,klaarmaken
1280,zubereiten::V,анокламс,toebereiden
1281,kochen::V,пидемс,koken
1282,backen::V,пидемс,bakken
1283,braten::V,пуштомс,braden
1284,umrühren::V,шорямс,omroeren
1285,stricken::V,кодамс,breien
1286,nähen::V,стамс,naaien
1287,färben::V,а́рхтомс,verven
1288,färben::V,а́рхтомс,kleuren
1289,reinigen::V,ва́ткамс,reinigen
1290,reinigen::V,а́роптомс,reinigen
1291,waschen::V,муськомс,wassen
1292,abwischen::V,нардамс,afvegen
1293,spülen::V,оргалдомс,spoelen
1294,spülen::V,оргалдомс,afwassen
1295,fegen::V,тяемс,vegen
1296,kehren::V,тяемс,vegen
1297,baden::V,э́шелямс,baden
1298,sich waschen::V,штамс,zich wassen
1299,ausziehen::V,кайсефтемс,uittrekken
1300,anziehen::V,ща́фтомс,aantrekken
1301,sich anziehen::V,щамс,zich aankleden
1302,kämmen::V,се́ендемс,kammen
1303,schmücken::V,на́ряжамс,tooien
1304,schmücken::V,ма́зоптомс,tooien
1305,sagen::V,азомс,zeggen
1306,sagen::V,мярьгомс,zeggen
1307,sprechen::V,корхтамс,spreken
1308,reden::V,корхнемс,praten
1309,sich unterhalten::V,корхнемс,zich onderhouden
1310,fragen::V,ки́зефтемс,vragen
1311,bitten::V,а́намс,vragen
1312,bitten::V,а́намс,verzoeken
1313,bitten::V,ве́шемс,vragen
1314,bitten::V,ве́шемс,verzoeken
1315,erzählen::V,а́зондомс,vertellen
1316,mitteilen::V,азомс,meedelen
1317,nennen::V,лемдемс,noemen
1318,nennen::V,путомс лем,noemen
1319,rufen::V,серьгядемс,roepen
1320,prahlen::V,шна́фтомс пря́,pralen
1321,übersetzen::V,ётафтомс,vertalen
1322,denken::V,арьсемс,denken
1323,glauben::V,кемамс,geloven
1324,bemerken::V,ня́емс,bemerken
1325,erkennen::V,содамс,herkennen
1326,begreifen::V,сатомс,begrijpen
1327,verstehen::V,шарьхкодемс,verstaan
1328,lernen::V,тонафнемс,leren
1329,wissen::V,со́дамс,weten
1330,sich erinnern an::V,лятфтамс,zich herinneren aan
1331,vergessen::V,юкстамс,vergeten
1332,messen::V,ункснемс,meten
1333,zählen::V,лу́вомс,tellen
1334,zählen::V,а́рьсемс,tellen
1335,rechnen::V,лувомс,rekenen
1336,lesen::V,лувомс,lezen
1337,lesen::V,морафтомс,lezen
1338,malen::V,рисова́ндамс,schilderen
1339,zeichnen::V,рисова́ндамс,tekenen
1340,schreiben::V,сёрмадомс,schrijven
1341,besitzen::V,улемс азоркс,bezitten
1342,kaufen::V,рамамс,kopen
1343,verkaufen::V,мимс,verkopen
1344,bezahlen::V,пандомс,betalen
1345,zahlen::V,па́ндомс,betalen
1346,beherrschen::V,азорондамс,beheersen
1347,ertragen::V,кирдемс,verdragen
1348,Netz::N,,net
