,Concept_ID,de,sk
802,liegen::V,liegen,ležať
803,hängen::V,hängen,visieť
804,werden::V,werden,stať sa
805,passieren::V,passieren,stať sa
806,beginnen::V,beginnen,začať sa
807,enden::V,enden,končiť sa
808,wechseln::V,wechseln,meniť sa
809,aufgehen[Sonne]::V,aufgehen,vychádzať
810,untergehen[Sonne]::V,untergehen,zapadnúť
811,scheinen[Sonne]::V,scheinen,svietiť
812,donnern::V,donnern,hrmieť
813,wehen::V,wehen,viať
814,strömen::V,strömen,prúdiť
815,fließen::V,fließen,tiecť
816,sich drehen::V,sich drehen,točiť sa
817,sich drehen::V,sich drehen,krútiť sa
818,schwanken::V,schwanken,kolísať
819,schwanken::V,schwanken,klátiť sa
820,schwingen::V,schwingen,kývať sa
821,schwingen::V,schwingen,chvieť sa
822,fallen::V,fallen,padať
823,brennen::V,brennen,páliť
824,brennen::V,brennen,horieť
825,rauchen::V,rauchen,dymiť sa
826,regnen::V,regnen,pršať
827,gefrieren::V,gefrieren,zamrznút
828,tauen::V,tauen,taviť sa
829,schmelzen::V,schmelzen,taviť sa
830,trocknen::V,trocknen,schnúť
831,sieden::V,sieden,vrieť
832,faulen::V,faulen,hniť
833,verfaulen::V,verfaulen,zhniť
834,reißen::V,reißen,pretrhnúť sa
835,versinken::V,versinken,zapadnúť
836,versinken::V,versinken,potopiť sa
837,vergehen::V,vergehen,plynúť
838,erscheinen::V,erscheinen,objaviť sa
839,verschwinden::V,verschwinden,zmiznúť
840,sinken::V,sinken,klesať
841,abnehmen::V,abnehmen,ubúdať
842,zunehmen::V,zunehmen,pribúdať
843,steigen::V,steigen,stúpať
844,wachsen::V,wachsen,rásť
845,glänzen::V,glänzen,jagať sa
846,glänzen::V,glänzen,lesknúť sa
847,funkeln::V,funkeln,iskriť sa
848,lärmen::V,lärmen,lomoziť
849,läuten::V,läuten,cengať
850,klingeln::V,klingeln,zvoniť
851,klirren::V,klirren,rinčať
852,brausen::V,brausen,hučať
853,rauschen::V,rauschen,šumieť
854,klingen::V,klingen,znieť
855,klingen::V,klingen,zvoniť
856,bellen::V,bellen,štekať
857,bellen::V,bellen,brechať
858,heulen::V,heulen,vyť
859,blasen::V,blasen,duť
860,blasen::V,blasen,fúkať
861,pfeifen::V,pfeifen,pískať
862,pfeifen::V,pfeifen,hvízdať
863,schreien::V,schreien,kričať
864,stöhnen::V,stöhnen,stenať
865,zittern::V,zittern,triasť sa
866,leben::V,leben,žiť
867,geboren werden::V,geboren werden,narodiť sa
868,atmen::V,atmen,dýchať
869,trinken::V,trinken,piť
870,essen::V,essen,jesť
871,schlucken::V,schlucken,zhltnuť
872,müde werden::V,müde werden,unaviť sa
873,einschlafen::V,einschlafen,usnúť
874,einschlafen::V,einschlafen,zaspať
875,schlafen::V,schlafen,spať
876,aufwachen::V,aufwachen,zobudiť sa
877,aufstehen::V,aufstehen,vstať
878,sich erholen::V,sich erholen,zotavovať sa
879,sich erholen::V,sich erholen,oddýchovať si
880,krank werden::V,krank werden,ochorieť
881,krank sein::V,krank sein,chorieť
882,krank sein::V,krank sein,byť chorý
883,schmerzen::V,schmerzen,bolieť
884,husten::V,husten,kašľať
885,genesen::V,genesen,uzdraviť sa
886,sterben::V,sterben,umrieť
887,sterben::V,sterben,zomrieť
888,umkommen::V,umkommen,zahynúť
889,sich bewegen::V,sich bewegen,pohybovať sa
890,sich rühren::V,sich rühren,hnúť sa
891,sich erheben::V,sich erheben,zdvihnúť sa
892,sich setzen::V,sich setzen,sadnúť si
893,hinfallen::V,hinfallen,spadnúť
894,laufen::V,laufen,bežať
895,schreiten::V,schreiten,kráčať
896,spazierengehen::V,spazierengehen,prechádzať sa
897,eilen::V,eilen,súriť
898,sich beeilen::V,sich beeilen,ponáhľať sa
899,sausen::V,sausen,hučať
900,rennen::V,rennen,bežať
901,springen::V,springen,skákať
902,klettern::V,klettern,liezť
903,schaukeln::V,schaukeln,húpať
904,schaukeln::V,schaukeln,hojdať
905,kriechen::V,kriechen,liezť
906,kriechen::V,kriechen,plaziť sa
907,schwimmen::V,schwimmen,plávať
908,tauchen::V,tauchen,ponoriť sa
909,rudern::V,rudern,veslovať
910,fahren::V,fahren,ísť
911,fahren::V,fahren,jazdiť
912,fliegen::V,fliegen,letieť
913,gehen::V,gehen,ísť
914,weggehen::V,weggehen,odísť
915,weggehen::V,weggehen,odchádzať
916,abfahren::V,abfahren,odcestovať
917,anhalten::V,anhalten,zadržať sa
918,anhalten::V,anhalten,zastaviť sa
919,hineingehen::V,hineingehen,vchádzať
920,eintreten::V,eintreten,vojsť
921,eintreten::V,eintreten,vstúpiť
922,kommen::V,kommen,prísť
923,ankommen::V,ankommen,prísť
924,ankommen::V,ankommen,doraziť
925,zurückkommen::V,zurückkommen,vrátiť sa
926,bleiben::V,bleiben,ostať
927,bleiben::V,bleiben,zostať
928,warten::V,warten,čakať
929,erwarten::V,erwarten,očakávať
930,suchen::V,suchen,hľadať
931,finden::V,finden,nájsť
932,versuchen::V,versuchen,skúsiť
933,versuchen::V,versuchen,pokúsiť sa
934,vorbereiten::V,vorbereiten,pripraviť
935,lieben::V,lieben,ľúbiť
936,lieben::V,lieben,milovať
937,mögen::V,mögen,mať rád
938,lachen::V,lachen,smiať sa
939,rühren::V,rühren,dojať
940,weinen::V,weinen,plakať
941,schimpfen::V,schimpfen,nadávať
942,sich ärgern::V,sich ärgern,hnevať sa
943,sich ärgern::V,sich ärgern,zlostiť sa
944,sich fürchten::V,sich fürchten,báť sa
945,fürchten::V,fürchten,báť sa
946,fliehen::V,fliehen,utekať
947,flüchten::V,flüchten,utiecť
948,sehen::V,sehen,vidieť
949,anschauen::V,anschauen,pozrieť sa na
950,ansehen::V,ansehen,pozrieť
951,hören::V,hören,počúvať
952,zuhören::V,zuhören,počúvať
953,probieren::V,probieren,ochutnať
954,riechen::V,riechen,ňuchať
955,fühlen::V,fühlen,cítiť
956,fühlen::V,fühlen,pociťovať
957,scheinen::V,scheinen,zdať sa
958,zu sehen sein::V,zu sehen sein,byť vidieť
959,vernehmen::V,vernehmen,počuť
960,frieren::V,frieren,mrznúť
961,frieren::V,frieren,oziabať
962,tun::V,tun,robiť
963,können::V,können,môcť
964,wollen::V,wollen,chcieť
965,anfangen::V,anfangen,začať
966,beenden::V,beenden,skončiť
967,aufhören::V,aufhören,prestať
968,gelingen::V,gelingen,podariť sa
969,geraten::V,geraten,dariť sa
970,öffnen::V,öffnen,otvoriť
971,schließen::V,schließen,zavrieť
972,stellen::V,stellen,postaviť
973,setzen::V,setzen,posadiť
974,legen::V,legen,klásť
975,legen::V,legen,položiť
976,berühren::V,berühren,dotykať sa
977,verbinden::V,verbinden,spojiť
978,bedecken::V,bedecken,pokryť
979,aufhängen::V,aufhängen,zavesiť
980,anzünden::V,anzünden,zapáliť
981,aufheben::V,aufheben,zdvihnúť
982,zurücklassen::V,zurücklassen,zanechať
983,verlieren::V,verlieren,stratiť
984,fallen lassen::V,fallen lassen,pustiť
985,machen::V,machen,robiť
986,herstellen::V,herstellen,vyrobiť
987,bauen::V,bauen,stavať
988,bauen::V,bauen,budovať
989,reparieren::V,reparieren,opraviť
990,verbessern::V,verbessern,zlepšiť
991,ändern::V,ändern,zmeniť
992,ändern::V,ändern,preinačiť
993,graben::V,graben,ryť
994,graben::V,graben,kopať
995,beugen::V,beugen,ohnúť
996,biegen::V,biegen,ohnúť
997,drehen::V,drehen,točiť
998,drehen::V,drehen,krútiť
999,wenden::V,wenden,obrátiť
1000,wenden::V,wenden,prevrátiť
1001,umdrehen::V,umdrehen,otočiť
1002,umdrehen::V,umdrehen,obrátiť
1003,heben::V,heben,dvíhať
1004,heben::V,heben,povzniesť
1005,hochheben::V,hochheben,zdvihnúť
1006,ergreifen::V,ergreifen,uchopiť sa
1007,halten::V,halten,držať
1008,drücken::V,drücken,tisnúť
1009,schieben::V,schieben,posunovať
1010,kratzen::V,kratzen,škrabať
1011,lecken::V,lecken,lízať
1012,beißen::V,beißen,kúsať
1013,abreißen::V,abreißen,odtrhnúť
1014,abschneiden::V,abschneiden,odrezať
1015,abschneiden::V,abschneiden,odkrojiť
1016,binden::V,binden,zaviazať
1017,binden::V,binden,priviazať
1018,stecken::V,stecken,strčiť
1019,brechen::V,brechen,zlomiť
1020,klopfen::V,klopfen,tĺcť
1021,klopfen::V,klopfen,klopať
1022,hauen::V,hauen,nabiť
1023,kleben::V,kleben,lepiť
1024,kleben::V,kleben,nalepiť
1025,reiben::V,reiben,trieť
1026,streichen::V,streichen,namazať
1027,schleifen::V,schleifen,ostríť
1028,schneiden::V,schneiden,rezať
1029,schneiden::V,schneiden,strihať
1030,rütteln::V,rütteln,triasť
1031,rütteln::V,rütteln,lomcovať
1032,schütteln::V,schütteln,triasť
1033,schütteln::V,schütteln,potriasť
1034,schwenken::V,schwenken,mávať
1035,schütten::V,schütten,sypať
1036,füllen::V,füllen,plniť
1037,einwickeln::V,einwickeln,zabaliť
1038,tragen::V,tragen,niesť
1039,schleppen::V,schleppen,vliecť
1040,ziehen::V,ziehen,ťahať
1041,aufbewahren::V,aufbewahren,uložiť
1042,aufbewahren::V,aufbewahren,uschovať
1043,werfen::V,werfen,hodiť
1044,werfen::V,werfen,vrhnúť
1045,fangen::V,fangen,chytať
1046,packen::V,packen,baliť
1047,packen::V,packen,chytiť
1048,verstecken::V,verstecken,skryť
1049,verstecken::V,verstecken,schovať
1050,teilen::V,teilen,podeliť
1051,teilen::V,teilen,rozdeliť
1052,schicken::V,schicken,posielať
1053,bringen::V,bringen,priniesť
1054,hinzufügen::V,hinzufügen,pripojiť
1055,bekommen::V,bekommen,dostať
1056,erhalten::V,erhalten,prijať
1057,nehmen::V,nehmen,vziať
1058,wählen::V,wählen,voliť
1059,auswählen::V,auswählen,vybrať
1060,auswählen::V,auswählen,vyvoliť
1061,bewahren::V,bewahren,zachovať
1062,behindern::V,behindern,zavadzať
1063,behindern::V,behindern,byť v ceste
1064,verderben::V,verderben,skaziť
1065,beschädigen::V,beschädigen,ublížiť
1066,beschädigen::V,beschädigen,poškodiť
1067,zerbrechen::V,zerbrechen,rozbiť
1068,zerbrechen::V,zerbrechen,prelomiť
1069,zerreißen::V,zerreißen,pretrhnúť
1070,zerstören::V,zerstören,zničiť
1071,verbrennen::V,verbrennen,spáliť
1072,geben::V,geben,dať
1073,reichen::V,reichen,podať
1074,schenken::V,schenken,darovať
1075,versprechen::V,versprechen,sľúbiť
1076,wünschen::V,wünschen,želať
1077,loben::V,loben,chváliť
1078,küssen::V,küssen,bozkať
1079,wiegen::V,wiegen,kolísať
1080,zudecken::V,zudecken,prikryť
1081,wecken::V,wecken,zobudiť
1082,zeigen::V,zeigen,ukázať
1083,führen::V,führen,viesť
1084,lehren::V,lehren,učiť
1085,unterrichten::V,unterrichten,vyučovať
1086,aufziehen::V,aufziehen,vychovať
1087,leiten::V,leiten,viesť
1088,antreiben::V,antreiben,popudiť
1089,lassen::V,lassen,dať
1090,einladen::V,einladen,pozvať
1091,einladen::V,einladen,povolať
1092,vereinigen::V,vereinigen,spojiť
1093,vereinigen::V,vereinigen,zjednotiť
1094,besuchen::V,besuchen,navštíviť
1095,treffen::V,treffen,stretnúť
1096,sich versammeln::V,sich versammeln,zhromaždiť sa
1097,spielen::V,spielen,hrať
1098,singen::V,singen,spievať
1099,tanzen::V,tanzen,tancovať
1100,sich trennen::V,sich trennen,rozísť sa
1101,verlassen::V,verlassen,opustiť
1102,retten::V,retten,zachrániť
1103,bewachen::V,bewachen,strážiť
1104,schützen::V,schützen,chrániť
1105,verteidigen::V,verteidigen,brániť
1106,sich schlagen::V,sich schlagen,biť sa
1107,schießen::V,schießen,streliť
1108,schießen::V,schießen,strieľať
1109,siegen::V,siegen,zvíťaziť
1110,ärgern::V,ärgern,hnevať
1111,ärgern::V,ärgern,zlostiť
1112,schlagen::V,schlagen,biť
1113,schlagen::V,schlagen,udrieť
1114,treten::V,treten,kopnúť
1115,stechen::V,stechen,bodnúť
1116,stechen::V,stechen,pichnúť
1117,stoßen::V,stoßen,udrieť
1118,stehlen::V,stehlen,kradnúť
1119,stören::V,stören,vyrušiť
1120,belästigen::V,belästigen,obťažovať
1121,verbergen::V,verbergen,skryť
1122,täuschen::V,täuschen,sklamať
1123,betrügen::V,betrügen,klamať
1124,betrügen::V,betrügen,podvádzať
1125,töten::V,töten,zabiť
1126,töten::V,töten,usmrtiť
1127,wohnen::V,wohnen,bývať
1128,arbeiten::V,arbeiten,pracovať
1129,sammeln::V,sammeln,zbierať
1130,pflücken::V,pflücken,trhať
1131,pflücken::V,pflücken,oberať
1132,jagen::V,jagen,poľovať
1133,fischen::V,fischen,loviť ryby
1134,fischen::V,fischen,chytať ryby
1135,fassen::V,fassen,uloviť
1136,hüten::V,hüten,pásť
1137,treiben::V,treiben,hnať
1138,anbinden::V,anbinden,priviazať
1139,füttern::V,füttern,kŕmiť
1140,melken::V,melken,dojiť
1141,hacken::V,hacken,seknúť
1142,gießen::V,gießen,polievať
1143,reifen::V,reifen,dozrieť
1144,zubereiten::V,zubereiten,pripraviť
1145,kochen::V,kochen,variť
1146,backen::V,backen,piecť
1147,backen::V,backen,smažiť
1148,braten::V,braten,piecť
1149,braten::V,braten,pražiť
1150,umrühren::V,umrühren,pomiešať
1151,stricken::V,stricken,pliesť
1152,nähen::V,nähen,šiť
1153,färben::V,färben,zafarbiť
1154,reinigen::V,reinigen,čistiť
1155,waschen::V,waschen,myť
1156,abwischen::V,abwischen,utrieť
1157,spülen::V,spülen,vyplachovať
1158,fegen::V,fegen,zametať
1159,kehren::V,kehren,zametať
1160,baden::V,baden,kúpať sa
1161,sich waschen::V,sich waschen,umývať sa
1162,ausziehen::V,ausziehen,zobliecť
1163,anziehen::V,anziehen,obliecť
1164,sich anziehen::V,sich anziehen,obliecť sa
1165,kämmen::V,kämmen,česať
1166,schmücken::V,schmücken,ozdobiť
1167,sagen::V,sagen,povedať
1168,sprechen::V,sprechen,hovoriť
1169,reden::V,reden,rozprávať
1170,sich unterhalten::V,sich unterhalten,rozprávať sa
1171,fragen::V,fragen,spýtať sa
1172,bitten::V,bitten,prosiť
1173,erzählen::V,erzählen,rozprávať
1174,mitteilen::V,mitteilen,oznámiť
1175,nennen::V,nennen,nazvať
1176,nennen::V,nennen,menovať
1177,rufen::V,rufen,volať
1178,rufen::V,rufen,zavolať
1179,prahlen::V,prahlen,vystatovať sa
1180,übersetzen::V,übersetzen,preložiť
1181,denken::V,denken,myslieť
1182,glauben::V,glauben,veriť
1183,bemerken::V,bemerken,podotknuť
1184,bemerken::V,bemerken,spozorovať
1185,erkennen::V,erkennen,poznať
1186,begreifen::V,begreifen,pochopiť
1187,begreifen::V,begreifen,porozumieť
1188,verstehen::V,verstehen,rozumieť
1189,lernen::V,lernen,učiť sa
1190,wissen::V,wissen,vedieť
1191,sich erinnern an::V,sich erinnern an,pamätať si na
1192,vergessen::V,vergessen,zabudnuť
1193,messen::V,messen,merať
1194,zählen::V,zählen,počítať
1195,rechnen::V,rechnen,rátať
1196,rechnen::V,rechnen,počítať
1197,lesen::V,lesen,čítať
1198,malen::V,malen,maľovať
1199,zeichnen::V,zeichnen,kresliť
1200,schreiben::V,schreiben,písať
1201,besitzen::V,besitzen,mať
1202,besitzen::V,besitzen,vlastniť
1203,kaufen::V,kaufen,kúpiť
1204,verkaufen::V,verkaufen,predať
1205,bezahlen::V,bezahlen,zaplatiť
1206,zahlen::V,zahlen,platiť
1207,beherrschen::V,beherrschen,ovládať
1208,ertragen::V,ertragen,znášať
1209,ertragen::V,ertragen,vydržať
