,Concept_ID,bg,te
719,immer::ADV,винаги,ఎల్లప్పుడు
720,niemals::ADV,никога,ఎప్పుడునులేదు
721,hier::ADV,тук,ఇక్కడ
722,hier::ADV,тука,ఇక్కడ
723,hierhin::ADV,насам,ఇక్కడకు
724,von hier::ADV,оттук,ఇక్కడనుండి
725,von hier::ADV,оттука,ఇక్కడనుండి
726,dort::ADV,там,అక్కడ
727,dorthin::ADV,натам,అక్కడికి
728,dorthin::ADV,нататък,అక్కడికి
729,geradeaus::ADV,направо,సూటిగా
730,vorwärts::ADV,напред,ముందుకు
731,rückwärts::ADV,назад,వెనుకకు
732,zurück::ADV,обратно,వెనుకభాగము
733,unten::ADV,долу,క్రింద
734,hinab::ADV,надолу,కిందికి
735,oben::ADV,горе,మీద
736,hinauf::ADV,нагоре,పైకి
737,überall::ADV,навсякъде,అంతటా
738,nicht::ADV,не,కాదు
739,ein wenig::ADV,малко,కొంచెము
740,kaum::ADV,едва,చాలిచాలక
741,kaum::ADV,едвам,చాలిచాలక
742,sehr::ADV,много,చాల
743,sehr::ADV,твърде,చాల
744,so::ADV,тъй,ఆలాగున
745,so::ADV,така,ఆలాగున
746,noch::ADV,още,ఇప్పటికిని
747,nur::ADV,само,మాత్రము
748,schon::ADV,вече,ఇదివఱకే
749,wieder::ADV,пак,తిరిగి
750,wieder::ADV,отново,తిరిగి
751,vergebens::ADV,напразно,నిష్ఫలముగా
752,vor::PRP,пред,ముందు
753,hinter::PRP,зад,వెనుక
754,unter::PRP,под,క్రింద
755,durch::PRP,през,ద్వారా
756,neben::PRP,до,దగ్గెర
757,neben::PRP,при,దగ్గెర
758,zwischen::PRP,между,మధ్య
759,zwischen::PRP,помежду,మధ్య
760,wegen::PRP,заради,కారణంగా
761,dies::PRN,този,ఇది
762,das::PRN,туй,అది
763,das::PRN,това,అది
764,alles::PRN,всичко,సకలము
765,ich::PRN,аз,నేను
766,du::PRN,ти,నీవు
767,er::PRN,той,అతడు
768,wir::PRN,ние,మనము
769,ihr::PRN,вие,మీరు
770,sie::PRN,те,వారు
771,was::FPRN,що,ఏమి
772,was::FPRN,какво,ఏమి
773,wer::FPRN,кой,ఎవడు
774,wo::FADV,къде,ఎక్కడ
775,wohin::FADV,накъде,ఎందుకు
776,wohin::FADV,накъдето,ఎందుకు
777,wie::FADV,как,ఎట్టు
778,warum::FADV,защо,ఏల
779,wieviel::FNUM,колко,ఎంత
780,eins::NUM,един,ఒకటి
781,zwei::NUM,два,రెండు
782,drei::NUM,три,మూడు
783,vier::NUM,четири,నాలుగు
784,fünf::NUM,пет,అయిదు
785,sechs::NUM,шест,ఆఱు
786,sieben::NUM,седем,ఏరు
787,acht::NUM,осем,ఎనిమదు
788,neun::NUM,девет,తొమ్మిది
789,zehn::NUM,десет,పది
790,elf::NUM,единайсет,పదునొకొండు
791,elf::NUM,единадесет,పదునొకొండు
792,zwölf::NUM,дванайсет,పండ్రండు
793,zwölf::NUM,дванадесет,పండ్రండు
794,zwanzig::NUM,двайсет,ఇరుపది
795,zwanzig::NUM,двадесет,ఇరుపది
796,dreißig::NUM,тридесет,ముప్పది
797,vierzig::NUM,четиридесет,నలువది
798,fünfzig::NUM,петдесет,ఏబది
799,sechzig::NUM,шестдесет,అరుపది
800,siebzig::NUM,седемдесет,డెబ్బది
801,achtzig::NUM,осемдесет,ఎనుబది
802,neunzig::NUM,деветдесет,తొంబది
803,hundert::NUM,сто,నూఱు
804,tausend::NUM,хиляда,వేయి
805,und::CNJ,а,మఱియు
806,und::CNJ,та,మఱియు
807,oder::CNJ,или,లేక
808,stehen::V,стоя,నిలుచు
809,sitzen::V,седя,కూర్చుండు
810,liegen::V,лежа,పండుకొనుట
811,hängen::V,вися,వ్రేలాడదీయు
812,werden::V,бъда,అగు
813,werden::V,стана,అగు
814,passieren::V,случа се,సంభవించు
815,beginnen::V,започна,ఆరంభించు
816,enden::V,свърша,తీరుట
817,wechseln::V,променям,మార్చు
818,aufgehen[Sonne]::V,изгрея,ఉదయించు
819,untergehen[Sonne]::V,заляза,అస్తమించు
820,scheinen[Sonne]::V,грея,ప్రకాశించు
821,scheinen[Sonne]::V,светя,ప్రకాశించు
822,donnern::V,гърмя,ఉరుముట
823,wehen::V,вея,దురద్పప్టము
824,wehen::V,духам,దురద్పప్టము
825,strömen::V,тека,పారుట
826,strömen::V,лея се,పారుట
827,fließen::V,тека,ప్రవహించు
828,sich drehen::V,въртя се,తిరుగు
829,schwanken::V,клатя се,ఆడించుట
830,schwingen::V,трептя,ఊగుట
831,fallen::V,падам,పడు
832,brennen::V,горя,కాలుట
833,rauchen::V,димя,పొగసుట
834,regnen::V,вали дъжд,కురిపించుట
835,gefrieren::V,замръзна,గడ్డకట్టు
836,tauen::V,топя се,కరగు
837,schmelzen::V,разтопя се,కరగు
838,trocknen::V,съхна,యెండుట
839,sieden::V,вря,ఉడుకు
840,sieden::V,кипя,ఉడుకు
841,faulen::V,гния,క్రుళ్లు
842,verfaulen::V,изгния,క్షిణించు
843,reißen::V,напукам се,చించు
844,versinken::V,потъна,మునుగు
845,vergehen::V,минавам,సంభవించు
846,erscheinen::V,явя се,కనబడు
847,verschwinden::V,изчезна,అదృశ్యమగు
848,sinken::V,падна,ముణుగుట
849,abnehmen::V,отслабна,తగ్గు
850,zunehmen::V,нарасна,పెరుగుట
851,steigen::V,увелича се,లేచు
852,steigen::V,покачвам се,లేచు
853,wachsen::V,раста,పెరుగు
854,glänzen::V,лъщя,ప్రకాశించు
855,glänzen::V,блестя,ప్రకాశించు
856,funkeln::V,искря,ప్రకాశించు
857,lärmen::V,шумя,అరుచుట
858,läuten::V,звъня,మేళవించుట
859,klingeln::V,звъня,వాయించుట
860,klirren::V,звънтя,ఘంటానాదము
861,klirren::V,дрънкам,ఘంటానాదము
862,brausen::V,буча,గర్జించు
863,rauschen::V,шумя,చటచటమనుట
864,klingen::V,звуча,ధ్వనించుట
865,bellen::V,лая,అఱచు
866,heulen::V,вия,కూయు
867,heulen::V,рева,కూయు
868,blasen::V,духна,దురద్పప్టము
869,pfeifen::V,свиря,ఈలవేయు
870,schreien::V,крещя,అఱచు
871,stöhnen::V,стена,మూలుగు
872,stöhnen::V,пъшкам,మూలుగు
873,zittern::V,треперя,వణకు
874,leben::V,живея,జీవించుట
875,geboren werden::V,родя се,పుట్టుట
876,atmen::V,дишам,ఉపిరి తీయు
877,trinken::V,пия,త్రాగు
878,essen::V,ям,తిను
879,schlucken::V,гълтам,మ్రింగు
880,müde werden::V,уморя се,అలయు
881,einschlafen::V,заспя,నిద్రించు
882,schlafen::V,спя,నిద్రురించు
883,aufwachen::V,събудя се,మేలుకొను
884,aufstehen::V,стана,లేచు
885,sich erholen::V,отдъхвам си,నడ్డి వాల్చు
886,krank werden::V,заболея,జబ్బుపడు
887,krank sein::V,боледувам,జబ్బు చేయు
888,schmerzen::V,боля,నొచ్చుట
889,husten::V,кашлям,దగ్గుట
890,genesen::V,оздравея,కుదురుట
891,sterben::V,умра,మరణించు
892,umkommen::V,загина,నశించు
893,sich bewegen::V,движа се,కదలు
894,sich bewegen::V,мърдам се,కదలు
895,sich rühren::V,движа се,కదలు
896,sich erheben::V,стана,లేచు
897,sich setzen::V,седна,కూర్చుణ్డు
898,hinfallen::V,падна,దొర్లు
899,laufen::V,ходя,నడచు
900,schreiten::V,крача,అడుగుపెట్టుట
901,spazierengehen::V,разхождам се,పచారు చేయు
902,eilen::V,бързам,తొందరపడు
903,sich beeilen::V,побързам,త్వరపెట్టు
904,sausen::V,тичам,విసరికొట్టు
905,rennen::V,бягам,పరుగెత్తు
906,springen::V,скачам,దుముకు
907,klettern::V,катеря се,ఎక్కు
908,schaukeln::V,люлея се,ఉయ్యాల ఊగు 
909,kriechen::V,лазя,ప్రాకు
910,kriechen::V,пълзя,ప్రాకు
911,schwimmen::V,плувам,ఈదు
912,tauchen::V,гмуркам се,మునుగు
913,rudern::V,греба,తెడ్లతోఁగడపు
914,fahren::V,пътувам,నడపు
915,fliegen::V,летя,ఎగురు
916,fliegen::V,хвърча,ఎగురు
917,gehen::V,ида,పోవు
918,gehen::V,вървя,పోవు
919,weggehen::V,отида си,బయలుదేరు
920,abfahren::V,отпътувам,విడిచిపోవు
921,anhalten::V,спра се,నిలుపు
922,hineingehen::V,влизам,ప్రవేశించు
923,eintreten::V,вляза,ప్రవేశించు
924,kommen::V,ида,వచ్చు
925,kommen::V,дойда,వచ్చు
926,ankommen::V,пристигна,వచ్చి చేరు
927,zurückkommen::V,върна се,తిరిగీవచ్చుట
928,bleiben::V,остана,ఉండు
929,warten::V,чакам,కనిపెట్టు
930,erwarten::V,очаквам,నిరిక్షించు
931,suchen::V,търся,వెదకు
932,finden::V,намеря,కనుగొను
933,versuchen::V,опитам,ప్రయత్నించు
934,vorbereiten::V,подготвя,తయారుచేయు
935,lieben::V,любя,ప్రేమించు
936,mögen::V,обичам,ఇష్టపడు
937,lachen::V,смея се,నవ్వు
938,rühren::V,трогна,గుండె తాకు
939,weinen::V,плача,వీడ్చు
940,schimpfen::V,ругая,గొణుగు
941,schimpfen::V,псувам,గొణుగు
942,sich ärgern::V,ядосам се,అలుగు
943,sich fürchten::V,боя се,భయపడు
944,sich fürchten::V,страхувам се,భయపడు
945,fürchten::V,боя се от,భయపడు
946,fürchten::V,страхувам се от,భయపడు
947,fliehen::V,бягам,పాఱిపోపు
948,flüchten::V,бягам,తప్పించుకొను
949,flüchten::V,избягам,తప్పించుకొను
950,sehen::V,видя,చూచు
951,anschauen::V,гледам,చూచు
952,ansehen::V,поглеждам,కాచియుండు
953,hören::V,чувам,విను
954,zuhören::V,слушам,విను
955,probieren::V,опитам,చవిచూచుట
956,riechen::V,подуша,వాసనచూచు
957,fühlen::V,усещам,స్పర్శించుట
958,fühlen::V,чувствувам,స్పర్శించుట
959,scheinen::V,изглеждам,కనబడు
960,zu sehen sein::V,виждам се,చూవు
961,vernehmen::V,доловя,విను
962,frieren::V,мръзна,చలికి వడకు
963,tun::V,правя,చేయు
964,können::V,мога,గల
965,wollen::V,ща,కోరు
966,wollen::V,искам,కోరు
967,anfangen::V,започна,ఆరంభించు
968,beenden::V,свърша,ముగించు
969,beenden::V,завърша,ముగించు
970,aufhören::V,престана,నిలుపు
971,gelingen::V,успея,గెలుపాందు
972,gelingen::V,сполуча,గెలుపాందు
973,geraten::V,удам се,వెలువడు
974,öffnen::V,отворя,తెఱచు
975,schließen::V,затворя,మూయు
976,stellen::V,поставя,ఉంచు
977,setzen::V,туря,ఉంచు
978,legen::V,сложа,పెట్టు
979,legen::V,слагам,పెట్టు
980,berühren::V,докосна,తాకు
981,verbinden::V,свържа,చేర్చుట
982,bedecken::V,покрия,మూయు
983,aufhängen::V,закача,వ్రేలాడదీయు
984,anzünden::V,запаля,వెలిగించు
985,aufheben::V,вдигна,సేకరించు
986,aufheben::V,повдигна,సేకరించు
987,zurücklassen::V,оставя,విడుచు
988,verlieren::V,загубя,పోగొట్టుకొను
989,fallen lassen::V,изпусна,జాఱవిడుచు
990,machen::V,направя,చేయు
991,herstellen::V,произведа,ఉత్పత్తిచేయు
992,bauen::V,строя,నిర్మించు
993,reparieren::V,поправя,సరిచేయు
994,verbessern::V,подобря,వృద్ధి చేయు
995,ändern::V,променя,మార్చు
996,graben::V,копая,త్రవ్వు
997,beugen::V,прегъна,వంచు
998,biegen::V,прегъна,వంచు
999,drehen::V,въртя,నూలువడుకు
1000,wenden::V,обърна,త్రిప్పు
1001,umdrehen::V,обърна,త్రిప్పు
1002,heben::V,вдигам,ఎత్తు
1003,hochheben::V,издигна,ఎత్తు
1004,ergreifen::V,хвана,వశపఱచుకొను
1005,ergreifen::V,обхвана,వశపఱచుకొను
1006,halten::V,държа,ఉంచు
1007,drücken::V,натискам,అణచు
1008,drücken::V,притискам,అణచు
1009,schieben::V,тикам,నొక్కు
1010,kratzen::V,одраскам,గోకు
1011,lecken::V,лижа,నాకు
1012,lecken::V,ближа,నాకు
1013,beißen::V,хапя,కఱచు
1014,beißen::V,ухапя,కఱచు
1015,abreißen::V,откъсна,తెగతెంచు
1016,abschneiden::V,отрежа,తెగకొట్టు
1017,binden::V,вържа,కట్టు
1018,stecken::V,пъхна,తగులుకొనివుండుట
1019,brechen::V,троша,పగులగొట్టు
1020,klopfen::V,чукам,కొట్టు
1021,hauen::V,бия,కొట్టు
1022,kleben::V,лепя,అంటుకొను
1023,kleben::V,залепя,అంటుకొను
1024,reiben::V,трия,రాచు
1025,reiben::V,търкам,రాచు
1026,streichen::V,намажа,వ్యాపింపజేయు
1027,schleifen::V,остря,రాచు
1028,schneiden::V,режа,కోయు
1029,rütteln::V,разтърсвам,కుదిలించుట
1030,schütteln::V,клатя,కదల్చు
1031,schütteln::V,друсам,కదల్చు
1032,schwenken::V,размахам,ఊచుట
1033,schütten::V,сипя,పోయు
1034,füllen::V,напълня,నింపు
1035,einwickeln::V,увия,చుట్టు
1036,einwickeln::V,завия,చుట్టు
1037,tragen::V,нося,మోయు
1038,schleppen::V,влача,ఈడ్చు
1039,ziehen::V,тегля,ఈడ్చు
1040,ziehen::V,дръпна,ఈడ్చు
1041,aufbewahren::V,съхраня,కాపాడు
1042,werfen::V,хвърля,విసరు
1043,fangen::V,ловя,పట్టుకొను
1044,fangen::V,уловя,పట్టుకొను
1045,packen::V,хвана,పట్టుకొను
1046,verstecken::V,крия,దాచు
1047,verstecken::V,скрия,దాచు
1048,teilen::V,разделя,భాగించు
1049,schicken::V,изпращам,పంపు
1050,bringen::V,донеса,తెచ్చు
1051,hinzufügen::V,прибавя,చేర్చు
1052,bekommen::V,сдобия се,సంపాదించు
1053,erhalten::V,получа,పుచ్చుకొను
1054,nehmen::V,взема,తీసికొను
1055,wählen::V,избирам,ఇష్టపడు
1056,auswählen::V,избера,ఏరుకొను
1057,bewahren::V,пазя,భద్రపఱుచు
1058,behindern::V,преча,అడ్డగించుట
1059,behindern::V,спъвам,అడ్డగించుట
1060,verderben::V,разваля,చెఱచు
1061,beschädigen::V,повредя,చెరుపుట
1062,zerbrechen::V,счупя,పగులగొట్టు
1063,zerreißen::V,скъсам,చించు
1064,zerstören::V,разруша,వాశనము చేయు
1065,verbrennen::V,изгоря,కాల్చు
1066,geben::V,дам,ఇచ్చు
1067,reichen::V,подам,అందుకొనుట
1068,schenken::V,подаря,అర్పించు
1069,versprechen::V,обещая,వాగ్దత్తము చేయు
1070,wünschen::V,желая,కోరు
1071,loben::V,хваля,స్తుతించు
1072,küssen::V,целувам,ముద్దుపెట్టుకొను
1073,wiegen::V,люлея,ఊచుట
1074,zudecken::V,покрия,మూయు
1075,wecken::V,събудя,నిద్రపలేపుట
1076,zeigen::V,покажа,చూవు
1077,führen::V,водя,దారిచూపు
1078,führen::V,заведа,దారిచూపు
1079,lehren::V,уча,బోధించు
1080,unterrichten::V,преподавам,నేర్పు
1081,aufziehen::V,отгледам,పెంచు
1082,leiten::V,ръководя,తీసుకపోవుట
1083,leiten::V,управлявам,తీసుకపోవుట
1084,antreiben::V,подкарвам,ప్రేరేపించు
1085,lassen::V,накарам,అనుమతించు
1086,einladen::V,поканя,ఆహ్వానించు
1087,vereinigen::V,съединя,కూడుట
1088,besuchen::V,посетя,పోయి చూచు
1089,treffen::V,срещна,కలియు
1090,sich versammeln::V,събера се,కూర్చు
1091,spielen::V,играя,ఆట లాడు
1092,singen::V,пея,పాడు
1093,tanzen::V,танцувам,నృత్యముచేయు
1094,sich trennen::V,разделя се,ఎడబాయుట
1095,verlassen::V,напусна,విడుచు
1096,retten::V,спася,తప్పించుట
1097,bewachen::V,охранявам,కాపాడు
1098,schützen::V,запазя,రక్షించు
1099,verteidigen::V,защитя,రక్షించు
1100,sich schlagen::V,бия се,జగడమాడు
1101,schießen::V,стрелям,కాల్చు
1102,siegen::V,победя,గెలుచు
1103,ärgern::V,ядосам,పీడించుట
1104,schlagen::V,бия,కొట్టు
1105,schlagen::V,ударя,కొట్టు
1106,treten::V,ритам,తన్ను
1107,stechen::V,бодна,కుట్టు
1108,stoßen::V,бутна,గెంటు
1109,stoßen::V,блъсна,గెంటు
1110,stören::V,смутя,కలతపఱచు
1111,belästigen::V,отегча,పీడించు
1112,belästigen::V,безпокоя,పీడించు
1113,verbergen::V,скрия,దాచు
1114,täuschen::V,измамя,మోసము చేయు
1115,betrügen::V,измамя,మోసపుచ్చు
1116,töten::V,убия,చంపు
1117,töten::V,умъртвя,చంపు
1118,wohnen::V,живея,నివసించు
1119,arbeiten::V,работя,పనిచేయు
1120,sammeln::V,събера,ప్రోగుచేయు
1121,pflücken::V,бера,యేరుట
1122,pflücken::V,откъсна,యేరుట
1123,jagen::V,ловувам,వేటాడు
1124,fischen::V,ловя риба,వెదకు
1125,fassen::V,хвана,పట్టుకొమ
1126,hüten::V,пазя,మందచేరుట
1127,treiben::V,карам,నడపు
1128,anbinden::V,завържа,కట్టు
1129,füttern::V,храня,భోజనము పెట్టు
1130,melken::V,доя,పాలు పితుకు
1131,hacken::V,сека,నఱకు
1132,gießen::V,полея,నీళ్ళుకట్టుట
1133,reifen::V,узрея,పండుట
1134,zubereiten::V,приготвя,వండు
1135,kochen::V,варя,వండు
1136,backen::V,пека,రొట్టెకాల్చు
1137,braten::V,пържа,వేపు
1138,umrühren::V,разбъркам,కదులుట
1139,stricken::V,плета,అల్లు
1140,nähen::V,шия,కుట్టు
1141,färben::V,боядисам,రంగు వేయు
1142,reinigen::V,почистя,శుభ్రము చేయు
1143,waschen::V,мия,కడుగు
1144,waschen::V,пера,కడుగు
1145,abwischen::V,избърша,తుడుచు
1146,spülen::V,плакна,నీటిలో జడించు
1147,fegen::V,измета,ఊడ్చు
1148,kehren::V,мета,ఊడ్చు
1149,baden::V,къпя се,స్నానము చేయు
1150,sich waschen::V,мия се,కడుగు
1151,ausziehen::V,съблека,విప్పు
1152,anziehen::V,облека,ధరించు
1153,sich anziehen::V,облека се,బట్టలు వేసుకొను
1154,sich anziehen::V,облека се,తొడుగుకొను
1155,kämmen::V,реша,దువ్వుట
1156,kämmen::V,вчеша,దువ్వుట
1157,schmücken::V,накича,అలంకరించు
1158,sagen::V,кажа,చెప్పు
1159,sprechen::V,говоря,చెప్పు
1160,reden::V,говоря,మాటలాడు
1161,sich unterhalten::V,разговарям,ముచ్చటలాడు
1162,fragen::V,запитам,ప్రశ్నించు
1163,bitten::V,моля,కోరు
1164,erzählen::V,разкажа,చెప్పు
1165,mitteilen::V,съобщя,తెలియజేయు
1166,nennen::V,нарека,పేరు వెట్టు
1167,rufen::V,викам,పిలుచు
1168,rufen::V,повикам,పిలుచు
1169,prahlen::V,хваля се,జల్లి
1170,übersetzen::V,преведа,తర్జుమాచేయు
1171,denken::V,мисля,ఆలోచించు
1172,glauben::V,вярвам,నమ్ము
1173,bemerken::V,забележа,గుర్తించు
1174,erkennen::V,позная,గుర్తించు
1175,begreifen::V,схвана,గ్రహించు
1176,verstehen::V,разбера,గ్రహించు
1177,lernen::V,уча се,నేర్చు కొను
1178,wissen::V,зная,తెలిసికొను
1179,sich erinnern an::V,спомня си за,జ్ఞాపకముంచుకొను
1180,vergessen::V,забравя,మఱచిపోవు
1181,messen::V,меря,కొలుచుట
1182,zählen::V,броя,లెక్కపెట్టు
1183,rechnen::V,сметна,లెక్కపెట్టు
1184,lesen::V,чета,చదువు
1185,malen::V,рисувам,పూనుట
1186,zeichnen::V,рисувам,వ్రాసుట
1187,schreiben::V,пиша,వ్రాయు
1188,besitzen::V,имам,కలిగియుండు
1189,besitzen::V,притежавам,కలిగియుండు
1190,kaufen::V,купя,కొను
1191,kaufen::V,купувам,కొను
1192,verkaufen::V,продам,అమ్ము
1193,bezahlen::V,заплатя,చెల్లించు
1194,zahlen::V,платя,చెల్లించు
1195,beherrschen::V,владея,ఏలు
1196,ertragen::V,понеса,భరించు
1197,Platte::N,,పలక
1198,Stütze::N,,వాల్సేడ్లు
1199,stehlen::V,,దొంగిలించు
