,Concept_ID,sah,hy
713,auf einmal::ADV,биирдэ,միասնաբար
714,zusammen::ADV,холбуу,միասին
715,zusammen::ADV,холбуу,իրար հետ
716,lange::ADV,уһуннук,երկար ժամանակ
717,plötzlich::ADV,эмискэ,հանկարծ
718,sofort::ADV,тута,իսկույն
719,später::ADV,хойут,ավելի ուշ
720,später::ADV,хойут,հետո
721,jetzt::ADV,билигин,այժմ
722,heute::ADV,бүгүн,այսօր
723,morgen::ADV,сарсын,վաղը
724,bald::ADV,өтөр,շուտով
725,dann::ADV,кэнна,ապա
726,dann::ADV,кэнна,հետո
727,gestern::ADV,бэҕэһээ,երեկ
728,einst::ADV,биир төгүл,հին ատեն
729,einst::ADV,арай биирдэ,հին ատեն
730,damals::ADV,оччоҕо,ատէնին
731,danach::ADV,аары,ապա
732,danach::ADV,аары,այն ժամանակ
733,danach::ADV,ол кэнниттэн,ապա
734,danach::ADV,ол кэнниттэн,այն ժամանակ
735,vorher::ADV,урут,առաջ
736,zuerst::ADV,маҥнай,նախ
737,einmal::ADV,биирдэ,մի անգամ
738,manchmal::ADV,арыт,երբեմն
739,oft::ADV,чаастатык,հաճախ
740,immer::ADV,мэлдьи,միշտ
741,niemals::ADV,хаһан да,երբեք
742,hier::ADV,маныаха,այստեղ
743,hierhin::ADV,бэттэх,այստեղ
744,von hier::ADV,мантан,այդտեղից
745,dort::ADV,онно,այնտեղ
746,dorthin::ADV,онно,այնտեղ
747,geradeaus::ADV,быһа,ուղիղ
748,geradeaus::ADV,быһаччы,ուղիղ
749,vorwärts::ADV,инники,առաջ
750,rückwärts::ADV,төттөру,դեպի ետ
751,zurück::ADV,төттөрү,ետ
752,unten::ADV,аллара,ներքեւում
753,hinab::ADV,аллара,ներքեւ
754,oben::ADV,үөһэ,վերեւում
755,hinauf::ADV,өрө,վերեւ
756,hinauf::ADV,үөһэ,վերեւ
757,überall::ADV,бэйдиэ,ամենուր
758,nicht::ADV,буолбатах,չէ
759,ein wenig::ADV,кыратык,մի քիչ
760,kaum::ADV,нэһиилэ,հազիվ
761,sehr::ADV,бэрт,շատ
762,sehr::ADV,наһаа,շատ
763,so::ADV,оччо,այդպես
764,so::ADV,оннук,այդպես
765,noch::ADV,өссө,դեռ
766,nur::ADV,эрэ,միայն
767,nur::ADV,сыччах,միայն
768,schon::ADV,бэлиэр,արդեն
769,wieder::ADV,эмиэ,նորից
770,wieder::ADV,эмиэ,դարձյալ
771,vergebens::ADV,таак,իզուր
772,vor::PRP,иннигэр,դիմացը
773,hinter::PRP,кэлин,ետեւը
774,unter::PRP,-ҕа,տակ
775,unter::PRP,оһох түгэҕэ,տակ
776,durch::PRP,курдары,միջով
777,neben::PRP,аттыгар,քովը
778,zwischen::PRP,ыккардынан,միջեւ
779,wegen::PRP,уҥуортан,պատճառով
780,wegen::PRP,уҥуортан,շնորհից
781,dies::PRN,ити,սա
782,dies::PRN,ити,այս
783,dies::PRN,бу,սա
784,dies::PRN,бу,այս
785,das::PRN,били,դա
786,das::PRN,били,այդ
787,alles::PRN,барыта,ամեն ինչ
788,ich::PRN,мин,ես
789,du::PRN,эн,դու
790,er::PRN,кнни,նա
791,wir::PRN,биһиги,մենք
792,ihr::PRN,эһиги,դուք
793,sie::PRN,кинилэр,նրանք
794,was::FPRN,туох,ինչ
795,wer::FPRN,ким,ով
796,wo::FADV,ханна,ուր
797,wo::FADV,ханна,որտեղ
798,wohin::FADV,ханна,դեպի ուր
799,wie::FADV,хайдах,ինչպես
800,warum::FADV,тоҕо,ինչու
801,wieviel::FNUM,төһө,որչափ
802,eins::NUM,биир,մեկ
803,zwei::NUM,икки,երկու
804,drei::NUM,үс,երեք
805,vier::NUM,түөрт,չորս
806,fünf::NUM,биэс,հինգ
807,sechs::NUM,алта,վեց
808,sieben::NUM,сэттэ,յոթ
809,acht::NUM,аҕыс,ութ
810,neun::NUM,тоҕус,ինը
811,zehn::NUM,уон,տասը
812,elf::NUM,уон биир,տասնմեկ
813,zwölf::NUM,уон икки,տասներկու
814,zwanzig::NUM,сүүрбэ,քսան
815,dreißig::NUM,отут,երեսուն
816,vierzig::NUM,түөрт уон,քառասուն
817,fünfzig::NUM,биэс уон,հիսուն
818,sechzig::NUM,алта уон,վաթսուն
819,siebzig::NUM,сэттэ уон,յոթանասուն
820,achtzig::NUM,аҕыс уон,ութսուն
821,neunzig::NUM,тоҕус уонус,իննսուն
822,hundert::NUM,сүүс,հարյուր
823,tausend::NUM,тыһыынча,հազար
824,und::CNJ,да,ու
825,und::CNJ,уонна,ու
826,und::CNJ,итиэннэ,ու
827,oder::CNJ,эбэтэр,կամ
828,stehen::V,тур,կանգնել
829,sitzen::V,олор,նստել
830,liegen::V,сыт,ստել
831,hängen::V,санньылый,կախվել
832,werden::V,буол,դառնալ
833,passieren::V,буол,պատահել
834,beginnen::V,саҕалан,սկսվել
835,enden::V,бүт,վերջանալ
836,wechseln::V,уларый,փոխվել
837,aufgehen[Sonne]::V,ой,բարձրանալ
838,aufgehen[Sonne]::V,ой,ելնել 
839,untergehen[Sonne]::V,киир,մտնել
840,scheinen[Sonne]::V,сырдат,շողալ
841,scheinen[Sonne]::V,сырдат,փայլել
842,donnern::V,эт,որոտալ
843,wehen::V,үр,փչել
844,strömen::V,кутулун,հոսել
845,fließen::V,сүүр,հոսել
846,sich drehen::V,эргий,պտտվել
847,schwanken::V,биэтэҥнээ,տատանվել
848,schwingen::V,эйэҥнээ,ճոճվել
849,fallen::V,оҕут,ընկնել
850,brennen::V,умай,այրվել
851,rauchen::V,буруолаа,ծխել
852,regnen::V,самыырдаа,անձրեւ գալ
853,gefrieren::V,тоҥ,սառչել
854,tauen::V,ир,լկիլ
855,schmelzen::V,уулун,հալիլ
856,trocknen::V,куур,չորանալ
857,sieden::V,оргуй,եռալ
858,faulen::V,сытый,փտել
859,verfaulen::V,сытыйан_хаал,նեխել
860,reißen::V,хайыт,պատռվել
861,reißen::V,хайыт,ճղվել
862,reißen::V,быһытталан,պատռվել
863,reißen::V,быһытталан,ճղվել
864,versinken::V,тимир,սուզվել
865,versinken::V,батылын,սուզվել
866,vergehen::V,дьай,անցնել 
867,erscheinen::V,көһүн,հայտնվել
868,erscheinen::V,көһүн,երեւալ
869,verschwinden::V,сүт,անհետանալ
870,sinken::V,намтаа,ընկնել
871,abnehmen::V,аччаа,փոքրանալ
872,zunehmen::V,элбээ,մեծանալ
873,steigen::V,үрдээ,բարձրանալ
874,wachsen::V,үүн,աճել
875,glänzen::V,кылбай,նշուլել
876,glänzen::V,кылбай,փայլիլ
877,funkeln::V,күлүмнээ,փայլատակել
878,funkeln::V,күлүмүрдээ,փայլատակել
879,lärmen::V,тыаһаа,աղմուկ հանել
880,läuten::V,собуоннаа,զնգալ
881,klingeln::V,линкинээ,զնգալ
882,klirren::V,айгырат,զնգզնգալ
883,brausen::V,сирилээ,մոլեգնել
884,rauschen::V,суугунаа,սոսափել
885,klingen::V,доргуй,հնչել
886,bellen::V,үр,հաչել
887,heulen::V,улуй,ոռնալ 
888,blasen::V,үр,փչել 
889,pfeifen::V,иһиир,սուլել
890,schreien::V,кылан,գոռալ 
891,schreien::V,хаһыытаа,գոռալ 
892,stöhnen::V,ынчыктаа,տնքալ
893,zittern::V,титирээ,դողալ
894,zittern::V,дьигиһий,դողալ
895,leben::V,олор,ապրել
896,geboren werden::V,төрөө,ծնվել
897,atmen::V,тыын,շնչել
898,trinken::V,ис,խմել
899,essen::V,аһаа,ուտել
900,schlucken::V,ыйыһын,կլանել
901,schlucken::V,ыйыһын,կուլ տալ
902,müde werden::V,сылай,հոգնել
903,einschlafen::V,утуйан хаал,քուն մտնել
904,schlafen::V,утуй,քնել
905,schlafen::V,утуйа сыт,քնել
906,aufwachen::V,уһугун,արթննալ
907,aufstehen::V,тур,ելլել
908,sich erholen::V,сынньан,հանգստանալ
909,krank werden::V,ыарый,հիւանդանալ
910,krank sein::V,ыарый,հիվանդ լինել
911,krank sein::V,ыарыт,հիվանդ լինել
912,schmerzen::V,ыарыт,ցավել
913,husten::V,сөтөлүн,հազալ
914,genesen::V,көн,ապաքինվել
915,sterben::V,өл,մեռնել
916,sterben::V,өл,վախճանվել
917,umkommen::V,өл,կործանվել
918,umkommen::V,оҕут,կործանվել
919,sich bewegen::V,хамсаа,ընթանալ
920,sich rühren::V,хамсаа,շարժվել
921,sich erheben::V,тур,կանգնել
922,sich erheben::V,тур,վեր կենալ
923,sich setzen::V,олор,նստել
924,hinfallen::V,оҕут,ընկնել
925,laufen::V,хаам,քայլել
926,schreiten::V,атыллаа,ճեմել
927,spazierengehen::V,дьаарбай,շրջագայել
928,eilen::V,тиэтэй,շտապել
929,sich beeilen::V,ыксаа,շտապել 
930,sausen::V,элээр,սլանալ
931,rennen::V,сүүрэкэлээ,վազել
932,springen::V,ой,ցատկել
933,springen::V,ыстан,ցատկել
934,klettern::V,ытын,մագլցել
935,schaukeln::V,эйэҥнээ,ճոճվել
936,schaukeln::V,эйэҥнээ,օրորվել
937,schaukeln::V,биэрэҥнээ,ճոճվել
938,schaukeln::V,биэрэҥнээ,օրորվել
939,kriechen::V,сыыл,սողալ
940,schwimmen::V,уһун,լողալ
941,schwimmen::V,харбаа,լողալ
942,tauchen::V,умус,սուզվել
943,rudern::V,эрт,թիավարել
944,fahren::V,айаннаа,ընթանալ
945,fliegen::V,көт,թռչել
946,gehen::V,бар,գնալ
947,weggehen::V,бар,հեռանալ
948,abfahren::V,бар,ճանապարհվել
949,anhalten::V,тохтоо,կանգնել
950,hineingehen::V,киир,մտնել
951,eintreten::V,киир,մտնել
952,kommen::V,кэл,գալ
953,ankommen::V,кэл,ժամանել
954,ankommen::V,тиий,ժամանել
955,zurückkommen::V,төнүн,վերադառնալ
956,bleiben::V,хаал,մնալ
957,warten::V,көһүт,սպասել
958,erwarten::V,күүт,սպասել
959,erwarten::V,көһүт,սպասել
960,suchen::V,ирдээ,որոնել
961,suchen::V,көрдөө,որոնել
962,finden::V,бул,գտնել
963,versuchen::V,сорун,փորձել
964,vorbereiten::V,бэлэмнээ,պատրաստել
965,lieben::V,таптаа,սիրել
966,mögen::V,сөбүл,հավանել
967,mögen::V,сөбүл,սիրել
968,lachen::V,күл,ծիծաղել
969,rühren::V,долгут,հուզել
970,weinen::V,ытаа,լալ
971,schimpfen::V,үөҕүс,տրտնջալ
972,schimpfen::V,үөҕүс,քրթմնջել
973,sich ärgern::V,кыыһыр,զայրանալ
974,sich ärgern::V,кыйахан,զայրանալ
975,sich fürchten::V,куттан,վախնալ
976,sich fürchten::V,дьиксин,վախնալ
977,fürchten::V,дьиксин,վախենալ
978,fürchten::V,куттан,վախենալ
979,fliehen::V,күрээ,փախչել
980,flüchten::V,күрээ,փախչել
981,sehen::V,көр,տեսնել
982,anschauen::V,көр,դիտել
983,ansehen::V,көр,նայել
984,hören::V,бил,լսել
985,hören::V,иһит,լսել
986,zuhören::V,иһит,ունկնդրել
987,probieren::V,боруобалаан көр,համը տեսել
988,probieren::V,амсайан көр,համը տեսել
989,riechen::V,сытырҕаа,հոտ առնել
990,fühlen::V,бил,զգալ
991,scheinen::V,көһүн,երեւալ
992,zu sehen sein::V,көһүн,երեւալ
993,vernehmen::V,иһит,իմանալ 
994,frieren::V,тоҥ,մրսել
995,frieren::V,үлүй,մրսել
996,tun::V,гын,անել
997,können::V,кыай,կարողանալ
998,wollen::V,баҕар,ուզել
999,wollen::V,баҕар,ցանկանալ
1000,anfangen::V,саҕалаа,սկսել
1001,beenden::V,бүтэр,վերջացնել
1002,aufhören::V,уурай,դադարել
1003,gelingen::V,сатан,հաջողվել
1004,gelingen::V,сатан,գլուխ գալ
1005,geraten::V,баар буолан биэр,ստացվել
1006,geraten::V,баар буола тус,ստացվել
1007,geraten::V,буолан таҕыс,ստացվել
1008,öffnen::V,ас,բաց անել
1009,schließen::V,сап,փակել 
1010,schließen::V,хатаа,փակել 
1011,stellen::V,уур,դնել
1012,stellen::V,туруор,դնել
1013,setzen::V,туруор,նստեցնել
1014,setzen::V,уур,նստեցնել
1015,legen::V,уур,դնել
1016,berühren::V,тыыт,դիպչել
1017,berühren::V,тыыт,շոշափել
1018,berühren::V,таарый,դիպչել
1019,berühren::V,таарый,շոշափել
1020,verbinden::V,кэлгий,շաղկապել
1021,bedecken::V,бүрүй,ծածկել
1022,aufhängen::V,ыйаа,կախել
1023,anzünden::V,умат,վառել
1024,aufheben::V,өрө тарт,վերցնել
1025,zurücklassen::V,бырах,թողնել
1026,verlieren::V,сүтэр,կորցնել
1027,fallen lassen::V,түһэр,գցել
1028,fallen lassen::V,мүлчү тут,գցել
1029,machen::V,оҥор,անել
1030,machen::V,оҥоһун,անել
1031,herstellen::V,оҥор,արտադրել
1032,bauen::V,тут,կառուցել
1033,reparieren::V,абырахтаа,նորոգել
1034,verbessern::V,тупсар,բարելավել
1035,ändern::V,уларыт,փոխել
1036,graben::V,хас,փորել
1037,beugen::V,бокут,ծռել
1038,beugen::V,токурут,ծռել
1039,beugen::V,бүк баттаа,ծռել
1040,biegen::V,иэх,թեքել
1041,biegen::V,өҕүлүннэр,թեքել
1042,drehen::V,эргит,ոլորել
1043,drehen::V,эргичит,ոլորել
1044,wenden::V,эргилин,պտտել
1045,umdrehen::V,түҥнэр,շրջել
1046,heben::V,көтөх,բարձրացնել
1047,hochheben::V,таһаар,բարձրացնել
1048,ergreifen::V,тут,վարակվել
1049,halten::V,тут,բռնել
1050,drücken::V,ык,ճնշել
1051,schieben::V,ас,հրել
1052,kratzen::V,кыһыы,քերել
1053,lecken::V,салаа,լիզել
1054,beißen::V,ытыр,կծել
1055,abreißen::V,быһа тарт,պոկել
1056,abreißen::V,туура тарт,պոկել
1057,abschneiden::V,быс,կտրել 
1058,abschneiden::V,быһан ыл,կտրել 
1059,abschneiden::V,быһа баттаа,կտրել 
1060,binden::V,кэлгий,կապել
1061,stecken::V,батары ас,խրել
1062,brechen::V,тоһут,կոտրել 
1063,klopfen::V,тоҥсуй,թակել
1064,hauen::V,оҕус,ծեծել
1065,kleben::V,силимнээ,կպցնել
1066,reiben::V,аал,շփել
1067,streichen::V,сыбаа,վրան քսել
1068,schleifen::V,чочуй,սրել 
1069,schneiden::V,быс,կտրել
1070,rütteln::V,иэҕэҥнэт,ցնցել
1071,schütteln::V,сахсый,թափահարել
1072,schwenken::V,дайбаа,ճոճել
1073,schütten::V,кут,լցնել
1074,füllen::V,толор,լիքը լցնել
1075,einwickeln::V,суулаа,փաթաթել
1076,tragen::V,ит,կրել
1077,tragen::V,ит,տանել
1078,schleppen::V,сос,քաշել
1079,ziehen::V,тарт,ձգել
1080,ziehen::V,тарт,քաշել
1081,aufbewahren::V,уур,պահել 
1082,aufbewahren::V,харай,պահել 
1083,werfen::V,бырах,նետել
1084,fangen::V,хап,
1085,packen::V,тут,հափշտակել
1086,verstecken::V,саһыар,ծածկել
1087,teilen::V,үллэр,բաժանել
1088,schicken::V,ыыт,ուղարկել
1089,bringen::V,аҕал,բերել
1090,hinzufügen::V,эп,ավելացնել
1091,bekommen::V,ыл,հայթայթել
1092,bekommen::V,булун,հայթայթել
1093,erhalten::V,ыл,ստանալ
1094,nehmen::V,ыл,վերցնել
1095,wählen::V,быыбардаа,ընտրել
1096,auswählen::V,тал,գերադասել
1097,bewahren::V,харай,պահպանել
1098,behindern::V,мэһэйдээ,խոչընդոտել
1099,verderben::V,буорту гын,փչացնել
1100,beschädigen::V,алдьат,վնասել
1101,zerbrechen::V,үлтүрүт,ջարդել
1102,zerbrechen::V,үлтүрүт,կոտրել
1103,zerreißen::V,хайыта тарт,պատռել
1104,zerstören::V,алдьат,քանդել
1105,verbrennen::V,уоттаа,այրել
1106,geben::V,биэр,տալ
1107,reichen::V,аҕал,հանձնել
1108,schenken::V,бэлэхтээ,նվիրել
1109,versprechen::V,эрэннэр,խոստանալ
1110,wünschen::V,баҕар,մաղթել
1111,loben::V,хайҕаа,գովել
1112,küssen::V,уураа,համբուրել
1113,wiegen::V,бигээ,օրորել
1114,zudecken::V,сап,վրան գցել
1115,zudecken::V,бүрүй,վրան գցել
1116,wecken::V,уһугуннар,զարթնեցնել
1117,zeigen::V,көрдөр,ցույց տալ
1118,führen::V,салай,ուղեկցել
1119,lehren::V,үөрэт,սովորեցնել
1120,unterrichten::V,үөрэт,ավանդել
1121,aufziehen::V,иит,դաստիարակել
1122,leiten::V,салай,ղեկավարել
1123,leiten::V,салай,կառավարել
1124,antreiben::V,кыһай,շտապեցնել
1125,lassen::V,күһэй,ստիպել
1126,einladen::V,ыҥыр,հրավիրել
1127,vereinigen::V,холбоо,միացնել
1128,vereinigen::V,түм,միացնել
1129,besuchen::V,сырыт,այցելել
1130,besuchen::V,билсэ сырыт,այցելել
1131,treffen::V,көрүс,հանդիպել
1132,sich versammeln::V,мүһүн,հավաքվել
1133,sich versammeln::V,түмүс,հավաքվել
1134,spielen::V,оонньоо,խաղալ
1135,singen::V,ыллаа,երգել
1136,tanzen::V,үҥкүүлээ,պարել
1137,sich trennen::V,араҕыс,ցրվել
1138,verlassen::V,хааллар,լքել
1139,retten::V,өрүһүй,փրկել
1140,bewachen::V,араҥаччылаа,պահել
1141,schützen::V,көмүскээ,պաշտպանել
1142,verteidigen::V,көмүскээ,պաշտպանել
1143,sich schlagen::V,охсус,կռվել
1144,schießen::V,ытыалаа,կրակել
1145,siegen::V,хот,հաղթել
1146,siegen::V,кыай,հաղթել
1147,ärgern::V,кыыһырт,ձանձրացնել
1148,schlagen::V,оҕус,խփել
1149,treten::V,тэп,քացի տալ
1150,stechen::V,кэй,խայթել
1151,stoßen::V,кэп,մղել
1152,stoßen::V,үтүрүй,մղել
1153,stehlen::V,уор,գողանալ
1154,stören::V,мэһэйдээ,խանգարել
1155,belästigen::V,батар,անհանգստացնել
1156,verbergen::V,кистээ,թաքցնել
1157,täuschen::V,албыннаа,խաբել
1158,betrügen::V,албыннаа,խաբել
1159,töten::V,өлөр,սպանել 
1160,wohnen::V,олор,բնակվել
1161,arbeiten::V,үлэлээ,աշխատել
1162,sammeln::V,мус,հավաքել
1163,sammeln::V,хомуй,հավաքել
1164,pflücken::V,үргээ,քաղել
1165,jagen::V,бултаа,որս անել
1166,fischen::V,балыктаа,ձուկ բռնել
1167,fassen::V,тут,բռնել
1168,hüten::V,манаа,արածեցնել
1169,treiben::V,үүр,հովուել
1170,anbinden::V,баай,չուանել
1171,füttern::V,аһат,կերակրել
1172,melken::V,ыа,կթել
1173,hacken::V,кэрт,կոտորել
1174,gießen::V,сиигирт,ջրել
1175,reifen::V,бус,հասունանալ 
1176,zubereiten::V,бэлэмнээ,պատրաստել
1177,kochen::V,буһар,եփել
1178,backen::V,буһар,թխել
1179,braten::V,хооруй,տապակել
1180,braten::V,ыһаарылаа,տապակել
1181,braten::V,соркуойдаа,տապակել
1182,umrühren::V,былаа,խառնել
1183,stricken::V,өр,գործել
1184,nähen::V,иистэн,կարել
1185,färben::V,кырааскалаа,ներկել
1186,reinigen::V,ыраастаа,մաքրել
1187,waschen::V,сууй,լվանալ
1188,abwischen::V,сот,սրբել
1189,spülen::V,сайҕаа,ողողել
1190,spülen::V,сайҕаа,պարզաջրել
1191,fegen::V,сиппий,ավլել
1192,kehren::V,харбаа,ավլել
1193,baden::V,сөтүөлээ,լողանալ
1194,sich waschen::V,суун,լվացվել
1195,ausziehen::V,уһул,հանել
1196,anziehen::V,кэтэрт,հագնել
1197,sich anziehen::V,таҥын,հագնվել
1198,kämmen::V,тараа,սանրել
1199,schmücken::V,симээ,զարդարել
1200,sagen::V,диэ,ասել
1201,sprechen::V,эт,խոսել
1202,sprechen::V,саҥар,խոսել
1203,reden::V,кэпсэт,զրուցել
1204,sich unterhalten::V,кэпсэт,խոսակցել
1205,fragen::V,ыйыт,հարցնել
1206,bitten::V,көрдөс,խնդրել
1207,erzählen::V,кэпсээ,պատմել
1208,erzählen::V,сэһэргээ,պատմել
1209,mitteilen::V,биллэр,հաղորդել
1210,nennen::V,ааттаа,անվանել
1211,rufen::V,ыҥыр,կանչել
1212,prahlen::V,чабылан,պարծենալ
1213,prahlen::V,киһиргээ,պարծենալ
1214,übersetzen::V,тылбаастаа,թարգմանել
1215,denken::V,санаа,մտածել
1216,denken::V,толкуйдаа,մտածել
1217,glauben::V,итэҕэй,հավատալ
1218,bemerken::V,бэлиэтээ,նկատել
1219,erkennen::V,бил,ճանաչել
1220,begreifen::V,өйдөө,հասկանալ
1221,verstehen::V,өйдөө,ըմբռնել
1222,lernen::V,үөрэн,սովորել
1223,wissen::V,бил,իմանալ
1224,sich erinnern an::V,аҕын,հիշել
1225,sich erinnern an::V,аҕын,մտաբերել
1226,vergessen::V,умун,մոռանալ
1227,messen::V,кэмнээ,չափել
1228,messen::V,кээмэйдээ,չափել
1229,zählen::V,аах,թվել
1230,zählen::V,аах,հաշվել
1231,rechnen::V,аах,հաշվել
1232,rechnen::V,аах,հաշվարկել
1233,lesen::V,аах,կարդալ
1234,malen::V,уруһуйдаа,նկարել
1235,zeichnen::V,уруһуйдаа,գծել
1236,schreiben::V,суруй,գրել
1237,besitzen::V,баһылаа,ունենալ
1238,besitzen::V,баһылаа,տեր լինել
1239,kaufen::V,атыылас,գնել
1240,verkaufen::V,атыылаа,վաճառել
1241,bezahlen::V,төлөө,վճարել
1242,zahlen::V,төлөө,վճարել
1243,beherrschen::V,баһылаа,ղեկավարել
1244,ertragen::V,тулуй,դիմանալ
