,Concept_ID,sl,pt
833,unten::ADV,spôdaj,em baixo
834,hinab::ADV,dôl,para baixo
835,oben::ADV,gôri,em cima
836,oben::ADV,zgôraj,em cima
837,hinauf::ADV,gôr,para cima
838,überall::ADV,povsód,em toda parte
839,nicht::ADV,ne,não
840,ein wenig::ADV,málo,um pouco
841,ein wenig::ADV,málo,um bocado
842,kaum::ADV,kómaj,apenas
843,sehr::ADV,zeló,muito
844,so::ADV,takó,tão
845,so::ADV,takó,assim
846,noch::ADV,še,ainda
847,nur::ADV,samó,só
848,nur::ADV,samó,apenas
849,nur::ADV,samó,somente
850,schon::ADV,žè,já
851,wieder::ADV,spét,outra vez
852,vergebens::ADV,zamàn,em vão
853,vergebens::ADV,zastónj,em vão
854,vor::PRP,pred,diante de
855,hinter::PRP,za,atrás de
856,unter::PRP,pod,sob
857,unter::PRP,pod,debaixo de
858,durch::PRP,skózi,por
859,durch::PRP,skózi,através de
860,neben::PRP,kràj,junto de
861,neben::PRP,kràj,ao lado de
862,neben::PRP,póleg,junto de
863,neben::PRP,póleg,ao lado de
864,zwischen::PRP,med,entre
865,zwischen::PRP,izmed,entre
866,wegen::PRP,zarádi,por
867,wegen::PRP,zarádi,por causa de
868,dies::PRN,tó,isto
869,das::PRN,tó,isso
870,das::PRN,tó,aquilo
871,alles::PRN,vsè,todo
872,ich::PRN,jàz,eu
873,du::PRN,tí,tu
874,er::PRN,òn,ele
875,wir::PRN,mí,nós
876,ihr::PRN,ví,vós
877,ihr::PRN,ví,vocês
878,sie::PRN,ôni,eles
879,was::FPRN,káj,quê
880,wer::FPRN,kdó,quem
881,wo::FADV,kjé,onde
882,wohin::FADV,kám,aonde
883,wohin::FADV,kám,para onde
884,wie::FADV,kakó,como
885,warum::FADV,zakáj,porquê
886,warum::FADV,zakáj,por que
887,wieviel::FNUM,kóliko,quanto
888,eins::NUM,êden,um
889,zwei::NUM,dvá,dois
890,drei::NUM,trí,três
891,vier::NUM,štíri,quatro
892,fünf::NUM,pét,cinco
893,sechs::NUM,šést,seis
894,sieben::NUM,sédem,sete
895,acht::NUM,ósem,oito
896,neun::NUM,devét,nove
897,zehn::NUM,desét,dez
898,elf::NUM,enájst,onze
899,zwölf::NUM,dvánajst,doze
900,zwanzig::NUM,dvájset,vinte
901,dreißig::NUM,trídeset,trinta
902,vierzig::NUM,štírideset,quarenta
903,fünfzig::NUM,pétdeset,cinquenta
904,sechzig::NUM,šéstdeset,sessenta
905,siebzig::NUM,sédemdeset,setenta
906,achtzig::NUM,ósemdeset,oitenta
907,neunzig::NUM,devétdeset,noventa
908,hundert::NUM,stó,cem
909,hundert::NUM,stó,cento
910,tausend::NUM,tísoč,mil
911,und::CNJ,in,e
912,oder::CNJ,áli,ou
913,stehen::V,státi,estar em pé
914,sitzen::V,sedéti,estar sentado
915,liegen::V,ležáti,jazer
916,liegen::V,ležáti,estar deitado
917,hängen::V,viséti,pender
918,hängen::V,viséti,estar pendurado
919,werden::V,postáti,tornar-se
920,passieren::V,zgodíti se,acontecer
921,beginnen::V,začéti se,começar
922,enden::V,končáti se,acabar
923,enden::V,končáti se,terminar
924,wechseln::V,ménjati se,variar
925,wechseln::V,ménjati se,alternar
926,aufgehen[Sonne]::V,vzíti,nascer
927,untergehen[Sonne]::V,zaíti,pôr-se
928,scheinen[Sonne]::V,sijáti,brilhar
929,donnern::V,grméti,trovejar
930,wehen::V,píhati,soprar
931,strömen::V,líti,correr
932,fließen::V,têči,fluir
933,sich drehen::V,vrtéti se,girar
934,schwanken::V,kolébati,oscilar
935,schwingen::V,níhati,vibrar
936,fallen::V,pádati,cair
937,brennen::V,goréti,arder
938,rauchen::V,kadíti se,fumegar
939,regnen::V,deževáti,chover
940,gefrieren::V,zmŕzniti,gelar
941,gefrieren::V,zmŕzniti,congelar
942,tauen::V,tájati,derreter
943,tauen::V,tájati,descongelar
944,schmelzen::V,kopnéti,fundir-se
945,trocknen::V,sušíti se,secar
946,sieden::V,kipéti,ferver
947,faulen::V,gníti,estragar-se
948,verfaulen::V,zgníti,apodrecer
949,reißen::V,tŕgati se,romper-se
950,versinken::V,pogrézniti se,afundar-se
951,vergehen::V,miníti,passar
952,erscheinen::V,pojáviti se,aparecer
953,verschwinden::V,izgíniti,desaparecer
954,sinken::V,péšati,descer
955,abnehmen::V,pojémati,diminuir
956,abnehmen::V,pojémati,decrescer
957,zunehmen::V,véčati se,crescer
958,zunehmen::V,véčati se,aumentar
959,zunehmen::V,množíti se,crescer
960,zunehmen::V,množíti se,aumentar
961,steigen::V,dvígati se,subir
962,wachsen::V,rásti,crescer
963,glänzen::V,sijáti,brilhar
964,funkeln::V,ískriti se,cintilar
965,lärmen::V,ropotáti,fazer barulho
966,lärmen::V,razgrájati,fazer barulho
967,läuten::V,zvoníti,chocalhar
968,klingeln::V,zvončkljáti,tocar
969,klirren::V,žvenketáti,tinir
970,brausen::V,šuméti,bramar
971,rauschen::V,šuštéti,murmurar
972,rauschen::V,šuštéti,rumorejar
973,rauschen::V,šelestéti,murmurar
974,rauschen::V,šelestéti,rumorejar
975,klingen::V,zvenéti,soar
976,bellen::V,lájati,ladrar
977,heulen::V,zavíjati,uivar
978,blasen::V,píhniti,soprar
979,pfeifen::V,pískati,assobiar
980,pfeifen::V,žvížgati,assobiar
981,schreien::V,kričáti,gritar
982,stöhnen::V,stókati,gemer
983,zittern::V,drgetáti,tremer
984,leben::V,živéti,viver
985,geboren werden::V,rodíti se,nascer
986,atmen::V,díhati,respirar
987,trinken::V,píti,beber
988,essen::V,jésti,comer
989,schlucken::V,požírati,engolir
990,müde werden::V,péšati,cansar-se
991,müde werden::V,utrúditi se,cansar-se
992,einschlafen::V,zaspáti,adormecer
993,schlafen::V,spáti,dormir
994,aufwachen::V,zbudíti se,acordar
995,aufstehen::V,vstáti,levantar-se
996,sich erholen::V,oddahníti se,descansar
997,krank werden::V,oboléti,adoecer
998,krank werden::V,oboléti,ficar doente
999,krank sein::V,bíti bolán,estar doente
1000,schmerzen::V,boléti,doer
1001,husten::V,kášljati,tossir
1002,genesen::V,okrévati,convalescer
1003,sterben::V,umréti,morrer
1004,umkommen::V,pogíniti,perecer
1005,sich bewegen::V,zganíti se,mover-se
1006,sich rühren::V,premakníti se,mexer-se
1007,sich erheben::V,vstájati,levantar-se
1008,sich erheben::V,vzdígniti se,levantar-se
1009,sich setzen::V,sésti,sentar-se
1010,hinfallen::V,pásti dôl,cair
1011,laufen::V,hodíti,andar
1012,laufen::V,hodíti,caminhar
1013,schreiten::V,stópati,andar
1014,schreiten::V,stópati,caminhar
1015,spazierengehen::V,na sprehòd íti,passear
1016,eilen::V,drvéti,apressar-se
1017,sich beeilen::V,hitéti,apressar-se
1018,sich beeilen::V,hitéti,despachar-se
1019,sausen::V,dírkati,correr
1020,rennen::V,dírjati,correr
1021,springen::V,skákati,saltar
1022,klettern::V,plézati,trepar
1023,schaukeln::V,kolébati,baloiçar
1024,kriechen::V,pláziti se,rastejar
1025,kriechen::V,pláziti se,arrastar-se
1026,schwimmen::V,plávati,nadar
1027,tauchen::V,potápljati se,mergulhar
1028,rudern::V,vesláti,remar
1029,fahren::V,vozíti se,ir
1030,fahren::V,peljáti se,ir
1031,fliegen::V,létati,voar
1032,gehen::V,íti,ir
1033,gehen::V,íti,andar
1034,weggehen::V,odíti,partir
1035,weggehen::V,odíti,ir-se embora
1036,abfahren::V,odpeljáti se,sair
1037,abfahren::V,odpeljáti se,partir
1038,anhalten::V,ustáviti se,parar
1039,hineingehen::V,íti nóter,entrar
1040,eintreten::V,vstopíti,entrar
1041,kommen::V,príti,vir
1042,ankommen::V,prispéti,chegar
1043,ankommen::V,prihájati,chegar
1044,zurückkommen::V,vrníti se,voltar
1045,zurückkommen::V,vrníti se,regressar
1046,bleiben::V,ostáti,ficar
1047,bleiben::V,ostáti,permanecer
1048,warten::V,čákati,esperar
1049,erwarten::V,pričakováti,esperar
1050,erwarten::V,pričakováti,aguardar
1051,suchen::V,iskáti,buscar
1052,suchen::V,iskáti,procurar
1053,finden::V,nájti,achar
1054,finden::V,nájti,encontrar
1055,versuchen::V,poskúšati,tentar
1056,vorbereiten::V,pripráviti,preparar
1057,lieben::V,ljubíti,amar
1058,lieben::V,ljubíti,querer
1059,mögen::V,márati,gostar de
1060,lachen::V,smejáti se,rir
1061,lachen::V,smejáti se,rir-se
1062,rühren::V,ganíti,comover
1063,weinen::V,jókati,chorar
1064,weinen::V,plákati,chorar
1065,schimpfen::V,psováti,ralhar
1066,schimpfen::V,zmérjati,ralhar
1067,sich ärgern::V,jezíti se,zangar-se
1068,sich fürchten::V,báti se,ter medo de
1069,sich fürchten::V,báti se,ter receio de
1070,fürchten::V,báti se,temer
1071,fürchten::V,báti se,recear
1072,fliehen::V,bežáti,fugir
1073,flüchten::V,pobégniti,refugiar-se
1074,sehen::V,vídeti,ver
1075,anschauen::V,oglédati,olhar
1076,ansehen::V,glédati,mirar
1077,hören::V,slíšati,ouvir
1078,zuhören::V,poslúšati,escutar
1079,probieren::V,poskúšati,provar
1080,probieren::V,poskúšati,saborear
1081,riechen::V,dúhati,cheirar
1082,fühlen::V,čutíti,sentir
1083,scheinen::V,zdéti se,parecer
1084,zu sehen sein::V,vídeti se,estar à vista
1085,vernehmen::V,čúti,ouvir
1086,frieren::V,zébsti,ter frio
1087,tun::V,délati,fazer
1088,können::V,môči,saber
1089,wollen::V,hotéti,querer
1090,anfangen::V,začéti,iniciar
1091,beenden::V,dokončáti,acabar
1092,beenden::V,dokončáti,terminar
1093,aufhören::V,prenéhati,cessar
1094,aufhören::V,prenéhati,desistir
1095,gelingen::V,uspéti,sair bem
1096,gelingen::V,uspéti,dar bom resultado
1097,gelingen::V,posréčiti se,sair bem
1098,gelingen::V,posréčiti se,dar bom resultado
1099,geraten::V,obnêsti se,sair
1100,geraten::V,obnêsti se,dar resultado
1101,öffnen::V,odpréti,abrir
1102,schließen::V,zapréti,fechar
1103,stellen::V,postáviti,pôr
1104,stellen::V,postáviti,colocar
1105,setzen::V,posadíti,pôr
1106,setzen::V,posadíti,meter
1107,legen::V,položíti,pôr
1108,legen::V,položíti,meter
1109,berühren::V,dotíkati se,tocar
1110,verbinden::V,obvézati,unir
1111,verbinden::V,obvézati,ligar
1112,bedecken::V,pokríti,cobrir
1113,aufhängen::V,obésiti,pendurar
1114,anzünden::V,zažgáti,acender
1115,aufheben::V,vzdígniti,apanhar
1116,aufheben::V,vzdígniti,levantar
1117,zurücklassen::V,zapustíti,deixar
1118,verlieren::V,izgubíti,perder
1119,fallen lassen::V,navréči,deixar cair
1120,machen::V,naredíti,fazer
1121,machen::V,napráviti,fazer
1122,herstellen::V,izdélati,produzir
1123,bauen::V,gradíti,edificar
1124,bauen::V,gradíti,construir
1125,reparieren::V,popráviti,reparar
1126,reparieren::V,popráviti,consertar
1127,verbessern::V,izbóljšati,melhorar
1128,ändern::V,spremeníti,mudar
1129,ändern::V,spremeníti,alterar
1130,graben::V,kopáti,cavar
1131,graben::V,grêbsti,cavar
1132,beugen::V,upogníti,curvar
1133,biegen::V,zavíjati,vergar
1134,drehen::V,vrtéti,girar
1135,wenden::V,obrníti,virar
1136,wenden::V,obrníti,voltar
1137,umdrehen::V,zasúkati,virar
1138,umdrehen::V,zasúkati,revolver
1139,heben::V,dvígati,levantar
1140,hochheben::V,privzdígniti,erguer
1141,hochheben::V,privzdígniti,levantar
1142,ergreifen::V,zgrábiti,apanhar
1143,halten::V,držáti,segurar
1144,drücken::V,tiščáti,apertar
1145,schieben::V,ríniti,empurrar
1146,kratzen::V,práskati,raspar
1147,lecken::V,lízati,lamber
1148,beißen::V,grísti,morder
1149,abreißen::V,odtŕgati,arrancar
1150,abschneiden::V,odrézati,talhar
1151,binden::V,vézati,ligar
1152,stecken::V,vtakníti,meter
1153,stecken::V,vtakníti,enfiar
1154,brechen::V,lomíti,romper
1155,brechen::V,lomíti,quebrar
1156,klopfen::V,tólči,bater
1157,hauen::V,séči,bater
1158,kleben::V,lépiti,colar
1159,reiben::V,tréti,esfregar
1160,reiben::V,dŕgniti,esfregar
1161,streichen::V,namázati,barrar
1162,schleifen::V,brúsiti,afiar
1163,schneiden::V,rézati,cortar
1164,rütteln::V,strésti,sacudir
1165,schütteln::V,majáti,abanar
1166,schütteln::V,majáti,sacudir
1167,schwenken::V,obrníti,agitar
1168,schütten::V,sípati,deitar
1169,füllen::V,napolníti,encher
1170,einwickeln::V,zavíti,envolver
1171,einwickeln::V,zavíti,embrulhar
1172,tragen::V,nêsti,levar
1173,tragen::V,nêsti,trazer
1174,schleppen::V,vláčiti,arrastar
1175,ziehen::V,vléči,puxar
1176,aufbewahren::V,shranjeváti,guardar
1177,aufbewahren::V,shranjeváti,conservar
1178,werfen::V,lúčati,lançar
1179,fangen::V,ujéti,apanhar
1180,packen::V,prijéti,agarrar
1181,verstecken::V,skríti,esconder
1182,teilen::V,razdelíti,partir
1183,teilen::V,razdelíti,dividir
1184,schicken::V,pošíljati,enviar
1185,bringen::V,prinêsti,trazer
1186,hinzufügen::V,pristáviti,acrescentar
1187,bekommen::V,dobíti,obter
1188,erhalten::V,prejéti,receber
1189,nehmen::V,vzéti,tomar
1190,wählen::V,izbírati,eleger
1191,wählen::V,izbírati,escolher
1192,auswählen::V,izbráti,escolher
1193,auswählen::V,izbráti,seleccionar
1194,bewahren::V,ohraníti,guardar
1195,bewahren::V,ohraníti,conservar
1196,behindern::V,ovírati,impedir
1197,verderben::V,pokváriti,estragar
1198,verderben::V,pokváriti,corromper
1199,beschädigen::V,poškodováti,danificar
1200,zerbrechen::V,razlomíti,romper
1201,zerbrechen::V,razlomíti,quebrar
1202,zerreißen::V,raztŕgati,rasgar
1203,zerstören::V,razrúšiti,destruir
1204,verbrennen::V,sežgáti,queimar
1205,geben::V,dáti,dar
1206,reichen::V,séči,passar
1207,reichen::V,molíti,passar
1208,schenken::V,podáriti,oferecer
1209,versprechen::V,obljubíti,prometer
1210,wünschen::V,vóščiti,desejar
1211,loben::V,hváliti,louvar
1212,küssen::V,poljubováti,beijar
1213,wiegen::V,zíbati,embalar
1214,zudecken::V,pokríti,tapar
1215,zudecken::V,pokríti,cobrir
1216,wecken::V,zbudíti,acordar
1217,wecken::V,zbudíti,despertar
1218,zeigen::V,pokázati,mostrar
1219,führen::V,vêsti,guiar
1220,führen::V,vêsti,conduzir
1221,lehren::V,učíti,ensinar
1222,unterrichten::V,poučeváti,instruir
1223,aufziehen::V,vzgojíti,criar
1224,leiten::V,uprávljati,dirigir
1225,leiten::V,uprávljati,conduzir
1226,antreiben::V,goníti,impelir
1227,lassen::V,povzročíti,fazer
1228,einladen::V,povábiti,convidar
1229,vereinigen::V,zdrúžiti,unir
1230,vereinigen::V,zdrúžiti,reunir
1231,besuchen::V,obiskáti,ir ver
1232,besuchen::V,obiskáti,visitar
1233,treffen::V,pogodíti,encontrar
1234,sich versammeln::V,zbráti se,reunir-se
1235,spielen::V,igráti se,jogar
1236,spielen::V,igráti se,brincar
1237,singen::V,péti,cantar
1238,tanzen::V,plésati,bailar
1239,sich trennen::V,ločíti se,apartar-se
1240,verlassen::V,zapustíti,deixar
1241,verlassen::V,zapustíti,abandonar
1242,retten::V,réšiti,salvar
1243,bewachen::V,strážiti,vigiar
1244,bewachen::V,strážiti,guardar
1245,schützen::V,sčítiti,proteger
1246,verteidigen::V,braníti,defender
1247,sich schlagen::V,têpsti se,brigar
1248,sich schlagen::V,têpsti se,bater-se
1249,schießen::V,stréljati,disparar
1250,siegen::V,zmágati,vencer
1251,ärgern::V,jezíti,irritar
1252,ärgern::V,jezíti,aborrecer
1253,ärgern::V,razbúriti,irritar
1254,ärgern::V,razbúriti,aborrecer
1255,schlagen::V,têpsti,bater
1256,schlagen::V,udáriti,bater
1257,treten::V,teptáti,pisar
1258,stechen::V,ubôsti,picar
1259,stoßen::V,peháti,empurrar
1260,stoßen::V,drégniti,empurrar
1261,stehlen::V,ukrásti,furtar
1262,stehlen::V,pokrásti,furtar
1263,stören::V,motíti,perturbar
1264,belästigen::V,nadlegováti,incomodar
1265,belästigen::V,nadlegováti,importunar
1266,verbergen::V,skríti,ocultar
1267,verbergen::V,skríti,esconder
1268,täuschen::V,slepíti,iludir
1269,täuschen::V,slepíti,enganar
1270,betrügen::V,várati,burlar
1271,betrügen::V,várati,enganar
1272,betrügen::V,ogoljufáti,burlar
1273,betrügen::V,ogoljufáti,enganar
1274,töten::V,ubíti,matar
1275,wohnen::V,prebívati,morar
1276,arbeiten::V,délati,trabalhar
1277,sammeln::V,zbráti,recolher
1278,sammeln::V,zbráti,coleccionar
1279,pflücken::V,obráti,colher
1280,jagen::V,lovíti,caçar
1281,fischen::V,ribáriti,pescar
1282,fassen::V,zajéti,apanhar
1283,hüten::V,pásti,guardar
1284,treiben::V,pogánjati,conduzir
1285,anbinden::V,privézati,atar
1286,füttern::V,kŕmiti,dar de comer a
1287,melken::V,mólsti,ordenhar
1288,hacken::V,sékati,rachar
1289,gießen::V,ulíti,regar
1290,reifen::V,zoréti,amadurecer
1291,zubereiten::V,pripráviti,preparar
1292,kochen::V,kúhati,cozer
1293,backen::V,cvréti,cozer
1294,braten::V,pêči,assar
1295,braten::V,pêči,fritar
1296,umrühren::V,preméšati,remexer
1297,stricken::V,plêsti,tricotar
1298,stricken::V,plêsti,fazer malha
1299,nähen::V,šívati,coser
1300,nähen::V,šívati,costurar
1301,färben::V,bárvati,tingir
1302,färben::V,bárvati,colorir
1303,reinigen::V,očístiti,limpar
1304,reinigen::V,očístiti,purificar
1305,waschen::V,opráti,lavar
1306,abwischen::V,obrísati,limpar
1307,abwischen::V,obrísati,esfregar
1308,spülen::V,splakováti,lavar
1309,spülen::V,splakováti,enxaguar
1310,fegen::V,pométati,varrer
1311,kehren::V,mésti,varrer
1312,baden::V,kópati se,banhar
1313,baden::V,kópati se,tomar banho
1314,sich waschen::V,umíti se,lavar-se
1315,ausziehen::V,izvléči,despir
1316,anziehen::V,obléči,vestir
1317,sich anziehen::V,obléči se,vestir-se
1318,kämmen::V,česáti,pentear
1319,schmücken::V,okrasíti,adornar
1320,sagen::V,dejáti,dizer
1321,sprechen::V,govoríti,falar
1322,reden::V,rêči,falar
1323,sich unterhalten::V,razgovárjati se,conversar
1324,fragen::V,vprášati,perguntar
1325,bitten::V,prosíti,pedir
1326,erzählen::V,práviti,contar
1327,mitteilen::V,naznániti,comunicar
1328,mitteilen::V,naznániti,participar
1329,nennen::V,imenováti,nomear
1330,nennen::V,imenováti,apelidar
1331,rufen::V,klícati,chamar
1332,prahlen::V,baháti se,gabar-se
1333,prahlen::V,baháti se,vangloriar-se
1334,übersetzen::V,prevêsti,traduzir
1335,denken::V,mísliti,pensar
1336,glauben::V,verjéti,crer
1337,bemerken::V,opáziti,notar
1338,bemerken::V,opáziti,observar
1339,erkennen::V,spoznáti,reconhecer
1340,begreifen::V,pôjmiti,apreender
1341,begreifen::V,pôjmiti,compreender
1342,verstehen::V,razuméti,entender
1343,verstehen::V,razuméti,compreender
1344,lernen::V,učíti se,aprender
1345,wissen::V,znáti,saber
1346,wissen::V,védeti,saber
1347,sich erinnern an::V,spómniti se,lembrar-se de
1348,sich erinnern an::V,spómniti se,recordar-se de
1349,vergessen::V,pozábiti,esquecer
1350,messen::V,mériti,medir
1351,zählen::V,štéti,contar
1352,rechnen::V,račúnati,calcular
1353,lesen::V,bráti,ler
1354,lesen::V,čítati,ler
1355,malen::V,slíkati,pintar
1356,zeichnen::V,rísati,desenhar
1357,schreiben::V,písati,escrever
1358,besitzen::V,iméti,possuir
1359,kaufen::V,kupíti,comprar
1360,verkaufen::V,prodáti,vender
1361,bezahlen::V,pláčati,pagar
1362,zahlen::V,plačeváti,pagar
1363,beherrschen::V,obvládati,imperar
1364,ertragen::V,prenêsti,suportar
1365,Verstand::N,,razão
1366,Verstand::N,,inteligência
