,Concept_ID,lv,no
1608,so::ADV,сідз,så
1609,so::ADV,tā,så
1610,so::ADV,tik,så
1611,noch::ADV,на,enda
1612,noch::ADV,нӧшта,enda
1613,noch::ADV,vēl,enda
1614,nur::ADV,куш,bare
1615,nur::ADV,сӧмын,bare
1616,nur::ADV,vien,bare
1617,nur::ADV,tikai,bare
1618,schon::ADV,нин,alt
1619,schon::ADV,нин,allerede
1620,schon::ADV,jau,alt
1621,schon::ADV,jau,allerede
1622,wieder::ADV,бара,igjen
1623,wieder::ADV,atkal,igjen
1624,vergebens::ADV,весьшӧрӧ,forgjeves
1625,vergebens::ADV,velti,forgjeves
1626,vor::PRP,водзын,foran
1627,vor::PRP,водзын,utenfor
1628,vor::PRP,priekš,foran
1629,vor::PRP,priekš,utenfor
1630,hinter::PRP,бӧрнын,bak
1631,hinter::PRP,бӧрнын,bakom
1632,hinter::PRP,aiz,bak
1633,hinter::PRP,aiz,bakom
1634,unter::PRP,улын,under
1635,unter::PRP,zem,under
1636,durch::PRP,пыр,gjennom
1637,durch::PRP,пыр,igjennom
1638,durch::PRP,пырыс,gjennom
1639,durch::PRP,пырыс,igjennom
1640,durch::PRP,caur,gjennom
1641,durch::PRP,caur,igjennom
1642,durch::PRP,cauri,gjennom
1643,durch::PRP,cauri,igjennom
1644,neben::PRP,бердын,ved siden av
1645,neben::PRP,līdzās,ved siden av
1646,zwischen::PRP,костын,mellom
1647,zwischen::PRP,starp,mellom
1648,wegen::PRP,вӧсна,på grunn av
1649,wegen::PRP,pēc,på grunn av
1650,dies::PRN,тайӧ,dette
1651,dies::PRN,šis,dette
1652,das::PRN,ciйö,det
1653,das::PRN,tas,det
1654,alles::PRN,став,alt
1655,alles::PRN,viss,alt
1656,ich::PRN,ме,jeg
1657,ich::PRN,es,jeg
1658,du::PRN,тэ,du
1659,du::PRN,tu,du
1660,er::PRN,сійӧ,han
1661,er::PRN,viņš,han
1662,wir::PRN,ми,vi
1663,wir::PRN,mēs,vi
1664,ihr::PRN,тi,dere
1665,ihr::PRN,jūs,dere
1666,sie::PRN,найö,de
1667,sie::PRN,viņi,de
1668,sie::PRN,viņas,de
1669,was::FPRN,мый,hva
1670,was::FPRN,kas,hva
1671,wer::FPRN,код,hvem
1672,wer::FPRN,kas,hvem
1673,wo::FADV,кыті,hvor
1674,wo::FADV,kur,hvor
1675,wohin::FADV,кытчӧ,hvor ... hen
1676,wohin::FADV,kurp,hvor ... hen
1677,wohin::FADV,uz kurieni,hvor ... hen
1678,wie::FADV,кыдзи,hvordan
1679,wie::FADV,kā,hvordan
1680,warum::FADV,мыйла,hvorfor
1681,warum::FADV,kāpēc,hvorfor
1682,wieviel::FNUM,кымын,hvor mye
1683,wieviel::FNUM,cik,hvor mye
1684,eins::NUM,ӧтик,en
1685,eins::NUM,ӧтик,ett
1686,eins::NUM,viens,en
1687,eins::NUM,viens,ett
1688,zwei::NUM,кык,to
1689,zwei::NUM,divi,to
1690,drei::NUM,куим,tre
1691,drei::NUM,trīs,tre
1692,vier::NUM,нель,fire
1693,vier::NUM,četri,fire
1694,fünf::NUM,вит,fem
1695,fünf::NUM,pieci,fem
1696,sechs::NUM,квайт,seks
1697,sechs::NUM,seši,seks
1698,sieben::NUM,сизим,sju
1699,sieben::NUM,septiņi,sju
1700,acht::NUM,кӧкъямыс,åtte
1701,acht::NUM,astoņi,åtte
1702,neun::NUM,ӧкмыс,ni
1703,neun::NUM,deviņi,ni
1704,zehn::NUM,дас,ti
1705,zehn::NUM,desmit,ti
1706,elf::NUM,дас ӧтик,elleve
1707,elf::NUM,vienpadsmit,elleve
1708,zwölf::NUM,дас кык,tolv
1709,zwölf::NUM,divpadsmit,tolv
1710,zwanzig::NUM,кызь,tjue
1711,zwanzig::NUM,divdesmit,tjue
1712,dreißig::NUM,комын,tretti
1713,dreißig::NUM,trīsdesmit,tretti
1714,vierzig::NUM,нелямын,førti
1715,vierzig::NUM,četrdesmit,førti
1716,fünfzig::NUM,ветымын,femti
1717,fünfzig::NUM,piecdesmit,femti
1718,sechzig::NUM,квайтымын,seksti
1719,sechzig::NUM,sešdesmit,seksti
1720,siebzig::NUM,сизимдас,sytti
1721,siebzig::NUM,septiņdesmit,sytti
1722,achtzig::NUM,кӧкъямысдас,åtti
1723,achtzig::NUM,astoņdesmit,åtti
1724,neunzig::NUM,ӧкмысдас,nitti
1725,neunzig::NUM,deviņdesmit,nitti
1726,hundert::NUM,сё,hundre
1727,hundert::NUM,simt,hundre
1728,tausend::NUM,сюрс,tusen
1729,tausend::NUM,tūkstoš,tusen
1730,und::CNJ,и,og
1731,und::CNJ,un,og
1732,oder::CNJ,либӧ,eller
1733,oder::CNJ,jeb,eller
1734,stehen::V,сулавны,stå
1735,stehen::V,stāvēt,stå
1736,sitzen::V,пукавны,sitte
1737,sitzen::V,sēdēt,sitte
1738,liegen::V,куйлыны,ligge
1739,liegen::V,gulēt,ligge
1740,hängen::V,ӧшавны,henge
1741,hängen::V,karāties,henge
1742,werden::V,лоны,bli
1743,werden::V,tapt,bli
1744,passieren::V,лоны,skje
1745,passieren::V,лоны,hende
1746,passieren::V,notikt,skje
1747,passieren::V,notikt,hende
1748,beginnen::V,кутчысьны,begynne
1749,beginnen::V,кутны,begynne
1750,beginnen::V,sākties,begynne
1751,enden::V,помасьны,ende
1752,enden::V,помасьны,slutte
1753,enden::V,beigties,ende
1754,enden::V,beigties,slutte
1755,wechseln::V,вежсьыны,veksle
1756,wechseln::V,mainīties,veksle
1757,aufgehen[Sonne]::V,петны,stå opp
1758,aufgehen[Sonne]::V,lēkt,stå opp
1759,aufgehen[Sonne]::V,uzlēkt,stå opp
1760,untergehen[Sonne]::V,пуксьыны,gå ned
1761,untergehen[Sonne]::V,noiet,gå ned
1762,untergehen[Sonne]::V,rietēt,gå ned
1763,scheinen[Sonne]::V,югъявны,skinne
1764,scheinen[Sonne]::V,югвидзны,skinne
1765,scheinen[Sonne]::V,spīdēt,skinne
1766,donnern::V,гымавны,tordne
1767,donnern::V,dārdēt,tordne
1768,wehen::V,пӧльтны,blåse
1769,wehen::V,pūst,blåse
1770,strömen::V,киссьыны,strømme
1771,strömen::V,līt,strømme
1772,strömen::V,plūst,strømme
1773,fließen::V,визувтны,flyte
1774,fließen::V,tecēt,flyte
1775,sich drehen::V,бергавны,dreie seg
1776,sich drehen::V,grozīties,dreie seg
1777,schwanken::V,легны,svaie
1778,schwanken::V,лайкъявны,svaie
1779,schwanken::V,līgoties,svaie
1780,schwanken::V,grīļoties,svaie
1781,schwingen::V,лайкъявны,svinge
1782,schwingen::V,люллявны,svinge
1783,schwingen::V,vēzēties,svinge
1784,fallen::V,усьны,falle
1785,fallen::V,krist,falle
1786,brennen::V,сотчыны,brenne
1787,brennen::V,degt,brenne
1788,rauchen::V,тшынӧдны,ryke
1789,rauchen::V,dūmot,ryke
1790,regnen::V,зэрны,regne
1791,regnen::V,līt,regne
1792,gefrieren::V,кынмыны,fryse
1793,gefrieren::V,sasalt,fryse
1794,tauen::V,сывны,tine
1795,tauen::V,kust,tine
1796,schmelzen::V,сывны,smelte
1797,schmelzen::V,kust,smelte
1798,schmelzen::V,nokust,smelte
1799,trocknen::V,косьмыны,tørre
1800,trocknen::V,žūt,tørre
1801,trocknen::V,kaltēties,tørre
1802,sieden::V,пуны,koke
1803,sieden::V,virt,koke
1804,sieden::V,vārīties,koke
1805,faulen::V,сісьмыны,råtne
1806,faulen::V,pūt,råtne
1807,faulen::V,trudēt,råtne
1808,verfaulen::V,сісьмыны,råtne
1809,verfaulen::V,sapūt,råtne
1810,verfaulen::V,satrūdēt,råtne
1811,reißen::V,орны,briste
1812,reißen::V,plīst,briste
1813,reißen::V,satrūkt,briste
1814,versinken::V,вӧйны,synke
1815,versinken::V,вӧйны,synke ned
1816,versinken::V,grimt,synke
1817,versinken::V,grimt,synke ned
1818,versinken::V,nogrimt,synke
1819,versinken::V,nogrimt,synke ned
1820,vergehen::V,кольны,forløpe
1821,vergehen::V,ордйыны,forløpe
1822,vergehen::V,paiet,forløpe
1823,erscheinen::V,петкӧдчыны,synes
1824,erscheinen::V,parādīties,synes
1825,verschwinden::V,бырны,forsvinne
1826,verschwinden::V,nozust,forsvinne
1827,sinken::V,вӧйны,synke
1828,sinken::V,kristies,synke
1829,abnehmen::V,чинны,avta
1830,abnehmen::V,чинны,minske
1831,abnehmen::V,noplakt,avta
1832,abnehmen::V,noplakt,minske
1833,abnehmen::V,mazināties,avta
1834,abnehmen::V,mazināties,minske
1835,zunehmen::V,содны,tilta
1836,zunehmen::V,ыдждыны,tilta
1837,zunehmen::V,pieaugt,tilta
1838,zunehmen::V,pieņemties,tilta
1839,steigen::V,лыбны,stige
1840,steigen::V,kāpt,stige
1841,wachsen::V,быдмыны,gro
1842,wachsen::V,быдмыны,vokse
1843,wachsen::V,augt,gro
1844,wachsen::V,augt,vokse
1845,glänzen::V,югъявны,skinne
1846,glänzen::V,дзирдавны,skinne
1847,glänzen::V,zaigot,skinne
1848,glänzen::V,laistīties,skinne
1849,funkeln::V,югъявны,tindre
1850,funkeln::V,дзирдавны,tindre
1851,funkeln::V,mirdzēt,tindre
1852,funkeln::V,dzirkstēt,tindre
1853,lärmen::V,жувгыны,bråke
1854,lärmen::V,ыугыны,bråke
1855,lärmen::V,шумитны,bråke
1856,lärmen::V,ālēties,bråke
1857,lärmen::V,trokšņot,bråke
1858,läuten::V,жургыны,ringe
1859,läuten::V,zvanīt,ringe
1860,klingeln::V,звӧнитны,ringe
1861,klingeln::V,zvanīt,ringe
1862,klirren::V,гольскöдчыны,klirre
1863,klirren::V,tinkšķēt,klirre
1864,klirren::V,džinkstēt,klirre
1865,brausen::V,буавны,bruse
1866,brausen::V,krākt,bruse
1867,brausen::V,brāzmot,bruse
1868,rauschen::V,кышакывны,suse
1869,rauschen::V,šalkt,suse
1870,klingen::V,шыавны,lyde
1871,klingen::V,шыавны,klinge
1872,klingen::V,юргыны,lyde
1873,klingen::V,юргыны,klinge
1874,klingen::V,skanēt,lyde
1875,klingen::V,skanēt,klinge
1876,klingen::V,izklausīties,lyde
1877,klingen::V,izklausīties,klinge
1878,bellen::V,увтны,gjø
1879,bellen::V,увтны,bjeffe
1880,bellen::V,riet,gjø
1881,bellen::V,riet,bjeffe
1882,heulen::V,омлявны,ule
1883,heulen::V,вурзавны,ule
1884,heulen::V,kaukt,ule
1885,heulen::V,gaudot,ule
1886,blasen::V,пӧльтны,blåse
1887,blasen::V,pūst,blåse
1888,pfeifen::V,шутьлявны,plystre
1889,pfeifen::V,svilpt,plystre
1890,pfeifen::V,svilpot,plystre
1891,schreien::V,горзыны,skrike
1892,schreien::V,brēkt,skrike
1893,schreien::V,kliegt,skrike
1894,stöhnen::V,ымзыны,stønne
1895,stöhnen::V,vaidēt,stønne
1896,zittern::V,тіравны,dirre
1897,zittern::V,тіравны,skjelve
1898,zittern::V,drebēt,dirre
1899,zittern::V,drebēt,skjelve
1900,leben::V,овны,leve
1901,leben::V,dzīvot,leve
1902,geboren werden::V,чужны,fødes
1903,geboren werden::V,dzimt,fødes
1904,atmen::V,кашкыны,ånde
1905,atmen::V,кашкыны,puste
1906,atmen::V,пошиктыны,ånde
1907,atmen::V,пошиктыны,puste
1908,atmen::V,elpot,ånde
1909,atmen::V,elpot,puste
1910,trinken::V,юны,drikke
1911,trinken::V,dzert,drikke
1912,essen::V,сёйны,spise
1913,essen::V,ēst,spise
1914,schlucken::V,ньылавны,svelge
1915,schlucken::V,rīt,svelge
1916,müde werden::V,мудзны,bli trett
1917,müde werden::V,nokust,bli trett
1918,einschlafen::V,ланьтны,sovne
1919,einschlafen::V,унмовсьны,sovne
1920,einschlafen::V,iemigt,sovne
1921,einschlafen::V,aizmigt,sovne
1922,schlafen::V,узьны,sove
1923,schlafen::V,gulēt,sove
1924,aufwachen::V,садьмыны,våkne
1925,aufwachen::V,mosties,våkne
1926,aufstehen::V,чеччыны,stå opp
1927,aufstehen::V,celties,stå opp
1928,sich erholen::V,шойччыны,bli bra
1929,sich erholen::V,шойччыны,komme seg
1930,sich erholen::V,atžirgt,bli bra
1931,sich erholen::V,atžirgt,komme seg
1932,sich erholen::V,atpūsties,bli bra
1933,sich erholen::V,atpūsties,komme seg
1934,krank werden::V,висьмыны,bli syk
1935,krank werden::V,sasirgt,bli syk
1936,krank sein::V,висьны,være syk
1937,krank sein::V,slimot,være syk
1938,schmerzen::V,висьны,gjøre vondt
1939,schmerzen::V,sāpēt,gjøre vondt
1940,schmerzen::V,smelgt,gjøre vondt
1941,husten::V,кызны,hoste
1942,husten::V,klepot,hoste
1943,genesen::V,бурдны,komme seg
1944,genesen::V,veseļoties,komme seg
1945,sterben::V,кувны,dø
1946,sterben::V,mirt,dø
1947,sterben::V,nomirt,dø
1948,umkommen::V,кувны,omkomme
1949,umkommen::V,apsprāgt,omkomme
1950,umkommen::V,aiziet bojā,omkomme
1951,sich bewegen::V,вӧрзьыны,bevege seg
1952,sich bewegen::V,virzīties,bevege seg
1953,sich rühren::V,вӧрны,røre på seg
1954,sich rühren::V,вӧрӧдчыны,røre på seg
1955,sich rühren::V,sagrozīties,røre på seg
1956,sich erheben::V,сувтны,reise seg
1957,sich erheben::V,piecelties,reise seg
1958,sich setzen::V,пуксьыны,sette sig
1959,sich setzen::V,sēsties,sette sig
1960,hinfallen::V,усьны,falle over ende
1961,hinfallen::V,sabirt,falle over ende
1962,hinfallen::V,pakrist,falle over ende
1963,laufen::V,мyнны,løpe
1964,laufen::V,iet,løpe
1965,laufen::V,skraidīt,løpe
1966,schreiten::V,восьлавны,skride
1967,schreiten::V,soļot,skride
1968,spazierengehen::V,гуляйтны,spasere
1969,spazierengehen::V,гуляйтны,gå en tur
1970,spazierengehen::V,staigāt,spasere
1971,spazierengehen::V,staigāt,gå en tur
1972,spazierengehen::V,pastaigāties,spasere
1973,spazierengehen::V,pastaigāties,gå en tur
1974,eilen::V,тэрмасьны,ile
1975,eilen::V,traukt,ile
1976,sich beeilen::V,тэрмасьны,skynde seg
1977,sich beeilen::V,steigties,skynde seg
1978,sich beeilen::V,pasteigties,skynde seg
1979,sausen::V,тӧвзьыны,suse
1980,sausen::V,drāzt,suse
1981,sausen::V,brāzties,suse
1982,rennen::V,котӧртны,løpe
1983,rennen::V,skriet,løpe
1984,springen::V,чеччавны,hoppe
1985,springen::V,чеччавны,springe
1986,springen::V,lēkt,hoppe
1987,springen::V,lēkt,springe
1988,klettern::V,кышасьны,klatre
1989,klettern::V,кавшасьны,klatre
1990,klettern::V,kāpt,klatre
1991,klettern::V,rāpties,klatre
1992,schaukeln::V,гычасьны,huske
1993,schaukeln::V,šūpoties,huske
1994,schaukeln::V,zvalstīties,huske
1995,kriechen::V,кыссьыны,krype
1996,kriechen::V,līst,krype
1997,kriechen::V,rāpot,krype
1998,schwimmen::V,уявны,svømme
1999,schwimmen::V,peldēt,svømme
2000,tauchen::V,сунавны,dykke
2001,tauchen::V,gremdēties,dykke
2002,rudern::V,пелысасьны,ro
2003,rudern::V,airēt,ro
2004,rudern::V,irties,ro
2005,fahren::V,мунны,kjøre
2006,fahren::V,braukt,kjøre
2007,fliegen::V,лэбны,fly
2008,fliegen::V,lidot,fly
2009,fliegen::V,laisties,fly
2010,gehen::V,мyнны,gå
2011,gehen::V,iet,gå
2012,weggehen::V,мунавны,gå bort
2013,weggehen::V,aiziet,gå bort
2014,abfahren::V,мӧдӧдчыны,reise
2015,abfahren::V,atiet,reise
2016,abfahren::V,aizbraukt,reise
2017,anhalten::V,джӧмдыны,stanse
2018,anhalten::V,apstāties,stanse
2019,hineingehen::V,пырны,gå inn
2020,hineingehen::V,ieiet,gå inn
2021,eintreten::V,пырны,tre inn
2022,eintreten::V,ienākt,tre inn
2023,kommen::V,воны,komme
2024,kommen::V,локны,komme
2025,kommen::V,nākt,komme
2026,ankommen::V,воны,ankomme
2027,ankommen::V,воны,komme til
2028,ankommen::V,локны,ankomme
2029,ankommen::V,локны,komme til
2030,ankommen::V,nonākt,ankomme
2031,ankommen::V,nonākt,komme til
2032,ankommen::V,ierasties,ankomme
2033,ankommen::V,ierasties,komme til
2034,zurückkommen::V,косны,komme tilbake
2035,zurückkommen::V,бергӧдчыны,komme tilbake
2036,zurückkommen::V,atgriezties,komme tilbake
2037,bleiben::V,кольны,bli
2038,bleiben::V,кольны,forbli
2039,bleiben::V,palikt,bli
2040,bleiben::V,palikt,forbli
2041,warten::V,виччысьны,vente
2042,warten::V,gaidīt,vente
2043,erwarten::V,виччысьны,vente
2044,erwarten::V,sagaidīt,vente
2045,suchen::V,корсьны,søke
2046,suchen::V,meklēt,søke
2047,finden::V,казявны,finne
2048,finden::V,rast,finne
2049,finden::V,atrast,finne
2050,versuchen::V,заводитчывны,prøve
2051,versuchen::V,заводитчывны,forsøke
2052,versuchen::V,mēģināt,prøve
2053,versuchen::V,mēģināt,forsøke
2054,vorbereiten::V,дасьтыны,forberede
2055,vorbereiten::V,gatavot,forberede
2056,vorbereiten::V,sagatavot,forberede
2057,lieben::V,радейтны,elske
2058,lieben::V,mīlēt,elske
2059,mögen::V,радейтны,like
2060,mögen::V,gribēties,like
2061,lachen::V,серавны,le
2062,lachen::V,серавлыны,le
2063,lachen::V,smiet,le
2064,lachen::V,smieties,le
2065,rühren::V,нормӧдны,røre
2066,rühren::V,aizgrābt,røre
2067,weinen::V,бӧрдны,gråte
2068,weinen::V,raudāt,gråte
2069,schimpfen::V,видчыны,skjelle
2070,schimpfen::V,rāties,skjelle
2071,schimpfen::V,lamāties,skjelle
2072,sich ärgern::V,скӧравны,ergre seg
2073,sich ärgern::V,īgt,ergre seg
2074,sich ärgern::V,pukoties,ergre seg
2075,sich ärgern::V,dusmoties,ergre seg
2076,sich fürchten::V,повны,være redd
2077,sich fürchten::V,bīties,være redd
2078,sich fürchten::V,baidīties,være redd
2079,fürchten::V,повны,være redd for
2080,fürchten::V,baidīties no,være redd for
2081,fliehen::V,пышйыны,rømme
2082,fliehen::V,пышйыны,flykte
2083,fliehen::V,bēgt,rømme
2084,fliehen::V,bēgt,flykte
2085,flüchten::V,пышйыны,flykte
2086,flüchten::V,aizbēgt,flykte
2087,sehen::V,аддзыны,se
2088,sehen::V,redzēt,se
2089,anschauen::V,видзӧдны,se på
2090,anschauen::V,видзӧдны,betrakte
2091,anschauen::V,paraudzīties,se på
2092,anschauen::V,paraudzīties,betrakte
2093,ansehen::V,видзӧдны,anse
2094,ansehen::V,aplūkot,anse
2095,hören::V,кывны,høre
2096,hören::V,dzirdēt,høre
2097,zuhören::V,кывзыны,tilhøre
2098,zuhören::V,klausīties,tilhøre
2099,probieren::V,видлыны,smake
2100,probieren::V,видлыны,smake på
2101,probieren::V,nogaršot,smake
2102,probieren::V,nogaršot,smake på
2103,riechen::V,чушкыны,lukte
2104,riechen::V,ost,lukte
2105,riechen::V,ostīt,lukte
2106,fühlen::V,вежӧртны,føle
2107,fühlen::V,гӧгӧрвоны,føle
2108,fühlen::V,just,føle
2109,fühlen::V,izjust,føle
2110,scheinen::V,кажитчыны,se ut
2111,scheinen::V,šķist,se ut
2112,scheinen::V,likties,se ut
2113,zu sehen sein::V,тыдавны,synes
2114,zu sehen sein::V,parādīties,synes
2115,vernehmen::V,кывны,få vite
2116,vernehmen::V,saklausīt,få vite
2117,frieren::V,кынмыны,fryse
2118,frieren::V,salt,fryse
2119,tun::V,керны,gjøre
2120,tun::V,darīt,gjøre
2121,können::V,кужны,kunne
2122,können::V,prast,kunne
2123,wollen::V,кӧсйыны,ville
2124,wollen::V,gribēt,ville
2125,anfangen::V,заводитны,begynne
2126,anfangen::V,пондыны,begynne
2127,anfangen::V,sākt,begynne
2128,anfangen::V,iesākt,begynne
2129,beenden::V,помавны,avslutte
2130,beenden::V,beigt,avslutte
2131,beenden::V,pabeigt,avslutte
2132,aufhören::V,дугӧдны,slutte
2133,aufhören::V,дугӧдны,holde opp
2134,aufhören::V,pārtraukt,slutte
2135,aufhören::V,pārtraukt,holde opp
2136,gelingen::V,артмыны,lykkes
2137,gelingen::V,izdoties,lykkes
2138,geraten::V,сюрны,bli
2139,geraten::V,веськавны,bli
2140,geraten::V,veikties,bli
2141,öffnen::V,восьтыны,åpne
2142,öffnen::V,atvērt,åpne
2143,öffnen::V,attaisīt,åpne
2144,schließen::V,пӧдлавны,lukke
2145,schließen::V,пӧдлавны,stenge
2146,schließen::V,slēgt,lukke
2147,schließen::V,slēgt,stenge
2148,schließen::V,aizvērt,lukke
2149,schließen::V,aizvērt,stenge
2150,schließen::V,aiztaisīt,lukke
2151,schließen::V,aiztaisīt,stenge
2152,stellen::V,сувтӧдны,stille
2153,stellen::V,likt,stille
2154,stellen::V,nolikt,stille
2155,setzen::V,пуксьӧдны,sette
2156,setzen::V,sēdināt,sette
2157,legen::V,пуктыны,legge
2158,legen::V,likt,legge
2159,berühren::V,вӧрзьӧдны,berøre
2160,berühren::V,инмӧдчывны,berøre
2161,berühren::V,skart,berøre
2162,berühren::V,aizskart,berøre
2163,verbinden::V,йитны,forbinde
2164,verbinden::V,saistīt,forbinde
2165,verbinden::V,savienot,forbinde
2166,bedecken::V,вевттьыны,dekke
2167,bedecken::V,apsegt,dekke
2168,bedecken::V,pārsegt,dekke
2169,aufhängen::V,ӧшӧдны,henge
2170,aufhängen::V,ӧшӧдны,henge opp
2171,aufhängen::V,джагӧдны,henge
2172,aufhängen::V,джагӧдны,henge opp
2173,aufhängen::V,uzkārt,henge
2174,aufhängen::V,uzkārt,henge opp
2175,anzünden::V,ӧзтыны,tenne
2176,anzünden::V,ӧзтыны,antenne
2177,anzünden::V,ӧзтыны,tenne på
2178,anzünden::V,aizdegt,tenne
2179,anzünden::V,aizdegt,antenne
2180,anzünden::V,aizdegt,tenne på
2181,anzünden::V,aizdedzināt,tenne
2182,anzünden::V,aizdedzināt,antenne
2183,anzünden::V,aizdedzināt,tenne på
2184,aufheben::V,чеччӧдны,løfte
2185,aufheben::V,чеччӧдны,ta opp
2186,aufheben::V,сувтӧдны,løfte
2187,aufheben::V,сувтӧдны,ta opp
2188,aufheben::V,pacelt,løfte
2189,aufheben::V,pacelt,ta opp
2190,zurücklassen::V,кольны,slippe tilbake
2191,zurücklassen::V,atstāt,slippe tilbake
2192,verlieren::V,воштыны,miste
2193,verlieren::V,zaudēt,miste
2194,verlieren::V,pazaudēt,miste
2195,fallen lassen::V,уськӧдны,droppe
2196,fallen lassen::V,уськӧдны,la falle
2197,fallen lassen::V,nomest,droppe
2198,fallen lassen::V,nomest,la falle
2199,machen::V,вӧчны,lage
2200,machen::V,вӧчны,gjøre
2201,machen::V,лӧсьӧдны,lage
2202,machen::V,лӧсьӧдны,gjøre
2203,machen::V,darīt,lage
2204,machen::V,darīt,gjøre
2205,herstellen::V,лӧсьӧдны,fremstille
2206,herstellen::V,ražot,fremstille
2207,herstellen::V,izgatavot,fremstille
2208,bauen::V,лэптыны,bygge
2209,bauen::V,celt,bygge
2210,bauen::V,būvēt,bygge
2211,reparieren::V,дзоньтавны,reparere
2212,reparieren::V,labot,reparere
2213,reparieren::V,remontēt,reparere
2214,verbessern::V,бурмӧдны,rette
2215,verbessern::V,бурмӧдны,forbedre
2216,verbessern::V,labot,rette
2217,verbessern::V,labot,forbedre
2218,verbessern::V,izlabot,rette
2219,verbessern::V,izlabot,forbedre
2220,ändern::V,вежны,forandre
2221,ändern::V,mainīt,forandre
2222,graben::V,кодйыны,grave
2223,graben::V,rakt,grave
2224,beugen::V,куснявны,bøye
2225,beugen::V,liekt,bøye
2226,biegen::V,куснявны,bøye
2227,biegen::V,liekt,bøye
2228,drehen::V,бергӧдлыны,dreie
2229,drehen::V,griezt,dreie
2230,wenden::V,бергӧдны,vende
2231,wenden::V,apgriezt,vende
2232,umdrehen::V,бергӧдны,snu
2233,umdrehen::V,apgriezt,snu
2234,heben::V,лэптыны,heve
2235,heben::V,celt,heve
2236,heben::V,cilāt,heve
2237,heben::V,pacelt,heve
2238,hochheben::V,кыпӧдны,løfte
2239,hochheben::V,pacelt,løfte
2240,ergreifen::V,кутны,gripe
2241,ergreifen::V,кутны,få tak i
2242,ergreifen::V,paķert,gripe
2243,ergreifen::V,paķert,få tak i
2244,ergreifen::V,satvert,gripe
2245,ergreifen::V,satvert,få tak i
2246,halten::V,кутны,holde
2247,halten::V,turēt,holde
2248,halten::V,saturēt,holde
2249,drücken::V,личкыны,trykke
2250,drücken::V,топӧдны,trykke
2251,drücken::V,spiest,trykke
2252,schieben::V,ӧтдортны,skyve
2253,schieben::V,йӧткыштны,skyve
2254,schieben::V,stumt,skyve
2255,kratzen::V,гуджӧдны,klø
2256,kratzen::V,гуджӧдны,klore
2257,kratzen::V,kasīt,klø
2258,kratzen::V,kasīt,klore
2259,kratzen::V,skrāpēt,klø
2260,kratzen::V,skrāpēt,klore
2261,lecken::V,нювны,slikke
2262,lecken::V,lakt,slikke
2263,lecken::V,laizīt,slikke
2264,beißen::V,курччыны,bite
2265,beißen::V,kost,bite
2266,abreißen::V,орӧдны,rive av
2267,abreißen::V,atraut,rive av
2268,abreißen::V,atplēst,rive av
2269,abschneiden::V,вундавны,skjære av
2270,abschneiden::V,nogriezt,skjære av
2271,binden::V,гӧрддзавны,binde
2272,binden::V,кӧртавны,binde
2273,binden::V,siet,binde
2274,binden::V,aptīt,binde
2275,stecken::V,сюйны,stikke
2276,stecken::V,bāzt,stikke
2277,stecken::V,spraust,stikke
2278,brechen::V,чегны,bryte
2279,brechen::V,чегны,briste
2280,brechen::V,lauzt,bryte
2281,brechen::V,lauzt,briste
2282,brechen::V,lauzīt,bryte
2283,brechen::V,lauzīt,briste
2284,klopfen::V,камгыны,banke
2285,klopfen::V,klauvēt,banke
2286,hauen::V,нӧйнты,hogge
2287,hauen::V,кучкыны,hogge
2288,hauen::V,cirst,hogge
2289,hauen::V,dauzīt,hogge
2290,kleben::V,лемавны,klistre
2291,kleben::V,ляскавны,klistre
2292,kleben::V,līmēt,klistre
2293,kleben::V,lipināt,klistre
2294,reiben::V,тільны,gni
2295,reiben::V,зыравны,gni
2296,reiben::V,rīvēt,gni
2297,reiben::V,berzēt,gni
2298,streichen::V,мавтны,stryke
2299,streichen::V,ziest,stryke
2300,streichen::V,triept,stryke
2301,schleifen::V,кеслыны,slipe
2302,schleifen::V,trīt,slipe
2303,schleifen::V,asināt,slipe
2304,schneiden::V,шырны,klippe
2305,schneiden::V,griezt,klippe
2306,schneiden::V,sagriezt,klippe
2307,rütteln::V,легӧдны,ruske
2308,rütteln::V,катлӧдлыны,ruske
2309,rütteln::V,kratīt,ruske
2310,rütteln::V,purināt,ruske
2311,schütteln::V,тракӧдны,riste
2312,schütteln::V,kratīt,riste
2313,schwenken::V,ӧвтны,svinge
2314,schwenken::V,шенасьны,svinge
2315,schwenken::V,vēzēt,svinge
2316,schwenken::V,vēcināt,svinge
2317,schütten::V,кисьтны,helle
2318,schütten::V,bērt,helle
2319,füllen::V,тыртны,fylle
2320,füllen::V,pildīt,fylle
2321,füllen::V,piepildīt,fylle
2322,einwickeln::V,тубыртны,vikle inn
2323,einwickeln::V,ietīt,vikle inn
2324,tragen::V,нуны,bære
2325,tragen::V,nest,bære
2326,schleppen::V,кыскавны,slepe
2327,schleppen::V,stiept,slepe
2328,schleppen::V,staipīt,slepe
2329,ziehen::V,кыскыны,dra
2330,ziehen::V,кыскыны,trekke
2331,ziehen::V,vilkt,dra
2332,ziehen::V,vilkt,trekke
2333,aufbewahren::V,видзны,oppbevare
2334,aufbewahren::V,видзны,ta vare på
2335,aufbewahren::V,glabāt,oppbevare
2336,aufbewahren::V,glabāt,ta vare på
2337,aufbewahren::V,uzglabāt,oppbevare
2338,aufbewahren::V,uzglabāt,ta vare på
