,Concept_ID,en,fi
860,klingeln::V,ring,soida
861,klirren::V,tinkle,kalista
862,brausen::V,roar,kohista
863,rauschen::V,rustle,kohista
864,klingen::V,sound,soida
865,bellen::V,bark,haukkua
866,heulen::V,howl,ulvoa
867,blasen::V,blow,puhaltaa
868,pfeifen::V,whistle,viheltää
869,schreien::V,shout,kirkua
870,stöhnen::V,groan,voihkia
871,zittern::V,tremble,vapista
872,leben::V,be alive,elää
873,geboren werden::V,be born,syntyä
874,atmen::V,breathe,hengittää
875,trinken::V,drink,juoda
876,essen::V,eat,syödä
877,schlucken::V,swallow,niellä
878,müde werden::V,get tired,uupua
879,einschlafen::V,fall asleep,uinahtaa
880,schlafen::V,sleep,maata
881,schlafen::V,sleep,nukkua
882,aufwachen::V,wake up,herätä
883,aufstehen::V,get up,nousta
884,aufstehen::V,get up,nousta ylös
885,sich erholen::V,relax,levätä
886,krank werden::V,fall ill,sairastua
887,krank sein::V,be ill,potea
888,krank sein::V,be ill,sairastaa
889,schmerzen::V,ache,särkeä
890,schmerzen::V,ache,kivistää
891,husten::V,cough,yskiä
892,genesen::V,recover,toipua
893,sterben::V,die,kuolla
894,umkommen::V,perish,saada surmansa
895,umkommen::V,perish,kuolla
896,sich bewegen::V,move,liikkua
897,sich rühren::V,budge,liikahtaa
898,sich erheben::V,stand up,nousta
899,sich setzen::V,sit down,istuutua
900,hinfallen::V,tumble,kaatua
901,laufen::V,walk,kävellä
902,schreiten::V,pace,astua
903,schreiten::V,pace,astella
904,spazierengehen::V,go for a walk,kävellä
905,eilen::V,rush,kiirehtiä
906,sich beeilen::V,hurry,kiirehtiä
907,sich beeilen::V,hurry,olla kiireissään
908,sausen::V,dash,rynnätä
909,sausen::V,dash,viilettää
910,rennen::V,run,juosta
911,springen::V,jump,hypätä
912,klettern::V,climb,kiivetä
913,schaukeln::V,seesaw,kiikkua
914,kriechen::V,creep,ryömiä
915,schwimmen::V,swim,uida
916,tauchen::V,dive,sukeltaa
917,rudern::V,row,soutaa
918,fahren::V,drive,ajaa
919,fahren::V,drive,kulkea
920,fliegen::V,fly,lentää
921,gehen::V,go,käydä
922,weggehen::V,go away,lähteä
923,weggehen::V,go away,poistua
924,abfahren::V,depart,lähteä
925,anhalten::V,stop,pysähtyä
926,anhalten::V,stop,seisahtua
927,hineingehen::V,go in,mennä sisään
928,eintreten::V,enter,astua sisään
929,kommen::V,come,tulla
930,ankommen::V,arrive,saapua
931,zurückkommen::V,come back,palata
932,bleiben::V,stay,jäädä
933,bleiben::V,stay,viipyä
934,warten::V,wait,odottaa
935,erwarten::V,wait for,odottaa
936,suchen::V,seek,etsiä
937,suchen::V,look for,etsiä
938,finden::V,find,löytää
939,versuchen::V,try,yrittää
940,vorbereiten::V,prepare,valmistaa
941,lieben::V,love,pitää
942,lieben::V,love,rakastaa
943,mögen::V,like,pitää
944,mögen::V,like,tykätä
945,lachen::V,laugh,nauraa
946,rühren::V,move,liikuttaa
947,weinen::V,weep,itkeä
948,schimpfen::V,grumble,haukkua
949,sich ärgern::V,be annoyed,suuttua
950,sich fürchten::V,be afraid,pelätä
951,fürchten::V,be afraid of,pelätä
952,fliehen::V,flee,paeta
953,flüchten::V,escape,paeta
954,sehen::V,see,nähdä
955,anschauen::V,look at,katsoa
956,ansehen::V,watch,katsoa
957,hören::V,hear,kuulla
958,zuhören::V,listen,kuunnella
959,probieren::V,taste,maistaa
960,riechen::V,smell,haistaa
961,fühlen::V,feel,tuntea
962,scheinen::V,seem,tuntua
963,zu sehen sein::V,show,näkyä
964,vernehmen::V,hear,kuulla
965,frieren::V,be cold,palella
966,tun::V,do,tehdä
967,können::V,can,osata
968,wollen::V,want,tahtoa
969,anfangen::V,start,ruveta
970,anfangen::V,start,aloittaa
971,beenden::V,finish,lopettaa
972,aufhören::V,stop,loppua
973,gelingen::V,succeed,onnistua
974,geraten::V,turn out,sujua
975,geraten::V,turn out,joutua
976,öffnen::V,open,avata
977,öffnen::V,open,aukaista
978,schließen::V,close,sulkea
979,stellen::V,put,panna
980,stellen::V,put,asettaa
981,setzen::V,place,panna
982,setzen::V,place,istuttaa
983,legen::V,lay,panna
984,legen::V,lay,asettaa
985,berühren::V,touch,koskea
986,berühren::V,touch,koskettaa
987,verbinden::V,connect,liittää
988,verbinden::V,connect,yhdistää
989,bedecken::V,cover,kattaa
990,bedecken::V,cover,peittää
991,aufhängen::V,hang up,ripustaa
992,anzünden::V,light,sytyttää
993,aufheben::V,pick up,ylös nostaa
994,aufheben::V,pick up,nostaa
995,zurücklassen::V,leave,jättää
996,verlieren::V,lose,kadottaa
997,fallen lassen::V,drop,pudottaa
998,machen::V,make,tehdä
999,herstellen::V,produce,tuottaa
1000,herstellen::V,produce,valmistaa
1001,bauen::V,build,rakentaa
1002,reparieren::V,mend,korjata
1003,verbessern::V,improve,parantaa
1004,ändern::V,alter,muuttaa
1005,graben::V,dig,kaivaa
1006,beugen::V,bow,taivuttaa
1007,biegen::V,bend,taivuttaa
1008,drehen::V,spin,kääntää
1009,wenden::V,turn,kääntää
1010,umdrehen::V,turn around,kääntää
1011,heben::V,raise,nostaa
1012,heben::V,raise,kohottaa
1013,hochheben::V,lift,nostaa
1014,ergreifen::V,seize,tarttua
1015,halten::V,hold,pitää
1016,drücken::V,press,painaa
1017,drücken::V,press,puristaa
1018,schieben::V,push,työntää
1019,kratzen::V,scrape,raapia
1020,lecken::V,lick,nuolla
1021,beißen::V,bite,purra
1022,abreißen::V,tear off,repiä
1023,abschneiden::V,cut off,leikata poikki
1024,abschneiden::V,cut off,leikata
1025,binden::V,tie,sitoa
1026,stecken::V,stick,pistää
1027,brechen::V,break,murtaa
1028,klopfen::V,knock,koputtaa
1029,klopfen::V,knock,kolkuttaa
1030,hauen::V,hit,lyödä
1031,kleben::V,glue,liimata
1032,reiben::V,rub,hieroa
1033,reiben::V,rub,hangata
1034,streichen::V,spread,sivellä
1035,schleifen::V,grind,hioa
1036,schneiden::V,cut,leikata
1037,rütteln::V,jolt,ravistaa
1038,schütteln::V,shake,pudistaa
1039,schwenken::V,swing,heiluttaa
1040,schütten::V,pour,kaataa
1041,füllen::V,fill,täyttää
1042,einwickeln::V,wrap,kääriä
1043,tragen::V,carry,kantaa
1044,schleppen::V,drag,raahata
1045,ziehen::V,pull,vetää
1046,aufbewahren::V,keep,säilyttää
1047,werfen::V,throw,viskata
1048,fangen::V,catch,napata
1049,fangen::V,catch,ottaa kiinni
1050,packen::V,grab,tarttua
1051,verstecken::V,hide,kätkeä
1052,verstecken::V,hide,piilottaa
1053,teilen::V,divide,jakaa
1054,schicken::V,send,lähettää
1055,bringen::V,bring,viedä
1056,hinzufügen::V,add,lisätä
1057,bekommen::V,get,saada
1058,erhalten::V,receive,saada
1059,nehmen::V,take,ottaa
1060,wählen::V,choose,valita
1061,auswählen::V,select,valikoida
1062,bewahren::V,preserve,säilyttää
1063,behindern::V,hinder,estää
1064,verderben::V,spoil,pilata
1065,verderben::V,spoil,turmella
1066,beschädigen::V,damage,vioittaa
1067,beschädigen::V,damage,vahingoittaa
1068,zerbrechen::V,break,rikkoa
1069,zerreißen::V,tear,repiä rikki
1070,zerreißen::V,tear,repiä palasiksi
1071,zerstören::V,destroy,hävittää
1072,verbrennen::V,burn,polttaa
1073,geben::V,give,antaa
1074,reichen::V,hand,ojentaa
1075,schenken::V,give,lahjoittaa
1076,versprechen::V,promise,luvata
1077,wünschen::V,wish,toivottaa
1078,loben::V,praise,ylistää
1079,küssen::V,kiss,suudella
1080,wiegen::V,rock,tuudittaa
1081,wiegen::V,rock,keinuttaa
1082,zudecken::V,cover,peittää
1083,wecken::V,wake,herättää
1084,zeigen::V,show,näyttää
1085,zeigen::V,show,osoittaa
1086,führen::V,guide,johdattaa
1087,lehren::V,teach,opettaa
1088,unterrichten::V,instruct,opettaa
1089,aufziehen::V,bring up,kasvattaa
1090,leiten::V,lead,johtaa
1091,antreiben::V,urge,hoputtaa
1092,lassen::V,let,antaa
1093,einladen::V,invite,kutsua
1094,vereinigen::V,unite,yhdistää
1095,besuchen::V,visit,vierailla
1096,treffen::V,meet,tavata
1097,sich versammeln::V,assemble,kokoontua
1098,spielen::V,play,pelata
1099,spielen::V,play,leikkiä
1100,singen::V,sing,laulaa
1101,tanzen::V,dance,tanssia
1102,sich trennen::V,separate,erota
1103,verlassen::V,leave,jättää
1104,retten::V,rescue,pelastaa
1105,bewachen::V,guard,vartioida
1106,schützen::V,protect,suojella
1107,verteidigen::V,defend,puolustaa
1108,sich schlagen::V,brawl,tapella
1109,schießen::V,shoot,ampua
1110,siegen::V,win,voittaa
1111,ärgern::V,annoy,ärsyttää
1112,schlagen::V,beat,lyödä
1113,treten::V,kick,potkaista
1114,stechen::V,sting,pistää
1115,stoßen::V,shove,sysätä
1116,stoßen::V,shove,työntää
1117,stehlen::V,steal,varastaa
1118,stören::V,disturb,häiritä
1119,belästigen::V,bother,häiritä
1120,verbergen::V,conceal,kätkeä
1121,täuschen::V,deceive,harhauttaa
1122,betrügen::V,cheat,pettää
1123,betrügen::V,cheat,petkuttaa
1124,töten::V,kill,tappaa
1125,wohnen::V,dwell,asua
1126,arbeiten::V,work,tehdä työtä
1127,arbeiten::V,work,työskennellä
1128,sammeln::V,gather,koota
1129,sammeln::V,gather,kerätä
1130,pflücken::V,pick,poimia
1131,jagen::V,hunt,metsästää
1132,fischen::V,fish,kalastaa
1133,fassen::V,catch,pyydystää
1134,fassen::V,catch,saalistaa
1135,hüten::V,herd,paimentaa
1136,treiben::V,drive,ajaa
1137,anbinden::V,tie up,kytkeä
1138,füttern::V,feed,ruokkia
1139,melken::V,milk,lypsää
1140,hacken::V,chop,hakata
1141,gießen::V,water,kastella
1142,reifen::V,ripen,kypsyä
1143,zubereiten::V,cook,valmistaa
1144,kochen::V,boil,keittää
1145,backen::V,bake,leipoa
1146,braten::V,fry,paistaa
1147,umrühren::V,stir,hämmentää
1148,stricken::V,knit,kutoa
1149,stricken::V,knit,neuloa
1150,nähen::V,sew,ommella
1151,färben::V,dye,värjätä
1152,färben::V,dye,värittää
1153,reinigen::V,clean,puhdistaa
1154,waschen::V,wash,pestä
1155,abwischen::V,wipe,pyyhkiä
1156,spülen::V,rinse,huuhtoa
1157,fegen::V,sweep,pyyhkäistä
1158,kehren::V,sweep,lakaista
1159,baden::V,bath,kylpeä
1160,sich waschen::V,wash,peseytyä
1161,ausziehen::V,take off,riisua
1162,anziehen::V,put on,pukea ylleen
1163,sich anziehen::V,get dressed,pukeutua
1164,kämmen::V,comb,kammata
1165,schmücken::V,decorate,koristaa
1166,schmücken::V,decorate,kaunistaa
1167,sagen::V,say,sanoa
1168,sprechen::V,speak,puhua
1169,reden::V,talk,keskustella
1170,sich unterhalten::V,chat,jutella
1171,fragen::V,ask,kysyä
1172,bitten::V,request,pyytää
1173,erzählen::V,tell,kertoa
1174,mitteilen::V,convey,ilmoittaa
1175,nennen::V,name,kutsua
1176,nennen::V,name,nimittää
1177,rufen::V,call,kutsua
1178,prahlen::V,brag,kerskailla
1179,übersetzen::V,translate,kääntää
1180,denken::V,think,miettiä
1181,denken::V,think,ajatella
1182,glauben::V,believe,uskoa
1183,bemerken::V,notice,huomata
1184,erkennen::V,recognize,tunnistaa
1185,begreifen::V,grasp,ymmärtää
1186,verstehen::V,understand,ymmärtää
1187,lernen::V,learn,oppia
1188,wissen::V,know,tietää
1189,sich erinnern an::V,remember,muistaa
1190,vergessen::V,forget,unohtaa
1191,messen::V,measure,mitata
1192,zählen::V,count,laskea
1193,rechnen::V,calculate,laskea
1194,lesen::V,read,lukea
1195,malen::V,paint,maalata
1196,zeichnen::V,draw,piirtää
1197,zeichnen::V,draw,piirustaa
1198,schreiben::V,write,kirjoittaa
1199,besitzen::V,own,omistaa
1200,kaufen::V,buy,ostaa
1201,verkaufen::V,sell,myydä
1202,bezahlen::V,pay for,maksaa
1203,zahlen::V,pay,maksaa
1204,beherrschen::V,rule,hallita
1205,ertragen::V,endure,kestää
