,Concept_ID,fr,sl
835,zurück::ADV,de retour,nazáj
836,unten::ADV,en bas,dôli
837,unten::ADV,en bas,spôdaj
838,unten::ADV,au-dessous,dôli
839,unten::ADV,au-dessous,spôdaj
840,hinab::ADV,en bas,dôl
841,hinab::ADV,vers le bas,dôl
842,oben::ADV,dessus,gôri
843,oben::ADV,dessus,zgôraj
844,oben::ADV,en haut,gôri
845,oben::ADV,en haut,zgôraj
846,hinauf::ADV,en haut,gôr
847,hinauf::ADV,vers le haut,gôr
848,überall::ADV,partout,povsód
849,nicht::ADV,ne ... pas,ne
850,ein wenig::ADV,un peu,málo
851,kaum::ADV,à peine,kómaj
852,sehr::ADV,très,zeló
853,so::ADV,si,takó
854,so::ADV,ainsi,takó
855,noch::ADV,encore,še
856,nur::ADV,seulement,samó
857,nur::ADV,ne ... que,samó
858,schon::ADV,déjà,žè
859,wieder::ADV,de nouveau,spét
860,vergebens::ADV,en vain,zamàn
861,vergebens::ADV,en vain,zastónj
862,vor::PRP,devant,pred
863,hinter::PRP,derrière,za
864,unter::PRP,sous,pod
865,unter::PRP,au-dessous de,pod
866,durch::PRP,par,skózi
867,durch::PRP,à travers,skózi
868,neben::PRP,à côté de,kràj
869,neben::PRP,à côté de,póleg
870,zwischen::PRP,entre,med
871,zwischen::PRP,entre,izmed
872,wegen::PRP,à cause de,zarádi
873,dies::PRN,ceci,tó
874,das::PRN,ce,tó
875,das::PRN,cela,tó
876,alles::PRN,tout,vsè
877,ich::PRN,je,jàz
878,ich::PRN,moi,jàz
879,du::PRN,tu,tí
880,du::PRN,toi,tí
881,er::PRN,il,òn
882,er::PRN,lui,òn
883,wir::PRN,nous,mí
884,ihr::PRN,vous,ví
885,sie::PRN,ils,ôni
886,sie::PRN,elles,ôni
887,was::FPRN,que,káj
888,was::FPRN,quoi,káj
889,wer::FPRN,qui,kdó
890,wo::FADV,où,kjé
891,wohin::FADV,où,kám
892,wie::FADV,comment,kakó
893,warum::FADV,pourquoi,zakáj
894,wieviel::FNUM,combien,kóliko
895,eins::NUM,un,êden
896,zwei::NUM,deux,dvá
897,drei::NUM,trois,trí
898,vier::NUM,quatre,štíri
899,fünf::NUM,cinq,pét
900,sechs::NUM,six,šést
901,sieben::NUM,sept,sédem
902,acht::NUM,huit,ósem
903,neun::NUM,neuf,devét
904,zehn::NUM,dix,desét
905,elf::NUM,onze,enájst
906,zwölf::NUM,douze,dvánajst
907,zwanzig::NUM,vingt,dvájset
908,dreißig::NUM,trente,trídeset
909,vierzig::NUM,quarante,štírideset
910,fünfzig::NUM,cinquante,pétdeset
911,sechzig::NUM,soixante,šéstdeset
912,siebzig::NUM,soixante-dix,sédemdeset
913,achtzig::NUM,quatre-vingt,ósemdeset
914,neunzig::NUM,quatre-vingt-dix,devétdeset
915,hundert::NUM,cent,stó
916,tausend::NUM,mille,tísoč
917,und::CNJ,et,in
918,oder::CNJ,ou,áli
919,stehen::V,être debout,státi
920,sitzen::V,être assis,sedéti
921,liegen::V,être couché,ležáti
922,hängen::V,pendre,viséti
923,werden::V,devenir,postáti
924,passieren::V,se passer,zgodíti se
925,beginnen::V,commencer,začéti se
926,enden::V,finir,končáti se
927,enden::V,se terminer,končáti se
928,wechseln::V,changer,ménjati se
929,wechseln::V,alterner,ménjati se
930,aufgehen[Sonne]::V,se lever,vzíti
931,untergehen[Sonne]::V,se coucher,zaíti
932,scheinen[Sonne]::V,briller,sijáti
933,donnern::V,tonner,grméti
934,wehen::V,souffler,píhati
935,strömen::V,affluer,líti
936,fließen::V,couler,têči
937,sich drehen::V,tourner,vrtéti se
938,schwanken::V,osciller,kolébati
939,schwanken::V,chanceler,kolébati
940,schwingen::V,vibrer,níhati
941,schwingen::V,osciller,níhati
942,fallen::V,tomber,pádati
943,brennen::V,brûler,goréti
944,brennen::V,flamber,goréti
945,rauchen::V,fumer,kadíti se
946,regnen::V,pleuvoir,deževáti
947,gefrieren::V,geler,zmŕzniti
948,tauen::V,dégeler,tájati
949,schmelzen::V,fondre,kopnéti
950,trocknen::V,sécher,sušíti se
951,sieden::V,bouillir,kipéti
952,faulen::V,pourrir,gníti
953,faulen::V,se putréfier,gníti
954,verfaulen::V,pourrir,zgníti
955,reißen::V,rompre,tŕgati se
956,reißen::V,se déchirer,tŕgati se
957,versinken::V,s'enfoncer,pogrézniti se
958,vergehen::V,passer,miníti
959,erscheinen::V,apparaître,pojáviti se
960,verschwinden::V,disparaître,izgíniti
961,sinken::V,descendre,péšati
962,sinken::V,s'abaisser,péšati
963,abnehmen::V,diminuer,pojémati
964,zunehmen::V,augmenter,véčati se
965,zunehmen::V,augmenter,množíti se
966,steigen::V,monter,dvígati se
967,wachsen::V,croître,rásti
968,glänzen::V,briller,sijáti
969,funkeln::V,étinceler,ískriti se
970,lärmen::V,faire du bruit,ropotáti
971,lärmen::V,faire du bruit,razgrájati
972,läuten::V,sonner,zvoníti
973,klingeln::V,sonner,zvončkljáti
974,klirren::V,cliqueter,žvenketáti
975,brausen::V,mugir,šuméti
976,rauschen::V,bruire,šuštéti
977,rauschen::V,bruire,šelestéti
978,klingen::V,sonner,zvenéti
979,bellen::V,aboyer,lájati
980,heulen::V,hurler,zavíjati
981,blasen::V,souffler,píhniti
982,pfeifen::V,siffler,pískati
983,pfeifen::V,siffler,žvížgati
984,schreien::V,crier,kričáti
985,stöhnen::V,gémir,stókati
986,zittern::V,trembler,drgetáti
987,leben::V,vivre,živéti
988,geboren werden::V,naître,rodíti se
989,atmen::V,respirer,díhati
990,trinken::V,boire,píti
991,essen::V,manger,jésti
992,schlucken::V,avaler,požírati
993,müde werden::V,se lasser,péšati
994,müde werden::V,se lasser,utrúditi se
995,müde werden::V,se fatiguer,péšati
996,müde werden::V,se fatiguer,utrúditi se
997,einschlafen::V,s'endormir,zaspáti
998,schlafen::V,dormir,spáti
999,aufwachen::V,se réveiller,zbudíti se
1000,aufstehen::V,se lever,vstáti
1001,sich erholen::V,se reposer,oddahníti se
1002,sich erholen::V,se détendre,oddahníti se
1003,krank werden::V,tomber malade,oboléti
1004,krank sein::V,être malade,bíti bolán
1005,schmerzen::V,faire mal,boléti
1006,husten::V,tousser,kášljati
1007,genesen::V,guérir,okrévati
1008,genesen::V,se remettre,okrévati
1009,sterben::V,mourir,umréti
1010,umkommen::V,périr,pogíniti
1011,sich bewegen::V,bouger,zganíti se
1012,sich rühren::V,broncher,premakníti se
1013,sich erheben::V,se lever,vstájati
1014,sich erheben::V,se lever,vzdígniti se
1015,sich setzen::V,s'asseoir,sésti
1016,hinfallen::V,tomber,pásti dôl
1017,laufen::V,marcher,hodíti
1018,laufen::V,aller à pied,hodíti
1019,schreiten::V,marcher,stópati
1020,spazierengehen::V,se promener,na sprehòd íti
1021,eilen::V,courir,drvéti
1022,sich beeilen::V,se hâter,hitéti
1023,sich beeilen::V,se dépêcher,hitéti
1024,sausen::V,filer,dírkati
1025,rennen::V,courir,dírjati
1026,springen::V,sauter,skákati
1027,klettern::V,grimper,plézati
1028,schaukeln::V,se balancer,kolébati
1029,kriechen::V,ramper,pláziti se
1030,schwimmen::V,nager,plávati
1031,tauchen::V,plonger,potápljati se
1032,rudern::V,ramer,vesláti
1033,fahren::V,aller,vozíti se
1034,fahren::V,aller,peljáti se
1035,fahren::V,rouler,vozíti se
1036,fahren::V,rouler,peljáti se
1037,fliegen::V,voler,létati
1038,gehen::V,aller,íti
1039,weggehen::V,s'en aller,odíti
1040,abfahren::V,partir,odpeljáti se
1041,anhalten::V,s'arrêter,ustáviti se
1042,hineingehen::V,entrer,íti nóter
1043,eintreten::V,entrer,vstopíti
1044,kommen::V,venir,príti
1045,ankommen::V,arriver,prispéti
1046,ankommen::V,arriver,prihájati
1047,zurückkommen::V,revenir,vrníti se
1048,bleiben::V,rester,ostáti
1049,bleiben::V,demeurer,ostáti
1050,warten::V,attendre,čákati
1051,erwarten::V,attendre,pričakováti
1052,suchen::V,chercher,iskáti
1053,finden::V,trouver,nájti
1054,versuchen::V,essayer,poskúšati
1055,vorbereiten::V,préparer,pripráviti
1056,lieben::V,aimer,ljubíti
1057,mögen::V,aimer,márati
1058,mögen::V,vouloir,márati
1059,lachen::V,rire,smejáti se
1060,rühren::V,toucher,ganíti
1061,rühren::V,attendrir,ganíti
1062,weinen::V,pleurer,jókati
1063,weinen::V,pleurer,plákati
1064,schimpfen::V,gronder,psováti
1065,schimpfen::V,gronder,zmérjati
1066,sich ärgern::V,se fâcher,jezíti se
1067,sich fürchten::V,avoir peur,báti se
1068,fürchten::V,craindre,báti se
1069,fürchten::V,avoir peur de,báti se
1070,fliehen::V,fuir,bežáti
1071,flüchten::V,s'enfuir,pobégniti
1072,sehen::V,voir,vídeti
1073,anschauen::V,regarder,oglédati
1074,ansehen::V,regarder,glédati
1075,hören::V,entendre,slíšati
1076,zuhören::V,écouter,poslúšati
1077,probieren::V,goûter,poskúšati
1078,riechen::V,sentir,dúhati
1079,fühlen::V,sentir,čutíti
1080,scheinen::V,sembler,zdéti se
1081,scheinen::V,paraître,zdéti se
1082,zu sehen sein::V,se voir,vídeti se
1083,zu sehen sein::V,être visible,vídeti se
1084,vernehmen::V,entendre,čúti
1085,vernehmen::V,percevoir,čúti
1086,frieren::V,avoir froid,zébsti
1087,tun::V,faire,délati
1088,können::V,savoir,môči
1089,können::V,pouvoir,môči
1090,wollen::V,vouloir,hotéti
1091,anfangen::V,commencer,začéti
1092,beenden::V,finir,dokončáti
1093,beenden::V,terminer,dokončáti
1094,aufhören::V,cesser,prenéhati
1095,aufhören::V,arrêter,prenéhati
1096,gelingen::V,réussir,uspéti
1097,gelingen::V,réussir,posréčiti se
1098,geraten::V,réussir,obnêsti se
1099,öffnen::V,ouvrir,odpréti
1100,schließen::V,fermer,zapréti
1101,stellen::V,poser,postáviti
1102,stellen::V,mettre,postáviti
1103,setzen::V,placer,posadíti
1104,legen::V,placer,položíti
1105,berühren::V,toucher,dotíkati se
1106,verbinden::V,lier,obvézati
1107,bedecken::V,couvrir,pokríti
1108,aufhängen::V,accrocher,obésiti
1109,anzünden::V,allumer,zažgáti
1110,aufheben::V,ramasser,vzdígniti
1111,zurücklassen::V,laisser,zapustíti
1112,verlieren::V,perdre,izgubíti
1113,fallen lassen::V,lâcher,navréči
1114,fallen lassen::V,laisser tomber,navréči
1115,machen::V,faire,naredíti
1116,machen::V,faire,napráviti
1117,herstellen::V,produire,izdélati
1118,herstellen::V,fabriquer,izdélati
1119,bauen::V,bâtir,gradíti
1120,bauen::V,construire,gradíti
1121,reparieren::V,réparer,popráviti
1122,verbessern::V,améliorer,izbóljšati
1123,ändern::V,changer,spremeníti
1124,ändern::V,modifier,spremeníti
1125,graben::V,creuser,kopáti
1126,graben::V,creuser,grêbsti
1127,beugen::V,plier,upogníti
1128,beugen::V,ployer,upogníti
1129,biegen::V,courber,zavíjati
1130,drehen::V,tordre,vrtéti
1131,drehen::V,tourner,vrtéti
1132,wenden::V,retourner,obrníti
1133,umdrehen::V,tourner,zasúkati
1134,heben::V,soulever,dvígati
1135,hochheben::V,lever,privzdígniti
1136,ergreifen::V,saisir,zgrábiti
1137,ergreifen::V,prendre,zgrábiti
1138,halten::V,tenir,držáti
1139,drücken::V,presser,tiščáti
1140,schieben::V,pousser,ríniti
1141,kratzen::V,gratter,práskati
1142,kratzen::V,égratigner,práskati
1143,lecken::V,lécher,lízati
1144,beißen::V,mordre,grísti
1145,abreißen::V,arracher,odtŕgati
1146,abschneiden::V,couper,odrézati
1147,binden::V,lier,vézati
1148,binden::V,attacher,vézati
1149,stecken::V,enfoncer,vtakníti
1150,brechen::V,rompre,lomíti
1151,klopfen::V,frapper,tólči
1152,hauen::V,frapper,séči
1153,kleben::V,coller,lépiti
1154,reiben::V,frotter,tréti
1155,reiben::V,frotter,dŕgniti
1156,streichen::V,empâter,namázati
1157,schleifen::V,affiler,brúsiti
1158,schleifen::V,aiguiser,brúsiti
1159,schneiden::V,couper,rézati
1160,schneiden::V,trancher,rézati
1161,rütteln::V,cahoter,strésti
1162,schütteln::V,secouer,majáti
1163,schwenken::V,agiter,obrníti
1164,schütten::V,verser,sípati
1165,füllen::V,remplir,napolníti
1166,einwickeln::V,envelopper,zavíti
1167,tragen::V,porter,nêsti
1168,schleppen::V,traîner,vláčiti
1169,ziehen::V,tirer,vléči
1170,aufbewahren::V,garder,shranjeváti
1171,aufbewahren::V,conserver,shranjeváti
1172,werfen::V,jeter,lúčati
1173,werfen::V,lancer,lúčati
1174,fangen::V,attraper,ujéti
1175,packen::V,agripper,prijéti
1176,verstecken::V,cacher,skríti
1177,teilen::V,diviser,razdelíti
1178,schicken::V,envoyer,pošíljati
1179,bringen::V,apporter,prinêsti
1180,hinzufügen::V,ajouter,pristáviti
1181,bekommen::V,obtenir,dobíti
1182,erhalten::V,recevoir,prejéti
1183,nehmen::V,prendre,vzéti
1184,wählen::V,choisir,izbírati
1185,auswählen::V,choisir,izbráti
1186,auswählen::V,sélectionner,izbráti
1187,bewahren::V,préserver,ohraníti
1188,behindern::V,gêner,ovírati
1189,verderben::V,gâter,pokváriti
1190,verderben::V,corrompre,pokváriti
1191,beschädigen::V,endommager,poškodováti
1192,zerbrechen::V,casser,razlomíti
1193,zerreißen::V,déchirer,raztŕgati
1194,zerstören::V,détruire,razrúšiti
1195,verbrennen::V,brûler,sežgáti
1196,geben::V,donner,dáti
1197,reichen::V,tendre,séči
1198,reichen::V,tendre,molíti
1199,schenken::V,offrir,podáriti
1200,versprechen::V,promettre,obljubíti
1201,wünschen::V,souhaiter,vóščiti
1202,loben::V,louer,hváliti
1203,küssen::V,embrasser,poljubováti
1204,wiegen::V,bercer,zíbati
1205,zudecken::V,couvrir,pokríti
1206,wecken::V,éveiller,zbudíti
1207,wecken::V,réveiller,zbudíti
1208,zeigen::V,montrer,pokázati
1209,zeigen::V,faire voir,pokázati
1210,führen::V,guider,vêsti
1211,lehren::V,apprendre,učíti
1212,unterrichten::V,instruire,poučeváti
1213,aufziehen::V,élever,vzgojíti
1214,leiten::V,diriger,uprávljati
1215,leiten::V,conduire,uprávljati
1216,antreiben::V,pousser,goníti
1217,lassen::V,faire,povzročíti
1218,einladen::V,inviter,povábiti
1219,vereinigen::V,unir,zdrúžiti
1220,vereinigen::V,réunir,zdrúžiti
1221,besuchen::V,visiter,obiskáti
1222,besuchen::V,aller voir,obiskáti
1223,treffen::V,rencontrer,pogodíti
1224,sich versammeln::V,s'assembler,zbráti se
1225,spielen::V,jouer,igráti se
1226,singen::V,chanter,péti
1227,tanzen::V,danser,plésati
1228,sich trennen::V,se séparer,ločíti se
1229,verlassen::V,quitter,zapustíti
1230,retten::V,sauver,réšiti
1231,bewachen::V,garder,strážiti
1232,schützen::V,protéger,sčítiti
1233,verteidigen::V,défendre,braníti
1234,sich schlagen::V,se taper,têpsti se
1235,schießen::V,tirer,stréljati
1236,siegen::V,vaincre,zmágati
1237,ärgern::V,agacer,jezíti
1238,ärgern::V,agacer,razbúriti
1239,schlagen::V,battre,têpsti
1240,schlagen::V,battre,udáriti
1241,schlagen::V,frapper,têpsti
1242,schlagen::V,frapper,udáriti
1243,treten::V,botter,teptáti
1244,treten::V,donner un coup de pied à,teptáti
1245,stechen::V,piquer,ubôsti
1246,stoßen::V,heurter,peháti
1247,stoßen::V,heurter,drégniti
1248,stehlen::V,voler,ukrásti
1249,stehlen::V,voler,pokrásti
1250,stören::V,gêner,motíti
1251,stören::V,déranger,motíti
1252,belästigen::V,molester,nadlegováti
1253,belästigen::V,importuner,nadlegováti
1254,verbergen::V,cacher,skríti
1255,verbergen::V,dissimuler,skríti
1256,täuschen::V,abuser,slepíti
1257,täuschen::V,tromper,slepíti
1258,betrügen::V,duper,várati
1259,betrügen::V,duper,ogoljufáti
1260,betrügen::V,frauder,várati
1261,betrügen::V,frauder,ogoljufáti
1262,töten::V,tuer,ubíti
1263,wohnen::V,habiter,prebívati
1264,wohnen::V,demeurer,prebívati
1265,arbeiten::V,travailler,délati
1266,sammeln::V,collectionner,zbráti
1267,pflücken::V,cueillir,obráti
1268,jagen::V,chasser,lovíti
1269,fischen::V,pêcher,ribáriti
1270,fassen::V,capturer,zajéti
1271,hüten::V,garder,pásti
1272,treiben::V,mener,pogánjati
1273,anbinden::V,attacher,privézati
1274,füttern::V,faire manger,kŕmiti
1275,melken::V,traire,mólsti
1276,hacken::V,fendre,sékati
1277,gießen::V,arroser,ulíti
1278,reifen::V,mûrir,zoréti
1279,zubereiten::V,préparer,pripráviti
1280,kochen::V,cuire,kúhati
1281,backen::V,cuire,cvréti
1282,braten::V,rôtir,pêči
1283,umrühren::V,remuer,preméšati
1284,stricken::V,tricoter,plêsti
1285,nähen::V,coudre,šívati
1286,färben::V,teindre,bárvati
1287,reinigen::V,nettoyer,očístiti
1288,waschen::V,laver,opráti
1289,abwischen::V,essuyer,obrísati
1290,spülen::V,rincer,splakováti
1291,fegen::V,balayer,pométati
1292,kehren::V,balayer,mésti
1293,baden::V,se baigner,kópati se
1294,sich waschen::V,se laver,umíti se
1295,ausziehen::V,ôter,izvléči
1296,ausziehen::V,enlever,izvléči
1297,anziehen::V,mettre,obléči
1298,sich anziehen::V,s'habiller,obléči se
1299,kämmen::V,peigner,česáti
1300,schmücken::V,orner,okrasíti
1301,schmücken::V,décorer,okrasíti
1302,sagen::V,dire,dejáti
1303,sprechen::V,parler,govoríti
1304,reden::V,parler,rêči
1305,sich unterhalten::V,bavarder,razgovárjati se
1306,sich unterhalten::V,s'entretenir,razgovárjati se
1307,fragen::V,demander,vprášati
1308,bitten::V,prier,prosíti
1309,erzählen::V,raconter,práviti
1310,mitteilen::V,communiquer,naznániti
1311,nennen::V,nommer,imenováti
1312,nennen::V,appeler,imenováti
1313,rufen::V,appeler,klícati
1314,prahlen::V,se vanter,baháti se
1315,übersetzen::V,traduire,prevêsti
1316,denken::V,penser,mísliti
1317,glauben::V,croire,verjéti
1318,bemerken::V,remarquer,opáziti
1319,bemerken::V,apercevoir,opáziti
1320,erkennen::V,reconnaître,spoznáti
1321,begreifen::V,concevoir,pôjmiti
1322,verstehen::V,entendre,razuméti
1323,verstehen::V,comprendre,razuméti
1324,lernen::V,apprendre,učíti se
1325,wissen::V,savoir,znáti
1326,wissen::V,savoir,védeti
1327,sich erinnern an::V,se souvenir de,spómniti se
1328,vergessen::V,oublier,pozábiti
1329,messen::V,mesurer,mériti
1330,zählen::V,compter,štéti
1331,rechnen::V,calculer,račúnati
1332,lesen::V,lire,bráti
1333,lesen::V,lire,čítati
1334,malen::V,peindre,slíkati
1335,zeichnen::V,dessiner,rísati
1336,schreiben::V,écrire,písati
1337,besitzen::V,posséder,iméti
1338,kaufen::V,acheter,kupíti
1339,verkaufen::V,vendre,prodáti
1340,bezahlen::V,payer,pláčati
1341,zahlen::V,payer,plačeváti
1342,beherrschen::V,dominer,obvládati
1343,beherrschen::V,maîtriser,obvládati
1344,ertragen::V,tolérer,prenêsti
1345,ertragen::V,supporter,prenêsti
