,Concept_ID,hi,ml
618,Schuh::N,जूता,ഷൂ
619,Stiefel::N,बूट,ബൂട്ട്
620,Ring::N,अँगूठी,മോതിരം
621,Band::N,पट्टी,റിബൺ
622,Kamm::N,कंघी,ചീപ്പ്
623,Spiegel::N,आईना,കണ്ണാടി
624,Spiegel::N,दर्पण,കണ്ണാടി
625,Riemen::N,तसमा,സ്ട്രാപ്പ്
626,Riemen::N,पट्टा,സ്ട്രാപ്പ്
627,Schnur::N,डोरी,ചരട്
628,Schnur::N,सुतली,ചരട്
629,Leine::N,रस्सी,കെട്ടാനുള്ള തോൽവാർ
630,Decke::N,रज़ाई,പുതപ്പ്
631,Kissen::N,तकिया,തലയിണ
632,Kissen::N,गाद्दा,തലയിണ
633,Tuch::N,रूमाल,സ്കാർഫ്
634,Tuch::N,वस्त्र,സ്കാർഫ്
635,Handtuch::N,अँगोछा,തോർത്ത്
636,Kraft::N,ज़ोर,ശക്തി
637,Kraft::N,शक्ति,ശക്തി
638,Stärke::N,बल,ശക്തി
639,Stärke::N,ताक़त,ശക്തി
640,Gesundheit::N,स्वास्थ्य,ആരോഗ്യം
641,Gesundheit::N,तंदुरुस्ती,ആരോഗ്യം
642,Krankheit::N,रोग,അസുഖം
643,Krankheit::N,बीमारी,അസുഖം
644,Schmerz::N,दर्द,വേദന
645,Schmerz::N,पीड़ा,വേദന
646,Wunde::N,घाव,മുറിവ്
647,Wunde::N,ज़ख़्म,മുറിവ്
648,Fieber::N,ज्वर,പനി
649,Fieber::N,बुख़ार,പനി
650,Arznei::N,दवा,മരുന്ന്
651,Arznei::N,औषाधि,മരുന്ന്
652,Brücke::N,पुल,പാലം
653,Brücke::N,सेतु,പാലം
654,Brunnen::N,कुआँ,കിണർ
655,Weide::N,चरागाह,മേച്ചൽ
656,Pfad::N,पथ,വഴി
657,Pfad::N,पगडंडी,വഴി
658,Weg::N,मार्ग,വഴി
659,Straße::N,राह,റോഡ്
660,Straße::N,रास्ता,റോഡ്
661,Dorf::N,गाँव,ഗ്രാമം
662,Dorf::N,ग्राम,ഗ്രാമം
663,Stadt::N,शहर,നഗരം
664,Brief::N,ख़त,കത്ത്
665,Brief::N,पत्र,കത്ത്
666,Brief::N,चिट्ठी,കത്ത്
667,Buch::N,किताब,പുസ്തകം
668,Buch::N,पुस्तक,പുസ്തകം
669,Buchstabe::N,अक्षर,അക്ഷരം
670,Zeitung::N,अख़बार,വർത്തമാനപത്രം
671,Zeitung::N,समाचार-पत्र,വർത്തമാനപത്രം
672,Leben::N,जीवन,ജീവൻ
673,Leben::N,ज़िंदगी,ജീവൻ
674,Tod::N,मौत,മരണം
675,Tod::N,मृत्यु,മരണം
676,Grab::N,क़ब्र,ശവക്കുഴി
677,Kirche::N,चर्च,പള്ളി
678,Kirche::N,गिरजा,പള്ളി
679,Sünde::N,पाप,പാപം
680,Sünde::N,गुनाह,പാപം
681,Gott::N,देव,ദൈവം
682,Gott::N,ईश्वर,ദൈവം
683,Arbeiter::N,मज़दूर,ജോലിക്കാരൻ
684,Chef::N,अध्यक्ष,മേധാവി
685,Meister::N,शिल्पज्ञ,യജമാനൻ
686,Arzt::N,वैद्य,ഡോക്ടർ
687,Arzt::N,डॉक्टर,ഡോക്ടർ
688,Arzt::N,चिकित्सक,ഡോക്ടർ
689,Lehrer::N,शिक्षक,അധ്യാപകൻ
690,Lehrer::N,अध्यापक,അധ്യാപകൻ
691,Geld::N,धन,പണം
692,Geld::N,पैसा,പണം
693,Geschäft::N,सौदा,ബിസിനസ്
694,Geschäft::N,व्यापार,ബിസിനസ്
695,Laden::N,दुकान,കട
696,Preis::N,दाम,വില
697,Preis::N,मूल्य,വില
698,Ware::N,माल,ചരക്ക്
699,Ware::N,पण्य,ചരക്ക്
700,Nutzen::N,लाभ,ലാഭം
701,Nutzen::N,फ़ायदा,ലാഭം
702,Reichtum::N,धन,ധനം
703,Reichtum::N,दौलत,ധനം
704,Welt::N,विश्व,ലോകം
705,Welt::N,दुनिया,ലോകം
706,Land::N,देश,രാജ്യം
707,Land::N,मुल्क,രാജ്യം
708,Staat::N,राज्य,രാജ്യം
709,Staat::N,राष्ट्र,രാജ്യം
710,König::N,राजा,രാജാവ്
711,König::N,बादशाह,രാജാവ്
712,Macht::N,शासन,അധികാരം
713,Macht::N,सत्ता,അധികാരം
714,Grenze::N,सरहद,അതിർത്തി
715,Krieg::N,जंग,യുദ്ധം
716,Krieg::N,युद्ध,യുദ്ധം
717,Feind::N,शत्रु,ശത്രു
718,Feind::N,दुश्मन,ശത്രു
719,Gewalt::N,हिंसा,അക്രമം
720,Kampf::N,लड़ाई,പോരാട്ടം
721,Kampf::N,संघर्ष,പോരാട്ടം
722,Bogen[Waffe]::N,कमान,വില്ല്
723,Pfeil::N,बान,അമ്പ്
724,Gewehr::N,बंदूक़,തോക്ക്
725,Fehler::N,भूल,പിശക്
726,Fehler::N,ग़लती,പിശക്
727,Lüge::N,झूठ,കള്ളം
728,Lüge::N,असत्य,കള്ളം
729,Schaden::N,हानि,കേടുപാട്
730,Schaden::N,नुक़सान,കേടുപാട്
731,Unglück::N,मुसीबत,ദൌർഭാഗ്യം
732,Unglück::N,विपात्ति,ദൌർഭാഗ്യം
733,Schuld::N,दोष,തെറ്റ്
734,Schuld::N,क़सूर,തെറ്റ്
735,Alter::N,आयु,വയസ്സ്
736,Alter::N,उम्र,വയസ്സ്
737,Schluss::N,अंत,നിഗമനം
738,Schluss::N,समाप्ति,നിഗമനം
739,Zeit::N,काल,സമയം
740,Zeit::N,वक़्त,സമയം
741,Tag::N,दिन,ദിവസം
742,Tag::N,रोज़,ദിവസം
743,Morgen::N,सुबह,പ്രഭാതം
744,Mittag::N,दोपहर,ഉച്ച
745,Mittag::N,मध्याह्न,ഉച്ച
746,Abend::N,शाम,സായാഹ്നം
747,Abend::N,संध्या,സായാഹ്നം
748,Nacht::N,रात,രാത്രി
749,Nacht::N,रात्रि,രാത്രി
750,Woche::N,हफ़्ता,ആഴ്ച
751,Monat::N,मास,മാസം
752,Monat::N,महीना,മാസം
753,Jahr::N,बरस,വർഷം
754,Jahr::N,वर्ष,വർഷം
755,Frühling::N,वसंत,വസന്തം
756,Sommer::N,गरमी,വേനൽ
757,Sommer::N,ग्रीष्म,വേനൽ
758,Herbst::N,शरत्,ശരത്കാലം
759,Herbst::N,पतझड़,ശരത്കാലം
760,Winter::N,जाड़ा,ശൈത്യം
761,Winter::N,सर्दियाँ,ശൈത്യം
762,Januar::N,जनवरी,ജനുവരി
763,Februar::N,फ़रवरी,ഫെബ്രുവരി
764,März::N,मार्च,മാർച്ച്
765,April::N,अप्रैल,ഏപ്രിൾ മാസം
766,Mai::N,मई,മെയ് മാസം
767,Juni::N,जून,ജൂൺ
768,Juli::N,जुलाई,ജൂലൈ
769,August::N,अगस्त,ആഗസ്റ്റ്
770,September::N,सितंबर,സെപ്തംബർ
771,Oktober::N,अक्तूबर,ഒക്ടോബർ
772,November::N,नवंबर,നവംബർ
773,Dezember::N,दिसंबर,ഡിസംബർ
774,Montag::N,पीर,തിങ്കളാഴ്ച
775,Montag::N,सोमवार,തിങ്കളാഴ്ച
776,Dienstag::N,मंगलवार,ചൊവ്വ
777,Mittwoch::N,बुधवार,ബുധനാഴ്ച
778,Donnerstag::N,गुरुवार,വ്യാഴാഴ്ച
779,Donnerstag::N,बृहस्पतिवार,വ്യാഴാഴ്ച
780,Freitag::N,शुक्रवार,വെള്ളിയാഴ്ച
781,Samstag::N,सनीचर,ശനിയാഴ്ച
782,Samstag::N,शनिवार,ശനിയാഴ്ച
783,Sonntag::N,इतवार,ഞായറാഴ്ച
784,Sonntag::N,रविवार,ഞായറാഴ്ച
785,groß::A,बड़ा,വലിയ
786,klein::A,कम,ചെറിയ
787,klein::A,छोटा,ചെറിയ
788,lang::A,लंबा,നീണ്ട
789,lang::A,दीर्घ,നീണ്ട
790,kurz::A,लधु,ഹ്രസ്വമായ
791,kurz::A,छोटा,ഹ്രസ്വമായ
792,breit::A,चौड़ा,വിശാലമായ
793,schmal::A,तंग,ഇടുങ്ങിയ
794,schmal::A,सँकरा,ഇടുങ്ങിയ
795,dicht::A,सघन,നിബിഡമായ
796,dick[Gegenstand]::A,मोटा,തടിച്ച
797,dünn::A,महीन,മെലിഞ്ഞ
798,dünn::A,बारीक,മെലിഞ്ഞ
799,fein::A,कोमल,നേർത്ത
800,fein::A,सूक्ष्म,നേർത്ത
801,fest::A,दृढ़,ഉറപ്പുള്ള
802,fest::A,मज़बूत,ഉറപ്പുള്ള
803,flach::A,चपटा,പരന്ന
804,glatt::A,चौरस,മിനുസമുള്ള
805,glatt::A,चिकना,മിനുസമുള്ള
806,hart::A,कठोर,കട്ടിയുള്ള
807,hart::A,सख़्त,കട്ടിയുള്ള
808,weich::A,नरम,മൃദുവായ
809,weich::A,मुलायम,മൃദുവായ
810,rund::A,गोल,വട്ടത്തിലുള്ള
811,rund::A,वर्तुल,വട്ടത്തിലുള്ള
812,spitz::A,नुकीला,മുനയുള്ള
813,scharf::A,पैना,മൂർച്ചയുള്ള
814,stumpf::A,भोथरा,തുറന്നടിക്കുന്ന
815,schwer::A,भारी,ഭാരമുള്ള
816,schwer::A,वज़नी,ഭാരമുള്ള
817,schön::A,सुंदर,മനോഹരമായ
818,heiß::A,उष्ण,ചൂടുള്ള
819,warm::A,गरम,ചൂടുള്ള
820,kalt::A,सर्द,തണുത്ത
821,kühl::A,ठंडा,തണുപ്പുള്ള
822,frisch::A,तर,ശുദ്ധമായ
823,frisch::A,ताज़ा,ശുദ്ധമായ
824,feucht::A,नम,ഈറനുള്ള
825,feucht::A,भीगा,ഈറനുള്ള
826,nass::A,गीला,നനഞ്ഞ
827,trocken::A,सूखा,വരണ്ട
828,trocken::A,ख़ुश्क,വരണ്ട
829,voll::A,भरा,നിറയെ
830,voll::A,पूरा,നിറയെ
831,leer::A,ख़ाली,ഒഴിഞ്ഞ
832,offen::A,खुला,തുറന്ന
833,geschlossen::A,बंद,അടച്ച
834,sauber::A,साफ़,വൃത്തിയുള്ള
835,sauber::A,सुथरा,വൃത്തിയുള്ള
836,schmutzig::A,गंदा,അഴുക്കുനിറഞ്ഞ
837,roh::A,कच्चा,അസംസ്കൃതമായ
838,reif::A,पक्व,പഴുത്ത
839,reif::A,पक्का,പഴുത്ത
840,lecker::A,मज़ेदार,രുചികരമായ
841,lecker::A,स्वादिष्ट,രുചികരമായ
842,süß::A,मीठा,മധുരമുള്ള
843,bitter::A,कटु,കടുത്ത
844,bitter::A,कड़वा,കടുത്ത
845,sauer::A,खट्टा,പുളിപ്പുള്ള
846,hell::A,रोशन,ജ്വലിക്കുന്ന
847,dunkel::A,अँधेरा,ഇരുണ്ട
848,schwarz::A,काला,കറുത്ത
849,schwarz::A,स्याह,കറുത്ത
850,weiß::A,सफ़ेद,വെളുത്ത
851,rot::A,लाल,ചുവന്ന
852,rot::A,सुर्ख़,ചുവന്ന
853,gelb::A,पीला,മഞ്ഞനിറമായ
854,gelb::A,ज़र्द,മഞ്ഞനിറമായ
855,blau::A,नीला,നീലനിറമുള്ള
856,blau::A,आसमानी,നീലനിറമുള്ള
857,grün::A,हरा,പച്ചനിറമുള്ള
858,grau::A,धूसर,ചാരനിറത്തിലുള്ള
859,bunt::A,रंगीन,വർണ്ണശബളമായ
860,bunt::A,बहुरंगा,വർണ്ണശബളമായ
861,billig::A,सस्ता,വിലകുറഞ്ഞ
862,teuer::A,महँगा,ചെലവേറിയ
863,wertvoll::A,क़ीमती,വിലപിടിപ്പുള്ള
864,wertvoll::A,मूल्यवान्,വിലപിടിപ്പുള്ള
865,blind::A,अंधा,അന്ധനായ
866,taub::A,बहरा,കേൾവിക്കുറവുള്ള
867,kräftig::A,ताक़तवर,ശക്തിയുള്ള
868,kräftig::A,शक्तिशाली,ശക്തിയുള്ള
869,stark::A,प्रबल,ബലമുള്ള
870,stark::A,बलवान्,ബലമുള്ള
871,schwach::A,कमज़ोर,ക്ഷീണിച്ച
872,fett::A,मोटा,കൊഴുപ്പുള്ള
873,fett::A,मांसल,കൊഴുപ്പുള്ള
874,schlank::A,पतला,മെലിഞ്ഞ
875,schlank::A,छरहरा,മെലിഞ്ഞ
876,hübsch::A,सुंदर,മനോഹരമായ
877,hübsch::A,ख़ूबसूरत,മനോഹരമായ
878,böse::A,पापी,പാപിയായ
879,böse::A,दुष्ट,പാപിയായ
880,dumm::A,मूर्ख,വിവരംകെട്ട
881,dumm::A,बुद्धू,വിവരംകെട്ട
882,faul::A,आलसी,അലസനായ
883,faul::A,सुस्त,അലസനായ
884,fleißig::A,मेहनती,അദ്ധ്വാനശീലമുള്ള
885,fleißig::A,परिश्रमी,അദ്ധ്വാനശീലമുള്ള
886,geizig::A,कृपण,പിശുക്കനായ
887,geizig::A,कंजूस,പിശുക്കനായ
888,klug::A,समझदार,ബുദ്ധിസാമർഥ്യമുള്ള
889,klug::A,होशियार,ബുദ്ധിസാമർഥ്യമുള്ള
890,klug::A,अक़्लमंद,ബുദ്ധിസാമർഥ്യമുള്ള
891,geschickt::A,किशल,പ്രതിഭാശാലി
892,lieb::A,प्रिय,പ്രിയപ്പെട്ട
893,lieb::A,प्यारा,പ്രിയപ്പെട്ട
894,lustig::A,हँसमुख,ആനന്ദകരമായ
895,lustig::A,ख़ुशदिल,ആനന്ദകരമായ
896,sanft::A,नम्र,സൌമ്യമായ
897,hungrig::A,भूखा,വിശപ്പുള്ള
898,krank::A,बीमार,അസുഖമുള്ള
899,krank::A,अस्वस्थ,അസുഖമുള്ള
900,nackt::A,नग्न,നഡമായ
901,traurig::A,उदास,വിഷമമുള്ള
902,traurig::A,रंजीदा,വിഷമമുള്ള
903,lebendig::A,जीता,ഉപജീവനം
904,lebendig::A,ज़िंदा,ഉപജീവനം
905,gut::A,अच्छा,നല്ല
906,schlecht::A,बुरा,മോശമായ
907,schlecht::A,ख़राब,മോശമായ
908,richtig::A,ठीक,ശരിയായ
909,schlimm::A,बुरा,വൃത്തികെട്ട
910,schlimm::A,अप्रिय,വൃത്തികെട്ട
911,wahr::A,सच,ശരിയായ
912,alt::A,पुराना,പഴയ
913,neu::A,नया,പുതിയ
914,ehemalig::A,भूतपूर्व,മുൻ
915,alt[Lebewesen]::A,बूढ़ा,വയസ്സുള്ള
916,alt[Lebewesen]::A,वृद्ध,വയസ്സുള്ള
917,jung::A,जवान,കൌമാരമായ
918,arm::A,ग़रीब,പാവപ്പെട്ട
919,reich::A,धनी,സമ്പന്നമായ
920,reich::A,अमीर,സമ്പന്നമായ
921,bekannt::A,मालूम,പരിചിതമായ
922,berühmt::A,मशहूर,പ്രശസ്തനായ
923,berühmt::A,प्रसिद्ध,പ്രശസ്തനായ
924,fremd::A,विदेशी,വൈദേശികമായ
925,fremd::A,अपरिचित,വൈദേശികമായ
926,verschieden::A,अलग,വ്യത്യസ്തമായ
927,verschieden::A,भिन्न,വ്യത്യസ്തമായ
928,nah::A,नज़दीकी,അരികത്തുള്ള
929,fern::A,दूर,അകലെയുള്ള
930,fern::A,दूरस्थ,അകലെയുള്ള
931,linker::A,बायाँ,അവശേഷിച്ച
932,rechter::A,दायाँ,വലത്തേ
933,rechter::A,दाहिना,വലത്തേ
934,anderer::A,अन्य,മറ്റുള്ള
935,anderer::A,दूसरा,മറ്റുള്ള
936,erster::A,पहला,ആദ്യത്തെ
937,erster::A,प्रथम,ആദ്യത്തെ
938,zweiter::A,दूसरा,രണ്ടാം
939,zweiter::A,द्वितीय,രണ്ടാം
940,dritter::A,तीसरा,മൂന്നാമത്
941,letzter::A,अंतिम,അവസാനത്തെ
942,letzter::A,आख़िरी,അവസാനത്തെ
943,allein::ADV,तनहा,തനിച്ചുള്ള
944,allein::ADV,अकेले,തനിച്ചുള്ള
945,auf einmal::ADV,वक़्त में,ഉടന്
946,zusammen::ADV,एक साथ,ഒരുമിച്ച
947,zusammen::ADV,साथ साथ,ഒരുമിച്ച
948,lange::ADV,देर तक,നീണ്ട_കാലത്തേയ്ക്ക്
949,plötzlich::ADV,सहसा,പെട്ടെന്ന്
950,plötzlich::ADV,अचानक,പെട്ടെന്ന്
951,sofort::ADV,तुरंत,തത്ക്ഷണം
952,später::ADV,बाद को,പിന്നീട്
953,später::ADV,बाद में,പിന്നീട്
954,jetzt::ADV,अब,ഇപ്പോൾ
955,jetzt::ADV,अभी,ഇപ്പോൾ
956,heute::ADV,आज,ഇന്ന്
957,morgen::ADV,कल,നാളെ
958,bald::ADV,जल्दी,ഉടനെ
959,dann::ADV,तब,അപ്പോൾ
960,gestern::ADV,कल,ഇന്നലെ
961,einst::ADV,एक दिन,പണ്ടൊരിക്കല്
962,einst::ADV,पहले कभी,പണ്ടൊരിക്കല്
963,damals::ADV,उस समय,അപ്പോൾ
964,damals::ADV,उन दिनों,അപ്പോൾ
965,danach::ADV,इसके बाद,പിന്നീട്
966,danach::ADV,इसके पश्चात्,പിന്നീട്
967,vorher::ADV,पहले,മുൻപ്
968,vorher::ADV,पेशतर,മുൻപ്
969,zuerst::ADV,पहले,ആദ്യം
970,einmal::ADV,एक बार,ഒരിക്കൽ
971,einmal::ADV,एक दफ़ा,ഒരിക്കൽ
972,manchmal::ADV,कभी कभी,ചിലപ്പോൾ
973,oft::ADV,अक्सर,പലപ്പോഴും
974,immer::ADV,सदा,എപ്പോഴും
975,immer::ADV,हमेशा,എപ്പോഴും
976,niemals::ADV,कभी नहीं,ഒരിക്കലും
977,niemals::ADV,कदापि नहीं,ഒരിക്കലും
978,hier::ADV,इधर,ഇവിടെ
979,hier::ADV,यहाँ,ഇവിടെ
980,hierhin::ADV,इधर को,ഇവിടേക്ക്
981,hierhin::ADV,यहाँ को,ഇവിടേക്ക്
982,von hier::ADV,यहाँ से,ഇവിടെനിന്ന്
983,dort::ADV,उधर,അവിടെ
984,dort::ADV,वहाँ,അവിടെ
985,dorthin::ADV,उधर को,അവിടേക്ക്
986,dorthin::ADV,वहाँ को,അവിടേക്ക്
987,geradeaus::ADV,सीधे,മുമ്പിൽ
988,geradeaus::ADV,सीधे,മുമന്നോട്ട്
989,vorwärts::ADV,आगे,മുന്നോട്ട്
990,vorwärts::ADV,आगे को,മുന്നോട്ട്
991,rückwärts::ADV,पीछे को,തലതിരിച്ച്
992,zurück::ADV,वापस,പുറകിലേക്ക്
993,unten::ADV,नीचे,താഴെ
994,hinab::ADV,नीचे को,താഴേക്ക്
995,oben::ADV,ऊपर,മുകളിൽ
996,hinauf::ADV,ऊपर को,മുകളിൽ
997,überall::ADV,हर जगह,എല്ലായിടത്തും
998,überall::ADV,हर स्थान,എല്ലായിടത്തും
999,nicht::ADV,न,ഇല്ല
1000,nicht::ADV,नहीं,ഇല്ല
1001,ein wenig::ADV,कुछ,കുറച്ച്
1002,ein wenig::ADV,ज़रा,കുറച്ച്
1003,ein wenig::ADV,थोड़ा,കുറച്ച്
1004,kaum::ADV,लगभग नहीं,കഷ്ടിച്ച്
1005,kaum::ADV,बराबर नहीं,കഷ്ടിച്ച്
1006,sehr::ADV,बहुत,വളരെ
1007,so::ADV,ऐसा,അങ്ങനെ
1008,noch::ADV,अभी तक,ഇപ്പോഴും
1009,nur::ADV,केवल,മാത്രം
1010,nur::ADV,सिर्फ़,മാത്രം
1011,schon::ADV,चुकना,നേരത്തേ തന്നെ
1012,wieder::ADV,फिर,വീണ്ടും
1013,wieder::ADV,दुबारा,വീണ്ടും
1014,vergebens::ADV,व्यर्थ,വിഫല
1015,vor::PRP,के आगे,മുമ്പിൽ
1016,vor::PRP,के सामने,മുമ്പിൽ
1017,hinter::PRP,के पीछे,പുറകിൽ
1018,unter::PRP,के तले,കീഴിൽ
1019,unter::PRP,के नीचे,കീഴിൽ
1020,durch::PRP,के पार,ഉള്ളിലൂടെ
1021,neben::PRP,के पास,അടുത്ത്
1022,neben::PRP,की बग़ल में,അടുത്ത്
1023,zwischen::PRP,के बीच,ഇടയ്ക്ക്
1024,wegen::PRP,के कारण,നിമിത്തം
1025,wegen::PRP,की वजह से,നിമിത്തം
1026,dies::PRN,यह,ഇത്
1027,das::PRN,वह,അത്
1028,alles::PRN,सब,എല്ലാം
1029,alles::PRN,सब कुछ,എല്ലാം
1030,ich::PRN,मैं,ഞാൻ
1031,du::PRN,तू,നിങ്ങൾ
1032,er::PRN,यह,അദ്ദേഹം
1033,er::PRN,यह,അയാൾ
1034,er::PRN,यह,അവൻ
1035,er::PRN,यह,അവർ
1036,er::PRN,यह,അവൾ
1037,wir::PRN,हम,നമ്മൾ
1038,ihr::PRN,तुम,നിങ്ങൾ
1039,sie::PRN,ये,അവർ
1040,was::FPRN,क्या,എന്ത്
1041,wer::FPRN,कौन,ആര്
1042,wo::FADV,किधर,എവിടെ
1043,wohin::FADV,किधर,എവിടേക്ക്
1044,wie::FADV,कैसे,എങ്ങനെ
1045,warum::FADV,क्यों,എന്തുകൊണ്ട്
1046,wieviel::FNUM,कितना,എത്ര
1047,eins::NUM,एक,ഒന്ന്
1048,zwei::NUM,दो,രണ്ട്
1049,drei::NUM,तीन,മൂന്ന്
1050,vier::NUM,चार,നാല്
1051,fünf::NUM,पाँच,അഞ്ച്
1052,sechs::NUM,छह,ആറ്
1053,sieben::NUM,सात,ഏഴ്
1054,acht::NUM,आठ,എട്ട്
1055,neun::NUM,नौ,ഒമ്പത്
1056,zehn::NUM,दस,പത്ത്
1057,elf::NUM,ग्यारह,പതിനൊന്ന്
1058,zwölf::NUM,बारह,പന്ത്രണ്ട്
1059,zwanzig::NUM,बीस,ഇരുപത്
1060,dreißig::NUM,तीस,മുപ്പത്
1061,vierzig::NUM,चालीस,നാൽപ്പത്
1062,fünfzig::NUM,पचास,അൻപത്
1063,sechzig::NUM,साठ,അറുപത്
1064,siebzig::NUM,सत्तर,എഴുപത്
1065,achtzig::NUM,अस्सी,എൺപത്
1066,neunzig::NUM,नव्वे,തൊണ്ണൂറ്
1067,hundert::NUM,सौ,നൂറ്
1068,tausend::NUM,हज़ार,ആയിരം
1069,und::CNJ,और,ഉം
1070,oder::CNJ,या,അഥവാ
1071,stehen::V,खड़ा होना,നിൽക്കുക
1072,sitzen::V,बैठना,ഇരിക്കുക
1073,liegen::V,लेटना,കിടക്കുക
1074,hängen::V,लटकना,തൂങ്ങുക
1075,werden::V,बनना,ആയിത്തീരുക
1076,passieren::V,होना,സംഭവിക്കുക
1077,beginnen::V,आरंभ होना,ആരംഭിക്കുക
1078,beginnen::V,प्रारंभ होना,ആരംഭിക്കുക
1079,enden::V,अंत होना,അവസാനിപ്പിക്കുക
1080,enden::V,ख़तम होना,അവസാനിപ്പിക്കുക
1081,wechseln::V,बदलना,മാറ്റുക
1082,aufgehen[Sonne]::V,चढ़ना,ഉയരുക
1083,aufgehen[Sonne]::V,उदित होना,ഉയരുക
1084,untergehen[Sonne]::V,अस्त हो जाना,അടുക്കി_വയ്ക്കുക
1085,scheinen[Sonne]::V,रोशनी देना,പ്രകാശിക്കുക
1086,donnern::V,गरजना,ഇടിവെട്ടുക
1087,wehen::V,चलना,വീശുക
1088,strömen::V,बहना,ഒഴുകുക
1089,strömen::V,प्रवाहित होना,ഒഴുകുക
1090,fließen::V,बहना,ഒഴുകുക
1091,fließen::V,प्रवाहित होना,ഒഴുകുക
1092,sich drehen::V,घूमना,ചുറ്റുക
1093,sich drehen::V,घूमना,കറക്കുക
1094,schwanken::V,हिलना,ഇരുവശത്തേയ്ക്കും_ആടുക
1095,schwingen::V,हिलना,ആടുക
1096,fallen::V,गिरना,വീഴുക
1097,brennen::V,जलना,കത്തുക
1098,rauchen::V,धुआँ उड़ाना,പുകയുക
1099,regnen::V,बरसना,മഴ_പെയ്യുക
1100,gefrieren::V,जमना,തണത്ത്_മരവിക്കുക
1101,tauen::V,गलना,അലിയുക
1102,tauen::V,पिघलना,അലിയുക
1103,schmelzen::V,गलना,ഉരുകുക
1104,schmelzen::V,पिघलना,ഉരുകുക
1105,trocknen::V,सूखना,വരളുക
1106,sieden::V,उबलना,തിളപ്പിക്കുക
1107,faulen::V,गलना,ചീയുക
1108,faulen::V,सड़ना,ചീയുക
1109,verfaulen::V,गलना,അഴുകുക
1110,verfaulen::V,सड़ना,അഴുകുക
1111,reißen::V,फटना,ശബ്ദത്തോടെ_മുറിയുക
1112,versinken::V,डूबना,മുക്കുക
1113,vergehen::V,बीतना,കടന്നുപോകുക
1114,vergehen::V,गुज़रना,കടന്നുപോകുക
1115,erscheinen::V,दिखाई देना,പ്രത്യക്ഷപ്പെടുക
1116,verschwinden::V,ग़ायब होना,അദൃശ്യമാകുക
1117,sinken::V,घटना,താഴുക
1118,sinken::V,उतरना,താഴുക
1119,abnehmen::V,घटना,കുറിയുക
1120,zunehmen::V,बढ़ना,വർദ്ധിക്കുക
1121,steigen::V,बढ़ना,ഉയരുക
1122,wachsen::V,उगना,വളരുക
1123,glänzen::V,चमकना,മിന്നുക
1124,funkeln::V,जगमगाना,തിളങ്ങുക
1125,funkeln::V,टिमटिमाना,തിളങ്ങുക
1126,lärmen::V,शोर मचाना,ശബ്ദമുണ്ടാക്കുക
1127,läuten::V,बजना,മണിമുഴങ്ങുക
1128,klingeln::V,बजना,ചിലമ്പുക
1129,klirren::V,झनझनाना,കിലുക്കുക
1130,brausen::V,साँय-साँय करना,മുഴങ്ങുക
1131,rauschen::V,सरसराना,അനങ്ങുക
1132,klingen::V,बजना,മുഴക്കുക
1133,bellen::V,भौंकना,കുരയ്ക്കുക
1134,heulen::V,गुर्राना,ഓരിയിടുക
1135,blasen::V,फूँकना,ഊതുക
1136,pfeifen::V,सीटी देना,വിസിലടിക്കുക
1137,schreien::V,चिल्लाना,ആക്രോശിക്കുക
1138,stöhnen::V,कराहना,അരക്കം
1139,stöhnen::V,कराहना,ആർത്തനാദം
1140,stöhnen::V,आहें भरना,അരക്കം
1141,stöhnen::V,आहें भरना,ആർത്തനാദം
1142,zittern::V,काँपना,വിറയ്ക്കുക
1143,leben::V,जीना,താമസിക്കുക
1144,geboren werden::V,पैदा होना,ജനിക്കുക
1145,atmen::V,साँस लेना,ശ്വസിക്കുക
1146,trinken::V,पीना,കുടിക്കുക
1147,essen::V,खाना,കഴിക്കുക
1148,schlucken::V,निगलना,വിഴുങ്ങുക
1149,müde werden::V,थकना,ക്ഷീണിക്കുക
1150,müde werden::V,उकताना,ക്ഷീണിക്കുക
1151,einschlafen::V,सो जाना,നിദ്രിക്കുക
1152,schlafen::V,सोना,ഉറങ്ങുക
1153,aufwachen::V,जागना,ഉണരുക
1154,aufstehen::V,उठना,എഴുന്നേൽക്കുക
1155,sich erholen::V,सुस्ताना,വിശ്രമിക്കുക
1156,sich erholen::V,आराम करना,വിശ്രമിക്കുക
1157,krank werden::V,बीमार पड़ना,ദീനംപിടിക്കുക
1158,krank sein::V,बीमार होना,രോഗികളാകുക
1159,schmerzen::V,दुखना,വേദനിക്കുക
1160,schmerzen::V,दर्द करना,വേദനിക്കുക
1161,husten::V,खाँसना,ചുമയ്ക്കുക
1162,genesen::V,ठीक हो जाना,സുഖപ്പെടുക
1163,genesen::V,स्वस्थ हो जाना,സുഖപ്പെടുക
1164,sterben::V,मरना,മരിക്കുക
1165,umkommen::V,मरना,മരിക്കുക
1166,sich bewegen::V,चलना,സ്ഥലം_മാറുക
1167,sich bewegen::V,हिलना,സ്ഥലം_മാറുക
1168,sich rühren::V,हिलना,ചലിക്കുക
1169,sich erheben::V,उठना,നിൽക്കുക
1170,sich setzen::V,बैठना,ഇരിക്കുക
1171,hinfallen::V,गिरना,വീഴുക
1172,laufen::V,चलना,നടക്കുക
1173,schreiten::V,क़दम जाना,നടക്കുക
1174,spazierengehen::V,सैर करना,ഉലാത്തുക
1175,eilen::V,तेज़ी से जाना,പാഞ്ഞെത്തുക
