,Concept_ID,myv,ta
685,von hier::ADV,тестэ,இனி
686,dort::ADV,тосо,அங்கே
687,dorthin::ADV,тов,அவ்விடத்திற்கு
688,geradeaus::ADV,витьстэ,முன்னாலிருக்கும்
689,vorwärts::ADV,икелев,முன்புறமாக
690,rückwärts::ADV,мекев,பின்னோக்கி
691,zurück::ADV,мекев,பின்பக்கம்
692,unten::ADV,ало,கீழாக
693,hinab::ADV,алов,கீழ் நோக்கி
694,oben::ADV,вере,மேலே
695,hinauf::ADV,верев,மேலே
696,überall::ADV,эрьва косо,எல்லா இடத்திலும்
697,nicht::ADV,а,இல்லை
698,ein wenig::ADV,аламошка,கொஞ்சம்
699,kaum::ADV,ансяк,அரிதாக
700,sehr::ADV,пек,மிக்க
701,sehr::ADV,вельть,மிக்க
702,so::ADV,истя,மிகவும்
703,noch::ADV,таго,இப்பொழுதும்
704,nur::ADV,ансяк,மட்டும்
705,schon::ADV,уш,ஏற்கனவே
706,wieder::ADV,таго,மறுபடியும்
707,vergebens::ADV,стяко,வீண்
708,vor::PRP,икеле,முன்
709,hinter::PRP,вельде,பின்பக்கம்
710,unter::PRP,ало,கீழே
711,durch::PRP,пачк,ஊடே
712,neben::PRP,вакссо,அடுத்து
713,zwischen::PRP,ютксо,இடையில்
714,wegen::PRP,кис,ஏனெனில்
715,wegen::PRP,коряс,ஏனெனில்
716,wegen::PRP,кувалт,ஏனெனில்
717,dies::PRN,те,இது
718,das::PRN,те,அது
719,das::PRN,тона,அது
720,alles::PRN,весе,ஒவ்வொன்றும்
721,alles::PRN,весемесь,ஒவ்வொன்றும்
722,ich::PRN,мон,நான்
723,du::PRN,тон,நீ
724,er::PRN,сон,அவன்
725,wir::PRN,минь,நாம்
726,wir::PRN,минь,நாங்கள்
727,ihr::PRN,тынь,நீங்கள்
728,sie::PRN,сынь,அவர்கள்
729,was::FPRN,мезе,என்ன
730,wer::FPRN,ки,யார்
731,wo::FADV,косо,எங்கே
732,wohin::FADV,ков,எதற்கு
733,wohin::FADV,козо,எதற்கு
734,wie::FADV,кода,எப்படி
735,warum::FADV,мекс,ஏன்
736,wieviel::FNUM,зяро,எவ்வளவு
737,eins::NUM,вейке,ஒன்று
738,zwei::NUM,кавто,இரண்டு
739,drei::NUM,колмо,மூன்று
740,vier::NUM,ниле,நான்கு
741,fünf::NUM,вете,ஐந்து
742,sechs::NUM,кото,ஆறு
743,sieben::NUM,сисем,ஏழு
744,acht::NUM,кавксо,எட்டு
745,neun::NUM,вейксэ,ஒன்பது
746,zehn::NUM,кемень,பத்து
747,elf::NUM,кевейкее,பதினொன்று
748,zwölf::NUM,кемгавтово,பன்னிரண்டு
749,zwanzig::NUM,комсь,இருபது
750,dreißig::NUM,колоньгемень,முப்பது
751,vierzig::NUM,ниленьгемень,நாற்பது
752,fünfzig::NUM,ведьгемень,ஐமபது
753,sechzig::NUM,кодгемень,அறுபது
754,siebzig::NUM,сизьгемень,எழுபது
755,achtzig::NUM,кавксоньгемень,எண்பது
756,neunzig::NUM,вейксэньгемень,தொன்னூறு
757,hundert::NUM,сядо,நூறு
758,tausend::NUM,тыща,ஆயிரம்
759,und::CNJ,ды,மற்றும்
760,oder::CNJ,или,அல்லது
761,stehen::V,аштемс стядо,நில்
762,sitzen::V,аштемс озадо,உட்கார்
763,liegen::V,мадезь аштемс,படு
764,hängen::V,нурьгемс,தொங்கச் செய்
765,werden::V,арамс,ஆகு
766,passieren::V,лисэмс,நிகழ்
767,beginnen::V,ушодомс,ஆரம்பி
768,enden::V,лоткамс,முடி
769,wechseln::V,полавтнемс,மாற்று
770,aufgehen[Sonne]::V,лисемс,உயர எழு
771,aufgehen[Sonne]::V,стямс,உயர எழு
772,untergehen[Sonne]::V,валгомс,பொறுத்து
773,scheinen[Sonne]::V,валдомтомс,பிரகாசி
774,donnern::V,цярномс,இடி
775,donnern::V,галдордомс,இடி
776,wehen::V,пувамс,வீசு
777,strömen::V,чудемс,பாயதல்
778,fließen::V,чудемс,நீரோட்டம் போக்கில் போ
779,sich drehen::V,велямс,சுழல்
780,schwanken::V,лыкамс,தள்ளாடு
781,schwanken::V,якамс,தள்ளாடு
782,schwingen::V,нурсемс,ஆடு
783,schwingen::V,лыкамс,ஆடு
784,fallen::V,прамс,விழு
785,fallen::V,сяворемс,விழு
786,brennen::V,паломс,எரி
787,rauchen::V,качадомс,பகை பிடி
788,regnen::V,пиземс,மழை பெய்
789,gefrieren::V,кельмемс,உறைந்துவிடு
790,tauen::V,соламс,உருகு
791,schmelzen::V,соламс,உருகு
792,trocknen::V,коськемс,உலர்த்து
793,sieden::V,лакамс,கொதிக்க வை
794,sieden::V,пиксемс,கொதிக்க வை
795,faulen::V,наксадомс,அழுகச் செய்
796,verfaulen::V,наксадомс,அழுகச் செய்
797,reißen::V,сезневемс,திடீரென அறு
798,versinken::V,ваямс,மூழ்கு
799,vergehen::V,ютамс,கடந்துசெல்
800,erscheinen::V,лисемс,தோன்றச்
801,verschwinden::V,ёмамс,மறைந்து போ
802,sinken::V,явамс,பதைவுறு
803,abnehmen::V,киремемс,குறை
804,zunehmen::V,ламолгадомс,உயர்த்து
805,zunehmen::V,раштамс,உயர்த்து
806,steigen::V,куземс,உயர எழு
807,steigen::V,кепсевемс,உயர எழு
808,wachsen::V,касомс,வளர்
809,glänzen::V,цитнемс,மிளிர்
810,funkeln::V,пиндолдомс,பிரகாசி
811,funkeln::V,цивтёрдомс,பிரகாசி
812,lärmen::V,шалномс,கொம்பு
813,läuten::V,гайгезевемс,மணியொலியிசை
814,klingeln::V,чавомс баягас,மணி அடி
815,klirren::V,калдордомс,கிலுங்கு
816,klirren::V,кальцяемс,கிலுங்கு
817,brausen::V,лакамс,இரைதல்
818,rauschen::V,лажномс,சலசலப்பு
819,klingen::V,гайгемс,சிலம்புதல்
820,bellen::V,онгомс,குரை
821,heulen::V,урномс,ஊளையிடு
822,blasen::V,пувамс,ஊது
823,pfeifen::V,вешкемс,சீழ்க்கை எழப்பு
824,schreien::V,пижнемс,கூச்சலிடு
825,stöhnen::V,кувсемс,வேதனை
826,zittern::V,тарномс,நடுங்கு
827,leben::V,эрямс,உயிருடனிரு
828,geboren werden::V,чачомс,பிற
829,atmen::V,лексемс,சுவாசி
830,trinken::V,симемс,குடி
831,essen::V,ярсамс,சாப்பிடு
832,schlucken::V,нилемс,முழுங்கு
833,schlucken::V,порнемс,முழுங்கு
834,müde werden::V,сиземс,கையயர்தல்
835,einschlafen::V,матедевемс,தூங்க
836,schlafen::V,удомс,தூங்கு
837,aufwachen::V,сыргоземс,எழுப்பு
838,aufstehen::V,стямс,எழுந்திரு
839,sich erholen::V,оймсемс,இளைப்பாறு
840,krank werden::V,сэредезевемс,விழுதல்
841,krank sein::V,сэредемс,நருக்கலாயிருக்க
842,schmerzen::V,сэредемс,நோவுறு
843,husten::V,козомс,இருமு
844,genesen::V,пичкамс,குணம் அடை
845,sterben::V,куломс,மரணமடை
846,umkommen::V,чавовомс,நசி
847,umkommen::V,ёмамс,நசி
848,sich bewegen::V,шаштомс,நகர்த்து
849,sich rühren::V,сыргамс,அசை
850,sich erheben::V,куземс,எழுந்து நில்
851,sich setzen::V,озамс,உட்கார்
852,hinfallen::V,прамс,விழு
853,hinfallen::V,сяворемс,விழு
854,laufen::V,якамс,நட
855,schreiten::V,эскелямс,கவடுவைத்தல்
856,schreiten::V,молемс,கவடுவைத்தல்
857,spazierengehen::V,якамс,உலவு
858,eilen::V,эрзкалемс,விரைந்து
859,eilen::V,капшамс,விரைந்து
860,sich beeilen::V,капшамс,அவசரப்படுத்து
861,sausen::V,ливтямс,விரைந்து செல்
862,rennen::V,чийнемс,ஓடு
863,rennen::V,ардтнемс,ஓடு
864,springen::V,кирнявтнемс,குதி
865,klettern::V,куземс,ஏறு
866,schaukeln::V,нурямс,தள்ளாடு
867,kriechen::V,ёзмолдомс,மெதுவாக நடந்து செல்
868,schwimmen::V,уемс,நீந்து
869,tauchen::V,чопавтомс,மூழ்கி நீச்சலடி
870,tauchen::V,чопавтнемс,மூழ்கி நீச்சலடி
871,rudern::V,миледемс,துடுப்புப் போடு
872,fahren::V,ардомс,ஓட்டு
873,fliegen::V,ливтямс,பற
874,gehen::V,туемс,போ
875,gehen::V,молемс,போ
876,weggehen::V,туемс,விலகிச் செல்
877,abfahren::V,туемс,புறப்பட்டுச் செல்
878,anhalten::V,лоткамс,நின்றுவிடு
879,hineingehen::V,совамс,மறையச் செய்
880,eintreten::V,совамс,நுழை
881,eintreten::V,эскельдямс,நுழை
882,kommen::V,самс,வா
883,ankommen::V,самс,வநது சேர்
884,ankommen::V,пачкодемс,வநது சேர்
885,zurückkommen::V,велявтомс,திரும்பி வா
886,bleiben::V,кадовомс,இரு
887,warten::V,учомс,தாமதி
888,erwarten::V,учомс,எதிர்நோக்கு
889,suchen::V,вешнемс,தேடு
890,finden::V,муемс,கண்டுபிடி
891,versuchen::V,варштамс,முயற்சி செய்
892,vorbereiten::V,анокстамс,ஆயத்தம் செய்
893,lieben::V,вечкемс,அன்பு செலுத்து
894,mögen::V,вечкемс,விரும்பு
895,lachen::V,пейдемс,சிரி
896,rühren::V,токамс седейс,இதயத்தைத் தொடு
897,weinen::V,авардемс,அழு
898,schimpfen::V,сёвномс,சாபமிடு
899,sich ärgern::V,кежиявтнемс,கோப்பபடு
900,sich fürchten::V,пелемс,பயப்படு
901,fürchten::V,пелемс,பயப்படுத்து
902,fliehen::V,оргодемс,ஓடு
903,flüchten::V,ворьгодемс,தப்பிவிடு
904,flüchten::V,чадомс,தப்பிவிடு
905,sehen::V,неемс,பார்
906,anschauen::V,ваномс,கூர்ந்து கவனி
907,ansehen::V,ваномс,கவனி
908,hören::V,марямс,கேள்
909,zuhören::V,кунсоломс,சுவைத்துப் பார்
910,probieren::V,варшамс,ருசி
911,riechen::V,никсемс,முகர்ந்து பார்
912,fühlen::V,марямс,தொட்டுணர்
913,scheinen::V,марявомс,காணப்படு
914,zu sehen sein::V,неявомс,தோன்றுதல்
915,vernehmen::V,марямс,கேள்
916,frieren::V,кельмемс,குதுகுதுகு
917,tun::V,теемс,செய்
918,können::V,маштомс,இயல்வது
919,wollen::V,бажамс,விரும்பு
920,anfangen::V,кармамс,தொடங்கு
921,beenden::V,прядомс,முடி
922,aufhören::V,лоткамс,நிறுத்து
923,gelingen::V,удаламс,வெற்றி
924,geraten::V,лисемс,ஏற்படுத்து
925,öffnen::V,панжомс,திற
926,schließen::V,пекстамс,மூடு
927,schließen::V,сёлгомс,மூடு
928,schließen::V,конямс,மூடு
929,stellen::V,аравтомс,வை
930,setzen::V,ойсевтемс,வை
931,setzen::V,озавтнемс,வை
932,legen::V,путомс,பரப்பி வை
933,berühren::V,токамс,பதி
934,verbinden::V,содомс,சேர்
935,bedecken::V,вельтямс,உறைபோடு
936,aufhängen::V,понгавтомс,தொங்கவிடு
937,anzünden::V,кирвастемс,எரியூட்டு
938,aufheben::V,кепедемс,பொறுக்கி எடு
939,zurücklassen::V,кадомс,விட்டுச் செல்
940,verlieren::V,ёмавтомс,இழ
941,fallen lassen::V,правтомс,அளவில் குறைவு
942,machen::V,теемс,தயார்செய்
943,herstellen::V,анокстамс,உற்பத்தி செய்
944,bauen::V,путомс,கட்டு
945,reparieren::V,витемс,பழுது பார்
946,verbessern::V,паролгавтомс,மேம்படுத்து
947,verbessern::V,вадрялгавтомс,மேம்படுத்து
948,ändern::V,полавтомс,மாற்றி அமை
949,graben::V,чувомс,குழி வெட்டு
950,graben::V,таргамс,குழி வெட்டு
951,beugen::V,мендемс,வனை
952,biegen::V,комавтомс,வனை
953,drehen::V,чаравтомс,சுழல்
954,drehen::V,велявтнемс,சுழல்
955,wenden::V,велявтомс,குடைகவிழு
956,umdrehen::V,велявтомс,சுற்றும் முற்றும் பார்
957,heben::V,кепедемс,தூக்கு
958,hochheben::V,кепедемс,தூக்கு
959,ergreifen::V,кундамс,பறி
960,halten::V,кирдемс,பிடித்துக் கொள்
961,drücken::V,нуемс,அழுத்து
962,schieben::V,шаштомс,தள்ளு
963,kratzen::V,ангордамс,கீறு
964,lecken::V,нолсемс,நக்கு
965,beißen::V,сускомс,கடி
966,abreißen::V,сеземс,கிழி
967,abschneiden::V,печкемс,வெட்டி எடு
968,binden::V,кодамс,கட்டு
969,binden::V,сюлмамс,கட்டு
970,stecken::V,сялгомс,பதிய வை
971,brechen::V,синдемс,உடை
972,brechen::V,калавтомс,உடை
973,klopfen::V,калтаямс,தட்டு
974,hauen::V,чавомс,அடி
975,kleben::V,педявтнемс,ஒட்டு
976,reiben::V,ёзамс,தேய்
977,streichen::V,вадемс,பரவச்செய்
978,schleifen::V,човамс,அரை
979,schneiden::V,керямс,துண்டாக்கு
980,rütteln::V,чукамс,மெல்ல தள்ளு
981,rütteln::V,лыкавтомс,மெல்ல தள்ளு
982,schütteln::V,чукамс,குலுக்கு
983,schwenken::V,яхолемс,ஊஞ்சலாடு
984,schütten::V,каямс,ஊற்று
985,füllen::V,пештямс,நிரப்பு
986,einwickeln::V,тапарямс,சுற்று
987,tragen::V,кандомс,எடுத்துச் செல்
988,schleppen::V,ускомс,இழுத்துச் செல்
989,ziehen::V,ускомс,இழு
990,aufbewahren::V,ванстомс,வைத்துக் கொள்
991,werfen::V,ёртомс,வீசி எறி
992,fangen::V,кундамс,பிடி
993,packen::V,кундамс,பிடித்துக்கொள்
994,verstecken::V,кекшемс,மறை
995,teilen::V,явомс,பாகங்களாகப் பிரி
996,schicken::V,кучомс,அனுப்பு
997,bringen::V,кандомс,கொண்டு வா
998,hinzufügen::V,путомс,சேர்
999,hinzufügen::V,максомс,சேர்
1000,bekommen::V,саемс,பெறு
1001,erhalten::V,саемс,பெறு
1002,nehmen::V,саемс,எடு
1003,wählen::V,кочкамс,தேர்ந்தெடு
1004,auswählen::V,кочкамс,தேர்ல்தெடு
1005,bewahren::V,ванстомс,கெடாது பேணு
1006,behindern::V,кирдемс,தடங்கல் செய்
1007,verderben::V,коламс,நாசமாக்கு
1008,beschädigen::V,теемс зыян,சேதப்படுத்து
1009,zerbrechen::V,коламс,உடை
1010,zerreißen::V,сеземс,கிழி
1011,zerstören::V,калавтомс,அழி
1012,verbrennen::V,пултамс,எரியூட்டு
1013,geben::V,максомс,கொடு
1014,reichen::V,максомс,வழங்கு
1015,schenken::V,каземс,மொயத்தல்
1016,versprechen::V,алтамс,உறுதியளி
1017,wünschen::V,арсемс,ஆசைப்படு
1018,loben::V,шнамс,புகழ்ச்சி கூறு
1019,küssen::V,палсемс,முத்தமிடு
1020,wiegen::V,нурсемс,ஆட்டுத்தல்
1021,zudecken::V,тавадомс,உறைபோடு
1022,zudecken::V,вельтямс,உறைபோடு
1023,wecken::V,стявтомс,எழுப்பு
1024,zeigen::V,невтемс,காட்டு
1025,führen::V,ветямс,வழிகாட்டி
1026,lehren::V,тонавтомс,சொல்லிக் கொடு
1027,unterrichten::V,тонавтомс,அறிவுரை கூறு
1028,aufziehen::V,трямс,வளர்
1029,aufziehen::V,кастомс,வளர்
1030,leiten::V,ветямс,அழைத்துச் செல்
1031,leiten::V,азоркстамс,அழைத்துச் செல்
1032,antreiben::V,ветямс,தூண்டு
1033,lassen::V,кармавтомс,விடு
1034,einladen::V,тердемс,அழை
1035,vereinigen::V,вейсэндямс,ஒன்றாகச் சேர்
1036,vereinigen::V,вейс путомс,ஒன்றாகச் சேர்
1037,vereinigen::V,вейс пурнамс,ஒன்றாகச் சேர்
1038,besuchen::V,варштамс,வருகை புரி
1039,treffen::V,вастомс,சந்தி
1040,sich versammeln::V,промокшномс,தொகுப்பு
1041,spielen::V,налксемс,விளையாடு
1042,singen::V,морамс,பாடு
1043,tanzen::V,киштемс,நடனமாடு
1044,sich trennen::V,явомс,தனிப்படடுத்து
1045,verlassen::V,кадомс,கைவிடு
1046,retten::V,идемс,காப்பாற்று
1047,bewachen::V,ванстомс,காவல் செய்
1048,schützen::V,аштемс,பாதுகாப்பு செய்
1049,verteidigen::V,ваномс,எதிர்த்து நில்
1050,sich schlagen::V,тюремс,பூசலிடு
1051,schießen::V,ледемс,சுட்டுக் கொல்
1052,siegen::V,изнямс,வெற்றி பெறு
1053,ärgern::V,кежейгавтомс,எரிச்சலூட்டு
1054,schlagen::V,токамс,அடி
1055,treten::V,тапамс,உதை
1056,stechen::V,пупамс,கொட்டு
1057,stoßen::V,тулкадемс,நெருக்கு
1058,stehlen::V,саламс,திருடு
1059,stören::V,пирямс ки,தொல்லைகொடு
1060,belästigen::V,а максомс,தொல்லை கொடு
1061,belästigen::V,а кадомс оймамо,தொல்லை கொடு
1062,verbergen::V,сёпомс,மறை
1063,verbergen::V,кекшемс,மறை
1064,täuschen::V,манямс,ஏமாற்று
1065,betrügen::V,манчемс,ஏமாற்று
1066,töten::V,чавномс,கொல்
1067,töten::V,маштнемс,கொல்
1068,wohnen::V,эрямс,தங்கியிரு
1069,arbeiten::V,важодемс,வேலை செய்
1070,sammeln::V,пурнамс,ஒன்றுசேர்
1071,pflücken::V,ноцковтнемс,கொய்து எடு
1072,jagen::V,кундамс,வேட்டையாடு
1073,fischen::V,калонь кундамс,மீன் பிடி
1074,fassen::V,кундамс,பிடி
1075,hüten::V,ваномс,காவல் செய்
1076,treiben::V,панемс,ஓட்டு
1077,anbinden::V,сюлмамс,கட்டு
1078,füttern::V,андомс,உணவளி
1079,melken::V,потявтомс,பால் கற
1080,hacken::V,лазномс,வெட்டி எடு
1081,gießen::V,валомс,நீர்ப் பாய்ச்சு
1082,reifen::V,кенеремс,பழு
1083,zubereiten::V,анокстамс,சமையல் செய்
1084,kochen::V,пидемс,வேகவை
1085,backen::V,пидемс,வெப்பத்தில் வாட்டு
1086,braten::V,пуштамс,பொரியச் செய்
1087,umrühren::V,човорямс,கலக்கு
1088,stricken::V,кодамс,பின்னியிழை
1089,nähen::V,стамс,தையல் வேலை செய்
1090,färben::V,артомс,வண்ணம் பெறச் செய்
1091,reinigen::V,урядамс,சுத்தம் செய்
1092,waschen::V,муськемс,கழுவு
1093,abwischen::V,нардамс,துடை
1094,spülen::V,ёрвалдомс,அலசு
1095,fegen::V,тенсемс,பெறுக்கு
1096,kehren::V,тенсемс,பெறுக்கு
1097,baden::V,экшелямс,குளி
1098,sich waschen::V,шлямс,கழுவு
1099,ausziehen::V,кайсевтемс,கழற்று
1100,anziehen::V,оршамс,புனைதல்
1101,sich anziehen::V,оршамс,உடுத்துதல்
1102,kämmen::V,судрямс,தலை வாரிக் கொள்
1103,schmücken::V,мазылгавтомс,அழகுபடுத்து
1104,schmücken::V,наряжамс,அழகுபடுத்து
1105,sagen::V,меремс,சொல்
1106,sprechen::V,кортамс,பேசு
1107,reden::V,кортамс,பெசு
1108,sich unterhalten::V,кортнемс,இயல்பாக பேசிக்கொண்டிரு
1109,fragen::V,кевкстемс,கேள்
1110,bitten::V,вешемс,வேண்டு
1111,erzählen::V,ёвтнемс,சொல்
1112,mitteilen::V,ёвтамс,சொல்
1113,nennen::V,лемдемс,பெயரிடுதல்
1114,nennen::V,путомс лем,பெயரிடுதல்
1115,rufen::V,тердемс,கூச்சலிடு
1116,rufen::V,серьгедемс,கூச்சலிடு
1117,prahlen::V,шнамс пря,தற்பெருமை பேசு
1118,übersetzen::V,ютавтомс,மொழிபெயர்ப்பு செய்
1119,denken::V,арсемс,யோசி
1120,glauben::V,кемемс,நம்பு
1121,bemerken::V,неемс,கவனி
1122,erkennen::V,содамс,அடையாளம் கண்டுகொள்
1123,begreifen::V,пачкодемс,பற்றிக்கொள்
1124,verstehen::V,чарькодемс,புரிந்து கொள்
1125,lernen::V,тонавтнемс,கற்றுக்கொள்
1126,wissen::V,содамс,தெரிந்திரு
1127,sich erinnern an::V,ледстямс,நினைவு கூர்
1128,vergessen::V,стувтомс,மற
1129,messen::V,онкстнемс,அளவிடு
1130,zählen::V,ловомс,எண்ணு
1131,rechnen::V,ловомс,கணக்கிடு
1132,lesen::V,ловномс,படி
1133,malen::V,рисовамс,வண்ணச்சித்திரம்
1134,zeichnen::V,рисовамс,வரை
1135,schreiben::V,сёрмадомс,எழுது
1136,besitzen::V,улемс,உடைமையாகக் கொண்டிரு
1137,besitzen::V,улемс азорокс,உடைமையாகக் கொண்டிரு
1138,kaufen::V,рамамс,வாங்கு
1139,verkaufen::V,миемс,விற்பனை செய்
1140,bezahlen::V,пандомс,இறுத்தல்
1141,zahlen::V,пандомс,பணம் செலுத்து
1142,beherrschen::V,азоркстамс,ஆட்சிசெய்
1143,ertragen::V,кирдемс,தாங்கு
