,Concept_ID,ce,se
4264,damals::ADV,хӏетахьь,teä´l
4265,damals::ADV,хӏетахьь,танна
4266,danach::ADV,тӏаккха,mïnngesne
4267,danach::ADV,тӏаккха,dan maŋŋela
4268,danach::ADV,тӏаккха,maŋŋil
4269,danach::ADV,тӏаккха,das maŋŋá
4270,danach::ADV,тӏаккха,maŋ̣a
4271,danach::ADV,тӏаккха,mâ´ŋŋlest
4272,danach::ADV,тӏаккха,маӈӈа
4273,vorher::ADV,хьалхa,aarebi
4274,vorher::ADV,хьалхa,åvddål
4275,vorher::ADV,хьалхa,árat
4276,vorher::ADV,хьалхa,ovdâl
4277,vorher::ADV,хьалхa,ouddâl
4278,vorher::ADV,хьалхa,а̄йка
4279,zuerst::ADV,хьалха,voestegh
4280,zuerst::ADV,хьалха,álgon
4281,zuerst::ADV,хьалха,vuos
4282,zuerst::ADV,хьалха,vuohččan
4283,zuerst::ADV,хьалха,vuoč'čin
4284,zuerst::ADV,хьалха,vuõ´ste
4285,zuerst::ADV,хьалха,vuõs'smõõssân
4286,zuerst::ADV,хьалха,э̄ввтла
4287,zuerst::ADV,хьалха,э̄ввтэль
4288,einmal::ADV,цкъа,ikth
4289,einmal::ADV,цкъа,akti
4290,einmal::ADV,цкъа,okte
4291,einmal::ADV,цкъа,ohtii
4292,einmal::ADV,цкъа,kojo
4293,einmal::ADV,цкъа,måttmešt
4294,einmal::ADV,цкъа,э̄фт вэ̄рр
4295,manchmal::ADV,цкъаццкъа,muvhtene
4296,manchmal::ADV,цкъаццкъа,muhttijn
4297,manchmal::ADV,цкъаццкъа,duolla dálla
4298,manchmal::ADV,цкъаццкъа,muhtumin
4299,manchmal::ADV,цкъаццкъа,kuásnii
4300,manchmal::ADV,цкъаццкъа,måttmešt
4301,manchmal::ADV,цкъаццкъа,kuä´ss-ne
4302,manchmal::ADV,цкъаццкъа,мудта вэ̄р
4303,oft::ADV,кест-кеста,daamtaj
4304,oft::ADV,кест-кеста,álu
4305,oft::ADV,кест-кеста,ábaj
4306,oft::ADV,кест-кеста,dájvvá
4307,oft::ADV,кест-кеста,dávjá
4308,oft::ADV,кест-кеста,távjá
4309,oft::ADV,кест-кеста,täujja
4310,oft::ADV,кест-кеста,то̄а̄ййв
4311,immer::ADV,даим,iktesth
4312,immer::ADV,даим,eejnegen
4313,immer::ADV,даим,agev
4314,immer::ADV,даим,álo
4315,immer::ADV,даим,ain
4316,immer::ADV,даим,ovttuu
4317,immer::ADV,даим,pâi
4318,immer::ADV,даим,пай
4319,niemals::ADV,цкъа а,ij gåessie
4320,niemals::ADV,цкъа а,ij goassak
4321,niemals::ADV,цкъа а,ij ihkenis
4322,niemals::ADV,цкъа а,ii goassege
4323,niemals::ADV,цкъа а,ij kuás'sin
4324,niemals::ADV,цкъа а,ij ni kuä´ss
4325,niemals::ADV,цкъа а,эйй никуэссь
4326,hier::ADV,кхузахь,daagkoe
4327,hier::ADV,кхузахь,dála
4328,hier::ADV,кхузахь,dánna
4329,hier::ADV,кхузахь,dá
4330,hier::ADV,кхузахь,dás
4331,hier::ADV,кхузахь,taa
4332,hier::ADV,кхузахь,tää
4333,hier::ADV,кхузахь,ta´ltte
4334,hier::ADV,кхузахь,тала
4335,hier::ADV,кхузахь,тэста
4336,hierhin::ADV,кхуза,diekie
4337,hierhin::ADV,кхуза,dási
4338,hierhin::ADV,кхуза,diehki
4339,hierhin::ADV,кхуза,deike
4340,hierhin::ADV,кхуза,teehi
4341,hierhin::ADV,кхуза,tii´ǩ
4342,hierhin::ADV,кхуза,тӣге
4343,von hier::ADV,кхузара,daebpede
4344,von hier::ADV,кхузара,dássta
4345,von hier::ADV,кхузара,dáppelt
4346,von hier::ADV,кхузара,dáppe
4347,von hier::ADV,кхузара,tástán
4348,von hier::ADV,кхузара,tääiǥ
4349,von hier::ADV,кхузара,tääi´ben
4350,von hier::ADV,кхузара,тэста
4351,dort::ADV,цигахь,dagkoe
4352,dort::ADV,цигахь,dale
4353,dort::ADV,цигахь,dakko
4354,dort::ADV,цигахь,tuo
4355,dort::ADV,цигахь,tovben
4356,dort::ADV,цигахь,to´ben
4357,dort::ADV,цигахь,тёллэ
4358,dort::ADV,цигахь,тамьпе
4359,dorthin::ADV,цига,dahkoe
4360,dorthin::ADV,цига,dåhku
4361,dorthin::ADV,цига,dohko
4362,dorthin::ADV,цига,diehko
4363,dorthin::ADV,цига,tuohu
4364,dorthin::ADV,цига,tok
4365,dorthin::ADV,цига,tok-aa
4366,dorthin::ADV,цига,то̄гэ
4367,geradeaus::ADV,нийса дӏа,njuolgga
4368,geradeaus::ADV,нийса дӏа,njuolga
4369,geradeaus::ADV,нийса дӏа,njuol'gist
4370,geradeaus::ADV,нийса дӏа,vuoi'gist
4371,geradeaus::ADV,нийса дӏа,vui´jǧǧest
4372,geradeaus::ADV,нийса дӏа,вӯййкесьт
4373,vorwärts::ADV,хьалха,fraamme
4374,vorwärts::ADV,хьалха,åvddån
4375,vorwärts::ADV,хьалха,ovddas
4376,vorwärts::ADV,хьалха,oovdâs
4377,vorwärts::ADV,хьалха,ooudâs
4378,vorwärts::ADV,хьалха,ooudårra
4379,vorwärts::ADV,хьалха,эвтэс
4380,rückwärts::ADV,юха,mænngese
4381,rückwärts::ADV,юха,ruoptobadáj
4382,rückwärts::ADV,юха,maŋás
4383,rückwärts::ADV,юха,majaskulij
4384,rückwärts::ADV,юха,mââjas
4385,rückwärts::ADV,юха,mâ´ŋŋla
4386,rückwärts::ADV,юха,мо̄а̄з
4387,rückwärts::ADV,юха,мо̄а̄ст
4388,zurück::ADV,юха,bååstede
4389,zurück::ADV,юха,ruoptus
4390,zurück::ADV,юха,maŋus
4391,zurück::ADV,юха,ruoktot
4392,zurück::ADV,юха,maassâd
4393,zurück::ADV,юха,vä´st
4394,zurück::ADV,юха,mååusat
4395,zurück::ADV,юха,мо̄а̄з
4396,zurück::ADV,юха,мо̄а̄ст
4397,unten::ADV,лахахь,vuelnie
4398,unten::ADV,лахахь,vuollen
4399,unten::ADV,лахахь,vuollin
4400,unten::ADV,лахахь,vyellin
4401,unten::ADV,лахахь,vue´llen
4402,unten::ADV,лахахь,вӯлльн
4403,hinab::ADV,охьа,våålese
4404,hinab::ADV,охьа,vuolus
4405,hinab::ADV,охьа,vulos
4406,hinab::ADV,охьа,vuá'lás
4407,hinab::ADV,охьа,vuâlas
4408,hinab::ADV,охьа,валас
4409,oben::ADV,лакхахь,bijjene
4410,oben::ADV,лакхахь,baddjen
4411,oben::ADV,лакхахь,badjin
4412,oben::ADV,лакхахь,paijeen
4413,oben::ADV,лакхахь,pâ´jjen
4414,oben::ADV,лакхахь,tunââ´lmest
4415,oben::ADV,лакхахь,пайенҍ
4416,hinauf::ADV,хьала,bæjjese
4417,hinauf::ADV,хьала,bajás
4418,hinauf::ADV,хьала,bajás
4419,hinauf::ADV,хьала,pajas
4420,hinauf::ADV,хьала,pââjas
4421,hinauf::ADV,хьала,пайяс
4422,überall::ADV,массанхьа,gaajhkene lehkesne
4423,überall::ADV,массанхьа,juohkka sajen
4424,überall::ADV,массанхьа,juohke sajis
4425,überall::ADV,массанхьа,jya'hisaajeest
4426,überall::ADV,массанхьа,vee´zz
4427,überall::ADV,массанхьа,pukvee´zz
4428,überall::ADV,массанхьа,пугквесь
4429,nicht::ADV,ца,ij
4430,nicht::ADV,ца,ij
4431,nicht::ADV,ца,ii
4432,nicht::ADV,ца,ij
4433,nicht::ADV,ца,ij
4434,nicht::ADV,ца,эйй
4435,ein wenig::ADV,кӏеззиг,ånnetje
4436,ein wenig::ADV,кӏеззиг,ahtjetje
4437,ein wenig::ADV,кӏеззиг,binná
4438,ein wenig::ADV,кӏеззиг,veahá
4439,ein wenig::ADV,кӏеззиг,ucánjii
4440,ein wenig::ADV,кӏеззиг,occanj
4441,ein wenig::ADV,кӏеззиг,simmna
4442,ein wenig::ADV,кӏеззиг,сада
4443,ein wenig::ADV,кӏеззиг,садаматта
4444,kaum::ADV,халла,jallan
4445,kaum::ADV,халла,vánet
4446,kaum::ADV,халла,báljo
4447,kaum::ADV,халла,illá
4448,kaum::ADV,халла,illvaa
4449,kaum::ADV,халла,мале
4450,kaum::ADV,халла,элэлэ
4451,sehr::ADV,вуно,sagk
4452,sehr::ADV,вуно,riek
4453,sehr::ADV,вуно,sieldes
4454,sehr::ADV,вуно,hui
4455,sehr::ADV,вуно,ollu
4456,sehr::ADV,вуно,čuuvtij
4457,sehr::ADV,вуно,sami
4458,sehr::ADV,вуно,čuu´t
4459,sehr::ADV,вуно,пэре
4460,sehr::ADV,вуно,чофта
4461,noch::ADV,кхин,annje
4462,noch::ADV,кхин,ájn
4463,noch::ADV,кхин,vilá
4464,noch::ADV,кхин,ain
4465,noch::ADV,кхин,vela
4466,noch::ADV,кхин,võl
4467,noch::ADV,кхин,veâl
4468,noch::ADV,кхин,вя̄л
4469,nur::ADV,бен ...ца,ajve
4470,nur::ADV,бен ...ца,barre
4471,nur::ADV,бен ...ца,dåssjå
4472,nur::ADV,бен ...ца,dušše
4473,nur::ADV,бен ...ца,váá
4474,nur::ADV,бен ...ца,pâi
4475,nur::ADV,бен ...ца,leša
4476,nur::ADV,бен ...ца,tåå´lǩ
4477,nur::ADV,бен ...ца,лэша
4478,nur::ADV,бен ...ца,лышшэ
4479,schon::ADV,хӏинцале,joe
4480,schon::ADV,хӏинцале,juo
4481,schon::ADV,хӏинцале,juo
4482,schon::ADV,хӏинцале,juo
4483,schon::ADV,хӏинцале,ju´n
4484,schon::ADV,хӏинцале,ё
4485,wieder::ADV,юха а,vihth
4486,wieder::ADV,юха а,aajmoen
4487,wieder::ADV,юха а,vas
4488,wieder::ADV,юха а,ådåsis
4489,wieder::ADV,юха а,fas
4490,wieder::ADV,юха а,vuot
4491,wieder::ADV,юха а,vest
4492,wieder::ADV,юха а,däs
4493,wieder::ADV,юха а,e´pet
4494,wieder::ADV,юха а,аввта
4495,wieder::ADV,юха а,о̄дтсэ
4496,vergebens::ADV,эрна,dåssjåj
4497,vergebens::ADV,эрна,duššás
4498,vergebens::ADV,эрна,tušás
4499,vergebens::ADV,эрна,jääutai
4500,vergebens::ADV,эрна,пусьтэльт
4501,vor::PRP,хьалха,åvteste
4502,vor::PRP,хьалха,ålggolin
4503,vor::PRP,хьалха,ovddas
4504,vor::PRP,хьалха,oovdâst
4505,vor::PRP,хьалха,ooudâst
4506,vor::PRP,хьалха,авьтэмьбе̄лльт
4507,hinter::PRP,тӏехьа,duekesne
4508,hinter::PRP,тӏехьа,duogen
4509,hinter::PRP,тӏехьа,maŋŋelin
4510,hinter::PRP,тӏехьа,maŋil
4511,hinter::PRP,тӏехьа,duogás
4512,hinter::PRP,тӏехьа,tyeḥin
4513,hinter::PRP,тӏехьа,tue´ǩǩen
4514,hinter::PRP,тӏехьа,маӈельт
4515,unter::PRP,кIелахь,nuelesne
4516,unter::PRP,кIелахь,vuolen
4517,unter::PRP,кIелахь,vuolde
4518,unter::PRP,кIелахь,vyel'ni
4519,unter::PRP,кIелахь,vue´llen
4520,unter::PRP,кIелахь,вӯлльнҍ
4521,durch::PRP,чекх,vieken
4522,durch::PRP,чекх,tjadá
4523,durch::PRP,чекх,-rájge
4524,durch::PRP,чекх,čađa
4525,durch::PRP,чекх,čoođâ
4526,durch::PRP,чекх,čõõđ
4527,durch::PRP,чекх,pääi´ǩ
4528,durch::PRP,чекх,че̄д
4529,neben::PRP,юххе,baaltese
4530,neben::PRP,юххе,báldan
4531,neben::PRP,юххе,bálddas
4532,neben::PRP,юххе,paaldâst
4533,neben::PRP,юххе,paaldâst
4534,neben::PRP,юххе,поалльтэ
4535,zwischen::PRP,юккъехь,gaskesne
4536,zwischen::PRP,юккъехь,gasska
4537,zwischen::PRP,юккъехь,gaskkas
4538,zwischen::PRP,юккъехь,kooskâst
4539,zwischen::PRP,юккъехь,kâskka
4540,zwischen::PRP,юккъехь,кэскэсьт
4541,zwischen::PRP,юккъехь,кэ̄скэль
4542,wegen::PRP,дуьхьа,dïete
4543,wegen::PRP,дуьхьа,gaevhtieh
4544,wegen::PRP,дуьхьа,diehti
4545,wegen::PRP,дуьхьа,dihte
4546,wegen::PRP,дуьхьа,geažil
4547,wegen::PRP,дуьхьа,tet
4548,wegen::PRP,дуьхьа,diõtt
4549,wegen::PRP,дуьхьа,ǩeäč'ča
4550,wegen::PRP,дуьхьа,гуэйке
4551,dies::PRN,и,dihte
4552,dies::PRN,и,dát
4553,dies::PRN,и,dát
4554,dies::PRN,и,táát
4555,dies::PRN,и,tät
4556,dies::PRN,и,tiett-aa
4557,dies::PRN,и,тэдт
4558,dies::PRN,иза,dihte
4559,dies::PRN,иза,dát
4560,dies::PRN,иза,dát
4561,dies::PRN,иза,táát
4562,dies::PRN,иза,tät
4563,dies::PRN,иза,tiett-aa
4564,dies::PRN,иза,тэдт
4565,das::PRN,и,dohte
4566,das::PRN,и,dat
4567,das::PRN,и,dat
4568,das::PRN,и,tot
4569,das::PRN,и,tõt
4570,das::PRN,и,тудт
4571,das::PRN,иза,dohte
4572,das::PRN,иза,dat
4573,das::PRN,иза,dat
4574,das::PRN,иза,tot
4575,das::PRN,иза,tõt
4576,das::PRN,иза,тудт
4577,alles::PRN,дерриг,gaajhke
4578,alles::PRN,дерриг,gájkka
4579,alles::PRN,дерриг,buot
4580,alles::PRN,дерриг,puoh
4581,alles::PRN,дерриг,puk
4582,alles::PRN,дерриг,пугк
4583,ich::PRN,cо,manne
4584,ich::PRN,cо,mån
4585,ich::PRN,cо,månnå
4586,ich::PRN,cо,mun
4587,ich::PRN,cо,mun
4588,ich::PRN,cо,munnâ
4589,ich::PRN,cо,mon
4590,ich::PRN,cо,мунн
4591,du::PRN,хьо,datne
4592,du::PRN,хьо,dån
4593,du::PRN,хьо,don
4594,du::PRN,хьо,tun
4595,du::PRN,хьо,ton
4596,du::PRN,хьо,то̄нн
4597,er::PRN,и,dïhte
4598,er::PRN,и,sån
4599,er::PRN,и,son
4600,er::PRN,и,sun
4601,er::PRN,и,son
4602,er::PRN,и,со̄нн
4603,er::PRN,иза,dïhte
4604,er::PRN,иза,sån
4605,er::PRN,иза,son
4606,er::PRN,иза,sun
4607,er::PRN,иза,son
4608,er::PRN,иза,со̄нн
4609,wir::PRN,тхо,mijjieh
4610,wir::PRN,тхо,mij
4611,wir::PRN,тхо,mii
4612,wir::PRN,тхо,mij
4613,wir::PRN,тхо,mij
4614,wir::PRN,тхо,мыйй
4615,wir::PRN,вай,mijjieh
4616,wir::PRN,вай,mij
4617,wir::PRN,вай,mii
4618,wir::PRN,вай,mij
4619,wir::PRN,вай,mij
4620,wir::PRN,вай,мыйй
4621,ihr::PRN,шу,dijjie
4622,ihr::PRN,шу,dij
4623,ihr::PRN,шу,dii
4624,ihr::PRN,шу,tij
4625,ihr::PRN,шу,tij
4626,ihr::PRN,шу,тыйй
4627,sie::PRN,уьш,dah
4628,sie::PRN,уьш,sij
4629,sie::PRN,уьш,sii
4630,sie::PRN,уьш,sij
4631,sie::PRN,уьш,sij
4632,sie::PRN,уьш,сыйй
4633,was::FPRN,хӏун,mij
4634,was::FPRN,хӏун,mij
4635,was::FPRN,хӏун,mii
4636,was::FPRN,хӏун,mii
4637,was::FPRN,хӏун,mii
4638,was::FPRN,хӏун,мӣ
4639,wer::FPRN,мила,gie
4640,wer::FPRN,мила,guhti
4641,wer::FPRN,мила,gii
4642,wer::FPRN,мила,guhte
4643,wer::FPRN,мила,kii
4644,wer::FPRN,мила,ǩii
4645,wer::FPRN,мила,kåå´tt
4646,wer::FPRN,мила,ке̄
4647,wo::FADV,мичaхь,gusnie
4648,wo::FADV,мичaхь,gånnå
4649,wo::FADV,мичaхь,gos
4650,wo::FADV,мичaхь,kost
4651,wo::FADV,мичaхь,ko´st
4652,wo::FADV,мичaхь,касьт
4653,wohin::FADV,мича,gogka
4654,wohin::FADV,мича,gåsi
4655,wohin::FADV,мича,gosa
4656,wohin::FADV,мича,kuus
4657,wohin::FADV,мича,koozz
4658,wohin::FADV,мича,ко̄з
4659,wie::FADV,муха,guktie
4660,wie::FADV,муха,gumhtie
4661,wie::FADV,муха,gåktu
4662,wie::FADV,муха,mot
4663,wie::FADV,муха,mahte
4664,wie::FADV,муха,mä´htt
4665,wie::FADV,муха,ко̄ххт
4666,warum::FADV,хӏунда,man
4667,warum::FADV,хӏунда,manen
4668,warum::FADV,хӏунда,manne
4669,warum::FADV,хӏунда,mane
4670,warum::FADV,хӏунда,mondiet
4671,warum::FADV,хӏунда,mõõzz
4672,warum::FADV,хӏунда,mää´nn
4673,warum::FADV,хӏунда,мэ̄йт
4674,warum::FADV,хӏунда,мэ̄ннгуэйке
4675,wieviel::FNUM,мел,man jeenje
4676,wieviel::FNUM,мел,makta
4677,wieviel::FNUM,мел,olugo
4678,wieviel::FNUM,мел,kalle
4679,wieviel::FNUM,мел,kâ´ll
4680,wieviel::FNUM,мел,мэ̄ннве̄рьт
4681,wieviel::FNUM,мел,мэ̄нлянчверьт
4682,wieviel::FNUM,маса,man jeenje
4683,wieviel::FNUM,маса,makta
4684,wieviel::FNUM,маса,olugo
4685,wieviel::FNUM,маса,kalle
4686,wieviel::FNUM,маса,kâ´ll
4687,wieviel::FNUM,маса,мэ̄ннве̄рьт
4688,wieviel::FNUM,маса,мэ̄нлянчверьт
4689,eins::NUM,цхьаъ,akte
4690,eins::NUM,цхьаъ,akta
4691,eins::NUM,цхьаъ,okta
4692,eins::NUM,цхьаъ,ohtâ
4693,eins::NUM,цхьаъ,õhtt
4694,eins::NUM,цхьаъ,э̄ххт
4695,eins::NUM,цхьаъ,о̄ххтэ
4696,zwei::NUM,шиъ,göökte
4697,zwei::NUM,шиъ,guokta
4698,zwei::NUM,шиъ,guokte
4699,zwei::NUM,шиъ,kyeh'ti
4700,zwei::NUM,шиъ,kuõ´htt
4701,zwei::NUM,шиъ,кӯххт
4702,drei::NUM,кхоъ,golme
4703,drei::NUM,кхоъ,gålmmå
4704,drei::NUM,кхоъ,golbma
4705,drei::NUM,кхоъ,kulmâ
4706,drei::NUM,кхоъ,koumm
4707,drei::NUM,кхоъ,ко̄ллм
4708,vier::NUM,диъ,njieljie
4709,vier::NUM,диъ,niellja
4710,vier::NUM,диъ,njeallje
4711,vier::NUM,диъ,nelji
4712,vier::NUM,диъ,nellj
4713,vier::NUM,диъ,не̄лльй
4714,fünf::NUM,пхиъ,vïjhte
4715,fünf::NUM,пхиъ,vihtta
4716,fünf::NUM,пхиъ,vihtta
4717,fünf::NUM,пхиъ,vittâ
4718,fünf::NUM,пхиъ,vitt
4719,fünf::NUM,пхиъ,выдт
4720,sechs::NUM,ялх,govhte
4721,sechs::NUM,ялх,guhtta
4722,sechs::NUM,ялх,guhtta
4723,sechs::NUM,ялх,kuttâ
4724,sechs::NUM,ялх,kutt
4725,sechs::NUM,ялх,кудт
4726,sieben::NUM,ворхӏ,tjïjhtje
4727,sieben::NUM,ворхӏ,giehtja
4728,sieben::NUM,ворхӏ,čieža
4729,sieben::NUM,ворхӏ,čiččâm
4730,sieben::NUM,ворхӏ,čiččâm
4731,sieben::NUM,ворхӏ,кыджемь
4732,acht::NUM,бархӏ,gaektsie
4733,acht::NUM,бархӏ,gáktsa
4734,acht::NUM,бархӏ,gávcci
4735,acht::NUM,бархӏ,käävci
4736,acht::NUM,бархӏ,kääu´c
4737,acht::NUM,бархӏ,ка̄ххц
4738,neun::NUM,исс,uktsie
4739,neun::NUM,исс,aktse
4740,neun::NUM,исс,ovcci
4741,neun::NUM,исс,oovce
4742,neun::NUM,исс,å´hcc
4743,neun::NUM,исс,аххц
4744,zehn::NUM,итт,luhkie
4745,zehn::NUM,итт,låhke
4746,zehn::NUM,итт,lågev
4747,zehn::NUM,итт,logi
4748,zehn::NUM,итт,loṿe
4749,zehn::NUM,итт,lååi
4750,zehn::NUM,итт,лоагкь
4751,elf::NUM,цхьайтта,luhkieakte
4752,elf::NUM,цхьайтта,lågenanakta
4753,elf::NUM,цхьайтта,oktanuppelohkái
4754,elf::NUM,цхьайтта,ohtnubáloh
4755,elf::NUM,цхьайтта,õtmlo
4756,elf::NUM,цхьайтта,õhttmlo
4757,elf::NUM,цхьайтта,э̄ххтэмплоагкь
4758,zwölf::NUM,шийтта,luhkiegöökte
4759,zwölf::NUM,шийтта,lågenanguokta
4760,zwölf::NUM,шийтта,guoktenuppelohkái
4761,zwölf::NUM,шийтта,kyeh'tnubáloh
4762,zwölf::NUM,шийтта,kuâtmlo
4763,zwölf::NUM,шийтта,kuâhttmlo
4764,zwölf::NUM,шийтта,кӯххтэмплоагкь
4765,zwanzig::NUM,ткъа,göökteluhkie
4766,zwanzig::NUM,ткъа,guoktalåhke
4767,zwanzig::NUM,ткъа,guoktelogi
4768,zwanzig::NUM,ткъа,kyeh'tilov
4769,zwanzig::NUM,ткъа,kuâhttlo
4770,zwanzig::NUM,ткъа,кӯххтлоагкь
4771,dreißig::NUM,ткъе итт,golmeluhkie
4772,dreißig::NUM,ткъе итт,gålmmålåhke
4773,dreißig::NUM,ткъе итт,golbmalogi
4774,dreißig::NUM,ткъе итт,kulmâlov
4775,dreißig::NUM,ткъе итт,koummlo
4776,dreißig::NUM,ткъе итт,ко̄ллмлоагкь
4777,vierzig::NUM,шовзткъа,njieljieluhkie
4778,vierzig::NUM,шовзткъа,nielljalåhke
4779,vierzig::NUM,шовзткъа,njealljelogi
4780,vierzig::NUM,шовзткъа,neljilov
4781,vierzig::NUM,шовзткъа,nelljlo
4782,vierzig::NUM,шовзткъа,не̄лльйлоагкь
4783,fünfzig::NUM,шовзткъе итт,vïjhteluhkie
4784,fünfzig::NUM,шовзткъе итт,vihttalåhke
4785,fünfzig::NUM,шовзткъе итт,vihttalogi
4786,fünfzig::NUM,шовзткъе итт,vittâlov
4787,fünfzig::NUM,шовзткъе итт,vittlo
4788,fünfzig::NUM,шовзткъе итт,выдтлоагкъ
4789,sechzig::NUM,кхузткъа,govhteluhkie
4790,sechzig::NUM,кхузткъа,guhttalåhke
4791,sechzig::NUM,кхузткъа,guhttalogi
4792,sechzig::NUM,кхузткъа,kuttâlov
4793,sechzig::NUM,кхузткъа,kuttlo
4794,sechzig::NUM,кхузткъа,кудтлоагкь
4795,siebzig::NUM,кхузткъе итт,tjïjhtjeluhkie
4796,siebzig::NUM,кхузткъе итт,gietjavlåhke
4797,siebzig::NUM,кхузткъе итт,čiežalogi
4798,siebzig::NUM,кхузткъе итт,čiččâmlov
4799,siebzig::NUM,кхузткъе итт,čičmlo
4800,siebzig::NUM,кхузткъе итт,кыджемьлоагкь
4801,achtzig::NUM,дезткъа,gaektsieluhkie
4802,achtzig::NUM,дезткъа,gáktsalåhke
4803,achtzig::NUM,дезткъа,gávccilogi
4804,achtzig::NUM,дезткъа,kähcilov
4805,achtzig::NUM,дезткъа,kä´hcclo
4806,achtzig::NUM,дезткъа,ка̄ххцлоагкь
4807,neunzig::NUM,дезткъе итт,uktsieluhkie
4808,neunzig::NUM,дезткъе итт,aktselåhke
4809,neunzig::NUM,дезткъе итт,ovccilogi
4810,neunzig::NUM,дезткъе итт,ohcelov
4811,neunzig::NUM,дезткъе итт,å´hcclo
4812,neunzig::NUM,дезткъе итт,аххцлоагкь
4813,hundert::NUM,бӏе,tjuetie
4814,hundert::NUM,бӏе,tjuohte
4815,hundert::NUM,бӏе,čuođi
4816,hundert::NUM,бӏе,čyeti
4817,hundert::NUM,бӏе,čue´tt
4818,hundert::NUM,бӏе,чӯдть
4819,tausend::NUM,эзар,tåvsene
4820,tausend::NUM,эзар,stoeretjuetie
4821,tausend::NUM,эзар,tuvsán
4822,tausend::NUM,эзар,duhát
4823,tausend::NUM,эзар,duhát
4824,tausend::NUM,эзар,tuhháát
4825,tausend::NUM,эзар,dohat
4826,tausend::NUM,эзар,то̄а̄фант
4827,und::CNJ,a,jïh
4828,und::CNJ,a,ja
4829,und::CNJ,a,ja
4830,und::CNJ,a,já
4831,und::CNJ,a,di
4832,und::CNJ,a,я
4833,und::CNJ,a,да
4834,und::CNJ,a,де
4835,oder::CNJ,я,jallh
4836,oder::CNJ,я,jali
4837,oder::CNJ,я,dahje
4838,oder::CNJ,я,adai
4839,oder::CNJ,я,avi
4840,oder::CNJ,я,le´be
4841,oder::CNJ,я,элэ
4842,oder::CNJ,я,вай
4843,stehen::V,латта,tjåadtjodh
4844,stehen::V,латта,seajsasjidh
4845,stehen::V,латта,tjuodtjot
4846,stehen::V,латта,čuožžut
4847,stehen::V,латта,cuáp'cuđ
4848,stehen::V,латта,čuâǯ'ǯad
4849,stehen::V,латта,чуэннче
4850,sitzen::V,хиъна ӏан,tjahkasjidh
4851,sitzen::V,хиъна ӏан,tjåhkkåhit
4852,sitzen::V,хиъна ӏан,čohkkát
4853,sitzen::V,хиъна ӏан,čokkáđ
4854,sitzen::V,хиъна ӏан,išttâd åårrad
4855,sitzen::V,хиъна ӏан,ышштэ
4856,liegen::V,ӏилла,gaajranidh
4857,liegen::V,ӏилла,vellahit
4858,liegen::V,ӏилла,veallát
4859,liegen::V,ӏилла,viäl'láđ
4860,liegen::V,ӏилла,liâššâd
4861,liegen::V,ӏилла,ле̄шшэ
4862,hängen::V,кхаза,gævnjasjidh
4863,hängen::V,кхаза,gahtsahit
4864,hängen::V,кхаза,heaŋgát
4865,hängen::V,кхаза,hiäŋ'gáđ
4866,hängen::V,кхаза,sorččad
4867,hängen::V,кхаза,ла̄бпэ
4868,werden::V,хила,sjïdtedh
4869,werden::V,хила,sjaddat
4870,werden::V,хила,beassat
4871,werden::V,хила,šoddâđ
4872,werden::V,хила,šõddâd
4873,werden::V,хила,шэ̄ннтэ
4874,passieren::V,хила,vaasedh
4875,passieren::V,хила,sjaddat
4876,passieren::V,хила,dáhpáduvvat
4877,passieren::V,хила,vássit
4878,passieren::V,хила,dáhpáhuvvat
4879,passieren::V,хила,šoddâđ
4880,passieren::V,хила,šõddâd
4881,passieren::V,хила,шэ̄ннтэ
4882,passieren::V,хила,тагсэ
4883,beginnen::V,доло,aelkedh
4884,beginnen::V,доло,álgget
4885,beginnen::V,доло,álggahit
4886,beginnen::V,доло,älgiđ
4887,beginnen::V,доло,ä´lǧǧed
4888,beginnen::V,доло,о̄а̄лкхуввэ
4889,beginnen::V,доло,о̄а̄лкхэднэ
4890,enden::V,дӏадерза,orrijidh
4891,enden::V,дӏадерза,hiejttet
4892,enden::V,дӏадерза,nohkat
4893,enden::V,дӏадерза,nuuhâđ
4894,enden::V,дӏадерза,puu´tted
4895,enden::V,дӏадерза,пудтэ
4896,enden::V,дӏадерза,кӣркнэ
4897,wechseln::V,хийца,målsodh
4898,wechseln::V,хийца,lånudit
4899,wechseln::V,хийца,molssastit
4900,wechseln::V,хийца,molsašuddat
4901,wechseln::V,хийца,molsođ
4902,wechseln::V,хийца,vaaitõõttâd
4903,wechseln::V,хийца,вуайхувнэ
4904,aufgehen[Sonne]::V,кхета,låvnedh
4905,aufgehen[Sonne]::V,кхета,årijdit
4906,aufgehen[Sonne]::V,кхета,lavnnet
4907,aufgehen[Sonne]::V,кхета,badjánit
4908,aufgehen[Sonne]::V,кхета,pajaniđ
4909,aufgehen[Sonne]::V,кхета,pâjjned
4910,aufgehen[Sonne]::V,кхета,пэ̄ййнэ
4911,untergehen[Sonne]::V,чубуза,luajhtadidh
4912,untergehen[Sonne]::V,чубуза,gáhtot
4913,untergehen[Sonne]::V,чубуза,vidodit
4914,untergehen[Sonne]::V,чубуза,luoitádit
4915,untergehen[Sonne]::V,чубуза,lyeš'tiđ
4916,untergehen[Sonne]::V,чубуза,lue´štted
4917,untergehen[Sonne]::V,чубуза,луэшштэдтэ
4918,scheinen[Sonne]::V,серло яла,goekedh
4919,scheinen[Sonne]::V,серло яла,bájttet
