,Concept_ID,lt,lv
771,Loch::N,skylė,caurums
772,Winkel::N,kampas,пельӧс
773,Winkel::N,kampas,leņķis
774,Winkel::N,kampelis,пельӧс
775,Winkel::N,kampelis,leņķis
776,Muster::N,raštas,сер
777,Muster::N,raštas,piemērs
778,Größe::N,dydis,ыджда
779,Größe::N,dydis,lielums
780,Größe::N,didumas,ыджда
781,Größe::N,didumas,lielums
782,Länge::N,ilgis,кузьта
783,Länge::N,ilgis,garums
784,Länge::N,ilgumas,кузьта
785,Länge::N,ilgumas,garums
786,Höhe::N,aukštis,джуджда
787,Höhe::N,aukštis,augstums
788,Höhe::N,aukštuma,джуджда
789,Höhe::N,aukštuma,augstums
790,Gewicht::N,svoris,сьӧкта
791,Gewicht::N,svoris,сьӧкталун
792,Gewicht::N,svoris,svars
793,Gewicht::N,svoris,smagums
794,Gewicht::N,svarstis,сьӧкта
795,Gewicht::N,svarstis,сьӧкталун
796,Gewicht::N,svarstis,svars
797,Gewicht::N,svarstis,smagums
798,Menge::N,kiekis,лун
799,Menge::N,kiekis,числӧ
800,Menge::N,kiekis,masa
801,Menge::N,kiekis,daudzums
802,Menge::N,daugybė,лун
803,Menge::N,daugybė,числӧ
804,Menge::N,daugybė,masa
805,Menge::N,daugybė,daudzums
806,Haufen::N,krūva,чукӧр
807,Haufen::N,krūva,čupa
808,Haufen::N,krūva,grēda
809,Haufen::N,krūva,kaudze
810,Haufen::N,šūsnis,чукӧр
811,Haufen::N,šūsnis,čupa
812,Haufen::N,šūsnis,grēda
813,Haufen::N,šūsnis,kaudze
814,Reihe::N,greta,рад
815,Reihe::N,greta,rinda
816,Reihe::N,greta,virkne
817,Boot::N,valtis,пыж
818,Boot::N,valtis,laiva
819,Boot::N,laivelis,пыж
820,Boot::N,laivelis,laiva
821,Ruder::N,irklas,пелыс
822,Ruder::N,irklas,ӧпаснӧй
823,Ruder::N,irklas,airis
824,Ruder::N,irklas,irklis
825,Schlitten::N,rogės,дадь
826,Schlitten::N,rogės,ragavas
827,Schlitten::N,rogutės,дадь
828,Schlitten::N,rogutės,ragavas
829,Ski::N,slidė,лызь
830,Ski::N,slidė,slēpe
831,Lagerfeuer::N,laužas,бипур
832,Lagerfeuer::N,laužas,ugunskurs
833,Last::N,našta,сьӧкыдтор
834,Last::N,našta,krava
835,Last::N,nešulys,сьӧкыдтор
836,Last::N,nešulys,krava
837,Gang::N,eisena,мунӧм
838,Gang::N,eisena,ветлӧм
839,Gang::N,eisena,eja
840,Gang::N,eisena,gājums
841,Schritt::N,žingsnis,воськов
842,Schritt::N,žingsnis,воськовтӧм
843,Schritt::N,žingsnis,solis
844,Norden::N,šiaurė,войвыв
845,Norden::N,šiaurė,ziemeļi
846,Norden::N,žiemiai,войвыв
847,Norden::N,žiemiai,ziemeļi
848,Süden::N,pietūs,лунвыв
849,Süden::N,pietūs,dienvidi
850,Westen::N,vakarai,рытыв
851,Westen::N,vakarai,rietumi
852,Osten::N,rytai,асыв
853,Osten::N,rytai,austrumi
854,Holz::N,mediena,пу
855,Holz::N,mediena,koks
856,Holz::N,mediena,koksne
857,Brett::N,lenta,пӧв
858,Brett::N,lenta,dēlis
859,Platte::N,plokštė,плита
860,Platte::N,plokštė,plate
861,Platte::N,plokštė,plāksne
862,Stütze::N,atrama,пыкӧд
863,Stütze::N,atrama,мыджӧд
864,Stütze::N,atrama,balsts
865,Stütze::N,atrama,atspaids
866,Stütze::N,atspara,пыкӧд
867,Stütze::N,atspara,мыджӧд
868,Stütze::N,atspara,balsts
869,Stütze::N,atspara,atspaids
870,Stange::N,lazda,потш
871,Stange::N,lazda,maikste
872,Stange::N,kartis,потш
873,Stange::N,kartis,maikste
874,Stock::N,lazda,бедь
875,Stock::N,lazda,boze
876,Stock::N,lazda,spieķis
877,Stab::N,kartis,зир
878,Stab::N,kartis,zizlis
879,Rohr::N,vamzdis,труба
880,Rohr::N,vamzdis,caurule
881,Haus::N,namas,керка
882,Haus::N,namas,māja
883,Heim::N,namai,горт
884,Heim::N,namai,mājas
885,Ofen::N,krosnis,пач
886,Ofen::N,krosnis,krāsns
887,Fußboden::N,grindys,джодж
888,Fußboden::N,grindys,grīda
889,Tisch::N,stalas,пызан
890,Tisch::N,stalas,galds
891,Stuhl::N,kėdė,улӧс
892,Stuhl::N,kėdė,krēsls
893,Wiege::N,lopšys,зыбка
894,Wiege::N,lopšys,šūpulis
895,Bett::N,lova,вольпась
896,Bett::N,lova,gulta
897,Bett::N,patalai,вольпась
898,Bett::N,patalai,gulta
899,Regal::N,lentyna,джадж
900,Regal::N,lentyna,plaukts
901,Kiste::N,dėžė,куд
902,Kiste::N,dėžė,ящик
903,Kiste::N,dėžė,kaste
904,Kiste::N,dėžė,šķirsts
905,Fenster::N,langas,ӧшинь
906,Fenster::N,langas,logs
907,Tür::N,durys,ӧдзӧс
908,Tür::N,durys,durvis
909,Tor::N,vartai,дзиръя
910,Tor::N,vartai,vārti
911,Zaun::N,tvora,потшӧс
912,Zaun::N,tvora,žogs
913,Dach::N,stogas,вевт
914,Dach::N,stogas,jumts
915,Leiter::N,kopėčios,пос
916,Leiter::N,kopėčios,kāpnes
917,Leiter::N,kopėčios,redeles
918,Besen::N,šluota,рос
919,Besen::N,šluota,slota
920,Spaten::N,lopeta,зыр
921,Spaten::N,lopeta,lāpsta
922,Spaten::N,kastuvas,зыр
923,Spaten::N,kastuvas,lāpsta
924,Schaufel::N,semtuvas,тэльӧб
925,Schaufel::N,semtuvas,liekšķere
926,Gabel::N,šakutė,вилки
927,Gabel::N,šakutė,dakšiņa
928,Löffel::N,šaukštas,пань
929,Löffel::N,šaukštas,karote
930,Messer::N,peilis,пурт
931,Messer::N,peilis,nazis
932,Nagel::N,vinis,тув
933,Nagel::N,vinis,кӧрт тув
934,Nagel::N,vinis,nagla
935,Netz::N,tinklas,тыв
936,Netz::N,tinklas,tīkls
937,Haken::N,vagis,крук
938,Haken::N,vagis,āķis
939,Haken::N,vagis,kāsis
940,Haken::N,vagis,krampis
941,Haken::N,kablys,крук
942,Haken::N,kablys,āķis
943,Haken::N,kablys,kāsis
944,Haken::N,kablys,krampis
945,Griff::N,kotas,нуд
946,Griff::N,kotas,kāts
947,Griff::N,kotas,rokturis
948,Griff::N,rankena,нуд
949,Griff::N,rankena,kāts
950,Griff::N,rankena,rokturis
951,Schloss::N,spyna,томан
952,Schloss::N,spyna,aizslēgs
953,Schloss::N,užraktas,томан
954,Schloss::N,užraktas,aizslēgs
955,Bild::N,paveikslas,серпас
956,Bild::N,paveikslas,glezna
957,Figur::N,figūra,пертас
958,Figur::N,figūra,вежньӧг
959,Figur::N,figūra,figūra
960,Puppe::N,lėlė,акань
961,Puppe::N,lėlė,lelle
962,Beutel::N,krepšys,мешӧк
963,Beutel::N,krepšys,kule
964,Beutel::N,krepšys,maisiņš
965,Beutel::N,maišelis,мешӧк
966,Beutel::N,maišelis,kule
967,Beutel::N,maišelis,maisiņš
968,Bündel::N,ryšulys,кӧртӧд
969,Bündel::N,ryšulys,sainis
970,Tasche::N,krepšelis,сумка
971,Tasche::N,krepšelis,soma
972,Eimer::N,kibiras,ведра
973,Eimer::N,kibiras,spainis
974,Deckel::N,dangtis,пӧдан
975,Deckel::N,dangtis,тупкӧд
976,Deckel::N,dangtis,vāks
977,Geschirr::N,indai,дозмук
978,Geschirr::N,indai,тасьті-пань
979,Geschirr::N,indai,trauki
980,Sack::N,maišas,мешӧк
981,Sack::N,maišas,maiss
982,Tasse::N,puodukas,бекар
983,Tasse::N,puodukas,тасьті
984,Tasse::N,puodukas,tase
985,Topf::N,puodas,гырнич
986,Topf::N,puodas,pods
987,Kessel::N,katilas,пӧрт
988,Kessel::N,katilas,katls
989,Essen::N,valgis,сёйӧм
990,Essen::N,valgis,ēdiens
991,Nahrung::N,penas,сёян
992,Nahrung::N,penas,barība
993,Nahrung::N,maistas,сёян
994,Nahrung::N,maistas,barība
995,Speise::N,patiekalas,сёян
996,Speise::N,patiekalas,сёянтор
997,Speise::N,patiekalas,ēdiens
998,Fleisch::N,mėsa,яй
999,Fleisch::N,mėsa,gaļa
1000,Getreide::N,javai,нянь
1001,Getreide::N,javai,labība
1002,Brei::N,košė,рок
1003,Brei::N,košė,putra
1004,Brei::N,košė,biezenis
1005,Brot::N,duona,нянь
1006,Brot::N,duona,maize
1007,Scheibe::N,riekė,шӧрӧм
1008,Scheibe::N,riekė,чӧлан
1009,Scheibe::N,riekė,šķēle
1010,Scheibe::N,riekė,rieciens
1011,Fett::N,taukai,гос
1012,Fett::N,taukai,тшог
1013,Fett::N,taukai,tauki
1014,Fett::N,riebalai,гос
1015,Fett::N,riebalai,тшог
1016,Fett::N,riebalai,tauki
1017,Butter::N,sviestas,вый
1018,Butter::N,sviestas,sviests
1019,Öl::N,aliejus,вый
1020,Öl::N,aliejus,eļļa
1021,Salz::N,druska,сов
1022,Salz::N,druska,sāls
1023,Suppe::N,sriuba,шыд
1024,Suppe::N,sriuba,zupa
1025,Honig::N,medus,ма
1026,Honig::N,medus,medus
1027,Milch::N,pienas,йӧв
1028,Milch::N,pienas,piens
1029,Tee::N,arbata,чай
1030,Tee::N,arbata,tēja
1031,Leder::N,oda,ку
1032,Leder::N,oda,āda
1033,Wolle::N,vilna,вурун
1034,Wolle::N,vilna,vilna
1035,Stoff::N,audeklas,дӧра
1036,Stoff::N,audeklas,drāna
1037,Stoff::N,audeklas,audums
1038,Nadel::N,adata,ем
1039,Nadel::N,adata,adata
1040,Faden::N,gija,сунис
1041,Faden::N,gija,diegs
1042,Faden::N,gija,pavediens
1043,Faden::N,siūlas,сунис
1044,Faden::N,siūlas,diegs
1045,Faden::N,siūlas,pavediens
1046,Knopf::N,saga,кизь
1047,Knopf::N,saga,poga
1048,Knoten::N,mazgas,гӧрӧд
1049,Knoten::N,mazgas,mezgls
1050,Farbe::N,dažai,краска
1051,Farbe::N,dažai,вап
1052,Farbe::N,dažai,krāsa
1053,Kleidung::N,rūbai,паськӧм
1054,Kleidung::N,rūbai,tērps
1055,Kleidung::N,rūbai,drēbes
1056,Kleidung::N,drabužiai,паськӧм
1057,Kleidung::N,drabužiai,tērps
1058,Kleidung::N,drabužiai,drēbes
1059,Hemd::N,marškiniai,дӧрӧм
1060,Hemd::N,marškiniai,krekls
1061,Kragen::N,apykaklė,воротник
1062,Kragen::N,apykaklė,apkakle
1063,Ärmel::N,rankovė,сос
1064,Ärmel::N,rankovė,piedurkne
1065,Hose::N,kelnės,гач
1066,Hose::N,kelnės,bikses
1067,Gürtel::N,juosta,вӧнь
1068,Gürtel::N,juosta,josta
1069,Gürtel::N,diržas,вӧнь
1070,Gürtel::N,diržas,josta
1071,Mütze::N,kepurė,шапка
1072,Mütze::N,kepurė,cepure
1073,Schuh::N,batas,башмак
1074,Schuh::N,batas,ботинки
1075,Schuh::N,batas,kurpe
1076,Stiefel::N,auliniai batai,сапӧг
1077,Stiefel::N,auliniai batai,zābaks
1078,Ring::N,žiedas,кытш
1079,Ring::N,žiedas,gredzens
1080,Band::N,kaspinas,лента
1081,Band::N,kaspinas,вундас
1082,Band::N,kaspinas,lente
1083,Kamm::N,šukos,сынан
1084,Kamm::N,šukos,ķemme
1085,Spiegel::N,veidrodis,рӧмпӧштан
1086,Spiegel::N,veidrodis,spogulis
1087,Riemen::N,diržas,тасма
1088,Riemen::N,diržas,siksna
1089,Schnur::N,virvė,гез
1090,Schnur::N,virvė,aukla
1091,Leine::N,pavadėlis,юргез
1092,Leine::N,pavadėlis,saite
1093,Decke::N,antklodė,эшкын
1094,Decke::N,antklodė,шебрас
1095,Decke::N,antklodė,sega
1096,Kissen::N,pagalvė,юрлӧс
1097,Kissen::N,pagalvė,spilvens
1098,Kissen::N,priegalvis,юрлӧс
1099,Kissen::N,priegalvis,spilvens
1100,Tuch::N,skarelė,чышъян
1101,Tuch::N,skarelė,vadmala
1102,Handtuch::N,rankšluostis,ки чышкӧд
1103,Handtuch::N,rankšluostis,кизьчышъян
1104,Handtuch::N,rankšluostis,dvielis
1105,Kraft::N,jėga,этш
1106,Kraft::N,jėga,эбӧс
1107,Kraft::N,jėga,spēks
1108,Stärke::N,stiprumas,ёнлун
1109,Stärke::N,stiprumas,чорыдлун
1110,Stärke::N,stiprumas,stiprums
1111,Gesundheit::N,sveikata,дзоньвидзалун
1112,Gesundheit::N,sveikata,veselība
1113,Krankheit::N,liga,висьӧм
1114,Krankheit::N,liga,slimība
1115,Schmerz::N,skausmas,висьӧм
1116,Schmerz::N,skausmas,sāpes
1117,Wunde::N,žaizda,дой
1118,Wunde::N,žaizda,brūce
1119,Wunde::N,žaizda,jēlums
1120,Fieber::N,karštis,жар
1121,Fieber::N,karštis,drudzis
1122,Fieber::N,karštis,karstums
1123,Arznei::N,vaistas,лекарство
1124,Arznei::N,vaistas,зелля
1125,Arznei::N,vaistas,zāles
1126,Arznei::N,vaistas,medikaments
1127,Brücke::N,tiltas,пос
1128,Brücke::N,tiltas,tilts
1129,Brunnen::N,šulinys,юкмӧс
1130,Brunnen::N,šulinys,aka
1131,Weide::N,ganykla,пӧскӧтина
1132,Weide::N,ganykla,ganības
1133,Weide::N,gluosnis,пӧскӧтина
1134,Weide::N,gluosnis,ganības
1135,Pfad::N,takas,туй
1136,Pfad::N,takas,кыснан
1137,Pfad::N,takas,taka
1138,Weg::N,kelias,туй
1139,Weg::N,kelias,ceļš
1140,Straße::N,gatvė,туй
1141,Straße::N,gatvė,iela
1142,Dorf::N,kaimas,сикт
1143,Dorf::N,kaimas,ciems
1144,Dorf::N,sodžius,сикт
1145,Dorf::N,sodžius,ciems
1146,Stadt::N,miestas,кар
1147,Stadt::N,miestas,pilsēta
1148,Brief::N,laiškas,письмӧ
1149,Brief::N,laiškas,vēstule
1150,Buch::N,knyga,небӧг
1151,Buch::N,knyga,grāmata
1152,Buchstabe::N,raidė,шыпас
1153,Buchstabe::N,raidė,burts
1154,Zeitung::N,laikraštis,газет
1155,Zeitung::N,laikraštis,avīze
1156,Zeitung::N,laikraštis,laikraksts
1157,Leben::N,gyvybė,лов
1158,Leben::N,gyvybė,олӧм
1159,Leben::N,gyvybė,dzīve
1160,Leben::N,gyvenimas,лов
1161,Leben::N,gyvenimas,олӧм
1162,Leben::N,gyvenimas,dzīve
1163,Tod::N,mirtis,кулӧм
1164,Tod::N,mirtis,nāve
1165,Grab::N,kapas,гу
1166,Grab::N,kapas,kaps
1167,Kirche::N,bažnyčia,вичко
1168,Kirche::N,bažnyčia,baznīca
1169,Sünde::N,nuodėmė,мыж
1170,Sünde::N,nuodėmė,grēks
1171,Sünde::N,nusidėjimas,мыж
1172,Sünde::N,nusidėjimas,grēks
1173,Gott::N,dievas,ен
1174,Gott::N,dievas,dievs
1175,Arbeiter::N,darbininkas,уджалысь
1176,Arbeiter::N,darbininkas,strādnieks
1177,Chef::N,šefas,юралысь
1178,Chef::N,šefas,веськӧдлысь
1179,Chef::N,šefas,šefs
1180,Chef::N,šefas,vadītajs
1181,Chef::N,šefas,priekšnieks
1182,Chef::N,vadovas,юралысь
1183,Chef::N,vadovas,веськӧдлысь
1184,Chef::N,vadovas,šefs
1185,Chef::N,vadovas,vadītajs
1186,Chef::N,vadovas,priekšnieks
1187,Chef::N,viršininkas,юралысь
1188,Chef::N,viršininkas,веськӧдлысь
1189,Chef::N,viršininkas,šefs
1190,Chef::N,viršininkas,vadītajs
1191,Chef::N,viršininkas,priekšnieks
1192,Meister::N,meistras,вӧчысь
1193,Meister::N,meistras,meistars
1194,Arzt::N,gydytojas,врач
1195,Arzt::N,gydytojas,бурдӧдысь
1196,Arzt::N,gydytojas,ārsts
1197,Lehrer::N,mokytojas,велӧдысь
1198,Lehrer::N,mokytojas,skolotājs
1199,Geld::N,pinigai,сьӧм
1200,Geld::N,pinigai,nauda
1201,Geschäft::N,biznis,удж
1202,Geschäft::N,biznis,bizness
1203,Geschäft::N,biznis,darījums
1204,Laden::N,krautuvė,вузасянін
1205,Laden::N,krautuvė,bode
1206,Laden::N,krautuvė,veikals
1207,Laden::N,parduotuvė,вузасянін
1208,Laden::N,parduotuvė,bode
1209,Laden::N,parduotuvė,veikals
1210,Preis::N,kaina,дон
1211,Preis::N,kaina,cena
1212,Ware::N,prekė,тӧвар
1213,Ware::N,prekė,prece
1214,Nutzen::N,nauda,воӧм
1215,Nutzen::N,nauda,выгӧда
1216,Nutzen::N,nauda,labums
1217,Nutzen::N,pelnas,воӧм
1218,Nutzen::N,pelnas,выгӧда
1219,Nutzen::N,pelnas,labums
1220,Reichtum::N,turtas,озырлун
1221,Reichtum::N,turtas,bagātība
1222,Welt::N,pasaulis,енкӧла
1223,Welt::N,pasaulis,pasaule
1224,Land::N,žemė,му
1225,Land::N,žemė,zeme
1226,Land::N,šalis,му
1227,Land::N,šalis,zeme
1228,Staat::N,valstija,канму
1229,Staat::N,valstija,государство
1230,Staat::N,valstija,valsts
1231,König::N,karalius,кан
1232,König::N,karalius,ķēniņš
1233,König::N,karalius,karalis
1234,Macht::N,galia,каналӧм
1235,Macht::N,galia,vara
1236,Macht::N,valdžia,каналӧм
1237,Macht::N,valdžia,vara
1238,Grenze::N,riba,су
1239,Grenze::N,riba,суйӧр
1240,Grenze::N,riba,robeža
1241,Grenze::N,siena,су
1242,Grenze::N,siena,суйӧр
1243,Grenze::N,siena,robeža
1244,Krieg::N,karas,ожман
1245,Krieg::N,karas,karš
1246,Feind::N,priešas,враг
1247,Feind::N,priešas,вӧрӧг
1248,Feind::N,priešas,ienaidnieks
1249,Gewalt::N,jėga,мырдöналöм
1250,Gewalt::N,jėga,vara
1251,Gewalt::N,jėga,vardarbība
1252,Gewalt::N,smurtas,мырдöналöм
1253,Gewalt::N,smurtas,vara
1254,Gewalt::N,smurtas,vardarbība
1255,Gewalt::N,prievarta,мырдöналöм
1256,Gewalt::N,prievarta,vara
1257,Gewalt::N,prievarta,vardarbība
1258,Kampf::N,kova,вермасьӧм
1259,Kampf::N,kova,cīņa
1260,Bogen[Waffe]::N,lankas,ньӧввуж
1261,Bogen[Waffe]::N,lankas,loks
1262,Pfeil::N,strėlė,ньӧв
1263,Pfeil::N,strėlė,bulta
1264,Gewehr::N,šautuvas,пишшаль
1265,Gewehr::N,šautuvas,šautene
1266,Fehler::N,klaida,сорсьӧм
1267,Fehler::N,klaida,дзугсьӧм
1268,Fehler::N,klaida,kļūda
1269,Lüge::N,melas,пӧръясьӧм
1270,Lüge::N,melas,ылӧдлӧм
1271,Lüge::N,melas,meli
1272,Schaden::N,nuostolis,лёк
1273,Schaden::N,nuostolis,изъян
1274,Schaden::N,nuostolis,пакӧсьт
1275,Schaden::N,nuostolis,bojājums
1276,Schaden::N,nuostolis,kaitējums
1277,Schaden::N,apgadinimas,лёк
1278,Schaden::N,apgadinimas,изъян
1279,Schaden::N,apgadinimas,пакӧсьт
1280,Schaden::N,apgadinimas,bojājums
1281,Schaden::N,apgadinimas,kaitējums
1282,Unglück::N,nelaimė,шог
1283,Unglück::N,nelaimė,kļūme
1284,Unglück::N,nelaimė,klizma
1285,Unglück::N,nelaimė,nelaime
1286,Schuld::N,kaltė,мыж
1287,Schuld::N,kaltė,vaina
1288,Alter::N,amžius,арлыд
1289,Alter::N,amžius,vecums
1290,Schluss::N,pabaiga,пом
1291,Schluss::N,pabaiga,beigas
1292,Zeit::N,laikas,кад
1293,Zeit::N,laikas,laiks
1294,Tag::N,diena,лун
1295,Tag::N,diena,diena
1296,Morgen::N,rytas,асыв
1297,Morgen::N,rytas,rīts
1298,Mittag::N,vidurdienis,лун шӧр
1299,Mittag::N,vidurdienis,pusdiena
1300,Abend::N,vakaras,рыт
1301,Abend::N,vakaras,vakars
1302,Nacht::N,naktis,вой
1303,Nacht::N,naktis,nakts
1304,Woche::N,savaitė,вежон
1305,Woche::N,savaitė,nedēļa
1306,Monat::N,mėnuo,тӧлысь
1307,Monat::N,mėnuo,mēnesis
1308,Jahr::N,metai,во
1309,Jahr::N,metai,gads
1310,Frühling::N,pavasaris,тулыс
1311,Frühling::N,pavasaris,pavasaris
1312,Sommer::N,vasara,гожӧм
1313,Sommer::N,vasara,vasara
1314,Herbst::N,ruduo,ар
1315,Herbst::N,ruduo,rudens
1316,Winter::N,žiema,тӧв
1317,Winter::N,žiema,ziema
1318,Januar::N,sausis,тӧв шӧр
1319,Januar::N,sausis,janvāris
1320,Februar::N,vasaris,урасьӧм
1321,Februar::N,vasaris,februāris
1322,März::N,kovas,рака
1323,März::N,kovas,marts
1324,April::N,balandis,кос му
1325,April::N,balandis,aprīlis
1326,Mai::N,gegužė,ода-кора
1327,Mai::N,gegužė,maijs
1328,Juni::N,birželis,лӧддза-номъя
1329,Juni::N,birželis,jūnijs
1330,Juli::N,liepa,сора
1331,Juli::N,liepa,jūlijs
1332,August::N,rugpjūtis,моз
1333,August::N,rugpjūtis,augusts
1334,September::N,rugsėjis,кӧч
1335,September::N,rugsėjis,septembris
1336,Oktober::N,spalis,йирым
1337,Oktober::N,spalis,oktobris
1338,November::N,lapkritis,вӧльгым
1339,November::N,lapkritis,novembris
1340,Dezember::N,gruodis,ӧшым
1341,Dezember::N,gruodis,decembris
1342,Montag::N,pirmadienis,выльлун
1343,Montag::N,pirmadienis,pirmdiena
1344,Dienstag::N,antradienis,воторник
1345,Dienstag::N,antradienis,otrdiena
1346,Mittwoch::N,trečiadienis,середа
1347,Mittwoch::N,trečiadienis,trešdiena
1348,Donnerstag::N,ketvirtadienis,четверг
1349,Donnerstag::N,ketvirtadienis,ceturtdiena
1350,Freitag::N,penktadienis,пекнича
1351,Freitag::N,penktadienis,piektdiena
1352,Samstag::N,šeštadienis,субӧта
1353,Samstag::N,šeštadienis,sestdiena
1354,Sonntag::N,sekmadienis,вӧскресенньӧ
1355,Sonntag::N,sekmadienis,svētdiena
1356,groß::A,didis,ыджыд
1357,groß::A,didis,dižs
1358,groß::A,didis,liels
1359,groß::A,didelis,ыджыд
1360,groß::A,didelis,dižs
1361,groß::A,didelis,liels
1362,klein::A,mažas,ичӧт
1363,klein::A,mažas,mazs
1364,lang::A,ilgas,кузь
1365,lang::A,ilgas,garš
1366,kurz::A,trumpas,дженьыд
1367,kurz::A,trumpas,īss
1368,breit::A,platus,ота
1369,breit::A,platus,паськыд
1370,breit::A,platus,plats
1371,schmal::A,smulkus,оттӧм
1372,schmal::A,smulkus,tievs
1373,dicht::A,tankus,сук
1374,dicht::A,tankus,blīvs
1375,dick[Gegenstand]::A,storas,кыз
1376,dick[Gegenstand]::A,storas,biezs
1377,dünn::A,plonas,вӧсни
1378,dünn::A,plonas,вӧсньыд
1379,dünn::A,plonas,plāns
1380,fein::A,smulkus,посни
1381,fein::A,smulkus,smalks
1382,fest::A,kietas,зумыд
1383,fest::A,kietas,tvirts
1384,fest::A,kietas,noturīgs
1385,fest::A,tvirtas,зумыд
1386,fest::A,tvirtas,tvirts
1387,fest::A,tvirtas,noturīgs
1388,flach::A,lėkštas,плавкӧс
1389,flach::A,lėkštas,тшӧтшкӧс
1390,flach::A,lėkštas,lēzens
1391,flach::A,lėkštas,līdzens
1392,flach::A,plokščias,плавкӧс
1393,flach::A,plokščias,тшӧтшкӧс
1394,flach::A,plokščias,lēzens
1395,flach::A,plokščias,līdzens
1396,glatt::A,slidus,вольк
1397,glatt::A,slidus,мольыд
1398,glatt::A,slidus,gluds
1399,glatt::A,slidus,slidens
1400,hart::A,kietas,зумыд
1401,hart::A,kietas,ciets
1402,weich::A,minkštas,небыд
1403,weich::A,minkštas,mīksts
1404,rund::A,apvalus,гӧгрӧс
1405,rund::A,apvalus,apaļš
1406,rund::A,apskritas,гӧгрӧс
1407,rund::A,apskritas,apaļš
1408,spitz::A,aštrus,ёсь йыла
1409,spitz::A,aštrus,smails
1410,spitz::A,smailus,ёсь йыла
1411,spitz::A,smailus,smails
1412,scharf::A,aštrus,ёсь
1413,scharf::A,aštrus,ass
1414,stumpf::A,bukas,ныж
1415,stumpf::A,bukas,truls
1416,stumpf::A,bukas,strups
1417,stumpf::A,atšipęs,ныж
1418,stumpf::A,atšipęs,truls
1419,stumpf::A,atšipęs,strups
1420,schwer::A,sunkus,сьӧкыд
1421,schwer::A,sunkus,smags
1422,schön::A,gražus,мича
1423,schön::A,gražus,лӧсьыд
1424,schön::A,gražus,daiļš
1425,schön::A,gražus,skaists
1426,heiß::A,karštas,пӧсь
1427,heiß::A,karštas,karsts
1428,warm::A,šiltas,шоныд
1429,warm::A,šiltas,silts
1430,kalt::A,šaltas,кӧдзыд
1431,kalt::A,šaltas,salts
1432,kalt::A,šaltas,auksts
1433,kühl::A,vėsus,юзыд
1434,kühl::A,vėsus,ыркыд
1435,kühl::A,vėsus,vēss
1436,kühl::A,vėsus,dzestrs
1437,kühl::A,bejausmis,юзыд
1438,kühl::A,bejausmis,ыркыд
1439,kühl::A,bejausmis,vēss
1440,kühl::A,bejausmis,dzestrs
1441,frisch::A,šviežias,выль
1442,frisch::A,šviežias,svaigs
1443,feucht::A,drėgnas,уль
1444,feucht::A,drėgnas,mitrs
1445,feucht::A,drėgnas,drēgns
1446,nass::A,šlapias,ва
1447,nass::A,šlapias,slapjš
1448,trocken::A,sausas,кос
1449,trocken::A,sausas,sauss
1450,voll::A,pilnas,кыз
1451,voll::A,pilnas,pilns
1452,leer::A,tuščias,куш
1453,leer::A,tuščias,тыртӧм
1454,leer::A,tuščias,tukšs
1455,offen::A,atviras,восьса
1456,offen::A,atviras,vaļējs
1457,offen::A,atviras,atvērts
1458,geschlossen::A,uždaras,пӧдса
1459,geschlossen::A,uždaras,slēgts
1460,geschlossen::A,uždarytas,пӧдса
1461,geschlossen::A,uždarytas,slēgts
1462,sauber::A,švarus,сӧстӧм
1463,sauber::A,švarus,tīrs
1464,sauber::A,švarus,spodrs
1465,schmutzig::A,nešvarus,няйт
1466,schmutzig::A,nešvarus,netīrs
1467,schmutzig::A,nešvarus,dubļains
1468,schmutzig::A,purvinas,няйт
1469,schmutzig::A,purvinas,netīrs
1470,schmutzig::A,purvinas,dubļains
1471,roh::A,žalias,уль
1472,roh::A,žalias,jēls
1473,reif::A,prinokęs,кисьмӧм
1474,reif::A,prinokęs,gatavs
1475,reif::A,prinokęs,nobriedis
1476,reif::A,pribrendęs,кисьмӧм
1477,reif::A,pribrendęs,gatavs
1478,reif::A,pribrendęs,nobriedis
1479,lecker::A,gardus,чӧскыд
1480,lecker::A,gardus,gards
1481,lecker::A,gardus,garšīgs
1482,süß::A,saldus,юмов
1483,süß::A,saldus,чӧскыд
1484,süß::A,saldus,salds
1485,bitter::A,kartus,курыд
1486,bitter::A,kartus,sūrs
1487,bitter::A,kartus,rūgts
1488,sauer::A,gižus,шома
1489,sauer::A,gižus,skābs
1490,sauer::A,rūgštus,шома
1491,sauer::A,rūgštus,skābs
1492,hell::A,šviesus,югыд
1493,hell::A,šviesus,gaišs
1494,hell::A,skaistus,югыд
1495,hell::A,skaistus,gaišs
1496,dunkel::A,tamsus,пемыд
1497,dunkel::A,tamsus,tumšs
1498,schwarz::A,juodas,сьӧд
1499,schwarz::A,juodas,melns
1500,weiß::A,baltas,еджыд
1501,weiß::A,baltas,balts
1502,rot::A,raudonas,гӧрд
1503,rot::A,raudonas,sarkans
1504,gelb::A,geltonas,виж
1505,gelb::A,geltonas,dzeltens
1506,blau::A,mėlynas,лӧз
1507,blau::A,mėlynas,zils
1508,grün::A,žalias,веж
1509,grün::A,žalias,турунвиж
1510,grün::A,žalias,zaļš
1511,grau::A,pilkas,руд
1512,grau::A,pilkas,pelēks
1513,bunt::A,margas,сера
1514,bunt::A,margas,raibs
1515,bunt::A,margas,krāsains
1516,bunt::A,spalvotas,сера
1517,bunt::A,spalvotas,raibs
1518,bunt::A,spalvotas,krāsains
