,Concept_ID,hr,fr
861,richtig::A,tačan,correct
862,richtig::A,ispravan,juste
863,richtig::A,ispravan,correct
864,schlimm::A,zao,grave
865,schlimm::A,zao,mauvais
866,schlimm::A,zločest,grave
867,schlimm::A,zločest,mauvais
868,wahr::A,istinit,vrai
869,wahr::A,istinit,véritable
870,alt::A,star,vieux
871,neu::A,nov,neuf
872,neu::A,nov,nouveau
873,ehemalig::A,bivši,ancien
874,alt[Lebewesen]::A,star,âgé
875,alt[Lebewesen]::A,star,vieux
876,jung::A,mlad,jeune
877,arm::A,ubog,pauvre
878,arm::A,siromašan,pauvre
879,reich::A,bogat,riche
880,bekannt::A,poznat,connu
881,berühmt::A,čuven,fameux
882,berühmt::A,čuven,célèbre
883,berühmt::A,slavan,fameux
884,berühmt::A,slavan,célèbre
885,fremd::A,tuđ,étranger
886,fremd::A,stran,étranger
887,verschieden::A,razan,différent
888,verschieden::A,različan,différent
889,nah::A,blizak,lié
890,nah::A,blizak,proche
891,fern::A,dalek,éloigné
892,fern::A,dalek,lointain
893,fern::A,daljnji,éloigné
894,fern::A,daljnji,lointain
895,linker::A,lijevi,gauche
896,rechter::A,desni,droit
897,anderer::A,drugi,autre
898,anderer::A,drugačiji,autre
899,erster::A,prvi,premier
900,zweiter::A,drugi,second
901,zweiter::A,drugi,deuxième
902,dritter::A,treći,troisième
903,letzter::A,zadnji,dernier
904,allein::ADV,sam,seul
905,auf einmal::ADV,istodobno,à la fois
906,zusammen::ADV,skupa,ensemble
907,zusammen::ADV,zajedno,ensemble
908,lange::ADV,dugo,longtemps
909,plötzlich::ADV,naglo,tout à coup
910,plötzlich::ADV,iznenada,tout à coup
911,sofort::ADV,odmah,immédiatement
912,später::ADV,kasnije,plus tard
913,jetzt::ADV,sad,maintenant
914,jetzt::ADV,sada,maintenant
915,heute::ADV,danas,aujourd'hui
916,morgen::ADV,sutra,demain
917,bald::ADV,skoro,bientôt
918,bald::ADV,doskora,bientôt
919,dann::ADV,zatim,puis
920,dann::ADV,zatim,ensuite
921,gestern::ADV,juče,hier
922,gestern::ADV,jučer,hier
923,einst::ADV,negda,jadis
924,einst::ADV,negda,autrefois
925,einst::ADV,nekada,jadis
926,einst::ADV,nekada,autrefois
927,damals::ADV,tada,alors
928,damals::ADV,tada,à l'époque
929,damals::ADV,onda,alors
930,damals::ADV,onda,à l'époque
931,danach::ADV,poslije,après
932,danach::ADV,poslije,ensuite
933,danach::ADV,nakon toga,après
934,danach::ADV,nakon toga,ensuite
935,vorher::ADV,prije,auparavant
936,vorher::ADV,prije toga,auparavant
937,zuerst::ADV,prvo,d'abord
938,zuerst::ADV,prvo,premièrement
939,zuerst::ADV,najprije,d'abord
940,zuerst::ADV,najprije,premièrement
941,einmal::ADV,jednom,une fois
942,einmal::ADV,jedanput,une fois
943,manchmal::ADV,katkad,parfois
944,manchmal::ADV,katkad,quelquefois
945,manchmal::ADV,katkada,parfois
946,manchmal::ADV,katkada,quelquefois
947,oft::ADV,često,souvent
948,immer::ADV,vazda,toujours
949,immer::ADV,uvijek,toujours
950,niemals::ADV,nikad,ne ... jamais
951,niemals::ADV,nikada,ne ... jamais
952,hier::ADV,tu,ici
953,hier::ADV,ovdje,ici
954,hierhin::ADV,amo,par ici
955,hierhin::ADV,ovamo,par ici
956,von hier::ADV,odavde,d'ici
957,dort::ADV,ondje,là
958,dort::ADV,ondje,là-bas
959,dorthin::ADV,onamo,y
960,dorthin::ADV,onamo,par là
961,geradeaus::ADV,ravno,tout droit
962,vorwärts::ADV,naprijed,en avant
963,rückwärts::ADV,natrag,en arrière
964,zurück::ADV,nazad,de retour
965,zurück::ADV,natrag,de retour
966,unten::ADV,dolje,en bas
967,unten::ADV,dolje,au-dessous
968,hinab::ADV,nizbrdo,en bas
969,hinab::ADV,nizbrdo,vers le bas
970,oben::ADV,gore,dessus
971,oben::ADV,gore,en haut
972,hinauf::ADV,uzbrdo,en haut
973,hinauf::ADV,uzbrdo,vers le haut
974,überall::ADV,svuda,partout
975,überall::ADV,svagdje,partout
976,nicht::ADV,ne,ne ... pas
977,ein wenig::ADV,malo,un peu
978,kaum::ADV,tek,à peine
979,kaum::ADV,jedva,à peine
980,sehr::ADV,jako,très
981,sehr::ADV,veoma,très
982,so::ADV,tako,si
983,so::ADV,tako,ainsi
984,so::ADV,ovako,si
985,so::ADV,ovako,ainsi
986,noch::ADV,još,encore
987,nur::ADV,samo,seulement
988,nur::ADV,samo,ne ... que
989,schon::ADV,već,déjà
990,wieder::ADV,opet,de nouveau
991,wieder::ADV,ponovo,de nouveau
992,vergebens::ADV,uzalud,en vain
993,vergebens::ADV,zabadava,en vain
994,vor::PRP,pred,devant
995,vor::PRP,ispred,devant
996,hinter::PRP,za,derrière
997,hinter::PRP,iza,derrière
998,unter::PRP,pod,sous
999,unter::PRP,pod,au-dessous de
1000,unter::PRP,ispod,sous
1001,unter::PRP,ispod,au-dessous de
1002,durch::PRP,po,par
1003,durch::PRP,po,à travers
1004,durch::PRP,kroz,par
1005,durch::PRP,kroz,à travers
1006,neben::PRP,kraj,à côté de
1007,neben::PRP,pored,à côté de
1008,neben::PRP,pokraj,à côté de
1009,zwischen::PRP,među,entre
1010,zwischen::PRP,između,entre
1011,wegen::PRP,radi,à cause de
1012,wegen::PRP,zbog,à cause de
1013,dies::PRN,ovo,ceci
1014,das::PRN,to,ce
1015,das::PRN,to,cela
1016,das::PRN,ono,ce
1017,das::PRN,ono,cela
1018,alles::PRN,sve,tout
1019,ich::PRN,ja,je
1020,ich::PRN,ja,moi
1021,du::PRN,ti,tu
1022,du::PRN,ti,toi
1023,er::PRN,on,il
1024,er::PRN,on,lui
1025,wir::PRN,mi,nous
1026,ihr::PRN,vi,vous
1027,sie::PRN,oni,ils
1028,sie::PRN,oni,elles
1029,was::FPRN,što,que
1030,was::FPRN,što,quoi
1031,wer::FPRN,tko,qui
1032,wo::FADV,gdje,où
1033,wohin::FADV,kuda,où
1034,wohin::FADV,kamo,où
1035,wie::FADV,kako,comment
1036,warum::FADV,zašto,pourquoi
1037,wieviel::FNUM,koliko,combien
1038,eins::NUM,jedan,un
1039,zwei::NUM,dva,deux
1040,drei::NUM,tri,trois
1041,vier::NUM,četiri,quatre
1042,fünf::NUM,pet,cinq
1043,sechs::NUM,šest,six
1044,sieben::NUM,sedam,sept
1045,acht::NUM,osam,huit
1046,neun::NUM,devet,neuf
1047,zehn::NUM,deset,dix
1048,elf::NUM,jedanaest,onze
1049,zwölf::NUM,dvanaest,douze
1050,zwanzig::NUM,dvadeset,vingt
1051,dreißig::NUM,trideset,trente
1052,vierzig::NUM,četrdeset,quarante
1053,fünfzig::NUM,pedeset,cinquante
1054,sechzig::NUM,šezdeset,soixante
1055,siebzig::NUM,sedamdeset,soixante-dix
1056,achtzig::NUM,osamdeset,quatre-vingt
1057,neunzig::NUM,devetdeset,quatre-vingt-dix
1058,hundert::NUM,sto,cent
1059,tausend::NUM,tisuća,mille
1060,und::CNJ,i,et
1061,und::CNJ,te,et
1062,oder::CNJ,ili,ou
1063,stehen::V,stajati,être debout
1064,sitzen::V,sjediti,être assis
1065,liegen::V,ležati,être couché
1066,hängen::V,visiti,pendre
1067,werden::V,postati,devenir
1068,werden::V,činiti se,devenir
1069,passieren::V,desiti se,se passer
1070,passieren::V,dogoditi se,se passer
1071,beginnen::V,početi,commencer
1072,enden::V,prestati,finir
1073,enden::V,prestati,se terminer
1074,enden::V,svršiti se,finir
1075,enden::V,svršiti se,se terminer
1076,wechseln::V,mijenjati se,changer
1077,wechseln::V,mijenjati se,alterner
1078,aufgehen[Sonne]::V,izići,se lever
1079,untergehen[Sonne]::V,zaći,se coucher
1080,scheinen[Sonne]::V,sijati,briller
1081,donnern::V,grmjeti,tonner
1082,wehen::V,duhati,souffler
1083,strömen::V,strujati,affluer
1084,fließen::V,teći,couler
1085,sich drehen::V,obrtati se,tourner
1086,sich drehen::V,vrtjeti se,tourner
1087,schwanken::V,teturati,osciller
1088,schwanken::V,teturati,chanceler
1089,schwanken::V,kolebati se,osciller
1090,schwanken::V,kolebati se,chanceler
1091,schwingen::V,njihati,vibrer
1092,schwingen::V,njihati,osciller
1093,schwingen::V,titrati,vibrer
1094,schwingen::V,titrati,osciller
1095,fallen::V,padati,tomber
1096,brennen::V,gorjeti,brûler
1097,brennen::V,gorjeti,flamber
1098,rauchen::V,dimiti se,fumer
1099,regnen::V,kišiti,pleuvoir
1100,regnen::V,daždjeti,pleuvoir
1101,gefrieren::V,smrznuti se,geler
1102,tauen::V,kopnjeti,dégeler
1103,tauen::V,kraviti se,dégeler
1104,schmelzen::V,topiti se,fondre
1105,trocknen::V,sušiti se,sécher
1106,sieden::V,kipjeti,bouillir
1107,sieden::V,ključati,bouillir
1108,faulen::V,gnjiti,pourrir
1109,faulen::V,gnjiti,se putréfier
1110,verfaulen::V,sagnjiti,pourrir
1111,reißen::V,otrgnuti se,rompre
1112,reißen::V,otrgnuti se,se déchirer
1113,versinken::V,tonuti,s'enfoncer
1114,versinken::V,propasti,s'enfoncer
1115,vergehen::V,prolaziti,passer
1116,erscheinen::V,pojaviti se,apparaître
1117,verschwinden::V,nestati,disparaître
1118,verschwinden::V,izgubiti se,disparaître
1119,sinken::V,trgnuti,descendre
1120,sinken::V,trgnuti,s'abaisser
1121,sinken::V,spustiti se,descendre
1122,sinken::V,spustiti se,s'abaisser
1123,abnehmen::V,opasti,diminuer
1124,zunehmen::V,povećati se,augmenter
1125,steigen::V,uzići,monter
1126,steigen::V,nadoći,monter
1127,wachsen::V,rasti,croître
1128,glänzen::V,blistati,briller
1129,glänzen::V,sjati se,briller
1130,funkeln::V,svjetlucati,étinceler
1131,lärmen::V,bučati,faire du bruit
1132,lärmen::V,galamiti,faire du bruit
1133,läuten::V,zvoniti,sonner
1134,klingeln::V,zvoniti,sonner
1135,klirren::V,zvečati,cliqueter
1136,brausen::V,hujati,mugir
1137,rauschen::V,šumiti,bruire
1138,rauschen::V,šuškati,bruire
1139,klingen::V,zvučati,sonner
1140,bellen::V,lajati,aboyer
1141,heulen::V,zavijati,hurler
1142,blasen::V,puhati,souffler
1143,pfeifen::V,fućkati,siffler
1144,schreien::V,vikati,crier
1145,schreien::V,kričati,crier
1146,stöhnen::V,stenjati,gémir
1147,zittern::V,drhtati,trembler
1148,zittern::V,trepetati,trembler
1149,leben::V,živjeti,vivre
1150,geboren werden::V,roditi se,naître
1151,atmen::V,disati,respirer
1152,trinken::V,piti,boire
1153,essen::V,jesti,manger
1154,schlucken::V,gutati,avaler
1155,müde werden::V,umoriti se,se lasser
1156,müde werden::V,umoriti se,se fatiguer
1157,einschlafen::V,usnuti,s'endormir
1158,einschlafen::V,zaspati,s'endormir
1159,schlafen::V,spati,dormir
1160,aufwachen::V,probuditi se,se réveiller
1161,aufstehen::V,ustati,se lever
1162,sich erholen::V,odmoriti se,se reposer
1163,sich erholen::V,odmoriti se,se détendre
1164,krank werden::V,oboljeti se,tomber malade
1165,krank werden::V,razboljeti se,tomber malade
1166,krank sein::V,bolovati,être malade
1167,schmerzen::V,boljeti,faire mal
1168,husten::V,kašljati,tousser
1169,genesen::V,ozdraviti,guérir
1170,genesen::V,ozdraviti,se remettre
1171,genesen::V,oporaviti se,guérir
1172,genesen::V,oporaviti se,se remettre
1173,sterben::V,umrijeti,mourir
1174,umkommen::V,skapati,périr
1175,sich bewegen::V,gibati se,bouger
1176,sich bewegen::V,kretati se,bouger
1177,sich rühren::V,maknuti se,broncher
1178,sich erheben::V,dići se,se lever
1179,sich setzen::V,sjesti,s'asseoir
1180,hinfallen::V,pasti,tomber
1181,laufen::V,hodati,marcher
1182,laufen::V,hodati,aller à pied
1183,schreiten::V,stupati,marcher
1184,spazierengehen::V,šetati se,se promener
1185,eilen::V,hitati,courir
1186,sich beeilen::V,požuriti se,se hâter
1187,sich beeilen::V,požuriti se,se dépêcher
1188,sausen::V,juriti,filer
1189,rennen::V,trčati,courir
1190,springen::V,skakati,sauter
1191,klettern::V,popeti se,grimper
1192,klettern::V,penjati se,grimper
1193,schaukeln::V,ljuljati se,se balancer
1194,kriechen::V,puzati,ramper
1195,kriechen::V,gmizati,ramper
1196,schwimmen::V,plivati,nager
1197,tauchen::V,roniti,plonger
1198,tauchen::V,gnjuriti,plonger
1199,rudern::V,veslati,ramer
1200,fahren::V,voziti se,aller
1201,fahren::V,voziti se,rouler
1202,fliegen::V,letjeti,voler
1203,fliegen::V,lijetati,voler
1204,gehen::V,ići,aller
1205,weggehen::V,otići,s'en aller
1206,abfahren::V,krenuti,partir
1207,abfahren::V,otputovati,partir
1208,anhalten::V,stati,s'arrêter
1209,anhalten::V,zaustaviti,s'arrêter
1210,hineingehen::V,ulaziti,entrer
1211,eintreten::V,ući,entrer
1212,kommen::V,doći,venir
1213,ankommen::V,stići,arriver
1214,zurückkommen::V,vratiti se,revenir
1215,zurückkommen::V,povratiti se,revenir
1216,bleiben::V,ostati,rester
1217,bleiben::V,ostati,demeurer
1218,warten::V,čekati,attendre
1219,erwarten::V,očekivati,attendre
1220,suchen::V,tražiti,chercher
1221,finden::V,naći,trouver
1222,versuchen::V,pokušati,essayer
1223,vorbereiten::V,spremiti,préparer
1224,vorbereiten::V,pripremiti,préparer
1225,lieben::V,voljeti,aimer
1226,mögen::V,voljeti,aimer
1227,mögen::V,voljeti,vouloir
1228,lachen::V,smijati se,rire
1229,rühren::V,taknuti,toucher
1230,rühren::V,taknuti,attendrir
1231,weinen::V,plakati,pleurer
1232,schimpfen::V,psovati,gronder
1233,sich ärgern::V,ljutiti se,se fâcher
1234,sich fürchten::V,bojati se,avoir peur
1235,fürchten::V,bojati se,craindre
1236,fürchten::V,bojati se,avoir peur de
1237,fliehen::V,pobjeći,fuir
1238,flüchten::V,utjeći,s'enfuir
1239,sehen::V,vidjeti,voir
1240,anschauen::V,ogledati,regarder
1241,ansehen::V,gledati,regarder
1242,hören::V,čuti,entendre
1243,zuhören::V,slušati,écouter
1244,probieren::V,probati,goûter
1245,riechen::V,osjećati miris,sentir
1246,fühlen::V,osjećati,sentir
1247,scheinen::V,činiti se,sembler
1248,scheinen::V,činiti se,paraître
1249,zu sehen sein::V,biti vidljiv,se voir
1250,zu sehen sein::V,biti vidljiv,être visible
1251,vernehmen::V,saznati,entendre
1252,vernehmen::V,saznati,percevoir
1253,frieren::V,zima je,avoir froid
1254,tun::V,raditi,faire
1255,können::V,moći,savoir
1256,können::V,moći,pouvoir
1257,wollen::V,htjeti,vouloir
1258,anfangen::V,početi,commencer
1259,beenden::V,svršiti,finir
1260,beenden::V,svršiti,terminer
1261,beenden::V,dovršiti,finir
1262,beenden::V,dovršiti,terminer
1263,aufhören::V,prestati,cesser
1264,aufhören::V,prestati,arrêter
1265,gelingen::V,uspjeti,réussir
1266,geraten::V,desiti se,réussir
1267,öffnen::V,otvoriti,ouvrir
1268,schließen::V,zatvoriti,fermer
1269,stellen::V,metnuti,poser
1270,stellen::V,metnuti,mettre
1271,stellen::V,postaviti,poser
1272,stellen::V,postaviti,mettre
1273,setzen::V,posaditi,placer
1274,legen::V,polagati,placer
1275,berühren::V,doticati,toucher
1276,berühren::V,dodirivati,toucher
1277,verbinden::V,spojiti,lier
1278,verbinden::V,zavezati,lier
1279,bedecken::V,pokriti,couvrir
1280,aufhängen::V,objesiti,accrocher
1281,anzünden::V,upaliti,allumer
1282,anzünden::V,zapaliti,allumer
1283,aufheben::V,podići,ramasser
1284,aufheben::V,podignuti,ramasser
1285,zurücklassen::V,ostaviti,laisser
1286,zurücklassen::V,pustiti natrag,laisser
1287,verlieren::V,izgubiti,perdre
1288,fallen lassen::V,ispustiti,lâcher
1289,fallen lassen::V,ispustiti,laisser tomber
1290,machen::V,uraditi,faire
1291,machen::V,načiniti,faire
1292,machen::V,napraviti,faire
1293,herstellen::V,proizvesti,produire
1294,herstellen::V,proizvesti,fabriquer
1295,bauen::V,graditi,bâtir
1296,bauen::V,graditi,construire
1297,reparieren::V,popraviti,réparer
1298,verbessern::V,poboljšati,améliorer
1299,ändern::V,promijeniti,changer
1300,ändern::V,promijeniti,modifier
1301,graben::V,kopati,creuser
1302,graben::V,kopkati,creuser
1303,beugen::V,saviti,plier
1304,beugen::V,saviti,ployer
1305,biegen::V,saviti,courber
1306,biegen::V,sagnuti,courber
1307,drehen::V,vrtjeti,tordre
1308,drehen::V,vrtjeti,tourner
1309,wenden::V,obrnuti,retourner
1310,umdrehen::V,okrenuti,tourner
1311,umdrehen::V,prevŕnuti,tourner
1312,heben::V,dizati,soulever
1313,hochheben::V,dignuti,lever
1314,ergreifen::V,uhvatiti,saisir
1315,ergreifen::V,uhvatiti,prendre
1316,ergreifen::V,prihvatiti,saisir
1317,ergreifen::V,prihvatiti,prendre
1318,halten::V,držati,tenir
1319,drücken::V,pritiskivati,presser
1320,schieben::V,gurati,pousser
1321,kratzen::V,česati,gratter
1322,kratzen::V,česati,égratigner
1323,kratzen::V,grepsti,gratter
1324,kratzen::V,grepsti,égratigner
1325,lecken::V,lizati,lécher
1326,beißen::V,ujesti,mordre
1327,beißen::V,gristi,mordre
1328,abreißen::V,otkinuti,arracher
1329,abschneiden::V,odrezati,couper
1330,binden::V,vezati,lier
1331,binden::V,vezati,attacher
1332,stecken::V,turiti,enfoncer
1333,brechen::V,slomiti,rompre
1334,klopfen::V,lupati,frapper
1335,klopfen::V,kucati,frapper
1336,hauen::V,tući,frapper
1337,hauen::V,udarati,frapper
1338,kleben::V,lijepiti,coller
1339,reiben::V,trti,frotter
1340,streichen::V,namazati,empâter
1341,schleifen::V,brusiti,affiler
1342,schleifen::V,brusiti,aiguiser
1343,schneiden::V,rezati,couper
1344,schneiden::V,rezati,trancher
1345,rütteln::V,drmati,cahoter
1346,schütteln::V,tresti,secouer
1347,schwenken::V,mahati,agiter
1348,schütten::V,sipati,verser
1349,schütten::V,lijevati,verser
1350,füllen::V,napuniti,remplir
1351,einwickeln::V,umotati,envelopper
1352,einwickeln::V,zamotati,envelopper
1353,tragen::V,nositi,porter
1354,schleppen::V,tegliti,traîner
1355,ziehen::V,vući,tirer
1356,aufbewahren::V,čuvati,garder
1357,aufbewahren::V,čuvati,conserver
1358,werfen::V,bacati,jeter
1359,werfen::V,bacati,lancer
1360,fangen::V,loviti,attraper
1361,fangen::V,hvatati,attraper
1362,packen::V,ščepati,agripper
1363,packen::V,zgrabiti,agripper
1364,verstecken::V,sakriti,cacher
1365,teilen::V,podijeliti,diviser
1366,schicken::V,slati,envoyer
1367,bringen::V,donijeti,apporter
1368,hinzufügen::V,dodati,ajouter
1369,hinzufügen::V,pridati,ajouter
1370,bekommen::V,dobiti,obtenir
1371,erhalten::V,primiti,recevoir
1372,nehmen::V,uzeti,prendre
1373,wählen::V,izabrati,choisir
1374,auswählen::V,odabrati,choisir
1375,auswählen::V,odabrati,sélectionner
1376,bewahren::V,sačuvati,préserver
1377,behindern::V,smetati,gêner
1378,verderben::V,pokvariti,gâter
1379,verderben::V,pokvariti,corrompre
1380,beschädigen::V,oštetiti,endommager
1381,zerbrechen::V,razbiti,casser
1382,zerbrechen::V,prelomiti,casser
1383,zerreißen::V,poderati,déchirer
1384,zerreißen::V,rastrgnuti,déchirer
1385,zerstören::V,razoriti,détruire
1386,zerstören::V,razrušiti,détruire
1387,verbrennen::V,spaliti,brûler
1388,verbrennen::V,sagorjeti,brûler
1389,geben::V,dati,donner
1390,reichen::V,pružiti,tendre
1391,schenken::V,darivati,offrir
1392,versprechen::V,obećati,promettre
1393,wünschen::V,željeti,souhaiter
1394,loben::V,hvaliti,louer
1395,küssen::V,ljubiti,embrasser
1396,wiegen::V,njihati,bercer
1397,wiegen::V,ljuljati,bercer
1398,zudecken::V,pokriti,couvrir
1399,wecken::V,probuditi,éveiller
1400,wecken::V,probuditi,réveiller
1401,zeigen::V,pokazati,montrer
1402,zeigen::V,pokazati,faire voir
1403,führen::V,voditi,guider
1404,lehren::V,učiti,apprendre
1405,unterrichten::V,poučiti,instruire
1406,aufziehen::V,uzgajati,élever
1407,leiten::V,upravljati,diriger
1408,leiten::V,upravljati,conduire
1409,antreiben::V,natjeravati,pousser
1410,lassen::V,dati,faire
1411,einladen::V,pozvati,inviter
1412,vereinigen::V,ujediniti,unir
1413,vereinigen::V,ujediniti,réunir
1414,besuchen::V,posjetiti,visiter
1415,besuchen::V,posjetiti,aller voir
1416,treffen::V,sresti,rencontrer
1417,sich versammeln::V,okupiti se,s'assembler
1418,spielen::V,igrati se,jouer
1419,singen::V,pjevati,chanter
1420,tanzen::V,plesati,danser
1421,sich trennen::V,razići se,se séparer
1422,verlassen::V,ostaviti,quitter
1423,verlassen::V,napustiti,quitter
1424,retten::V,spasiti,sauver
1425,bewachen::V,čuvati,garder
1426,bewachen::V,stražariti,garder
1427,schützen::V,čuvati,protéger
1428,verteidigen::V,obraniti,défendre
1429,sich schlagen::V,biti se,se taper
1430,sich schlagen::V,udariti se,se taper
1431,schießen::V,pucati,tirer
1432,schießen::V,strijeljati,tirer
1433,siegen::V,pobijediti,vaincre
1434,ärgern::V,ljutiti,agacer
1435,schlagen::V,biti,battre
1436,schlagen::V,biti,frapper
1437,schlagen::V,udariti,battre
1438,schlagen::V,udariti,frapper
1439,treten::V,šutnuti,botter
1440,treten::V,šutnuti,donner un coup de pied à
1441,stechen::V,ubosti,piquer
1442,stoßen::V,gurnuti,heurter
1443,stehlen::V,ukrasti,voler
1444,stören::V,smetati,gêner
1445,stören::V,smetati,déranger
1446,belästigen::V,smetati,molester
1447,belästigen::V,smetati,importuner
1448,belästigen::V,dosaditi,molester
1449,belästigen::V,dosaditi,importuner
1450,verbergen::V,skriti,cacher
1451,verbergen::V,skriti,dissimuler
1452,täuschen::V,obmanuti,abuser
1453,täuschen::V,obmanuti,tromper
1454,betrügen::V,prevarati,duper
1455,betrügen::V,prevarati,frauder
1456,töten::V,ubiti,tuer
1457,wohnen::V,stanovati,habiter
1458,wohnen::V,stanovati,demeurer
1459,arbeiten::V,raditi,travailler
1460,sammeln::V,sabrati,collectionner
1461,pflücken::V,ubrati,cueillir
1462,jagen::V,loviti,chasser
1463,fischen::V,ribati,pêcher
1464,fischen::V,loviti ribu,pêcher
1465,fassen::V,uloviti,capturer
1466,hüten::V,pasti,garder
1467,treiben::V,goniti,mener
1468,anbinden::V,privezati,attacher
1469,füttern::V,hraniti,faire manger
1470,melken::V,musti,traire
1471,hacken::V,sjeckati,fendre
1472,gießen::V,politi,arroser
1473,reifen::V,sazreti,mûrir
1474,zubereiten::V,prigotoviti,préparer
1475,kochen::V,kuhati,cuire
1476,backen::V,peći,cuire
1477,braten::V,peći,rôtir
1478,braten::V,pržiti,rôtir
1479,umrühren::V,promiješati,remuer
1480,stricken::V,plesti,tricoter
1481,nähen::V,šiti,coudre
1482,färben::V,obojiti,teindre
1483,reinigen::V,očistiti,nettoyer
1484,reinigen::V,počistiti,nettoyer
1485,waschen::V,prati,laver
1486,abwischen::V,otrti,essuyer
1487,spülen::V,isprati,rincer
1488,spülen::V,oplakati,rincer
1489,fegen::V,mesti,balayer
1490,fegen::V,pomesti,balayer
1491,kehren::V,mesti,balayer
1492,baden::V,kupati se,se baigner
1493,sich waschen::V,umiti se,se laver
1494,sich waschen::V,prati se,se laver
1495,ausziehen::V,svući,ôter
1496,ausziehen::V,svući,enlever
1497,anziehen::V,obući,mettre
1498,sich anziehen::V,obući se,s'habiller
1499,kämmen::V,češljati,peigner
1500,schmücken::V,uresiti,orner
1501,schmücken::V,uresiti,décorer
1502,schmücken::V,nakititi,orner
1503,schmücken::V,nakititi,décorer
1504,sagen::V,reći,dire
1505,sagen::V,kazati,dire
1506,sprechen::V,govoriti,parler
1507,reden::V,govoriti,parler
1508,reden::V,besjediti,parler
1509,sich unterhalten::V,razgovarati se,bavarder
1510,sich unterhalten::V,razgovarati se,s'entretenir
1511,fragen::V,pitati,demander
1512,bitten::V,moliti,prier
1513,erzählen::V,ispričati,raconter
1514,erzählen::V,pripovjediti,raconter
1515,mitteilen::V,saopćiti,communiquer
1516,nennen::V,nazvati,nommer
1517,nennen::V,nazvati,appeler
1518,rufen::V,zvati,appeler
1519,rufen::V,dozvati,appeler
1520,prahlen::V,hvalisati se,se vanter
1521,übersetzen::V,prevesti,traduire
1522,denken::V,misliti,penser
1523,glauben::V,vjerovati,croire
1524,bemerken::V,zapaziti,remarquer
1525,bemerken::V,zapaziti,apercevoir
1526,bemerken::V,primijetiti,remarquer
1527,bemerken::V,primijetiti,apercevoir
1528,erkennen::V,prepoznati,reconnaître
1529,begreifen::V,pojmiti,concevoir
1530,begreifen::V,shvatiti,concevoir
1531,verstehen::V,razabrati,entendre
1532,verstehen::V,razabrati,comprendre
1533,lernen::V,učiti se,apprendre
1534,wissen::V,znati,savoir
1535,sich erinnern an::V,sjetiti se,se souvenir de
1536,vergessen::V,zaboraviti,oublier
1537,messen::V,mjeriti,mesurer
1538,zählen::V,brojiti,compter
1539,rechnen::V,računati,calculer
1540,lesen::V,čitati,lire
1541,malen::V,slikati,peindre
1542,zeichnen::V,crtati,dessiner
1543,schreiben::V,pisati,écrire
1544,besitzen::V,imati,posséder
1545,besitzen::V,posjedovati,posséder
1546,kaufen::V,kupiti,acheter
1547,verkaufen::V,prodati,vendre
1548,verkaufen::V,raspačati,vendre
1549,bezahlen::V,platiti,payer
1550,zahlen::V,plaćati,payer
1551,beherrschen::V,vladati,dominer
1552,beherrschen::V,vladati,maîtriser
1553,beherrschen::V,gospodariti,dominer
1554,beherrschen::V,gospodariti,maîtriser
1555,ertragen::V,trpjeti,tolérer
1556,ertragen::V,trpjeti,supporter
1557,ertragen::V,podnijeti,tolérer
1558,ertragen::V,podnijeti,supporter
1559,Gehirn::N,,cerveau
